,CPT
2021-06-07,116.01663970947266
2021-06-08,117.86456298828125
2021-06-09,118.5787124633789
2021-06-10,120.55158996582031
2021-06-11,120.74798583984375
2021-06-14,120.68551635742188
2021-06-15,120.0159912109375
2021-06-16,119.3285903930664
2021-06-17,120.06953430175781
2021-06-18,118.3823013305664
2021-06-21,120.90869140625
2021-06-22,120.498046875
2021-06-23,120.77479553222656
2021-06-24,120.498046875
2021-06-25,120.7123031616211
2021-06-28,120.31948852539062
2021-06-29,120.3194808959961
2021-06-30,119.16976928710938
2021-07-01,119.90630340576172
2021-07-02,120.57098388671875
2021-07-06,122.89745330810547
2021-07-07,123.38249969482422
2021-07-08,124.70291900634766
2021-07-09,126.81378173828125
2021-07-12,127.68509674072266
2021-07-13,126.57125854492188
2021-07-14,127.53236389160156
2021-07-15,128.48451232910156
2021-07-16,129.36480712890625
2021-07-19,128.376708984375
2021-07-20,131.85293579101562
2021-07-21,131.50262451171875
2021-07-22,131.09841918945312
2021-07-23,132.24815368652344
2021-07-26,131.4307861328125
2021-07-27,131.89784240722656
2021-07-28,131.21517944335938
2021-07-29,133.61346435546875
2021-07-30,134.1883544921875
2021-08-02,134.84405517578125
2021-08-03,133.2721405029297
2021-08-04,132.93081665039062
2021-08-05,133.90093994140625
2021-08-06,132.8230438232422
2021-08-09,131.19717407226562
2021-08-10,128.5743408203125
2021-08-11,129.6072998046875
2021-08-12,130.26303100585938
2021-08-13,131.14329528808594
2021-08-16,131.9337615966797
2021-08-17,131.74514770507812
2021-08-18,131.36785888671875
2021-08-19,132.005615234375
2021-08-20,131.77207946777344
2021-08-23,129.87680053710938
2021-08-24,127.99948120117188
2021-08-25,129.54444885253906
2021-08-26,130.88284301757812
2021-08-27,131.82595825195312
2021-08-30,133.6494140625
2021-08-31,134.77218627929688
2021-09-01,136.99085998535156
2021-09-02,137.43101501464844
2021-09-03,137.8262176513672
2021-09-07,135.15843200683594
2021-09-08,137.55673217773438
2021-09-09,135.20338439941406
2021-09-10,134.58358764648438
2021-09-13,135.08657836914062
2021-09-14,135.75128173828125
2021-09-15,135.7333221435547
2021-09-16,135.2303466796875
2021-09-17,133.2541961669922
2021-09-20,133.55958557128906
2021-09-21,134.8710174560547
2021-09-22,135.4099884033203
2021-09-23,135.72434997558594
2021-09-24,134.51174926757812
2021-09-27,132.24815368652344
2021-09-28,133.0116424560547
2021-09-29,135.57704162597656
2021-09-30,133.2103729248047
2021-10-01,135.08021545410156
2021-10-04,136.6971435546875
2021-10-05,136.7603759765625
2021-10-06,138.03402709960938
2021-10-07,137.39266967773438
2021-10-08,136.22740173339844
2021-10-11,136.46229553222656
2021-10-12,139.28057861328125
2021-10-13,141.5930633544922
2021-10-14,143.15576171875
2021-10-15,141.73760986328125
2021-10-18,143.562255859375
2021-10-19,140.91558837890625
2021-10-20,142.69508361816406
2021-10-21,143.0203094482422
2021-10-22,143.67063903808594
2021-10-25,142.63186645507812
2021-10-26,143.87843322753906
2021-10-27,144.02294921875
2021-10-28,147.10321044921875
2021-10-29,147.3290557861328
2021-11-01,145.91990661621094
2021-11-02,145.9469757080078
2021-11-03,147.52774047851562
2021-11-04,144.99851989746094
2021-11-05,145.7753448486328
2021-11-08,146.20895385742188
2021-11-09,147.1935272216797
2021-11-10,148.68399047851562
2021-11-11,150.28285217285156
2021-11-12,149.63246154785156
2021-11-15,151.69200134277344
2021-11-16,149.09950256347656
2021-11-17,150.40025329589844
2021-11-18,149.73182678222656
2021-11-19,150.17446899414062
2021-11-22,150.37318420410156
2021-11-23,151.3758544921875
2021-11-24,154.1851043701172
2021-11-26,150.83387756347656
2021-11-29,152.5230712890625
2021-11-30,149.2350311279297
2021-12-01,146.8322296142578
2021-12-02,151.99913024902344
2021-12-03,151.1048583984375
2021-12-06,153.4173126220703
2021-12-07,154.77223205566406
2021-12-08,156.831787109375
2021-12-09,155.0432586669922
2021-12-10,156.89505004882812
2021-12-13,158.755859375
2021-12-14,156.6963348388672
2021-12-15,160.55380249023438
2021-12-16,158.3754425048828
2021-12-17,155.76144409179688
2021-12-20,156.07003784179688
2021-12-21,156.5692596435547
2021-12-22,158.3482666015625
2021-12-23,157.4678192138672
2021-12-27,160.25428771972656
2021-12-28,160.46304321289062
2021-12-29,161.25271606445312
2021-12-30,161.7246856689453
2021-12-31,162.17848205566406
2022-01-03,160.15444946289062
2022-01-04,160.03646850585938
2022-01-05,156.9050750732422
2022-01-06,155.1714630126953
2022-01-07,151.47732543945312
2022-01-10,150.20664978027344
2022-01-11,150.36094665527344
2022-01-12,153.15647888183594
2022-01-13,153.10203552246094
2022-01-14,150.29739379882812
2022-01-18,149.4623565673828
2022-01-19,147.4927978515625
2022-01-20,143.8621826171875
2022-01-21,143.11788940429688
2022-01-24,143.3992919921875
2022-01-25,141.375244140625
2022-01-26,140.19529724121094
2022-01-27,136.6100616455078
2022-01-28,143.7078857421875
2022-01-31,145.3053436279297
2022-02-01,144.76983642578125
2022-02-02,148.05551147460938
2022-02-03,149.95248413085938
2022-02-04,150.8873748779297
2022-02-07,147.22047424316406
2022-02-08,147.2295684814453
2022-02-09,152.339599609375
2022-02-10,148.99949645996094
2022-02-11,150.61509704589844
2022-02-14,147.066162109375
2022-02-15,147.6107635498047
2022-02-16,148.64547729492188
2022-02-17,146.88465881347656
2022-02-18,146.9481658935547
2022-02-22,148.32781982421875
2022-02-23,147.14785766601562
2022-02-24,147.89212036132812
2022-02-25,152.56649780273438
2022-02-28,149.8617401123047
2022-03-01,148.67271423339844
2022-03-02,151.67701721191406
2022-03-03,152.56649780273438
2022-03-04,156.4512481689453
2022-03-07,154.46348571777344
2022-03-08,151.99465942382812
2022-03-09,153.38339233398438
2022-03-10,153.31983947753906
2022-03-11,150.82383728027344
2022-03-14,149.38973999023438
2022-03-15,150.442626953125
2022-03-16,151.26858520507812
2022-03-17,152.27609252929688
2022-03-18,149.5349884033203
2022-03-21,149.70741271972656
2022-03-22,147.64706420898438
2022-03-23,147.64706420898438
2022-03-24,148.68179321289062
2022-03-25,149.5349884033203
2022-03-28,153.2381591796875
2022-03-29,155.50732421875
2022-03-30,154.79542541503906
2022-03-31,151.68325805664062
2022-04-01,156.6116180419922
2022-04-04,154.22958374023438
2022-04-05,155.0692138671875
2022-04-06,159.90634155273438
2022-04-07,157.53338623046875
2022-04-08,153.51771545410156
2022-04-11,151.26345825195312
2022-04-12,150.7888641357422
2022-04-13,150.6337432861328
2022-04-14,150.24130249023438
2022-04-18,148.83580017089844
2022-04-19,151.26345825195312
2022-04-20,154.26609802246094
2022-04-21,155.726318359375
2022-04-22,152.477294921875
2022-04-25,149.8579559326172
2022-04-26,148.6988983154297
2022-04-27,147.58547973632812
2022-04-28,147.98703002929688
2022-04-29,143.18646240234375
2022-05-02,137.22682189941406
2022-05-03,139.28030395507812
2022-05-04,139.44454956054688
2022-05-05,137.4002227783203
2022-05-06,135.8122100830078
2022-05-09,130.84735107421875
2022-05-10,129.19544982910156
2022-05-11,130.96600341796875
2022-05-12,131.62310791015625
2022-05-13,133.23851013183594
2022-05-16,131.61399841308594
2022-05-17,130.66482543945312
2022-05-18,126.16545104980469
2022-05-19,125.94638061523438
2022-05-20,126.53047943115234
2022-05-23,128.538330078125
2022-05-24,128.89425659179688
2022-05-25,129.2319793701172
2022-05-26,129.5057830810547
2022-05-27,132.3167266845703
2022-05-31,130.95687866210938
2022-06-01,131.02076721191406
2022-06-02,132.02468872070312
2022-06-03,131.02076721191406
2022-06-06,127.62569427490234
2022-06-07,130.17202758789062
2022-06-08,127.18760681152344
2022-06-09,123.12629699707031
2022-06-10,121.55652618408203
2022-06-13,115.45085906982422
2022-06-14,114.99455261230469
2022-06-15,117.32181549072266
2022-06-16,116.43653869628906
2022-06-17,117.34918975830078
2022-06-21,118.98284149169922
2022-06-22,120.37008666992188
2022-06-23,122.85249328613281
2022-06-24,123.30880737304688
2022-06-27,123.71038818359375
2022-06-28,123.00765228271484
2022-06-29,123.0811767578125
2022-06-30,123.59587097167969
2022-07-01,125.04798126220703
2022-07-05,123.07198333740234
2022-07-06,123.82561492919922
2022-07-07,123.30175018310547
2022-07-08,121.9966812133789
2022-07-11,122.0426254272461
2022-07-12,121.83123016357422
2022-07-13,121.63825225830078
2022-07-14,119.93795776367188
2022-07-15,121.3901138305664
2022-07-18,120.52619171142578
2022-07-19,122.99848175048828
2022-07-20,123.09036254882812
2022-07-21,123.68778228759766
2022-07-22,124.84575653076172
2022-07-25,124.85497283935547
2022-07-26,124.0737533569336
2022-07-27,124.81822204589844
2022-07-28,129.89144897460938
2022-07-29,129.68008422851562
2022-08-01,127.67650604248047
2022-08-02,125.9762191772461
2022-08-03,125.26856994628906
2022-08-04,126.01298522949219
2022-08-05,126.16925048828125
2022-08-08,126.82176971435547
2022-08-09,129.50543212890625
2022-08-10,131.7479705810547
2022-08-11,131.7571563720703
2022-08-12,133.9261474609375
2022-08-15,134.39486694335938
2022-08-16,134.8360137939453
2022-08-17,134.69815063476562
2022-08-18,132.17990112304688
2022-08-19,130.78294372558594
2022-08-22,127.93384552001953
2022-08-23,125.02958679199219
2022-08-24,125.65457153320312
2022-08-25,127.00559997558594
2022-08-26,123.79804229736328
2022-08-29,121.76692199707031
2022-08-30,119.83687591552734
2022-08-31,118.10903930664062
2022-09-01,118.65127563476562
2022-09-02,116.43634033203125
2022-09-06,119.5611572265625
2022-09-07,120.33316040039062
2022-09-08,122.36431884765625
2022-09-09,123.92671203613281
2022-09-12,124.12892150878906
2022-09-13,121.61067962646484
2022-09-14,120.17693328857422
2022-09-15,118.67886352539062
2022-09-16,118.55938720703125
2022-09-19,117.53921508789062
2022-09-20,114.06515502929688
2022-09-21,112.53949737548828
2022-09-22,112.83360290527344
2022-09-23,112.07997131347656
2022-09-26,109.11138153076172
2022-09-27,107.82469940185547
2022-09-28,110.61865997314453
2022-09-29,109.50709533691406
2022-09-30,110.64644622802734
2022-10-03,113.11965942382812
2022-10-04,114.06449890136719
2022-10-05,110.61866760253906
2022-10-06,107.79344177246094
2022-10-07,104.67181396484375
2022-10-10,103.72699737548828
2022-10-11,105.09790802001953
2022-10-12,103.87519836425781
2022-10-13,105.97789764404297
2022-10-14,102.52278900146484
2022-10-17,106.90419006347656
2022-10-18,106.95051574707031
2022-10-19,104.42171478271484
2022-10-20,103.99562072753906
2022-10-21,105.4962158203125
2022-10-24,104.67181396484375
2022-10-25,108.1639633178711
2022-10-26,106.57998657226562
2022-10-27,106.4317855834961
2022-10-28,106.50588989257812
2022-10-31,107.03388214111328
2022-11-01,106.89493560791016
2022-11-02,103.64363098144531
2022-11-03,101.9670181274414
2022-11-04,103.28236389160156
2022-11-07,101.55945587158203
2022-11-08,101.75395965576172
2022-11-09,101.3093490600586
2022-11-10,107.6359634399414
2022-11-11,106.73745727539062
2022-11-14,103.6250991821289
2022-11-15,106.18167114257812
2022-11-16,105.88526153564453
2022-11-17,105.15348815917969
2022-11-18,106.35768127441406
2022-11-21,107.68229675292969
2022-11-22,108.21954345703125
2022-11-23,108.72900390625
2022-11-25,109.4237289428711
2022-11-28,106.71892547607422
2022-11-29,109.07173919677734
2022-11-30,111.46159362792969
2022-12-01,110.6834945678711
2022-12-02,111.04475402832031
2022-12-05,107.81197357177734
2022-12-06,106.18167114257812
2022-12-07,105.85746765136719
2022-12-08,107.64523315429688
2022-12-09,107.45071411132812
2022-12-12,107.7193374633789
2022-12-13,109.71088409423828
2022-12-14,108.1732177734375
2022-12-15,107.1366958618164
2022-12-16,104.77413940429688
2022-12-19,103.08392333984375
2022-12-20,102.5329818725586
2022-12-21,103.20531463623047
2022-12-22,102.86915588378906
2022-12-23,103.94303131103516
2022-12-27,104.12980651855469
2022-12-28,102.58899688720703
2022-12-29,105.46514892578125
2022-12-30,104.47531127929688
2023-01-03,103.354736328125
2023-01-04,105.28772735595703
2023-01-05,102.41158294677734
2023-01-06,106.45500946044922
2023-01-09,105.530517578125
2023-01-10,105.8853759765625
2023-01-11,110.45172882080078
2023-01-12,110.49842834472656
2023-01-13,110.14356994628906
2023-01-17,109.94747161865234
2023-01-18,107.63160705566406
2023-01-19,106.95925903320312
2023-01-20,107.08999633789062
2023-01-23,107.26741027832031
2023-01-24,110.21827697753906
2023-01-25,111.3761978149414
2023-01-26,111.91780853271484
2023-01-27,113.59869384765625
2023-01-30,111.85244750976562
2023-01-31,115.05543518066406
2023-02-01,115.55970764160156
2023-02-02,117.95027923583984
2023-02-03,113.68273162841797
2023-02-06,114.33641052246094
2023-02-07,115.47566223144531
2023-02-08,115.73712921142578
2023-02-09,114.00956726074219
2023-02-10,114.69125366210938
2023-02-13,115.03677368164062
2023-02-14,114.15898132324219
2023-02-15,113.43061828613281
2023-02-16,112.10459899902344
2023-02-17,112.10459899902344
2023-02-21,110.23695373535156
2023-02-22,109.77938842773438
2023-02-23,110.2556381225586
2023-02-24,108.72416687011719
2023-02-27,107.23007202148438
2023-02-28,107.16470336914062
2023-03-01,104.55001831054688
2023-03-02,106.45500946044922
2023-03-03,108.44402313232422
2023-03-06,109.43386840820312
2023-03-07,104.60604858398438
2023-03-08,105.87602996826172
2023-03-09,103.45745086669922
2023-03-10,99.83425903320312
2023-03-13,101.37503814697266
2023-03-14,101.02020263671875
2023-03-15,100.07704162597656
2023-03-16,98.18138885498047
2023-03-17,94.98774719238281
2023-03-20,96.50052642822266
2023-03-21,95.42664337158203
2023-03-22,93.01739501953125
2023-03-23,92.12093353271484
2023-03-24,93.27886199951172
2023-03-27,93.38157653808594
2023-03-28,93.85783386230469
2023-03-29,95.84684753417969
2023-03-30,97.32736206054688
2023-03-31,98.86445617675781
2023-04-03,97.88374328613281
2023-04-04,97.67628479003906
2023-04-05,97.59141540527344
2023-04-06,98.60041809082031
2023-04-10,98.82675170898438
2023-04-11,98.59099578857422
2023-04-12,97.98748016357422
2023-04-13,98.16664123535156
2023-04-14,97.54426574707031
2023-04-17,100.49585723876953
2023-04-18,99.91120147705078
2023-04-19,100.81649017333984
2023-04-20,100.31668853759766
2023-04-21,100.70331573486328
2023-04-24,100.21295166015625
2023-04-25,98.88331604003906
2023-04-26,98.10062408447266
2023-04-27,100.45814514160156
2023-04-28,103.77751922607422
2023-05-01,104.927978515625
2023-05-02,103.07969665527344
2023-05-03,102.96652221679688
2023-05-04,102.57990264892578
2023-05-05,104.06041717529297
2023-05-08,104.5413589477539
2023-05-09,104.26787567138672
2023-05-10,104.28672790527344
2023-05-11,104.56962585449219
2023-05-12,104.20186614990234
2023-05-15,102.63648223876953
2023-05-16,100.05265045166016
2023-05-17,100.69387817382812
2023-05-18,100.85419464111328
2023-05-19,100.42985534667969
2023-05-22,100.21295166015625
2023-05-23,99.83576965332031
2023-05-24,97.79887390136719
2023-05-25,97.07276153564453
2023-05-26,97.99688720703125
2023-05-30,98.2326431274414
2023-05-31,98.51554870605469
2023-06-01,98.6570053100586
2023-06-02,101.48601531982422
2023-06-05,102.47616577148438
2023-06-06,103.58890533447266
2023-06-07,106.79513549804688
2023-06-08,106.82341003417969
2023-06-09,106.78569030761719
2023-06-12,105.5692138671875
2023-06-13,106.11615753173828
2023-06-14,105.39006042480469
2023-06-15,105.7483901977539
2023-06-16,106.66311645507812
2023-06-20,105.22030639648438
2023-06-21,104.62621307373047
2023-06-22,102.10839080810547
2023-06-23,99.82633972167969
2023-06-26,102.54217529296875
2023-06-27,103.48518371582031
2023-06-28,101.86322021484375
2023-06-29,103.37660217285156
2023-06-30,103.62406921386719
2023-07-03,104.8138427734375
2023-07-05,104.25226593017578
2023-07-06,104.69010162353516
2023-07-07,103.53840637207031
2023-07-10,103.90961456298828
2023-07-11,105.59432983398438
2023-07-12,105.82276153564453
2023-07-13,106.53662872314453
2023-07-14,106.55565643310547
2023-07-17,105.41349029541016
2023-07-18,105.28974914550781
2023-07-19,106.02264404296875
2023-07-20,106.71747589111328
2023-07-21,107.45989227294922
2023-07-24,107.39324951171875
2023-07-25,105.47059631347656
2023-07-26,106.46047973632812
2023-07-27,103.54793548583984
2023-07-28,103.28142547607422
2023-07-31,103.83346557617188
2023-08-01,103.18624114990234
2023-08-02,102.02503204345703
2023-08-03,101.35874938964844
2023-08-04,103.30996704101562
2023-08-07,104.60444641113281
2023-08-08,103.3861312866211
2023-08-09,103.40516662597656
2023-08-10,102.51044464111328
2023-08-11,102.6627426147461
2023-08-14,100.96851348876953
2023-08-15,100.9113998413086
2023-08-16,100.83525848388672
2023-08-17,101.21598052978516
2023-08-18,101.0732192993164
2023-08-21,100.05476379394531
2023-08-22,100.04524993896484
2023-08-23,101.46344757080078
2023-08-24,101.48249053955078
2023-08-25,101.9964828491211
2023-08-28,102.68177032470703
2023-08-29,103.08154296875
2023-08-30,103.10057067871094
2023-08-31,102.43431091308594
2023-09-01,101.5967025756836
2023-09-05,100.19754791259766
2023-09-06,99.71212768554688
2023-09-07,98.9792251586914
2023-09-08,98.02740478515625
2023-09-11,96.84715270996094
2023-09-12,98.4747543334961
2023-09-13,97.15174102783203
2023-09-14,98.43668365478516
2023-09-15,97.91319274902344
2023-09-18,97.03751373291016
2023-09-19,97.05655670166016
2023-09-20,97.27546691894531
2023-09-21,94.42955017089844
2023-09-22,93.23025512695312
2023-09-25,92.99230194091797
2023-09-26,91.75494384765625
2023-09-27,90.30818176269531
2023-09-28,91.02003479003906
2023-09-29,90.98155975341797
2023-10-02,89.509765625
2023-10-03,88.99031066894531
2023-10-04,90.1446533203125
2023-10-05,90.63524627685547
2023-10-06,92.14551544189453
2023-10-09,93.71349334716797
2023-10-10,92.6457290649414
2023-10-11,93.71349334716797
2023-10-12,92.91507720947266
2023-10-13,92.79965209960938
2023-10-16,93.17481231689453
2023-10-17,93.86741638183594
2023-10-18,91.71263885498047
2023-10-19,90.46210479736328
2023-10-20,89.31737518310547
2023-10-23,88.336181640625
2023-10-24,90.12541961669922
2023-10-25,88.00910949707031
2023-10-26,86.45075225830078
2023-10-27,80.78484344482422
2023-10-30,80.73675537109375
2023-10-31,81.65059661865234
2023-11-01,81.45821380615234
2023-11-02,84.24787902832031
2023-11-03,87.1241226196289
2023-11-06,84.6615219116211
2023-11-07,83.34364318847656
2023-11-08,84.53646087646484
2023-11-09,83.79576110839844
2023-11-10,85.07515716552734
2023-11-13,83.353271484375
2023-11-14,86.55657196044922
2023-11-15,85.50804138183594
2023-11-16,84.2382583618164
2023-11-17,84.02661895751953
2023-11-20,85.22907257080078
2023-11-21,84.36331176757812
2023-11-22,85.05591583251953
2023-11-24,85.35413360595703
2023-11-27,84.97895812988281
2023-11-28,85.9986343383789
2023-11-29,86.33531951904297
2023-11-30,86.82592010498047
2023-12-01,89.09612274169922
2023-12-04,89.5001449584961
2023-12-05,89.5001449584961
2023-12-06,89.83683013916016
2023-12-07,89.8464584350586
2023-12-08,90.0869369506836
2023-12-11,89.86568450927734
2023-12-12,90.51981353759766
2023-12-13,94.37725067138672
2023-12-14,98.7506103515625
2023-12-15,96.16547393798828
2023-12-18,96.64168548583984
2023-12-19,95.69898223876953
2023-12-20,94.06625366210938
2023-12-21,94.50359344482422
2023-12-22,95.03811645507812
2023-12-26,95.68926239013672
2023-12-27,96.0974349975586
2023-12-28,97.60382080078125
2023-12-29,96.49590301513672
2024-01-02,97.55522918701172
2024-01-03,95.05754852294922
2024-01-04,95.05754852294922
2024-01-05,95.4268569946289
2024-01-08,96.45703125
2024-01-09,95.33939361572266
2024-01-10,95.75729370117188
2024-01-11,96.4278793334961
2024-01-12,96.4278793334961
2024-01-16,96.70970916748047
2024-01-17,93.86216735839844
2024-01-18,93.06523895263672
2024-01-19,95.96138000488281
2024-01-22,96.38899993896484
2024-01-23,95.59207916259766
2024-01-24,94.83402252197266
2024-01-25,93.16242218017578
2024-01-26,93.05552673339844
2024-01-29,93.580322265625
2024-01-30,92.38493347167969
2024-01-31,91.19926452636719
2024-02-01,92.86115264892578
2024-02-02,93.85244750976562
2024-02-05,91.23814392089844
2024-02-06,92.63762664794922
2024-02-07,92.02536010742188
2024-02-08,91.3061752319336
2024-02-09,90.82997131347656
2024-02-12,91.5394287109375
2024-02-13,89.30414581298828
2024-02-14,91.19926452636719
2024-02-15,94.62994384765625
2024-02-16,93.45398712158203
2024-02-20,91.83097839355469
2024-02-21,92.72509765625
2024-02-22,92.09337615966797
2024-02-23,92.18084716796875
2024-02-26,89.97472381591797
2024-02-27,90.60643768310547
2024-02-28,91.13124084472656
2024-02-29,91.8212661743164
2024-03-01,93.10411834716797
2024-03-04,94.01766204833984
2024-03-05,93.96907043457031
2024-03-06,95.50460052490234
2024-03-07,95.96138000488281
2024-03-08,98.322998046875
2024-03-11,97.16648864746094
2024-03-12,95.4268569946289
2024-03-13,96.24321746826172
2024-03-14,95.1644515991211
2024-03-15,95.71841430664062
2024-03-18,94.71739959716797
2024-03-19,94.34809112548828
2024-03-20,95.59207916259766
2024-03-21,96.89436340332031
2024-03-22,95.45601654052734
2024-03-25,94.75627899169922
2024-03-26,93.59004211425781
2024-03-27,95.44672393798828
2024-03-28,96.66484832763672
2024-04-01,94.71976470947266
2024-04-02,93.96334838867188
2024-04-03,94.18929290771484
2024-04-04,94.1794662475586
2024-04-05,94.91624450683594
2024-04-08,100.3290786743164
2024-04-09,101.75350952148438
2024-04-10,99.02253723144531
2024-04-11,98.17769622802734
2024-04-12,96.21296691894531
2024-04-15,94.91624450683594
2024-04-16,93.37393188476562
2024-04-17,93.63916778564453
2024-04-18,93.60968780517578
2024-04-19,94.59205627441406
2024-04-22,96.34066772460938
2024-04-23,96.86132049560547
2024-04-24,97.11674499511719
2024-04-25,96.47820281982422
2024-04-26,97.86334228515625
2024-04-29,98.51170349121094
2024-04-30,97.92228698730469
2024-05-01,96.81221008300781
2024-05-02,98.75729370117188
2024-05-03,103.22706604003906
2024-05-06,104.11119079589844
2024-05-07,104.12100982666016
2024-05-08,102.3331069946289
2024-05-09,104.94620513916016
2024-05-10,104.7595443725586
2024-05-13,104.85778045654297
2024-05-14,105.02478790283203
2024-05-15,106.10539245605469
2024-05-16,104.64166259765625
2024-05-17,104.62202453613281
2024-05-20,103.70841979980469
2024-05-21,104.05224609375
2024-05-22,103.50212097167969
2024-05-23,102.17593383789062
2024-05-24,101.77315521240234
2024-05-28,99.72000885009766
2024-05-29,97.647216796875
2024-05-30,99.22883605957031
2024-05-31,100.83991241455078
2024-06-03,101.81245422363281
2024-06-04,104.5041275024414
2024-06-05,105.34896850585938
2024-06-06,105.09355926513672
2024-06-07,104.80867004394531
2024-06-10,105.63385772705078
2024-06-11,104.32730865478516
2024-06-12,105.50615692138672
2024-06-13,105.10337829589844
2024-06-14,106.1348648071289
2024-06-17,106.58675384521484
2024-06-18,107.68700408935547
2024-06-20,107.44141387939453
2024-06-21,107.76558685302734
2024-06-24,109.14090728759766
2024-06-25,107.9817123413086
2024-06-26,106.76358032226562
2024-06-27,107.80488586425781
2024-06-28,108.2015609741211
2024-07-01,108.28089141845703
2024-07-02,108.02305603027344
2024-07-03,106.60496520996094
2024-07-05,106.82312774658203
2024-07-08,107.13054656982422
2024-07-09,107.1107177734375
2024-07-10,108.07263946533203
2024-07-11,108.28089141845703
2024-07-12,107.74539184570312
2024-07-15,108.38005828857422
2024-07-16,110.30390930175781
2024-07-17,112.01950073242188
2024-07-18,112.0294189453125
2024-07-19,111.71208190917969
2024-07-22,112.52526092529297
2024-07-23,112.05916595458984
2024-07-24,112.13850402832031
2024-07-25,109.986572265625
2024-07-26,112.069091796875
2024-07-29,112.4955062866211
2024-07-30,110.85924530029297
2024-07-31,109.8279037475586
2024-08-01,114.11193084716797
2024-08-02,117.21587371826172
2024-08-05,114.00285339355469
2024-08-06,116.24403381347656
2024-08-07,116.91837310791016
2024-08-08,117.80096435546875
2024-08-09,118.33647155761719
2024-08-12,118.54471588134766
2024-08-13,118.58438873291016
2024-08-14,118.8223876953125
2024-08-15,118.81246948242188
2024-08-16,118.64388275146484
2024-08-19,118.41580200195312
2024-08-20,118.85213470458984
2024-08-21,119.22897338867188
2024-08-22,119.9826431274414
2024-08-23,121.57923889160156
2024-08-26,121.88666534423828
2024-08-27,122.88824462890625
2024-08-28,123.69151306152344
2024-08-29,122.91799926757812
2024-08-30,124.1575927734375
2024-09-03,125.54593658447266
2024-09-04,124.37576293945312
2024-09-05,123.09649658203125
2024-09-06,121.15281677246094
2024-09-09,120.30989837646484
2024-09-10,122.14449310302734
2024-09-11,121.50981903076172
2024-09-12,122.0750732421875
2024-09-13,124.55426025390625
2024-09-16,123.88983917236328
2024-09-17,122.9576644897461
2024-09-18,124.2071762084961
2024-09-19,125.60543823242188
2024-09-20,124.16751098632812
2024-09-23,125.82360076904297
2024-09-24,125.4566879272461
2024-09-25,125.10960388183594
2024-09-26,123.33450317382812
2024-09-27,122.68000030517578
2024-09-30,123.52999877929688
2024-10-01,122.5999984741211
2024-10-02,122.31999969482422
2024-10-03,120.77999877929688
2024-10-04,120.86000061035156
2024-10-07,119.6500015258789
2024-10-08,119.98999786376953
2024-10-09,120.19999694824219
2024-10-10,118.79000091552734
2024-10-11,119.30999755859375
2024-10-14,119.6500015258789
2024-10-15,119.66999816894531
2024-10-16,120.8499984741211
2024-10-17,119.30999755859375
2024-10-18,120.73999786376953
2024-10-21,118.06999969482422
2024-10-22,119.23999786376953
2024-10-23,120.62999725341797
2024-10-24,120.3499984741211
2024-10-25,118.29000091552734
2024-10-28,118.69999694824219
2024-10-29,117.41999816894531
2024-10-30,117.36000061035156
2024-10-31,115.79000091552734
2024-11-01,113.7300033569336
2024-11-04,115.91000366210938
2024-11-05,118.0
2024-11-06,117.44000244140625
2024-11-07,118.58999633789062
2024-11-08,121.73999786376953
2024-11-11,121.94999694824219
2024-11-12,120.80000305175781
2024-11-13,123.27999877929688
2024-11-14,120.3499984741211
2024-11-15,119.7699966430664
2024-11-18,119.88999938964844
2024-11-19,121.29000091552734
2024-11-20,120.55999755859375
2024-11-21,121.98999786376953
2024-11-22,122.9000015258789
2024-11-25,123.91999816894531
2024-11-26,125.76000213623047
2024-11-27,127.02999877929688
2024-11-29,125.80000305175781
2024-12-02,123.94999694824219
2024-12-03,122.61000061035156
2024-12-04,122.13999938964844
2024-12-05,121.47000122070312
2024-12-06,121.9000015258789
2024-12-09,122.7699966430664
2024-12-10,121.93000030517578
2024-12-11,120.45999908447266
2024-12-12,120.94999694824219
2024-12-13,120.16999816894531
2024-12-16,120.36000061035156
2024-12-17,118.58999633789062
