,AMCR
2021-05-18,10.298466682434082
2021-05-19,10.146395683288574
2021-05-20,10.129500389099121
2021-05-21,10.121052742004395
2021-05-24,10.087257385253906
2021-05-25,10.000226020812988
2021-05-26,10.051423072814941
2021-05-27,10.136748313903809
2021-05-28,10.068486213684082
2021-06-01,10.145281791687012
2021-06-02,10.119683265686035
2021-06-03,10.187943458557129
2021-06-04,10.367127418518066
2021-06-07,10.32446575164795
2021-06-08,10.30739974975586
2021-06-09,10.298867225646973
2021-06-10,10.298867225646973
2021-06-11,10.443921089172363
2021-06-14,10.367127418518066
2021-06-15,10.24767017364502
2021-06-16,10.085552215576172
2021-06-17,9.846639633178711
2021-06-18,9.6930513381958
2021-06-21,9.786910057067871
2021-06-22,9.846639633178711
2021-06-23,9.803975105285645
2021-06-24,9.829572677612305
2021-06-25,9.906368255615234
2021-06-28,9.855173110961914
2021-06-29,9.7783784866333
2021-06-30,9.7783784866333
2021-07-01,9.863704681396484
2021-07-02,9.846639633178711
2021-07-06,9.761314392089844
2021-07-07,9.855173110961914
2021-07-08,9.718649864196777
2021-07-09,9.821041107177734
2021-07-12,9.821041107177734
2021-07-13,9.863704681396484
2021-07-14,9.846639633178711
2021-07-15,9.872236251831055
2021-07-16,9.761314392089844
2021-07-19,9.59919261932373
2021-07-20,9.607725143432617
2021-07-21,9.6930513381958
2021-07-22,9.701583862304688
2021-07-23,9.641857147216797
2021-07-26,9.803975105285645
2021-07-27,9.838106155395508
2021-07-28,9.880768775939941
2021-07-29,9.931965827941895
2021-07-30,9.863704681396484
2021-08-02,9.829572677612305
2021-08-03,9.957565307617188
2021-08-04,9.897833824157715
2021-08-05,9.966094970703125
2021-08-06,10.008757591247559
2021-08-09,10.085552215576172
2021-08-10,10.196475982666016
2021-08-11,10.39272689819336
2021-08-12,10.281803131103516
2021-08-13,10.367127418518066
2021-08-16,10.426857948303223
2021-08-17,10.32446575164795
2021-08-18,10.358595848083496
2021-08-19,10.5804443359375
2021-08-20,10.913217544555664
2021-08-23,10.819357872009277
2021-08-24,10.768159866333008
2021-08-25,10.921748161315918
2021-08-26,10.793758392333984
2021-08-27,10.904683113098145
2021-08-30,10.913217544555664
2021-08-31,10.964411735534668
2021-09-01,10.827890396118164
2021-09-02,10.879084587097168
2021-09-03,10.819357872009277
2021-09-07,10.524800300598145
2021-09-08,10.61092758178711
2021-09-09,10.447286605834961
2021-09-10,10.593703269958496
2021-09-13,10.593703269958496
2021-09-14,10.61092758178711
2021-09-15,10.679831504821777
2021-09-16,10.447286605834961
2021-09-17,10.206127166748047
2021-09-20,10.145838737487793
2021-09-21,10.068324089050293
2021-09-22,10.111388206481934
2021-09-23,10.180291175842285
2021-09-24,10.154449462890625
2021-09-27,10.223353385925293
2021-09-28,10.076935768127441
2021-09-29,10.102774620056152
2021-09-30,9.982197761535645
2021-10-01,10.068324089050293
2021-10-04,10.016647338867188
2021-10-05,10.163064956665039
2021-10-06,10.120000839233398
2021-10-07,10.197516441345215
2021-10-08,10.085550308227539
2021-10-11,10.008033752441406
2021-10-12,10.025261878967285
2021-10-13,10.05109977722168
2021-10-14,10.257805824279785
2021-10-15,10.292255401611328
2021-10-18,10.257805824279785
2021-10-19,10.352545738220215
2021-10-20,10.369771003723145
2021-10-21,10.361159324645996
2021-10-22,10.473123550415039
2021-10-25,10.404223442077637
2021-10-26,10.343932151794434
2021-10-27,10.361159324645996
2021-10-28,10.464510917663574
2021-10-29,10.395610809326172
2021-11-01,10.283641815185547
2021-11-02,10.404223442077637
2021-11-03,10.593703269958496
2021-11-04,10.473123550415039
2021-11-05,10.455899238586426
2021-11-08,10.507574081420898
2021-11-09,10.602314949035645
2021-11-10,10.628153800964355
2021-11-11,10.645379066467285
2021-11-12,10.662604331970215
2021-11-15,10.671217918395996
2021-11-16,10.602314949035645
2021-11-17,10.464510917663574
2021-11-18,10.352545738220215
2021-11-19,10.249191284179688
2021-11-22,10.300870895385742
2021-11-23,10.239967346191406
2021-11-24,10.144267082214355
2021-11-26,10.03986644744873
2021-11-29,10.074666023254395
2021-11-30,9.848464965820312
2021-12-01,9.796265602111816
2021-12-02,9.987665176391602
2021-12-03,9.839766502380371
2021-12-06,10.065966606140137
2021-12-07,10.083368301391602
2021-12-08,10.109467506408691
2021-12-09,10.057266235351562
2021-12-10,10.092066764831543
2021-12-13,10.152969360351562
2021-12-14,10.152969360351562
2021-12-15,10.39656925201416
2021-12-16,10.474870681762695
2021-12-17,10.257367134094238
2021-12-20,10.092066764831543
2021-12-21,10.2138671875
2021-12-22,10.100768089294434
2021-12-23,10.144267082214355
2021-12-27,10.274767875671387
2021-12-28,10.318269729614258
2021-12-29,10.39656925201416
2021-12-30,10.405271530151367
2021-12-31,10.448769569396973
2022-01-03,10.33566951751709
2022-01-04,10.500968933105469
2022-01-05,10.518369674682617
2022-01-06,10.431367874145508
2022-01-07,10.54447078704834
2022-01-10,10.570569038391113
2022-01-11,10.53576946258545
2022-01-12,10.561871528625488
2022-01-13,10.683671951293945
2022-01-14,10.761971473693848
2022-01-18,10.683671951293945
2022-01-19,10.796772003173828
2022-01-20,10.553170204162598
2022-01-21,10.39656925201416
2022-01-24,10.37047004699707
2022-01-25,10.257367134094238
2022-01-26,10.231268882751465
2022-01-27,10.266069412231445
2022-01-28,10.38786792755127
2022-01-31,10.448769569396973
2022-02-01,10.614069938659668
2022-02-02,10.553170204162598
2022-02-03,10.231268882751465
2022-02-04,10.057266235351562
2022-02-07,9.99636459350586
2022-02-08,10.109467506408691
2022-02-09,10.248668670654297
2022-02-10,10.109467506408691
2022-02-11,10.083368301391602
2022-02-14,10.065966606140137
2022-02-15,10.274767875671387
2022-02-16,10.239967346191406
2022-02-17,10.257367134094238
2022-02-18,10.33566951751709
2022-02-22,10.282936096191406
2022-02-23,10.221413612365723
2022-02-24,10.089580535888672
2022-02-25,10.370824813842773
2022-02-28,10.221413612365723
2022-03-01,9.896227836608887
2022-03-02,10.036848068237305
2022-03-03,9.975326538085938
2022-03-04,9.922593116760254
2022-03-07,9.483152389526367
2022-03-08,9.614985466003418
2022-03-09,9.746818542480469
2022-03-10,9.579830169677734
2022-03-11,9.579830169677734
2022-03-14,9.922593116760254
2022-03-15,9.87864875793457
2022-03-16,10.072005271911621
2022-03-17,10.203837394714355
2022-03-18,10.256570816040039
2022-03-21,10.072005271911621
2022-03-22,10.063215255737305
2022-03-23,9.86107063293457
2022-03-24,9.91380500793457
2022-03-25,9.96653938293457
2022-03-28,9.975326538085938
2022-03-29,10.168681144714355
2022-03-30,10.133524894714355
2022-03-31,9.957747459411621
2022-04-01,10.142313003540039
2022-04-04,10.089580535888672
2022-04-05,10.089580535888672
2022-04-06,10.107158660888672
2022-04-07,10.133524894714355
2022-04-08,10.300515174865723
2022-04-11,10.309301376342773
2022-04-12,10.247780799865723
2022-04-13,10.282936096191406
2022-04-14,10.256570816040039
2022-04-18,10.133524894714355
2022-04-19,10.33566951751709
2022-04-20,10.555388450622559
2022-04-21,10.485079765319824
2022-04-22,10.177469253540039
2022-04-25,10.238990783691406
2022-04-26,10.203837394714355
2022-04-27,10.564179420471191
2022-04-28,10.669645309448242
2022-04-29,10.42355728149414
2022-05-02,10.282936096191406
2022-05-03,10.520234107971191
2022-05-04,11.530951499938965
2022-05-05,11.109086990356445
2022-05-06,11.25849723815918
2022-05-09,11.082719802856445
2022-05-10,11.038774490356445
2022-05-11,10.994831085205078
2022-05-12,11.047565460205078
2022-05-13,11.22334098815918
2022-05-16,11.372750282287598
2022-05-17,11.715517044067383
2022-05-18,11.188185691833496
2022-05-19,11.390328407287598
2022-05-20,11.363964080810547
2022-05-23,11.469428062438965
2022-05-24,11.496040344238281
2022-05-25,11.50490951538086
2022-05-26,11.620223999023438
2022-05-27,11.80650520324707
2022-05-31,11.620223999023438
2022-06-01,11.700058937072754
2022-06-02,11.93068790435791
2022-06-03,11.877467155456543
2022-06-06,11.966171264648438
2022-06-07,11.957300186157227
2022-06-08,11.841985702514648
2022-06-09,11.682318687438965
2022-06-10,11.318633079528809
2022-06-13,10.901721954345703
2022-06-14,10.72431468963623
2022-06-15,10.733183860778809
2022-06-16,10.38724136352539
2022-06-17,10.396110534667969
2022-06-21,10.573517799377441
2022-06-22,10.520296096801758
2022-06-23,10.591259002685547
2022-06-24,11.00816822052002
2022-06-27,10.972685813903809
2022-06-28,10.937203407287598
2022-06-29,11.132353782653809
2022-06-30,11.025907516479492
2022-07-01,11.114612579345703
2022-07-05,11.03477954864502
2022-07-06,11.221056938171387
2022-07-07,11.229928016662598
2022-07-08,11.03477954864502
2022-07-11,11.176706314086914
2022-07-12,11.052519798278809
2022-07-13,10.981555938720703
2022-07-14,10.990427017211914
2022-07-15,11.070261001586914
2022-07-18,10.937203407287598
2022-07-19,11.203315734863281
2022-07-20,11.070261001586914
2022-07-21,11.212187767028809
2022-07-22,11.176706314086914
2022-07-25,11.30088996887207
2022-07-26,11.442816734313965
2022-07-27,11.425076484680176
2022-07-28,11.56700325012207
2022-07-29,11.48716926574707
2022-08-01,11.56700325012207
2022-08-02,11.309762001037598
2022-08-03,11.283151626586914
2022-08-04,11.16783618927002
2022-08-05,10.883980751037598
2022-08-08,10.990427017211914
2022-08-09,10.999296188354492
2022-08-10,11.27428150177002
2022-08-11,11.203315734863281
2022-08-12,11.362983703613281
2022-08-15,11.55813217163086
2022-08-16,11.788763046264648
2022-08-17,11.540392875671387
2022-08-18,11.283151626586914
2022-08-19,11.070261001586914
2022-08-22,11.070261001586914
2022-08-23,11.158963203430176
2022-08-24,11.238798141479492
2022-08-25,11.46055793762207
2022-08-26,11.017038345336914
2022-08-29,10.875110626220703
2022-08-30,10.80414867401123
2022-08-31,10.653352737426758
2022-09-01,10.644482612609863
2022-09-02,10.662221908569336
2022-09-06,10.511425971984863
2022-09-07,10.842986106872559
2022-09-08,10.914676666259766
2022-09-09,11.013250350952148
2022-09-12,11.084939002990723
2022-09-13,10.69960880279541
2022-09-14,10.5203857421875
2022-09-15,10.565191268920898
2022-09-16,10.448697090148926
2022-09-19,10.538309097290039
2022-09-20,10.251551628112793
2022-09-21,10.05440616607666
2022-09-22,9.991678237915039
2022-09-23,9.839339256286621
2022-09-26,9.678038597106934
2022-09-27,9.561543464660645
2022-09-28,9.767650604248047
2022-09-29,9.633232116699219
2022-09-30,9.615310668945312
2022-10-03,9.88414478302002
2022-10-04,10.108173370361328
2022-10-05,9.937911987304688
2022-10-06,9.919988632202148
2022-10-07,9.660116195678711
2022-10-10,9.75869083404541
2022-10-11,9.660116195678711
2022-10-12,9.489856719970703
2022-10-13,9.911026954650879
2022-10-14,9.713883399963379
2022-10-17,9.848299026489258
2022-10-18,10.036484718322754
2022-10-19,9.911026954650879
2022-10-20,9.75869083404541
2022-10-21,10.12609577178955
2022-10-24,10.12609577178955
2022-10-25,10.278435707092285
2022-10-26,10.287396430969238
2022-10-27,10.341161727905273
2022-10-28,10.52934741973877
2022-10-31,10.377007484436035
2022-11-01,10.385970115661621
2022-11-02,9.713883399963379
2022-11-03,9.651155471801758
2022-11-04,10.000638961791992
2022-11-07,10.05440616607666
2022-11-08,10.05440616607666
2022-11-09,9.875184059143066
2022-11-10,10.41285228729248
2022-11-11,10.43077564239502
2022-11-14,10.565191268920898
2022-11-15,10.547269821166992
2022-11-16,10.475578308105469
2022-11-17,10.565191268920898
2022-11-18,10.592076301574707
2022-11-21,10.744414329528809
2022-11-22,10.855778694152832
2022-11-23,10.93726634979248
2022-11-25,10.93726634979248
2022-11-28,10.855778694152832
2022-11-29,10.96442699432373
2022-11-30,11.181726455688477
2022-12-01,11.20888614654541
2022-12-02,11.317535400390625
2022-12-05,11.109292030334473
2022-12-06,11.000643730163574
2022-12-07,10.982535362243652
2022-12-08,11.254157066345215
2022-12-09,11.19983196258545
2022-12-12,11.29942798614502
2022-12-13,11.371858596801758
2022-12-14,11.29942798614502
2022-12-15,11.100238800048828
2022-12-16,10.93726634979248
2022-12-19,10.882942199707031
2022-12-20,10.910103797912598
2022-12-21,10.955373764038086
2022-12-22,10.846725463867188
2022-12-23,10.919157981872559
2022-12-27,10.93726634979248
2022-12-28,10.783348083496094
2022-12-29,10.882942199707031
2022-12-30,10.783348083496094
2023-01-03,10.792401313781738
2023-01-04,10.891996383666992
2023-01-05,10.792401313781738
2023-01-06,11.045914649963379
2023-01-09,11.045914649963379
2023-01-10,10.973481178283691
2023-01-11,11.027806282043457
2023-01-12,11.045914649963379
2023-01-13,10.982535362243652
2023-01-17,11.000643730163574
2023-01-18,10.756185531616211
2023-01-19,10.638484001159668
2023-01-20,10.756185531616211
2023-01-23,10.86483383178711
2023-01-24,10.629427909851074
2023-01-25,10.665645599365234
2023-01-26,10.710915565490723
2023-01-27,10.819562911987305
2023-01-30,10.665645599365234
2023-01-31,10.919157981872559
2023-02-01,10.92821216583252
2023-02-02,11.045914649963379
2023-02-03,10.891996383666992
2023-02-06,10.8014554977417
2023-02-07,10.765239715576172
2023-02-08,10.194835662841797
2023-02-09,10.15861988067627
2023-02-10,10.258212089538574
2023-02-13,10.366862297058105
2023-02-14,10.3215913772583
2023-02-15,10.421186447143555
2023-02-16,10.330646514892578
2023-02-17,10.339699745178223
2023-02-21,10.031862258911133
2023-02-22,10.086187362670898
2023-02-23,10.23105239868164
2023-02-24,10.212943077087402
2023-02-27,10.258212089538574
2023-02-28,10.19688606262207
2023-03-01,10.206039428710938
2023-03-02,10.260960578918457
2023-03-03,10.279266357421875
2023-03-06,10.114507675170898
2023-03-07,9.995512008666992
2023-03-08,10.022972106933594
2023-03-09,9.931436538696289
2023-03-10,9.83074951171875
2023-03-13,9.839903831481934
2023-03-14,9.968052864074707
2023-03-15,9.83074951171875
2023-03-16,9.876518249511719
2023-03-17,9.794137001037598
2023-03-20,9.995512008666992
2023-03-21,10.059584617614746
2023-03-22,9.894824028015137
2023-03-23,9.922284126281738
2023-03-24,10.004664421081543
2023-03-27,10.041277885437012
2023-03-28,10.096199035644531
2023-03-29,10.169426918029785
2023-03-30,10.19688606262207
2023-03-31,10.416566848754883
2023-04-03,10.343340873718262
2023-04-04,10.270113945007324
2023-04-05,10.352494239807129
2023-04-06,10.297574043273926
2023-04-10,10.151119232177734
2023-04-11,10.059584617614746
2023-04-12,10.087045669555664
2023-04-13,10.242652893066406
2023-04-14,10.160273551940918
2023-04-17,10.160273551940918
2023-04-18,10.215191841125488
2023-04-19,10.14196491241455
2023-04-20,10.087045669555664
2023-04-21,10.123659133911133
2023-04-24,10.1328125
2023-04-25,9.903977394104004
2023-04-26,9.812443733215332
2023-04-27,9.995512008666992
2023-04-28,10.041277885437012
2023-05-01,10.123659133911133
2023-05-02,9.995512008666992
2023-05-03,9.162551879882812
2023-05-04,9.345619201660156
2023-05-05,9.537842750549316
2023-05-08,9.574455261230469
2023-05-09,9.437153816223145
2023-05-10,9.510380744934082
2023-05-11,9.482921600341797
2023-05-12,9.42800235748291
2023-05-15,9.482921600341797
2023-05-16,9.354774475097656
2023-05-17,9.382233619689941
2023-05-18,9.354774475097656
2023-05-19,9.363926887512207
2023-05-22,9.400541305541992
2023-05-23,9.375526428222656
2023-05-24,9.208767890930176
2023-05-25,9.088332176208496
2023-05-26,9.069804191589355
2023-05-30,9.023481369018555
2023-05-31,8.930837631225586
2023-06-01,9.004953384399414
2023-06-02,9.23656177520752
2023-06-05,9.264354705810547
2023-06-06,9.264354705810547
2023-06-07,9.366264343261719
2023-06-08,9.338469505310059
2023-06-09,9.273618698120117
2023-06-12,9.292146682739258
2023-06-13,9.412585258483887
2023-06-14,9.412585258483887
2023-06-15,9.523756980895996
2023-06-16,9.588607788085938
2023-06-20,9.440376281738281
2023-06-21,9.4033203125
2023-06-22,9.329203605651855
2023-06-23,9.143917083740234
2023-06-26,9.22729778289795
2023-06-27,9.329203605651855
2023-06-28,9.088332176208496
2023-06-29,9.171710968017578
2023-06-30,9.24582576751709
2023-07-03,9.338469505310059
2023-07-05,9.042010307312012
2023-07-06,9.106860160827637
2023-07-07,9.208767890930176
2023-07-10,8.995687484741211
2023-07-11,9.143917083740234
2023-07-12,9.162446975708008
2023-07-13,9.24582576751709
2023-07-14,9.199503898620605
2023-07-17,9.153182029724121
2023-07-18,9.218032836914062
2023-07-19,9.24582576751709
2023-07-20,9.218032836914062
2023-07-21,9.28288459777832
2023-07-24,9.366264343261719
2023-07-25,9.431113243103027
2023-07-26,9.4033203125
2023-07-27,9.431113243103027
2023-07-28,9.468171119689941
2023-07-31,9.505228042602539
2023-08-01,9.273618698120117
2023-08-02,9.125391006469727
2023-08-03,9.051275253295898
2023-08-04,9.125391006469727
2023-08-07,9.180975914001465
2023-08-08,8.995687484741211
2023-08-09,8.986424446105957
2023-08-10,9.004953384399414
2023-08-11,8.977158546447754
2023-08-14,8.940102577209473
2023-08-15,8.782607078552246
2023-08-16,8.717756271362305
2023-08-17,8.865985870361328
2023-08-18,8.865985870361328
2023-08-21,8.754815101623535
2023-08-22,8.625113487243652
2023-08-23,8.680699348449707
2023-08-24,8.70849323272705
2023-08-25,8.727023124694824
2023-08-28,8.828929901123047
2023-08-29,8.995687484741211
2023-08-30,9.032746315002441
2023-08-31,9.023481369018555
2023-09-01,9.060539245605469
2023-09-05,8.782607078552246
2023-09-06,8.710334777832031
2023-09-07,8.5883150100708
2023-09-08,8.682175636291504
2023-09-11,8.851127624511719
2023-09-12,8.860512733459473
2023-09-13,8.644632339477539
2023-09-14,8.944988250732422
2023-09-15,8.77603816986084
2023-09-18,8.710334777832031
2023-09-19,8.625859260559082
2023-09-20,8.69156265258789
2023-09-21,8.55077075958252
2023-09-22,8.494453430175781
2023-09-25,8.625859260559082
2023-09-26,8.54138469696045
2023-09-27,8.47568130493164
2023-09-28,8.607088088989258
2023-09-29,8.597701072692871
2023-10-02,8.503840446472168
2023-10-03,8.381820678710938
2023-10-04,8.494453430175781
2023-10-05,8.381820678710938
2023-10-06,8.306732177734375
2023-10-09,8.428750991821289
2023-10-10,8.43813705444336
2023-10-11,8.400592803955078
2023-10-12,8.1565523147583
2023-10-13,8.175325393676758
2023-10-16,8.34427547454834
2023-10-17,8.306732177734375
2023-10-18,8.12839412689209
2023-10-19,8.090849876403809
2023-10-20,7.987602710723877
2023-10-23,7.931286334991455
2023-10-24,8.100235939025879
2023-10-25,8.034533500671387
2023-10-26,8.147167205810547
2023-10-27,8.12839412689209
2023-10-30,8.316117286682129
2023-10-31,8.34427547454834
2023-11-01,8.175325393676758
2023-11-02,8.269186019897461
2023-11-03,8.55077075958252
2023-11-06,8.503840446472168
2023-11-07,8.494453430175781
2023-11-08,8.513225555419922
2023-11-09,8.43813705444336
2023-11-10,8.513225555419922
2023-11-13,8.400592803955078
2023-11-14,8.69156265258789
2023-11-15,8.77603816986084
2023-11-16,8.710334777832031
2023-11-17,8.794809341430664
2023-11-20,8.794809341430664
2023-11-21,8.790054321289062
2023-11-22,8.828105926513672
2023-11-24,8.904211044311523
2023-11-27,8.894697189331055
2023-11-28,8.847132682800293
2023-11-29,9.027880668640137
2023-11-30,9.018366813659668
2023-12-01,9.094470977783203
2023-12-04,9.018366813659668
2023-12-05,8.91372299194336
2023-12-06,8.951775550842285
2023-12-07,9.170576095581055
2023-12-08,9.180088996887207
2023-12-11,9.103983879089355
2023-12-12,8.980314254760742
2023-12-13,9.265707015991211
2023-12-14,9.237167358398438
2023-12-15,9.132524490356445
2023-12-18,9.20862865447998
2023-12-19,9.265707015991211
2023-12-20,9.151548385620117
2023-12-21,9.237167358398438
2023-12-22,9.20862865447998
2023-12-26,9.20862865447998
2023-12-27,9.24668025970459
2023-12-28,9.237167358398438
2023-12-29,9.170576095581055
2024-01-02,9.275218963623047
2024-01-03,9.132524490356445
2024-01-04,9.170576095581055
2024-01-05,9.265707015991211
2024-01-08,9.332298278808594
2024-01-09,9.294245719909668
2024-01-10,9.284732818603516
2024-01-11,9.36083698272705
2024-01-12,9.275218963623047
2024-01-16,9.113497734069824
2024-01-17,8.999341011047363
2024-01-18,8.989828109741211
2024-01-19,9.008853912353516
2024-01-22,8.999341011047363
2024-01-23,9.008853912353516
2024-01-24,8.856644630432129
2024-01-25,9.008853912353516
2024-01-26,9.075446128845215
2024-01-29,9.113497734069824
2024-01-30,9.094470977783203
2024-01-31,8.970802307128906
2024-02-01,8.999341011047363
2024-02-02,8.932750701904297
2024-02-05,8.771028518676758
2024-02-06,8.732975959777832
2024-02-07,8.923236846923828
2024-02-08,8.713949203491211
2024-02-09,8.656871795654297
2024-02-12,8.732975959777832
2024-02-13,8.447585105895996
2024-02-14,8.514174461364746
2024-02-15,8.552227020263672
2024-02-16,8.599793434143066
2024-02-20,8.675897598266602
2024-02-21,8.761514663696289
2024-02-22,8.809080123901367
2024-02-23,8.81859302520752
2024-02-26,8.694924354553223
2024-02-27,8.632230758666992
2024-02-28,8.555072784423828
2024-02-29,8.738326072692871
2024-03-01,8.767260551452637
2024-03-04,8.844420433044434
2024-03-05,8.844420433044434
2024-03-06,8.8733549118042
2024-03-07,9.08554458618164
2024-03-08,9.027674674987793
2024-03-11,9.133769035339355
2024-03-12,9.153059005737305
2024-03-13,9.18199348449707
2024-03-14,9.095190048217773
2024-03-15,9.143413543701172
2024-03-18,9.08554458618164
2024-03-19,9.046964645385742
2024-03-20,8.825129508972168
2024-03-21,8.950514793395996
2024-03-22,8.902290344238281
2024-03-25,8.960160255432129
2024-03-26,8.863710403442383
2024-03-27,9.143413543701172
2024-03-28,9.172348022460938
2024-04-01,9.114479064941406
2024-04-02,8.979449272155762
2024-04-03,8.854065895080566
2024-04-04,8.844420433044434
2024-04-05,8.883000373840332
2024-04-08,8.825129508972168
2024-04-09,9.046964645385742
2024-04-10,8.786550521850586
2024-04-11,8.747970581054688
2024-04-12,8.59365177154541
2024-04-15,8.62258529663086
2024-04-16,8.516490936279297
2024-04-17,8.516490936279297
2024-04-18,8.584006309509277
2024-04-19,8.651521682739258
2024-04-22,8.709391593933105
2024-04-23,8.661166191101074
2024-04-24,8.738326072692871
2024-04-25,8.632230758666992
2024-04-26,8.651521682739258
2024-04-29,8.728681564331055
2024-04-30,8.62258529663086
2024-05-01,9.45205307006836
2024-05-02,9.519566535949707
2024-05-03,9.654596328735352
2024-05-06,9.731756210327148
2024-05-07,9.760690689086914
2024-05-08,9.857141494750977
2024-05-09,9.95358943939209
2024-05-10,9.992169380187988
2024-05-13,10.001813888549805
2024-05-14,10.059684753417969
2024-05-15,9.972879409790039
2024-05-16,9.992169380187988
2024-05-17,9.905365943908691
2024-05-20,9.7124662399292
2024-05-21,9.834543228149414
2024-05-22,9.834543228149414
2024-05-23,9.648985862731934
2024-05-24,9.707581520080566
2024-05-28,9.600153923034668
2024-05-29,9.50249195098877
2024-05-30,9.648985862731934
2024-05-31,9.932205200195312
2024-06-03,9.971269607543945
2024-06-04,9.941970825195312
2024-06-05,9.971269607543945
2024-06-06,9.922438621520996
2024-06-07,9.775946617126465
2024-06-10,9.67828369140625
2024-06-11,9.746646881103516
2024-06-12,9.815011024475098
2024-06-13,9.805244445800781
2024-06-14,9.727115631103516
2024-06-17,9.727115631103516
2024-06-18,9.736881256103516
2024-06-20,9.648985862731934
2024-06-21,9.7173490524292
2024-06-24,9.775946617126465
2024-06-25,9.648985862731934
2024-06-26,9.609920501708984
2024-06-27,9.580622673034668
2024-06-28,9.551322937011719
2024-07-01,9.375533103942871
2024-07-02,9.355999946594238
2024-07-03,9.395064353942871
2024-07-05,9.277871131896973
2024-07-08,9.404830932617188
2024-07-09,9.336468696594238
2024-07-10,9.522025108337402
2024-07-11,9.580622673034668
2024-07-12,9.67828369140625
2024-07-15,9.609920501708984
2024-07-16,9.834543228149414
2024-07-17,10.08846378326416
2024-07-18,10.078697204589844
2024-07-19,9.873607635498047
2024-07-22,9.912672996520996
2024-07-23,9.834543228149414
2024-07-24,9.844308853149414
2024-07-25,9.912672996520996
2024-07-26,10.13729476928711
2024-07-29,10.176359176635742
2024-07-30,10.234955787658691
2024-07-31,10.28378677368164
2024-08-01,10.254487991333008
2024-08-02,10.274022102355957
2024-08-05,10.049398422241211
2024-08-06,10.244722366333008
2024-08-07,10.147061347961426
2024-08-08,10.361916542053223
2024-08-09,10.31308650970459
2024-08-12,10.254487991333008
2024-08-13,10.449811935424805
2024-08-14,10.410747528076172
2024-08-15,10.596304893493652
2024-08-16,10.205657005310059
2024-08-19,10.371683120727539
2024-08-20,10.537708282470703
2024-08-21,10.674434661865234
2024-08-22,10.674434661865234
2024-08-23,10.840459823608398
2024-08-26,10.908823013305664
2024-08-27,10.899056434631348
2024-08-28,10.97718620300293
2024-08-29,11.045549392700195
2024-08-30,11.17250919342041
2024-09-03,11.045549392700195
2024-09-04,11.065081596374512
2024-09-05,10.957653999328613
2024-09-06,10.942839622497559
2024-09-09,10.962592124938965
2024-09-10,10.893458366394043
2024-09-11,10.765067100524902
2024-09-12,10.745315551757812
2024-09-13,10.85395336151123
2024-09-16,10.982344627380371
2024-09-17,10.85395336151123
2024-09-18,10.873705863952637
2024-09-19,10.972467422485352
2024-09-20,10.765067100524902
2024-09-23,10.942839622497559
2024-09-24,11.051477432250977
2024-09-25,10.942839622497559
2024-09-26,11.209497451782227
2024-09-27,11.209497451782227
2024-09-30,11.18974494934082
2024-10-01,11.1798677444458
2024-10-02,11.090982437133789
2024-10-03,11.011972427368164
2024-10-04,11.06135368347168
2024-10-07,10.972467422485352
2024-10-08,10.942839622497559
2024-10-09,10.91321086883545
2024-10-10,10.962592124938965
2024-10-11,11.051477432250977
2024-10-14,11.199621200561523
2024-10-15,11.229249000549316
2024-10-16,11.160116195678711
2024-10-17,11.110734939575195
2024-10-18,11.100858688354492
2024-10-21,10.982344627380371
2024-10-22,10.85395336151123
2024-10-23,10.903334617614746
2024-10-24,10.932963371276855
2024-10-25,10.863829612731934
2024-10-28,10.942839622497559
2024-10-29,10.794696807861328
2024-10-30,10.923087120056152
2024-10-31,10.992220878601074
2024-11-01,10.132990837097168
2024-11-04,10.07373332977295
2024-11-05,10.132990837097168
2024-11-06,10.07373332977295
2024-11-07,10.083609580993652
2024-11-08,10.093485832214355
2024-11-11,10.182372093200684
2024-11-12,10.06385612487793
2024-11-13,9.984847068786621
2024-11-14,10.053980827331543
2024-11-15,10.093485832214355
2024-11-18,10.024352073669434
2024-11-19,9.767570495605469
2024-11-20,10.211999893188477
2024-11-21,10.470000267028809
2024-11-22,10.489999771118164
2024-11-25,10.479999542236328
2024-11-26,10.390000343322754
2024-11-27,10.5
2024-11-29,10.640000343322754
2024-12-02,10.569999694824219
2024-12-03,10.5600004196167
2024-12-04,10.470000267028809
2024-12-05,10.239999771118164
2024-12-06,10.180000305175781
2024-12-09,10.199999809265137
2024-12-10,10.130000114440918
2024-12-11,10.020000457763672
2024-12-12,9.989999771118164
2024-12-13,9.899999618530273
2024-12-16,9.84000015258789
2024-12-17,9.729999542236328
