,MCD
2021-06-09,213.78550720214844
2021-06-10,216.6671142578125
2021-06-11,218.82833862304688
2021-06-14,218.87451171875
2021-06-15,218.29261779785156
2021-06-16,217.5814666748047
2021-06-17,216.0113525390625
2021-06-18,212.0767822265625
2021-06-21,215.1062164306641
2021-06-22,216.0113525390625
2021-06-23,215.4202423095703
2021-06-24,215.50338745117188
2021-06-25,214.66287231445312
2021-06-28,213.43450927734375
2021-06-29,212.76951599121097
2021-06-30,213.34217834472656
2021-07-01,214.52438354492188
2021-07-02,215.78045654296875
2021-07-06,214.96771240234375
2021-07-07,216.70404052734375
2021-07-08,215.05079650878903
2021-07-09,217.67381286621097
2021-07-12,217.6092071533203
2021-07-13,218.1264190673828
2021-07-14,219.0130920410156
2021-07-15,218.7821807861328
2021-07-16,216.81488037109375
2021-07-19,211.74429321289065
2021-07-20,216.37158203125
2021-07-21,217.9046936035156
2021-07-22,220.4353790283203
2021-07-23,224.39764404296875
2021-07-26,225.33969116210935
2021-07-27,227.52865600585935
2021-07-28,223.30780029296875
2021-07-29,225.37664794921875
2021-07-30,224.16671752929688
2021-08-02,221.7561492919922
2021-08-03,218.84683227539065
2021-08-04,216.8887939453125
2021-08-05,218.35728454589844
2021-08-06,218.20950317382812
2021-08-09,216.7501983642578
2021-08-10,215.6142120361328
2021-08-11,217.55377197265625
2021-08-12,218.5881805419922
2021-08-13,220.5739288330078
2021-08-16,222.55967712402344
2021-08-17,221.92237854003903
2021-08-18,219.89048767089844
2021-08-19,219.10540771484375
2021-08-20,220.26914978027344
2021-08-23,221.3497314453125
2021-08-24,220.21372985839844
2021-08-25,220.58316040039065
2021-08-26,218.84683227539065
2021-08-27,219.33631896972656
2021-08-30,218.51429748535156
2021-08-31,220.5202178955078
2021-09-01,221.16094970703125
2021-09-02,222.75827026367188
2021-09-03,221.783203125
2021-09-07,219.34080505371097
2021-09-08,221.59747314453125
2021-09-09,221.58816528320312
2021-09-10,222.1175079345703
2021-09-13,224.00271606445312
2021-09-14,223.9284210205078
2021-09-15,223.78912353515625
2021-09-16,225.86004638671875
2021-09-17,225.19139099121097
2021-09-20,222.0339508056641
2021-09-21,223.34336853027344
2021-09-22,225.7857666015625
2021-09-23,227.3180389404297
2021-09-24,228.84103393554688
2021-09-27,230.41046142578125
2021-09-28,226.38006591796875
2021-09-29,226.85369873046875
2021-09-30,223.9098358154297
2021-10-01,225.59999084472656
2021-10-04,225.73928833007812
2021-10-05,227.72662353515625
2021-10-06,229.47250366210935
2021-10-07,230.60549926757812
2021-10-08,230.02972412109375
2021-10-11,228.9896545410156
2021-10-12,227.0765686035156
2021-10-13,225.33999633789065
2021-10-14,227.10443115234375
2021-10-15,224.968505859375
2021-10-18,224.977783203125
2021-10-19,225.451416015625
2021-10-20,222.61900329589844
2021-10-21,224.1791534423828
2021-10-22,221.43031311035156
2021-10-25,220.4087829589844
2021-10-26,219.55441284179688
2021-10-27,225.4142608642578
2021-10-28,227.9866485595703
2021-10-29,228.0330810546875
2021-11-01,232.7042694091797
2021-11-02,231.45985412597656
2021-11-03,232.53709411621097
2021-11-04,235.3788299560547
2021-11-05,236.5396270751953
2021-11-08,235.0445098876953
2021-11-09,234.6265869140625
2021-11-10,235.07237243652344
2021-11-11,232.31423950195312
2021-11-12,232.7878570556641
2021-11-15,234.8959045410156
2021-11-16,234.45016479492188
2021-11-17,234.66375732421875
2021-11-18,235.3973693847656
2021-11-19,233.97653198242188
2021-11-22,235.3973693847656
2021-11-23,237.41258239746097
2021-11-24,238.76840209960935
2021-11-26,232.1749267578125
2021-11-29,232.44422912597656
2021-11-30,228.41017150878903
2021-12-01,228.0179748535156
2021-12-02,232.33218383789065
2021-12-03,232.82708740234375
2021-12-06,238.8595428466797
2021-12-07,242.7068328857422
2021-12-08,242.39862060546875
2021-12-09,244.97601318359375
2021-12-10,247.43191528320312
2021-12-13,245.67633056640625
2021-12-14,245.14405822753903
2021-12-15,247.01170349121097
2021-12-16,247.9735107421875
2021-12-17,244.3783416748047
2021-12-20,244.40638732910156
2021-12-21,246.89031982421875
2021-12-22,247.4038848876953
2021-12-23,248.3470764160156
2021-12-27,250.48548889160156
2021-12-28,250.1493225097656
2021-12-29,250.71893310546875
2021-12-30,249.52362060546875
2021-12-31,250.3267364501953
2022-01-03,250.80294799804688
2022-01-04,250.73757934570312
2022-01-05,249.50498962402344
2022-01-06,251.8395233154297
2022-01-07,249.3835296630859
2022-01-10,246.9089813232422
2022-01-11,244.7705535888672
2022-01-12,243.64996337890625
2022-01-13,244.1075134277344
2022-01-14,240.65245056152344
2022-01-18,239.50384521484375
2022-01-19,238.3272399902344
2022-01-20,236.37559509277344
2022-01-21,237.7389373779297
2022-01-24,236.8238067626953
2022-01-25,234.08773803710935
2022-01-26,233.3126983642578
2022-01-27,232.27615356445312
2022-01-28,239.1396484375
2022-01-31,242.2772979736328
2022-02-01,241.84771728515625
2022-02-02,244.91993713378903
2022-02-03,243.3885040283203
2022-02-04,242.84689331054688
2022-02-07,242.6508026123047
2022-02-08,242.86557006835935
2022-02-09,242.6601104736328
2022-02-10,239.86802673339844
2022-02-11,238.2712249755859
2022-02-14,236.61834716796875
2022-02-15,237.01058959960935
2022-02-16,236.3382110595703
2022-02-17,234.3211669921875
2022-02-18,234.01303100585935
2022-02-22,235.9740447998047
2022-02-23,231.3890380859375
2022-02-24,228.8117218017578
2022-02-25,232.93914794921875
2022-02-28,229.8404235839844
2022-03-01,225.01394653320312
2022-03-02,226.2440185546875
2022-03-03,222.2156982421875
2022-03-04,221.4269561767578
2022-03-07,210.6471405029297
2022-03-08,209.2010803222656
2022-03-09,208.90060424804688
2022-03-10,208.45928955078125
2022-03-11,213.0322265625
2022-03-14,212.38427734375
2022-03-15,218.38455200195312
2022-03-16,223.6148376464844
2022-03-17,222.98568725585935
2022-03-18,224.3472442626953
2022-03-21,220.9668426513672
2022-03-22,223.59603881835935
2022-03-23,221.7180328369141
2022-03-24,225.6055145263672
2022-03-25,226.8449859619141
2022-03-28,228.1220703125
2022-03-29,233.03305053710935
2022-03-30,233.8405914306641
2022-03-31,232.1973419189453
2022-04-01,234.04718017578125
2022-04-04,231.7748107910156
2022-04-05,233.35232543945312
2022-04-06,236.1223907470703
2022-04-07,238.84548950195312
2022-04-08,236.1223907470703
2022-04-11,235.17401123046875
2022-04-12,233.97206115722656
2022-04-13,236.0003204345703
2022-04-14,235.23031616210935
2022-04-18,235.74679565429688
2022-04-19,239.8220672607422
2022-04-20,240.24459838867188
2022-04-21,239.6811981201172
2022-04-22,234.9110565185547
2022-04-25,237.45574951171875
2022-04-26,233.4180450439453
2022-04-27,232.06588745117188
2022-04-28,238.68585205078125
2022-04-29,233.9626617431641
2022-05-02,231.5963592529297
2022-05-03,230.8733367919922
2022-05-04,238.80795288085935
2022-05-05,233.73727416992188
2022-05-06,235.4838409423828
2022-05-09,232.39456176757812
2022-05-10,230.69493103027344
2022-05-11,229.52117919921875
2022-05-12,229.2958068847656
2022-05-13,230.09396362304688
2022-05-16,229.1549835205078
2022-05-17,226.89195251464844
2022-05-18,216.9572906494141
2022-05-19,215.0323181152344
2022-05-20,219.6428070068359
2022-05-23,223.48338317871097
2022-05-24,229.605712890625
2022-05-25,229.1267852783203
2022-05-26,232.95794677734375
2022-05-27,236.50738525390625
2022-05-31,236.82662963867188
2022-06-01,234.0753936767578
2022-06-02,235.10826110839844
2022-06-03,234.50396728515625
2022-06-06,234.23016357421875
2022-06-07,235.05162048339844
2022-06-08,231.90740966796875
2022-06-09,228.64987182617188
2022-06-10,224.1365509033203
2022-06-13,225.1657257080078
2022-06-14,225.4395751953125
2022-06-15,225.57171630859375
2022-06-16,222.06871032714844
2022-06-17,221.30392456054688
2022-06-21,226.2232360839844
2022-06-22,229.49964904785156
2022-06-23,229.9906311035156
2022-06-24,234.0696258544922
2022-06-27,233.2481689453125
2022-06-28,229.28244018554688
2022-06-29,233.91859436035156
2022-06-30,233.10655212402344
2022-07-01,238.8473358154297
2022-07-05,238.21469116210935
2022-07-06,237.43099975585935
2022-07-07,238.8284454345703
2022-07-08,239.11170959472656
2022-07-11,239.1494598388672
2022-07-12,237.4499053955078
2022-07-13,238.57351684570312
2022-07-14,238.5074157714844
2022-07-15,240.7829437255859
2022-07-18,238.33746337890625
2022-07-19,242.18983459472656
2022-07-20,240.376953125
2022-07-21,239.3288726806641
2022-07-22,239.81985473632812
2022-07-25,236.41127014160156
2022-07-26,242.74691772460935
2022-07-27,244.44650268554688
2022-07-28,248.7615509033203
2022-07-29,248.6765594482422
2022-08-01,249.48861694335935
2022-08-02,246.48599243164065
2022-08-03,247.46792602539065
2022-08-04,246.098876953125
2022-08-05,244.767578125
2022-08-08,242.47308349609375
2022-08-09,245.55123901367188
2022-08-10,246.77867126464844
2022-08-11,244.8147430419922
2022-08-12,247.55294799804688
2022-08-15,250.6310577392578
2022-08-16,251.43365478515625
2022-08-17,251.93409729003903
2022-08-18,251.7074432373047
2022-08-19,251.66970825195312
2022-08-22,248.2799835205078
2022-08-23,246.00442504882812
2022-08-24,246.30661010742188
2022-08-25,247.9117431640625
2022-08-26,242.61474609375
2022-08-29,241.3967132568359
2022-08-30,239.34776306152344
2022-08-31,239.50914001464844
2022-09-01,243.4870452880859
2022-09-02,241.62625122070312
2022-09-06,241.5123291015625
2022-09-07,245.33836364746097
2022-09-08,246.9142913818359
2022-09-09,246.3826446533203
2022-09-12,247.1896209716797
2022-09-13,241.45538330078125
2022-09-14,242.7750244140625
2022-09-15,240.6389007568359
2022-09-16,242.00601196289065
2022-09-19,243.99972534179688
2022-09-20,242.47122192382812
2022-09-21,238.3698883056641
2022-09-22,235.38885498046875
2022-09-23,233.4996032714844
2022-09-26,231.4204559326172
2022-09-27,224.7178192138672
2022-09-28,224.9457092285156
2022-09-29,222.5342559814453
2022-09-30,219.05953979492188
2022-10-03,223.42669677734375
2022-10-04,226.4267120361328
2022-10-05,226.98683166503903
2022-10-06,222.8665771484375
2022-10-07,221.38552856445312
2022-10-10,223.05642700195312
2022-10-11,225.05015563964844
2022-10-12,225.05960083007812
2022-10-13,234.2590789794922
2022-10-14,230.850830078125
2022-10-17,234.00274658203125
2022-10-18,236.5755920410156
2022-10-19,238.05657958984375
2022-10-20,237.1262054443359
2022-10-21,241.66424560546875
2022-10-24,242.3952484130859
2022-10-25,242.78448486328125
2022-10-26,243.61993408203125
2022-10-27,251.6896820068359
2022-10-28,260.6233215332031
2022-10-31,258.85748291015625
2022-11-01,259.1328125
2022-11-02,256.6833801269531
2022-11-03,259.1328125
2022-11-04,260.71826171875
2022-11-07,262.4176330566406
2022-11-08,264.3069152832031
2022-11-09,263.72784423828125
2022-11-10,261.9144592285156
2022-11-11,257.6517639160156
2022-11-14,258.4872131347656
2022-11-15,254.28143310546875
2022-11-16,258.7150573730469
2022-11-17,259.52203369140625
2022-11-18,259.53155517578125
2022-11-21,260.6233215332031
2022-11-22,260.8511962890625
2022-11-23,259.4365539550781
2022-11-25,261.07904052734375
2022-11-28,259.06634521484375
2022-11-29,257.6707458496094
2022-11-30,260.4394836425781
2022-12-01,261.02178955078125
2022-12-02,261.02178955078125
2022-12-05,259.2937927246094
2022-12-06,259.46563720703125
2022-12-07,258.10040283203125
2022-12-08,261.01226806640625
2022-12-09,259.72344970703125
2022-12-12,264.0960388183594
2022-12-13,261.8620300292969
2022-12-14,262.1007080078125
2022-12-15,259.4274597167969
2022-12-16,254.07144165039065
2022-12-19,253.79457092285156
2022-12-20,255.1502685546875
2022-12-21,256.01910400390625
2022-12-22,253.7373046875
2022-12-23,255.4558258056641
2022-12-27,254.75885009765625
2022-12-28,253.10714721679688
2022-12-29,253.8900604248047
2022-12-30,251.59873962402344
2023-01-03,252.3624725341797
2023-01-04,252.41978454589844
2023-01-05,250.2907562255859
2023-01-06,257.269775390625
2023-01-09,255.1502685546875
2023-01-10,256.735107421875
2023-01-11,256.6396789550781
2023-01-12,254.6156311035156
2023-01-13,256.7160339355469
2023-01-17,261.6996765136719
2023-01-18,253.99510192871097
2023-01-19,251.64642333984375
2023-01-20,256.4200134277344
2023-01-23,257.0979309082031
2023-01-24,257.3556823730469
2023-01-25,260.6399230957031
2023-01-26,262.2821044921875
2023-01-27,260.1244201660156
2023-01-30,258.62548828125
2023-01-31,255.2935028076172
2023-02-01,254.21466064453125
2023-02-02,251.2931671142578
2023-02-03,252.26702880859375
2023-02-06,255.7899627685547
2023-02-07,255.2362365722656
2023-02-08,250.9208526611328
2023-02-09,248.85867309570312
2023-02-10,250.53900146484375
2023-02-13,254.14781188964844
2023-02-14,254.53927612304688
2023-02-15,254.4915313720703
2023-02-16,253.79457092285156
2023-02-17,257.7662048339844
2023-02-21,256.3913879394531
2023-02-22,256.47735595703125
2023-02-23,254.7015380859375
2023-02-24,251.7418975830078
2023-02-27,252.79212951660156
2023-02-28,253.416259765625
2023-03-01,252.27359008789065
2023-03-02,256.9307861328125
2023-03-03,258.37109375
2023-03-06,259.87872314453125
2023-03-07,256.50823974609375
2023-03-08,254.77978515625
2023-03-09,251.2269744873047
2023-03-10,251.6110382080078
2023-03-13,252.61924743652344
2023-03-14,255.3271484375
2023-03-15,255.74964904785156
2023-03-16,259.8114929199219
2023-03-17,256.57550048828125
2023-03-20,259.9747009277344
2023-03-21,259.46575927734375
2023-03-22,257.21881103515625
2023-03-23,258.89923095703125
2023-03-24,260.5412292480469
2023-03-27,262.951416015625
2023-03-28,264.8815002441406
2023-03-29,266.4083251953125
2023-03-30,266.7443542480469
2023-03-31,268.49200439453125
2023-04-03,270.92144775390625
2023-04-04,271.05584716796875
2023-04-05,270.8061218261719
2023-04-06,271.6416015625
2023-04-10,272.4962463378906
2023-04-11,273.1683654785156
2023-04-12,273.9557189941406
2023-04-13,277.5758972167969
2023-04-14,277.4894104003906
2023-04-17,277.8062744140625
2023-04-18,279.3426818847656
2023-04-19,279.6883544921875
2023-04-20,279.4291076660156
2023-04-21,280.44696044921875
2023-04-24,281.5416564941406
2023-04-25,279.9188232421875
2023-04-26,278.2384338378906
2023-04-27,283.0012512207031
2023-04-28,283.990234375
2023-05-01,285.74749755859375
2023-05-02,286.2179870605469
2023-05-03,283.4813232421875
2023-05-04,283.4237060546875
2023-05-05,284.8064270019531
2023-05-08,284.89288330078125
2023-05-09,284.86407470703125
2023-05-10,284.77764892578125
2023-05-11,283.06842041015625
2023-05-12,284.3647155761719
2023-05-15,284.13427734375
2023-05-16,282.4538879394531
2023-05-17,281.791259765625
2023-05-18,282.35784912109375
2023-05-19,283.79815673828125
2023-05-22,277.8446960449219
2023-05-23,274.98321533203125
2023-05-24,274.5511169433594
2023-05-25,274.1670227050781
2023-05-26,274.66632080078125
2023-05-30,273.59088134765625
2023-05-31,273.7733154296875
2023-06-01,276.42352294921875
2023-06-02,279.86016845703125
2023-06-05,278.4314270019531
2023-06-06,274.67633056640625
2023-06-07,272.1278076171875
2023-06-08,275.873291015625
2023-06-09,276.84832763671875
2023-06-12,278.5666198730469
2023-06-13,278.5472717285156
2023-06-14,278.44110107421875
2023-06-15,282.466552734375
2023-06-16,283.5187683105469
2023-06-20,282.88165283203125
2023-06-21,284.31036376953125
2023-06-22,283.13262939453125
2023-06-23,279.86016845703125
2023-06-26,279.0685729980469
2023-06-27,281.20196533203125
2023-06-28,281.6267395019531
2023-06-29,284.2620849609375
2023-06-30,288.06549072265625
2023-07-03,284.6192321777344
2023-07-05,286.6078186035156
2023-07-06,284.696533203125
2023-07-07,281.9742126464844
2023-07-10,284.2813720703125
2023-07-11,284.522705078125
2023-07-12,285.362548828125
2023-07-13,284.9860534667969
2023-07-14,284.71575927734375
2023-07-17,284.46478271484375
2023-07-18,283.6346130371094
2023-07-19,283.93389892578125
2023-07-20,286.8298645019531
2023-07-21,285.362548828125
2023-07-24,285.072998046875
2023-07-25,282.2252197265625
2023-07-26,281.6363830566406
2023-07-27,284.9571228027344
2023-07-28,283.83734130859375
2023-07-31,283.0361328125
2023-08-01,280.9799499511719
2023-08-02,279.5802001953125
2023-08-03,280.9316711425781
2023-08-04,277.0703125
2023-08-07,281.29852294921875
2023-08-08,279.5415954589844
2023-08-09,278.2384033203125
2023-08-10,277.6302490234375
2023-08-11,278.6148681640625
2023-08-14,278.79827880859375
2023-08-15,278.3059387207031
2023-08-16,275.5064697265625
2023-08-17,272.0892028808594
2023-08-18,271.9733581542969
2023-08-21,270.33233642578125
2023-08-22,270.59295654296875
2023-08-23,272.098876953125
2023-08-24,272.5622253417969
2023-08-25,274.71490478515625
2023-08-28,273.84613037109375
2023-08-29,273.7592468261719
2023-08-30,274.3866882324219
2023-08-31,272.86297607421875
2023-09-01,272.6591491699219
2023-09-05,270.9316101074219
2023-09-06,267.3213195800781
2023-09-07,270.1260986328125
2023-09-08,270.9898986816406
2023-09-11,271.51397705078125
2023-09-12,272.43597412109375
2023-09-13,273.4647216796875
2023-09-14,276.3666076660156
2023-09-15,270.0290832519531
2023-09-18,269.5340576171875
2023-09-19,269.9320068359375
2023-09-20,269.0294189453125
2023-09-21,263.2256774902344
2023-09-22,264.1961975097656
2023-09-25,261.828125
2023-09-26,259.828857421875
2023-09-27,255.869140625
2023-09-28,257.7616271972656
2023-09-29,255.6750030517578
2023-10-02,250.1527099609375
2023-10-03,246.9888153076172
2023-10-04,248.26988220214844
2023-10-05,244.79542541503903
2023-10-06,240.90362548828125
2023-10-09,242.5535125732422
2023-10-10,244.10633850097656
2023-10-11,243.52403259277344
2023-10-12,238.93345642089844
2023-10-13,240.990966796875
2023-10-16,242.5729217529297
2023-10-17,243.7375640869141
2023-10-18,248.4833984375
2023-10-19,250.76416015625
2023-10-20,250.5020751953125
2023-10-23,247.2411346435547
2023-10-24,249.68682861328125
2023-10-25,250.42445373535156
2023-10-26,248.289306640625
2023-10-27,248.22137451171875
2023-10-30,252.48193359375
2023-10-31,254.44244384765625
2023-11-01,254.2483367919922
2023-11-02,258.9844970703125
2023-11-03,259.97442626953125
2023-11-06,260.98382568359375
2023-11-07,260.7508544921875
2023-11-08,259.6056213378906
2023-11-09,259.042724609375
2023-11-10,259.89678955078125
2023-11-13,261.2652587890625
2023-11-14,263.4876708984375
2023-11-15,262.4201354980469
2023-11-16,267.98126220703125
2023-11-17,267.6221618652344
2023-11-20,270.8055114746094
2023-11-21,272.2030029296875
2023-11-22,273.6199645996094
2023-11-24,274.2120361328125
2023-11-27,273.5326232910156
2023-11-28,273.7752685546875
2023-11-29,272.1156921386719
2023-11-30,275.1716003417969
2023-12-01,279.194091796875
2023-12-04,279.3601379394531
2023-12-05,279.76043701171875
2023-12-06,280.07281494140625
2023-12-07,280.0045166015625
2023-12-08,278.7743225097656
2023-12-11,282.30865478515625
2023-12-12,284.52496337890625
2023-12-13,288.92822265625
2023-12-14,283.1580810546875
2023-12-15,280.4731140136719
2023-12-18,283.3631286621094
2023-12-19,283.8512878417969
2023-12-20,282.1524353027344
2023-12-21,284.49566650390625
2023-12-22,284.79833984375
2023-12-26,285.93084716796875
2023-12-27,287.58087158203125
2023-12-28,288.8403625488281
2023-12-29,289.4945068359375
2024-01-02,290.0119934082031
2024-01-03,287.4246826171875
2024-01-04,284.83740234375
2024-01-05,282.1524353027344
2024-01-08,284.9935607910156
2024-01-09,283.98797607421875
2024-01-10,287.13177490234375
2024-01-11,287.1903381347656
2024-01-12,286.5264587402344
2024-01-16,284.2027587890625
2024-01-17,284.2711486816406
2024-01-18,287.3953857421875
2024-01-19,293.4194030761719
2024-01-22,291.34954833984375
2024-01-23,292.95074462890625
2024-01-24,293.33154296875
2024-01-25,290.1779479980469
2024-01-26,285.3450927734375
2024-01-29,285.3938903808594
2024-01-30,287.67852783203125
2024-01-31,285.794189453125
2024-02-01,291.0273742675781
2024-02-02,290.021728515625
2024-02-05,279.203857421875
2024-02-06,277.9151306152344
2024-02-07,280.53173828125
2024-02-08,285.02288818359375
2024-02-09,282.62109375
2024-02-12,282.5918273925781
2024-02-13,280.3169250488281
2024-02-14,281.3518371582031
2024-02-15,284.9545593261719
2024-02-16,285.1107482910156
2024-02-20,285.7258605957031
2024-02-21,286.9560241699219
2024-02-22,288.91845703125
2024-02-23,290.7051696777344
2024-02-26,290.0901184082031
2024-02-27,286.8096008300781
2024-02-28,288.2057800292969
2024-02-29,286.9881896972656
2024-03-01,285.4662780761719
2024-03-04,285.6724548339844
2024-03-05,287.2435302734375
2024-03-06,287.6264343261719
2024-03-07,285.83935546875
2024-03-08,287.2533264160156
2024-03-11,289.48223876953125
2024-03-12,288.9814453125
2024-03-13,277.7387390136719
2024-03-14,276.62921142578125
2024-03-15,274.08612060546875
2024-03-18,273.5362243652344
2024-03-19,277.7485656738281
2024-03-20,279.29998779296875
2024-03-21,278.3966369628906
2024-03-22,277.512939453125
2024-03-25,273.5755310058594
2024-03-26,273.5755310058594
2024-03-27,276.9139404296875
2024-03-28,276.8452453613281
2024-04-01,275.1465759277344
2024-04-02,272.7114562988281
2024-04-03,270.5513000488281
2024-04-04,265.1999816894531
2024-04-05,261.86151123046875
2024-04-08,262.71575927734375
2024-04-09,264.5617370605469
2024-04-10,263.8056945800781
2024-04-11,263.7565612792969
2024-04-12,262.5488586425781
2024-04-15,261.4098815917969
2024-04-16,260.62432861328125
2024-04-17,265.0625
2024-04-18,266.0738830566406
2024-04-19,267.0655517578125
2024-04-22,270.5905456542969
2024-04-23,271.8670654296875
2024-04-24,271.7393798828125
2024-04-25,270.6101989746094
2024-04-26,268.1456298828125
2024-04-29,268.5972900390625
2024-04-30,268.0965881347656
2024-05-01,269.46136474609375
2024-05-02,268.3321838378906
2024-05-03,265.42578125
2024-05-06,264.4242858886719
2024-05-07,262.6568603515625
2024-05-08,263.62890625
2024-05-09,263.0987243652344
2024-05-10,270.02105712890625
2024-05-13,266.40771484375
2024-05-14,265.7596435546875
2024-05-15,268.9114990234375
2024-05-16,268.5580749511719
2024-05-17,267.4485168457031
2024-05-20,263.0201416015625
2024-05-21,261.0563659667969
2024-05-22,260.9581604003906
2024-05-23,253.26011657714844
2024-05-24,253.4368438720703
2024-05-28,248.94960021972656
2024-05-29,244.8551025390625
2024-05-30,247.5062255859375
2024-05-31,254.20274353027344
2024-06-03,256.70306396484375
2024-06-04,259.6382141113281
2024-06-05,256.94024658203125
2024-06-06,257.66168212890625
2024-06-07,253.20457458496097
2024-06-10,250.83273315429688
2024-06-11,251.29722595214844
2024-06-12,251.494873046875
2024-06-13,250.72401428222656
2024-06-14,250.60543823242188
2024-06-17,250.5362548828125
2024-06-18,247.84814453125
2024-06-20,250.82286071777344
2024-06-21,256.3472900390625
2024-06-24,257.32568359375
2024-06-25,254.36087036132812
2024-06-26,254.80555725097656
2024-06-27,255.14161682128903
2024-06-28,251.85064697265625
2024-07-01,247.05755615234375
2024-07-02,244.8833465576172
2024-07-03,247.0674285888672
2024-07-05,248.14463806152344
2024-07-08,244.94265747070312
2024-07-09,242.9364776611328
2024-07-10,247.5516815185547
2024-07-11,251.8111267089844
2024-07-12,250.9216766357422
2024-07-15,248.57948303222656
2024-07-16,254.25213623046875
2024-07-17,257.9383850097656
2024-07-18,256.4757385253906
2024-07-19,254.2620391845703
2024-07-22,256.49554443359375
2024-07-23,251.0699157714844
2024-07-24,250.39788818359375
2024-07-25,248.5102996826172
2024-07-26,249.04397583007812
2024-07-29,258.3534851074219
2024-07-30,263.3145751953125
2024-07-31,262.2867736816406
2024-08-01,265.59747314453125
2024-08-02,273.4443664550781
2024-08-05,265.301025390625
2024-08-06,266.8921203613281
2024-08-07,266.210205078125
2024-08-08,268.00885009765625
2024-08-09,264.767333984375
2024-08-12,266.29913330078125
2024-08-13,267.1391906738281
2024-08-14,267.9693298339844
2024-08-15,271.64569091796875
2024-08-16,275.22320556640625
2024-08-19,284.17694091796875
2024-08-20,282.27947998046875
2024-08-21,286.31158447265625
2024-08-22,285.8174743652344
2024-08-23,286.1238098144531
2024-08-26,285.293701171875
2024-08-27,286.2424621582031
2024-08-28,283.6828308105469
2024-08-29,284.4833068847656
2024-08-30,285.2739562988281
2024-09-03,283.8127136230469
2024-09-04,286.3077087402344
2024-09-05,286.2480773925781
2024-09-06,287.77886962890625
2024-09-09,289.5482177734375
2024-09-10,289.5283203125
2024-09-11,288.49456787109375
2024-09-12,290.6018981933594
2024-09-13,294.75689697265625
2024-09-16,294.9159240722656
2024-09-17,291.9934997558594
2024-09-18,290.2837829589844
2024-09-19,292.0929260253906
2024-09-20,295.0550842285156
2024-09-23,297.2717590332031
2024-09-24,298.4745178222656
2024-09-25,298.67333984375
2024-09-26,301.8343200683594
2024-09-27,301.87408447265625
2024-09-30,302.6891784667969
2024-10-01,301.1683349609375
2024-10-02,301.94366455078125
2024-10-03,301.6355285644531
2024-10-04,301.94366455078125
2024-10-07,299.0510559082031
2024-10-08,300.0947570800781
2024-10-09,302.0132141113281
2024-10-10,302.22198486328125
2024-10-11,303.21600341796875
2024-10-14,307.9873046875
2024-10-15,311.46636962890625
2024-10-16,311.04888916015625
2024-10-17,312.8182373046875
2024-10-18,314.6671142578125
2024-10-21,313.0071105957031
2024-10-22,312.80828857421875
2024-10-23,296.7846984863281
2024-10-24,299.77667236328125
2024-10-25,290.8603210449219
2024-10-28,295.0153503417969
2024-10-29,293.23602294921875
2024-10-30,289.7768249511719
2024-10-31,290.3633117675781
2024-11-01,293.44476318359375
2024-11-04,291.0989074707031
2024-11-05,295.54217529296875
2024-11-06,292.24200439453125
2024-11-07,292.8980712890625
2024-11-08,297.18231201171875
2024-11-11,299.72698974609375
2024-11-12,296.86419677734375
2024-11-13,295.5719909667969
2024-11-14,296.7747497558594
2024-11-15,290.8802185058594
2024-11-18,289.359375
2024-11-19,288.9915771484375
2024-11-20,289.1705017089844
2024-11-21,286.7450866699219
2024-11-22,288.54425048828125
2024-11-25,294.4189147949219
2024-11-26,294.5580749511719
2024-11-27,293.3155517578125
2024-11-29,294.2400207519531
2024-12-02,292.44000244140625
2024-12-03,294.5
2024-12-04,295.0899963378906
2024-12-05,299.4700012207031
2024-12-06,298.9800109863281
2024-12-09,301.3699951171875
2024-12-10,300.7099914550781
2024-12-11,296.1000061035156
2024-12-12,296.6300048828125
2024-12-13,296.6000061035156
2024-12-16,297.7099914550781
2024-12-17,296.0799865722656
