,AAPL
2021-06-03,121.1902313232422
2021-06-04,123.49553680419922
2021-06-07,123.50534057617188
2021-06-08,124.32936096191406
2021-06-09,124.71194458007812
2021-06-10,123.71134185791016
2021-06-11,124.9277572631836
2021-06-14,127.99822235107422
2021-06-15,127.1741943359375
2021-06-16,127.6745147705078
2021-06-17,129.28329467773438
2021-06-18,127.97862243652344
2021-06-21,129.78363037109375
2021-06-22,131.43165588378906
2021-06-23,131.15699768066406
2021-06-24,130.8724822998047
2021-06-25,130.57823181152344
2021-06-28,132.2164306640625
2021-06-29,133.73695373535156
2021-06-30,134.35498046875
2021-07-01,134.65908813476562
2021-07-02,137.29791259765625
2021-07-06,139.3187255859375
2021-07-07,141.8202362060547
2021-07-08,140.51551818847656
2021-07-09,142.34999084472656
2021-07-12,141.75155639648438
2021-07-13,142.86990356445312
2021-07-14,146.3131103515625
2021-07-15,145.65585327148438
2021-07-16,143.60560607910156
2021-07-19,139.74058532714844
2021-07-20,143.37017822265625
2021-07-21,142.6344451904297
2021-07-22,144.00778198242188
2021-07-23,145.73431396484375
2021-07-26,146.15614318847656
2021-07-27,143.9783935546875
2021-07-28,142.222412109375
2021-07-29,142.86990356445312
2021-07-30,143.08570861816406
2021-08-02,142.7521209716797
2021-08-03,144.55715942382812
2021-08-04,144.15496826171875
2021-08-05,144.2628631591797
2021-08-06,143.57518005371094
2021-08-09,143.52606201171875
2021-08-10,143.04464721679688
2021-08-11,143.3000946044922
2021-08-12,146.27688598632812
2021-08-13,146.4832000732422
2021-08-16,148.46775817871094
2021-08-17,147.5540771484375
2021-08-18,143.7913055419922
2021-08-19,144.1253204345703
2021-08-20,145.5891571044922
2021-08-23,147.08253479003906
2021-08-24,146.99403381347656
2021-08-25,145.75619506835938
2021-08-26,144.95053100585938
2021-08-27,145.99197387695312
2021-08-30,150.43264770507812
2021-08-31,149.16526794433594
2021-09-01,149.83335876464844
2021-09-02,150.95333862304688
2021-09-03,151.59194946289062
2021-09-07,153.94003295898438
2021-09-08,152.3877410888672
2021-09-09,151.36598205566406
2021-09-10,146.35548400878906
2021-09-13,146.9253387451172
2021-09-14,145.5203857421875
2021-09-15,146.41439819335938
2021-09-16,146.1786346435547
2021-09-17,143.49658203125
2021-09-20,140.43133544921875
2021-09-21,140.91268920898438
2021-09-22,143.29025268554688
2021-09-23,144.25303649902344
2021-09-24,144.3414764404297
2021-09-27,142.8186492919922
2021-09-28,139.41937255859375
2021-09-29,140.32325744628906
2021-09-30,139.01658630371094
2021-10-01,140.1464080810547
2021-10-04,136.69798278808594
2021-10-05,138.63345336914062
2021-10-06,139.5078125
2021-10-07,140.77517700195312
2021-10-08,140.39199829101562
2021-10-11,140.30360412597656
2021-10-12,139.02639770507812
2021-10-13,138.4369659423828
2021-10-14,141.23692321777344
2021-10-15,142.29794311523438
2021-10-18,143.9779815673828
2021-10-19,146.14918518066406
2021-10-20,146.640380859375
2021-10-21,146.8565673828125
2021-10-22,146.0803985595703
2021-10-25,146.03128051757812
2021-10-26,146.69937133789062
2021-10-27,146.23760986328125
2021-10-28,149.89230346679688
2021-10-29,147.17092895507812
2021-11-01,146.34567260742188
2021-11-02,147.38706970214844
2021-11-03,148.83126831054688
2021-11-04,148.310546875
2021-11-05,148.84188842773438
2021-11-08,148.01541137695312
2021-11-09,148.37942504882812
2021-11-10,145.5360107421875
2021-11-11,145.48681640625
2021-11-12,147.57266235351562
2021-11-15,147.58248901367188
2021-11-16,148.56637573242188
2021-11-17,151.0162353515625
2021-11-18,155.32562255859375
2021-11-19,157.9624481201172
2021-11-22,158.4248809814453
2021-11-23,158.80860900878906
2021-11-24,159.33006286621094
2021-11-26,154.28273010253906
2021-11-29,157.657470703125
2021-11-30,162.63592529296875
2021-12-01,162.1144256591797
2021-12-02,161.1207275390625
2021-12-03,159.23165893554688
2021-12-06,162.6555938720703
2021-12-07,168.42112731933594
2021-12-08,172.25828552246094
2021-12-09,171.74667358398438
2021-12-10,176.55783081054688
2021-12-13,172.9076690673828
2021-12-14,171.52037048339844
2021-12-15,176.41026306152344
2021-12-16,169.4836883544922
2021-12-17,168.38177490234375
2021-12-20,167.0142059326172
2021-12-21,170.2019805908203
2021-12-22,172.80923461914062
2021-12-23,173.4389190673828
2021-12-27,177.42367553710938
2021-12-28,176.4004364013672
2021-12-29,176.48899841308594
2021-12-30,175.32798767089844
2021-12-31,174.7081298828125
2022-01-03,179.0765838623047
2022-01-04,176.8037872314453
2022-01-05,172.10084533691406
2022-01-06,169.2279052734375
2022-01-07,169.39515686035156
2022-01-10,169.4148712158203
2022-01-11,172.25828552246094
2022-01-12,172.70101928710938
2022-01-13,169.4148712158203
2022-01-14,170.2807159423828
2022-01-18,167.0633544921875
2022-01-19,163.5509033203125
2022-01-20,161.858642578125
2022-01-21,159.79249572753906
2022-01-24,159.01522827148438
2022-01-25,157.20486450195312
2022-01-26,157.1163330078125
2022-01-27,156.65386962890625
2022-01-28,167.5848388671875
2022-01-31,171.96310424804688
2022-02-01,171.7958526611328
2022-02-02,173.00601196289062
2022-02-03,170.11341857910156
2022-02-04,169.8277130126953
2022-02-07,169.1085968017578
2022-02-08,172.2314453125
2022-02-09,173.659912109375
2022-02-10,169.56173706054688
2022-02-11,166.1334991455078
2022-02-14,166.36990356445312
2022-02-15,170.22178649902344
2022-02-16,169.9853515625
2022-02-17,166.36990356445312
2022-02-18,164.81336975097656
2022-02-22,161.87767028808594
2022-02-23,157.6908721923828
2022-02-24,160.3211669921875
2022-02-25,162.39979553222656
2022-02-28,162.66580200195312
2022-03-01,160.77432250976562
2022-03-02,164.08438110351562
2022-03-03,163.75929260253906
2022-03-04,160.7447509765625
2022-03-07,156.93231201171875
2022-03-08,155.0999298095703
2022-03-09,160.5280303955078
2022-03-10,156.1638946533203
2022-03-11,152.4302215576172
2022-03-14,148.3813018798828
2022-03-15,152.7848663330078
2022-03-16,157.21798706054688
2022-03-17,158.232666015625
2022-03-18,161.54273986816406
2022-03-21,162.9219207763672
2022-03-22,166.31080627441406
2022-03-23,167.6801300048828
2022-03-24,171.48275756835938
2022-03-25,172.1230926513672
2022-03-28,172.9900360107422
2022-03-29,176.30010986328125
2022-03-30,175.1277618408203
2022-03-31,172.01470947265625
2022-04-01,171.71922302246094
2022-04-04,175.78782653808594
2022-04-05,172.4580535888672
2022-04-06,169.27606201171875
2022-04-07,169.5814208984375
2022-04-08,167.56192016601562
2022-04-11,163.2864227294922
2022-04-12,165.1680450439453
2022-04-13,167.86732482910156
2022-04-14,162.833251953125
2022-04-18,162.61651611328125
2022-04-19,164.91189575195312
2022-04-20,164.74441528320312
2022-04-21,163.94642639160156
2022-04-22,159.38528442382812
2022-04-25,160.45909118652344
2022-04-26,154.4694366455078
2022-04-27,154.2428741455078
2022-04-28,161.20777893066406
2022-04-29,155.30677795410156
2022-05-02,155.61224365234375
2022-05-03,157.10958862304688
2022-05-04,163.55239868164062
2022-05-05,154.4398956298828
2022-05-06,155.1699676513672
2022-05-09,150.01998901367188
2022-05-10,152.43711853027344
2022-05-11,144.53457641601562
2022-05-12,140.64747619628906
2022-05-13,145.13641357421875
2022-05-16,143.5874481201172
2022-05-17,147.2378387451172
2022-05-18,138.9307861328125
2022-05-19,135.50735473632812
2022-05-20,135.74411010742188
2022-05-23,141.19004821777344
2022-05-24,138.47695922851562
2022-05-25,138.63482666015625
2022-05-26,141.85107421875
2022-05-27,147.63247680664062
2022-05-31,146.84317016601562
2022-06-01,146.71493530273438
2022-06-02,149.18141174316406
2022-06-03,143.42962646484375
2022-06-06,144.17942810058594
2022-06-07,146.71493530273438
2022-06-08,145.97500610351562
2022-06-09,140.7263641357422
2022-06-10,135.29029846191406
2022-06-13,130.1107177734375
2022-06-14,130.97891235351562
2022-06-15,133.6130828857422
2022-06-16,128.31512451171875
2022-06-17,129.79502868652344
2022-06-21,134.0471954345703
2022-06-22,133.53416442871094
2022-06-23,136.4149932861328
2022-06-24,139.75953674316406
2022-06-27,139.75953674316406
2022-06-28,135.5961151123047
2022-06-29,137.3621368408203
2022-06-30,134.8857879638672
2022-07-01,137.06614685058594
2022-07-05,139.66085815429688
2022-07-06,141.0026092529297
2022-07-07,144.38661193847656
2022-07-08,145.06735229492188
2022-07-11,142.92645263671875
2022-07-12,143.90318298339844
2022-07-13,143.5381622314453
2022-07-14,146.47816467285156
2022-07-15,148.1553497314453
2022-07-18,145.09693908691406
2022-07-19,148.97421264648438
2022-07-20,150.9868621826172
2022-07-21,153.265869140625
2022-07-22,152.0227508544922
2022-07-25,150.89804077148438
2022-07-26,149.56619262695312
2022-07-27,154.6865234375
2022-07-28,155.23902893066406
2022-07-29,160.3297882080078
2022-08-01,159.34323120117188
2022-08-02,157.8633270263672
2022-08-03,163.90122985839844
2022-08-04,163.58555603027344
2022-08-05,163.35829162597656
2022-08-08,162.8840789794922
2022-08-09,162.93348693847656
2022-08-10,167.20144653320312
2022-08-11,166.46047973632812
2022-08-12,170.02700805664062
2022-08-15,171.1038818359375
2022-08-16,170.94578552246094
2022-08-17,172.44749450683594
2022-08-18,172.05230712890625
2022-08-19,169.4539794921875
2022-08-22,165.55157470703125
2022-08-23,165.21563720703125
2022-08-24,165.5120391845703
2022-08-25,167.98191833496094
2022-08-26,161.6491241455078
2022-08-29,159.43612670898438
2022-08-30,156.99591064453125
2022-08-31,155.3262176513672
2022-09-01,156.05731201171875
2022-09-02,153.93321228027344
2022-09-06,152.6686248779297
2022-09-07,154.0814208984375
2022-09-08,152.59945678710938
2022-09-09,155.4744110107422
2022-09-12,161.46142578125
2022-09-13,151.9869384765625
2022-09-14,153.4392547607422
2022-09-15,150.53465270996094
2022-09-16,148.88475036621094
2022-09-19,152.6192169189453
2022-09-20,155.0100555419922
2022-09-21,151.86839294433594
2022-09-22,150.90020751953125
2022-09-23,148.6179962158203
2022-09-26,148.9539337158203
2022-09-27,149.93199157714844
2022-09-28,148.0351104736328
2022-09-29,140.76377868652344
2022-09-30,136.5353240966797
2022-10-03,140.734130859375
2022-10-04,144.34017944335938
2022-10-05,144.63656616210938
2022-10-06,143.67822265625
2022-10-07,138.40257263183594
2022-10-10,138.72857666015625
2022-10-11,137.305908203125
2022-10-12,136.6736297607422
2022-10-13,141.26763916015625
2022-10-14,136.7131805419922
2022-10-17,140.69461059570312
2022-10-18,142.0184783935547
2022-10-19,142.1271514892578
2022-10-20,141.66282653808594
2022-10-21,145.49609375
2022-10-24,147.64979553222656
2022-10-25,150.5050048828125
2022-10-26,147.55101013183594
2022-10-27,143.0558319091797
2022-10-28,153.86404418945312
2022-10-31,151.49295043945312
2022-11-01,148.83535766601562
2022-11-02,143.28306579589844
2022-11-03,137.20716857910156
2022-11-04,136.93995666503906
2022-11-07,137.4743194580078
2022-11-08,138.0482940673828
2022-11-09,133.46649169921875
2022-11-10,145.3415985107422
2022-11-11,148.1421356201172
2022-11-14,146.73692321777344
2022-11-15,148.47862243652344
2022-11-16,147.2416229248047
2022-11-17,149.15155029296875
2022-11-18,149.71559143066406
2022-11-21,146.46974182128906
2022-11-22,148.61712646484375
2022-11-23,149.4979248046875
2022-11-25,146.56871032714844
2022-11-28,142.71917724609375
2022-11-29,139.700927734375
2022-11-30,146.48953247070312
2022-12-01,146.7666015625
2022-12-02,146.2718048095703
2022-12-05,145.10409545898438
2022-12-06,141.42282104492188
2022-12-07,139.4733123779297
2022-12-08,141.16551208496094
2022-12-09,140.68060302734375
2022-12-12,142.9863739013672
2022-12-13,143.95619201660156
2022-12-14,141.71969604492188
2022-12-15,135.0795135498047
2022-12-16,133.1102294921875
2022-12-19,130.99249267578125
2022-12-20,130.92323303222656
2022-12-21,134.04043579101562
2022-12-22,130.85394287109375
2022-12-23,130.48779296875
2022-12-27,128.67684936523438
2022-12-28,124.72836303710938
2022-12-29,128.26121520996094
2022-12-30,128.577880859375
2023-01-03,123.7684555053711
2023-01-04,125.04503631591795
2023-01-05,123.7189712524414
2023-01-06,128.2711181640625
2023-01-09,128.7955780029297
2023-01-10,129.3695526123047
2023-01-11,132.10084533691406
2023-01-12,132.0216827392578
2023-01-13,133.3576202392578
2023-01-17,134.5253448486328
2023-01-18,133.80294799804688
2023-01-19,133.86231994628906
2023-01-20,136.43524169921875
2023-01-23,139.6415557861328
2023-01-24,141.04676818847656
2023-01-25,140.38372802734375
2023-01-26,142.46189880371094
2023-01-27,144.41136169433594
2023-01-30,141.51187133789062
2023-01-31,142.78843688964844
2023-02-01,143.91656494140625
2023-02-02,149.25050354003906
2023-02-03,152.89219665527344
2023-02-06,150.15103149414062
2023-02-07,153.04061889648438
2023-02-08,150.33905029296875
2023-02-09,149.2999725341797
2023-02-10,149.6666717529297
2023-02-13,152.48143005371094
2023-02-14,151.83721923828125
2023-02-15,153.9482421875
2023-02-16,152.34268188476562
2023-02-17,151.19297790527344
2023-02-21,147.1591796875
2023-02-22,147.5853729248047
2023-02-23,148.07101440429688
2023-02-24,145.40493774414062
2023-02-27,146.6041717529297
2023-02-28,146.0987091064453
2023-03-01,144.01736450195312
2023-03-02,144.612060546875
2023-03-03,149.68650817871094
2023-03-06,152.4615936279297
2023-03-07,150.25144958496094
2023-03-08,151.5101318359375
2023-03-09,149.25039672851562
2023-03-10,147.1790008544922
2023-03-13,149.13148498535156
2023-03-14,151.23263549804688
2023-03-15,151.62908935546875
2023-03-16,154.46363830566406
2023-03-17,153.62118530273438
2023-03-20,155.99981689453125
2023-03-21,157.8631134033203
2023-03-22,156.426025390625
2023-03-23,157.51622009277344
2023-03-24,158.82447814941406
2023-03-27,156.8719940185547
2023-03-28,156.24758911132812
2023-03-29,159.33987426757812
2023-03-30,160.9157257080078
2023-03-31,163.43310546875
2023-04-03,164.69186401367188
2023-04-04,164.1566162109375
2023-04-05,162.3032684326172
2023-04-06,163.1952667236328
2023-04-10,160.58865356445312
2023-04-11,159.36961364746094
2023-04-12,158.67581176757812
2023-04-13,164.0872344970703
2023-04-14,163.74038696289062
2023-04-17,163.76019287109375
2023-04-18,164.98916625976562
2023-04-19,166.1388397216797
2023-04-20,165.16754150390625
2023-04-21,163.5520477294922
2023-04-24,163.8592987060547
2023-04-25,162.3131866455078
2023-04-26,162.3032684326172
2023-04-27,166.91192626953125
2023-04-28,168.1705780029297
2023-05-01,168.0814208984375
2023-05-02,167.04074096679688
2023-05-03,165.96043395996094
2023-05-04,164.31520080566406
2023-05-05,172.0260009765625
2023-05-08,171.95660400390625
2023-05-09,170.2420196533203
2023-05-10,172.01608276367188
2023-05-11,172.2043914794922
2023-05-12,171.271484375
2023-05-15,170.7752227783203
2023-05-16,170.7752227783203
2023-05-17,171.39059448242188
2023-05-18,173.73281860351562
2023-05-19,173.8419952392578
2023-05-22,172.88919067382812
2023-05-23,170.26907348632812
2023-05-24,170.54696655273438
2023-05-25,171.6883087158203
2023-05-26,174.10995483398438
2023-05-30,175.96588134765625
2023-05-31,175.916259765625
2023-06-01,178.73487854003906
2023-06-02,179.58840942382812
2023-06-05,178.2287139892578
2023-06-06,177.86151123046875
2023-06-07,176.48196411132812
2023-06-08,179.21128845214844
2023-06-09,179.59835815429688
2023-06-12,182.40701293945312
2023-06-13,181.93064880371097
2023-06-14,182.5658416748047
2023-06-15,184.61033630371097
2023-06-16,183.5285186767578
2023-06-20,183.61782836914065
2023-06-21,182.5757598876953
2023-06-22,185.59288024902344
2023-06-23,185.27528381347656
2023-06-26,183.87591552734375
2023-06-27,186.6449279785156
2023-06-28,187.8259735107422
2023-06-29,188.1633758544922
2023-06-30,192.5104522705078
2023-07-03,191.01182556152344
2023-07-05,189.8903045654297
2023-07-06,190.36668395996097
2023-07-07,189.2451934814453
2023-07-10,187.19078063964844
2023-07-11,186.6647796630859
2023-07-12,188.3420562744141
2023-07-13,189.10623168945312
2023-07-14,189.255126953125
2023-07-17,192.53030395507812
2023-07-18,192.2722320556641
2023-07-19,193.6319580078125
2023-07-20,191.6767578125
2023-07-21,190.4957275390625
2023-07-24,191.2996368408203
2023-07-25,192.16307067871097
2023-07-26,193.0364532470703
2023-07-27,191.76608276367188
2023-07-28,194.35646057128903
2023-07-31,194.97178649902344
2023-08-01,194.1380920410156
2023-08-02,191.13088989257812
2023-08-03,189.7314910888672
2023-08-04,180.62062072753903
2023-08-07,177.5042266845703
2023-08-08,178.44705200195312
2023-08-09,176.8491973876953
2023-08-10,176.63082885742188
2023-08-11,176.6904754638672
2023-08-14,178.35015869140625
2023-08-15,176.35255432128906
2023-08-16,175.47802734375
2023-08-17,172.92388916015625
2023-08-18,173.410888671875
2023-08-21,174.7525177001953
2023-08-22,176.13392639160156
2023-08-23,179.9998779296875
2023-08-24,175.2891845703125
2023-08-25,177.50540161132812
2023-08-28,179.07562255859375
2023-08-29,182.98130798339844
2023-08-30,186.489501953125
2023-08-31,186.7081298828125
2023-09-01,188.28829956054688
2023-09-05,188.5268096923828
2023-09-06,181.77880859375
2023-09-07,176.46188354492188
2023-09-08,177.0780487060547
2023-09-11,178.25074768066406
2023-09-12,175.20968627929688
2023-09-13,173.1326141357422
2023-09-14,174.6531524658203
2023-09-15,173.92764282226562
2023-09-18,176.86935424804688
2023-09-19,177.96253967285156
2023-09-20,174.40467834472656
2023-09-21,172.85433959960938
2023-09-22,173.70901489257812
2023-09-25,174.9910430908203
2023-09-26,170.89651489257812
2023-09-27,169.3759765625
2023-09-28,169.63436889648438
2023-09-29,170.15115356445312
2023-10-02,172.67544555664062
2023-10-03,171.3337860107422
2023-10-04,172.5860137939453
2023-10-05,173.8282928466797
2023-10-06,176.39231872558594
2023-10-09,177.88302612304688
2023-10-10,177.28677368164062
2023-10-11,178.6880340576172
2023-10-12,179.59242248535156
2023-10-13,177.74392700195312
2023-10-16,177.61473083496094
2023-10-17,176.05441284179688
2023-10-18,174.7525177001953
2023-10-19,174.3748779296875
2023-10-20,171.8108367919922
2023-10-23,171.9300994873047
2023-10-24,172.3673858642578
2023-10-25,170.04185485839844
2023-10-26,165.85787963867188
2023-10-27,167.1796417236328
2023-10-30,169.23683166503906
2023-10-31,169.71388244628906
2023-11-01,172.89410400390625
2023-11-02,176.47183227539062
2023-11-03,175.55752563476562
2023-11-06,178.12155151367188
2023-11-07,180.695556640625
2023-11-08,181.75892639160156
2023-11-09,181.28189086914065
2023-11-10,185.49127197265625
2023-11-13,183.89906311035156
2023-11-14,186.5261993408203
2023-11-15,187.0934295654297
2023-11-16,188.78512573242188
2023-11-17,188.76524353027344
2023-11-20,190.5166473388672
2023-11-21,189.71060180664065
2023-11-22,190.37733459472656
2023-11-24,189.04388427734375
2023-11-27,188.86474609375
2023-11-28,189.4717712402344
2023-11-29,188.44679260253903
2023-11-30,189.02395629882812
2023-12-01,190.30767822265625
2023-12-04,188.50650024414065
2023-12-05,192.47703552246097
2023-12-06,191.3824157714844
2023-12-07,193.32290649414065
2023-12-08,194.75587463378903
2023-12-11,192.2382049560547
2023-12-12,193.76077270507812
2023-12-13,196.9949188232422
2023-12-14,197.14418029785156
2023-12-15,196.60682678222656
2023-12-18,194.93499755859375
2023-12-19,195.9799041748047
2023-12-20,193.88018798828125
2023-12-21,193.7308807373047
2023-12-22,192.6561737060547
2023-12-26,192.10885620117188
2023-12-27,192.2083740234375
2023-12-28,192.6362762451172
2023-12-29,191.59136962890625
2024-01-02,184.7349853515625
2024-01-03,183.35174560546875
2024-01-04,181.02316284179688
2024-01-05,180.2967071533203
2024-01-08,184.6553649902344
2024-01-09,184.23741149902344
2024-01-10,185.2823028564453
2024-01-11,184.68521118164065
2024-01-12,185.0135955810547
2024-01-16,182.7347717285156
2024-01-17,181.78939819335935
2024-01-18,187.7104034423828
2024-01-19,190.62611389160156
2024-01-22,192.9447479248047
2024-01-23,194.22845458984375
2024-01-24,193.55177307128903
2024-01-25,193.2234039306641
2024-01-26,191.48193359375
2024-01-29,190.7952880859375
2024-01-30,187.12326049804688
2024-01-31,183.5010223388672
2024-02-01,185.94903564453125
2024-02-02,184.94395446777344
2024-02-05,186.76502990722656
2024-02-06,188.37713623046875
2024-02-07,188.48660278320312
2024-02-08,187.40191650390625
2024-02-09,188.16912841796875
2024-02-12,186.4752655029297
2024-02-13,184.37286376953125
2024-02-14,183.4860687255859
2024-02-15,183.19712829589844
2024-02-16,181.65269470214844
2024-02-20,180.90541076660156
2024-02-21,181.6626892089844
2024-02-22,183.70529174804688
2024-02-23,181.86195373535156
2024-02-26,180.50685119628903
2024-02-27,181.9715576171875
2024-02-28,180.76593017578125
2024-02-29,180.0983428955078
2024-03-01,179.01226806640625
2024-03-04,174.46871948242188
2024-03-05,169.50665283203125
2024-03-06,168.51025390625
2024-03-07,168.39068603515625
2024-03-08,170.1144561767578
2024-03-11,172.12718200683594
2024-03-12,172.60543823242188
2024-03-13,170.51303100585938
2024-03-14,172.37628173828125
2024-03-15,171.9976348876953
2024-03-18,173.09368896484375
2024-03-19,175.44517517089844
2024-03-20,178.0258331298828
2024-03-21,170.75213623046875
2024-03-22,171.65887451171875
2024-03-25,170.23403930664062
2024-03-26,169.09814453125
2024-03-27,172.68516540527344
2024-03-28,170.86175537109375
2024-04-01,169.41697692871094
2024-04-02,168.2312774658203
2024-04-03,169.03834533691406
2024-04-04,168.2113494873047
2024-04-05,168.96861267089844
2024-04-08,167.84268188476562
2024-04-09,169.05828857421875
2024-04-10,167.17510986328125
2024-04-11,174.40892028808594
2024-04-12,175.91348266601562
2024-04-15,172.0673828125
2024-04-16,168.76934814453125
2024-04-17,167.39430236816406
2024-04-18,166.437744140625
2024-04-19,164.40512084960938
2024-04-22,165.24209594726562
2024-04-23,166.2982635498047
2024-04-24,168.41064453125
2024-04-25,169.27749633789062
2024-04-26,168.6896209716797
2024-04-29,172.8744659423828
2024-04-30,169.71591186523438
2024-05-01,168.6896209716797
2024-05-02,172.4061737060547
2024-05-03,182.7188415527344
2024-05-06,181.0548858642578
2024-05-07,181.7423858642578
2024-05-08,182.08116149902344
2024-05-09,183.9045867919922
2024-05-10,182.6374359130859
2024-05-13,185.86013793945312
2024-05-14,187.0075531005859
2024-05-15,189.2924041748047
2024-05-16,189.41212463378903
2024-05-17,189.44204711914065
2024-05-20,190.6094207763672
2024-05-21,191.91647338867188
2024-05-22,190.4697265625
2024-05-23,186.45880126953125
2024-05-24,189.5518035888672
2024-05-28,189.5617828369141
2024-05-29,189.86111450195312
2024-05-30,190.85885620117188
2024-05-31,191.81668090820312
2024-06-03,193.5926818847656
2024-06-04,193.91195678710935
2024-06-05,195.42852783203125
2024-06-06,194.0416717529297
2024-06-07,196.44622802734375
2024-06-10,192.68472290039065
2024-06-11,206.68310546875
2024-06-12,212.58978271484375
2024-06-13,213.75714111328125
2024-06-14,212.01107788085935
2024-06-17,216.18165588378903
2024-06-18,213.8070068359375
2024-06-20,209.2073974609375
2024-06-21,207.02235412597656
2024-06-24,207.67088317871097
2024-06-25,208.59878540039065
2024-06-26,212.7693634033203
2024-06-27,213.61746215820312
2024-06-28,210.1452789306641
2024-07-01,216.261474609375
2024-07-02,219.77354431152344
2024-07-03,221.0506591796875
2024-07-05,225.8298492431641
2024-07-08,227.30653381347656
2024-07-09,228.16458129882812
2024-07-10,232.45489501953125
2024-07-11,227.05709838867188
2024-07-12,230.0203857421875
2024-07-15,233.87168884277344
2024-07-16,234.29074096679688
2024-07-17,228.3641357421875
2024-07-18,223.6747283935547
2024-07-19,223.8044281005859
2024-07-22,223.45523071289065
2024-07-23,224.5028533935547
2024-07-24,218.0474395751953
2024-07-25,216.99981689453125
2024-07-26,217.46875
2024-07-29,217.7481231689453
2024-07-30,218.30685424804688
2024-07-31,221.5794677734375
2024-08-01,217.8678436279297
2024-08-02,219.36447143554688
2024-08-05,208.79833984375
2024-08-06,206.762939453125
2024-08-07,209.34710693359375
2024-08-08,212.8292236328125
2024-08-09,215.7526397705078
2024-08-12,217.2909393310547
2024-08-13,221.02682495117188
2024-08-14,221.4763336181641
2024-08-15,224.47303771972656
2024-08-16,225.80157470703125
2024-08-19,225.64175415039065
2024-08-20,226.2610626220703
2024-08-21,226.15118408203125
2024-08-22,224.2832489013672
2024-08-23,226.5906982421875
2024-08-26,226.93032836914065
2024-08-27,227.7793884277344
2024-08-28,226.2410888671875
2024-08-29,229.53746032714844
2024-08-30,228.7483367919922
2024-09-03,222.52517700195312
2024-09-04,220.6072998046875
2024-09-05,222.13560485839844
2024-09-06,220.57733154296875
2024-09-09,220.6672210693359
2024-09-10,219.86810302734375
2024-09-11,222.4152984619141
2024-09-12,222.52517700195312
2024-09-13,222.25547790527344
2024-09-16,216.082275390625
2024-09-17,216.55174255371097
2024-09-18,220.4474639892578
2024-09-19,228.61846923828125
2024-09-20,227.94920349121097
2024-09-23,226.2211151123047
2024-09-24,227.1201171875
2024-09-25,226.1212158203125
2024-09-26,227.26995849609375
2024-09-27,227.53965759277344
2024-09-30,232.7439422607422
2024-10-01,225.96141052246097
2024-10-02,226.53077697753903
2024-10-03,225.42198181152344
2024-10-04,226.55075073242188
2024-10-07,221.4463653564453
2024-10-08,225.5218811035156
2024-10-09,229.28773498535156
2024-10-10,228.7882843017578
2024-10-11,227.2999267578125
2024-10-14,231.0458068847656
2024-10-15,233.5930023193359
2024-10-16,231.5252685546875
2024-10-17,231.89486694335935
2024-10-18,234.74172973632812
2024-10-21,236.22010803222656
2024-10-22,235.60079956054688
2024-10-23,230.5063934326172
2024-10-24,230.31661987304688
2024-10-25,231.1556854248047
2024-10-28,233.14349365234375
2024-10-29,233.41319274902344
2024-10-30,229.8471221923828
2024-10-31,225.66172790527344
2024-11-01,222.66502380371097
2024-11-04,221.76600646972656
2024-11-05,223.2044219970703
2024-11-06,222.47523498535156
2024-11-07,227.22999572753903
2024-11-08,226.9600067138672
2024-11-11,224.22999572753903
2024-11-12,224.22999572753903
2024-11-13,225.1199951171875
2024-11-14,228.22000122070312
2024-11-15,225.0
2024-11-18,228.02000427246097
2024-11-19,228.27999877929688
2024-11-20,229.0
2024-11-21,228.52000427246097
2024-11-22,229.8699951171875
2024-11-25,232.8699951171875
2024-11-26,235.05999755859375
2024-11-27,234.92999267578125
2024-11-29,237.3300018310547
2024-12-02,239.58999633789065
2024-12-03,242.6499938964844
2024-12-04,243.0099945068359
2024-12-05,243.0399932861328
2024-12-06,242.83999633789065
2024-12-09,246.75
2024-12-10,247.77000427246097
2024-12-11,246.4900054931641
2024-12-12,247.9600067138672
2024-12-13,248.1300048828125
2024-12-16,251.0399932861328
2024-12-17,253.47999572753903
