,TSCO
2021-06-08,171.02365112304688
2021-06-09,170.656005859375
2021-06-10,169.5248565673828
2021-06-11,173.62533569335938
2021-06-14,172.64495849609375
2021-06-15,169.37399291992188
2021-06-16,167.87521362304688
2021-06-17,164.7833709716797
2021-06-18,161.45584106445312
2021-06-21,165.31124877929688
2021-06-22,170.0810089111328
2021-06-23,169.18545532226562
2021-06-24,170.58062744140625
2021-06-25,169.94903564453125
2021-06-28,172.92779541015625
2021-06-29,176.30245971679688
2021-06-30,175.3880615234375
2021-07-01,177.07545471191406
2021-07-02,177.0
2021-07-06,175.7085723876953
2021-07-07,176.8585968017578
2021-07-08,175.4917449951172
2021-07-09,176.1893310546875
2021-07-12,176.06678771972656
2021-07-13,175.98193359375
2021-07-14,176.48153686523438
2021-07-15,178.1311798095703
2021-07-16,178.15945434570312
2021-07-19,170.561767578125
2021-07-20,173.10690307617188
2021-07-21,170.75970458984375
2021-07-22,171.9568634033203
2021-07-23,176.93405151367188
2021-07-26,177.2827911376953
2021-07-27,173.78558349609375
2021-07-28,172.96551513671875
2021-07-29,170.59945678710938
2021-07-30,170.55230712890625
2021-08-02,170.43919372558594
2021-08-03,175.89710998535156
2021-08-04,174.79425048828125
2021-08-05,177.2827911376953
2021-08-06,176.5286865234375
2021-08-09,176.82093811035156
2021-08-10,179.73365783691406
2021-08-11,183.08006286621094
2021-08-12,182.42962646484375
2021-08-13,182.79727172851562
2021-08-16,185.4838104248047
2021-08-17,179.98818969726562
2021-08-18,181.93946838378906
2021-08-19,183.7587432861328
2021-08-20,187.2464141845703
2021-08-23,184.31640625
2021-08-24,182.91754150390625
2021-08-25,183.54135131835938
2021-08-26,179.32594299316406
2021-08-27,181.8494873046875
2021-08-30,183.0120849609375
2021-08-31,183.59805297851562
2021-09-01,184.845703125
2021-09-02,184.87405395507812
2021-09-03,187.89857482910156
2021-09-07,187.15187072753906
2021-09-08,188.4373016357422
2021-09-09,190.62063598632812
2021-09-10,193.61680603027344
2021-09-13,190.99868774414062
2021-09-14,194.00433349609375
2021-09-15,193.8247528076172
2021-09-16,197.93618774414062
2021-09-17,195.80014038085938
2021-09-20,194.3162078857422
2021-09-21,195.66781616210938
2021-09-22,200.25184631347656
2021-09-23,198.58834838867188
2021-09-24,199.16494750976562
2021-09-27,198.7773895263672
2021-09-28,195.67727661132812
2021-09-29,196.72642517089844
2021-09-30,191.49964904785156
2021-10-01,190.31820678710938
2021-10-04,185.2521209716797
2021-10-05,186.71713256835938
2021-10-06,185.866455078125
2021-10-07,187.1424560546875
2021-10-08,184.0423126220703
2021-10-11,182.91754150390625
2021-10-12,182.69068908691406
2021-10-13,184.25022888183594
2021-10-14,186.47137451171875
2021-10-15,186.4524688720703
2021-10-18,193.28599548339844
2021-10-19,192.36920166015625
2021-10-20,191.2066650390625
2021-10-21,198.8813934326172
2021-10-22,196.79257202148438
2021-10-25,199.4579315185547
2021-10-26,195.47877502441406
2021-10-27,195.56385803222656
2021-10-28,198.56944274902344
2021-10-29,205.26121520996094
2021-11-01,202.10440063476562
2021-11-02,203.81512451171875
2021-11-03,203.93798828125
2021-11-04,206.11187744140625
2021-11-05,207.9832763671875
2021-11-08,209.25926208496094
2021-11-09,208.74888610839844
2021-11-10,205.34628295898438
2021-11-11,206.64117431640625
2021-11-12,209.03240966796875
2021-11-15,210.66757202148438
2021-11-16,216.51812744140625
2021-11-17,213.91896057128906
2021-11-18,216.65989685058594
2021-11-19,218.4124298095703
2021-11-22,216.9251708984375
2021-11-23,213.42958068847656
2021-11-24,213.9221954345703
2021-11-26,216.3283233642578
2021-11-29,214.7557830810547
2021-11-30,213.4580078125
2021-12-01,212.12225341796875
2021-12-02,215.65574645996094
2021-12-03,215.94943237304688
2021-12-06,215.4757537841797
2021-12-07,221.04595947265625
2021-12-08,222.78903198242188
2021-12-09,218.1092987060547
2021-12-10,221.96482849121094
2021-12-13,220.8754425048828
2021-12-14,221.85118103027344
2021-12-15,224.48471069335938
2021-12-16,220.7807159423828
2021-12-17,214.70843505859375
2021-12-20,210.58761596679688
2021-12-21,211.2886505126953
2021-12-22,215.35263061523438
2021-12-23,216.2430877685547
2021-12-27,219.27450561523438
2021-12-28,218.9902801513672
2021-12-29,224.28578186035156
2021-12-30,224.24789428710938
2021-12-31,226.02886962890625
2022-01-03,223.3005828857422
2022-01-04,223.8500213623047
2022-01-05,217.64511108398438
2022-01-06,219.1229248046875
2022-01-07,216.34730529785156
2022-01-10,215.4094696044922
2022-01-11,213.90322875976562
2022-01-12,216.84938049316406
2022-01-13,218.6302947998047
2022-01-14,210.2750244140625
2022-01-18,209.76348876953125
2022-01-19,209.03402709960938
2022-01-20,198.83148193359375
2022-01-21,198.0926055908203
2022-01-24,205.72792053222656
2022-01-25,201.17135620117188
2022-01-26,196.20742797851562
2022-01-27,198.2251739501953
2022-01-28,203.5207061767578
2022-01-31,206.807861328125
2022-02-01,208.70248413085938
2022-02-02,209.25193786621094
2022-02-03,207.8972625732422
2022-02-04,205.5005340576172
2022-02-07,206.14476013183594
2022-02-08,210.25608825683594
2022-02-09,212.6338348388672
2022-02-10,208.95826721191406
2022-02-11,207.8782958984375
2022-02-14,206.44786071777344
2022-02-15,207.94461059570312
2022-02-16,203.71963500976562
2022-02-17,203.10122680664062
2022-02-18,203.76715087890625
2022-02-22,190.61904907226562
2022-02-23,182.46571350097656
2022-02-24,185.88119506835938
2022-02-25,190.91400146484375
2022-02-28,193.88229370117188
2022-03-01,195.20472717285156
2022-03-02,197.6022186279297
2022-03-03,204.2238311767578
2022-03-04,211.14039611816406
2022-03-07,216.42056274414062
2022-03-08,208.6287384033203
2022-03-09,213.91844177246094
2022-03-10,217.819091796875
2022-03-11,215.50726318359375
2022-03-14,213.43324279785156
2022-03-15,216.80113220214844
2022-03-16,216.07806396484375
2022-03-17,221.29164123535156
2022-03-18,222.1764373779297
2022-03-21,220.3307647705078
2022-03-22,220.5400848388672
2022-03-23,220.83497619628906
2022-03-24,221.98614501953125
2022-03-25,220.9110870361328
2022-03-28,220.9396514892578
2022-03-29,222.00518798828125
2022-03-30,221.52952575683594
2022-03-31,222.0242156982422
2022-04-01,215.68801879882812
2022-04-04,216.61085510253906
2022-04-05,213.58543395996094
2022-04-06,213.98504638671875
2022-04-07,219.75042724609375
2022-04-08,224.8878936767578
2022-04-11,223.67962646484375
2022-04-12,225.18283081054688
2022-04-13,225.83926391601562
2022-04-14,217.13409423828125
2022-04-18,206.95431518554688
2022-04-19,210.87400817871094
2022-04-20,210.3412322998047
2022-04-21,208.52407836914062
2022-04-22,196.603271484375
2022-04-25,199.7523651123047
2022-04-26,195.86119079589844
2022-04-27,195.31890869140625
2022-04-28,198.34429931640625
2022-04-29,191.65606689453125
2022-05-02,196.28933715820312
2022-05-03,195.68043518066406
2022-05-04,202.2925262451172
2022-05-05,194.29141235351562
2022-05-06,192.71212768554688
2022-05-09,188.60214233398438
2022-05-10,188.4403839111328
2022-05-11,182.2469024658203
2022-05-12,186.9752655029297
2022-05-13,192.03663635253906
2022-05-16,195.6138153076172
2022-05-17,197.526123046875
2022-05-18,172.79966735839844
2022-05-19,174.8260955810547
2022-05-20,171.21087646484375
2022-05-23,168.24252319335938
2022-05-24,163.08778381347656
2022-05-25,169.0554962158203
2022-05-26,177.7869873046875
2022-05-27,184.03201293945312
2022-05-31,179.18328857421875
2022-06-01,182.3392791748047
2022-06-02,186.7767791748047
2022-06-03,185.95431518554688
2022-06-06,190.4013671875
2022-06-07,192.33322143554688
2022-06-08,189.6936798095703
2022-06-09,192.8496551513672
2022-06-10,186.7767791748047
2022-06-13,183.64947509765625
2022-06-14,183.7833709716797
2022-06-15,187.57057189941406
2022-06-16,182.32015991210938
2022-06-17,180.4934844970703
2022-06-21,186.86285400390625
2022-06-22,183.63034057617188
2022-06-23,190.10491943359375
2022-06-24,194.112060546875
2022-06-27,193.672119140625
2022-06-28,186.72897338867188
2022-06-29,187.02542114257812
2022-06-30,185.3900604248047
2022-07-01,187.74269104003906
2022-07-05,189.38763427734375
2022-07-06,188.9285888671875
2022-07-07,194.5615234375
2022-07-08,195.05882263183594
2022-07-11,194.5232696533203
2022-07-12,187.95310974121094
2022-07-13,188.90945434570312
2022-07-14,192.97396850585938
2022-07-15,194.33200073242188
2022-07-18,194.60934448242188
2022-07-19,196.65597534179688
2022-07-20,198.2626495361328
2022-07-21,189.7606201171875
2022-07-22,186.38467407226562
2022-07-25,185.40916442871094
2022-07-26,175.62564086914062
2022-07-27,178.77206420898438
2022-07-28,182.48272705078125
2022-07-29,183.12347412109375
2022-08-01,185.4282989501953
2022-08-02,180.1779022216797
2022-08-03,182.5879364013672
2022-08-04,179.64234924316406
2022-08-05,181.09600830078125
2022-08-08,183.55386352539062
2022-08-09,182.34884643554688
2022-08-10,183.90769958496094
2022-08-11,186.39422607421875
2022-08-12,188.3356475830078
2022-08-15,189.5597686767578
2022-08-16,195.79525756835938
2022-08-17,195.94825744628906
2022-08-18,196.2542724609375
2022-08-19,195.29360961914062
2022-08-22,193.04563903808594
2022-08-23,192.1618194580078
2022-08-24,191.14353942871094
2022-08-25,192.45005798339844
2022-08-26,183.54469299316406
2022-08-29,182.65127563476562
2022-08-30,180.69149780273438
2022-08-31,177.8671417236328
2022-09-01,180.74916076660156
2022-09-02,180.22076416015625
2022-09-06,180.64346313476562
2022-09-07,188.54014587402344
2022-09-08,191.9312744140625
2022-09-09,193.01686096191406
2022-09-12,194.6787872314453
2022-09-13,185.99440002441406
2022-09-14,181.57533264160156
2022-09-15,180.566650390625
2022-09-16,182.54559326171875
2022-09-19,185.38917541503906
2022-09-20,182.91065979003906
2022-09-21,182.4879608154297
2022-09-22,180.99893188476562
2022-09-23,178.2898406982422
2022-09-26,178.7701873779297
2022-09-27,181.15264892578125
2022-09-28,184.69749450683594
2022-09-29,180.1151123046875
2022-09-30,178.5684356689453
2022-10-03,186.48431396484375
2022-10-04,190.1060333251953
2022-10-05,193.66050720214844
2022-10-06,192.2099151611328
2022-10-07,186.96463012695312
2022-10-10,187.9349365234375
2022-10-11,192.8631134033203
2022-10-12,195.6010284423828
2022-10-13,194.91897583007812
2022-10-14,190.8649444580078
2022-10-17,193.77577209472656
2022-10-18,194.86131286621094
2022-10-19,188.59780883789062
2022-10-20,182.07484436035156
2022-10-21,189.6064910888672
2022-10-24,199.65505981445312
2022-10-25,205.86094665527344
2022-10-26,207.46527099609375
2022-10-27,207.10020446777344
2022-10-28,214.3628387451172
2022-10-31,211.12539672851562
2022-11-01,211.85546875
2022-11-02,203.09423828125
2022-11-03,202.99813842773438
2022-11-04,198.4350128173828
2022-11-07,200.76942443847656
2022-11-08,199.0017852783203
2022-11-09,195.39927673339844
2022-11-10,202.30648803710938
2022-11-11,200.82705688476562
2022-11-14,204.4103240966797
2022-11-15,207.69580078125
2022-11-16,210.48175048828125
2022-11-17,206.427734375
2022-11-18,212.12002563476562
2022-11-21,212.67959594726562
2022-11-22,215.6704864501953
2022-11-23,217.8123321533203
2022-11-25,216.1335906982422
2022-11-28,214.0689239501953
2022-11-29,211.2999267578125
2022-11-30,218.3429412841797
2022-12-01,216.7220916748047
2022-12-02,217.02120971679688
2022-12-05,213.17166137695312
2022-12-06,209.4861297607422
2022-12-07,209.68873596191406
2022-12-08,211.79200744628906
2022-12-09,210.63424682617188
2022-12-12,206.91976928710938
2022-12-13,206.6593017578125
2022-12-14,207.7398681640625
2022-12-15,206.48561096191406
2022-12-16,203.0991668701172
2022-12-19,204.01573181152344
2022-12-20,202.8000946044922
2022-12-21,206.70751953125
2022-12-22,205.54977416992188
2022-12-23,209.41859436035156
2022-12-27,215.236328125
2022-12-28,212.15863037109375
2022-12-29,218.9893798828125
2022-12-30,217.05010986328125
2023-01-03,215.32313537597656
2023-01-04,213.69264221191406
2023-01-05,211.89813232421875
2023-01-06,213.8373565673828
2023-01-09,209.8238067626953
2023-01-10,213.933837890625
2023-01-11,213.7987823486328
2023-01-12,212.9690399169922
2023-01-13,213.30673217773438
2023-01-17,211.28065490722656
2023-01-18,207.17062377929688
2023-01-19,199.5776824951172
2023-01-20,204.60427856445312
2023-01-23,207.8942108154297
2023-01-24,207.2960662841797
2023-01-25,206.2926483154297
2023-01-26,218.738525390625
2023-01-27,217.7255096435547
2023-01-30,214.94688415527344
2023-01-31,219.9638214111328
2023-02-01,221.9320068359375
2023-02-02,222.77137756347656
2023-02-03,220.5137481689453
2023-02-06,224.23785400390625
2023-02-07,224.5369415283203
2023-02-08,223.09942626953125
2023-02-09,225.5306854248047
2023-02-10,224.79745483398438
2023-02-13,228.8206329345703
2023-02-14,229.6117706298828
2023-02-15,231.1747283935547
2023-02-16,228.6373291015625
2023-02-17,230.58624267578125
2023-02-21,225.8008270263672
2023-02-22,224.6141357421875
2023-02-23,224.79745483398438
2023-02-24,223.41165161132812
2023-02-27,227.18136596679688
2023-02-28,226.0475616455078
2023-03-01,218.77944946289062
2023-03-02,221.42506408691406
2023-03-03,223.04342651367188
2023-03-06,221.61886596679688
2023-03-07,221.4638214111328
2023-03-08,221.3862762451172
2023-03-09,219.89390563964844
2023-03-10,220.2136993408203
2023-03-13,220.88233947753906
2023-03-14,222.54916381835938
2023-03-15,224.25477600097656
2023-03-16,228.04385375976562
2023-03-17,225.25291442871094
2023-03-20,225.01065063476562
2023-03-21,228.38302612304688
2023-03-22,221.76422119140625
2023-03-23,219.60317993164062
2023-03-24,220.1846160888672
2023-03-27,222.66546630859375
2023-03-28,222.41348266601562
2023-03-29,223.3147735595703
2023-03-30,223.2662811279297
2023-03-31,227.77252197265625
2023-04-03,234.1878204345703
2023-04-04,232.1818389892578
2023-04-05,227.27828979492188
2023-04-06,228.34426879882812
2023-04-10,231.17398071289062
2023-04-11,232.5791473388672
2023-04-12,225.44671630859375
2023-04-13,228.76095581054688
2023-04-14,230.592529296875
2023-04-17,233.78082275390625
2023-04-18,237.62806701660156
2023-04-19,239.18829345703125
2023-04-20,241.30087280273438
2023-04-21,240.90353393554688
2023-04-24,242.2408905029297
2023-04-25,236.81402587890625
2023-04-26,235.67051696777344
2023-04-27,231.69729614257812
2023-04-28,231.02862548828125
2023-05-01,231.56161499023438
2023-05-02,234.46885681152344
2023-05-03,235.78683471679688
2023-05-04,229.49749755859375
2023-05-05,232.89895629882812
2023-05-08,233.2574920654297
2023-05-09,234.2362823486328
2023-05-10,236.32949829101562
2023-05-11,234.3428955078125
2023-05-12,232.50161743164062
2023-05-15,224.37103271484375
2023-05-16,219.30276489257812
2023-05-17,217.95574951171875
2023-05-18,223.4310302734375
2023-05-19,217.2967529296875
2023-05-22,215.89158630371094
2023-05-23,211.78269958496094
2023-05-24,211.7342529296875
2023-05-25,207.24742126464844
2023-05-26,205.95228576660156
2023-05-30,209.70130920410156
2023-05-31,204.09239196777344
2023-06-01,200.90818786621094
2023-06-02,205.6504364013672
2023-06-05,202.1059112548828
2023-06-06,211.17169189453125
2023-06-07,212.09678649902344
2023-06-08,213.6937713623047
2023-06-09,211.5222625732422
2023-06-12,213.7229766845703
2023-06-13,211.78515625
2023-06-14,212.3207550048828
2023-06-15,214.9109649658203
2023-06-16,213.18739318847656
2023-06-20,211.31776428222656
2023-06-21,214.67724609375
2023-06-22,213.8787841796875
2023-06-23,212.96340942382812
2023-06-26,213.31398010253906
2023-06-27,217.27723693847656
2023-06-28,210.9185333251953
2023-06-29,211.71701049804688
2023-06-30,215.3004913330078
2023-07-03,215.23233032226562
2023-07-05,214.58963012695312
2023-07-06,213.1387176513672
2023-07-07,211.17169189453125
2023-07-10,215.4757537841797
2023-07-11,217.13116455078125
2023-07-12,214.98886108398438
2023-07-13,210.68479919433594
2023-07-14,209.3020477294922
2023-07-17,205.28036499023438
2023-07-18,206.63392639160156
2023-07-19,205.62120056152344
2023-07-20,208.7859649658203
2023-07-21,210.0323944091797
2023-07-24,209.02940368652344
2023-07-25,207.14028930664062
2023-07-26,208.89308166503906
2023-07-27,217.7251739501953
2023-07-28,218.1146697998047
2023-07-31,218.1146697998047
2023-08-01,218.30941772460938
2023-08-02,220.0719451904297
2023-08-03,221.1820526123047
2023-08-04,216.47874450683594
2023-08-07,216.9558868408203
2023-08-08,215.95291137695312
2023-08-09,218.28021240234375
2023-08-10,216.43980407714844
2023-08-11,216.68321228027344
2023-08-14,216.60533142089844
2023-08-15,216.22555541992188
2023-08-16,215.08627319335938
2023-08-17,213.25555419921875
2023-08-18,213.56716918945312
2023-08-21,209.96421813964844
2023-08-22,209.3604736328125
2023-08-23,208.9612579345703
2023-08-24,206.07888793945312
2023-08-25,208.95574951171875
2023-08-28,214.2985382080078
2023-08-29,217.8114776611328
2023-08-30,218.16372680664062
2023-08-31,213.8092803955078
2023-09-01,215.78591918945312
2023-09-05,213.39830017089844
2023-09-06,211.10855102539062
2023-09-07,214.2985382080078
2023-09-08,212.72311401367188
2023-09-11,213.00689697265625
2023-09-12,212.43934631347656
2023-09-13,211.25534057617188
2023-09-14,211.29443359375
2023-09-15,208.2707977294922
2023-09-18,204.99270629882812
2023-09-19,205.63851928710938
2023-09-20,203.0943603515625
2023-09-21,200.19790649414062
2023-09-22,200.6480255126953
2023-09-25,201.92013549804688
2023-09-26,198.67138671875
2023-09-27,198.65179443359375
2023-09-28,199.05300903320312
2023-09-29,198.6909637451172
2023-10-02,199.1313018798828
2023-10-03,199.16064453125
2023-10-04,201.58741760253906
2023-10-05,200.76544189453125
2023-10-06,200.08047485351562
2023-10-09,199.522705078125
2023-10-10,200.62843322753906
2023-10-11,199.9239044189453
2023-10-12,192.52621459960938
2023-10-13,196.43055725097656
2023-10-16,201.2547149658203
2023-10-17,202.95736694335938
2023-10-18,202.918212890625
2023-10-19,197.8004913330078
2023-10-20,191.07797241210938
2023-10-23,193.91574096679688
2023-10-24,193.9646453857422
2023-10-25,193.81785583496094
2023-10-26,184.73707580566406
2023-10-27,183.7781219482422
2023-10-30,187.0855712890625
2023-10-31,188.42616271972656
2023-11-01,186.46910095214844
2023-11-02,190.97035217285156
2023-11-03,195.0018768310547
2023-11-06,194.9725341796875
2023-11-07,194.91380310058594
2023-11-08,195.2171630859375
2023-11-09,190.89205932617188
2023-11-10,194.2777862548828
2023-11-13,191.89015197753906
2023-11-14,202.29196166992188
2023-11-15,203.04542541503906
2023-11-16,198.7007293701172
2023-11-17,198.26040649414062
2023-11-20,196.4011993408203
2023-11-21,193.211181640625
2023-11-22,194.17990112304688
2023-11-24,194.94717407226562
2023-11-27,194.5438690185547
2023-11-28,196.64886474609375
2023-11-29,196.91444396972656
2023-11-30,199.6882781982422
2023-12-01,206.63279724121094
2023-12-04,208.54104614257812
2023-12-05,203.79991149902344
2023-12-06,206.0327606201172
2023-12-07,205.6294708251953
2023-12-08,208.60006713867188
2023-12-11,212.5346221923828
2023-12-12,211.77720642089844
2023-12-13,216.85276794433594
2023-12-14,220.4332275390625
2023-12-15,213.74449157714844
2023-12-18,212.21983337402344
2023-12-19,212.60345458984375
2023-12-20,206.34751892089844
2023-12-21,208.23611450195312
2023-12-22,208.45249938964844
2023-12-26,207.28196716308594
2023-12-27,209.1607208251953
2023-12-28,212.3673858642578
2023-12-29,211.51162719726562
2024-01-02,213.02642822265625
2024-01-03,209.17056274414062
2024-01-04,211.52145385742188
2024-01-05,215.32814025878906
2024-01-08,219.87254333496094
2024-01-09,217.20689392089844
2024-01-10,216.4298095703125
2024-01-11,217.9642791748047
2024-01-12,219.91189575195312
2024-01-16,220.60044860839844
2024-01-17,223.80709838867188
2024-01-18,226.4825897216797
2024-01-19,227.27932739257812
2024-01-22,228.69578552246094
2024-01-23,224.66287231445312
2024-01-24,222.3316192626953
2024-01-25,222.62672424316406
2024-01-26,223.8956298828125
2024-01-29,222.63656616210938
2024-01-30,224.06283569335938
2024-01-31,220.92503356933594
2024-02-01,231.05650329589844
2024-02-02,229.1285858154297
2024-02-05,227.1809844970703
2024-02-06,229.96466064453125
2024-02-07,229.63023376464844
2024-02-08,228.03672790527344
2024-02-09,231.23358154296875
2024-02-12,232.34507751464844
2024-02-13,229.50238037109375
2024-02-14,231.63687133789062
2024-02-15,233.7713623046875
2024-02-16,232.62049865722656
2024-02-20,232.5516357421875
2024-02-21,231.52865600585938
2024-02-22,235.78781127929688
2024-02-23,240.195068359375
2024-02-26,239.83932495117188
2024-02-27,248.22891235351562
2024-02-28,249.6123504638672
2024-02-29,251.31201171875
2024-03-01,249.43447875976562
2024-03-04,250.26454162597656
2024-03-05,244.92840576171875
2024-03-06,247.69529724121094
2024-03-07,246.14385986328125
2024-03-08,247.52731323242188
2024-03-11,245.9462127685547
2024-03-12,246.72686767578125
2024-03-13,250.66969299316406
2024-03-14,250.8673095703125
2024-03-15,254.1085205078125
2024-03-18,252.6954345703125
2024-03-19,253.33773803710938
2024-03-20,253.9800567626953
2024-03-21,263.0218505859375
2024-03-22,259.8597106933594
2024-03-25,255.6204071044922
2024-03-26,255.00775146484375
2024-03-27,257.3595886230469
2024-03-28,258.62445068359375
2024-04-01,255.18560791015625
2024-04-02,253.85162353515625
2024-04-03,249.1577911376953
2024-04-04,249.52340698242188
2024-04-05,249.50364685058594
2024-04-08,246.61817932128906
2024-04-09,250.1953582763672
2024-04-10,250.30406188964844
2024-04-11,247.23085021972656
2024-04-12,241.99351501464844
2024-04-15,239.10806274414062
2024-04-16,241.94412231445312
2024-04-17,244.46397399902344
2024-04-18,244.42445373535156
2024-04-19,249.8000946044922
2024-04-22,250.38311767578125
2024-04-23,252.93260192871094
2024-04-24,255.07693481445312
2024-04-25,262.12261962890625
2024-04-26,270.660400390625
2024-04-29,274.59332275390625
2024-04-30,269.8501281738281
2024-05-01,267.9627380371094
2024-05-02,263.5455627441406
2024-05-03,267.0140380859375
2024-05-06,266.35198974609375
2024-05-07,266.93499755859375
2024-05-08,263.49615478515625
2024-05-09,266.5101013183594
2024-05-10,268.2196350097656
2024-05-13,268.4568176269531
2024-05-14,271.2533264160156
2024-05-15,272.696044921875
2024-05-16,272.9430847167969
2024-05-17,282.29119873046875
2024-05-20,280.68048095703125
2024-05-21,282.30108642578125
2024-05-22,279.4156494140625
2024-05-23,279.9096984863281
2024-05-24,279.7509765625
2024-05-28,279.6120910644531
2024-05-29,278.77880859375
2024-05-30,278.560546875
2024-05-31,283.0147705078125
2024-06-03,265.4261474609375
2024-06-04,267.5589904785156
2024-06-05,268.2137451171875
2024-06-06,267.60858154296875
2024-06-07,268.7692565917969
2024-06-10,271.4378356933594
2024-06-11,276.0804748535156
2024-06-12,277.6776428222656
2024-06-13,279.2351379394531
2024-06-14,278.01495361328125
2024-06-17,287.2407531738281
2024-06-18,287.6673583984375
2024-06-20,277.9950866699219
2024-06-21,279.3144836425781
2024-06-24,275.15789794921875
2024-06-25,262.4500732421875
2024-06-26,264.87060546875
2024-06-27,265.41619873046875
2024-06-28,267.8466796875
2024-07-01,265.6047058105469
2024-07-02,263.9083557128906
2024-07-03,259.5632629394531
2024-07-05,260.436279296875
2024-07-08,258.839111328125
2024-07-09,255.2082977294922
2024-07-10,257.18243408203125
2024-07-11,260.7239685058594
2024-07-12,268.9081726074219
2024-07-15,268.67999267578125
2024-07-16,280.91168212890625
2024-07-17,276.5963439941406
2024-07-18,267.7772521972656
2024-07-19,266.3090515136719
2024-07-22,268.9180603027344
2024-07-23,268.20379638671875
2024-07-24,260.42633056640625
2024-07-25,255.38685607910156
2024-07-26,260.42633056640625
2024-07-29,262.9659118652344
2024-07-30,259.65252685546875
2024-07-31,261.219970703125
2024-08-01,254.2162628173828
2024-08-02,250.7541046142578
2024-08-05,254.1071319580078
2024-08-06,257.9462890625
2024-08-07,249.94064331054688
2024-08-08,258.839111328125
2024-08-09,258.4422912597656
2024-08-12,260.138671875
2024-08-13,258.26373291015625
2024-08-14,260.19818115234375
2024-08-15,260.90252685546875
2024-08-16,261.3786926269531
2024-08-19,261.83502197265625
2024-08-20,261.29931640625
2024-08-21,265.4757080078125
2024-08-22,263.164306640625
2024-08-23,267.033203125
2024-08-26,271.7547302246094
2024-08-27,271.874267578125
2024-08-28,272.1930236816406
2024-08-29,272.6412353515625
2024-08-30,266.5052795410156
2024-09-03,267.30218505859375
2024-09-04,271.6152648925781
2024-09-05,269.7525634765625
2024-09-06,269.5334167480469
2024-09-09,271.724853515625
2024-09-10,269.71270751953125
2024-09-11,275.17132568359375
2024-09-12,278.3986511230469
2024-09-13,281.8551025390625
2024-09-16,282.283447265625
2024-09-17,275.66937255859375
2024-09-18,274.4142761230469
2024-09-19,272.9002380371094
2024-09-20,273.816650390625
2024-09-23,275.76898193359375
2024-09-24,276.4861755371094
2024-09-25,279.7633056640625
2024-09-26,284.16607666015625
2024-09-27,285.0227355957031
2024-09-30,289.79400634765625
2024-10-01,293.9875793457031
2024-10-02,296.9061279296875
2024-10-03,290.7104187011719
2024-10-04,293.8182373046875
2024-10-07,292.7125549316406
2024-10-08,302.51416015625
2024-10-09,299.7848205566406
2024-10-10,296.1789855957031
2024-10-11,302.1854248046875
2024-10-14,302.5539855957031
2024-10-15,299.6453857421875
2024-10-16,301.6176452636719
2024-10-17,297.1551513671875
2024-10-18,296.4578857421875
2024-10-21,293.4496765136719
2024-10-22,290.302001953125
2024-10-23,290.949462890625
2024-10-24,273.218994140625
2024-10-25,271.70489501953125
2024-10-28,268.9357604980469
2024-10-29,267.7503967285156
2024-10-30,266.8937683105469
2024-10-31,264.4732666015625
2024-11-01,265.5291442871094
2024-11-04,269.3043212890625
2024-11-05,275.1314697265625
2024-11-06,287.8217468261719
2024-11-07,288.1604309082031
2024-11-08,287.4332580566406
2024-11-11,280.4705505371094
2024-11-12,278.099853515625
2024-11-13,277.66156005859375
2024-11-14,275.9980773925781
2024-11-15,274.5836486816406
2024-11-18,275.7391052246094
2024-11-19,271.78460693359375
2024-11-20,268.94573974609375
2024-11-21,272.5615539550781
2024-11-22,280.6099853515625
2024-11-25,285.989990234375
2024-11-26,280.19000244140625
2024-11-27,281.9599914550781
2024-11-29,283.6700134277344
2024-12-02,290.2699890136719
2024-12-03,284.9800109863281
2024-12-04,285.8599853515625
2024-12-05,282.4700012207031
2024-12-06,282.4599914550781
2024-12-09,283.7300109863281
2024-12-10,284.7099914550781
2024-12-11,285.489990234375
2024-12-12,285.2699890136719
2024-12-13,285.45001220703125
2024-12-16,276.5199890136719
2024-12-17,275.2099914550781
