,OKE
2021-06-02,44.45283126831055
2021-06-03,44.0185546875
2021-06-04,44.20700454711914
2021-06-07,45.20668029785156
2021-06-08,45.7065315246582
2021-06-09,44.93628692626953
2021-06-10,44.88711166381836
2021-06-11,45.11654281616211
2021-06-14,45.427921295166016
2021-06-15,45.87040328979492
2021-06-16,46.722591400146484
2021-06-17,44.37907791137695
2021-06-18,43.44496536254883
2021-06-21,45.550838470458984
2021-06-22,45.452510833740234
2021-06-23,45.25585174560547
2021-06-24,45.79666519165039
2021-06-25,46.337467193603516
2021-06-28,45.427921295166016
2021-06-29,45.214881896972656
2021-06-30,45.59181594848633
2021-07-01,46.648834228515625
2021-07-02,47.0257682800293
2021-07-06,46.288307189941406
2021-07-07,45.427921295166016
2021-07-08,45.378761291503906
2021-07-09,47.13228988647461
2021-07-12,46.64065170288086
2021-07-13,45.82123565673828
2021-07-14,44.96906661987305
2021-07-15,44.63310241699219
2021-07-16,43.682586669921875
2021-07-19,41.134239196777344
2021-07-20,42.9205436706543
2021-07-21,43.805503845214844
2021-07-22,43.5023193359375
2021-07-23,43.387611389160156
2021-07-26,44.10868453979492
2021-07-27,43.36301803588867
2021-07-28,43.70716857910156
2021-07-29,44.08408737182617
2021-07-30,43.33776092529297
2021-08-02,42.82073974609375
2021-08-03,42.88745880126953
2021-08-04,43.1292839050293
2021-08-05,43.53789520263672
2021-08-06,43.82976531982422
2021-08-09,43.15430450439453
2021-08-10,43.94650650024414
2021-08-11,44.05491256713867
2021-08-12,44.50522232055664
2021-08-13,43.738037109375
2021-08-16,43.15430450439453
2021-08-17,42.76236343383789
2021-08-18,42.16196060180664
2021-08-19,41.08623123168945
2021-08-20,42.05355453491211
2021-08-23,43.346099853515625
2021-08-24,44.1633186340332
2021-08-25,44.58027267456055
2021-08-26,43.82142639160156
2021-08-27,44.89714813232422
2021-08-30,44.23003005981445
2021-08-31,43.79640579223633
2021-09-01,43.42949295043945
2021-09-02,44.43850326538086
2021-09-03,44.338436126708984
2021-09-07,43.75471115112305
2021-09-08,43.6629753112793
2021-09-09,43.69634246826172
2021-09-10,43.771392822265625
2021-09-13,44.538570404052734
2021-09-14,44.238372802734375
2021-09-15,46.45654296875
2021-09-16,46.33979797363281
2021-09-17,46.006229400634766
2021-09-20,44.188331604003906
2021-09-21,44.45518493652344
2021-09-22,45.73938751220703
2021-09-23,47.915863037109375
2021-09-24,47.92420959472656
2021-09-27,49.11668014526367
2021-09-28,48.59965896606445
2021-09-29,49.041629791259766
2021-09-30,48.35783767700195
2021-10-01,49.57532501220703
2021-10-04,50.084007263183594
2021-10-05,50.217430114746094
2021-10-06,50.11735534667969
2021-10-07,50.659393310546875
2021-10-08,51.39323425292969
2021-10-11,51.618385314941406
2021-10-12,52.49396896362305
2021-10-13,52.760826110839844
2021-10-14,53.828216552734375
2021-10-15,54.303531646728516
2021-10-18,54.36191177368164
2021-10-19,54.320213317871094
2021-10-20,54.31187057495117
2021-10-21,53.62807846069336
2021-10-22,54.04502868652344
2021-10-25,54.928955078125
2021-10-26,54.91227340698242
2021-10-27,54.37858200073242
2021-10-28,54.62041473388672
2021-10-29,53.82097625732422
2021-11-01,54.26087951660156
2021-11-02,54.20166015625
2021-11-03,54.07476043701172
2021-11-04,53.66869354248047
2021-11-05,54.75154495239258
2021-11-08,54.88690185546875
2021-11-09,54.70924377441406
2021-11-10,53.17803192138672
2021-11-11,53.592559814453125
2021-11-12,53.37260818481445
2021-11-15,53.601016998291016
2021-11-16,53.431827545166016
2021-11-17,53.719459533691406
2021-11-18,53.76176071166992
2021-11-19,51.92599105834961
2021-11-22,52.39972686767578
2021-11-23,54.15089797973633
2021-11-24,54.82768249511719
2021-11-26,52.84809494018555
2021-11-29,52.839637756347656
2021-11-30,50.62317657470703
2021-12-01,49.61647415161133
2021-12-02,51.34226608276367
2021-12-03,50.76700210571289
2021-12-06,51.5114631652832
2021-12-07,53.0257568359375
2021-12-08,52.75504684448242
2021-12-09,52.222076416015625
2021-12-10,52.45049285888672
2021-12-13,50.927734375
2021-12-14,50.22557830810547
2021-12-15,50.38630676269531
2021-12-16,49.32884216308594
2021-12-17,48.93968963623047
2021-12-20,47.82300567626953
2021-12-21,48.99045181274414
2021-12-22,48.88047409057617
2021-12-23,49.0835075378418
2021-12-27,50.259422302246094
2021-12-28,50.250953674316406
2021-12-29,49.71799850463867
2021-12-30,49.472660064697266
2021-12-31,49.709529876708984
2022-01-03,50.750083923339844
2022-01-04,51.94290542602539
2022-01-05,51.29996109008789
2022-01-06,52.15440368652344
2022-01-07,52.839637756347656
2022-01-10,51.418399810791016
2022-01-11,52.856563568115234
2022-01-12,52.87348175048828
2022-01-13,52.15440368652344
2022-01-14,52.96653366088867
2022-01-18,51.95982360839844
2022-01-19,50.93619918823242
2022-01-20,50.24249267578125
2022-01-21,49.514957427978516
2022-01-24,49.59955596923828
2022-01-25,50.41168975830078
2022-01-26,50.63164520263672
2022-01-27,50.90235900878906
2022-01-28,50.949615478515625
2022-01-31,52.14408493041992
2022-02-01,53.16668701171875
2022-02-02,54.04320526123047
2022-02-03,53.33855056762695
2022-02-04,54.04320526123047
2022-02-07,54.36115264892578
2022-02-08,53.90571594238281
2022-02-09,54.68770217895508
2022-02-10,54.1549186706543
2022-02-11,55.43531036376953
2022-02-14,54.06898498535156
2022-02-15,53.647918701171875
2022-02-16,53.83696365356445
2022-02-17,53.79399871826172
2022-02-18,53.115135192871094
2022-02-22,51.697235107421875
2022-02-23,52.230018615722656
2022-02-24,52.874515533447266
2022-02-25,54.9970588684082
2022-02-28,56.11418914794922
2022-03-01,54.84238052368164
2022-03-02,57.65237045288086
2022-03-03,58.1851692199707
2022-03-04,58.7952880859375
2022-03-07,58.872623443603516
2022-03-08,57.35161209106445
2022-03-09,57.23990249633789
2022-03-10,58.01329803466797
2022-03-11,56.76727294921875
2022-03-14,55.44390869140625
2022-03-15,55.220481872558594
2022-03-16,55.56422424316406
2022-03-17,57.45473861694336
2022-03-18,57.57504653930664
2022-03-21,58.8812255859375
2022-03-22,58.692169189453125
2022-03-23,59.26791763305664
2022-03-24,60.52253723144531
2022-03-25,62.10371017456055
2022-03-28,61.04673385620117
2022-03-29,61.218597412109375
2022-03-30,61.62248992919922
2022-03-31,60.69441223144531
2022-04-01,61.381874084472656
2022-04-04,61.15843963623047
2022-04-05,60.01553726196289
2022-04-06,60.84049987792969
2022-04-07,60.917823791503906
2022-04-08,61.53656005859375
2022-04-11,60.376461029052734
2022-04-12,60.849090576171875
2022-04-13,61.270164489746094
2022-04-14,61.270164489746094
2022-04-18,62.30134963989258
2022-04-19,62.01776885986328
2022-04-20,63.26381301879883
2022-04-21,61.41624069213867
2022-04-22,59.534305572509766
2022-04-25,56.97351837158203
2022-04-26,56.088401794433594
2022-04-27,56.28604507446289
2022-04-28,57.506290435791016
2022-04-29,55.19245529174805
2022-05-02,55.66306686401367
2022-05-03,56.7524528503418
2022-05-04,58.6959114074707
2022-05-05,55.8199348449707
2022-05-06,57.170772552490234
2022-05-09,53.780616760253906
2022-05-10,54.45167541503906
2022-05-11,53.841617584228516
2022-05-12,54.72184371948242
2022-05-13,56.34284210205078
2022-05-16,56.813453674316406
2022-05-17,58.016136169433594
2022-05-18,56.464847564697266
2022-05-19,55.157588958740234
2022-05-20,55.37546920776367
2022-05-23,55.39290237426758
2022-05-24,55.54105758666992
2022-05-25,56.76988220214844
2022-05-26,57.36250686645508
2022-05-27,58.434452056884766
2022-05-31,57.388641357421875
2022-06-01,58.260154724121094
2022-06-02,58.74819564819336
2022-06-03,58.626182556152344
2022-06-06,58.51288986206055
2022-06-07,60.25590133666992
2022-06-08,59.689422607421875
2022-06-09,57.684959411621094
2022-06-10,56.42127227783203
2022-06-13,53.248992919921875
2022-06-14,52.630226135253906
2022-06-15,52.02017593383789
2022-06-16,48.56901168823242
2022-06-17,46.529685974121094
2022-06-21,48.40342330932617
2022-06-22,46.9044303894043
2022-06-23,46.459964752197266
2022-06-24,47.55806350708008
2022-06-27,49.38822555541992
2022-06-28,49.65839385986328
2022-06-29,48.9176139831543
2022-06-30,48.368560791015625
2022-07-01,49.457950592041016
2022-07-05,48.019954681396484
2022-07-06,47.261749267578125
2022-07-07,49.248783111572266
2022-07-08,49.51894760131836
2022-07-11,48.612586975097656
2022-07-12,47.93281555175781
2022-07-13,47.95895004272461
2022-07-14,47.802085876464844
2022-07-15,48.54286575317383
2022-07-18,49.640960693359375
2022-07-19,50.86106872558594
2022-07-20,50.92207717895508
2022-07-21,50.89592742919922
2022-07-22,50.53861618041992
2022-07-25,51.54084396362305
2022-07-26,52.32520294189453
2022-07-27,52.54307556152344
2022-07-28,52.61279296875
2022-07-29,52.882789611816406
2022-08-01,52.333953857421875
2022-08-02,52.059539794921875
2022-08-03,52.210025787353516
2022-08-04,51.00613021850586
2022-08-05,51.829383850097656
2022-08-08,52.41362380981445
2022-08-09,54.33454132080078
2022-08-10,55.11353302001953
2022-08-11,57.50360870361328
2022-08-12,56.9636344909668
2022-08-15,56.19349670410156
2022-08-16,56.03416061401367
2022-08-17,55.73318099975586
2022-08-18,56.919376373291016
2022-08-19,56.60955047607422
2022-08-22,56.211204528808594
2022-08-23,57.36198806762695
2022-08-24,58.52161407470703
2022-08-25,58.999629974365234
2022-08-26,57.39739227294922
2022-08-29,57.09641647338867
2022-08-30,55.795143127441406
2022-08-31,54.20176696777344
2022-09-01,52.68803787231445
2022-09-02,53.59981155395508
2022-09-06,52.72344970703125
2022-09-07,53.4493293762207
2022-09-08,54.27257537841797
2022-09-09,55.31713104248047
2022-09-12,56.538726806640625
2022-09-13,54.60010528564453
2022-09-14,56.1580924987793
2022-09-15,55.29057693481445
2022-09-16,53.30769348144531
2022-09-19,53.90964126586914
2022-09-20,52.847381591796875
2022-09-21,51.72315216064453
2022-09-22,51.00613021850586
2022-09-23,46.70398712158203
2022-09-26,44.77421951293945
2022-09-27,45.1283073425293
2022-09-28,46.86332321166992
2022-09-29,46.01351547241211
2022-09-30,45.35845947265625
2022-10-03,47.40330123901367
2022-10-04,49.855350494384766
2022-10-05,50.03239059448242
2022-10-06,49.24454879760742
2022-10-07,48.27081298828125
2022-10-10,47.17314147949219
2022-10-11,47.4387092590332
2022-10-12,47.323631286621094
2022-10-13,49.28881072998047
2022-10-14,47.86361312866211
2022-10-17,48.50981903076172
2022-10-18,49.27996063232422
2022-10-19,48.810791015625
2022-10-20,48.74883270263672
2022-10-21,50.103214263916016
2022-10-24,49.84649658203125
2022-10-25,50.97957229614258
2022-10-26,51.73200607299805
2022-10-27,52.13920974731445
2022-10-28,52.86508560180664
2022-10-31,53.34620666503906
2022-11-01,54.011688232421875
2022-11-02,53.112388610839844
2022-11-03,53.32822036743164
2022-11-04,54.62321090698242
2022-11-07,55.63042068481445
2022-11-08,56.349857330322266
2022-11-09,54.73112487792969
2022-11-10,57.01533508300781
2022-11-11,58.13945007324219
2022-11-14,57.896644592285156
2022-11-15,58.67902755737305
2022-11-16,58.19340896606445
2022-11-17,57.195186614990234
2022-11-18,57.97758102416992
2022-11-21,56.83547592163086
2022-11-22,58.8319091796875
2022-11-23,59.011775970458984
2022-11-25,58.8319091796875
2022-11-28,57.30310821533203
2022-11-29,58.373268127441406
2022-11-30,60.180843353271484
2022-12-01,60.432647705078125
2022-12-02,60.432647705078125
2022-12-05,58.73298263549805
2022-12-06,57.195186614990234
2022-12-07,57.42001724243164
2022-12-08,57.6628303527832
2022-12-09,57.150230407714844
2022-12-12,59.30852508544922
2022-12-13,60.21682357788086
2022-12-14,59.88408279418945
2022-12-15,58.16642761230469
2022-12-16,57.995567321777344
2022-12-19,56.98835372924805
2022-12-20,57.10526657104492
2022-12-21,58.46319580078125
2022-12-22,57.65383529663086
2022-12-23,58.95780563354492
2022-12-27,59.434425354003906
2022-12-28,58.013553619384766
2022-12-29,59.30852508544922
2022-12-30,59.08370590209961
2023-01-03,57.500946044921875
2023-01-04,57.95060348510742
2023-01-05,58.30133056640625
2023-01-06,59.8661003112793
2023-01-09,60.873313903808594
2023-01-10,62.33016586303711
2023-01-11,63.0316162109375
2023-01-12,63.787025451660156
2023-01-13,63.69709396362305
2023-01-17,63.058597564697266
2023-01-18,61.73663330078125
2023-01-19,62.590972900390625
2023-01-20,62.68988037109375
2023-01-23,62.707881927490234
2023-01-24,62.51002883911133
2023-01-25,62.087364196777344
2023-01-26,62.53700256347656
2023-01-27,62.22242736816406
2023-01-30,61.34708023071289
2023-01-31,62.441280364990234
2023-02-01,62.22242736816406
2023-02-02,62.6509895324707
2023-02-03,62.51420211791992
2023-02-06,62.18596267700195
2023-02-07,62.99747848510742
2023-02-08,62.68745422363281
2023-02-09,61.97624206542969
2023-02-10,63.32573699951172
2023-02-13,63.736053466796875
2023-02-14,63.617515563964844
2023-02-15,63.52632522583008
2023-02-16,63.08866500854492
2023-02-17,61.328857421875
2023-02-21,60.298492431640625
2023-02-22,60.52644729614258
2023-02-23,61.9853515625
2023-02-24,61.602386474609375
2023-02-27,61.94888687133789
2023-02-28,59.67845916748047
2023-03-01,60.32585144042969
2023-03-02,60.790870666503906
2023-03-03,61.86681365966797
2023-03-06,62.59627914428711
2023-03-07,61.5659294128418
2023-03-08,61.17383575439453
2023-03-09,59.851707458496094
2023-03-10,58.72105407714844
2023-03-13,58.02806854248047
2023-03-14,58.70281219482422
2023-03-15,55.51145553588867
2023-03-16,55.63910675048828
2023-03-17,54.2440299987793
2023-03-20,55.402034759521484
2023-03-21,56.41415023803711
2023-03-22,54.90966033935547
2023-03-23,53.46898651123047
2023-03-24,54.23490524291992
2023-03-27,55.31085205078125
2023-03-28,55.60263442993164
2023-03-29,56.54180145263672
2023-03-30,57.015953063964844
2023-03-31,57.9368896484375
2023-04-03,59.322845458984375
2023-04-04,59.30461502075195
2023-04-05,60.170833587646484
2023-04-06,59.897300720214844
2023-04-10,60.24378204345703
2023-04-11,60.572044372558594
2023-04-12,60.407920837402344
2023-04-13,60.882057189941406
2023-04-14,61.119136810302734
2023-04-17,60.55380630493164
2023-04-18,60.85470199584961
2023-04-19,60.49909973144531
2023-04-20,60.22555160522461
2023-04-21,60.45350646972656
2023-04-24,61.0826530456543
2023-04-25,59.7696418762207
2023-04-26,59.01283264160156
2023-04-27,59.541690826416016
2023-04-28,60.52718734741211
2023-05-01,60.50868225097656
2023-05-02,58.05649948120117
2023-05-03,58.130523681640625
2023-05-04,57.9547119140625
2023-05-05,59.694374084472656
2023-05-08,58.77827835083008
2023-05-09,59.0928955078125
2023-05-10,58.491416931152344
2023-05-11,58.1397819519043
2023-05-12,58.96334457397461
2023-05-15,53.62407302856445
2023-05-16,52.35633850097656
2023-05-17,52.930057525634766
2023-05-18,54.02197265625
2023-05-19,54.151519775390625
2023-05-22,53.75362014770508
2023-05-23,54.1700325012207
2023-05-24,54.1700325012207
2023-05-25,53.27243423461914
2023-05-26,53.02259063720703
2023-05-30,53.087364196777344
2023-05-31,52.43036651611328
2023-06-01,52.661705017089844
2023-06-02,54.355098724365234
2023-06-05,54.33659362792969
2023-06-06,54.882545471191406
2023-06-07,55.918941497802734
2023-06-08,56.178035736083984
2023-06-09,55.37298583984375
2023-06-12,55.33597183227539
2023-06-13,55.78013610839844
2023-06-14,55.918941497802734
2023-06-15,56.548179626464844
2023-06-16,56.400123596191406
2023-06-20,54.89179611206055
2023-06-21,54.669715881347656
2023-06-22,53.846153259277344
2023-06-23,53.383480072021484
2023-06-26,54.225547790527344
2023-06-27,55.05836486816406
2023-06-28,56.002220153808594
2023-06-29,56.89981460571289
2023-06-30,57.112640380859375
2023-07-03,57.741886138916016
2023-07-05,56.992347717285156
2023-07-06,56.390869140625
2023-07-07,57.529048919677734
2023-07-10,57.741886138916016
2023-07-11,58.61171340942383
2023-07-12,59.56482696533203
2023-07-13,60.443912506103516
2023-07-14,58.97260284423828
2023-07-17,58.67648696899414
2023-07-18,59.5185546875
2023-07-19,59.93495559692383
2023-07-20,61.00836944580078
2023-07-21,61.52655792236328
2023-07-24,62.22983169555664
2023-07-25,62.49818801879883
2023-07-26,62.55370330810547
2023-07-27,61.942970275878906
2023-07-28,62.20207214355469
2023-07-31,62.9295539855957
2023-08-01,62.51652908325195
2023-08-02,61.502742767333984
2023-08-03,61.915775299072266
2023-08-04,61.24930191040039
2023-08-07,61.202362060546875
2023-08-08,60.21675491333008
2023-08-09,60.404483795166016
2023-08-10,61.15544128417969
2023-08-11,62.1786003112793
2023-08-14,61.90638732910156
2023-08-15,61.41826629638672
2023-08-16,61.23991012573242
2023-08-17,61.333778381347656
2023-08-18,61.577842712402344
2023-08-21,61.258689880371094
2023-08-22,60.883216857910156
2023-08-23,60.7330207824707
2023-08-24,60.43264389038086
2023-08-25,60.96769332885742
2023-08-28,61.37133026123047
2023-08-29,61.24930191040039
2023-08-30,61.41826629638672
2023-08-31,61.202362060546875
2023-09-01,61.530914306640625
2023-09-05,61.6341667175293
2023-09-06,59.74740982055664
2023-09-07,60.36693572998047
2023-09-08,60.79873275756836
2023-09-11,60.57345199584961
2023-09-12,62.25369644165039
2023-09-13,62.892005920410156
2023-09-14,64.32819366455078
2023-09-15,63.39889907836914
2023-09-18,64.00904846191406
2023-09-19,63.62417984008789
2023-09-20,62.90139389038086
2023-09-21,61.94392776489258
2023-09-22,62.13166809082031
2023-09-25,62.46021270751953
2023-09-26,60.52651596069336
2023-09-27,60.55467987060547
2023-09-28,60.911376953125
2023-09-29,59.540897369384766
2023-10-02,58.057762145996094
2023-10-03,58.1797981262207
2023-10-04,57.58842468261719
2023-10-05,58.61159133911133
2023-10-06,59.606605529785156
2023-10-09,61.90638732910156
2023-10-10,62.76058578491211
2023-10-11,63.32379913330078
2023-10-12,63.924560546875
2023-10-13,64.88202667236328
2023-10-16,65.7737808227539
2023-10-17,65.24810791015625
2023-10-18,64.43144989013672
2023-10-19,64.96649932861328
2023-10-20,63.43645095825195
2023-10-23,62.64794921875
2023-10-24,62.51652908325195
2023-10-25,62.206764221191406
2023-10-26,62.25369644165039
2023-10-27,61.42766189575195
2023-10-30,61.58723449707031
2023-10-31,62.10636901855469
2023-11-01,61.47768783569336
2023-11-02,63.487579345703125
2023-11-03,63.66854476928711
2023-11-06,63.13512420654297
2023-11-07,61.63009262084961
2023-11-08,60.61086654663086
2023-11-09,60.80137634277344
2023-11-10,61.30622863769531
2023-11-13,61.59199523925781
2023-11-14,62.61122512817383
2023-11-15,62.982723236083984
2023-11-16,62.41118621826172
2023-11-17,63.46852111816406
2023-11-20,63.716182708740234
2023-11-21,63.7352409362793
2023-11-22,63.497100830078125
2023-11-24,64.12577819824219
2023-11-27,64.02100372314453
2023-11-28,63.81143569946289
2023-11-29,64.19245910644531
2023-11-30,65.58318328857422
2023-12-01,66.5547866821289
2023-12-04,66.87864685058594
2023-12-05,65.99279022216797
2023-12-06,65.2212142944336
2023-12-07,64.0781478881836
2023-12-08,65.00212860107422
2023-12-11,64.04005432128906
2023-12-12,62.925559997558594
2023-12-13,64.11624908447266
2023-12-14,65.35456848144531
2023-12-15,64.70683288574219
2023-12-18,65.01165771484375
2023-12-19,65.85942840576172
2023-12-20,65.20216369628906
2023-12-21,66.23091888427734
2023-12-22,66.8310317993164
2023-12-26,67.7645263671875
2023-12-27,67.61212158203125
2023-12-28,67.17393493652344
2023-12-29,66.88818359375
2024-01-02,67.65023040771484
2024-01-03,68.3360595703125
2024-01-04,67.5073471069336
2024-01-05,68.19316864013672
2024-01-08,67.88835906982422
2024-01-09,67.05011749267578
2024-01-10,67.49781799316406
2024-01-11,66.79293060302734
2024-01-12,67.29777526855469
2024-01-16,66.29759216308594
2024-01-17,65.78321838378906
2024-01-18,67.86930847167969
2024-01-19,66.71672058105469
2024-01-22,66.08802795410156
2024-01-23,65.70702362060547
2024-01-24,65.59270477294922
2024-01-25,66.9548568725586
2024-01-26,67.09774017333984
2024-01-29,67.29096984863281
2024-01-30,67.46487426757812
2024-01-31,65.93839263916016
2024-02-01,66.16059875488281
2024-02-02,65.97703552246094
2024-02-05,65.78379821777344
2024-02-06,65.63888549804688
2024-02-07,66.21856689453125
2024-02-08,66.63400268554688
2024-02-09,66.70162963867188
2024-02-12,67.85133361816406
2024-02-13,67.1267318725586
2024-02-14,66.7692642211914
2024-02-15,68.65321350097656
2024-02-16,69.55171203613281
2024-02-20,69.26187896728516
2024-02-21,70.84632873535156
2024-02-22,71.22311401367188
2024-02-23,70.49851989746094
2024-02-26,70.4405517578125
2024-02-27,71.85111236572266
2024-02-28,71.85111236572266
2024-02-29,72.5757064819336
2024-03-01,72.58535766601562
2024-03-04,73.96692657470703
2024-03-05,74.8944091796875
2024-03-06,74.96204376220703
2024-03-07,74.81712341308594
2024-03-08,74.54661560058594
2024-03-11,74.67221069335938
2024-03-12,75.02001190185547
2024-03-13,74.50797271728516
2024-03-14,74.49830627441406
2024-03-15,74.39202117919922
2024-03-18,75.15526580810547
2024-03-19,75.73494720458984
2024-03-20,76.25666046142578
2024-03-21,76.77837371826172
2024-03-22,76.353271484375
2024-03-25,76.63345336914062
2024-03-26,76.0054702758789
2024-03-27,76.90396118164062
2024-03-28,77.45465850830078
2024-04-01,77.01023864746094
2024-04-02,77.29042053222656
2024-04-03,77.43534088134766
2024-04-04,76.53683471679688
2024-04-05,76.95227813720703
2024-04-08,77.2710952758789
2024-04-09,77.16482543945312
2024-04-10,76.38225555419922
2024-04-11,76.65277099609375
2024-04-12,76.0344467163086
2024-04-15,75.2132339477539
2024-04-16,74.46931457519531
2024-04-17,75.04899597167969
2024-04-18,75.24221801757812
2024-04-19,76.93295288085938
2024-04-22,77.2034683227539
2024-04-23,77.6285629272461
2024-04-24,78.20823669433594
2024-04-25,78.6236801147461
2024-04-26,78.31452178955078
2024-04-29,78.66232299804688
2024-04-30,77.38111877441406
2024-05-01,75.22946166992188
2024-05-02,75.25879669189453
2024-05-03,75.53265380859375
2024-05-06,76.35418701171875
2024-05-07,76.64759826660156
2024-05-08,77.40067291259766
2024-05-09,78.27111053466797
2024-05-10,78.31023406982422
2024-05-13,78.82858276367188
2024-05-14,79.88484954833984
2024-05-15,79.81639099121094
2024-05-16,80.43254089355469
2024-05-17,80.81397247314453
2024-05-20,80.8922119140625
2024-05-21,81.18562316894531
2024-05-22,79.86529541015625
2024-05-23,78.42760467529297
2024-05-24,79.07308959960938
2024-05-28,79.18067169189453
2024-05-29,77.84077453613281
2024-05-30,78.18309020996094
2024-05-31,79.21979522705078
2024-06-03,77.79187774658203
2024-06-04,77.30287170410156
2024-06-05,77.42023468017578
2024-06-06,77.21484375
2024-06-07,76.92144012451172
2024-06-10,78.2613296508789
2024-06-11,77.88967895507812
2024-06-12,78.42760467529297
2024-06-13,77.0290298461914
2024-06-14,76.38352966308594
2024-06-17,77.31266021728516
2024-06-18,78.30045318603516
2024-06-20,79.2686996459961
2024-06-21,78.12440490722656
2024-06-24,79.11221313476562
2024-06-25,79.23934936523438
2024-06-26,78.76012420654297
2024-06-27,78.97528839111328
2024-06-28,79.75770568847656
2024-07-01,79.92396545410156
2024-07-02,80.52056121826172
2024-07-03,80.98023986816406
2024-07-05,80.44232177734375
2024-07-08,80.19781494140625
2024-07-09,80.60858154296875
2024-07-10,80.51078796386719
2024-07-11,81.07804107666016
2024-07-12,82.79936218261719
2024-07-15,82.81891632080078
2024-07-16,83.19055938720703
2024-07-17,83.49375915527344
2024-07-18,81.60617065429688
2024-07-19,81.63550567626953
2024-07-22,82.57441711425781
2024-07-23,81.40078735351562
2024-07-24,80.35430145263672
2024-07-25,79.61100769042969
2024-07-26,80.21737670898438
2024-07-29,80.39341735839844
2024-07-30,80.97045135498047
2024-07-31,81.49858856201172
2024-08-01,81.22144317626953
2024-08-02,79.35075378417969
2024-08-05,77.81659698486328
2024-08-06,81.47879028320312
2024-08-07,82.21122741699219
2024-08-08,84.4580307006836
2024-08-09,84.13140106201172
2024-08-12,84.30956268310547
2024-08-13,84.86383819580078
2024-08-14,85.45770263671875
2024-08-15,86.0812759399414
2024-08-16,86.5662612915039
2024-08-19,87.49665832519531
2024-08-20,85.70514678955078
2024-08-21,86.14065551757812
2024-08-22,86.6058578491211
2024-08-23,87.17002868652344
2024-08-26,87.69461059570312
2024-08-27,87.5362548828125
2024-08-28,87.30860137939453
2024-08-29,89.22877502441406
2024-08-30,91.41619110107422
2024-09-03,91.29741668701172
2024-09-04,90.3868179321289
2024-09-05,90.87181091308594
2024-09-06,90.12947082519531
2024-09-09,91.0994644165039
2024-09-10,90.78273010253906
2024-09-11,89.31785583496094
2024-09-12,89.5751953125
2024-09-13,90.43630981445312
2024-09-16,92.72270202636719
2024-09-17,93.69269561767578
2024-09-18,92.9404525756836
2024-09-19,92.81178283691406
2024-09-20,93.0097427368164
2024-09-23,94.29645538330078
2024-09-24,94.25686645507812
2024-09-25,93.72238159179688
2024-09-26,88.23899841308594
2024-09-27,89.31785583496094
2024-09-30,90.19876098632812
2024-10-01,91.33700561523438
2024-10-02,92.44556427001953
2024-10-03,93.74217987060547
2024-10-04,94.25686645507812
2024-10-07,93.87084197998047
2024-10-08,92.64351654052734
2024-10-09,93.78176879882812
2024-10-10,93.72238159179688
2024-10-11,95.62276458740234
2024-10-14,96.50366973876953
2024-10-15,94.0094223022461
2024-10-16,94.67257690429688
2024-10-17,95.45449829101562
2024-10-18,96.2364273071289
2024-10-21,95.83061218261719
2024-10-22,96.375
2024-10-23,95.77123260498047
2024-10-24,96.42448425292969
2024-10-25,95.67225646972656
2024-10-28,95.03878784179688
2024-10-29,94.57359313964844
2024-10-30,95.17736053466797
2024-10-31,95.88999938964844
2024-11-01,93.36000061035156
2024-11-04,95.63999938964844
2024-11-05,98.61000061035156
2024-11-06,102.19999694824219
2024-11-07,104.13999938964844
2024-11-08,107.16000366210938
2024-11-11,109.04000091552734
2024-11-12,107.81999969482422
2024-11-13,108.16999816894531
2024-11-14,107.87999725341797
2024-11-15,109.80999755859375
2024-11-18,112.51000213623047
2024-11-19,113.11000061035156
2024-11-20,113.16000366210938
2024-11-21,116.75
2024-11-22,117.05000305175781
2024-11-25,111.5199966430664
2024-11-26,113.44999694824219
2024-11-27,112.58999633789062
2024-11-29,113.5999984741211
2024-12-02,110.44000244140625
2024-12-03,110.51000213623047
2024-12-04,108.73999786376953
2024-12-05,110.12000274658203
2024-12-06,109.0
2024-12-09,105.12000274658203
2024-12-10,104.33999633789062
2024-12-11,104.33000183105469
2024-12-12,104.47000122070312
2024-12-13,104.02999877929688
2024-12-16,102.8499984741211
2024-12-17,101.77999877929688
