,JNJ
2023-05-09,152.59991455078125
2023-05-10,153.1684112548828
2023-05-11,152.54306030273438
2023-05-12,152.3440704345703
2023-05-15,151.17860412597656
2023-05-16,150.97962951660156
2023-05-17,150.64801025390625
2023-05-18,150.1647491455078
2023-05-19,150.5721893310547
2023-05-22,149.76072692871094
2023-05-23,149.70343017578125
2023-05-24,149.5602264404297
2023-05-25,147.4121856689453
2023-05-26,147.35491943359375
2023-05-30,147.37400817871094
2023-05-31,148.03273010253906
2023-06-01,147.53628540039062
2023-06-02,149.85618591308594
2023-06-05,151.14500427246094
2023-06-06,151.0113525390625
2023-06-07,151.33595275878906
2023-06-08,152.99705505371094
2023-06-09,152.7584228515625
2023-06-12,152.65338134765625
2023-06-13,153.455322265625
2023-06-14,154.2381591796875
2023-06-15,156.309814453125
2023-06-16,156.7871551513672
2023-06-20,156.69168090820312
2023-06-21,156.45303344726562
2023-06-22,158.11415100097656
2023-06-23,157.98049926757812
2023-06-26,156.21435546875
2023-06-27,155.88975524902344
2023-06-28,155.57473754882812
2023-06-29,156.66305541992188
2023-06-30,158.01870727539062
2023-07-03,155.94703674316406
2023-07-05,155.4315185546875
2023-07-06,154.2763671875
2023-07-07,152.03285217285156
2023-07-10,152.2810516357422
2023-07-11,151.44094848632812
2023-07-12,150.91587829589844
2023-07-13,151.61279296875
2023-07-14,152.62477111816406
2023-07-17,151.8610076904297
2023-07-18,151.85145568847656
2023-07-19,151.5459747314453
2023-07-20,160.74908447265625
2023-07-21,162.47705078125
2023-07-24,163.3267364501953
2023-07-25,164.5773468017578
2023-07-26,164.8924102783203
2023-07-27,165.8184356689453
2023-07-28,166.57261657714844
2023-07-31,159.93759155273438
2023-08-01,161.2359619140625
2023-08-02,162.20974731445312
2023-08-03,162.9066619873047
2023-08-04,161.379150390625
2023-08-07,165.25518798828125
2023-08-08,165.33152770996094
2023-08-09,165.22654724121094
2023-08-10,164.36732482910156
2023-08-11,165.97119140625
2023-08-14,165.57977294921875
2023-08-15,165.1024169921875
2023-08-16,164.5773468017578
2023-08-17,166.12391662597656
2023-08-18,164.67283630371094
2023-08-21,159.76577758789062
2023-08-22,158.49603271484375
2023-08-23,157.0735626220703
2023-08-24,157.60816955566406
2023-08-25,159.8679656982422
2023-08-28,157.9832305908203
2023-08-29,158.00244140625
2023-08-30,157.4447021484375
2023-08-31,155.473388671875
2023-09-01,154.3194580078125
2023-09-05,154.51177978515625
2023-09-06,151.9442901611328
2023-09-07,153.88673400878906
2023-09-08,154.39639282226562
2023-09-11,156.41578674316406
2023-09-12,157.30047607421875
2023-09-13,157.69471740722656
2023-09-14,157.45433044433594
2023-09-15,155.25222778320312
2023-09-18,156.23306274414062
2023-09-19,155.97341918945312
2023-09-20,156.65618896484375
2023-09-21,155.45419311523438
2023-09-22,154.3386993408203
2023-09-25,154.10789489746094
2023-09-26,152.91552734375
2023-09-27,151.07884216308594
2023-09-28,150.857666015625
2023-09-29,149.7710418701172
2023-10-02,149.19407653808594
2023-10-03,149.37677001953125
2023-10-04,149.54989624023438
2023-10-05,151.10768127441406
2023-10-06,151.58848571777344
2023-10-09,152.45391845703125
2023-10-10,152.28085327148438
2023-10-11,150.1845245361328
2023-10-12,150.3287811279297
2023-10-13,150.8288116455078
2023-10-16,151.4827117919922
2023-10-17,150.0979766845703
2023-10-18,146.86697387695312
2023-10-19,146.4727325439453
2023-10-20,147.1265869140625
2023-10-23,145.5784149169922
2023-10-24,145.42457580566406
2023-10-25,145.7515106201172
2023-10-26,143.28016662597656
2023-10-27,140.0106964111328
2023-10-30,141.38580322265625
2023-10-31,142.64549255371094
2023-11-01,142.9820556640625
2023-11-02,144.47256469726562
2023-11-03,145.53033447265625
2023-11-06,145.8765106201172
2023-11-07,145.1072235107422
2023-11-08,144.57835388183594
2023-11-09,141.76080322265625
2023-11-10,141.59735107421875
2023-11-13,141.96275329589844
2023-11-14,141.99160766601562
2023-11-15,143.0878448486328
2023-11-16,144.3379364013672
2023-11-17,144.03982543945312
2023-11-20,145.30963134765625
2023-11-21,146.4824981689453
2023-11-22,146.1917266845703
2023-11-24,147.8201446533203
2023-11-27,146.63760375976562
2023-11-28,146.97686767578125
2023-11-29,147.44212341308594
2023-11-30,149.91387939453125
2023-12-01,153.5197296142578
2023-12-04,154.00437927246094
2023-12-05,153.6844940185547
2023-12-06,151.813720703125
2023-12-07,150.6311492919922
2023-12-08,149.68124389648438
2023-12-11,150.3015899658203
2023-12-12,150.31129455566406
2023-12-13,151.00918579101562
2023-12-14,152.05606079101562
2023-12-15,150.39854431152344
2023-12-18,150.66995239257812
2023-12-19,151.6586456298828
2023-12-20,148.56654357910156
2023-12-21,150.08834838867188
2023-12-22,150.6893310546875
2023-12-26,151.3484344482422
2023-12-27,151.55201721191406
2023-12-28,151.77496337890625
2023-12-29,151.9300537109375
2024-01-02,155.06092834472656
2024-01-03,156.0302276611328
2024-01-04,155.70066833496094
2024-01-05,156.18531799316406
2024-01-08,156.5730438232422
2024-01-09,156.6699676513672
2024-01-10,156.90260314941406
2024-01-11,156.20472717285156
2024-01-12,157.4066619873047
2024-01-16,155.5940399169922
2024-01-17,155.50680541992188
2024-01-18,156.26287841796875
2024-01-19,156.7184295654297
2024-01-22,157.48419189453125
2024-01-23,154.9058380126953
2024-01-24,154.08192443847656
2024-01-25,154.66348266601562
2024-01-26,154.6053466796875
2024-01-29,154.46966552734375
2024-01-30,153.89773559570312
2024-01-31,154.02374267578125
2024-02-01,153.50033569335938
2024-02-02,151.8040313720703
2024-02-05,151.01890563964844
2024-02-06,153.2095184326172
2024-02-07,153.13198852539062
2024-02-08,151.60047912597656
2024-02-09,151.9494171142578
2024-02-12,153.0059814453125
2024-02-13,151.66831970214844
2024-02-14,150.9607391357422
2024-02-15,153.07382202148438
2024-02-16,152.8980255126953
2024-02-20,154.17747497558594
2024-02-21,154.97833251953125
2024-02-22,156.70704650878906
2024-02-23,158.0646209716797
2024-02-26,157.03912353515625
2024-02-27,157.2246856689453
2024-02-28,157.78138732910156
2024-02-29,157.61537170410156
2024-03-01,158.3380889892578
2024-03-04,156.11126708984375
2024-03-05,156.23825073242188
2024-03-06,155.62294006347656
2024-03-07,155.1638946533203
2024-03-08,155.7987518310547
2024-03-11,157.46885681152344
2024-03-12,158.94363403320312
2024-03-13,157.34190368652344
2024-03-14,155.49598693847656
2024-03-15,154.49000549316406
2024-03-18,153.10311889648438
2024-03-19,152.56597900390625
2024-03-20,152.12644958496094
2024-03-21,152.11669921875
2024-03-22,151.60882568359375
2024-03-25,151.59906005859375
2024-03-26,152.13621520996094
2024-03-27,154.275146484375
2024-03-28,154.49978637695312
2024-04-01,154.09933471679688
2024-04-02,154.0504913330078
2024-04-03,150.66143798828125
2024-04-04,148.9425048828125
2024-04-05,148.83506774902344
2024-04-08,148.05372619628906
2024-04-09,148.73739624023438
2024-04-10,146.69615173339844
2024-04-11,145.3190460205078
2024-04-12,144.07867431640625
2024-04-15,144.1470489501953
2024-04-16,141.08030700683594
2024-04-17,141.39283752441406
2024-04-18,142.3402099609375
2024-04-19,144.4595947265625
2024-04-22,145.64134216308594
2024-04-23,146.0710906982422
2024-04-24,145.06512451171875
2024-04-25,143.39500427246094
2024-04-26,142.7308807373047
2024-04-29,143.39500427246094
2024-04-30,141.217041015625
2024-05-01,147.65328979492188
2024-05-02,146.4226837158203
2024-05-03,145.78785705566406
2024-05-06,145.11395263671875
2024-05-07,145.2506866455078
2024-05-08,145.47532653808594
2024-05-09,146.3543243408203
2024-05-10,146.4129180908203
2024-05-13,147.69236755371094
2024-05-14,147.8486328125
2024-05-15,149.10853576660156
2024-05-16,150.6809844970703
2024-05-17,151.03257751464844
2024-05-20,148.9354705810547
2024-05-21,148.9059295654297
2024-05-22,151.13104248046875
2024-05-23,147.38967895507812
2024-05-24,144.70181274414062
2024-05-28,142.15179443359375
2024-05-29,142.21087646484375
2024-05-30,143.03790283203125
2024-05-31,144.4064483642578
2024-06-03,145.45993041992188
2024-06-04,145.51901245117188
2024-06-05,143.71725463867188
2024-06-06,144.16030883789062
2024-06-07,144.8101348876953
2024-06-10,144.85935974121094
2024-06-11,144.49505615234375
2024-06-12,143.1658935546875
2024-06-13,143.2052764892578
2024-06-14,143.29388427734375
2024-06-17,143.6975555419922
2024-06-18,143.40219116210938
2024-06-20,145.4993133544922
2024-06-21,146.454345703125
2024-06-24,146.81861877441406
2024-06-25,144.91842651367188
2024-06-26,144.55413818359375
2024-06-27,143.54986572265625
2024-06-28,143.90432739257812
2024-07-01,144.1800079345703
2024-07-02,143.7763214111328
2024-07-03,143.4415740966797
2024-07-05,144.21937561035156
2024-07-08,143.23480224609375
2024-07-09,144.78057861328125
2024-07-10,147.1238555908203
2024-07-11,147.38967895507812
2024-07-12,147.56690979003906
2024-07-15,146.93679809570312
2024-07-16,148.67947387695312
2024-07-17,154.16351318359375
2024-07-18,153.0214080810547
2024-07-19,152.3026885986328
2024-07-22,151.85963439941406
2024-07-23,149.99879455566406
2024-07-24,153.86813354492188
2024-07-25,157.17628479003906
2024-07-26,158.16085815429688
2024-07-29,156.11294555664062
2024-07-30,158.8402099609375
2024-07-31,155.41390991210938
2024-08-01,158.27899169921875
2024-08-02,161.60682678222656
2024-08-05,158.76144409179688
2024-08-06,156.51661682128906
2024-08-07,156.4477081298828
2024-08-08,157.74732971191406
2024-08-09,158.14114379882812
2024-08-12,157.41258239746094
2024-08-13,155.94557189941406
2024-08-14,156.0341796875
2024-08-15,156.634765625
2024-08-16,156.93014526367188
2024-08-19,157.16644287109375
2024-08-20,157.68826293945312
2024-08-21,158.93865966796875
2024-08-22,159.84446716308594
2024-08-23,161.59698486328125
2024-08-26,162.069580078125
2024-08-27,161.65292358398438
2024-08-28,162.61520385742188
2024-08-29,162.9227294921875
2024-08-30,164.53976440429688
2024-09-03,165.8294219970703
2024-09-04,166.02781677246094
2024-09-05,163.67669677734375
2024-09-06,163.07154846191406
2024-09-09,165.28379821777344
2024-09-10,166.04766845703125
2024-09-11,163.50804138183594
2024-09-12,163.3294677734375
2024-09-13,164.2024688720703
2024-09-16,165.6607666015625
2024-09-17,165.74014282226562
2024-09-18,164.82745361328125
2024-09-19,163.50804138183594
2024-09-20,162.85330200195312
2024-09-23,161.9207763671875
2024-09-24,161.48428344726562
2024-09-25,159.32164001464844
2024-09-26,160.1053466796875
2024-09-27,160.11524963378906
2024-09-30,160.77000427246094
2024-10-01,160.70057678222656
2024-10-02,159.8870849609375
2024-10-03,159.22242736816406
2024-10-04,159.0140838623047
2024-10-07,158.26014709472656
2024-10-08,158.4188690185547
2024-10-09,159.37123107910156
2024-10-10,159.2323455810547
2024-10-11,160.17478942871094
2024-10-14,160.3136749267578
2024-10-15,162.7937774658203
2024-10-16,162.9723358154297
2024-10-17,163.16082763671875
2024-10-18,163.80564880371094
2024-10-21,161.53387451171875
2024-10-22,162.14894104003906
2024-10-23,164.53976440429688
2024-10-24,162.3671875
2024-10-25,159.5994110107422
2024-10-28,160.3136749267578
2024-10-29,158.81568908691406
2024-10-30,159.33155822753906
2024-10-31,158.5875244140625
2024-11-01,158.85537719726562
2024-11-04,156.9804229736328
2024-11-05,157.08953857421875
2024-11-06,156.623291015625
2024-11-07,155.48243713378906
2024-11-08,154.2324676513672
2024-11-11,153.80587768554688
2024-11-12,151.42498779296875
2024-11-13,152.0202178955078
2024-11-14,150.66111755371094
2024-11-15,152.774169921875
2024-11-18,153.5380401611328
2024-11-19,151.78211975097656
2024-11-20,151.89125061035156
2024-11-21,154.26222229003906
2024-11-22,153.93484497070312
2024-11-25,154.5399932861328
2024-11-26,154.52000427246094
2024-11-27,155.39999389648438
2024-11-29,155.00999450683594
2024-12-02,154.8000030517578
2024-12-03,152.36000061035156
2024-12-04,150.47000122070312
2024-12-05,149.52000427246094
2024-12-06,149.30999755859375
2024-12-09,149.60000610351562
2024-12-10,149.22999572753906
2024-12-11,146.63999938964844
2024-12-12,146.24000549316406
2024-12-13,146.6199951171875
2024-12-16,143.85000610351562
2024-12-17,146.41000366210938
