,STZ
2021-06-08,226.60292053222656
2021-06-09,224.9868621826172
2021-06-10,225.46217346191406
2021-06-11,226.14662170410156
2021-06-14,224.70166015625
2021-06-15,224.42599487304688
2021-06-16,222.42015075683594
2021-06-17,218.3989715576172
2021-06-18,210.3280487060547
2021-06-21,214.78652954101562
2021-06-22,213.6077423095703
2021-06-23,213.17996215820312
2021-06-24,214.8435821533203
2021-06-25,217.31521606445312
2021-06-28,218.0662384033203
2021-06-29,219.57772827148438
2021-06-30,222.34410095214844
2021-07-01,220.57591247558594
2021-07-02,219.9960174560547
2021-07-06,218.13275146484375
2021-07-07,215.87025451660156
2021-07-08,215.80369567871094
2021-07-09,216.4501190185547
2021-07-12,215.2808837890625
2021-07-13,214.32070922851562
2021-07-14,214.6344451904297
2021-07-15,213.8549041748047
2021-07-16,212.95181274414062
2021-07-19,211.06004333496094
2021-07-20,214.05455017089844
2021-07-21,214.70098876953125
2021-07-22,212.79019165039062
2021-07-23,213.49368286132812
2021-07-26,213.72183227539062
2021-07-27,215.18576049804688
2021-07-28,215.24282836914062
2021-07-29,213.4841766357422
2021-07-30,213.26551818847656
2021-08-02,211.79200744628906
2021-08-03,210.41358947753906
2021-08-04,208.5598602294922
2021-08-05,208.67391967773438
2021-08-06,207.99896240234375
2021-08-09,207.18814086914062
2021-08-10,208.01808166503906
2021-08-11,203.57264709472656
2021-08-12,202.17991638183594
2021-08-13,203.80165100097656
2021-08-16,204.19273376464844
2021-08-17,203.48681640625
2021-08-18,204.55526733398438
2021-08-19,204.03057861328125
2021-08-20,203.98291015625
2021-08-23,206.06248474121094
2021-08-24,206.84474182128906
2021-08-25,205.0798797607422
2021-08-26,204.4789276123047
2021-08-27,202.6377716064453
2021-08-30,202.03680419921875
2021-08-31,201.416748046875
2021-09-01,205.0131072998047
2021-09-02,202.6759796142578
2021-09-03,202.07496643066406
2021-09-07,199.64242553710938
2021-09-08,206.978271484375
2021-09-09,206.06248474121094
2021-09-10,204.05917358398438
2021-09-13,205.00357055664062
2021-09-14,205.6618194580078
2021-09-15,208.4378204345703
2021-09-16,205.52825927734375
2021-09-17,204.95590209960938
2021-09-20,200.4532470703125
2021-09-21,199.45164489746094
2021-09-22,201.56939697265625
2021-09-23,204.1641082763672
2021-09-24,202.82859802246094
2021-09-27,201.92233276367188
2021-09-28,200.29110717773438
2021-09-29,202.0081787109375
2021-09-30,200.9875030517578
2021-10-01,203.6489715576172
2021-10-04,203.2101593017578
2021-10-05,203.2483367919922
2021-10-06,201.87464904785156
2021-10-07,206.5394744873047
2021-10-08,209.54441833496094
2021-10-11,209.5825653076172
2021-10-12,208.76214599609375
2021-10-13,209.03880310058594
2021-10-14,210.2216796875
2021-10-15,208.8670654296875
2021-10-18,205.67137145996094
2021-10-19,206.28192138671875
2021-10-20,208.1039276123047
2021-10-21,208.3519744873047
2021-10-22,209.29637145996094
2021-10-25,207.6651611328125
2021-10-26,208.16116333007812
2021-10-27,205.05130004882812
2021-10-28,206.7874755859375
2021-10-29,206.82568359375
2021-11-01,210.06907653808594
2021-11-02,210.53651428222656
2021-11-03,210.5269775390625
2021-11-04,209.98130798339844
2021-11-05,213.16897583007812
2021-11-08,212.2978515625
2021-11-09,212.16384887695312
2021-11-10,212.8339080810547
2021-11-11,215.14089965820312
2021-11-12,216.72991943359375
2021-11-15,219.03684997558594
2021-11-16,221.2480926513672
2021-11-17,224.0145263671875
2021-11-18,226.876708984375
2021-11-19,225.33555603027344
2021-11-22,224.2825469970703
2021-11-23,226.924560546875
2021-11-24,222.55955505371094
2021-11-26,219.51551818847656
2021-11-29,217.26596069335938
2021-11-30,215.696044921875
2021-12-01,213.64756774902344
2021-12-02,215.62905883789062
2021-12-03,216.5193328857422
2021-12-06,220.9992218017578
2021-12-07,223.83265686035156
2021-12-08,224.6463165283203
2021-12-09,223.5167999267578
2021-12-10,225.25897216796875
2021-12-13,227.2213134765625
2021-12-14,226.6852569580078
2021-12-15,230.73440551757812
2021-12-16,231.28004455566406
2021-12-17,231.89266967773438
2021-12-20,229.21237182617188
2021-12-21,231.00244140625
2021-12-22,232.81163024902344
2021-12-23,233.6061248779297
2021-12-27,236.24810791015625
2021-12-28,238.3445281982422
2021-12-29,239.10072326660156
2021-12-30,238.72740173339844
2021-12-31,240.23985290527344
2022-01-03,242.01077270507812
2022-01-04,243.71463012695312
2022-01-05,242.52767944335938
2022-01-06,234.32408142089844
2022-01-07,235.65463256835938
2022-01-10,236.51617431640625
2022-01-11,241.88629150390625
2022-01-12,237.51168823242188
2022-01-13,236.4683074951172
2022-01-14,238.0094757080078
2022-01-18,233.0318145751953
2022-01-19,232.42872619628906
2022-01-20,232.99349975585938
2022-01-21,230.7056884765625
2022-01-24,229.79629516601562
2022-01-25,226.35980224609375
2022-01-26,224.31129455566406
2022-01-27,224.73248291015625
2022-01-28,225.95774841308594
2022-01-31,227.58505249023438
2022-02-01,225.58441162109375
2022-02-02,230.1600799560547
2022-02-03,227.69036865234375
2022-02-04,227.18301391601562
2022-02-07,227.4606170654297
2022-02-08,229.419677734375
2022-02-09,231.15785217285156
2022-02-10,227.88316345214844
2022-02-11,226.57713317871094
2022-02-14,224.570068359375
2022-02-15,210.83755493164062
2022-02-16,212.1435546875
2022-02-17,210.18450927734375
2022-02-18,207.28439331054688
2022-02-22,208.3311004638672
2022-02-23,204.04811096191406
2022-02-24,206.47769165039062
2022-02-25,208.42713928222656
2022-02-28,207.06349182128906
2022-03-01,205.17166137695312
2022-03-02,207.2555694580078
2022-03-03,209.6275177001953
2022-03-04,209.02256774902344
2022-03-07,204.5282745361328
2022-03-08,206.1223907470703
2022-03-09,206.19923400878906
2022-03-10,205.16209411621094
2022-03-11,203.961669921875
2022-03-14,210.9719696044922
2022-03-15,213.3151397705078
2022-03-16,213.51681518554688
2022-03-17,212.96946716308594
2022-03-18,216.96435546875
2022-03-21,216.88755798339844
2022-03-22,218.68331909179688
2022-03-23,215.61032104492188
2022-03-24,217.4733428955078
2022-03-25,220.30625915527344
2022-03-28,220.26783752441406
2022-03-29,222.5533905029297
2022-03-30,223.83062744140625
2022-03-31,221.18016052246094
2022-04-01,224.4356231689453
2022-04-04,220.5943603515625
2022-04-05,221.19935607910156
2022-04-06,222.6110382080078
2022-04-07,232.8767852783203
2022-04-08,234.759033203125
2022-04-11,237.68800354003906
2022-04-12,238.95562744140625
2022-04-13,238.76358032226562
2022-04-14,241.44284057617188
2022-04-18,242.78729248046875
2022-04-19,243.79562377929688
2022-04-20,248.51075744628906
2022-04-21,244.1221160888672
2022-04-22,241.0010986328125
2022-04-25,238.8691864013672
2022-04-26,238.08175659179688
2022-04-27,239.41656494140625
2022-04-28,240.25205993652344
2022-04-29,236.32437133789062
2022-05-02,234.34609985351562
2022-05-03,235.32565307617188
2022-05-04,244.33401489257812
2022-05-05,242.7057342529297
2022-05-06,238.42799377441406
2022-05-09,237.242919921875
2022-05-10,237.76319885253906
2022-05-11,236.97314453125
2022-05-12,236.26019287109375
2022-05-13,239.82501220703125
2022-05-16,240.30673217773438
2022-05-17,241.7808074951172
2022-05-18,228.3887176513672
2022-05-19,226.2498321533203
2022-05-20,225.93186950683594
2022-05-23,229.94952392578125
2022-05-24,235.08474731445312
2022-05-25,234.1501922607422
2022-05-26,235.44125366210938
2022-05-27,237.31036376953125
2022-05-31,236.50103759765625
2022-06-01,235.25819396972656
2022-06-02,236.809326171875
2022-06-03,234.43922424316406
2022-06-06,236.88641357421875
2022-06-07,237.242919921875
2022-06-08,236.4817657470703
2022-06-09,232.82061767578125
2022-06-10,230.3541717529297
2022-06-13,221.6251678466797
2022-06-14,223.04148864746094
2022-06-15,222.1551055908203
2022-06-16,217.5208282470703
2022-06-17,219.3803253173828
2022-06-21,226.3557891845703
2022-06-22,228.7259063720703
2022-06-23,230.6046905517578
2022-06-24,236.52996826171875
2022-06-27,238.37982177734375
2022-06-28,236.54922485351562
2022-06-29,234.728271484375
2022-06-30,224.54449462890625
2022-07-01,226.82786560058594
2022-07-05,228.06114196777344
2022-07-06,230.69139099121094
2022-07-07,232.78207397460938
2022-07-08,233.32162475585938
2022-07-11,232.3292694091797
2022-07-12,231.77044677734375
2022-07-13,236.02894592285156
2022-07-14,241.80007934570312
2022-07-15,235.60501098632812
2022-07-18,234.55484008789062
2022-07-19,235.7880859375
2022-07-20,234.28509521484375
2022-07-21,233.4276123046875
2022-07-22,233.52394104003906
2022-07-25,231.8764190673828
2022-07-26,232.6761016845703
2022-07-27,236.35655212402344
2022-07-28,239.2758331298828
2022-07-29,237.31036376953125
2022-08-01,235.22926330566406
2022-08-02,236.0482177734375
2022-08-03,237.57049560546875
2022-08-04,234.23692321777344
2022-08-05,235.43161010742188
2022-08-08,226.29798889160156
2022-08-09,234.6604461669922
2022-08-10,234.0803680419922
2022-08-11,231.86647033691406
2022-08-12,235.62716674804688
2022-08-15,238.28570556640625
2022-08-16,239.91958618164062
2022-08-17,241.83372497558594
2022-08-18,242.52978515625
2022-08-19,243.32254028320312
2022-08-22,246.3388214111328
2022-08-23,245.72975158691406
2022-08-24,248.90072631835938
2022-08-25,249.1617431640625
2022-08-26,243.52557373046875
2022-08-29,242.27845764160156
2022-08-30,240.33526611328125
2022-08-31,237.8700408935547
2022-09-01,239.29116821289062
2022-09-02,236.70993041992188
2022-09-06,236.74864196777344
2022-09-07,240.13226318359375
2022-09-08,239.9872283935547
2022-09-09,238.49842834472656
2022-09-12,239.79388427734375
2022-09-13,231.94383239746094
2022-09-14,232.9202423095703
2022-09-15,232.5238800048828
2022-09-16,231.9245147705078
2022-09-19,234.2060089111328
2022-09-20,233.58731079101562
2022-09-21,230.92874145507812
2022-09-22,228.7245635986328
2022-09-23,223.57171630859375
2022-09-26,224.9252166748047
2022-09-27,224.99285888671875
2022-09-28,229.53659057617188
2022-09-29,225.90162658691406
2022-09-30,222.0442657470703
2022-10-03,226.7233428955078
2022-10-04,229.50759887695312
2022-10-05,228.1057891845703
2022-10-06,224.78982543945312
2022-10-07,215.2963104248047
2022-10-10,213.8848419189453
2022-10-11,214.02987670898438
2022-10-12,215.8860321044922
2022-10-13,218.3802490234375
2022-10-14,214.6099395751953
2022-10-17,216.57241821289062
2022-10-18,218.96029663085938
2022-10-19,215.8376922607422
2022-10-20,215.1319580078125
2022-10-21,217.66485595703125
2022-10-24,222.102294921875
2022-10-25,230.812744140625
2022-10-26,229.92330932617188
2022-10-27,230.53237915039062
2022-10-28,238.87548828125
2022-10-31,238.86578369140625
2022-11-01,235.34683227539062
2022-11-02,231.30575561523438
2022-11-03,234.16726684570312
2022-11-04,237.48464965820312
2022-11-07,239.09486389160156
2022-11-08,236.07814025878906
2022-11-09,232.5958709716797
2022-11-10,236.7086639404297
2022-11-11,239.58956909179688
2022-11-14,237.1257781982422
2022-11-15,236.1460418701172
2022-11-16,235.9229736328125
2022-11-17,237.51377868652344
2022-11-18,240.2200469970703
2022-11-21,244.84695434570312
2022-11-22,247.3495635986328
2022-11-23,248.9888458251953
2022-11-25,249.76483154296875
2022-11-28,249.7745361328125
2022-11-29,246.0303497314453
2022-11-30,249.62904357910156
2022-12-01,250.95794677734375
2022-12-02,253.21803283691406
2022-12-05,247.2137451171875
2022-12-06,240.1909637451172
2022-12-07,239.259765625
2022-12-08,238.98817443847656
2022-12-09,234.7783660888672
2022-12-12,238.1248779296875
2022-12-13,233.63375854492188
2022-12-14,232.3630828857422
2022-12-15,228.33758544921875
2022-12-16,224.41879272460938
2022-12-19,223.38087463378906
2022-12-20,223.2644805908203
2022-12-21,226.38787841796875
2022-12-22,224.07928466796875
2022-12-23,225.4373016357422
2022-12-27,225.41787719726562
2022-12-28,224.92318725585938
2022-12-29,227.75559997558594
2022-12-30,224.79708862304688
2023-01-03,220.7716064453125
2023-01-04,224.22479248046875
2023-01-05,202.4192352294922
2023-01-06,207.80271911621094
2023-01-09,209.0443115234375
2023-01-10,213.39962768554688
2023-01-11,215.96041870117188
2023-01-12,216.493896484375
2023-01-13,218.24960327148438
2023-01-17,217.06622314453125
2023-01-18,213.0115966796875
2023-01-19,210.09193420410156
2023-01-20,214.25320434570312
2023-01-23,217.27960205078125
2023-01-24,220.6746063232422
2023-01-25,222.06170654296875
2023-01-26,221.6445770263672
2023-01-27,221.9258575439453
2023-01-30,219.5688018798828
2023-01-31,224.573974609375
2023-02-01,226.58189392089844
2023-02-02,225.47605895996094
2023-02-03,223.89498901367188
2023-02-06,225.02989196777344
2023-02-07,224.15383911132812
2023-02-08,223.99815368652344
2023-02-09,220.83473205566406
2023-02-10,222.21690368652344
2023-02-13,222.4504852294922
2023-02-14,219.73484802246094
2023-02-15,218.88800048828125
2023-02-16,221.20460510253906
2023-02-17,220.75685119628906
2023-02-21,217.16519165039062
2023-02-22,216.20156860351562
2023-02-23,219.58883666992188
2023-02-24,218.1190643310547
2023-02-27,218.7030792236328
2023-02-28,217.7394561767578
2023-03-01,213.8460235595703
2023-03-02,215.83168029785156
2023-03-03,217.3014373779297
2023-03-06,214.6636505126953
2023-03-07,213.3788299560547
2023-03-08,213.4567108154297
2023-03-09,210.04995727539062
2023-03-10,206.35121154785156
2023-03-13,205.3778533935547
2023-03-14,209.3199462890625
2023-03-15,210.27381896972656
2023-03-16,209.90394592285156
2023-03-17,205.280517578125
2023-03-20,209.66061401367188
2023-03-21,210.4101104736328
2023-03-22,208.43417358398438
2023-03-23,209.2615509033203
2023-03-24,212.14266967773438
2023-03-27,213.6416473388672
2023-03-28,213.43722534179688
2023-03-29,217.719970703125
2023-03-30,218.917236328125
2023-03-31,219.87110900878906
2023-04-03,219.4136199951172
2023-04-04,212.41519165039062
2023-04-05,215.5396728515625
2023-04-06,218.6544189453125
2023-04-10,218.615478515625
2023-04-11,222.08062744140625
2023-04-12,220.38699340820312
2023-04-13,220.17286682128906
2023-04-14,222.14877319335938
2023-04-17,223.5601043701172
2023-04-18,221.29222106933594
2023-04-19,221.79833984375
2023-04-20,220.90286254882812
2023-04-21,220.4064483642578
2023-04-24,218.40135192871094
2023-04-25,220.4940643310547
2023-04-26,219.43310546875
2023-04-27,222.46995544433594
2023-04-28,223.355712890625
2023-05-01,224.09547424316406
2023-05-02,222.46995544433594
2023-05-03,220.3495330810547
2023-05-04,217.3301239013672
2023-05-05,218.3365936279297
2023-05-08,222.98788452148438
2023-05-09,220.31045532226562
2023-05-10,221.0237579345703
2023-05-11,219.73391723632812
2023-05-12,222.54812622070312
2023-05-15,225.0692138671875
2023-05-16,221.51235961914062
2023-05-17,225.45030212402344
2023-05-18,226.84764099121094
2023-05-19,229.91590881347656
2023-05-22,230.08204650878906
2023-05-23,230.52175903320312
2023-05-24,226.9942169189453
2023-05-25,226.83787536621094
2023-05-26,227.56097412109375
2023-05-30,231.64547729492188
2023-05-31,237.42051696777344
2023-06-01,237.15667724609375
2023-06-02,239.81454467773438
2023-06-05,238.59310913085938
2023-06-06,236.9612579345703
2023-06-07,237.7625274658203
2023-06-08,238.82762145996094
2023-06-09,236.09156799316406
2023-06-12,238.85696411132812
2023-06-13,241.7591094970703
2023-06-14,241.36822509765625
2023-06-15,243.49844360351562
2023-06-16,240.41062927246094
2023-06-20,238.1729278564453
2023-06-21,240.65492248535156
2023-06-22,239.66798400878906
2023-06-23,236.843994140625
2023-06-26,236.88307189941406
2023-06-27,241.3487091064453
2023-06-28,241.1435089111328
2023-06-29,241.21189880371094
2023-06-30,240.5083465576172
2023-07-03,241.81771850585938
2023-07-05,245.26708984375
2023-07-06,246.82078552246094
2023-07-07,247.70025634765625
2023-07-10,245.97067260742188
2023-07-11,246.7035369873047
2023-07-12,245.1693878173828
2023-07-13,246.97714233398438
2023-07-14,249.635009765625
2023-07-17,248.7458038330078
2023-07-18,248.5210418701172
2023-07-19,261.8104248046875
2023-07-20,263.0513916015625
2023-07-21,263.3445739746094
2023-07-24,265.06439208984375
2023-07-25,265.1816101074219
2023-07-26,265.98291015625
2023-07-27,264.39013671875
2023-07-28,266.2760314941406
2023-07-31,266.56915283203125
2023-08-01,263.8624572753906
2023-08-02,263.3739013671875
2023-08-03,262.5921630859375
2023-08-04,261.89837646484375
2023-08-07,264.4487609863281
2023-08-08,264.8005065917969
2023-08-09,265.2416687011719
2023-08-10,263.3397521972656
2023-08-11,262.4280090332031
2023-08-14,262.39862060546875
2023-08-15,260.48687744140625
2023-08-16,257.6633605957031
2023-08-17,252.31048583984375
2023-08-18,252.0261993408203
2023-08-21,253.90853881835938
2023-08-22,252.27130126953125
2023-08-23,256.908447265625
2023-08-24,253.20263671875
2023-08-25,254.39871215820312
2023-08-28,256.7614440917969
2023-08-29,256.143798828125
2023-08-30,255.74185180664062
2023-08-31,255.44772338867188
2023-09-01,254.388916015625
2023-09-05,252.44773864746094
2023-09-06,253.73207092285156
2023-09-07,254.46734619140625
2023-09-08,254.1144256591797
2023-09-11,254.4084930419922
2023-09-12,255.55560302734375
2023-09-13,255.0751495361328
2023-09-14,257.69281005859375
2023-09-15,255.2320098876953
2023-09-18,255.57516479492188
2023-09-19,254.89869689941406
2023-09-20,256.7614440917969
2023-09-21,251.43795776367188
2023-09-22,251.006591796875
2023-09-25,251.41836547851562
2023-09-26,248.42819213867188
2023-09-27,245.67332458496094
2023-09-28,246.67332458496094
2023-09-29,246.3988037109375
2023-10-02,243.76158142089844
2023-10-03,243.45767211914062
2023-10-04,244.4674835205078
2023-10-05,236.5950164794922
2023-10-06,231.96763610839844
2023-10-09,230.47744750976562
2023-10-10,233.2322998046875
2023-10-11,234.31072998046875
2023-10-12,223.9088897705078
2023-10-13,227.14418029785156
2023-10-16,230.18331909179688
2023-10-17,233.13427734375
2023-10-18,228.85000610351562
2023-10-19,228.62452697753906
2023-10-20,225.86965942382812
2023-10-23,227.31082153320312
2023-10-24,230.065673828125
2023-10-25,229.42845153808594
2023-10-26,226.8402557373047
2023-10-27,225.11474609375
2023-10-30,229.50686645507812
2023-10-31,229.55587768554688
2023-11-01,229.61471557617188
2023-11-02,234.2204132080078
2023-11-03,237.84194946289062
2023-11-06,237.72386169433594
2023-11-07,238.6686248779297
2023-11-08,237.66481018066406
2023-11-09,235.15530395507812
2023-11-10,235.51943969726562
2023-11-13,237.025146484375
2023-11-14,238.0486297607422
2023-11-15,235.73593139648438
2023-11-16,232.83279418945312
2023-11-17,231.88803100585938
2023-11-20,233.1870880126953
2023-11-21,230.5496368408203
2023-11-22,235.24388122558594
2023-11-24,234.58453369140625
2023-11-27,234.2105712890625
2023-11-28,237.9305419921875
2023-11-29,234.1711883544922
2023-11-30,236.6708526611328
2023-12-01,238.107666015625
2023-12-04,236.4936981201172
2023-12-05,232.9016876220703
2023-12-06,231.366455078125
2023-12-07,232.11439514160156
2023-12-08,230.71693420410156
2023-12-11,231.95692443847656
2023-12-12,232.08486938476562
2023-12-13,238.7375030517578
2023-12-14,237.20228576660156
2023-12-15,232.70486450195312
2023-12-18,235.0962677001953
2023-12-19,237.26133728027344
2023-12-20,231.33692932128906
2023-12-21,232.1242218017578
2023-12-22,234.10231018066406
2023-12-26,235.19467163085938
2023-12-27,236.3067169189453
2023-12-28,238.3143310546875
2023-12-29,237.9108428955078
2024-01-02,240.01686096191406
2024-01-03,237.58609008789062
2024-01-04,238.48162841796875
2024-01-05,243.59906005859375
2024-01-08,246.0298309326172
2024-01-09,249.51361083984375
2024-01-10,250.7240753173828
2024-01-11,253.3319854736328
2024-01-12,254.19801330566406
2024-01-16,251.3243865966797
2024-01-17,248.6475830078125
2024-01-18,249.6218719482422
2024-01-19,249.91709899902344
2024-01-22,247.6339569091797
2024-01-23,248.9723358154297
2024-01-24,243.48097229003906
2024-01-25,246.23651123046875
2024-01-26,245.5377655029297
2024-01-29,246.817138671875
2024-01-30,244.48475646972656
2024-01-31,241.18795776367188
2024-02-01,248.66726684570312
2024-02-02,246.61044311523438
2024-02-05,243.13650512695312
2024-02-06,244.70126342773438
2024-02-07,241.40249633789062
2024-02-08,240.04940795898438
2024-02-09,239.5555877685547
2024-02-12,244.0296630859375
2024-02-13,241.56051635742188
2024-02-14,240.59263610839844
2024-02-15,241.87657165527344
2024-02-16,240.82965087890625
2024-02-20,242.23211669921875
2024-02-21,242.57781982421875
2024-02-22,242.66668701171875
2024-02-23,244.17779541015625
2024-02-26,243.77288818359375
2024-02-27,244.03953552246094
2024-02-28,244.3852081298828
2024-02-29,245.45188903808594
2024-03-01,246.91360473632812
2024-03-04,244.96792602539062
2024-03-05,245.07656860351562
2024-03-06,245.33335876464844
2024-03-07,252.14817810058594
2024-03-08,254.5086669921875
2024-03-11,258.7456970214844
2024-03-12,258.627197265625
2024-03-13,260.4444885253906
2024-03-14,257.60992431640625
2024-03-15,264.33587646484375
2024-03-18,263.061767578125
2024-03-19,265.43212890625
2024-03-20,265.1852111816406
2024-03-21,266.0247497558594
2024-03-22,264.9284362792969
2024-03-25,267.1012878417969
2024-03-26,265.9654846191406
2024-03-27,268.6815185546875
2024-03-28,268.40496826171875
2024-04-01,262.7160949707031
2024-04-02,264.1086730957031
2024-04-03,263.6543884277344
2024-04-04,261.04693603515625
2024-04-05,262.35064697265625
2024-04-08,262.7160949707031
2024-04-09,259.7234802246094
2024-04-10,261.6494140625
2024-04-11,265.0271911621094
2024-04-12,259.00250244140625
2024-04-15,255.3284454345703
2024-04-16,254.59756469726562
2024-04-17,254.1333770751953
2024-04-18,255.48646545410156
2024-04-19,257.4815368652344
2024-04-22,256.5333557128906
2024-04-23,258.4296569824219
2024-04-24,258.32098388671875
2024-04-25,258.4790344238281
2024-04-26,256.8296813964844
2024-04-29,257.9654541015625
2024-04-30,250.3308868408203
2024-05-01,250.81483459472656
2024-05-02,251.9452667236328
2024-05-03,253.92845153808594
2024-05-06,255.1481475830078
2024-05-07,256.3182067871094
2024-05-08,256.1893005371094
2024-05-09,258.5096740722656
2024-05-10,259.7491455078125
2024-05-13,256.5958557128906
2024-05-14,251.8560333251953
2024-05-15,250.17030334472656
2024-05-16,253.2442626953125
2024-05-17,253.28392028808594
2024-05-20,248.45484924316406
2024-05-21,248.87130737304688
2024-05-22,246.84844970703125
2024-05-23,243.060546875
2024-05-24,246.42205810546875
2024-05-28,243.42745971679688
2024-05-29,241.9202117919922
2024-05-30,244.51820373535156
2024-05-31,248.1276092529297
2024-06-03,248.2168731689453
2024-06-04,248.2366943359375
2024-06-05,247.92929077148438
2024-06-06,248.0086212158203
2024-06-07,248.8217315673828
2024-06-10,249.5654296875
2024-06-11,248.9208984375
2024-06-12,250.38845825195312
2024-06-13,252.48072814941406
2024-06-14,251.37014770507812
2024-06-17,260.1358642578125
2024-06-18,261.4348449707031
2024-06-20,260.62176513671875
2024-06-21,261.2861328125
2024-06-24,262.9024353027344
2024-06-25,259.4814147949219
2024-06-26,258.8765563964844
2024-06-27,253.75990295410156
2024-06-28,255.11839294433594
2024-07-01,254.13671875
2024-07-02,256.76446533203125
2024-07-03,248.2664337158203
2024-07-05,256.9627685546875
2024-07-08,251.707275390625
2024-07-09,249.9720001220703
2024-07-10,250.95367431640625
2024-07-11,257.1908264160156
2024-07-12,257.6370544433594
2024-07-15,247.43348693847656
2024-07-16,246.00559997558594
2024-07-17,246.1444091796875
2024-07-18,246.17416381835938
2024-07-19,243.38778686523438
2024-07-22,241.16659545898438
2024-07-23,243.91331481933594
2024-07-24,244.80577087402344
2024-07-25,247.28477478027344
2024-07-26,251.35031127929688
2024-07-29,244.1017303466797
2024-07-30,241.25584411621094
2024-07-31,243.1002197265625
2024-08-01,243.30844116210938
2024-08-02,244.86524963378906
2024-08-05,234.4336395263672
2024-08-06,236.51600646972656
2024-08-07,235.8119659423828
2024-08-08,237.85464477539062
2024-08-09,239.38172912597656
2024-08-12,236.7936553955078
2024-08-13,238.08273315429688
2024-08-14,240.06434631347656
2024-08-15,244.2068328857422
2024-08-16,244.66488647460938
2024-08-19,241.93643188476562
2024-08-20,242.0260467529297
2024-08-21,243.7089385986328
2024-08-22,242.67330932617188
2024-08-23,244.14706420898438
2024-08-26,242.08580017089844
2024-08-27,238.96897888183594
2024-08-28,239.35733032226562
2024-08-29,236.9674530029297
2024-08-30,239.6959228515625
2024-09-03,245.74034118652344
2024-09-04,245.57106018066406
2024-09-05,247.2439727783203
2024-09-06,247.9609375
2024-09-09,249.83302307128906
2024-09-10,248.4389190673828
2024-09-11,247.7418670654297
2024-09-12,250.64956665039062
2024-09-13,251.50595092773438
2024-09-16,252.58139038085938
2024-09-17,251.7947235107422
2024-09-18,249.9425506591797
2024-09-19,247.40330505371094
2024-09-20,247.04481506347656
2024-09-23,253.74647521972656
2024-09-24,251.4063720703125
2024-09-25,250.83876037597656
2024-09-26,253.97549438476562
2024-09-27,257.3113708496094
2024-09-30,256.6043701171875
2024-10-01,256.59442138671875
2024-10-02,254.59288024902344
2024-10-03,242.62351989746094
2024-10-04,245.63079833984375
2024-10-07,242.0459747314453
2024-10-08,240.11415100097656
2024-10-09,239.40713500976562
2024-10-10,238.59059143066406
2024-10-11,240.04443359375
2024-10-14,244.6748504638672
2024-10-15,243.04176330566406
2024-10-16,242.5637664794922
2024-10-17,239.0287322998047
2024-10-18,240.50250244140625
2024-10-21,238.20223999023438
2024-10-22,240.5921173095703
2024-10-23,240.40292358398438
2024-10-24,239.6959228515625
2024-10-25,238.37152099609375
2024-10-28,236.50938415527344
2024-10-29,235.07546997070312
2024-10-30,234.4779815673828
2024-10-31,231.3611602783203
2024-11-01,231.78936767578125
2024-11-04,238.72999572753906
2024-11-05,237.14999389648438
2024-11-06,229.5800018310547
2024-11-07,233.27999877929688
2024-11-08,234.3800048828125
2024-11-11,236.1999969482422
2024-11-12,238.2899932861328
2024-11-13,240.7100067138672
2024-11-14,242.0
2024-11-15,237.50999450683594
2024-11-18,238.05999755859375
2024-11-19,240.44000244140625
2024-11-20,239.75
2024-11-21,240.75999450683594
2024-11-22,239.66000366210938
2024-11-25,241.6699981689453
2024-11-26,233.60000610351562
2024-11-27,235.97000122070312
2024-11-29,240.9499969482422
2024-12-02,237.75999450683594
2024-12-03,237.05999755859375
2024-12-04,238.3000030517578
2024-12-05,239.5
2024-12-06,239.0
2024-12-09,244.30999755859375
2024-12-10,242.60000610351562
2024-12-11,239.88999938964844
2024-12-12,239.4499969482422
2024-12-13,239.66000366210938
2024-12-16,232.9199981689453
2024-12-17,233.08999633789062
