,MAA
2021-06-04,147.19325256347656
2021-06-07,147.71788024902344
2021-06-08,148.864990234375
2021-06-09,150.003173828125
2021-06-10,152.52859497070312
2021-06-11,152.54638671875
2021-06-14,152.5819854736328
2021-06-15,151.94171142578125
2021-06-16,150.8746795654297
2021-06-17,151.01690673828125
2021-06-18,149.24734497070312
2021-06-21,152.0395050048828
2021-06-22,150.73233032226562
2021-06-23,150.67015075683594
2021-06-24,150.8035430908203
2021-06-25,151.3014678955078
2021-06-28,151.2480926513672
2021-06-29,151.03469848632812
2021-06-30,149.76312255859375
2021-07-01,150.66123962402344
2021-07-02,152.0128631591797
2021-07-06,154.69830322265625
2021-07-07,156.60122680664062
2021-07-08,158.05958557128906
2021-07-09,160.6827850341797
2021-07-12,162.29229736328125
2021-07-13,160.63832092285156
2021-07-14,163.1289520263672
2021-07-15,164.15736389160156
2021-07-16,165.1947479248047
2021-07-19,163.64764404296875
2021-07-20,166.90292358398438
2021-07-21,166.12484741210938
2021-07-22,165.74925231933594
2021-07-23,167.77037048339844
2021-07-26,167.054931640625
2021-07-27,168.31585693359375
2021-07-28,167.85084533691406
2021-07-29,172.60848999023438
2021-07-30,172.68899536132812
2021-08-02,174.52230834960938
2021-08-03,171.21339416503906
2021-08-04,170.14920043945312
2021-08-05,171.24026489257812
2021-08-06,170.87356567382812
2021-08-09,169.7556915283203
2021-08-10,165.57040405273438
2021-08-11,166.47360229492188
2021-08-12,166.67034912109375
2021-08-13,168.40533447265625
2021-08-16,169.5142364501953
2021-08-17,169.22804260253906
2021-08-18,166.96546936035156
2021-08-19,168.3874053955078
2021-08-20,170.1670684814453
2021-08-23,168.62889099121094
2021-08-24,166.58091735839844
2021-08-25,167.77037048339844
2021-08-26,169.00450134277344
2021-08-27,169.21018981933594
2021-08-30,172.26870727539062
2021-08-31,172.03616333007812
2021-09-01,175.44342041015625
2021-09-02,175.53286743164062
2021-09-03,175.40768432617188
2021-09-07,172.0808563232422
2021-09-08,174.79953002929688
2021-09-09,171.58006286621094
2021-09-10,169.46060180664062
2021-09-13,170.01502990722656
2021-09-14,171.32965087890625
2021-09-15,170.9451141357422
2021-09-16,171.1239776611328
2021-09-17,167.6630401611328
2021-09-20,168.21751403808594
2021-09-21,168.13699340820312
2021-09-22,170.1670684814453
2021-09-23,171.00775146484375
2021-09-24,169.2727813720703
2021-09-27,166.4289093017578
2021-09-28,166.86709594726562
2021-09-29,169.87196350097656
2021-09-30,167.01019287109375
2021-10-01,169.2191162109375
2021-10-04,170.4353790283203
2021-10-05,169.62155151367188
2021-10-06,171.79469299316406
2021-10-07,171.56216430664062
2021-10-08,170.97193908691406
2021-10-11,170.8646240234375
2021-10-12,173.0824737548828
2021-10-13,175.43450927734375
2021-10-14,178.6304168701172
2021-10-15,177.6055908203125
2021-10-18,178.5045623779297
2021-10-19,177.2909393310547
2021-10-20,179.48443603515625
2021-10-21,179.4395294189453
2021-10-22,181.43528747558594
2021-10-25,180.9498291015625
2021-10-26,182.2084503173828
2021-10-27,183.41307067871094
2021-10-28,185.4358367919922
2021-10-29,183.58389282226562
2021-11-01,181.03073120117188
2021-11-02,182.89166259765625
2021-11-03,182.8647003173828
2021-11-04,180.2306365966797
2021-11-05,181.91175842285156
2021-11-08,181.38133239746094
2021-11-09,182.091552734375
2021-11-10,182.31629943847656
2021-11-11,182.93661499023438
2021-11-12,184.33004760742188
2021-11-15,185.2830047607422
2021-11-16,183.87156677246094
2021-11-17,183.65579223632812
2021-11-18,183.43106079101562
2021-11-19,181.00376892089844
2021-11-22,181.8668212890625
2021-11-23,186.19993591308594
2021-11-24,189.29249572753906
2021-11-26,183.00856018066406
2021-11-29,188.7890625
2021-11-30,185.4178466796875
2021-12-01,181.00376892089844
2021-12-02,186.95513916015625
2021-12-03,186.47865295410156
2021-12-06,187.26976013183594
2021-12-07,193.29302978515625
2021-12-08,196.12490844726562
2021-12-09,194.2279815673828
2021-12-10,194.60557556152344
2021-12-13,196.3855438232422
2021-12-14,195.3517303466797
2021-12-15,199.75682067871094
2021-12-16,200.3771209716797
2021-12-17,197.90489196777344
2021-12-20,196.4754638671875
2021-12-21,196.34063720703125
2021-12-22,199.74781799316406
2021-12-23,198.75892639160156
2021-12-27,201.94140625
2021-12-28,202.90330505371094
2021-12-29,205.2496795654297
2021-12-30,205.81605529785156
2021-12-31,206.26553344726562
2022-01-03,203.28988647460938
2022-01-04,204.42257690429688
2022-01-05,200.67381286621094
2022-01-06,198.588134765625
2022-01-07,194.5606231689453
2022-01-10,193.01434326171875
2022-01-11,192.00750732421875
2022-01-12,194.83929443359375
2022-01-13,197.7920684814453
2022-01-14,194.35861206054688
2022-01-18,193.50025939941406
2022-01-19,188.9826202392578
2022-01-20,184.27520751953125
2022-01-21,183.31747436523438
2022-01-24,183.2361602783203
2022-01-25,179.97445678710938
2022-01-26,179.79371643066406
2022-01-27,177.2005615234375
2022-01-28,185.007080078125
2022-01-31,186.7418670654297
2022-02-01,185.44981384277344
2022-02-02,191.5757598876953
2022-02-03,192.4702606201172
2022-02-04,192.0275421142578
2022-02-07,190.0397491455078
2022-02-08,189.38922119140625
2022-02-09,195.65066528320312
2022-02-10,191.09690856933594
2022-02-11,190.49151611328125
2022-02-14,187.5550537109375
2022-02-15,188.25074768066406
2022-02-16,188.53086853027344
2022-02-17,185.3052520751953
2022-02-18,184.71795654296875
2022-02-22,185.955810546875
2022-02-23,182.3507080078125
2022-02-24,184.60952758789062
2022-02-25,189.6602783203125
2022-02-28,184.8715362548828
2022-03-01,183.98609924316406
2022-03-02,187.7538299560547
2022-03-03,189.89515686035156
2022-03-04,193.59063720703125
2022-03-07,191.5938262939453
2022-03-08,188.09716796875
2022-03-09,191.27757263183594
2022-03-10,190.7987060546875
2022-03-11,188.3591766357422
2022-03-14,185.6033935546875
2022-03-15,185.74795532226562
2022-03-16,187.7899627685547
2022-03-17,189.43438720703125
2022-03-18,186.82318115234375
2022-03-21,187.012939453125
2022-03-22,185.6576385498047
2022-03-23,183.6156463623047
2022-03-24,185.40463256835938
2022-03-25,186.45272827148438
2022-03-28,189.46148681640625
2022-03-29,192.96719360351562
2022-03-30,192.46121215820312
2022-03-31,189.24464416503906
2022-04-01,192.74131774902344
2022-04-04,190.51864624023438
2022-04-05,190.8981170654297
2022-04-06,196.31027221679688
2022-04-07,195.2260284423828
2022-04-08,193.6538848876953
2022-04-11,187.81707763671875
2022-04-12,187.6363525390625
2022-04-13,187.25308227539062
2022-04-14,186.55369567871094
2022-04-18,184.54637145996094
2022-04-19,188.47927856445312
2022-04-20,191.1859588623047
2022-04-21,192.97528076171875
2022-04-22,188.07962036132812
2022-04-25,186.21762084960938
2022-04-26,184.7461700439453
2022-04-27,183.9014892578125
2022-04-28,187.22579956054688
2022-04-29,178.64247131347656
2022-05-02,172.3843536376953
2022-05-03,172.32986450195312
2022-05-04,172.8475799560547
2022-05-05,169.26890563964844
2022-05-06,167.62493896484375
2022-05-09,161.25778198242188
2022-05-10,158.29676818847656
2022-05-11,160.858154296875
2022-05-12,161.08522033691406
2022-05-13,163.27420043945312
2022-05-16,160.8490753173828
2022-05-17,160.35858154296875
2022-05-18,157.23410034179688
2022-05-19,157.55197143554688
2022-05-20,159.2322998046875
2022-05-23,161.8209686279297
2022-05-24,163.8736572265625
2022-05-25,164.09169006347656
2022-05-26,163.9009246826172
2022-05-27,166.96185302734375
2022-05-31,164.40048217773438
2022-06-01,163.28329467773438
2022-06-02,164.34597778320312
2022-06-03,162.70199584960938
2022-06-06,158.26953125
2022-06-07,161.60296630859375
2022-06-08,157.82444763183594
2022-06-09,153.4374237060547
2022-06-10,152.738037109375
2022-06-13,146.07118225097656
2022-06-14,145.35365295410156
2022-06-15,147.5153350830078
2022-06-16,146.80691528320312
2022-06-17,147.6334686279297
2022-06-21,148.6688995361328
2022-06-22,150.87606811523438
2022-06-23,154.52737426757812
2022-06-24,156.707275390625
2022-06-27,157.7063751220703
2022-06-28,157.37030029296875
2022-06-29,157.30674743652344
2022-06-30,158.65101623535156
2022-07-01,159.3594512939453
2022-07-05,156.08058166503906
2022-07-06,155.99880981445312
2022-07-07,155.3175811767578
2022-07-08,154.2548828125
2022-07-11,153.8280029296875
2022-07-12,154.0459747314453
2022-07-13,153.35569763183594
2022-07-14,151.25103759765625
2022-07-15,153.26417541503906
2022-07-18,152.30335998535156
2022-07-19,156.46688842773438
2022-07-20,156.87869262695312
2022-07-21,157.7571258544922
2022-07-22,159.26698303222656
2022-07-25,158.5258026123047
2022-07-26,158.94671630859375
2022-07-27,161.05137634277344
2022-07-28,168.3627471923828
2022-07-29,169.9549560546875
2022-08-01,166.4502410888672
2022-08-02,163.71420288085938
2022-08-03,162.92724609375
2022-08-04,163.5861053466797
2022-08-05,164.29071044921875
2022-08-08,164.29071044921875
2022-08-09,165.90121459960938
2022-08-10,169.0490264892578
2022-08-11,168.60064697265625
2022-08-12,171.8399658203125
2022-08-15,172.63609313964844
2022-08-16,172.54457092285156
2022-08-17,172.66351318359375
2022-08-18,169.91835021972656
2022-08-19,168.2529296875
2022-08-22,164.08023071289062
2022-08-23,160.77684020996094
2022-08-24,161.9298553466797
2022-08-25,163.21090698242188
2022-08-26,159.1114501953125
2022-08-29,155.91786193847656
2022-08-30,153.55697631835938
2022-08-31,151.59877014160156
2022-09-01,152.78834533691406
2022-09-02,150.2718963623047
2022-09-06,153.19097900390625
2022-09-07,155.59756469726562
2022-09-08,157.3819580078125
2022-09-09,158.03164672851562
2022-09-12,159.12973022460938
2022-09-13,155.011962890625
2022-09-14,153.45631408691406
2022-09-15,151.82749938964844
2022-09-16,151.85494995117188
2022-09-19,151.09544372558594
2022-09-20,146.38290405273438
2022-09-21,144.2965545654297
2022-09-22,145.33056640625
2022-09-23,144.73577880859375
2022-09-26,141.185302734375
2022-09-27,138.66888427734375
2022-09-28,142.5762176513672
2022-09-29,140.57220458984375
2022-09-30,141.8990936279297
2022-10-03,145.12008666992188
2022-10-04,144.97366333007812
2022-10-05,140.4715576171875
2022-10-06,137.45187377929688
2022-10-07,132.90399169921875
2022-10-10,132.22683715820312
2022-10-11,134.3955535888672
2022-10-12,132.79417419433594
2022-10-13,135.27708435058594
2022-10-14,131.3819580078125
2022-10-17,137.5753936767578
2022-10-18,139.09837341308594
2022-10-19,136.2462615966797
2022-10-20,136.25547790527344
2022-10-21,138.0184783935547
2022-10-24,137.0308074951172
2022-10-25,142.09817504882812
2022-10-26,139.98446655273438
2022-10-27,142.1627960205078
2022-10-28,144.55340576171875
2022-10-31,145.32872009277344
2022-11-01,145.42103576660156
2022-11-02,141.41514587402344
2022-11-03,140.36294555664062
2022-11-04,141.88587951660156
2022-11-07,139.92910766601562
2022-11-08,141.60897827148438
2022-11-09,140.5382537841797
2022-11-10,151.21755981445312
2022-11-11,147.94085693359375
2022-11-14,143.93496704101562
2022-11-15,144.59030151367188
2022-11-16,144.8948974609375
2022-11-17,143.8426513671875
2022-11-18,146.49171447753906
2022-11-21,147.5993194580078
2022-11-22,148.49468994140625
2022-11-23,148.90078735351562
2022-11-25,149.030029296875
2022-11-28,145.9563751220703
2022-11-29,149.45458984375
2022-11-30,152.18675231933594
2022-12-01,151.57752990722656
2022-12-02,151.6144561767578
2022-12-05,147.1285858154297
2022-12-06,145.0887451171875
2022-12-07,146.97166442871094
2022-12-08,150.70068359375
2022-12-09,149.19613647460938
2022-12-12,151.02371215820312
2022-12-13,152.8789825439453
2022-12-14,151.79908752441406
2022-12-15,148.7623291015625
2022-12-16,145.4671630859375
2022-12-19,143.35345458984375
2022-12-20,142.24583435058594
2022-12-21,143.9534454345703
2022-12-22,143.0027313232422
2022-12-23,144.31341552734375
2022-12-27,144.74722290039062
2022-12-28,142.04278564453125
2022-12-29,145.59640502929688
2022-12-30,144.90414428710938
2023-01-03,143.4550018310547
2023-01-04,145.59640502929688
2023-01-05,141.23052978515625
2023-01-06,146.1225128173828
2023-01-09,143.76882934570312
2023-01-10,142.80889892578125
2023-01-11,148.2362060546875
2023-01-12,149.4373779296875
2023-01-13,148.89732360839844
2023-01-17,150.2567901611328
2023-01-18,146.83950805664062
2023-01-19,144.56756591796875
2023-01-20,144.75379943847656
2023-01-23,146.392578125
2023-01-24,150.13572692871094
2023-01-25,151.28102111816406
2023-01-26,151.3555145263672
2023-01-27,153.59022521972656
2023-01-30,150.610595703125
2023-01-31,155.23831176757812
2023-02-01,156.8398895263672
2023-02-02,162.11941528320312
2023-02-03,161.1324005126953
2023-02-06,160.82513427734375
2023-02-07,161.48622131347656
2023-02-08,162.5849609375
2023-02-09,159.7263946533203
2023-02-10,159.56808471679688
2023-02-13,160.35025024414062
2023-02-14,159.1025390625
2023-02-15,158.5904083251953
2023-02-16,156.43019104003906
2023-02-17,156.74676513671875
2023-02-21,153.5716094970703
2023-02-22,153.4412078857422
2023-02-23,153.9812774658203
2023-02-24,152.6311492919922
2023-02-27,150.3498992919922
2023-02-28,149.07423400878906
2023-03-01,144.8655242919922
2023-03-02,146.057373046875
2023-03-03,148.48764038085938
2023-03-06,148.80421447753906
2023-03-07,141.44827270507812
2023-03-08,145.18209838867188
2023-03-09,142.37940979003906
2023-03-10,138.7852325439453
2023-03-13,141.06651306152344
2023-03-14,140.973388671875
2023-03-15,140.44264221191406
2023-03-16,139.13905334472656
2023-03-17,135.28416442871094
2023-03-20,136.46670532226562
2023-03-21,134.91171264648438
2023-03-22,131.05682373046875
2023-03-23,130.34918212890625
2023-03-24,133.46847534179688
2023-03-27,133.3287811279297
2023-03-28,133.68263244628906
2023-03-29,136.65293884277344
2023-03-30,138.25448608398438
2023-03-31,140.63818359375
2023-04-03,139.50221252441406
2023-04-04,138.8876495361328
2023-04-05,138.9155731201172
2023-04-06,139.91188049316406
2023-04-10,139.54876708984375
2023-04-11,139.89328002929688
2023-04-12,138.87832641601562
2023-04-13,138.56814575195312
2023-04-14,138.22975158691406
2023-04-17,141.1718292236328
2023-04-18,140.23187255859375
2023-04-19,141.5384063720703
2023-04-20,140.40106201171875
2023-04-21,141.11546325683594
2023-04-24,140.9744415283203
2023-04-25,138.9629364013672
2023-04-26,138.5493621826172
2023-04-27,142.23397827148438
2023-04-28,144.56507873535156
2023-05-01,145.22303771972656
2023-05-02,141.1812286376953
2023-05-03,140.59844970703125
2023-05-04,140.47625732421875
2023-05-05,143.23973083496094
2023-05-08,142.82615661621094
2023-05-09,141.74522399902344
2023-05-10,142.76034545898438
2023-05-11,143.93531799316406
2023-05-12,144.1796875
2023-05-15,143.13633728027344
2023-05-16,139.59271240234375
2023-05-17,140.06268310546875
2023-05-18,139.47052001953125
2023-05-19,139.2825164794922
2023-05-22,138.3801727294922
2023-05-23,137.44020080566406
2023-05-24,136.17127990722656
2023-05-25,135.84230041503906
2023-05-26,137.19583129882812
2023-05-30,138.28614807128906
2023-05-31,138.22975158691406
2023-06-01,138.09817504882812
2023-06-02,141.61361694335938
2023-06-05,141.3128204345703
2023-06-06,142.02719116210938
2023-06-07,145.64602661132812
2023-06-08,143.860107421875
2023-06-09,145.00685119628906
2023-06-12,143.559326171875
2023-06-13,144.45225524902344
2023-06-14,144.18907165527344
2023-06-15,144.912841796875
2023-06-16,145.96560668945312
2023-06-20,144.386474609375
2023-06-21,142.60057067871094
2023-06-22,140.1378631591797
2023-06-23,136.89503479003906
2023-06-26,140.7112579345703
2023-06-27,142.35617065429688
2023-06-28,141.24703979492188
2023-06-29,142.93896484375
2023-06-30,142.74154663085938
2023-07-03,144.50868225097656
2023-07-05,144.4052734375
2023-07-06,144.5274658203125
2023-07-07,143.972900390625
2023-07-10,144.1514892578125
2023-07-11,146.32278442382812
2023-07-12,147.82672119140625
2023-07-13,147.69393920898438
2023-07-14,148.12071228027344
2023-07-17,145.56954956054688
2023-07-18,143.8624267578125
2023-07-19,145.02894592285156
2023-07-20,145.70230102539062
2023-07-21,146.78347778320312
2023-07-24,146.7740020751953
2023-07-25,143.9951934814453
2023-07-26,145.02894592285156
2023-07-27,141.7379913330078
2023-07-28,141.0646514892578
2023-07-31,141.9371795654297
2023-08-01,140.37229919433594
2023-08-02,139.12991333007812
2023-08-03,138.3048095703125
2023-08-04,137.716796875
2023-08-07,139.31008911132812
2023-08-08,138.08668518066406
2023-08-09,138.25738525390625
2023-08-10,136.74942016601562
2023-08-11,136.8253173828125
2023-08-14,135.2509765625
2023-08-15,134.4637908935547
2023-08-16,135.06129455566406
2023-08-17,136.23728942871094
2023-08-18,136.360595703125
2023-08-21,134.92849731445312
2023-08-22,134.2172088623047
2023-08-23,136.13296508789062
2023-08-24,135.78204345703125
2023-08-25,137.26156616210938
2023-08-28,137.74525451660156
2023-08-29,138.31427001953125
2023-08-30,138.7979736328125
2023-08-31,137.73574829101562
2023-09-01,136.8253173828125
2023-09-05,134.5965576171875
2023-09-06,133.84732055664062
2023-09-07,132.91790771484375
2023-09-08,130.7840118408203
2023-09-11,129.6459197998047
2023-09-12,131.2677001953125
2023-09-13,129.4846954345703
2023-09-14,130.8503875732422
2023-09-15,130.8788604736328
2023-09-18,128.6595916748047
2023-09-19,129.3424530029297
2023-09-20,129.6459197998047
2023-09-21,125.35917663574219
2023-09-22,123.49085235595703
2023-09-25,123.74690246582031
2023-09-26,123.75638580322266
2023-09-27,121.46127319335938
2023-09-28,122.286376953125
2023-09-29,122.01133728027344
2023-10-02,120.73100280761719
2023-10-03,119.5929183959961
2023-10-04,121.28106689453125
2023-10-05,121.7363052368164
2023-10-06,123.59516143798828
2023-10-09,126.63951873779297
2023-10-10,125.5867919921875
2023-10-11,127.10424041748047
2023-10-12,126.24165344238281
2023-10-13,125.95413970947266
2023-10-16,127.180908203125
2023-10-17,128.28306579589844
2023-10-18,126.46209716796875
2023-10-19,125.45575714111328
2023-10-20,123.28018188476562
2023-10-23,122.07258605957031
2023-10-24,124.3823471069336
2023-10-25,122.08216094970703
2023-10-26,116.74382019042969
2023-10-27,112.68017578125
2023-10-30,112.62266540527344
2023-10-31,113.23604583740234
2023-11-01,112.68975067138672
2023-11-02,115.75665283203125
2023-11-03,119.09193420410156
2023-11-06,116.69590759277344
2023-11-07,114.61615753173828
2023-11-08,115.91958618164062
2023-11-09,114.79824829101562
2023-11-10,117.61598205566406
2023-11-13,114.61615753173828
2023-11-14,118.98649597167969
2023-11-15,118.03768157958984
2023-11-16,116.73423767089844
2023-11-17,116.37004852294922
2023-11-20,117.45304870605469
2023-11-21,116.50422668457031
2023-11-22,117.20386505126953
2023-11-24,117.56804656982422
2023-11-27,117.13677215576172
2023-11-28,118.83316040039062
2023-11-29,118.70857238769531
2023-11-30,119.30278015136719
2023-12-01,121.5167007446289
2023-12-04,121.55504608154297
2023-12-05,121.19083404541016
2023-12-06,121.8425521850586
2023-12-07,121.89048767089844
2023-12-08,121.8425521850586
2023-12-11,121.17167663574219
2023-12-12,122.32176208496094
2023-12-13,128.0530548095703
2023-12-14,132.69174194335938
2023-12-15,128.92520141601562
2023-12-18,129.79736328125
2023-12-19,129.16481018066406
2023-12-20,126.63461303710938
2023-12-21,126.53876495361328
2023-12-22,127.58343505859375
2023-12-26,128.4843292236328
2023-12-27,128.72393798828125
2023-12-28,130.8707733154297
2023-12-29,128.86770629882812
2024-01-02,130.1903076171875
2024-01-03,126.70169830322266
2024-01-04,126.66337585449219
2024-01-05,126.29915618896484
2024-01-08,127.93806457519531
2024-01-09,126.8837890625
2024-01-10,127.06590270996094
2024-01-11,129.80860900878906
2024-01-12,129.8958282470703
2024-01-16,131.29141235351562
2024-01-17,128.89761352539062
2024-01-18,127.40509796142578
2024-01-19,131.06849670410156
2024-01-22,131.71783447265625
2024-01-23,131.42709350585938
2024-01-24,129.92489624023438
2024-01-25,127.90904998779297
2024-01-26,126.80421447753906
2024-01-29,126.86236572265625
2024-01-30,125.96105194091797
2024-01-31,122.4817886352539
2024-02-01,123.97428894042969
2024-02-02,124.05182647705078
2024-02-05,120.98928833007812
2024-02-06,121.70646667480469
2024-02-07,121.31880187988281
2024-02-08,120.64039611816406
2024-02-09,120.67916870117188
2024-02-12,121.59986114501953
2024-02-13,119.54524993896484
2024-02-14,121.23158264160156
2024-02-15,125.51524353027344
2024-02-16,125.18572998046875
2024-02-20,122.71439361572266
2024-02-21,123.73200225830078
2024-02-22,122.68531036376953
2024-02-23,122.42364501953125
2024-02-26,119.88445281982422
2024-02-27,121.03775024414062
2024-02-28,121.9487533569336
2024-02-29,121.80338287353516
2024-03-01,123.69322967529297
2024-03-04,125.31172943115234
2024-03-05,124.93375396728516
2024-03-06,125.9416732788086
2024-03-07,128.59716796875
2024-03-08,130.74867248535156
2024-03-11,130.8068389892578
2024-03-12,128.27734375
2024-03-13,127.87998962402344
2024-03-14,126.25181579589844
2024-03-15,126.31964874267578
2024-03-18,125.7865982055664
2024-03-19,126.37779235839844
2024-03-20,127.24034118652344
2024-03-21,128.83946228027344
2024-03-22,126.81391143798828
2024-03-25,125.99014282226562
2024-03-26,124.85621643066406
2024-03-27,126.76546478271484
2024-03-28,127.52140045166016
2024-04-01,124.730224609375
2024-04-02,123.51878356933594
2024-04-03,124.48794555664062
2024-04-04,122.91791534423828
2024-04-05,123.1795883178711
2024-04-08,128.62623596191406
2024-04-09,131.2041778564453
2024-04-10,128.84915161132812
2024-04-11,127.91875457763672
2024-04-12,125.57638549804688
2024-04-15,124.10626983642578
2024-04-16,121.3228759765625
2024-04-17,122.31275177001953
2024-04-18,122.13633728027344
2024-04-19,123.5672378540039
2024-04-22,124.92953491210938
2024-04-23,124.94913482666016
2024-04-24,125.84099578857422
2024-04-25,124.66490936279297
2024-04-26,126.65445709228516
2024-04-29,128.51658630371094
2024-04-30,127.40911865234375
2024-05-01,128.01675415039062
2024-05-02,129.05563354492188
2024-05-03,130.34933471679688
2024-05-06,134.09320068359375
2024-05-07,133.47573852539062
2024-05-08,130.3395233154297
2024-05-09,133.6227569580078
2024-05-10,132.7700958251953
2024-05-13,133.358154296875
2024-05-14,134.09320068359375
2024-05-15,134.9654541015625
2024-05-16,134.13238525390625
2024-05-17,134.99485778808594
2024-05-20,134.13238525390625
2024-05-21,133.77957153320312
2024-05-22,133.28953552246094
2024-05-23,130.27090454101562
2024-05-24,130.5453338623047
2024-05-28,127.71292877197266
2024-05-29,126.21342468261719
2024-05-30,127.27189636230469
2024-05-31,131.04518127441406
2024-06-03,131.03536987304688
2024-06-04,133.7501678466797
2024-06-05,134.0245819091797
2024-06-06,134.35780334472656
2024-06-07,133.93637084960938
2024-06-10,135.7397003173828
2024-06-11,134.24020385742188
2024-06-12,134.6028289794922
2024-06-13,135.45550537109375
2024-06-14,136.54336547851562
2024-06-17,136.5825653076172
2024-06-18,138.4348907470703
2024-06-20,137.39602661132812
2024-06-21,138.1506805419922
2024-06-24,140.46365356445312
2024-06-25,138.30747985839844
2024-06-26,136.36695861816406
2024-06-27,137.73904418945312
2024-06-28,139.76780700683594
2024-07-01,138.3662872314453
2024-07-02,138.19967651367188
2024-07-03,136.6511688232422
2024-07-05,136.0337371826172
2024-07-08,136.36695861816406
2024-07-09,136.33755493164062
2024-07-10,137.2294158935547
2024-07-11,138.1506805419922
2024-07-12,137.83705139160156
2024-07-15,138.60958862304688
2024-07-16,141.263916015625
2024-07-17,142.8981170654297
2024-07-18,143.40322875976562
2024-07-19,142.32366943359375
2024-07-22,143.64093017578125
2024-07-23,142.3335723876953
2024-07-24,142.0364532470703
2024-07-25,138.7779541015625
2024-07-26,141.13516235351562
2024-07-29,141.78884887695312
2024-07-30,139.95655822753906
2024-07-31,138.4313201904297
2024-08-01,145.00772094726562
2024-08-02,148.58314514160156
2024-08-05,145.11666870117188
2024-08-06,148.80104064941406
2024-08-07,149.46461486816406
2024-08-08,151.6039276123047
2024-08-09,151.6039276123047
2024-08-12,150.79177856445312
2024-08-13,151.5345916748047
2024-08-14,151.86143493652344
2024-08-15,151.88125610351562
2024-08-16,151.37612915039062
2024-08-19,151.1879425048828
2024-08-20,151.63363647460938
2024-08-21,151.5345916748047
2024-08-22,152.73301696777344
2024-08-23,155.1298370361328
2024-08-26,156.42727661132812
2024-08-27,158.7745819091797
2024-08-28,159.9630889892578
2024-08-29,159.55702209472656
2024-08-30,160.81484985351562
2024-09-03,162.0033721923828
2024-09-04,161.43881225585938
2024-09-05,159.60653686523438
2024-09-06,158.00204467773438
2024-09-09,158.76467895507812
2024-09-10,161.9736328125
2024-09-11,163.12252807617188
2024-09-12,162.86502075195312
2024-09-13,164.58834838867188
2024-09-16,165.05384826660156
2024-09-17,162.4292449951172
2024-09-18,162.35000610351562
2024-09-19,162.93434143066406
2024-09-20,160.90399169921875
2024-09-23,162.09249877929688
2024-09-24,161.32986450195312
2024-09-25,160.01260375976562
2024-09-26,157.19981384277344
2024-09-27,156.2589111328125
2024-09-30,157.37808227539062
2024-10-01,156.29852294921875
2024-10-02,155.45668029785156
2024-10-03,153.66400146484375
2024-10-04,153.13906860351562
2024-10-07,152.0694122314453
2024-10-08,151.57420349121094
2024-10-09,151.81190490722656
2024-10-10,150.75216674804688
2024-10-11,151.940673828125
2024-10-14,152.00999450683594
2024-10-15,152.66000366210938
2024-10-16,153.91000366210938
2024-10-17,152.9600067138672
2024-10-18,154.58999633789062
2024-10-21,152.61000061035156
2024-10-22,153.91000366210938
2024-10-23,156.33999633789062
2024-10-24,156.07000732421875
2024-10-25,153.32000732421875
2024-10-28,153.7899932861328
2024-10-29,150.97000122070312
2024-10-30,152.14999389648438
2024-10-31,151.33999633789062
2024-11-01,149.1699981689453
2024-11-04,152.17999267578125
2024-11-05,155.02999877929688
2024-11-06,153.58999633789062
2024-11-07,154.69000244140625
2024-11-08,159.13999938964844
2024-11-11,160.00999450683594
2024-11-12,159.75999450683594
2024-11-13,161.33999633789062
2024-11-14,157.3699951171875
2024-11-15,158.08999633789062
2024-11-18,158.52000427246094
2024-11-19,158.1300048828125
2024-11-20,157.74000549316406
2024-11-21,158.52999877929688
2024-11-22,160.94000244140625
2024-11-25,161.97999572753906
2024-11-26,163.16000366210938
2024-11-27,165.1999969482422
2024-11-29,164.16000366210938
2024-12-02,162.3000030517578
2024-12-03,160.99000549316406
2024-12-04,160.0
2024-12-05,159.19000244140625
2024-12-06,158.94000244140625
2024-12-09,159.14999389648438
2024-12-10,158.55999755859375
2024-12-11,158.3300018310547
2024-12-12,158.35000610351562
2024-12-13,157.22000122070312
2024-12-16,158.5500030517578
2024-12-17,156.07000732421875
