,APH
2019-01-22,19.135465621948242
2019-01-23,19.672962188720703
2019-01-24,20.09023094177246
2019-01-25,20.344839096069336
2019-01-28,20.215173721313477
2019-01-29,20.29061508178711
2019-01-30,20.79511070251465
2019-01-31,20.72674560546875
2019-02-01,20.745603561401367
2019-02-04,20.865833282470703
2019-02-05,21.17466163635254
2019-02-06,21.172306060791016
2019-02-07,21.184093475341797
2019-02-08,21.280746459960938
2019-02-11,21.235958099365234
2019-02-12,21.589570999145508
2019-02-13,21.655582427978516
2019-02-14,21.488201141357422
2019-02-15,21.851247787475586
2019-02-19,21.799388885498047
2019-02-20,22.037490844726562
2019-02-21,22.00212860107422
2019-02-22,22.240230560302734
2019-02-25,22.426469802856445
2019-02-26,22.20958709716797
2019-02-27,22.207225799560547
2019-02-28,22.153005599975586
2019-03-01,22.421754837036133
2019-03-04,22.270877838134766
2019-03-05,22.341602325439453
2019-03-06,22.171865463256836
2019-03-07,22.013917922973633
2019-03-08,21.891326904296875
2019-03-11,22.153005599975586
2019-03-12,22.160079956054688
2019-03-13,22.263805389404297
2019-03-14,22.23551368713379
2019-03-15,22.494834899902344
2019-03-18,22.551555633544922
2019-03-19,22.617713928222656
2019-03-20,22.499561309814453
2019-03-21,22.818586349487305
2019-03-22,22.341228485107422
2019-03-25,22.25615692138672
2019-03-26,22.33177947998047
2019-03-27,22.1474552154541
2019-03-28,22.218347549438477
2019-03-29,22.31760025024414
2019-04-01,23.113981246948242
2019-04-02,23.574796676635742
2019-04-03,23.848918914794922
2019-04-04,24.03560447692871
2019-04-05,24.269563674926758
2019-04-08,24.290828704833984
2019-04-09,23.969446182250977
2019-04-10,24.073421478271484
2019-04-11,24.321550369262695
2019-04-12,24.52714729309082
2019-04-15,24.550777435302734
2019-04-16,24.477523803710938
2019-04-17,24.576772689819336
2019-04-18,24.711469650268555
2019-04-22,24.555505752563477
2019-04-23,24.90288543701172
2019-04-24,24.227025985717773
2019-04-25,23.780393600463867
2019-04-26,23.62442398071289
2019-04-29,23.37628936767578
2019-04-30,23.52753257751465
2019-05-01,23.612606048583984
2019-05-02,23.428279876708984
2019-05-03,23.633874893188477
2019-05-06,23.25105094909668
2019-05-07,22.75005531311035
2019-05-08,22.34832000732422
2019-05-09,22.275062561035156
2019-05-10,22.38377571105957
2019-05-13,21.7788028717041
2019-05-14,21.811885833740234
2019-05-15,22.0363826751709
2019-05-16,21.996212005615234
2019-05-17,21.65119171142578
2019-05-20,21.199831008911133
2019-05-21,21.568479537963867
2019-05-22,21.40542221069336
2019-05-23,21.147838592529297
2019-05-24,21.15256690979004
2019-05-28,20.972965240478516
2019-05-29,20.70355987548828
2019-05-30,20.91388702392578
2019-05-31,20.559419631958008
2019-06-03,20.592500686645508
2019-06-04,21.166744232177734
2019-06-05,21.455047607421875
2019-06-06,21.72444725036621
2019-06-07,22.02220344543457
2019-06-10,22.249069213867188
2019-06-11,22.577545166015625
2019-06-12,22.558645248413086
2019-06-13,22.896570205688477
2019-06-14,22.284515380859375
2019-06-17,22.095458984375
2019-06-18,22.292083740234375
2019-06-19,22.370264053344727
2019-06-20,22.71376609802246
2019-06-21,22.62611961364746
2019-06-24,22.65217399597168
2019-06-25,22.455551147460938
2019-06-26,22.607168197631836
2019-06-27,22.659282684326172
2019-06-28,22.72797966003418
2019-07-01,23.185195922851562
2019-07-02,23.308382034301758
2019-07-03,23.47894287109375
2019-07-05,23.291799545288086
2019-07-08,23.111753463745117
2019-07-09,23.11648941040039
2019-07-10,23.102277755737305
2019-07-11,22.95540428161621
2019-07-12,23.464731216430664
2019-07-15,23.45525550842285
2019-07-16,23.180458068847656
2019-07-17,22.97672462463379
2019-07-18,22.85116958618164
2019-07-19,22.89381217956543
2019-07-22,23.014629364013672
2019-07-23,23.301273345947266
2019-07-24,21.884626388549805
2019-07-25,22.235233306884766
2019-07-26,22.57162857055664
2019-07-29,22.716136932373047
2019-07-30,22.44843864440918
2019-07-31,22.10730743408203
2019-08-01,21.510326385498047
2019-08-02,21.10523223876953
2019-08-05,20.422958374023438
2019-08-06,20.674076080322266
2019-08-07,20.794893264770508
2019-08-08,21.022314071655273
2019-08-09,20.588794708251953
2019-08-12,20.389799118041992
2019-08-13,20.849380493164062
2019-08-14,20.200275421142578
2019-08-15,19.99180793762207
2019-08-16,20.517723083496094
2019-08-19,20.894384384155273
2019-08-20,20.54851722717285
2019-08-21,20.88491439819336
2019-08-22,20.81147575378418
2019-08-23,20.231075286865234
2019-08-26,20.19791603088379
2019-08-27,20.145795822143555
2019-08-28,20.181331634521484
2019-08-29,20.75699234008789
2019-08-30,20.738039016723633
2019-09-03,20.299779891967773
2019-09-04,20.539043426513672
2019-09-05,21.271059036254883
2019-09-06,21.15971565246582
2019-09-09,21.076801300048828
2019-09-10,21.22604751586914
2019-09-11,21.6761531829834
2019-09-12,22.25655746459961
2019-09-13,22.436594009399414
2019-09-16,22.576736450195312
2019-09-17,22.5838623046875
2019-09-18,22.393840789794922
2019-09-19,22.384342193603516
2019-09-20,22.284582138061523
2019-09-23,22.24182891845703
2019-09-24,22.286954879760742
2019-09-25,22.823762893676758
2019-09-26,22.897397994995117
2019-09-27,22.738250732421875
2019-09-30,22.92115020751953
2019-10-01,22.63136863708496
2019-10-02,22.182445526123047
2019-10-03,22.474597930908203
2019-10-04,22.83563804626465
2019-10-07,22.652742385864258
2019-10-08,22.132566452026367
2019-10-09,22.552988052368164
2019-10-10,22.68600082397461
2019-10-11,23.035160064697266
2019-10-14,23.01853370666504
2019-10-15,23.377195358276367
2019-10-16,23.462703704833984
2019-10-17,23.42945098876953
2019-10-18,23.51496124267578
2019-10-21,23.849868774414062
2019-10-22,23.536338806152344
2019-10-23,24.130149841308594
2019-10-24,24.177650451660156
2019-10-25,23.807111740112305
2019-10-28,24.03514289855957
2019-10-29,23.985258102416992
2019-10-30,23.94725799560547
2019-10-31,23.83086585998535
2019-11-01,24.412803649902344
2019-11-04,24.75008773803711
2019-11-05,24.799970626831055
2019-11-06,24.438928604125977
2019-11-07,24.353422164916992
2019-11-08,24.393802642822266
2019-11-11,24.267913818359375
2019-11-12,24.11114501953125
2019-11-13,24.14914894104004
2019-11-14,24.013763427734375
2019-11-15,24.28691291809082
2019-11-18,24.33442497253418
2019-11-19,24.526817321777344
2019-11-20,24.27979278564453
2019-11-21,24.175275802612305
2019-11-22,24.1657772064209
2019-11-25,24.524442672729492
2019-11-26,24.472179412841797
2019-11-27,24.647953033447266
2019-11-29,24.702587127685547
2019-12-02,24.393802642822266
2019-12-03,24.175275802612305
2019-12-04,24.46268653869629
2019-12-05,24.46030616760254
2019-12-06,24.70970916748047
2019-12-09,24.811845779418945
2019-12-10,24.968610763549805
2019-12-11,25.16100311279297
2019-12-12,25.65743064880371
2019-12-13,25.448408126831055
2019-12-16,25.662683486938477
2019-12-17,25.450790405273438
2019-12-18,25.28890037536621
2019-12-19,25.486507415771484
2019-12-20,25.51031494140625
2019-12-23,25.536500930786133
2019-12-24,25.529361724853516
2019-12-26,25.710298538208008
2019-12-27,25.72696304321289
2019-12-30,25.77934455871582
2019-12-31,25.76744270324707
2020-01-02,26.005521774291992
2020-01-03,25.734107971191406
2020-01-06,25.60078239440918
2020-01-07,25.738868713378906
2020-01-08,25.800771713256836
2020-01-09,25.891237258911133
2020-01-10,25.788867950439453
2020-01-13,25.97694969177246
2020-01-14,26.06980323791504
2020-01-15,25.881715774536133
2020-01-16,26.138843536376953
2020-01-17,26.05790138244629
2020-01-21,25.774580001831055
2020-01-22,25.38650894165039
2020-01-23,25.317466735839844
2020-01-24,25.084148406982422
2020-01-27,24.434186935424805
2020-01-28,24.619890213012695
2020-01-29,24.622272491455078
2020-01-30,24.25324821472168
2020-01-31,23.68185806274414
2020-02-03,23.796131134033203
2020-02-04,24.72226333618164
2020-02-05,24.91035270690918
2020-02-06,24.750829696655273
2020-02-07,24.607990264892578
2020-02-10,24.474668502807617
2020-02-11,24.431806564331055
2020-02-12,24.65322494506836
2020-02-13,24.848451614379883
2020-02-14,24.777029037475586
2020-02-18,24.13897132873535
2020-02-19,24.54846954345703
2020-02-20,24.69131851196289
2020-02-21,24.224679946899414
2020-02-24,23.253311157226562
2020-02-25,22.72953224182129
2020-02-26,22.777145385742188
2020-02-27,22.041484832763672
2020-02-28,21.82720947265625
2020-03-02,22.600967407226562
2020-03-03,22.13433074951172
2020-03-04,23.09379768371582
2020-03-05,22.241466522216797
2020-03-06,22.03671646118164
2020-03-09,20.363014221191406
2020-03-10,21.54389190673828
2020-03-11,20.063030242919922
2020-03-12,17.884601593017578
2020-03-13,18.951194763183594
2020-03-16,16.321674346923828
2020-03-17,17.035776138305664
2020-03-18,16.338394165039062
2020-03-19,16.42198371887207
2020-03-20,16.72768783569336
2020-03-23,16.47930145263672
2020-03-24,17.709278106689453
2020-03-25,17.8931827545166
2020-03-26,18.908206939697266
2020-03-27,17.737939834594727
2020-03-30,18.110515594482422
2020-03-31,17.40596580505371
2020-04-01,16.60349464416504
2020-04-02,16.42198371887207
2020-04-03,16.340778350830078
2020-04-06,17.993488311767578
2020-04-07,18.081857681274414
2020-04-08,19.01568031311035
2020-04-09,19.562606811523438
2020-04-13,19.264066696166992
2020-04-14,19.69635009765625
2020-04-15,19.194807052612305
2020-04-16,19.311830520629883
2020-04-17,20.11429786682129
2020-04-20,19.40497398376465
2020-04-21,18.370838165283203
2020-04-22,19.505287170410156
2020-04-23,20.05698585510254
2020-04-24,20.580018997192383
2020-04-27,20.904830932617188
2020-04-28,21.098285675048828
2020-04-29,22.0106201171875
2020-04-30,21.079177856445312
2020-05-01,20.420005798339844
2020-05-04,20.04265594482422
2020-05-05,20.59912872314453
2020-05-06,20.558528900146484
2020-05-07,20.835569381713867
2020-05-08,21.389659881591797
2020-05-11,20.802135467529297
2020-05-12,20.126239776611328
2020-05-13,19.54111099243164
2020-05-14,19.889799118041992
2020-05-15,19.658132553100586
2020-05-18,21.122169494628906
2020-05-19,21.284570693969727
2020-05-20,21.724021911621094
2020-05-21,21.544897079467773
2020-05-22,21.68580436706543
2020-05-26,22.447673797607422
2020-05-27,22.815475463867188
2020-05-28,22.772485733032227
2020-05-29,23.06146812438965
2020-06-01,23.34090232849121
2020-06-02,23.6298885345459
2020-06-03,24.644916534423828
2020-06-04,24.258014678955078
2020-06-05,25.554861068725586
2020-06-08,24.85747528076172
2020-06-09,24.293832778930664
2020-06-10,23.964248657226562
2020-06-11,22.571868896484375
2020-06-12,22.691282272338867
2020-06-15,23.103153228759766
2020-06-16,23.6036319732666
2020-06-17,23.579683303833008
2020-06-18,23.45755958557129
2020-06-19,23.2348575592041
2020-06-22,23.361770629882812
2020-06-23,23.263595581054688
2020-06-24,22.655366897583008
2020-06-25,22.796642303466797
2020-06-26,22.50210952758789
2020-06-29,22.8038330078125
2020-06-30,22.942712783813477
2020-07-01,22.767911911010742
2020-07-02,22.957088470458984
2020-07-06,23.50065803527832
2020-07-07,23.0408935546875
2020-07-08,22.760725021362305
2020-07-09,22.626630783081055
2020-07-10,22.731992721557617
2020-07-13,22.61944007873535
