,ETR
2021-04-27,42.84665298461914
2021-04-28,42.86273956298828
2021-04-29,43.67108917236328
2021-04-30,43.952598571777344
2021-05-03,43.928470611572266
2021-05-04,43.880218505859375
2021-05-05,43.38526916503906
2021-05-06,43.665199279785156
2021-05-07,43.94106674194336
2021-05-10,44.26563262939453
2021-05-11,43.42177200317383
2021-05-12,42.143829345703125
2021-05-13,43.02825927734375
2021-05-14,43.48263931274414
2021-05-17,42.80917739868164
2021-05-18,42.813228607177734
2021-05-19,42.602272033691406
2021-05-20,42.8984260559082
2021-05-21,43.263553619384766
2021-05-24,43.32847595214844
2021-05-25,42.97145462036133
2021-05-26,42.732093811035156
2021-05-27,42.5170783996582
2021-05-28,42.70368957519531
2021-06-01,42.4481086730957
2021-06-02,42.468387603759766
2021-06-03,42.926822662353516
2021-06-04,42.97145462036133
2021-06-07,43.2432746887207
2021-06-08,43.05664825439453
2021-06-09,43.6611328125
2021-06-10,44.083072662353516
2021-06-11,44.196659088134766
2021-06-14,44.18043518066406
2021-06-15,44.3143196105957
2021-06-16,43.57189178466797
2021-06-17,43.67331314086914
2021-06-18,41.945045471191406
2021-06-21,42.391300201416016
2021-06-22,41.876075744628906
2021-06-23,41.12958908081055
2021-06-24,40.95920181274414
2021-06-25,41.21073532104492
2021-06-28,41.51499557495117
2021-06-29,40.756351470947266
2021-06-30,40.448020935058594
2021-07-01,41.202613830566406
2021-07-02,41.304039001464844
2021-07-06,41.50688934326172
2021-07-07,41.70162582397461
2021-07-08,41.490665435791016
2021-07-09,41.754356384277344
2021-07-12,41.803043365478516
2021-07-13,41.243186950683594
2021-07-14,41.59614181518555
2021-07-15,42.038352966308594
2021-07-16,42.484619140625
2021-07-19,41.222900390625
2021-07-20,41.523109436035156
2021-07-21,41.036285400390625
2021-07-22,40.93079376220703
2021-07-23,41.68133544921875
2021-07-26,42.10326385498047
2021-07-27,42.73614501953125
2021-07-28,42.318275451660156
2021-07-29,42.346675872802734
2021-07-30,41.754356384277344
2021-08-02,42.022125244140625
2021-08-03,42.18034362792969
2021-08-04,42.07486343383789
2021-08-05,43.19052505493164
2021-08-06,43.04042434692383
2021-08-09,43.340641021728516
2021-08-10,44.087120056152344
2021-08-11,45.01205825805664
2021-08-12,44.87992858886719
2021-08-13,45.37128829956055
2021-08-16,45.53645324707031
2021-08-17,45.46213912963867
2021-08-18,45.47865295410156
2021-08-19,46.159969329833984
2021-08-20,47.32026290893555
2021-08-23,47.072509765625
2021-08-24,46.96514892578125
2021-08-25,46.985801696777344
2021-08-26,46.94038009643555
2021-08-27,46.11867904663086
2021-08-30,45.156578063964844
2021-08-31,45.672725677490234
2021-09-01,46.465518951416016
2021-09-02,46.95276641845703
2021-09-03,46.47791290283203
2021-09-07,46.4531364440918
2021-09-08,47.41522979736328
2021-09-09,46.63481521606445
2021-09-10,46.18061065673828
2021-09-13,46.80411911010742
2021-09-14,47.233543395996094
2021-09-15,46.61417007446289
2021-09-16,46.41596984863281
2021-09-17,45.85028076171875
2021-09-20,45.218509674072266
2021-09-21,44.586753845214844
2021-09-22,43.765052795410156
2021-09-23,42.36939239501953
2021-09-24,41.64265441894531
2021-09-27,41.2999267578125
2021-09-28,40.986122131347656
2021-09-29,41.597232818603516
2021-09-30,41.00676345825195
2021-10-01,41.03154373168945
2021-10-04,41.86150360107422
2021-10-05,41.89866638183594
2021-10-06,42.600624084472656
2021-10-07,42.72036361694336
2021-10-08,42.608882904052734
2021-10-11,42.39829635620117
2021-10-12,42.451969146728516
2021-10-13,42.34874725341797
2021-10-14,42.7286262512207
2021-10-15,42.220741271972656
2021-10-18,42.02253723144531
2021-10-19,42.14228439331055
2021-10-20,42.9639892578125
2021-10-21,42.91030502319336
2021-10-22,43.195220947265625
2021-10-25,42.85662841796875
2021-10-26,42.90205001831055
2021-10-27,42.575843811035156
2021-10-28,42.44784164428711
2021-10-29,42.53868103027344
2021-11-01,42.73275375366211
2021-11-02,42.86075973510742
2021-11-03,42.679080963134766
2021-11-04,42.48912811279297
2021-11-05,43.04657745361328
2021-11-08,41.73762893676758
2021-11-09,42.2496452331543
2021-11-10,42.71211242675781
2021-11-11,42.5841064453125
2021-11-12,42.79048156738281
2021-11-15,44.239288330078125
2021-11-16,44.357215881347656
2021-11-17,44.55094909667969
2021-11-18,44.424598693847656
2021-11-19,44.6225471496582
2021-11-22,45.191123962402344
2021-11-23,44.769954681396484
2021-11-24,44.81208038330078
2021-11-26,43.41801071166992
2021-11-29,44.251922607421875
2021-11-30,42.259803771972656
2021-12-01,42.28507995605469
2021-12-02,42.95473098754883
2021-12-03,43.4896125793457
2021-12-06,44.18874740600586
2021-12-07,44.159263610839844
2021-12-08,44.43724060058594
2021-12-09,44.74889373779297
2021-12-10,45.237457275390625
2021-12-13,45.43539810180664
2021-12-14,45.18691635131836
2021-12-15,46.265098571777344
2021-12-16,46.61045455932617
2021-12-17,46.1261100769043
2021-12-20,46.09662628173828
2021-12-21,46.02082061767578
2021-12-22,46.319854736328125
2021-12-23,46.366172790527344
2021-12-27,46.67784118652344
2021-12-28,47.12427520751953
2021-12-29,47.37697219848633
2021-12-30,47.018985748291016
2021-12-31,47.44436264038086
2022-01-03,46.91790771484375
2022-01-04,46.867366790771484
2022-01-05,46.97686767578125
2022-01-06,46.18085861206055
2022-01-07,47.22535705566406
2022-01-10,47.04425048828125
2022-01-11,45.79759979248047
2022-01-12,46.008182525634766
2022-01-13,46.59782028198242
2022-01-14,46.7789192199707
2022-01-18,46.260887145996094
2022-01-19,46.47568130493164
2022-01-20,46.32406234741211
2022-01-21,46.0839958190918
2022-01-24,45.56596374511719
2022-01-25,45.34695053100586
2022-01-26,45.18269729614258
2022-01-27,46.15559387207031
2022-01-28,46.81682586669922
2022-01-31,47.073734283447266
2022-02-01,46.33248519897461
2022-02-02,47.17481994628906
2022-02-03,47.15796661376953
2022-02-04,46.70732116699219
2022-02-07,46.18507385253906
2022-02-08,46.319854736328125
2022-02-09,46.9473876953125
2022-02-10,45.66056823730469
2022-02-11,45.39033508300781
2022-02-14,44.82414245605469
2022-02-15,44.365177154541016
2022-02-16,44.592506408691406
2022-02-17,45.01716232299805
2022-02-18,44.875614166259766
2022-02-22,44.828426361083984
2022-02-23,44.92707824707031
2022-02-24,43.88905334472656
2022-02-25,45.28739929199219
2022-02-28,45.128692626953125
2022-03-01,44.54962158203125
2022-03-02,45.73349380493164
2022-03-03,46.908782958984375
2022-03-04,48.144126892089844
2022-03-07,47.98112869262695
2022-03-08,46.92164993286133
2022-03-09,46.31684494018555
2022-03-10,46.7586555480957
2022-03-11,46.64713668823242
2022-03-14,47.29911422729492
2022-03-15,47.7194709777832
2022-03-16,47.406349182128906
2022-03-17,47.350589752197266
2022-03-18,46.947383880615234
2022-03-21,47.51358413696289
2022-03-22,47.046043395996094
2022-03-23,47.54789733886719
2022-03-24,48.354305267333984
2022-03-25,49.25507736206055
2022-03-28,49.47383117675781
2022-03-29,49.9156494140625
2022-03-30,50.203033447265625
2022-03-31,50.078643798828125
2022-04-01,51.51129913330078
2022-04-04,51.21961975097656
2022-04-05,52.03459930419922
2022-04-06,53.016876220703125
2022-04-07,52.755218505859375
2022-04-08,52.89677047729492
2022-04-11,52.24049758911133
2022-04-12,52.892478942871094
2022-04-13,52.918216705322266
2022-04-14,53.27423858642578
2022-04-18,53.37718200683594
2022-04-19,53.42436599731445
2022-04-20,53.977699279785156
2022-04-21,53.75893783569336
2022-04-22,52.90534973144531
2022-04-25,52.43351745605469
2022-04-26,51.75579071044922
2022-04-27,51.764373779296875
2022-04-28,52.46783447265625
2022-04-29,50.97941589355469
2022-05-02,50.6319694519043
2022-05-03,50.413211822509766
2022-05-04,51.339107513427734
2022-05-05,51.1833381652832
2022-05-06,51.603023529052734
2022-05-09,51.59870147705078
2022-05-10,50.32235336303711
2022-05-11,50.932403564453125
2022-05-12,50.26178741455078
2022-05-13,50.69443893432617
2022-05-16,50.96268844604492
2022-05-17,51.18766784667969
2022-05-18,50.39158630371094
2022-05-19,50.045467376708984
2022-05-20,50.612239837646484
2022-05-23,50.53436279296875
2022-05-24,51.55543899536133
2022-05-25,51.4169807434082
2022-05-26,51.866939544677734
2022-05-27,52.386131286621094
2022-05-31,52.05731201171875
2022-06-01,51.99673843383789
2022-06-02,52.096256256103516
2022-06-03,51.918861389160156
2022-06-06,52.498619079589844
2022-06-07,52.48564147949219
2022-06-08,51.18766784667969
2022-06-09,50.27043151855469
2022-06-10,50.15794372558594
2022-06-13,47.46249008178711
2022-06-14,46.41979217529297
2022-06-15,46.627464294433594
2022-06-16,45.805419921875
2022-06-17,44.330055236816406
2022-06-21,45.29920959472656
2022-06-22,45.2689208984375
2022-06-23,45.82271957397461
2022-06-24,47.830257415771484
2022-06-27,48.440303802490234
2022-06-28,48.39270782470703
2022-06-29,48.323486328125
2022-06-30,48.734500885009766
2022-07-01,49.885372161865234
2022-07-05,47.48844909667969
2022-07-06,48.18503189086914
2022-07-07,47.85188293457031
2022-07-08,47.6312255859375
2022-07-11,47.92976760864258
2022-07-12,48.016300201416016
2022-07-13,47.384613037109375
2022-07-14,47.484127044677734
2022-07-15,47.64421081542969
2022-07-18,47.276451110839844
2022-07-19,47.68747329711914
2022-07-20,46.84379196166992
2022-07-21,46.70967102050781
2022-07-22,47.3197135925293
2022-07-25,47.93408966064453
2022-07-26,48.146095275878906
2022-07-27,48.050907135009766
2022-07-28,49.32292175292969
2022-07-29,49.81181716918945
2022-08-01,49.93296813964844
2022-08-02,49.803165435791016
2022-08-03,50.78529739379883
2022-08-04,51.45591735839844
2022-08-05,50.94105911254883
2022-08-08,51.14873504638672
2022-08-09,51.7977180480957
2022-08-10,51.58390808105469
2022-08-11,51.82826232910156
2022-08-12,52.801292419433594
2022-08-15,53.150360107421875
2022-08-16,53.32925796508789
2022-08-17,52.91474533081055
2022-08-18,52.57003402709961
2022-08-19,53.0805549621582
2022-08-22,52.6529426574707
2022-08-23,52.142425537109375
2022-08-24,52.04206466674805
2022-08-25,52.09006881713867
2022-08-26,51.91116714477539
2022-08-29,52.111881256103516
2022-08-30,50.98612594604492
2022-08-31,50.30980682373047
2022-09-01,51.060302734375
2022-09-02,50.711238861083984
2022-09-06,50.45379638671875
2022-09-07,51.99842834472656
2022-09-08,51.697357177734375
2022-09-09,52.33441162109375
2022-09-12,53.25072479248047
2022-09-13,51.36137390136719
2022-09-14,51.79771423339844
2022-09-15,50.30980682373047
2022-09-16,50.36216354370117
2022-09-19,50.5628776550293
2022-09-20,49.87346649169922
2022-09-21,49.38913345336914
2022-09-22,49.7076530456543
2022-09-23,48.69098663330078
2022-09-26,47.47796630859375
2022-09-27,46.16459274291992
2022-09-28,47.05035400390625
2022-09-29,44.78139877319336
2022-09-30,43.908714294433594
2022-10-03,45.36172866821289
2022-10-04,46.31731033325195
2022-10-05,45.77625274658203
2022-10-06,44.81630325317383
2022-10-07,44.17052459716797
2022-10-10,44.606868743896484
2022-10-11,44.1356201171875
2022-10-12,42.14155578613281
2022-10-13,43.878173828125
2022-10-14,43.63819122314453
2022-10-17,44.20978927612305
2022-10-18,45.13483428955078
2022-10-19,44.3930549621582
2022-10-20,43.6207389831543
2022-10-21,44.63303756713867
2022-10-24,44.65485763549805
2022-10-25,45.70643615722656
2022-10-26,45.6933479309082
2022-10-27,45.82860565185547
2022-10-28,47.00672149658203
2022-10-31,46.74928283691406
2022-11-01,47.264163970947266
2022-11-02,47.456153869628906
2022-11-03,47.71358871459961
2022-11-04,48.31137466430664
2022-11-07,47.333980560302734
2022-11-08,47.14634704589844
2022-11-09,46.74055480957031
2022-11-10,49.43866729736328
2022-11-11,49.25611877441406
2022-11-14,48.33448791503906
2022-11-15,48.7663688659668
2022-11-16,49.03350830078125
2022-11-17,48.45915603637695
2022-11-18,49.83047103881836
2022-11-21,50.333580017089844
2022-11-22,50.173301696777344
2022-11-23,50.29351043701172
2022-11-25,50.64524841308594
2022-11-28,50.42262649536133
2022-11-29,50.22673034667969
2022-11-30,51.76723098754883
2022-12-01,51.78059005737305
2022-12-02,51.60695266723633
2022-12-05,51.379886627197266
2022-12-06,52.127872467041016
2022-12-07,51.64702224731445
2022-12-08,52.09225082397461
2022-12-09,52.03437423706055
2022-12-12,52.715579986572266
2022-12-13,52.693321228027344
2022-12-14,52.7333869934082
2022-12-15,51.998756408691406
2022-12-16,50.956912994384766
2022-12-19,50.373653411865234
2022-12-20,50.21782302856445
2022-12-21,50.801082611083984
2022-12-22,50.17774963378906
2022-12-23,50.502777099609375
2022-12-27,51.072669982910156
2022-12-28,50.29796600341797
2022-12-29,50.7966194152832
2022-12-30,50.088706970214844
2023-01-03,48.58826446533203
2023-01-04,48.6238899230957
2023-01-05,46.15285110473633
2023-01-06,47.942684173583984
2023-01-09,48.28996658325195
2023-01-10,47.96494674682617
2023-01-11,48.43689727783203
2023-01-12,47.568687438964844
2023-01-13,47.44402313232422
2023-01-17,47.599853515625
2023-01-18,47.902610778808594
2023-01-19,47.63992691040039
2023-01-20,47.8358268737793
2023-01-23,47.52861404418945
2023-01-24,47.7601318359375
2023-01-25,47.8625373840332
2023-01-26,48.29441452026367
2023-01-27,48.40127182006836
2023-01-30,47.94713592529297
2023-01-31,48.209815979003906
2023-02-01,48.6238899230957
2023-02-02,49.22050857543945
2023-02-03,48.12077713012695
2023-02-06,48.45470428466797
2023-02-07,47.978302001953125
2023-02-08,47.016597747802734
2023-02-09,46.99387741088867
2023-02-10,48.07544708251953
2023-02-13,48.093624114990234
2023-02-14,48.2117805480957
2023-02-15,48.875274658203125
2023-02-16,49.20246505737305
2023-02-17,49.729618072509766
2023-02-21,48.89799118041992
2023-02-22,48.85254669189453
2023-02-23,48.725303649902344
2023-02-24,48.76620101928711
2023-02-27,48.207244873046875
2023-02-28,46.748477935791016
2023-03-01,46.089534759521484
2023-03-02,47.13475799560547
2023-03-03,47.748252868652344
2023-03-06,48.08454132080078
2023-03-07,46.853004455566406
2023-03-08,47.152931213378906
2023-03-09,46.74393081665039
2023-03-10,45.72598648071289
2023-03-13,46.284950256347656
2023-03-14,47.121124267578125
2023-03-15,47.7573356628418
2023-03-16,48.12544250488281
2023-03-17,47.521034240722656
2023-03-20,48.20269775390625
2023-03-21,46.8757209777832
2023-03-22,45.63964080810547
2023-03-23,45.6032829284668
2023-03-24,47.121124267578125
2023-03-27,47.493770599365234
2023-03-28,47.752803802490234
2023-03-29,48.24359893798828
2023-03-30,48.616241455078125
2023-03-31,48.961612701416016
2023-04-03,48.70712661743164
2023-04-04,48.84346008300781
2023-04-05,50.247684478759766
2023-04-06,50.42946243286133
2023-04-10,50.44763946533203
2023-04-11,50.18860626220703
2023-04-12,50.02500915527344
2023-04-13,49.6114616394043
2023-04-14,48.91616439819336
2023-04-17,49.50239944458008
2023-04-18,49.343345642089844
2023-04-19,49.71598815917969
2023-04-20,49.36152648925781
2023-04-21,49.37061309814453
2023-04-24,49.54784393310547
2023-04-25,49.429683685302734
2023-04-26,47.739166259765625
2023-04-27,48.70712661743164
2023-04-28,48.88890075683594
2023-05-01,48.8116455078125
2023-05-02,48.366294860839844
2023-05-03,48.214805603027344
2023-05-04,48.70599365234375
2023-05-05,49.28440856933594
2023-05-08,49.07783889770508
2023-05-09,49.105377197265625
2023-05-10,49.39458465576172
2023-05-11,48.80239486694336
2023-05-12,49.183414459228516
2023-05-15,48.40302276611328
2023-05-16,47.282920837402344
2023-05-17,46.87895584106445
2023-05-18,46.59433364868164
2023-05-19,46.158226013183594
2023-05-22,46.098548889160156
2023-05-23,46.03887176513672
2023-05-24,45.43291473388672
2023-05-25,44.62957000732422
2023-05-26,44.436763763427734
2023-05-30,44.40462875366211
2023-05-31,45.07944107055664
2023-06-01,44.70301055908203
2023-06-02,45.648681640625
2023-06-05,45.79557418823242
2023-06-06,45.43291473388672
2023-06-07,46.507110595703125
2023-06-08,46.59433364868164
2023-06-09,46.566795349121094
2023-06-12,46.497928619384766
2023-06-13,46.27299499511719
2023-06-14,46.50252151489258
2023-06-15,46.91108322143555
2023-06-16,46.828453063964844
2023-06-20,45.68998718261719
2023-06-21,46.17658615112305
2023-06-22,45.529319763183594
2023-06-23,44.58824920654297
2023-06-26,45.42373275756836
2023-06-27,45.35487365722656
2023-06-28,43.96392822265625
2023-06-29,43.9455680847168
2023-06-30,44.698429107666016
2023-07-03,45.05189895629883
2023-07-05,45.52013397216797
2023-07-06,45.345699310302734
2023-07-07,44.739742279052734
2023-07-10,44.234779357910156
2023-07-11,44.804012298583984
2023-07-12,45.139122009277344
2023-07-13,45.455867767333984
2023-07-14,45.85065841674805
2023-07-17,45.327335357666016
2023-07-18,45.44668960571289
2023-07-19,46.488746643066406
2023-07-20,47.61344528198242
2023-07-21,47.73738479614258
2023-07-24,47.95314407348633
2023-07-25,47.948551177978516
2023-07-26,47.92100524902344
2023-07-27,47.57212829589844
2023-07-28,47.406864166259766
2023-07-31,47.14520263671875
2023-08-01,46.442840576171875
2023-08-02,46.54842758178711
2023-08-03,45.11616897583008
2023-08-04,44.82237243652344
2023-08-07,44.634159088134766
2023-08-08,44.70301055908203
2023-08-09,44.482669830322266
2023-08-10,44.63584518432617
2023-08-11,44.705474853515625
2023-08-14,44.71476364135742
2023-08-15,43.92100524902344
2023-08-16,44.36661911010742
2023-08-17,44.120601654052734
2023-08-18,44.36661911010742
2023-08-21,44.13452911376953
2023-08-22,43.972068786621094
2023-08-23,44.32948684692383
2023-08-24,44.00456237792969
2023-08-25,44.00456237792969
2023-08-28,44.22736358642578
2023-08-29,45.48066329956055
2023-08-30,44.895790100097656
2023-08-31,44.21343994140625
2023-09-01,43.79103469848633
2023-09-05,43.01585006713867
2023-09-06,43.5635871887207
2023-09-07,43.795677185058594
2023-09-08,44.222721099853516
2023-09-11,44.250579833984375
2023-09-12,44.44089126586914
2023-09-13,45.067535400390625
2023-09-14,45.83808517456055
2023-09-15,45.675621032714844
2023-09-18,45.85200881958008
2023-09-19,45.70347213745117
2023-09-20,45.58742141723633
2023-09-21,45.00719451904297
2023-09-22,44.8168830871582
2023-09-25,44.63584518432617
2023-09-26,43.261863708496094
2023-09-27,43.285072326660156
2023-09-28,42.83945846557617
2023-09-29,42.93693923950195
2023-10-02,41.251949310302734
2023-10-03,41.81825637817383
2023-10-04,42.24994659423828
2023-10-05,42.59344482421875
2023-10-06,42.7002067565918
2023-10-09,43.178314208984375
2023-10-10,43.45218276977539
2023-10-11,44.078826904296875
2023-10-12,43.442893981933594
2023-10-13,43.42433547973633
2023-10-16,44.19022750854492
2023-10-17,43.990631103515625
2023-10-18,43.972068786621094
2023-10-19,43.34077835083008
2023-10-20,43.20616149902344
2023-10-23,42.203529357910156
2023-10-24,42.89051818847656
2023-10-25,42.964786529541016
2023-10-26,43.261863708496094
2023-10-27,42.417049407958984
2023-10-30,43.990631103515625
2023-10-31,44.37126541137695
2023-11-01,45.36925506591797
2023-11-02,45.791664123535156
2023-11-03,45.5734977722168
2023-11-06,45.522438049316406
2023-11-07,45.327484130859375
2023-11-08,45.025760650634766
2023-11-09,44.94684982299805
2023-11-10,44.8447265625
2023-11-13,45.19169998168945
2023-11-14,46.745933532714844
2023-11-15,46.7316780090332
2023-11-16,46.98358917236328
2023-11-17,47.107173919677734
2023-11-20,47.03586959838867
2023-11-21,47.81536865234375
2023-11-22,48.09579849243164
2023-11-24,48.05302047729492
2023-11-27,48.30492401123047
2023-11-28,48.31443405151367
2023-11-29,47.81061553955078
2023-11-30,48.20036315917969
2023-12-01,48.49504852294922
2023-12-04,48.19085693359375
2023-12-05,47.72980880737305
2023-12-06,48.266902923583984
2023-12-07,48.428504943847656
2023-12-08,48.48554229736328
2023-12-11,48.53307342529297
2023-12-12,48.28591537475586
2023-12-13,50.0968132019043
2023-12-14,49.08442306518555
2023-12-15,47.94845199584961
2023-12-18,48.25739288330078
2023-12-19,48.266902923583984
2023-12-20,47.35432052612305
2023-12-21,47.40185546875
2023-12-22,47.63475036621094
2023-12-26,47.69654083251953
2023-12-27,47.677528381347656
2023-12-28,47.962711334228516
2023-12-29,48.09579849243164
2024-01-02,48.78498458862305
2024-01-03,48.98936462402344
2024-01-04,48.97510528564453
2024-01-05,49.40287399291992
2024-01-08,49.754600524902344
2024-01-09,49.60725784301758
2024-01-10,49.68805694580078
2024-01-11,48.704185485839844
2024-01-12,49.017879486083984
2024-01-16,48.93708419799805
2024-01-17,47.86764907836914
2024-01-18,46.98834228515625
2024-01-19,47.09291076660156
2024-01-22,46.74118423461914
2024-01-23,46.73643112182617
2024-01-24,46.1993408203125
2024-01-25,47.09291076660156
2024-01-26,47.202232360839844
2024-01-29,47.4066047668457
2024-01-30,47.649009704589844
2024-01-31,47.416114807128906
2024-02-01,48.47603225708008
2024-02-02,47.81061553955078
2024-02-05,47.34006881713867
2024-02-06,47.268768310546875
2024-02-07,46.94081115722656
2024-02-08,46.83022689819336
2024-02-09,47.094669342041016
2024-02-12,47.62355422973633
2024-02-13,47.238914489746094
2024-02-14,47.15717315673828
2024-02-15,48.080318450927734
2024-02-16,48.152435302734375
2024-02-20,48.085121154785156
2024-02-21,48.686126708984375
2024-02-22,48.81113815307617
2024-02-23,49.282325744628906
2024-02-26,48.0562744140625
2024-02-27,48.45053482055664
2024-02-28,48.354373931884766
2024-02-29,48.835174560546875
2024-03-01,48.30629348754883
2024-03-04,49.051536560058594
2024-03-05,49.061153411865234
2024-03-06,49.378482818603516
2024-03-07,49.44579315185547
2024-03-08,49.69100570678711
2024-03-11,49.69581604003906
2024-03-12,49.412139892578125
2024-03-13,49.51791763305664
2024-03-14,49.27751159667969
2024-03-15,49.02268981933594
2024-03-18,49.33521270751953
2024-03-19,49.638118743896484
2024-03-20,49.5323371887207
2024-03-21,49.70062255859375
2024-03-22,49.604461669921875
2024-03-25,49.56599426269531
2024-03-26,49.210205078125
2024-03-27,50.4266357421875
2024-03-28,50.811279296875
2024-04-01,50.35932159423828
2024-04-02,50.6141471862793
2024-04-03,50.19585037231445
2024-04-04,50.157386779785156
2024-04-05,50.11411666870117
2024-04-08,50.84973907470703
2024-04-09,51.118988037109375
2024-04-10,50.27277374267578
2024-04-11,49.921791076660156
2024-04-12,49.479454040527344
2024-04-15,49.181358337402344
2024-04-16,48.37360382080078
2024-04-17,49.614078521728516
2024-04-18,49.88332748413086
2024-04-19,51.335350036621094
2024-04-22,51.662296295166016
2024-04-23,51.5324821472168
2024-04-24,51.18630599975586
2024-04-25,51.70076370239258
2024-04-26,51.205535888671875
2024-04-29,51.52767562866211
2024-04-30,51.28727340698242
2024-05-01,52.549686431884766
2024-05-02,52.63810348510742
2024-05-03,53.09001541137695
2024-05-06,53.55175018310547
2024-05-07,54.31804275512695
2024-05-08,54.44084167480469
2024-05-09,54.7601318359375
2024-05-10,55.010643005371094
2024-05-13,54.94187545776367
2024-05-14,54.67171096801758
2024-05-15,55.30537033081055
2024-05-16,55.68851852416992
2024-05-17,55.521507263183594
2024-05-20,55.408531188964844
2024-05-21,56.10604476928711
2024-05-22,55.359405517578125
2024-05-23,53.7384147644043
2024-05-24,53.610694885253906
2024-05-28,52.819847106933594
2024-05-29,52.417057037353516
2024-05-30,52.942649841308594
2024-05-31,55.256248474121094
2024-06-03,54.90748977661133
2024-06-04,54.81416320800781
2024-06-05,54.46540069580078
2024-06-06,53.95945739746094
2024-06-07,53.28158950805664
2024-06-10,53.0801887512207
2024-06-11,53.129310607910156
2024-06-12,52.73634338378906
2024-06-13,52.60862731933594
2024-06-14,52.56932830810547
2024-06-17,52.25004577636719
2024-06-18,52.09286117553711
2024-06-20,52.21074676513672
2024-06-21,51.9749641418457
2024-06-24,52.9180908203125
2024-06-25,52.3875846862793
2024-06-26,52.2647819519043
2024-06-27,52.441619873046875
2024-06-28,52.559505462646484
2024-07-01,51.94057846069336
2024-07-02,52.01426315307617
2024-07-03,51.84725570678711
2024-07-05,51.75883865356445
2024-07-08,51.45428466796875
2024-07-09,51.55252456665039
2024-07-10,52.02899932861328
2024-07-11,53.291412353515625
2024-07-12,53.62543487548828
2024-07-15,52.47600555419922
2024-07-16,53.28158950805664
2024-07-17,54.347511291503906
2024-07-18,54.391719818115234
2024-07-19,54.2689208984375
2024-07-22,54.53417205810547
2024-07-23,54.20505905151367
2024-07-24,54.9467887878418
2024-07-25,54.730655670166016
2024-07-26,55.81623077392578
2024-07-29,56.1748161315918
2024-07-30,57.14741134643555
2024-07-31,56.96566390991211
2024-08-01,59.3480339050293
2024-08-02,59.33821105957031
2024-08-05,56.739707946777344
2024-08-06,57.05899429321289
2024-08-07,57.461788177490234
2024-08-08,57.57967758178711
2024-08-09,57.73194885253906
2024-08-12,57.7270393371582
2024-08-13,58.16349792480469
2024-08-14,58.52060317993164
2024-08-15,58.07918167114258
2024-08-16,58.327171325683594
2024-08-19,58.718997955322266
2024-08-20,58.9620246887207
2024-08-21,58.9620246887207
2024-08-22,58.9223518371582
2024-08-23,58.9223518371582
2024-08-26,59.269535064697266
2024-08-27,59.06122589111328
2024-08-28,59.16537857055664
2024-08-29,59.43320846557617
2024-08-30,59.8597526550293
2024-09-03,60.598758697509766
2024-09-04,60.7723503112793
2024-09-05,60.66323471069336
2024-09-06,60.45988464355469
2024-09-09,60.59379959106445
2024-09-10,60.32596969604492
2024-09-11,60.623558044433594
2024-09-12,61.27825164794922
2024-09-13,63.03401565551758
2024-09-16,63.7135124206543
2024-09-17,64.0210189819336
2024-09-18,63.787906646728516
2024-09-19,63.32664489746094
2024-09-20,64.10533142089844
2024-09-23,64.49219512939453
2024-09-24,64.49219512939453
2024-09-25,64.3483657836914
2024-09-26,64.26900482177734
2024-09-27,65.03778076171875
2024-09-30,65.27584838867188
2024-10-01,65.9404525756836
2024-10-02,65.83133697509766
2024-10-03,65.96525573730469
2024-10-04,65.71726989746094
2024-10-07,64.92369842529297
2024-10-08,64.74018859863281
2024-10-09,64.50212097167969
2024-10-10,64.01109313964844
2024-10-11,64.79474639892578
2024-10-14,65.419677734375
2024-10-15,66.14380645751953
2024-10-16,66.61994934082031
2024-10-17,66.7737045288086
2024-10-18,67.09608459472656
2024-10-21,66.97705078125
2024-10-22,66.94729614257812
2024-10-23,67.92436981201172
2024-10-24,68.18228149414062
2024-10-25,67.14569091796875
2024-10-28,67.61190795898438
2024-10-29,66.52571868896484
2024-10-30,66.65962219238281
2024-10-31,76.76768493652344
2024-11-01,71.81285095214844
2024-11-04,70.64234161376953
2024-11-05,72.38818359375
2024-11-06,72.4427490234375
2024-11-07,72.39315032958984
2024-11-08,73.89100646972656
2024-11-11,74.57050323486328
2024-11-12,74.01499938964844
2024-11-13,73.80500030517578
2024-11-14,73.5199966430664
2024-11-15,74.55999755859375
2024-11-18,74.63500213623047
2024-11-19,74.94499969482422
2024-11-20,75.3550033569336
2024-11-21,75.7750015258789
2024-11-22,75.52999877929688
2024-11-25,76.25
2024-11-26,77.96499633789062
2024-11-27,78.19999694824219
2024-11-29,78.08499908447266
2024-12-02,76.625
2024-12-03,75.66500091552734
2024-12-04,75.82499694824219
2024-12-05,76.86499786376953
2024-12-06,75.77999877929688
2024-12-09,74.77999877929688
2024-12-10,74.16500091552734
2024-12-11,73.94000244140625
2024-12-12,74.13500213623047
2024-12-13,74.23999786376953
2024-12-16,74.76000213623047
2024-12-17,74.83999633789062
