,PFE
2021-06-02,33.27283477783203
2021-06-03,33.42723846435547
2021-06-04,33.58163833618164
2021-06-07,33.444393157958984
2021-06-08,33.32430648803711
2021-06-09,34.147762298583984
2021-06-10,34.89402389526367
2021-06-11,34.43940353393555
2021-06-14,33.99336242675781
2021-06-15,33.95906066894531
2021-06-16,33.710296630859375
2021-06-17,33.86470031738281
2021-06-18,33.28999710083008
2021-06-21,33.81322479248047
2021-06-22,33.97620391845703
2021-06-23,33.495853424072266
2021-06-24,33.61593246459961
2021-06-25,33.43581771850586
2021-06-28,33.5558967590332
2021-06-29,33.53874206542969
2021-06-30,33.590206146240234
2021-07-01,33.93331527709961
2021-07-02,34.07913589477539
2021-07-06,33.701725006103516
2021-07-07,33.75318908691406
2021-07-08,33.66740798950195
2021-07-09,33.97620391845703
2021-07-12,34.1048698425293
2021-07-13,34.01051330566406
2021-07-14,34.267852783203125
2021-07-15,34.387935638427734
2021-07-16,34.61095428466797
2021-07-19,34.43940353393555
2021-07-20,35.211395263671875
2021-07-21,35.18566131591797
2021-07-22,35.5716552734375
2021-07-23,35.75178527832031
2021-07-26,35.86330032348633
2021-07-27,36.11204528808594
2021-07-28,37.270042419433594
2021-07-29,37.036338806152344
2021-07-30,37.05364990234375
2021-08-02,38.04902648925781
2021-08-03,39.53774642944336
2021-08-04,39.1136360168457
2021-08-05,39.00111770629883
2021-08-06,39.009769439697266
2021-08-09,39.79741287231445
2021-08-10,41.71023941040039
2021-08-11,40.083030700683594
2021-08-12,40.88798904418945
2021-08-13,41.96125411987305
2021-08-16,42.33343505859375
2021-08-17,43.6403923034668
2021-08-18,42.67965316772461
2021-08-19,42.238224029541016
2021-08-20,42.168983459472656
2021-08-23,43.21628189086914
2021-08-24,41.87470245361328
2021-08-25,41.121681213378906
2021-08-26,41.00916290283203
2021-08-27,40.334041595458984
2021-08-30,40.472530364990234
2021-08-31,39.875308990478516
2021-09-01,39.849334716796875
2021-09-02,40.54176712036133
2021-09-03,40.54176712036133
2021-09-07,40.4638671875
2021-09-08,40.25614547729492
2021-09-09,39.8406867980957
2021-09-10,39.4598503112793
2021-09-13,38.585655212402344
2021-09-14,38.69817352294922
2021-09-15,38.75010681152344
2021-09-16,38.490440368652344
2021-09-17,37.98843765258789
2021-09-20,38.256752014160156
2021-09-21,38.014404296875
2021-09-22,38.04035949707031
2021-09-23,38.24809646606445
2021-09-24,38.03171157836914
2021-09-27,37.71146774291992
2021-09-28,37.25273513793945
2021-09-29,37.67683410644531
2021-09-30,37.22676086425781
2021-10-01,37.15751647949219
2021-10-04,36.71609878540039
2021-10-05,36.629539489746094
2021-10-06,36.36988067626953
2021-10-07,36.993072509765625
2021-10-08,36.742061614990234
2021-10-11,36.404502868652344
2021-10-12,36.22273254394531
2021-10-13,35.85055923461914
2021-10-14,36.06694030761719
2021-10-15,35.91114807128906
2021-10-18,35.76400375366211
2021-10-19,36.43047332763672
2021-10-20,37.04499816894531
2021-10-21,37.09693908691406
2021-10-22,37.356590270996094
2021-10-25,37.34794235229492
2021-10-26,37.70280838012695
2021-10-27,37.192142486572266
2021-10-28,37.373905181884766
2021-10-29,37.858604431152344
2021-11-01,37.772056579589844
2021-11-02,39.33866882324219
2021-11-03,38.79338836669922
2021-11-04,38.28696060180664
2021-11-05,42.44309616088867
2021-11-08,42.198612213134766
2021-11-09,41.299278259277344
2021-11-10,42.80107498168945
2021-11-11,43.81391906738281
2021-11-12,43.420997619628906
2021-11-15,43.35115051269531
2021-11-16,43.307491302490234
2021-11-17,44.416378021240234
2021-11-18,44.88786315917969
2021-11-19,44.35525894165039
2021-11-22,44.70451354980469
2021-11-23,44.5997314453125
2021-11-24,44.433834075927734
2021-11-26,47.14928436279297
2021-11-29,45.75226974487305
2021-11-30,46.913536071777344
2021-12-01,47.743019104003906
2021-12-02,46.31108093261719
2021-12-03,47.385040283203125
2021-12-06,44.9489860534668
2021-12-07,45.15854263305664
2021-12-08,44.87913513183594
2021-12-09,45.472869873046875
2021-12-10,46.08405685424805
2021-12-13,48.19704818725586
2021-12-14,48.49391555786133
2021-12-15,51.34033203125
2021-12-16,53.479515075683594
2021-12-17,51.93406677246094
2021-12-20,53.27869415283203
2021-12-21,51.4713020324707
2021-12-22,51.995182037353516
2021-12-23,51.26174545288086
2021-12-27,51.68959426879883
2021-12-28,50.65055847167969
2021-12-29,50.27511215209961
2021-12-30,50.99108123779297
2021-12-31,51.558616638183594
2022-01-03,49.46310043334961
2022-01-04,47.6120491027832
2022-01-05,48.57250213623047
2022-01-06,47.882720947265625
2022-01-07,48.65107345581055
2022-01-10,49.105106353759766
2022-01-11,49.498023986816406
2022-01-12,49.46310043334961
2022-01-13,48.49391555786133
2022-01-14,47.9787712097168
2022-01-18,47.245330810546875
2022-01-19,46.74764633178711
2022-01-20,47.19293975830078
2022-01-21,46.09278869628906
2022-01-24,45.001365661621094
2022-01-25,45.87450408935547
2022-01-26,46.284881591796875
2022-01-27,46.95351028442383
2022-01-28,47.798091888427734
2022-01-31,46.35526657104492
2022-02-01,46.68958282470703
2022-02-02,47.38459777832031
2022-02-03,46.962310791015625
2022-02-04,46.62799835205078
2022-02-07,46.812747955322266
2022-02-08,45.48428726196289
2022-02-09,45.28194046020508
2022-02-10,44.516536712646484
2022-02-11,44.67489242553711
2022-02-14,43.81271743774414
2022-02-15,43.803924560546875
2022-02-16,43.70714569091797
2022-02-17,43.02091979980469
2022-02-18,42.695404052734375
2022-02-22,41.81563186645508
2022-02-23,41.234989166259766
2022-02-24,40.43438720703125
2022-02-25,41.98279571533203
2022-02-28,41.29656219482422
2022-03-01,40.249637603759766
2022-03-02,41.9651985168457
2022-03-03,42.079566955566406
2022-03-04,42.800987243652344
2022-03-07,42.21153259277344
2022-03-08,41.7364501953125
2022-03-09,42.88896179199219
2022-03-10,43.28485107421875
2022-03-11,44.2262077331543
2022-03-14,45.96816635131836
2022-03-15,45.932979583740234
2022-03-16,46.557613372802734
2022-03-17,47.71891403198242
2022-03-18,47.956451416015625
2022-03-21,47.674922943115234
2022-03-22,46.663185119628906
2022-03-23,45.91537857055664
2022-03-24,46.26728820800781
2022-03-25,46.434444427490234
2022-03-28,46.874332427978516
2022-03-29,46.399261474609375
2022-03-30,46.135318756103516
2022-03-31,45.545875549316406
2022-04-01,45.36991500854492
2022-04-04,44.8156623840332
2022-04-05,45.07959747314453
2022-04-06,46.51362228393555
2022-04-07,48.5283088684082
2022-04-08,48.537105560302734
2022-04-11,47.44618225097656
2022-04-12,46.72477340698242
2022-04-13,46.71596908569336
2022-04-14,46.73356628417969
2022-04-18,45.60745620727539
2022-04-19,44.14703369140625
2022-04-20,43.76873016357422
2022-04-21,43.20568084716797
2022-04-22,42.343502044677734
2022-04-25,43.06491470336914
2022-04-26,43.13529586791992
2022-04-27,43.75993347167969
2022-04-28,44.43735885620117
2022-04-29,43.17049026489258
2022-05-02,42.52825164794922
2022-05-03,43.364036560058594
2022-05-04,43.689544677734375
2022-05-05,42.625022888183594
2022-05-06,43.144100189208984
2022-05-09,42.79218292236328
2022-05-10,43.53998947143555
2022-05-11,43.504798889160156
2022-05-12,44.69330978393555
2022-05-13,44.27644348144531
2022-05-16,44.941654205322266
2022-05-17,45.535911560058594
2022-05-18,44.70218276977539
2022-05-19,44.92391586303711
2022-05-20,46.53816223144531
2022-05-23,46.901817321777344
2022-05-24,47.37189483642578
2022-05-25,47.63797378540039
2022-05-26,47.88632583618164
2022-05-27,47.815364837646484
2022-05-31,47.043724060058594
2022-06-01,46.44947052001953
2022-06-02,46.72441864013672
2022-06-03,47.18563461303711
2022-06-06,47.238853454589844
2022-06-07,47.859710693359375
2022-06-08,47.425113677978516
2022-06-09,45.92616653442383
2022-06-10,44.32079315185547
2022-06-13,42.49367904663086
2022-06-14,42.50254440307617
2022-06-15,43.025848388671875
2022-06-16,42.11228942871094
2022-06-17,41.26968765258789
2022-06-21,42.67107009887695
2022-06-22,43.522544860839844
2022-06-23,44.42723083496094
2022-06-24,45.75764465332031
2022-06-27,46.014862060546875
2022-06-28,44.93278121948242
2022-06-29,45.181129455566406
2022-06-30,46.502681732177734
2022-07-01,46.39625930786133
2022-07-05,45.80199432373047
2022-07-06,46.78650665283203
2022-07-07,47.38076400756836
2022-07-08,47.15903091430664
2022-07-11,46.910682678222656
2022-07-12,46.156776428222656
2022-07-13,45.93503952026367
2022-07-14,45.580265045166016
2022-07-15,45.899559020996094
2022-07-18,45.01261520385742
2022-07-19,45.56251907348633
2022-07-20,45.074703216552734
2022-07-21,45.34078598022461
2022-07-22,45.43834686279297
2022-07-25,45.917301177978516
2022-07-26,46.38737869262695
2022-07-27,46.07695007324219
2022-07-28,45.3350715637207
2022-07-29,45.147361755371094
2022-08-01,45.23675537109375
2022-08-02,44.414424896240234
2022-08-03,44.566375732421875
2022-08-04,44.566375732421875
2022-08-05,44.03901672363281
2022-08-08,44.30717086791992
2022-08-09,44.494869232177734
2022-08-10,44.64682388305664
2022-08-11,43.16305923461914
2022-08-12,44.78983688354492
2022-08-15,44.46805191040039
2022-08-16,44.566375732421875
2022-08-17,44.03901672363281
2022-08-18,43.42227554321289
2022-08-19,43.9317626953125
2022-08-22,43.70829772949219
2022-08-23,42.912784576416016
2022-08-24,42.39436721801758
2022-08-25,42.8144645690918
2022-08-26,41.84912872314453
2022-08-29,41.321773529052734
2022-08-30,40.98211669921875
2022-08-31,40.42794418334961
2022-09-01,41.67930603027344
2022-09-02,40.84804153442383
2022-09-06,40.901668548583984
2022-09-07,41.23238754272461
2022-09-08,42.08152389526367
2022-09-09,42.76084518432617
2022-09-12,42.689327239990234
2022-09-13,41.2860221862793
2022-09-14,41.250267028808594
2022-09-15,41.06256103515625
2022-09-16,41.14300537109375
2022-09-19,40.61564254760742
2022-09-20,40.016780853271484
2022-09-21,39.257022857666016
2022-09-22,39.838016510009766
2022-09-23,39.40003967285156
2022-09-26,39.17658233642578
2022-09-27,39.40897750854492
2022-09-28,39.7128791809082
2022-09-29,39.4715461730957
2022-09-30,39.11400604248047
2022-10-03,39.45366668701172
2022-10-04,39.73969650268555
2022-10-05,39.435791015625
2022-10-06,38.515140533447266
2022-10-07,37.8268928527832
2022-10-10,37.317413330078125
2022-10-11,37.46936798095703
2022-10-12,37.567684173583984
2022-10-13,38.41682434082031
2022-10-14,38.3095703125
2022-10-17,39.015689849853516
2022-10-18,39.40897750854492
2022-10-19,38.53302001953125
2022-10-20,38.354251861572266
2022-10-21,40.177669525146484
2022-10-24,40.70503234863281
2022-10-25,40.749717712402344
2022-10-26,41.16982650756836
2022-10-27,40.8838005065918
2022-10-28,42.39436721801758
2022-10-31,41.60779571533203
2022-11-01,42.912784576416016
2022-11-02,42.07258987426758
2022-11-03,41.98243713378906
2022-11-04,42.56840515136719
2022-11-07,42.45120620727539
2022-11-08,42.68559646606445
2022-11-09,42.11766815185547
2022-11-10,42.712650299072266
2022-11-11,42.910972595214844
2022-11-14,44.38941955566406
2022-11-15,43.785423278808594
2022-11-16,43.316646575927734
2022-11-17,43.56906509399414
2022-11-18,43.47891616821289
2022-11-21,43.43384552001953
2022-11-22,44.24518585205078
2022-11-23,44.037841796875
2022-11-25,44.36237335205078
2022-11-28,44.68691635131836
2022-11-29,44.61479568481445
2022-11-30,45.191749572753906
2022-12-01,46.04817199707031
2022-12-02,45.89491653442383
2022-12-05,45.73264694213867
2022-12-06,44.8131217956543
2022-12-07,45.290916442871094
2022-12-08,46.6792106628418
2022-12-09,46.625118255615234
2022-12-12,47.02177429199219
2022-12-13,47.84213638305664
2022-12-14,49.11323547363281
2022-12-15,48.32893371582031
2022-12-16,46.336639404296875
2022-12-19,46.30058288574219
2022-12-20,46.26451873779297
2022-12-21,46.57102584838867
2022-12-22,46.55299758911133
2022-12-23,46.724281311035156
2022-12-27,46.09324264526367
2022-12-28,45.79574966430664
2022-12-29,46.27354049682617
2022-12-30,46.192405700683594
2023-01-03,46.21043395996094
2023-01-04,45.191749572753906
2023-01-05,44.76804733276367
2023-01-06,45.90392303466797
2023-01-09,43.62314987182617
2023-01-10,42.92900085449219
2023-01-11,42.77574920654297
2023-01-12,43.01013946533203
2023-01-13,43.13634490966797
2023-01-17,41.54071044921875
2023-01-18,40.56709671020508
2023-01-19,40.53103256225586
2023-01-20,40.66626739501953
2023-01-23,40.549068450927734
2023-01-24,40.30567169189453
2023-01-25,40.63020324707031
2023-01-26,40.2572021484375
2023-01-27,39.83870315551758
2023-01-30,39.620365142822266
2023-01-31,40.175323486328125
2023-02-01,40.002464294433594
2023-02-02,40.339080810546875
2023-02-03,40.084346771240234
2023-02-06,39.8114128112793
2023-02-07,39.6567497253418
2023-02-08,40.011566162109375
2023-02-09,39.42930603027344
2023-02-10,39.92058181762695
2023-02-13,40.02066421508789
2023-02-14,39.775028228759766
2023-02-15,39.41111373901367
2023-02-16,39.07450485229492
2023-02-17,39.31104278564453
2023-02-21,38.84706115722656
2023-02-22,38.555938720703125
2023-02-23,38.483150482177734
2023-02-24,37.98278045654297
2023-02-27,37.10029983520508
2023-02-28,36.90925216674805
2023-03-01,36.55445098876953
2023-03-02,36.95474624633789
2023-03-03,37.436920166015625
2023-03-06,37.40053176879883
2023-03-07,36.700008392333984
2023-03-08,36.4998664855957
2023-03-09,35.899410247802734
2023-03-10,35.83572769165039
2023-03-13,36.26332473754883
2023-03-14,36.29970932006836
2023-03-15,36.645423889160156
2023-03-16,36.72730255126953
2023-03-17,36.48167037963867
2023-03-20,37.12759780883789
2023-03-21,36.99113082885742
2023-03-22,36.39978790283203
2023-03-23,36.55445098876953
2023-03-24,36.74549865722656
2023-03-27,36.59083938598633
2023-03-28,36.381591796875
2023-03-29,36.618125915527344
2023-03-30,36.73640441894531
2023-03-31,37.11849594116211
2023-04-03,37.61887741088867
2023-04-04,37.20948028564453
2023-04-05,37.80082702636719
2023-04-06,37.755340576171875
2023-04-10,37.96459197998047
2023-04-11,38.01917266845703
2023-04-12,37.63706970214844
2023-04-13,37.72804641723633
2023-04-14,37.473304748535156
2023-04-17,37.46421432495117
2023-04-18,36.891056060791016
2023-04-19,36.60903549194336
2023-04-20,36.25422286987305
2023-04-21,36.58174133300781
2023-04-24,36.30881118774414
2023-04-25,35.781150817871094
2023-04-26,35.14430618286133
2023-04-27,35.244384765625
2023-04-28,35.3808479309082
2023-05-01,35.67197036743164
2023-05-02,35.53550720214844
2023-05-03,34.98054885864258
2023-05-04,34.78040313720703
2023-05-05,35.016937255859375
2023-05-08,35.18069839477539
2023-05-09,35.007843017578125
2023-05-10,34.844085693359375
2023-05-11,34.55900955200195
2023-05-12,34.34749221801758
2023-05-15,34.172767639160156
2023-05-16,34.03482437133789
2023-05-17,33.79572677612305
2023-05-18,33.54743194580078
2023-05-19,33.814117431640625
2023-05-22,35.634952545166016
2023-05-23,36.45340347290039
2023-05-24,35.52459716796875
2023-05-25,34.78891372680664
2023-05-26,34.577396392822266
2023-05-30,34.03482437133789
2023-05-31,34.9636344909668
2023-06-01,34.9636344909668
2023-06-02,35.276302337646484
2023-06-05,35.54298782348633
2023-06-06,35.285491943359375
2023-06-07,35.763694763183594
2023-06-08,35.94761657714844
2023-06-09,35.8372688293457
2023-06-12,36.692501068115234
2023-06-13,37.041954040527344
2023-06-14,36.19591522216797
2023-06-15,36.554561614990234
2023-06-16,36.83964538574219
2023-06-20,36.177520751953125
2023-06-21,35.772891998291016
2023-06-22,35.61655807495117
2023-06-23,35.221126556396484
2023-06-26,33.924476623535156
2023-06-27,33.49225616455078
2023-06-28,33.37270736694336
2023-06-29,33.216365814208984
2023-06-30,33.731353759765625
2023-07-03,33.703765869140625
2023-07-05,33.5290412902832
2023-07-06,32.76576232910156
2023-07-07,32.67380142211914
2023-07-10,32.811744689941406
2023-07-11,33.124412536621094
2023-07-12,33.09682846069336
2023-07-13,33.161197662353516
2023-07-14,33.400291442871094
2023-07-17,32.97727584838867
2023-07-18,33.32672119140625
2023-07-19,33.51064682006836
2023-07-20,33.814117431640625
2023-07-21,34.39347839355469
2023-07-24,34.49462890625
2023-07-25,34.080806732177734
2023-07-26,34.218746185302734
2023-07-27,33.66083526611328
2023-07-28,33.53995132446289
2023-07-31,33.53065872192383
2023-08-01,33.112220764160156
2023-08-02,32.870452880859375
2023-08-03,32.54500198364258
2023-08-04,32.5635986328125
2023-08-07,33.17730712890625
2023-08-08,33.14011001586914
2023-08-09,33.32608413696289
2023-08-10,33.214500427246094
2023-08-11,33.512054443359375
2023-08-14,33.53995132446289
2023-08-15,32.907649993896484
2023-08-16,32.9913330078125
2023-08-17,33.94908905029297
2023-08-18,34.08856964111328
2023-08-21,34.41402053833008
2023-08-22,34.25593566894531
2023-08-23,34.08856964111328
2023-08-24,33.62363815307617
2023-08-25,33.82821273803711
2023-08-28,33.670127868652344
2023-08-29,33.61434555053711
2023-08-30,33.38187789916992
2023-08-31,32.89834976196289
2023-09-01,33.27029037475586
2023-09-05,32.89834976196289
2023-09-06,31.959192276000977
2023-09-07,31.875507354736328
2023-09-08,31.847610473632812
2023-09-11,31.559350967407227
2023-09-12,31.75462532043457
2023-09-13,31.689533233642578
2023-09-14,31.75462532043457
2023-09-15,31.680234909057617
2023-09-18,31.280397415161133
2023-09-19,31.605844497680664
2023-09-20,31.26180076599121
2023-09-21,30.54581069946289
2023-09-22,30.397035598754883
2023-09-25,30.666688919067383
2023-09-26,30.127376556396484
2023-09-27,29.84841537475586
2023-09-28,29.83911895751953
2023-09-29,30.84336280822754
2023-10-02,31.559350967407227
2023-10-03,31.52216148376465
2023-10-04,30.97354507446289
2023-10-05,31.122323989868164
2023-10-06,30.806169509887695
2023-10-09,30.871259689331055
2023-10-10,30.84336280822754
2023-10-11,30.787572860717773
2023-10-12,30.610898971557617
2023-10-13,29.857715606689453
2023-10-16,30.936351776123047
2023-10-17,30.45282745361328
2023-10-18,29.206815719604492
2023-10-19,29.002246856689453
2023-10-20,28.500123977661133
2023-10-23,28.67679786682129
2023-10-24,28.295555114746094
2023-10-25,28.574514389038086
2023-10-26,28.97435188293457
2023-10-27,27.998004913330078
2023-10-30,28.407136917114258
2023-10-31,28.41643714904785
2023-11-01,28.369943618774414
2023-11-02,28.360645294189453
2023-11-03,29.067337036132812
2023-11-06,28.992948532104492
2023-11-07,29.05803871154785
2023-11-08,28.658201217651367
2023-11-09,27.970252990722656
2023-11-10,27.781774520874023
2023-11-13,27.310575485229492
2023-11-14,27.574447631835938
2023-11-15,28.45087432861328
2023-11-16,28.055068969726562
2023-11-17,28.196426391601562
2023-11-20,28.25296974182129
2023-11-21,28.55453872680664
2023-11-22,28.573383331298828
2023-11-24,28.74301528930664
2023-11-27,28.40375328063965
2023-11-28,27.979677200317383
2023-11-29,28.347209930419922
2023-11-30,28.714744567871094
2023-12-01,27.244609832763672
2023-12-04,27.59329605102539
2023-12-05,27.414241790771484
2023-12-06,27.13152313232422
2023-12-07,26.98073959350586
2023-12-08,27.122098922729492
2023-12-11,26.990163803100586
2023-12-12,26.933618545532227
2023-12-13,25.124221801757812
2023-12-14,24.624753952026367
2023-12-15,25.095951080322266
2023-12-18,25.50118064880371
2023-12-19,26.53781509399414
2023-12-20,26.038345336914062
2023-12-21,26.67917251586914
2023-12-22,26.763986587524414
2023-12-26,26.773412704467773
2023-12-27,26.961891174316406
2023-12-28,27.13152313232422
2023-12-29,27.13152313232422
2024-01-02,28.017372131347656
2024-01-03,28.017372131347656
2024-01-04,27.414241790771484
2024-01-05,27.772348403930664
2024-01-08,27.876012802124023
2024-01-09,27.70638084411621
2024-01-10,27.32000160217285
2024-01-11,26.763986587524414
2024-01-12,27.04670524597168
2024-01-16,26.688594818115234
2024-01-17,26.528390884399414
2024-01-18,26.471847534179688
2024-01-19,26.650901794433594
2024-01-22,26.67917251586914
2024-01-23,26.792261123657227
2024-01-24,26.69801902770996
2024-01-25,26.277128219604492
2024-01-26,26.277128219604492
2024-01-29,26.286693572998047
2024-01-30,25.846670150756836
2024-01-31,25.904064178466797
2024-02-01,26.10494613647461
2024-02-02,25.760578155517578
2024-02-05,25.416208267211914
2024-02-06,26.305824279785156
2024-02-07,26.36322021484375
2024-02-08,26.372785568237305
2024-02-09,26.36322021484375
2024-02-12,26.458877563476562
2024-02-13,25.79884147644043
2024-02-14,25.932762145996094
2024-02-15,26.315393447875977
2024-02-16,26.420616149902344
2024-02-20,26.391916275024414
2024-02-21,26.468442916870117
2024-02-22,26.353652954101562
2024-02-23,26.554534912109375
2024-02-26,25.99972152709961
2024-02-27,25.722312927246094
2024-02-28,25.865802764892578
2024-02-29,25.40664291381836
2024-03-01,25.435340881347656
2024-03-04,24.765737533569336
2024-03-05,24.947486877441406
2024-03-06,26.009288787841797
2024-03-07,25.626657485961914
2024-03-08,26.037982940673828
2024-03-11,27.13804817199707
2024-03-12,26.79368019104004
2024-03-13,26.994558334350586
2024-03-14,26.908466339111328
2024-03-15,26.72671890258789
2024-03-18,26.516271591186523
2024-03-19,26.430179595947266
2024-03-20,26.497142791748047
2024-03-21,26.458877563476562
2024-03-22,26.171905517578125
2024-03-25,26.238866806030273
2024-03-26,26.391916275024414
2024-03-27,26.573667526245117
2024-03-28,26.54496955871582
2024-04-01,26.516271591186523
2024-04-02,26.353652954101562
2024-04-03,26.037982940673828
2024-04-04,25.492734909057617
2024-04-05,25.502300262451172
2024-04-08,25.4257755279541
2024-04-09,25.617090225219727
2024-04-10,25.177064895629883
2024-04-11,25.196197509765625
2024-04-12,24.737041473388672
2024-04-15,24.784868240356445
2024-04-16,24.57442283630371
2024-04-17,24.316146850585938
2024-04-18,24.287450790405273
2024-04-19,24.870960235595703
2024-04-22,25.119670867919922
2024-04-23,25.177064895629883
2024-04-24,25.129236221313477
2024-04-25,24.163095474243164
2024-04-26,24.297016143798828
2024-04-29,24.526592254638672
2024-04-30,24.507463455200195
2024-05-01,25.99972152709961
2024-05-02,26.497142791748047
2024-05-03,26.60236358642578
2024-05-06,26.937166213989258
2024-05-07,26.56410026550293
2024-05-08,27.042388916015625
2024-05-09,27.362817764282227
2024-05-10,27.197750091552734
2024-05-13,27.615280151367188
2024-05-14,27.55702018737793
2024-05-15,27.9842586517334
2024-05-16,28.08135986328125
2024-05-17,27.809480667114258
2024-05-20,27.70267105102539
2024-05-21,27.73179817199707
2024-05-22,28.741641998291016
2024-05-23,27.858030319213867
2024-05-24,28.042518615722656
2024-05-28,27.479337692260742
2024-05-29,27.01325798034668
2024-05-30,27.382240295410156
2024-05-31,27.828899383544922
2024-06-03,28.460050582885742
2024-06-04,28.63483238220215
2024-06-05,28.69308853149414
2024-06-06,27.964839935302734
2024-06-07,27.751220703125
2024-06-10,27.256010055541992
2024-06-11,27.2171688079834
2024-06-12,26.85789680480957
2024-06-13,26.848188400268555
2024-06-14,26.73166847229004
2024-06-17,26.197616577148438
2024-06-18,26.615148544311523
2024-06-20,26.935579299926758
2024-06-21,26.935579299926758
2024-06-24,27.537599563598633
2024-06-25,27.178329467773438
2024-06-26,26.624858856201172
2024-06-27,26.993839263916016
2024-06-28,27.168617248535156
2024-07-01,27.40165901184082
2024-07-02,27.022968292236328
2024-07-03,26.896739959716797
2024-07-05,27.236587524414062
2024-07-08,27.12006950378418
2024-07-09,26.916156768798828
2024-07-10,27.527889251708984
2024-07-11,27.828899383544922
2024-07-12,28.08135986328125
2024-07-15,28.256141662597656
2024-07-16,28.644540786743164
2024-07-17,29.15917205810547
2024-07-18,28.84844970703125
2024-07-19,29.10091209411621
2024-07-22,28.741641998291016
2024-07-23,28.644540786743164
2024-07-24,29.110620498657227
2024-07-25,29.30482292175293
2024-07-26,30.299373626708984
2024-07-29,30.250137329101562
2024-07-30,30.90989112854004
2024-07-31,30.072893142700195
2024-08-01,30.181209564208984
2024-08-02,29.964574813842773
2024-08-05,29.285127639770508
2024-08-06,28.871551513671875
2024-08-07,28.408740997314453
2024-08-08,28.32011604309082
2024-08-09,28.113327026367188
2024-08-12,28.01485824584961
2024-08-13,28.408740997314453
2024-08-14,28.43828010559082
2024-08-15,28.2708797454834
2024-08-16,27.867151260375977
2024-08-19,28.35950469970703
2024-08-20,28.457975387573242
2024-08-21,28.585987091064453
2024-08-22,28.339811325073242
2024-08-23,28.457975387573242
2024-08-26,28.47766876220703
2024-08-27,28.37919807434082
2024-08-28,28.310270309448242
2024-08-29,28.28072738647461
2024-08-30,28.566293716430664
2024-09-03,27.867151260375977
2024-09-04,27.955774307250977
2024-09-05,28.07394027709961
2024-09-06,28.1231746673584
2024-09-09,28.960174560546875
2024-09-10,29.285127639770508
2024-09-11,29.206350326538086
2024-09-12,28.713998794555664
2024-09-13,28.822317123413086
2024-09-16,29.61008071899414
2024-09-17,29.373750686645508
2024-09-18,29.29497528076172
2024-09-19,29.206350326538086
2024-09-20,28.970022201538086
2024-09-23,28.861703872680664
2024-09-24,29.048797607421875
2024-09-25,28.487516403198242
2024-09-26,28.52690315246582
2024-09-27,28.645069122314453
2024-09-30,28.497364044189453
2024-10-01,28.23149299621582
2024-10-02,28.17241096496582
2024-10-03,27.906539916992188
2024-10-04,28.14286994934082
2024-10-07,28.753387451171875
2024-10-08,28.733692169189453
2024-10-09,29.72824478149414
2024-10-10,28.891244888305664
2024-10-11,28.713998794555664
2024-10-14,28.635221481323242
2024-10-15,28.989717483520508
2024-10-16,29.216197967529297
2024-10-17,28.822317123413086
2024-10-18,28.773080825805664
2024-10-21,28.487516403198242
2024-10-22,28.398893356323242
2024-10-23,28.418588638305664
2024-10-24,28.20195198059082
2024-10-25,28.01485824584961
2024-10-28,28.418588638305664
2024-10-29,28.024703979492188
2024-10-30,28.08378791809082
2024-10-31,27.867151260375977
2024-11-01,27.660364151000977
2024-11-04,27.335411071777344
2024-11-05,27.561893463134766
2024-11-06,26.941530227661133
2024-11-07,27.03999900817871
2024-11-08,26.719999313354492
2024-11-11,26.239999771118164
2024-11-12,26.190000534057617
2024-11-13,26.719999313354492
2024-11-14,26.020000457763672
2024-11-15,24.799999237060547
2024-11-18,24.860000610351562
2024-11-19,25.100000381469727
2024-11-20,24.940000534057617
2024-11-21,25.1299991607666
2024-11-22,25.649999618530273
2024-11-25,26.170000076293945
2024-11-26,25.770000457763672
2024-11-27,25.829999923706055
2024-11-29,26.209999084472656
2024-12-02,25.81999969482422
2024-12-03,25.559999465942383
2024-12-04,25.229999542236328
2024-12-05,25.700000762939453
2024-12-06,25.729999542236328
2024-12-09,26.100000381469727
2024-12-10,25.56999969482422
2024-12-11,25.229999542236328
2024-12-12,25.3700008392334
2024-12-13,25.579999923706055
2024-12-16,25.25
2024-12-17,26.43000030517578
