,COF
2021-06-04,155.34793090820312
2021-06-07,152.81582641601562
2021-06-08,152.04962158203125
2021-06-09,150.0594482421875
2021-06-10,148.32151794433594
2021-06-11,150.10610961914062
2021-06-14,148.29348754882812
2021-06-15,151.4703369140625
2021-06-16,151.5543975830078
2021-06-17,143.47213745117188
2021-06-18,140.17379760742188
2021-06-21,144.7241973876953
2021-06-22,144.7241973876953
2021-06-23,146.1070556640625
2021-06-24,147.22833251953125
2021-06-25,149.48947143554688
2021-06-28,145.7613525390625
2021-06-29,144.03273010253906
2021-06-30,144.53732299804688
2021-07-01,146.83584594726562
2021-07-02,147.06947326660156
2021-07-06,145.29417419433594
2021-07-07,144.8643798828125
2021-07-08,142.4536895751953
2021-07-09,150.01271057128906
2021-07-12,154.030517578125
2021-07-13,152.15243530273438
2021-07-14,148.41493225097656
2021-07-15,149.82586669921875
2021-07-16,147.18157958984375
2021-07-19,143.52821350097656
2021-07-20,147.61138916015625
2021-07-21,152.4981231689453
2021-07-22,150.8349609375
2021-07-23,149.57357788085938
2021-07-26,151.68527221679688
2021-07-27,151.87210083007812
2021-07-28,150.79759216308594
2021-07-29,153.1521759033203
2021-07-30,151.0872344970703
2021-08-02,149.59225463867188
2021-08-03,150.8349609375
2021-08-04,150.61073303222656
2021-08-05,152.47946166992188
2021-08-06,156.2069549560547
2021-08-09,156.45169067382812
2021-08-10,160.64984130859375
2021-08-11,164.3020477294922
2021-08-12,166.54229736328125
2021-08-13,167.29531860351562
2021-08-16,166.909423828125
2021-08-17,163.10658264160156
2021-08-18,161.9205780029297
2021-08-19,158.23074340820312
2021-08-20,158.3436737060547
2021-08-23,159.40733337402344
2021-08-24,160.0662384033203
2021-08-25,163.7184295654297
2021-08-26,161.55348205566406
2021-08-27,165.4786376953125
2021-08-30,155.4915771484375
2021-08-31,156.2257843017578
2021-09-01,152.1876220703125
2021-09-02,150.66278076171875
2021-09-03,148.0271453857422
2021-09-07,147.71649169921875
2021-09-08,145.5233154296875
2021-09-09,146.63401794433594
2021-09-10,146.4269561767578
2021-09-13,149.59910583496094
2021-09-14,145.32565307617188
2021-09-15,149.58029174804688
2021-09-16,150.76626586914062
2021-09-17,150.2014923095703
2021-09-20,147.18939208984375
2021-09-21,147.31179809570312
2021-09-22,150.2486114501953
2021-09-23,156.27284240722656
2021-09-24,156.41403198242188
2021-09-27,159.79327392578125
2021-09-28,157.55299377441406
2021-09-29,156.77175903320312
2021-09-30,152.46060180664062
2021-10-01,156.7622833251953
2021-10-04,156.35755920410156
2021-10-05,158.81430053710938
2021-10-06,158.01422119140625
2021-10-07,158.02365112304688
2021-10-08,158.88963317871094
2021-10-11,156.42343139648438
2021-10-12,157.80714416503906
2021-10-13,152.5830078125
2021-10-14,156.26341247558594
2021-10-15,158.49429321289062
2021-10-18,159.22848510742188
2021-10-19,159.82150268554688
2021-10-20,163.078369140625
2021-10-21,155.96221923828125
2021-10-22,157.98597717285156
2021-10-25,158.7766876220703
2021-10-26,155.1715545654297
2021-10-27,143.5465850830078
2021-10-28,143.5465850830078
2021-10-29,142.1629180908203
2021-11-01,144.02664184570312
2021-11-02,142.99122619628906
2021-11-03,144.8643798828125
2021-11-04,144.45025634765625
2021-11-05,145.77745056152344
2021-11-08,146.3893280029297
2021-11-09,146.29518127441406
2021-11-10,147.10467529296875
2021-11-11,147.923583984375
2021-11-12,148.15980529785156
2021-11-15,147.7440948486328
2021-11-16,145.3440399169922
2021-11-17,143.5770721435547
2021-11-18,144.55975341796875
2021-11-19,142.9818115234375
2021-11-22,144.7676544189453
2021-11-23,147.67791748046875
2021-11-24,147.27162170410156
2021-11-26,140.94081115722656
2021-11-29,138.91873168945312
2021-11-30,132.78636169433594
2021-12-01,130.74539184570312
2021-12-02,135.46041870117188
2021-12-03,134.0808563232422
2021-12-06,137.8982696533203
2021-12-07,140.3927764892578
2021-12-08,140.61009216308594
2021-12-09,140.9502716064453
2021-12-10,142.1219482421875
2021-12-13,137.9927520751953
2021-12-14,139.76914978027344
2021-12-15,139.26834106445312
2021-12-16,139.8636474609375
2021-12-17,136.14073181152344
2021-12-20,130.7264862060547
2021-12-21,135.6021728515625
2021-12-22,135.81004333496094
2021-12-23,137.10455322265625
2021-12-27,137.85101318359375
2021-12-28,138.14390563964844
2021-12-29,137.56752014160156
2021-12-30,137.4730224609375
2021-12-31,137.0950927734375
2022-01-03,140.1659698486328
2022-01-04,142.82115173339844
2022-01-05,140.09039306640625
2022-01-06,142.42428588867188
2022-01-07,146.16610717773438
2022-01-10,148.49053955078125
2022-01-11,149.77560424804688
2022-01-12,150.04017639160156
2022-01-13,152.47802734375
2022-01-14,151.71266174316406
2022-01-18,148.42442321777344
2022-01-19,143.2558135986328
2022-01-20,141.98965454101562
2022-01-21,138.44630432128906
2022-01-24,140.1282196044922
2022-01-25,143.77552795410156
2022-01-26,136.91558837890625
2022-01-27,133.87298583984375
2022-01-28,134.76119995117188
2022-01-31,138.6447296142578
2022-02-01,142.19754028320312
2022-02-02,141.3754425048828
2022-02-03,140.11874389648438
2022-02-04,142.06524658203125
2022-02-07,143.7849578857422
2022-02-08,147.38499450683594
2022-02-09,150.08741760253906
2022-02-10,148.83070373535156
2022-02-11,147.96755981445312
2022-02-14,147.15184020996094
2022-02-15,150.70875549316406
2022-02-16,150.68028259277344
2022-02-17,146.41200256347656
2022-02-18,146.03262329101562
2022-02-22,145.0556182861328
2022-02-23,141.77377319335938
2022-02-24,140.1613311767578
2022-02-25,145.681640625
2022-02-28,145.3781280517578
2022-03-01,133.43638610839844
2022-03-02,133.92962646484375
2022-03-03,131.3876190185547
2022-03-04,127.21416473388672
2022-03-07,118.3740463256836
2022-03-08,119.58814239501953
2022-03-09,125.11798858642578
2022-03-10,123.55292510986328
2022-03-11,123.39164733886719
2022-03-14,126.7873306274414
2022-03-15,127.3564224243164
2022-03-16,130.7426300048828
2022-03-17,130.46755981445312
2022-03-18,131.09356689453125
2022-03-21,127.51770782470703
2022-03-22,131.0556182861328
2022-03-23,127.09087371826172
2022-03-24,128.11524963378906
2022-03-25,128.88356018066406
2022-03-28,126.38896942138672
2022-03-29,128.7033233642578
2022-03-30,127.54615783691406
2022-03-31,124.52987670898438
2022-04-01,124.15047454833984
2022-04-04,124.89031982421875
2022-04-05,123.70465850830078
2022-04-06,122.62336730957031
2022-04-07,122.6518325805664
2022-04-08,124.97566223144531
2022-04-11,124.47293853759766
2022-04-12,125.42147827148438
2022-04-13,125.79139709472656
2022-04-14,125.762939453125
2022-04-18,130.87539672851562
2022-04-19,134.29953002929688
2022-04-20,134.54615783691406
2022-04-21,132.77244567871094
2022-04-22,128.31443786621094
2022-04-25,129.4336700439453
2022-04-26,125.42147827148438
2022-04-27,117.94721984863281
2022-04-28,122.7182388305664
2022-04-29,118.20332336425781
2022-05-02,120.11930847167969
2022-05-03,122.02580261230469
2022-05-04,127.3849105834961
2022-05-05,123.61930847167969
2022-05-06,120.49871826171875
2022-05-09,116.87540435791016
2022-05-10,114.79817199707031
2022-05-11,113.43230438232422
2022-05-12,108.27241516113281
2022-05-13,111.04715728759766
2022-05-16,108.67290496826172
2022-05-17,114.81358337402344
2022-05-18,109.07337188720703
2022-05-19,108.06263732910156
2022-05-20,108.41543579101562
2022-05-23,113.27841186523438
2022-05-24,111.39998626708984
2022-05-25,114.63240814208984
2022-05-26,118.6276626586914
2022-05-27,120.58236694335938
2022-05-31,121.91731262207031
2022-06-01,119.15210723876953
2022-06-02,120.49657440185547
2022-06-03,118.2844009399414
2022-06-06,119.83863830566406
2022-06-07,122.2701187133789
2022-06-08,119.35234832763672
2022-06-09,113.7933120727539
2022-06-10,107.3475112915039
2022-06-13,102.03638458251953
2022-06-14,101.62637329101562
2022-06-15,103.14247131347656
2022-06-16,97.36412811279297
2022-06-17,102.27477264404297
2022-06-21,101.5119400024414
2022-06-22,100.72051239013672
2022-06-23,99.36650848388672
2022-06-24,104.97322845458984
2022-06-27,104.5060043334961
2022-06-28,103.47618865966797
2022-06-29,100.70145416259766
2022-06-30,99.34745025634766
2022-07-01,101.85521697998047
2022-07-05,101.7026596069336
2022-07-06,101.11146545410156
2022-07-07,103.78133392333984
2022-07-08,103.56202697753906
2022-07-11,102.18895721435547
2022-07-12,102.06499481201172
2022-07-13,100.62516784667969
2022-07-14,98.641845703125
2022-07-15,103.12340545654297
2022-07-18,105.35464477539062
2022-07-19,107.76705169677734
2022-07-20,109.42618560791016
2022-07-21,108.95894622802734
2022-07-22,103.86715698242188
2022-07-25,105.77418518066406
2022-07-26,101.41659545898438
2022-07-27,103.87667846679688
2022-07-28,102.70384979248047
2022-07-29,104.72532653808594
2022-08-01,104.62996673583984
2022-08-02,101.96964263916016
2022-08-03,103.99110412597656
2022-08-04,101.92196655273438
2022-08-05,101.96031951904297
2022-08-08,103.38909149169922
2022-08-09,102.0082778930664
2022-08-10,108.10688781738281
2022-08-11,110.53292083740234
2022-08-12,110.98360443115234
2022-08-15,108.98909759521484
2022-08-16,110.7151107788086
2022-08-17,108.9411392211914
2022-08-18,109.17127227783203
2022-08-19,107.59868621826172
2022-08-22,104.52059936523438
2022-08-23,105.29731750488281
2022-08-24,105.82470703125
2022-08-25,108.98909759521484
2022-08-26,105.30689239501953
2022-08-29,102.79456329345703
2022-08-30,102.43977355957031
2022-08-31,101.4712905883789
2022-09-01,100.5027847290039
2022-09-02,99.93702697753906
2022-09-06,97.97128295898438
2022-09-07,100.57949829101562
2022-09-08,102.06580352783203
2022-09-09,103.86853790283203
2022-09-12,105.27812957763672
2022-09-13,96.8877182006836
2022-09-14,96.51375579833984
2022-09-15,98.54661560058594
2022-09-16,97.50141143798828
2022-09-19,98.26853942871094
2022-09-20,97.20416259765625
2022-09-21,95.40142059326172
2022-09-22,91.5466079711914
2022-09-23,89.92605590820312
2022-09-26,87.5479965209961
2022-09-27,87.63428497314453
2022-09-28,91.13428497314453
2022-09-29,89.8301773071289
2022-09-30,88.38224029541016
2022-10-03,91.64250183105469
2022-10-04,95.76579284667969
2022-10-05,94.8740234375
2022-10-06,92.75483703613281
2022-10-07,90.01237487792969
2022-10-10,89.22607421875
2022-10-11,89.90689086914062
2022-10-12,89.6479721069336
2022-10-13,93.80004119873047
2022-10-14,91.46990966796875
2022-10-17,93.46442413330078
2022-10-18,95.49730682373047
2022-10-19,91.31649017333984
2022-10-20,91.0767593383789
2022-10-21,92.29454803466797
2022-10-24,93.55072784423828
2022-10-25,97.40553283691406
2022-10-26,97.7315444946289
2022-10-27,97.93291473388672
2022-10-28,102.69866943359375
2022-10-31,101.66305541992188
2022-11-01,102.42059326171875
2022-11-02,98.96853637695312
2022-11-03,94.75894927978516
2022-11-04,98.31648254394531
2022-11-07,100.43565368652344
2022-11-08,101.20277404785156
2022-11-09,97.30005645751953
2022-11-10,109.40586853027344
2022-11-11,112.13571166992188
2022-11-14,107.62135314941406
2022-11-15,99.89483642578125
2022-11-16,98.15855407714844
2022-11-17,95.92064666748047
2022-11-18,95.4576416015625
2022-11-21,97.7244644165039
2022-11-22,97.95597839355469
2022-11-23,98.03313446044922
2022-11-25,98.11995697021484
2022-11-28,96.05569458007812
2022-11-29,98.46721649169922
2022-11-30,99.5861587524414
2022-12-01,95.80490112304688
2022-12-02,94.23258209228516
2022-12-05,91.6570816040039
2022-12-06,90.7021255493164
2022-12-07,89.9304428100586
2022-12-08,90.26805114746094
2022-12-09,91.06867980957031
2022-12-12,94.068603515625
2022-12-13,95.3611831665039
2022-12-14,93.18116760253906
2022-12-15,90.52848815917969
2022-12-16,86.91120910644531
2022-12-19,84.7601318359375
2022-12-20,85.26172637939453
2022-12-21,86.54467010498047
2022-12-22,86.32279205322266
2022-12-23,87.48033142089844
2022-12-27,87.53821563720703
2022-12-28,86.52536010742188
2022-12-29,89.39025115966797
2022-12-30,89.66998291015625
2023-01-03,89.67964172363281
2023-01-04,92.40947723388672
2023-01-05,90.65390014648438
2023-01-06,93.63452911376953
2023-01-09,94.0010757446289
2023-01-10,95.013916015625
2023-01-11,98.18748474121094
2023-01-12,97.4447250366211
2023-01-13,99.2099609375
2023-01-17,99.96235656738281
2023-01-18,98.29358673095703
2023-01-19,94.4448013305664
2023-01-20,100.4928970336914
2023-01-23,103.32884979248047
2023-01-24,102.74043273925781
2023-01-25,111.98137664794922
2023-01-26,111.96208953857422
2023-01-27,113.41865539550781
2023-01-30,110.92996215820312
2023-01-31,114.78839111328125
2023-02-01,112.212890625
2023-02-02,117.50857543945312
2023-02-03,117.72185516357422
2023-02-06,114.03819274902344
2023-02-07,116.42288208007812
2023-02-08,113.63105773925781
2023-02-09,112.06065368652344
2023-02-10,111.85708618164062
2023-02-13,113.77647399902344
2023-02-14,111.81830596923828
2023-02-15,111.12035369873047
2023-02-16,108.1346664428711
2023-02-17,107.76628875732422
2023-02-21,104.83876037597656
2023-02-22,105.2652816772461
2023-02-23,106.1571044921875
2023-02-24,106.28312683105469
2023-02-27,105.69181060791016
2023-02-28,105.74028015136719
2023-03-01,105.25558471679688
2023-03-02,104.87752532958984
2023-03-03,106.4188461303711
2023-03-06,105.17803955078125
2023-03-07,102.27959442138672
2023-03-08,101.72704315185547
2023-03-09,97.84950256347656
2023-03-10,95.1836929321289
2023-03-13,90.46281433105469
2023-03-14,93.12860870361328
2023-03-15,90.0847396850586
2023-03-16,90.6954574584961
2023-03-17,86.96333312988281
2023-03-20,87.47710418701172
2023-03-21,91.66484069824219
2023-03-22,88.2235336303711
2023-03-23,87.15721130371094
2023-03-24,87.68067932128906
2023-03-27,88.94087219238281
2023-03-28,88.33016204833984
2023-03-29,91.23831176757812
2023-03-30,91.29647064208984
2023-03-31,93.21586608886719
2023-04-03,93.37096405029297
2023-04-04,93.67146301269531
2023-04-05,91.93627166748047
2023-04-06,92.02351379394531
2023-04-10,92.30463409423828
2023-04-11,95.4163589477539
2023-04-12,92.76024627685547
2023-04-13,92.9444351196289
2023-04-14,93.62299346923828
2023-04-17,94.83472442626953
2023-04-18,94.56330108642578
2023-04-19,96.25971221923828
2023-04-20,94.2918701171875
2023-04-21,93.6326904296875
2023-04-24,93.39034271240234
2023-04-25,92.04290008544922
2023-04-26,91.52912902832031
2023-04-27,93.05105590820312
2023-04-28,94.3209457397461
2023-05-01,90.31739044189453
2023-05-02,86.80823516845703
2023-05-03,85.33477783203125
2023-05-04,83.00824737548828
2023-05-05,85.31538391113281
2023-05-08,86.34292602539062
2023-05-09,86.2847671508789
2023-05-10,84.37508392333984
2023-05-11,84.74345397949219
2023-05-12,84.2749252319336
2023-05-15,86.98844146728516
2023-05-16,88.774658203125
2023-05-17,92.42522430419922
2023-05-18,96.85662841796875
2023-05-19,95.58772277832031
2023-05-22,97.07135772705078
2023-05-23,99.72631072998047
2023-05-24,97.11041259765625
2023-05-25,97.5301284790039
2023-05-26,100.39004516601562
2023-05-30,102.20555114746094
2023-05-31,101.7175064086914
2023-06-01,103.69895935058594
2023-06-02,107.8473129272461
2023-06-05,106.39295196533203
2023-06-06,109.34070587158203
2023-06-07,110.82437133789062
2023-06-08,108.96003723144531
2023-06-09,108.82339477539062
2023-06-12,109.15526580810547
2023-06-13,110.9317398071289
2023-06-14,109.643310546875
2023-06-15,108.97957611083984
2023-06-16,107.43736267089844
2023-06-20,106.51007843017578
2023-06-21,105.69017028808594
2023-06-22,104.35295104980469
2023-06-23,104.05035400390625
2023-06-26,103.679443359375
2023-06-27,106.10012817382812
2023-06-28,106.646728515625
2023-06-29,106.646728515625
2023-06-30,106.75410461425781
2023-07-03,108.3939208984375
2023-07-05,106.51007843017578
2023-07-06,104.69456481933594
2023-07-07,105.4559097290039
2023-07-10,106.83218383789062
2023-07-11,109.51641082763672
2023-07-12,110.04348754882812
2023-07-13,111.44905090332031
2023-07-14,108.88196563720703
2023-07-17,110.71699523925781
2023-07-18,113.29385375976562
2023-07-19,115.1386489868164
2023-07-20,112.23967742919922
2023-07-21,112.80580139160156
2023-07-24,114.41634368896484
2023-07-25,111.77116394042969
2023-07-26,111.31241607666016
2023-07-27,111.29287719726562
2023-07-28,112.10302734375
2023-07-31,114.22112274169922
2023-08-01,113.69404602050781
2023-08-02,110.54129791259766
2023-08-03,110.21918487548828
2023-08-04,111.25936889648438
2023-08-07,113.114013671875
2023-08-08,112.44673156738281
2023-08-09,109.7187271118164
2023-08-10,108.47248840332031
2023-08-11,108.31548309326172
2023-08-14,107.11830139160156
2023-08-15,104.91038513183594
2023-08-16,102.95759582519531
2023-08-17,103.10479736328125
2023-08-18,103.07535552978516
2023-08-21,102.43751525878906
2023-08-22,98.42401885986328
2023-08-23,99.71932983398438
2023-08-24,99.58194732666016
2023-08-25,98.96371459960938
2023-08-28,99.68988037109375
2023-08-29,101.58378601074219
2023-08-30,100.64173889160156
2023-08-31,100.47492218017578
2023-09-01,101.56416320800781
2023-09-05,99.83707427978516
2023-09-06,99.56231689453125
2023-09-07,98.05111694335938
2023-09-08,98.05111694335938
2023-09-11,98.1590576171875
2023-09-12,99.15998840332031
2023-09-13,98.46326446533203
2023-09-14,100.34735870361328
2023-09-15,102.5062026977539
2023-09-18,100.66136932373047
2023-09-19,99.78800964355469
2023-09-20,98.67913818359375
2023-09-21,97.07964324951172
2023-09-22,96.43197631835938
2023-09-25,96.04927062988281
2023-09-26,95.28386688232422
2023-09-27,93.7039794921875
2023-09-28,95.195556640625
2023-09-29,95.23480987548828
2023-10-02,93.34090423583984
2023-10-03,91.30962371826172
2023-10-04,90.87784576416016
2023-10-05,90.38719177246094
2023-10-06,91.79045867919922
2023-10-09,92.565673828125
2023-10-10,95.1661148071289
2023-10-11,95.30349731445312
2023-10-12,95.09741973876953
2023-10-13,93.41940307617188
2023-10-16,95.33293151855469
2023-10-17,96.2062759399414
2023-10-18,94.13574981689453
2023-10-19,90.9661636352539
2023-10-20,88.5423583984375
2023-10-23,88.6895523071289
2023-10-24,87.5316162109375
2023-10-25,87.3059310913086
2023-10-26,87.83582305908203
2023-10-27,95.91189575195312
2023-10-30,98.65953063964844
2023-10-31,99.39549255371094
2023-11-01,98.39457702636719
2023-11-02,102.6926498413086
2023-11-03,104.33141326904297
2023-11-06,103.4776840209961
2023-11-07,103.04591369628906
2023-11-08,103.11460876464844
2023-11-09,102.53564453125
2023-11-10,103.2166519165039
2023-11-13,103.00939178466797
2023-11-14,105.61497497558594
2023-11-15,104.61813354492188
2023-11-16,103.64105224609375
2023-11-17,106.27623748779297
2023-11-20,105.7531509399414
2023-11-21,104.4010009765625
2023-11-22,105.37809753417969
2023-11-24,105.18071746826172
2023-11-27,104.79579162597656
2023-11-28,107.16450500488281
2023-11-29,108.69429779052734
2023-11-30,110.20435333251953
2023-12-01,112.44476318359375
2023-12-04,113.44159698486328
2023-12-05,113.81663513183594
2023-12-06,112.28684997558594
2023-12-07,113.87584686279297
2023-12-08,116.55052947998047
2023-12-11,117.26113891601562
2023-12-12,118.72184753417969
2023-12-13,123.45926666259766
2023-12-14,127.51568603515625
2023-12-15,127.98942565917969
2023-12-18,128.2855224609375
2023-12-19,129.80545043945312
2023-12-20,126.06485748291016
2023-12-21,127.949951171875
2023-12-22,128.0486602783203
2023-12-26,129.0257568359375
2023-12-27,129.4402618408203
2023-12-28,130.2989501953125
2023-12-29,129.41065979003906
2024-01-02,130.3877716064453
2024-01-03,129.015869140625
2024-01-04,128.07827758789062
2024-01-05,130.69371032714844
2024-01-08,131.96690368652344
2024-01-09,131.1970672607422
2024-01-10,127.25908660888672
2024-01-11,126.6668930053711
2024-01-12,126.03524780273438
2024-01-16,125.85759735107422
2024-01-17,124.43637084960938
2024-01-18,123.29148864746094
2024-01-19,126.31160736083984
2024-01-22,127.98942565917969
2024-01-23,128.06838989257812
2024-01-24,129.38104248046875
2024-01-25,130.822021484375
2024-01-26,136.91159057617188
2024-01-29,136.67471313476562
2024-01-30,136.8030242919922
2024-01-31,133.555908203125
2024-02-01,132.80581665039062
2024-02-02,134.70079040527344
2024-02-05,133.47695922851562
2024-02-06,132.59857177734375
2024-02-07,132.22352600097656
2024-02-08,133.61512756347656
2024-02-09,134.0017547607422
2024-02-12,136.2917938232422
2024-02-13,132.3759307861328
2024-02-14,133.94227600097656
2024-02-15,135.1814727783203
2024-02-16,136.0439453125
2024-02-20,136.20257568359375
2024-02-21,133.8431396484375
2024-02-22,133.39703369140625
2024-02-23,134.34873962402344
2024-02-26,133.32763671875
2024-02-27,135.6374969482422
2024-02-28,136.43057250976562
2024-02-29,136.42066955566406
2024-03-01,135.5879364013672
2024-03-04,134.81468200683594
2024-03-05,136.37109375
2024-03-06,134.56683349609375
2024-03-07,136.46031188964844
2024-03-08,136.0439453125
2024-03-11,137.26332092285156
2024-03-12,139.05767822265625
2024-03-13,139.39474487304688
2024-03-14,138.2249298095703
2024-03-15,134.3784637451172
2024-03-18,135.09225463867188
2024-03-19,135.66725158691406
2024-03-20,140.5447235107422
2024-03-21,141.94252014160156
2024-03-22,139.9399871826172
2024-03-25,139.33526611328125
2024-03-26,139.6128387451172
2024-03-27,143.2610321044922
2024-03-28,147.60317993164062
2024-04-01,144.04420471191406
2024-04-02,143.16189575195312
2024-04-03,142.03175354003906
2024-04-04,140.901611328125
2024-04-05,142.2795867919922
2024-04-08,142.67613220214844
2024-04-09,142.2795867919922
2024-04-10,138.73052978515625
2024-04-11,139.1270751953125
2024-04-12,138.4132843017578
2024-04-15,137.9770965576172
2024-04-16,135.23104858398438
2024-04-17,135.5879364013672
2024-04-18,140.4059295654297
2024-04-19,141.67486572265625
2024-04-22,145.97735595703125
2024-04-23,146.62171936035156
2024-04-24,147.58334350585938
2024-04-25,144.7084197998047
2024-04-26,144.94635009765625
2024-04-29,144.2424774169922
2024-04-30,142.19036865234375
2024-05-01,140.41583251953125
2024-05-02,140.58436584472656
2024-05-03,141.17918395996094
2024-05-06,142.09124755859375
2024-05-07,141.327880859375
2024-05-08,141.59555053710938
2024-05-09,141.2584991455078
2024-05-10,141.92550659179688
2024-05-13,141.56710815429688
2024-05-14,142.4431915283203
2024-05-15,143.70755004882812
2024-05-16,140.4222412109375
2024-05-17,141.17884826660156
2024-05-20,139.994140625
2024-05-21,139.79502868652344
2024-05-22,138.80943298339844
2024-05-23,136.87808227539062
2024-05-24,137.0074920654297
2024-05-28,136.01194763183594
2024-05-29,135.0462646484375
2024-05-30,135.5738983154297
2024-05-31,137.0174560546875
2024-06-03,136.5097198486328
2024-06-04,133.8814697265625
2024-06-05,134.87701416015625
2024-06-06,135.7630615234375
2024-06-07,139.17779541015625
2024-06-10,140.27288818359375
2024-06-11,134.5385284423828
2024-06-12,136.4898223876953
2024-06-13,134.48875427246094
2024-06-14,133.1049346923828
2024-06-17,136.4898223876953
2024-06-18,136.72874450683594
2024-06-20,137.51522827148438
2024-06-21,136.16128540039062
2024-06-24,137.06723022460938
2024-06-25,134.25978088378906
2024-06-26,136.16128540039062
2024-06-27,133.4334716796875
2024-06-28,137.83380126953125
2024-07-01,139.07823181152344
2024-07-02,139.85476684570312
2024-07-03,137.80393981933594
2024-07-05,135.39471435546875
2024-07-08,135.20555114746094
2024-07-09,136.38031005859375
2024-07-10,136.0019989013672
2024-07-11,138.37139892578125
2024-07-12,137.7939910888672
2024-07-15,143.9663848876953
2024-07-16,148.89434814453125
2024-07-17,148.8047637939453
2024-07-18,148.05809020996094
2024-07-19,146.6145477294922
2024-07-22,144.4641571044922
2024-07-23,144.85243225097656
2024-07-24,145.7583770751953
2024-07-25,147.43089294433594
2024-07-26,148.69525146484375
2024-07-29,148.39657592773438
2024-07-30,151.5723876953125
2024-07-31,150.72616577148438
2024-08-01,143.2495880126953
2024-08-02,135.51417541503906
2024-08-05,130.8350830078125
2024-08-06,133.09498596191406
2024-08-07,131.7012176513672
2024-08-08,133.77195739746094
2024-08-09,134.2100067138672
2024-08-12,132.1199951171875
2024-08-13,134.0
2024-08-14,135.9499969482422
2024-08-15,137.11000061035156
2024-08-16,139.55999755859375
2024-08-19,142.92999267578125
2024-08-20,141.50999450683594
2024-08-21,139.77999877929688
2024-08-22,139.47999572753906
2024-08-23,142.5399932861328
2024-08-26,142.52000427246094
2024-08-27,142.3800048828125
2024-08-28,144.14999389648438
2024-08-29,145.3699951171875
2024-08-30,146.92999267578125
2024-09-03,145.60000610351562
2024-09-04,143.77000427246094
2024-09-05,142.08999633789062
2024-09-06,139.0
2024-09-09,142.60000610351562
2024-09-10,137.99000549316406
2024-09-11,136.4600067138672
2024-09-12,137.5399932861328
2024-09-13,138.97000122070312
2024-09-16,140.9499969482422
2024-09-17,145.0800018310547
2024-09-18,145.42999267578125
2024-09-19,153.0500030517578
2024-09-20,152.27999877929688
2024-09-23,151.25
2024-09-24,147.35000610351562
2024-09-25,146.3300018310547
2024-09-26,147.77999877929688
2024-09-27,149.08999633789062
2024-09-30,149.72999572753906
2024-10-01,146.8000030517578
2024-10-02,146.52000427246094
2024-10-03,145.1999969482422
2024-10-04,153.44000244140625
2024-10-07,152.0
2024-10-08,149.5
2024-10-09,151.8000030517578
2024-10-10,151.1300048828125
2024-10-11,155.67999267578125
2024-10-14,156.61000061035156
2024-10-15,156.72999572753906
2024-10-16,158.07000732421875
2024-10-17,159.75
2024-10-18,159.02999877929688
2024-10-21,157.02000427246094
2024-10-22,156.02000427246094
2024-10-23,154.25
2024-10-24,153.25999450683594
2024-10-25,161.27000427246094
2024-10-28,165.3699951171875
2024-10-29,162.99000549316406
2024-10-30,166.77000427246094
2024-10-31,162.7899932861328
2024-11-01,163.89999389648438
2024-11-04,161.27999877929688
2024-11-05,166.0500030517578
2024-11-06,190.97000122070312
2024-11-07,184.82000732421875
2024-11-08,185.2100067138672
2024-11-11,190.2100067138672
2024-11-12,186.7899932861328
2024-11-13,185.52999877929688
2024-11-14,183.0
2024-11-15,185.13999938964844
2024-11-18,182.86000061035156
2024-11-19,181.0
2024-11-20,180.69000244140625
2024-11-21,182.63999938964844
2024-11-22,187.05999755859375
2024-11-25,191.88999938964844
2024-11-26,191.4499969482422
2024-11-27,191.2899932861328
2024-11-29,192.00999450683594
2024-12-02,187.52000427246094
2024-12-03,187.05999755859375
2024-12-04,185.5
2024-12-05,185.57000732421875
2024-12-06,187.9600067138672
2024-12-09,184.72000122070312
2024-12-10,183.92999267578125
2024-12-11,186.0500030517578
2024-12-12,184.75
2024-12-13,184.52999877929688
2024-12-16,185.11000061035156
2024-12-17,181.17999267578125
