,INTU
2018-03-20,170.0374298095703
2018-03-21,168.6153106689453
2018-03-22,166.8686981201172
2018-03-23,162.1344757080078
2018-03-26,166.58226013183594
2018-03-27,165.36061096191406
2018-03-28,163.14620971679688
2018-03-29,165.45603942871094
2018-04-02,162.14404296875
2018-04-03,162.70716857910156
2018-04-04,165.16966247558594
2018-04-05,164.00521850585938
2018-04-06,160.0442352294922
2018-04-09,162.05323791503906
2018-04-10,163.8900604248047
2018-04-11,164.1580047607422
2018-04-12,166.10960388183594
2018-04-13,164.54063415527344
2018-04-16,167.7073211669922
2018-04-17,173.160400390625
2018-04-18,173.3421630859375
2018-04-19,171.63931274414062
2018-04-20,170.41470336914062
2018-04-23,172.49069213867188
2018-04-24,170.835693359375
2018-04-25,168.73097229003906
2018-04-26,177.1593475341797
2018-04-27,178.50827026367188
2018-04-30,176.78622436523438
2018-05-01,179.13014221191406
2018-05-02,177.8768768310547
2018-05-03,178.30735778808594
2018-05-04,181.24436950683594
2018-05-07,181.3496551513672
2018-05-08,181.93321228027344
2018-05-09,184.32493591308594
2018-05-10,185.8843536376953
2018-05-11,185.7886962890625
2018-05-14,184.2484130859375
2018-05-15,181.55056762695312
2018-05-16,182.16282653808594
2018-05-17,181.5601348876953
2018-05-18,182.28721618652344
2018-05-21,183.38739013671875
2018-05-22,182.28721618652344
2018-05-23,187.73077392578125
2018-05-24,189.22315979003906
2018-05-25,188.55348205566406
2018-05-29,188.1803741455078
2018-05-30,192.38983154296875
2018-05-31,192.8681640625
2018-06-01,195.24078369140625
2018-06-04,198.03427124023438
2018-06-05,199.2110137939453
2018-06-06,200.426025390625
2018-06-07,197.32632446289062
2018-06-08,197.32632446289062
2018-06-11,197.42196655273438
2018-06-12,198.5030975341797
2018-06-13,198.7900390625
2018-06-14,200.024169921875
2018-06-15,199.90940856933594
2018-06-18,200.10073852539062
2018-06-19,201.4879150390625
2018-06-20,204.27188110351562
2018-06-21,200.71299743652344
2018-06-22,197.0584716796875
2018-06-25,193.00213623046875
2018-06-26,193.35609436035156
2018-06-27,189.6345672607422
2018-06-28,195.183349609375
2018-06-29,195.46078491210938
2018-07-02,196.5418243408203
2018-07-03,195.8913116455078
2018-07-05,196.1782989501953
2018-07-06,199.13442993164062
2018-07-09,199.10572814941406
2018-07-10,199.8053741455078
2018-07-11,200.5050811767578
2018-07-12,204.84703063964844
2018-07-13,204.83746337890625
2018-07-16,205.55630493164062
2018-07-17,207.49241638183594
2018-07-18,209.24644470214844
2018-07-19,207.0228271484375
2018-07-20,206.34230041503906
2018-07-23,208.36459350585938
2018-07-24,206.84068298339844
2018-07-25,208.23049926757812
2018-07-26,207.64581298828125
2018-07-27,203.49557495117188
2018-07-30,194.265380859375
2018-07-31,195.7606201171875
2018-08-01,195.77978515625
2018-08-02,197.18875122070312
2018-08-03,196.63282775878906
2018-08-06,198.86614990234375
2018-08-07,200.7830810546875
2018-08-08,201.31982421875
2018-08-09,202.4220428466797
2018-08-10,202.24957275390625
2018-08-13,200.86932373046875
2018-08-14,201.9428253173828
2018-08-15,200.77345275878906
2018-08-16,200.9843292236328
2018-08-17,199.2590789794922
2018-08-20,198.7894287109375
2018-08-21,200.3325653076172
2018-08-22,200.9843292236328
2018-08-23,203.62974548339844
2018-08-24,207.63626098632812
2018-08-27,203.169677734375
2018-08-28,206.9652557373047
2018-08-29,208.85350036621094
2018-08-30,209.55322265625
2018-08-31,210.35830688476562
2018-09-04,211.5755615234375
2018-09-05,209.6106719970703
2018-09-06,210.7321014404297
2018-09-07,211.1730194091797
2018-09-10,215.39039611816406
2018-09-11,216.6363983154297
2018-09-12,216.31048583984375
2018-09-13,218.32330322265625
2018-09-14,218.09326171875
2018-09-17,216.10922241210938
2018-09-18,218.70668029785156
2018-09-19,211.7097930908203
2018-09-20,212.25608825683594
2018-09-21,211.2880096435547
2018-09-24,209.81195068359375
2018-09-25,212.74496459960938
2018-09-26,212.95574951171875
2018-09-27,213.56922912597656
2018-09-28,217.9590301513672
2018-10-01,218.2657928466797
2018-10-02,218.169921875
2018-10-03,221.71633911132812
2018-10-04,215.3424072265625
2018-10-05,213.08038330078125
2018-10-08,208.31675720214844
2018-10-09,211.95724487304688
2018-10-10,196.37701416015625
2018-10-11,192.77488708496094
2018-10-12,203.46591186523438
2018-10-15,200.54580688476562
2018-10-16,206.44366455078125
2018-10-17,210.19940185546875
2018-10-18,204.2919464111328
2018-10-19,202.77430725097656
2018-10-22,204.85874938964844
2018-10-23,200.63230895996094
2018-10-24,193.4856719970703
2018-10-25,199.46995544433594
2018-10-26,194.05242919921875
2018-10-29,192.75563049316406
2018-10-30,194.8017120361328
2018-10-31,202.67825317382812
2018-11-01,203.984619140625
2018-11-02,204.5801544189453
2018-11-05,205.98260498046875
2018-11-06,205.27175903320312
2018-11-07,213.12918090820312
2018-11-08,214.435546875
2018-11-09,213.40769958496094
2018-11-12,204.4744873046875
2018-11-13,204.44570922851562
2018-11-14,201.1221466064453
2018-11-15,206.07858276367188
2018-11-16,203.1008758544922
2018-11-19,191.3820343017578
2018-11-20,187.4822235107422
2018-11-21,190.5751953125
2018-11-23,189.27841186523438
2018-11-26,193.47608947753906
2018-11-27,190.9114227294922
2018-11-28,200.6802978515625
2018-11-29,200.93963623046875
2018-11-30,206.0690460205078
2018-12-03,205.09886169433594
2018-12-04,199.46035766601562
2018-12-06,203.2065887451172
2018-12-07,194.47506713867188
2018-12-10,198.6343231201172
2018-12-11,197.98114013671875
2018-12-12,200.9300079345703
2018-12-13,200.21920776367188
2018-12-14,193.00535583496094
2018-12-17,189.7010498046875
2018-12-18,190.31581115722656
2018-12-19,187.85684204101562
2018-12-20,184.4852752685547
2018-12-21,178.4817352294922
2018-12-24,175.54241943359375
2018-12-26,185.19602966308594
2018-12-27,189.46095275878906
2018-12-28,188.12574768066406
2018-12-31,189.08633422851562
2019-01-02,186.80020141601562
2019-01-03,181.08485412597656
2019-01-04,188.26983642578125
2019-01-07,191.14195251464844
2019-01-08,195.72378540039062
2019-01-09,195.11724853515625
2019-01-10,198.3907012939453
2019-01-11,198.4773712158203
2019-01-14,197.51455688476562
2019-01-15,202.00108337402344
2019-01-16,202.17442321777344
2019-01-17,203.84967041015625
2019-01-18,205.91001892089844
2019-01-22,204.4369354248047
2019-01-23,204.34066772460938
2019-01-24,204.263671875
2019-01-25,206.32400512695312
2019-01-28,203.19497680664062
2019-01-29,200.5762176513672
2019-01-30,206.1314697265625
2019-01-31,207.7874298095703
2019-02-01,206.4684295654297
2019-02-04,212.68795776367188
2019-02-05,216.13475036621094
2019-02-06,216.2213897705078
2019-02-07,212.74581909179688
2019-02-08,216.46209716796875
2019-02-11,217.07826232910156
2019-02-12,220.43833923339844
2019-02-13,220.0821533203125
2019-02-14,222.19064331054688
2019-02-15,224.6361541748047
2019-02-19,225.89735412597656
2019-02-20,227.1875
2019-02-21,226.28245544433594
2019-02-22,241.6002960205078
2019-02-25,238.5001678466797
2019-02-26,239.64585876464844
2019-02-27,240.5508575439453
2019-02-28,237.93211364746094
2019-03-01,241.0900421142578
2019-03-04,239.73251342773438
2019-03-05,237.89361572265625
2019-03-06,237.72027587890625
2019-03-07,236.2953643798828
2019-03-08,236.72865295410156
2019-03-11,241.21524047851562
2019-03-12,240.98414611816406
2019-03-13,244.2094268798828
2019-03-14,247.21331787109375
2019-03-15,248.52272033691406
2019-03-18,248.12799072265625
2019-03-19,246.52975463867188
2019-03-20,246.46238708496094
2019-03-21,250.92007446289062
2019-03-22,243.27557373046875
2019-03-25,244.38267517089844
2019-03-26,246.46238708496094
2019-03-27,245.8750457763672
2019-03-28,249.5721435546875
2019-03-29,251.68063354492188
2019-04-01,255.85910034179688
2019-04-02,258.27569580078125
2019-04-03,259.0651550292969
2019-04-04,252.855224609375
2019-04-05,251.95989990234375
2019-04-08,251.0548095703125
2019-04-09,249.71420288085938
2019-04-10,249.8974151611328
2019-04-11,250.3796844482422
2019-04-12,250.83303833007812
2019-04-15,251.62396240234375
2019-04-16,248.83644104003906
2019-04-17,247.17745971679688
2019-04-18,248.624267578125
2019-04-22,252.30870056152344
2019-04-23,256.2535705566406
2019-04-24,254.6717987060547
2019-04-25,254.4789276123047
2019-04-26,244.5828857421875
2019-04-29,238.94049072265625
2019-04-30,242.15231323242188
2019-05-01,235.1981658935547
2019-05-02,237.22361755371094
2019-05-03,240.03038024902344
2019-05-06,239.6638641357422
2019-05-07,235.73828125
2019-05-08,235.4585723876953
2019-05-09,232.73858642578125
2019-05-10,235.95046997070312
2019-05-13,228.52362060546875
2019-05-14,232.43960571289062
2019-05-15,234.5133514404297
2019-05-16,238.766845703125
2019-05-17,236.7413330078125
2019-05-20,235.04380798339844
2019-05-21,237.3489990234375
2019-05-22,238.74757385253906
2019-05-23,232.7482452392578
2019-05-24,248.34451293945312
2019-05-28,246.6277313232422
2019-05-29,240.763427734375
2019-05-30,239.27806091308594
2019-05-31,236.1626434326172
2019-06-03,229.6232147216797
2019-06-04,238.33285522460938
2019-06-05,243.1746826171875
2019-06-06,244.2163543701172
2019-06-07,248.3348846435547
2019-06-10,251.27664184570312
2019-06-11,247.62115478515625
2019-06-12,248.2577667236328
2019-06-13,248.0648193359375
2019-06-14,245.1134033203125
2019-06-17,245.70176696777344
2019-06-18,249.0582733154297
2019-06-19,253.33111572265625
2019-06-20,257.19891357421875
2019-06-21,252.23155212402344
2019-06-24,253.0320587158203
2019-06-25,248.35421752929688
2019-06-26,247.39930725097656
2019-06-27,248.83644104003906
2019-06-28,252.05795288085938
2019-07-01,254.82615661621094
2019-07-02,256.8804931640625
2019-07-03,260.5843200683594
2019-07-05,260.941162109375
2019-07-08,261.51025390625
2019-07-09,261.529541015625
2019-07-10,265.5199279785156
2019-07-11,268.8146057128906
2019-07-12,272.1287841796875
2019-07-15,272.9982604980469
2019-07-16,271.3847351074219
2019-07-17,271.14312744140625
2019-07-18,273.3171691894531
2019-07-19,269.8774108886719
2019-07-22,271.64556884765625
2019-07-23,272.3702697753906
2019-07-24,271.8485107421875
2019-07-25,272.0804443359375
2019-07-26,274.1769714355469
2019-07-29,271.8388366699219
2019-07-30,270.1673278808594
2019-07-31,267.9354248046875
2019-08-01,268.56341552734375
2019-08-02,265.3556823730469
2019-08-05,254.62118530273438
2019-08-06,260.95953369140625
2019-08-07,259.49078369140625
2019-08-08,267.3459777832031
2019-08-09,267.220458984375
2019-08-12,263.43292236328125
2019-08-13,269.713134765625
2019-08-14,258.8338928222656
2019-08-15,259.3652038574219
2019-08-16,261.8000793457031
2019-08-19,264.9595947265625
2019-08-20,263.61651611328125
2019-08-21,266.9016418457031
2019-08-22,266.3894958496094
2019-08-23,269.3171081542969
2019-08-26,273.2108154296875
2019-08-27,273.6359558105469
2019-08-28,272.4089050292969
2019-08-29,277.2398681640625
2019-08-30,278.61187744140625
2019-09-03,274.5924987792969
2019-09-04,276.6311340332031
2019-09-05,282.4283752441406
2019-09-06,278.0708312988281
2019-09-09,266.57305908203125
2019-09-10,258.5150451660156
2019-09-11,257.1334228515625
2019-09-12,259.181640625
2019-09-13,256.2541198730469
2019-09-16,256.8338623046875
2019-09-17,259.4618835449219
2019-09-18,259.2010192871094
2019-09-19,260.8918151855469
2019-09-20,260.0801696777344
2019-09-23,259.90631103515625
2019-09-24,255.89663696289062
2019-09-25,257.4232482910156
2019-09-26,260.60198974609375
2019-09-27,254.29269409179688
2019-09-30,256.94976806640625
2019-10-01,255.36520385742188
2019-10-02,251.64537048339844
2019-10-03,254.10919189453125
2019-10-04,258.0609130859375
2019-10-07,257.74212646484375
2019-10-08,252.16714477539062
2019-10-09,255.59439086914062
2019-10-10,259.0119934082031
2019-10-11,261.4712219238281
2019-10-14,260.4933166503906
2019-10-15,264.79193115234375
2019-10-16,260.5804748535156
2019-10-17,258.04376220703125
2019-10-18,254.1132049560547
2019-10-21,253.8517608642578
2019-10-22,245.26414489746094
2019-10-23,247.82009887695312
2019-10-24,250.65679931640625
2019-10-25,249.4659423828125
2019-10-28,250.37596130371094
2019-10-29,250.2598419189453
2019-10-30,252.00259399414062
2019-10-31,249.30137634277344
2019-11-01,248.31387329101562
2019-11-04,245.97088623046875
2019-11-05,245.0995635986328
2019-11-06,245.35128784179688
2019-11-07,251.09246826171875
2019-11-08,248.67202758789062
2019-11-11,249.814453125
2019-11-12,251.702392578125
2019-11-13,253.41604614257812
2019-11-14,256.3495788574219
2019-11-15,257.5790710449219
2019-11-18,259.8543395996094
2019-11-19,263.5914306640625
2019-11-20,264.7725830078125
2019-11-21,262.51678466796875
2019-11-22,251.53781127929688
2019-11-25,248.8850555419922
2019-11-26,257.41455078125
2019-11-27,253.80331420898438
2019-11-29,250.64715576171875
2019-12-02,248.381591796875
2019-12-03,245.60299682617188
2019-12-04,246.1548614501953
2019-12-05,245.69981384277344
2019-12-06,248.02340698242188
2019-12-09,247.62644958496094
2019-12-10,244.28628540039062
2019-12-11,243.87966918945312
2019-12-12,244.70260620117188
2019-12-13,251.3732147216797
2019-12-16,255.1103973388672
2019-12-17,252.10899353027344
2019-12-18,254.8199005126953
2019-12-19,255.642822265625
2019-12-20,258.59576416015625
2019-12-23,257.8017578125
2019-12-24,255.91387939453125
2019-12-26,258.3730163574219
2019-12-27,258.5569763183594
2019-12-30,254.4713592529297
2019-12-31,253.59027099609375
2020-01-02,257.6856994628906
2020-01-03,255.9622802734375
2020-01-06,257.927734375
2020-01-07,257.9857482910156
2020-01-08,264.19171142578125
2020-01-09,266.66534423828125
2020-01-10,267.0048522949219
2020-01-13,267.7711486816406
2020-01-14,264.51171875
2020-01-15,264.8222351074219
2020-01-16,268.5762634277344
2020-01-17,274.3771057128906
2020-01-21,276.4724426269531
2020-01-22,281.58453369140625
2020-01-23,279.9355163574219
2020-01-24,279.450439453125
2020-01-27,275.25994873046875
2020-01-28,279.528076171875
2020-01-29,277.3551330566406
2020-01-30,278.0439147949219
2020-01-31,271.9811706542969
2020-02-03,274.3286437988281
2020-02-04,282.20538330078125
2020-02-05,281.1286315917969
2020-02-06,285.39691162109375
2020-02-07,285.8818359375
2020-02-10,288.821044921875
2020-02-11,288.0257263183594
2020-02-12,289.703857421875
2020-02-13,288.9181213378906
2020-02-14,295.1749267578125
2020-02-18,294.47650146484375
2020-02-19,296.455322265625
2020-02-20,292.2162170410156
2020-02-21,288.65625
2020-02-24,277.8498840332031
2020-02-25,276.26873779296875
2020-02-26,271.6998291015625
2020-02-27,260.7188720703125
2020-02-28,257.8863830566406
2020-03-02,272.7571716308594
2020-03-03,260.2047424316406
2020-03-04,276.9962463378906
2020-03-05,278.5774841308594
2020-03-06,267.90692138671875
2020-03-09,252.25045776367188
2020-03-10,261.5822448730469
2020-03-11,253.2980194091797
2020-03-12,230.81240844726562
2020-03-13,253.42420959472656
2020-03-16,216.73707580566406
2020-03-17,232.00559997558594
2020-03-18,218.3279571533203
2020-03-19,209.42291259765625
2020-03-20,195.79383850097656
2020-03-23,188.8871307373047
2020-03-24,226.81588745117188
2020-03-25,225.6129913330078
2020-03-26,240.9494171142578
2020-03-27,222.80953979492188
2020-03-30,230.91915893554688
2020-03-31,223.1102752685547
2020-04-01,211.58615112304688
2020-04-02,218.47344970703125
2020-04-03,211.84803771972656
2020-04-06,232.92710876464844
2020-04-07,232.57791137695312
2020-04-08,238.5630645751953
2020-04-09,245.0764617919922
2020-04-13,243.12240600585938
2020-04-14,254.03958129882812
2020-04-15,244.94033813476562
2020-04-16,250.2676544189453
2020-04-17,257.96697998046875
2020-04-20,256.64483642578125
2020-04-21,242.20860290527344
2020-04-22,256.4991149902344
2020-04-23,250.870361328125
2020-04-24,256.3144226074219
2020-04-27,264.2567138671875
2020-04-28,258.8905334472656
2020-04-29,265.8121337890625
2020-04-30,262.2929992675781
2020-05-01,253.85484313964844
2020-05-04,260.319580078125
2020-05-05,266.83294677734375
2020-05-06,268.1842041015625
2020-05-07,272.9768371582031
2020-05-08,272.5491027832031
2020-05-11,279.8207092285156
2020-05-12,273.83233642578125
2020-05-13,269.43829345703125
2020-05-14,272.46160888671875
2020-05-15,276.466796875
2020-05-18,282.28021240234375
2020-05-19,278.7610778808594
2020-05-20,282.3969421386719
2020-05-21,281.9205017089844
2020-05-22,279.5970458984375
2020-05-26,274.3379211425781
2020-05-27,273.37542724609375
2020-05-28,275.96124267578125
2020-05-29,282.2315979003906
2020-06-01,281.8719482421875
2020-06-02,279.1790466308594
2020-06-03,282.01776123046875
2020-06-04,275.0377197265625
2020-06-05,280.0831298828125
2020-06-08,284.88543701171875
2020-06-09,283.13568115234375
2020-06-10,287.6269226074219
2020-06-11,270.1285705566406
2020-06-12,272.86016845703125
2020-06-15,275.2516174316406
2020-06-16,280.5400085449219
2020-06-17,278.5083923339844
2020-06-18,279.2277526855469
