,LUV
2021-06-03,55.680137634277344
2021-06-04,55.95729446411133
2021-06-07,55.699256896972656
2021-06-08,56.29180145263672
2021-06-09,55.83305358886719
2021-06-10,54.95379638671875
2021-06-11,55.02069091796875
2021-06-14,54.74353790283203
2021-06-15,54.59062576293945
2021-06-16,54.16054916381836
2021-06-17,53.10926055908203
2021-06-18,52.74609375
2021-06-21,53.80693435668945
2021-06-22,53.28129196166992
2021-06-23,52.74609375
2021-06-24,52.23955535888672
2021-06-25,52.13442611694336
2021-06-28,50.87287902832031
2021-06-29,50.57661056518555
2021-06-30,50.739078521728516
2021-07-01,51.474979400634766
2021-07-02,51.28383255004883
2021-07-06,50.04140090942383
2021-07-07,49.10479736328125
2021-07-08,48.92321014404297
2021-07-09,50.500144958496094
2021-07-12,50.633949279785156
2021-07-13,49.286380767822266
2021-07-14,49.67822265625
2021-07-15,49.48708724975586
2021-07-16,47.699893951416016
2021-07-19,46.352333068847656
2021-07-20,49.152587890625
2021-07-21,50.777305603027344
2021-07-22,49.01878356933594
2021-07-23,48.45490264892578
2021-07-26,49.48708724975586
2021-07-27,48.884986877441406
2021-07-28,49.46797180175781
2021-07-29,49.267276763916016
2021-07-30,48.28288650512695
2021-08-02,47.53742218017578
2021-08-03,48.40713119506836
2021-08-04,46.73461151123047
2021-08-05,48.21598434448242
2021-08-06,48.474029541015625
2021-08-09,47.508750915527344
2021-08-10,48.84675598144531
2021-08-11,49.544429779052734
2021-08-12,48.732078552246094
2021-08-13,48.17775344848633
2021-08-16,47.89104080200195
2021-08-17,46.5721435546875
2021-08-18,46.29499053955078
2021-08-19,45.35837936401367
2021-08-20,45.2628173828125
2021-08-23,46.55302810668945
2021-08-24,48.56003952026367
2021-08-25,48.980560302734375
2021-08-26,48.0439567565918
2021-08-27,48.62693786621094
2021-08-30,46.99266052246094
2021-08-31,47.575653076171875
2021-09-01,47.3558349609375
2021-09-02,47.403621673583984
2021-09-03,46.69639205932617
2021-09-07,46.38100814819336
2021-09-08,45.98915481567383
2021-09-09,47.05000305175781
2021-09-10,45.77890396118164
2021-09-13,46.5721435546875
2021-09-14,45.90314483642578
2021-09-15,46.31410217285156
2021-09-16,46.94486999511719
2021-09-17,46.90665054321289
2021-09-20,47.3845100402832
2021-09-21,46.973548889160156
2021-09-22,48.40713119506836
2021-09-23,50.003173828125
2021-09-24,50.509700775146484
2021-09-27,50.61483383178711
2021-09-28,50.70085144042969
2021-09-29,50.21342849731445
2021-09-30,49.152587890625
2021-10-01,51.94327926635742
2021-10-04,52.62184524536133
2021-10-05,52.0579719543457
2021-10-06,52.038856506347656
2021-10-07,51.64701461791992
2021-10-08,51.53232192993164
2021-10-11,49.381954193115234
2021-10-12,49.86937713623047
2021-10-13,48.980560302734375
2021-10-14,49.22903823852539
2021-10-15,48.129966735839844
2021-10-18,47.56609344482422
2021-10-19,47.193363189697266
2021-10-20,47.279380798339844
2021-10-21,46.5052490234375
2021-10-22,45.52085876464844
2021-10-25,45.37750244140625
2021-10-26,45.48262405395508
2021-10-27,44.50779342651367
2021-10-28,45.148128509521484
2021-10-29,45.18635559082031
2021-11-01,46.95444107055664
2021-11-02,46.744171142578125
2021-11-03,47.26981735229492
2021-11-04,46.8970947265625
2021-11-05,49.91716384887695
2021-11-08,49.09524154663086
2021-11-09,48.655609130859375
2021-11-10,47.48963928222656
2021-11-11,46.90665054321289
2021-11-12,46.275875091552734
2021-11-15,46.95444107055664
2021-11-16,45.492183685302734
2021-11-17,45.30104446411133
2021-11-18,44.316646575927734
2021-11-19,44.75627899169922
2021-11-22,45.60687255859375
2021-11-23,44.899635314941406
2021-11-24,44.9091911315918
2021-11-26,42.969085693359375
2021-11-29,42.56768798828125
2021-11-30,42.43388748168945
2021-12-01,40.665809631347656
2021-12-02,43.3322639465332
2021-12-03,42.3192024230957
2021-12-06,43.54252243041992
2021-12-07,43.2080192565918
2021-12-08,43.26536560058594
2021-12-09,41.67886734008789
2021-12-10,40.11149597167969
2021-12-13,38.687469482421875
2021-12-14,38.45809555053711
2021-12-15,38.333858489990234
2021-12-16,37.779541015625
2021-12-17,37.90378189086914
2021-12-20,37.61707305908203
2021-12-21,39.06019973754883
2021-12-22,39.29912567138672
2021-12-23,40.01591491699219
2021-12-27,39.910789489746094
2021-12-28,40.417327880859375
2021-12-29,40.2930793762207
2021-12-30,40.82828140258789
2021-12-31,40.94296646118164
2022-01-03,42.05160140991211
2022-01-04,42.682373046875
2022-01-05,42.042049407958984
2022-01-06,41.94646453857422
2022-01-07,43.34181594848633
2022-01-10,43.236698150634766
2022-01-11,43.800567626953125
2022-01-12,43.2080192565918
2022-01-13,43.76233673095703
2022-01-14,43.7910041809082
2022-01-18,43.418277740478516
2022-01-19,42.46255874633789
2022-01-20,42.37654495239258
2022-01-21,41.449501037597656
2022-01-24,41.92736053466797
2022-01-25,41.908241271972656
2022-01-26,41.77444076538086
2022-01-27,40.923858642578125
2022-01-28,41.02898025512695
2022-01-31,42.7779426574707
2022-02-01,43.179351806640625
2022-02-02,42.328758239746094
2022-02-03,41.51639938354492
2022-02-04,41.726654052734375
2022-02-07,42.625030517578125
2022-02-08,44.02993392944336
2022-02-09,44.93787384033203
2022-02-10,44.46957015991211
2022-02-11,43.51384353637695
2022-02-14,43.3704948425293
2022-02-15,45.20547103881836
2022-02-16,45.32015609741211
2022-02-17,44.32621383666992
2022-02-18,43.94392013549805
2022-02-22,43.59986114501953
2022-02-23,42.061153411865234
2022-02-24,42.37654495239258
2022-02-25,43.1411247253418
2022-02-28,41.860450744628906
2022-03-01,40.09238052368164
2022-03-02,40.44599914550781
2022-03-03,39.82477569580078
2022-03-04,38.87862014770508
2022-03-07,35.543155670166016
2022-03-08,37.42592239379883
2022-03-09,38.85950469970703
2022-03-10,39.21311569213867
2022-03-11,38.45809555053711
2022-03-14,38.32429504394531
2022-03-15,40.197509765625
2022-03-16,41.210567474365234
2022-03-17,40.885623931884766
2022-03-18,41.32525634765625
2022-03-21,40.885623931884766
2022-03-22,41.15322494506836
2022-03-23,40.97163772583008
2022-03-24,41.97513961791992
2022-03-25,42.414772033691406
2022-03-28,42.45299530029297
2022-03-29,43.32270812988281
2022-03-30,43.55207824707031
2022-03-31,43.77189254760742
2022-04-01,43.87702178955078
2022-04-04,43.896141052246094
2022-04-05,43.2080192565918
2022-04-06,41.79355239868164
2022-04-07,40.51288986206055
2022-04-08,39.413818359375
2022-04-11,40.73271179199219
2022-04-12,40.923858642578125
2022-04-13,44.010826110839844
2022-04-14,44.68938446044922
2022-04-18,44.211524963378906
2022-04-19,45.253257751464844
2022-04-20,45.2341423034668
2022-04-21,46.23765182495117
2022-04-22,44.775394439697266
2022-04-25,44.37399673461914
2022-04-26,43.026432037353516
2022-04-27,43.90568923950195
2022-04-28,44.82318115234375
2022-04-29,44.65115737915039
2022-05-02,44.46957015991211
2022-05-03,45.157684326171875
2022-05-04,45.94137191772461
2022-05-05,44.91875076293945
2022-05-06,44.07772445678711
2022-05-09,41.889129638671875
2022-05-10,42.615482330322266
2022-05-11,41.105438232421875
2022-05-12,40.45555114746094
2022-05-13,41.08631896972656
2022-05-16,41.26791000366211
2022-05-17,43.112449645996094
2022-05-18,42.27141189575195
2022-05-19,41.64064407348633
2022-05-20,40.76137924194336
2022-05-23,41.45905303955078
2022-05-24,39.882118225097656
2022-05-25,40.57024002075195
2022-05-26,43.007320404052734
2022-05-27,43.77189254760742
2022-05-31,43.82923889160156
2022-06-01,42.1949577331543
2022-06-02,42.59635543823242
2022-06-03,41.898685455322266
2022-06-06,42.45299530029297
2022-06-07,42.892635345458984
2022-06-08,41.449501037597656
2022-06-09,40.17839813232422
2022-06-10,38.36252975463867
2022-06-13,35.95412063598633
2022-06-14,35.57183074951172
2022-06-15,35.58138656616211
2022-06-16,33.43102264404297
2022-06-17,34.052242279052734
2022-06-21,33.7559700012207
2022-06-22,34.109580993652344
2022-06-23,34.3485107421875
2022-06-24,36.05924987792969
2022-06-27,35.35201644897461
2022-06-28,35.027069091796875
2022-06-29,34.577884674072266
2022-06-30,34.52054214477539
2022-07-01,35.10352325439453
2022-07-05,34.89326858520508
2022-07-06,34.70213317871094
2022-07-07,35.093971252441406
2022-07-08,35.07485580444336
2022-07-11,35.19910430908203
2022-07-12,36.833377838134766
2022-07-13,37.08186721801758
2022-07-14,36.756919860839844
2022-07-15,37.827327728271484
2022-07-18,38.18094253540039
2022-07-19,39.65275192260742
2022-07-20,39.66230392456055
2022-07-21,39.07931900024414
2022-07-22,38.45809555053711
2022-07-25,38.821266174316406
2022-07-26,37.846435546875
2022-07-27,38.964630126953125
2022-07-28,36.46065139770508
2022-07-29,36.43198013305664
2022-08-01,36.613563537597656
2022-08-02,35.95412063598633
2022-08-03,37.273006439208984
2022-08-04,37.07230758666992
2022-08-05,37.09142303466797
2022-08-08,37.34947204589844
2022-08-09,36.64223861694336
2022-08-10,37.54060363769531
2022-08-11,37.24433898925781
2022-08-12,37.71263885498047
2022-08-15,37.884666442871094
2022-08-16,38.10448455810547
2022-08-17,37.215667724609375
2022-08-18,37.2538948059082
2022-08-19,36.20260238647461
2022-08-22,35.810768127441406
2022-08-23,35.810768127441406
2022-08-24,36.12614440917969
2022-08-25,36.84293746948242
2022-08-26,35.86810302734375
2022-08-29,35.77253341674805
2022-08-30,35.55271911621094
2022-08-31,35.07485580444336
2022-09-01,35.007957458496094
2022-09-02,35.11308288574219
2022-09-06,35.11308288574219
2022-09-07,36.1165885925293
2022-09-08,35.992347717285156
2022-09-09,36.67090606689453
2022-09-12,37.05319595336914
2022-09-13,35.82987594604492
2022-09-14,36.34595489501953
2022-09-15,35.26600646972656
2022-09-16,33.19208908081055
2022-09-19,34.29116439819336
2022-09-20,33.53614807128906
2022-09-21,32.60910415649414
2022-09-22,31.538698196411133
2022-09-23,30.630765914916992
2022-09-26,29.980878829956055
2022-09-27,30.10512351989746
2022-09-28,30.993942260742188
2022-09-29,30.238922119140625
2022-09-30,29.474349975585938
2022-10-03,29.837520599365234
2022-10-04,31.72028350830078
2022-10-05,31.52914810180664
2022-10-06,31.099069595336914
2022-10-07,30.458742141723633
2022-10-10,30.258039474487305
2022-10-11,30.019105911254883
2022-10-12,30.191139221191406
2022-10-13,30.993942260742188
2022-10-14,31.309328079223633
2022-10-17,31.271099090576172
2022-10-18,31.83496856689453
2022-10-19,31.653385162353516
2022-10-20,31.35711669921875
2022-10-21,31.63426971435547
2022-10-24,32.2268180847168
2022-10-25,33.08695602416992
2022-10-26,32.84803009033203
2022-10-27,33.72730255126953
2022-10-28,34.625667572021484
2022-10-31,34.7403564453125
2022-11-01,35.304237365722656
2022-11-02,34.88371276855469
2022-11-03,35.32334518432617
2022-11-04,35.43803405761719
2022-11-07,35.74386215209961
2022-11-08,35.78208923339844
2022-11-09,35.55271911621094
2022-11-10,37.10097885131836
2022-11-11,36.66134262084961
2022-11-14,36.07836151123047
2022-11-15,36.92894744873047
2022-11-16,36.3077392578125
2022-11-17,35.963680267333984
2022-11-18,36.422420501708984
2022-11-21,36.07836151123047
2022-11-22,36.47975540161133
2022-11-23,36.91939163208008
2022-11-25,37.4832649230957
2022-11-28,36.86204528808594
2022-11-29,37.51193618774414
2022-11-30,38.1427116394043
2022-12-01,38.3051872253418
2022-12-02,37.98979568481445
2022-12-05,37.75087356567383
2022-12-06,37.92289733886719
2022-12-07,36.135704040527344
2022-12-08,35.82987594604492
2022-12-09,36.32684326171875
2022-12-12,37.215667724609375
2022-12-13,36.09748077392578
2022-12-14,36.45109176635742
2022-12-15,35.63873291015625
2022-12-16,35.62916946411133
2022-12-19,34.7403564453125
2022-12-20,34.77858352661133
2022-12-21,34.97929000854492
2022-12-22,33.88976287841797
2022-12-23,34.49186706542969
2022-12-27,32.43707275390625
2022-12-28,30.764568328857422
2022-12-29,31.901872634887695
2022-12-30,32.17903518676758
2023-01-03,31.15641212463379
2023-01-04,32.13124465942383
2023-01-05,32.045230865478516
2023-01-06,33.52659225463867
2023-01-09,34.20865249633789
2023-01-10,34.78504180908203
2023-01-11,34.55448532104492
2023-01-12,35.51513671875
2023-01-13,35.53434753417969
2023-01-17,35.58237838745117
2023-01-18,34.87150192260742
2023-01-19,35.015602111816406
2023-01-20,35.601593017578125
2023-01-23,35.246150970458984
2023-01-24,35.23654556274414
2023-01-25,35.419071197509766
2023-01-26,34.295108795166016
2023-01-27,34.81386184692383
2023-01-30,34.07416534423828
2023-01-31,34.362361907958984
2023-02-01,34.22787094116211
2023-02-02,35.371036529541016
2023-02-03,34.919532775878906
2023-02-06,34.602516174316406
2023-02-07,34.765830993652344
2023-02-08,33.91085433959961
2023-02-09,33.47855758666992
2023-02-10,33.2095832824707
2023-02-13,33.689903259277344
2023-02-14,34.112586975097656
2023-02-15,34.314327239990234
2023-02-16,34.01652145385742
2023-02-17,33.9684944152832
2023-02-21,32.43145751953125
2023-02-22,32.277748107910156
2023-02-23,32.31618118286133
2023-02-24,32.24892807006836
2023-02-27,32.22011184692383
2023-02-28,32.258541107177734
2023-03-01,32.32579040527344
2023-03-02,32.58515930175781
2023-03-03,32.83492660522461
2023-03-06,32.43145751953125
2023-03-07,32.228633880615234
2023-03-08,32.740509033203125
2023-03-09,31.948556900024414
2023-03-10,31.649158477783203
2023-03-13,29.997648239135742
2023-03-14,29.485774993896484
2023-03-15,28.713138580322266
2023-03-16,29.437484741210938
2023-03-17,29.00287628173828
2023-03-20,29.051166534423828
2023-03-21,29.978334426879883
2023-03-22,29.051166534423828
2023-03-23,28.606901168823242
2023-03-24,28.616558074951172
2023-03-27,29.1187744140625
2023-03-28,29.58235740661621
2023-03-29,30.36465072631836
2023-03-30,30.731651306152344
2023-03-31,31.42702865600586
2023-04-03,30.60610008239746
2023-04-04,30.635072708129883
2023-04-05,30.499860763549805
2023-04-06,30.509521484375
2023-04-10,31.06968116760254
2023-04-11,31.591209411621094
2023-04-12,31.137287139892578
2023-04-13,31.108312606811523
2023-04-14,30.58678436279297
2023-04-17,31.204893112182617
2023-04-18,30.963443756103516
2023-04-19,31.340105056762695
2023-04-20,31.108312606811523
2023-04-21,31.05036735534668
2023-04-24,31.06002426147461
2023-04-25,30.21978187561035
2023-04-26,29.843122482299805
2023-04-27,28.858003616333008
2023-04-28,29.253984451293945
2023-05-01,29.543725967407227
2023-05-02,28.935270309448242
2023-05-03,29.73688316345215
2023-05-04,28.288190841674805
2023-05-05,28.64553451538086
2023-05-08,28.577926635742188
2023-05-09,28.616558074951172
2023-05-10,28.23989486694336
2023-05-11,27.979135513305664
2023-05-12,27.650760650634766
2023-05-15,28.056396484375
2023-05-16,27.563840866088867
2023-05-17,28.858003616333008
2023-05-18,28.935270309448242
2023-05-19,28.47168731689453
2023-05-22,28.317161560058594
2023-05-23,28.47168731689453
2023-05-24,27.95016098022461
2023-05-25,28.23989486694336
2023-05-26,28.635873794555664
2023-05-30,28.780744552612305
2023-05-31,28.848350524902344
2023-06-01,28.11434555053711
2023-06-02,29.041507720947266
2023-06-05,28.973901748657227
2023-06-06,29.35056495666504
2023-06-07,29.73688316345215
2023-06-08,29.543725967407227
2023-06-09,29.57269859313965
2023-06-12,30.38396453857422
2023-06-13,31.340105056762695
2023-06-14,32.42179489135742
2023-06-15,32.8081169128418
2023-06-16,33.07854080200195
2023-06-20,33.46689987182617
2023-06-21,33.35038757324219
2023-06-22,33.28242874145508
2023-06-23,32.94261169433594
2023-06-26,33.01057815551758
2023-06-27,34.22419738769531
2023-06-28,34.43779754638672
2023-06-29,34.90382766723633
2023-06-30,35.15626525878906
2023-07-03,35.96211242675781
2023-07-05,36.136871337890625
2023-07-06,36.020362854003906
2023-07-07,36.49610900878906
2023-07-10,37.29224395751953
2023-07-11,38.03983688354492
2023-07-12,37.428165435791016
2023-07-13,35.96211242675781
2023-07-14,35.30189895629883
2023-07-17,35.21452331542969
2023-07-18,35.670841217041016
2023-07-19,36.263084411621094
2023-07-20,36.000953674316406
2023-07-21,36.16599655151367
2023-07-24,36.11745071411133
2023-07-25,34.49605178833008
2023-07-26,35.204811096191406
2023-07-27,32.05910110473633
2023-07-28,32.71930694580078
2023-07-31,33.16592025756836
2023-08-01,32.4571647644043
2023-08-02,32.39890670776367
2023-08-03,31.321208953857422
2023-08-04,31.777530670166016
2023-08-07,32.010555267333984
2023-08-08,32.75814437866211
2023-08-09,32.651344299316406
2023-08-10,32.85523223876953
2023-08-11,32.71930694580078
2023-08-14,32.55424880981445
2023-08-15,32.15618133544922
2023-08-16,31.96200180053711
2023-08-17,31.292083740234375
2023-08-18,31.214412689208984
2023-08-21,30.991106033325195
2023-08-22,30.58332633972168
2023-08-23,30.65129280090332
2023-08-24,30.311477661132812
2023-08-25,30.311477661132812
2023-08-28,30.185256958007812
2023-08-29,30.884305953979492
2023-08-30,30.709545135498047
2023-08-31,30.680419921875
2023-09-01,30.50565528869629
2023-09-05,30.04670524597168
2023-09-06,29.2655086517334
2023-09-07,28.738203048706055
2023-09-08,28.835853576660156
2023-09-11,28.718671798706055
2023-09-12,28.59172821044922
2023-09-13,28.113248825073242
2023-09-14,28.259721755981445
2023-09-15,28.99209213256836
2023-09-18,28.39643096923828
2023-09-19,28.230426788330078
2023-09-20,27.849592208862305
2023-09-21,27.615234375
2023-09-22,27.390642166137695
2023-09-25,26.85357093811035
2023-09-26,25.935667037963867
2023-09-27,26.179790496826172
2023-09-28,26.580150604248047
2023-09-29,26.433677673339844
2023-10-02,26.550857543945312
2023-10-03,26.179790496826172
2023-10-04,26.560623168945312
2023-10-05,26.67780113220215
2023-10-06,26.443445205688477
2023-10-09,25.877077102661133
2023-10-10,26.023550033569336
2023-10-11,25.584129333496094
2023-10-12,24.851760864257812
2023-10-13,24.773639678955078
2023-10-16,25.007999420166016
2023-10-17,25.18376922607422
2023-10-18,24.119388580322266
2023-10-19,23.797147750854492
2023-10-20,23.63114356994629
2023-10-23,23.71902847290039
2023-10-24,23.338193893432617
2023-10-25,23.04524803161621
2023-10-26,22.840181350708008
2023-10-27,21.814865112304688
2023-10-30,21.980867385864258
2023-10-31,21.70745086669922
2023-11-01,21.70745086669922
2023-11-02,22.615589141845703
2023-11-03,23.142894744873047
2023-11-06,22.976892471313477
2023-11-07,23.006187438964844
2023-11-08,23.42607879638672
2023-11-09,22.80112075805664
2023-11-10,22.615589141845703
2023-11-13,22.54723358154297
2023-11-14,23.728790283203125
2023-11-15,24.35374641418457
2023-11-16,23.71902847290039
2023-11-17,24.226802825927734
2023-11-20,24.539281845092773
2023-11-21,24.05103302001953
2023-11-22,24.129152297973633
2023-11-24,24.28539276123047
2023-11-27,23.86549949645996
2023-11-28,24.236568450927734
2023-11-29,24.73457908630371
2023-11-30,24.96893882751465
2023-12-01,26.062610626220703
2023-12-04,26.65826988220215
2023-12-05,26.531328201293945
2023-12-06,27.332050323486328
2023-12-07,28.47454833984375
2023-12-08,28.38666343688965
2023-12-11,28.650318145751953
2023-12-12,29.597515106201172
2023-12-13,28.464784622192383
2023-12-14,29.060443878173828
2023-12-15,28.32807731628418
2023-12-18,28.289018630981445
2023-12-19,28.826086044311523
2023-12-20,28.560815811157227
2023-12-21,29.081533432006836
2023-12-22,28.98328399658203
2023-12-26,28.639415740966797
2023-12-27,28.698362350463867
2023-12-28,28.865385055541992
2023-12-29,28.374143600463867
2024-01-02,27.981149673461914
2024-01-03,26.83164405822754
2024-01-04,27.440786361694336
2024-01-05,28.639415740966797
2024-01-08,28.609939575195312
2024-01-09,28.80643653869629
2024-01-10,29.189605712890625
2024-01-11,29.31732749938965
2024-01-12,28.0695743560791
2024-01-16,28.216947555541992
2024-01-17,27.617633819580078
2024-01-18,29.50400161743164
2024-01-19,29.464702606201172
2024-01-22,29.631723403930664
2024-01-23,30.56508445739746
2024-01-24,30.56508445739746
2024-01-25,29.857696533203125
2024-01-26,29.562952041625977
2024-01-29,29.68084716796875
2024-01-30,29.66119956970215
2024-01-31,29.366453170776367
2024-02-01,29.65137481689453
2024-02-02,29.838045120239258
2024-02-05,29.228904724121094
2024-02-06,30.486486434936523
2024-02-07,30.201566696166992
2024-02-08,31.763715744018555
2024-02-09,31.920915603637695
2024-02-12,32.21565628051758
2024-02-13,31.9602108001709
2024-02-14,33.15884017944336
2024-02-15,33.61078643798828
2024-02-16,33.335693359375
2024-02-20,33.26691436767578
2024-02-21,33.93500518798828
2024-02-22,33.640262603759766
2024-02-23,33.188316345214844
2024-02-26,33.55183792114258
2024-02-27,33.91535949707031
2024-02-28,33.86623001098633
2024-02-29,33.66973114013672
2024-03-01,33.36516571044922
2024-03-04,33.51253890991211
2024-03-05,33.986629486083984
2024-03-06,34.134788513183594
2024-03-07,34.401466369628906
2024-03-08,33.83847427368164
2024-03-11,33.3643798828125
2024-03-12,28.406147003173828
2024-03-13,27.932052612304688
2024-03-14,27.764144897460938
2024-03-15,28.001192092895508
2024-03-18,27.665374755859375
2024-03-19,27.823406219482422
2024-03-20,28.48516273498535
2024-03-21,28.327131271362305
2024-03-22,28.09996223449707
2024-03-25,28.159223556518555
2024-03-26,28.060453414916992
2024-03-27,28.90987205505371
2024-03-28,28.830856323242188
2024-04-01,28.820980072021484
2024-04-02,27.98143768310547
2024-04-03,27.685129165649414
2024-04-04,27.625865936279297
2024-04-05,27.991313934326172
2024-04-08,28.297500610351562
2024-04-09,28.69257926940918
2024-04-10,27.61598777770996
2024-04-11,28.169099807739258
2024-04-12,27.201156616210938
2024-04-15,27.497465133666992
2024-04-16,27.70488166809082
2024-04-17,28.425901412963867
2024-04-18,28.702455520629883
2024-04-19,29.018518447875977
2024-04-22,29.364212036132812
2024-04-23,29.0975341796875
2024-04-24,28.93950080871582
2024-04-25,26.924602508544922
2024-04-26,26.697431564331055
2024-04-29,26.509769439697266
2024-04-30,25.6208438873291
2024-05-01,25.354164123535156
2024-05-02,26.085060119628906
2024-05-03,25.828258514404297
2024-05-06,27.08263397216797
2024-05-07,26.667800903320312
2024-05-08,26.8455867767334
2024-05-09,26.94435691833496
2024-05-10,27.02337074279785
2024-05-13,27.6357421875
2024-05-14,27.783897399902344
2024-05-15,27.428327560424805
2024-05-16,27.6357421875
2024-05-17,27.51721954345703
2024-05-20,27.853038787841797
2024-05-21,27.625865936279297
2024-05-22,27.536972045898438
2024-05-23,26.322107315063477
2024-05-24,26.509769439697266
2024-05-28,26.193706512451172
2024-05-29,25.196134567260742
2024-05-30,25.78875160217285
2024-05-31,26.509769439697266
2024-06-03,27.34931182861328
2024-06-04,27.457958221435547
2024-06-05,28.10983657836914
2024-06-06,27.507343292236328
2024-06-07,27.408573150634766
2024-06-10,29.33458137512207
2024-06-11,27.70488166809082
2024-06-12,28.090084075927734
2024-06-13,28.060453414916992
2024-06-14,28.030820846557617
2024-06-17,28.41602325439453
2024-06-18,28.25699806213379
2024-06-20,27.88924789428711
2024-06-21,28.187423706054688
2024-06-24,28.316631317138672
2024-06-25,28.336511611938477
2024-06-26,28.27687644958496
2024-06-27,28.2967529296875
2024-06-28,28.435901641845703
2024-07-01,27.938945770263672
2024-07-02,28.117849349975586
2024-07-03,28.406084060668945
2024-07-05,26.776063919067383
2024-07-08,27.183568954467773
2024-07-09,27.302839279174805
2024-07-10,27.461864471435547
2024-07-11,26.80588150024414
2024-07-12,27.36247444152832
2024-07-15,27.541378021240234
2024-07-16,28.53529167175293
2024-07-17,28.147666931152344
2024-07-18,27.24320411682129
2024-07-19,27.014604568481445
2024-07-22,27.491682052612305
2024-07-23,27.014604568481445
2024-07-24,26.44807243347168
2024-07-25,27.90912628173828
2024-07-26,27.064298629760742
2024-07-29,26.1498966217041
2024-07-30,26.875455856323242
2024-07-31,26.776063919067383
2024-08-01,26.199594497680664
2024-08-02,24.897563934326172
2024-08-05,23.5557804107666
2024-08-06,24.19188690185547
2024-08-07,24.172006607055664
2024-08-08,25.066530227661133
2024-08-09,25.175861358642578
2024-08-12,25.225555419921875
2024-08-13,25.26531410217285
2024-08-14,25.225555419921875
2024-08-15,26.37849998474121
2024-08-16,26.169776916503906
2024-08-19,26.567340850830078
2024-08-20,26.358619689941406
2024-08-21,26.418254852294922
2024-08-22,26.766124725341797
2024-08-23,28.00851821899414
2024-08-26,28.028398513793945
2024-08-27,28.932859420776367
2024-08-28,28.505475997924805
2024-08-29,28.56511116027832
2024-08-30,28.744014739990234
2024-09-03,29.399999618530273
2024-09-04,29.510000228881836
2024-09-05,29.809999465942383
2024-09-06,29.700000762939453
2024-09-09,29.729999542236328
2024-09-10,29.25
2024-09-11,28.809999465942383
2024-09-12,28.8700008392334
2024-09-13,28.68000030517578
2024-09-16,28.540000915527344
2024-09-17,28.440000534057617
2024-09-18,28.899999618530273
2024-09-19,28.940000534057617
2024-09-20,29.040000915527344
2024-09-23,29.6299991607666
2024-09-24,29.75
2024-09-25,28.389999389648438
2024-09-26,29.93000030517578
2024-09-27,29.530000686645508
2024-09-30,29.6299991607666
2024-10-01,29.8799991607666
2024-10-02,29.56999969482422
2024-10-03,30.510000228881836
2024-10-04,31.25
2024-10-07,31.040000915527344
2024-10-08,30.670000076293945
2024-10-09,30.639999389648438
2024-10-10,30.360000610351562
2024-10-11,30.6200008392334
2024-10-14,30.3700008392334
2024-10-15,30.489999771118164
2024-10-16,30.90999984741211
2024-10-17,30.09000015258789
2024-10-18,30.979999542236328
2024-10-21,30.440000534057617
2024-10-22,30.489999771118164
2024-10-23,30.729999542236328
2024-10-24,29.020000457763672
2024-10-25,29.43000030517578
2024-10-28,30.299999237060547
2024-10-29,31.030000686645508
2024-10-30,31.469999313354492
2024-10-31,30.579999923706055
2024-11-01,30.610000610351562
2024-11-04,29.90999984741211
2024-11-05,30.6299991607666
2024-11-06,31.389999389648438
2024-11-07,31.260000228881836
2024-11-08,31.780000686645508
2024-11-11,32.650001525878906
2024-11-12,32.029998779296875
2024-11-13,32.380001068115234
2024-11-14,32.41999816894531
2024-11-15,32.599998474121094
2024-11-18,32.33000183105469
2024-11-19,32.36000061035156
2024-11-20,31.770000457763672
2024-11-21,31.790000915527344
2024-11-22,31.969999313354492
2024-11-25,32.43000030517578
2024-11-26,31.959999084472656
2024-11-27,32.36000061035156
2024-11-29,32.36000061035156
2024-12-02,33.0
2024-12-03,32.97999954223633
2024-12-04,34.150001525878906
2024-12-05,34.84000015258789
2024-12-06,34.18000030517578
2024-12-09,33.900001525878906
2024-12-10,33.439998626708984
2024-12-11,33.58000183105469
2024-12-12,33.22999954223633
2024-12-13,33.02000045776367
2024-12-16,32.689998626708984
2024-12-17,32.810001373291016
