,EXPD
2021-06-03,119.09325408935547
2021-06-04,119.1796875
2021-06-07,119.80392456054688
2021-06-08,119.34294891357422
2021-06-09,118.83395385742188
2021-06-10,120.46656036376953
2021-06-11,120.67784118652344
2021-06-14,119.89994049072266
2021-06-15,120.51457214355469
2021-06-16,118.83395385742188
2021-06-17,117.51828002929688
2021-06-18,115.8184585571289
2021-06-21,118.55546569824219
2021-06-22,120.7258529663086
2021-06-23,120.16883850097656
2021-06-24,120.09202575683594
2021-06-25,120.76426696777344
2021-06-28,120.78346252441406
2021-06-29,121.11959838867188
2021-06-30,121.58057403564453
2021-07-01,122.23360443115234
2021-07-02,122.92505645751953
2021-07-06,121.9646987915039
2021-07-07,124.02945709228516
2021-07-08,121.84945678710938
2021-07-09,123.30919647216797
2021-07-12,123.10752868652344
2021-07-13,122.35845947265625
2021-07-14,123.040283203125
2021-07-15,122.3776626586914
2021-07-16,121.77263641357422
2021-07-19,121.65739440917969
2021-07-20,123.52047729492188
2021-07-21,123.82778930664062
2021-07-22,123.28999328613281
2021-07-23,125.19148254394531
2021-07-26,124.46161651611328
2021-07-27,121.34048461914062
2021-07-28,120.1976547241211
2021-07-29,121.9358901977539
2021-07-30,123.16515350341797
2021-08-02,121.57096099853516
2021-08-03,121.59977722167969
2021-08-04,120.56259155273438
2021-08-05,119.23731231689453
2021-08-06,119.31413269042969
2021-08-09,117.93122863769531
2021-08-10,117.4510498046875
2021-08-11,118.44982147216797
2021-08-12,117.43183898925781
2021-08-13,118.99723052978516
2021-08-16,120.55298614501953
2021-08-17,119.26610565185547
2021-08-18,116.70197296142578
2021-08-19,117.28779602050781
2021-08-20,118.15211486816406
2021-08-23,118.6514892578125
2021-08-24,117.89281463623047
2021-08-25,119.20849609375
2021-08-26,117.98884582519531
2021-08-27,119.63105010986328
2021-08-30,120.56259155273438
2021-08-31,119.69827270507812
2021-09-01,118.04647064208984
2021-09-02,119.11245727539062
2021-09-03,118.67070007324219
2021-09-07,118.00804138183594
2021-09-08,118.86276245117188
2021-09-09,118.55546569824219
2021-09-10,120.77386474609375
2021-09-13,122.30082702636719
2021-09-14,123.1939468383789
2021-09-15,123.20355224609375
2021-09-16,121.69580078125
2021-09-17,118.83395385742188
2021-09-20,116.40425872802734
2021-09-21,116.49069213867188
2021-09-22,118.16171264648438
2021-09-23,120.02478790283203
2021-09-24,119.74629211425781
2021-09-27,118.9203872680664
2021-09-28,116.10655975341797
2021-09-29,116.26020812988281
2021-09-30,114.40672302246094
2021-10-01,111.55449676513672
2021-10-04,109.81624603271484
2021-10-05,110.6517562866211
2021-10-06,111.07432556152344
2021-10-07,110.891845703125
2021-10-08,109.75862884521484
2021-10-11,110.84382629394531
2021-10-12,111.36241912841797
2021-10-13,111.53529357910156
2021-10-14,113.48479461669922
2021-10-15,111.45843505859375
2021-10-18,114.02259826660156
2021-10-19,114.03219604492188
2021-10-20,114.3395004272461
2021-10-21,115.41510772705078
2021-10-22,118.15211486816406
2021-10-25,118.4690170288086
2021-10-26,118.60347747802734
2021-10-27,115.03097534179688
2021-10-28,117.46065521240234
2021-10-29,118.37299346923828
2021-11-01,120.85069274902344
2021-11-02,117.0765151977539
2021-11-03,122.6369400024414
2021-11-04,125.54680633544922
2021-11-05,120.2072525024414
2021-11-08,120.43775177001953
2021-11-09,120.32251739501953
2021-11-10,120.54338073730469
2021-11-11,121.56135559082031
2021-11-12,123.09791564941406
2021-11-15,123.77975463867188
2021-11-16,125.26832580566406
2021-11-17,122.94427490234375
2021-11-18,122.45447540283203
2021-11-19,123.6837387084961
2021-11-22,124.89378356933594
2021-11-23,123.59730529785156
2021-11-24,121.89747619628906
2021-11-26,118.9780044555664
2021-11-29,121.7342300415039
2021-11-30,117.33488464355469
2021-12-01,118.67591857910156
2021-12-02,118.28034973144531
2021-12-03,121.36761474609375
2021-12-06,121.84999084472656
2021-12-07,124.88900756835938
2021-12-08,124.1943588256836
2021-12-09,123.75057220458984
2021-12-10,126.39403533935547
2021-12-13,129.5584716796875
2021-12-14,128.47793579101562
2021-12-15,130.34957885742188
2021-12-16,130.8415985107422
2021-12-17,125.35208129882812
2021-12-20,122.55426788330078
2021-12-21,122.97877502441406
2021-12-22,124.53203582763672
2021-12-23,126.15283966064453
2021-12-27,128.35250854492188
2021-12-28,128.2849884033203
2021-12-29,128.48757934570312
2021-12-30,128.6998291015625
2021-12-31,129.5584716796875
2022-01-03,126.18177795410156
2022-01-04,125.47750091552734
2022-01-05,125.10125732421875
2022-01-06,125.37139892578125
2022-01-07,123.59622192382812
2022-01-10,120.3739013671875
2022-01-11,120.53791046142578
2022-01-12,120.82732391357422
2022-01-13,119.51524353027344
2022-01-14,117.40242767333984
2022-01-18,116.14822387695312
2022-01-19,114.82648468017578
2022-01-20,112.92591094970703
2022-01-21,112.08655548095703
2022-01-24,114.10291290283203
2022-01-25,110.72622680664062
2022-01-26,108.44938659667969
2022-01-27,106.84786987304688
2022-01-28,109.11506652832031
2022-01-31,110.44644927978516
2022-02-01,110.4175033569336
2022-02-02,110.25349426269531
2022-02-03,107.15658569335938
2022-02-04,105.87345886230469
2022-02-07,105.69015502929688
2022-02-08,105.7190933227539
2022-02-09,107.66791534423828
2022-02-10,105.96993255615234
2022-02-11,103.44224548339844
2022-02-14,103.23965454101562
2022-02-15,103.65448760986328
2022-02-16,103.59661102294922
2022-02-17,102.3231201171875
2022-02-18,102.47747802734375
2022-02-22,100.0655746459961
2022-02-23,98.21321868896484
2022-02-24,101.32939910888672
2022-02-25,101.63814544677734
2022-02-28,99.71825408935547
2022-03-01,97.93343353271484
2022-03-02,99.57353210449219
2022-03-03,97.83695983886719
2022-03-04,96.01354217529297
2022-03-07,96.27403259277344
2022-03-08,96.60204315185547
2022-03-09,97.26774597167969
2022-03-10,97.05548858642578
2022-03-11,96.05213165283203
2022-03-14,94.72075653076172
2022-03-15,95.9845962524414
2022-03-16,99.33234405517578
2022-03-17,102.13981628417969
2022-03-18,103.01775360107422
2022-03-21,102.40029907226562
2022-03-22,102.73796844482422
2022-03-23,98.76313781738281
2022-03-24,100.21027374267578
2022-03-25,99.28411102294922
2022-03-28,101.30045318603516
2022-03-29,101.61883544921875
2022-03-30,101.42588806152344
2022-03-31,99.52529907226562
2022-04-01,96.49593353271484
2022-04-04,96.92042541503906
2022-04-05,93.9778823852539
2022-04-06,92.9455795288086
2022-04-07,94.27696990966797
2022-04-08,94.39273071289062
2022-04-11,93.50515747070312
2022-04-12,93.33149719238281
2022-04-13,93.93930053710938
2022-04-14,93.28326416015625
2022-04-18,93.34114074707031
2022-04-19,95.21278381347656
2022-04-20,96.05213165283203
2022-04-21,96.02318572998047
2022-04-22,95.92671203613281
2022-04-25,97.15196990966797
2022-04-26,94.93301391601562
2022-04-27,96.97831726074219
2022-04-28,98.76313781738281
2022-04-29,95.57939147949219
2022-05-02,96.48628234863281
2022-05-03,99.03327941894531
2022-05-04,106.90575408935547
2022-05-05,105.21742248535156
2022-05-06,104.24301147460938
2022-05-09,105.89276123046875
2022-05-10,105.18846893310547
2022-05-11,104.18511962890625
2022-05-12,107.22412109375
2022-05-13,107.65827178955078
2022-05-16,107.33025360107422
2022-05-17,110.78412628173828
2022-05-18,100.87596130371094
2022-05-19,100.03662872314453
2022-05-20,101.72496795654297
2022-05-23,101.89862060546875
2022-05-24,101.58025360107422
2022-05-25,102.39065551757812
2022-05-26,104.87974548339844
2022-05-27,106.75140380859375
2022-05-31,105.64485931396484
2022-06-01,104.6742172241211
2022-06-02,105.77104187011719
2022-06-03,106.71257019042969
2022-06-06,106.40196990966797
2022-06-07,106.10105895996094
2022-06-08,100.07337188720703
2022-06-09,98.22914123535156
2022-06-10,95.56957244873047
2022-06-13,93.64771270751953
2022-06-14,95.7054672241211
2022-06-15,95.07455444335938
2022-06-16,93.47299194335938
2022-06-17,91.45404815673828
2022-06-21,92.99736785888672
2022-06-22,92.75471496582031
2022-06-23,93.59916687011719
2022-06-24,97.53998565673828
2022-06-27,97.57881164550781
2022-06-28,94.95807647705078
2022-06-29,95.17162322998047
2022-06-30,94.59893035888672
2022-07-01,94.71540832519531
2022-07-05,93.6671142578125
2022-07-06,94.6474838256836
2022-07-07,95.51134490966797
2022-07-08,94.38538360595703
2022-07-11,94.47274780273438
2022-07-12,93.51180267333984
2022-07-13,91.87142181396484
2022-07-14,92.13349151611328
2022-07-15,93.9874267578125
2022-07-18,93.75447082519531
2022-07-19,97.19054412841797
2022-07-20,99.23860168457031
2022-07-21,98.48150634765625
2022-07-22,98.20001220703125
2022-07-25,96.24903869628906
2022-07-26,95.93841552734375
2022-07-27,97.61763000488281
2022-07-28,101.4905014038086
2022-07-29,103.13089752197266
2022-08-01,103.3541488647461
2022-08-02,99.24832916259766
2022-08-03,99.76276397705078
2022-08-04,100.51016235351562
2022-08-05,100.49075317382812
2022-08-08,100.07337188720703
2022-08-09,100.51016235351562
2022-08-10,104.28594970703125
2022-08-11,104.6742172241211
2022-08-12,104.0141830444336
2022-08-15,105.28572082519531
2022-08-16,104.86833953857422
2022-08-17,103.4123764038086
2022-08-18,104.7809829711914
2022-08-19,104.04329681396484
2022-08-22,103.93653106689453
2022-08-23,103.16972351074219
2022-08-24,103.27649688720703
2022-08-25,104.6742172241211
2022-08-26,101.83023834228516
2022-08-29,100.60721588134766
2022-08-30,99.94718170166016
2022-08-31,99.8695297241211
2022-09-01,100.76251983642578
2022-09-02,98.69506072998047
2022-09-06,97.63705444335938
2022-09-07,98.97654724121094
2022-09-08,98.44268035888672
2022-09-09,100.40338897705078
2022-09-12,101.50991821289062
2022-09-13,96.86053466796875
2022-09-14,97.47203063964844
2022-09-15,94.14273071289062
2022-09-16,90.08544921875
2022-09-19,90.43487548828125
2022-09-20,87.3579330444336
2022-09-21,86.40669250488281
2022-09-22,85.60107421875
2022-09-23,85.08663177490234
2022-09-26,84.23246002197266
2022-09-27,86.4261245727539
2022-09-28,87.4064712524414
2022-09-29,87.81413269042969
2022-09-30,85.71753692626953
2022-10-03,88.2412109375
2022-10-04,88.83330535888672
2022-10-05,88.1053237915039
2022-10-06,87.98886108398438
2022-10-07,86.5814208984375
2022-10-10,87.13468170166016
2022-10-11,86.43582916259766
2022-10-12,86.2611083984375
2022-10-13,87.55206298828125
2022-10-14,87.32881164550781
2022-10-17,89.29922485351562
2022-10-18,90.03691101074219
2022-10-19,88.33828735351562
2022-10-20,87.11528015136719
2022-10-21,90.22132110595703
2022-10-24,90.87166595458984
2022-10-25,93.21090698242188
2022-10-26,93.78359985351562
2022-10-27,93.57005310058594
2022-10-28,95.00659942626953
2022-10-31,94.97748565673828
2022-11-01,95.93841552734375
2022-11-02,90.57076263427734
2022-11-03,92.10438537597656
2022-11-04,92.07526397705078
2022-11-07,92.91972351074219
2022-11-08,101.33519744873047
2022-11-09,101.70404052734375
2022-11-10,105.499267578125
2022-11-11,108.62474822998047
2022-11-14,108.50827026367188
2022-11-15,112.2646484375
2022-11-16,108.53736877441406
2022-11-17,108.31412506103516
2022-11-18,109.45948791503906
2022-11-21,110.21659088134766
2022-11-22,110.76986694335938
2022-11-23,110.64366912841797
2022-11-25,109.45948791503906
2022-11-28,108.35295104980469
2022-11-29,110.22628784179688
2022-11-30,113.32150268554688
2022-12-01,112.5306167602539
2022-12-02,112.79423522949219
2022-12-05,109.1815414428711
2022-12-06,107.59001159667969
2022-12-07,105.06111907958984
2022-12-08,105.30522155761719
2022-12-09,105.36380767822266
2022-12-12,110.60709381103516
2022-12-13,109.77714538574219
2022-12-14,110.12866973876953
2022-12-15,106.74053192138672
2022-12-16,105.97893524169922
2022-12-19,105.46145629882812
2022-12-20,104.37763977050781
2022-12-21,105.06111907958984
2022-12-22,104.37763977050781
2022-12-23,104.77796173095703
2022-12-27,103.90896606445312
2022-12-28,101.70228576660156
2022-12-29,102.72752380371094
2022-12-30,101.46794128417969
2023-01-03,102.50294494628906
2023-01-04,103.67462921142578
2023-01-05,102.4443588256836
2023-01-06,105.62744140625
2023-01-09,107.25802612304688
2023-01-10,105.97893524169922
2023-01-11,107.80482482910156
2023-01-12,107.7071762084961
2023-01-13,106.34996795654297
2023-01-17,105.46145629882812
2023-01-18,104.75843048095703
2023-01-19,103.02043914794922
2023-01-20,104.2116470336914
2023-01-23,106.26210021972656
2023-01-24,105.79341888427734
2023-01-25,105.20757293701172
2023-01-26,105.6567153930664
2023-01-27,105.17829132080078
2023-01-30,103.03018951416016
2023-01-31,105.59814453125
2023-02-01,110.9781265258789
2023-02-02,116.0652084350586
2023-02-03,114.26861572265625
2023-02-06,111.65184783935547
2023-02-07,111.28082275390625
2023-02-08,110.32393646240234
2023-02-09,109.24989318847656
2023-02-10,109.3182373046875
2023-02-13,110.17747497558594
2023-02-14,110.44110107421875
2023-02-15,110.89025115966797
2023-02-16,109.55256652832031
2023-02-17,108.7714614868164
2023-02-21,102.71774291992188
2023-02-22,102.71774291992188
2023-02-23,105.19781494140625
2023-02-24,104.6607894897461
2023-02-27,103.2840576171875
2023-02-28,102.09284973144531
2023-03-01,102.89350128173828
2023-03-02,107.35566711425781
2023-03-03,106.81864166259766
2023-03-06,107.20921325683594
2023-03-07,107.02368927001953
2023-03-08,108.25396728515625
2023-03-09,107.7071762084961
2023-03-10,104.85607147216797
2023-03-13,105.20757293701172
2023-03-14,103.63556671142578
2023-03-15,103.19619750976562
2023-03-16,104.8170166015625
2023-03-17,103.9187240600586
2023-03-20,102.83491516113281
2023-03-21,103.40122985839844
2023-03-22,102.20025634765625
2023-03-23,102.09284973144531
2023-03-24,102.02449798583984
2023-03-27,102.94232177734375
2023-03-28,102.4248275756836
2023-03-29,103.09854888916016
2023-03-30,104.53385162353516
2023-03-31,107.52166748046875
2023-04-03,105.76412963867188
2023-04-04,103.94801330566406
2023-04-05,103.13760375976562
2023-04-06,102.86420440673828
2023-04-10,105.14899444580078
2023-04-11,106.4866714477539
2023-04-12,107.17991638183594
2023-04-13,107.63882446289062
2023-04-14,109.03508758544922
2023-04-17,108.52735137939453
2023-04-18,108.94721221923828
2023-04-19,109.2010726928711
2023-04-20,109.09367370605469
2023-04-21,108.61522674560547
2023-04-24,109.9333724975586
2023-04-25,107.082275390625
2023-04-26,104.2116470336914
2023-04-27,108.96673583984375
2023-04-28,111.15388488769531
2023-05-01,113.7218246459961
2023-05-02,110.56803894042969
2023-05-03,115.02044677734375
2023-05-04,114.20026397705078
2023-05-05,114.89350891113281
2023-05-08,113.79994201660156
2023-05-09,112.79423522949219
2023-05-10,111.33939361572266
2023-05-11,109.71856689453125
2023-05-12,110.29464721679688
2023-05-15,110.0310287475586
2023-05-16,108.6933364868164
2023-05-17,110.77307891845703
2023-05-18,111.96430206298828
2023-05-19,111.86666107177734
2023-05-22,111.7299575805664
2023-05-23,111.84713745117188
2023-05-24,109.58187866210938
2023-05-25,111.56397247314453
2023-05-26,112.78448486328125
2023-05-30,112.38414764404297
2023-05-31,108.35675048828125
2023-06-01,109.50603485107422
2023-06-02,111.94213104248047
2023-06-05,112.23680877685547
2023-06-06,113.10122680664062
2023-06-07,114.75148010253906
2023-06-08,114.46662139892578
2023-06-09,113.2682113647461
2023-06-12,114.11299133300781
2023-06-13,114.98722839355469
2023-06-14,115.55696105957031
2023-06-15,117.15809631347656
2023-06-16,116.72589111328125
2023-06-20,113.73971557617188
2023-06-21,113.67095947265625
2023-06-22,112.57078552246094
2023-06-23,112.42344665527344
2023-06-26,113.94599914550781
2023-06-27,116.28385162353516
2023-06-28,116.87323760986328
2023-06-29,118.0126953125
2023-06-30,118.98516082763672
2023-07-03,119.5352554321289
2023-07-05,119.01463317871094
2023-07-06,115.46855163574219
2023-07-07,116.79464721679688
2023-07-10,118.93605041503906
2023-07-11,120.78276062011719
2023-07-12,120.57647705078125
2023-07-13,119.61383819580078
2023-07-14,119.44683837890625
2023-07-17,119.8495864868164
2023-07-18,120.89081573486328
2023-07-19,122.3053207397461
2023-07-20,122.27584838867188
2023-07-21,122.54106140136719
2023-07-24,122.77680969238281
2023-07-25,123.22866821289062
2023-07-26,123.99486541748047
2023-07-27,123.8671646118164
2023-07-28,124.9869613647461
2023-07-31,125.04591369628906
2023-08-01,123.2483139038086
2023-08-02,122.22673034667969
2023-08-03,122.22673034667969
2023-08-04,121.568603515625
2023-08-07,122.5999984741211
2023-08-08,117.20721435546875
2023-08-09,115.291748046875
2023-08-10,115.88111877441406
2023-08-11,114.8988265991211
2023-08-14,114.86935424804688
2023-08-15,113.14051818847656
2023-08-16,112.09928894042969
2023-08-17,111.91265106201172
2023-08-18,113.77901458740234
2023-08-21,112.57078552246094
2023-08-22,112.49219512939453
2023-08-23,112.66901397705078
2023-08-24,111.96177673339844
2023-08-25,112.2957534790039
2023-08-28,112.9735336303711
2023-08-29,114.98722839355469
2023-08-30,115.69447326660156
2023-08-31,114.64342498779297
2023-09-01,114.3094482421875
2023-09-05,113.51378631591797
2023-09-06,113.54325866699219
2023-09-07,113.45484924316406
2023-09-08,112.698486328125
2023-09-11,114.162109375
2023-09-12,114.37821197509766
2023-09-13,116.18562316894531
2023-09-14,116.24456024169922
2023-09-15,116.3427963256836
2023-09-18,115.66500854492188
2023-09-19,115.291748046875
2023-09-20,112.80653381347656
2023-09-21,110.9991226196289
2023-09-22,111.89300537109375
2023-09-25,113.81830596923828
2023-09-26,111.98140716552734
2023-09-27,111.6474380493164
2023-09-28,112.37432861328125
2023-09-29,112.60025787353516
2023-10-02,112.698486328125
2023-10-03,111.89300537109375
2023-10-04,113.29768371582031
2023-10-05,112.18769836425781
2023-10-06,112.57078552246094
2023-10-09,114.74165344238281
2023-10-10,115.62572479248047
2023-10-11,114.92829132080078
2023-10-12,114.69255065917969
2023-10-13,114.38803100585938
2023-10-16,116.83393859863281
2023-10-17,118.27791595458984
2023-10-18,115.1051025390625
2023-10-19,112.74760437011719
2023-10-20,113.16016387939453
2023-10-23,111.68672180175781
2023-10-24,110.19363403320312
2023-10-25,106.95206451416016
2023-10-26,106.57880401611328
2023-10-27,105.84207916259766
2023-10-30,107.05030822753906
2023-10-31,107.31552124023438
2023-11-01,107.9736557006836
2023-11-02,110.81248474121094
2023-11-03,110.95000457763672
2023-11-06,109.51585388183594
2023-11-07,108.44515991210938
2023-11-08,111.20540618896484
2023-11-09,111.71620178222656
2023-11-10,113.30750274658203
2023-11-13,111.85371398925781
2023-11-14,116.26420593261719
2023-11-15,116.30350494384766
2023-11-16,115.72395324707031
2023-11-17,116.87323760986328
2023-11-20,115.44890594482422
2023-11-21,115.78289031982422
2023-11-22,115.95970153808594
2023-11-24,116.03827667236328
2023-11-27,116.47048950195312
2023-11-28,117.45278930664062
2023-11-29,117.40367126464844
2023-11-30,118.89553833007812
2023-12-01,118.6485366821289
2023-12-04,120.347900390625
2023-12-05,119.58714294433594
2023-12-06,119.17218780517578
2023-12-07,118.6584243774414
2023-12-08,118.92518615722656
2023-12-11,118.93506622314453
2023-12-12,119.07337951660156
2023-12-13,120.82213592529297
2023-12-14,122.0373764038086
2023-12-15,122.95621490478516
2023-12-18,125.00135803222656
2023-12-19,124.97172546386719
2023-12-20,123.92444610595703
2023-12-21,125.14956665039062
2023-12-22,127.36267852783203
2023-12-26,126.76988220214844
2023-12-27,126.34503936767578
2023-12-28,126.04863739013672
2023-12-29,125.6731948852539
2024-01-02,125.55464172363281
2024-01-03,125.75224304199219
2024-01-04,125.72260284423828
2024-01-05,126.97735595703125
2024-01-08,124.75436401367188
2024-01-09,121.37541198730469
2024-01-10,123.57865142822266
2024-01-11,123.91456604003906
2024-01-12,125.13969421386719
2024-01-16,125.66332244873047
2024-01-17,125.04088592529297
2024-01-18,127.09591674804688
2024-01-19,125.90044403076172
2024-01-22,127.12555694580078
2024-01-23,126.95759582519531
2024-01-24,125.6534423828125
2024-01-25,128.41981506347656
2024-01-26,128.37042236328125
2024-01-29,126.65132141113281
2024-01-30,126.94772338867188
2024-01-31,124.81365203857422
2024-02-01,122.20533752441406
2024-02-02,122.83765411376953
2024-02-05,123.07477569580078
2024-02-06,124.49748992919922
2024-02-07,126.07828521728516
2024-02-08,125.6534423828125
2024-02-09,125.83128356933594
2024-02-12,125.03101348876953
2024-02-13,123.75648498535156
2024-02-14,124.23072814941406
2024-02-15,124.40856170654297
2024-02-16,122.66969299316406
2024-02-20,114.18279266357422
2024-02-21,116.48483276367188
2024-02-22,119.44882202148438
2024-02-23,118.70782470703125
2024-02-26,117.86802673339844
2024-02-27,117.30487060546875
2024-02-28,117.3443832397461
2024-02-29,118.1644287109375
2024-03-01,119.19194030761719
2024-03-04,118.52010345458984
2024-03-05,117.70994567871094
2024-03-06,119.55750274658203
2024-03-07,120.59489440917969
2024-03-08,119.80450439453125
2024-03-11,119.28086853027344
2024-03-12,120.06137084960938
2024-03-13,119.95269775390625
2024-03-14,117.46295166015625
2024-03-15,118.42130279541016
2024-03-18,115.8228759765625
2024-03-19,116.26747131347656
2024-03-20,118.1347885131836
2024-03-21,120.08114624023438
2024-03-22,120.22933959960938
2024-03-25,118.61890411376953
2024-03-26,118.50035095214844
2024-03-27,119.78473663330078
2024-03-28,120.11077880859375
2024-04-01,117.64078521728516
2024-04-02,116.18843078613281
2024-04-03,116.2872314453125
2024-04-04,114.7558364868164
2024-04-05,115.94143676757812
2024-04-08,116.87015533447266
2024-04-09,119.54762268066406
2024-04-10,116.89978790283203
2024-04-11,117.33451080322266
2024-04-12,116.23783111572266
2024-04-15,115.30911254882812
2024-04-16,114.2815933227539
2024-04-17,112.96755981445312
2024-04-18,113.38252258300781
2024-04-19,113.23432159423828
2024-04-22,112.72056579589844
2024-04-23,111.71280670166016
2024-04-24,111.51520538330078
2024-04-25,111.7918472290039
2024-04-26,111.94004821777344
2024-04-29,112.42416381835938
2024-04-30,109.97393035888672
2024-05-01,110.64576721191406
2024-05-02,112.542724609375
2024-05-03,113.58011627197266
2024-05-06,114.25196075439453
2024-05-07,113.52084350585938
2024-05-08,115.42767333984375
2024-05-09,115.62527465820312
2024-05-10,116.90966796875
2024-05-13,116.19831085205078
2024-05-14,116.10939025878906
2024-05-15,116.39591217041016
2024-05-16,116.22795104980469
2024-05-17,116.48483276367188
2024-05-20,116.98871612548828
2024-05-21,116.30699157714844
2024-05-22,115.79322814941406
2024-05-23,115.28936004638672
2024-05-24,116.54411315917969
2024-05-28,117.6605453491211
2024-05-29,116.40579223632812
2024-05-30,118.77698516845703
2024-05-31,119.44882202148438
2024-06-03,120.48258209228516
2024-06-04,121.60579681396484
2024-06-05,125.54203796386719
2024-06-06,124.76671600341797
2024-06-07,124.7170181274414
2024-06-10,126.0489730834961
2024-06-11,123.66338348388672
2024-06-12,124.53810119628906
2024-06-13,123.54409790039062
2024-06-14,122.64949798583984
2024-06-17,122.98746490478516
2024-06-18,123.78266143798828
2024-06-20,125.49234008789062
2024-06-21,125.66131591796875
2024-06-24,126.21795654296875
2024-06-25,125.8402328491211
2024-06-26,126.49627685546875
2024-06-27,125.23389434814453
2024-06-28,124.04109954833984
2024-07-01,120.14462280273438
2024-07-02,120.49252319335938
2024-07-03,123.10673522949219
2024-07-05,122.70913696289062
2024-07-08,119.19039154052734
2024-07-09,117.93795013427734
2024-07-10,119.84642028808594
2024-07-11,122.04315948486328
2024-07-12,119.17050170898438
2024-07-15,118.31566619873047
2024-07-16,120.8702392578125
2024-07-17,120.0849838256836
2024-07-18,119.56810760498047
2024-07-19,119.4786376953125
2024-07-22,122.23202514648438
2024-07-23,123.12662506103516
2024-07-24,123.28565979003906
2024-07-25,124.10073852539062
2024-07-26,123.43476104736328
2024-07-29,123.7230224609375
2024-07-30,124.21007537841797
2024-07-31,124.07091522216797
2024-08-01,125.72096252441406
2024-08-02,122.39105987548828
2024-08-05,120.56210327148438
2024-08-06,115.40325164794922
2024-08-07,116.228271484375
2024-08-08,118.4051284790039
2024-08-09,118.36536407470703
2024-08-12,118.39518737792969
2024-08-13,118.57410430908203
2024-08-14,118.6138687133789
2024-08-15,118.72320556640625
2024-08-16,119.33948516845703
2024-08-19,120.5720443725586
2024-08-20,119.22020721435547
2024-08-21,121.53621673583984
2024-08-22,122.2618408203125
2024-08-23,122.3115463256836
2024-08-26,122.00340270996094
2024-08-27,121.56604766845703
2024-08-28,121.86424255371094
2024-08-29,121.43682098388672
2024-08-30,122.66938018798828
2024-09-03,122.61968231201172
2024-09-04,124.4486312866211
2024-09-05,121.79466247558594
2024-09-06,120.27384185791016
2024-09-09,121.79466247558594
2024-09-10,121.02928161621094
2024-09-11,122.13262176513672
2024-09-12,120.33348083496094
2024-09-13,120.05516052246094
2024-09-16,120.35336303710938
2024-09-17,122.95763397216797
2024-09-18,122.64949798583984
2024-09-19,124.89594268798828
2024-09-20,122.44075775146484
2024-09-23,124.75678253173828
2024-09-24,127.33123779296875
2024-09-25,126.29747009277344
2024-09-26,126.9535140991211
2024-09-27,128.15625
2024-09-30,130.61141967773438
2024-10-01,127.49026489257812
2024-10-02,124.93569946289062
2024-10-03,121.83441925048828
2024-10-04,119.71720886230469
2024-10-07,119.15062713623047
2024-10-08,120.68138885498047
2024-10-09,120.53228759765625
2024-10-10,120.6416244506836
2024-10-11,122.2817153930664
2024-10-14,121.3572998046875
2024-10-15,120.62174224853516
2024-10-16,121.03922271728516
2024-10-17,120.42294311523438
2024-10-18,119.77684783935547
2024-10-21,119.51840209960938
2024-10-22,119.4786376953125
2024-10-23,118.78284454345703
2024-10-24,118.86236572265625
2024-10-25,119.12080383300781
2024-10-28,119.35936737060547
2024-10-29,118.90213012695312
2024-10-30,118.83255004882812
2024-10-31,118.28584289550781
2024-11-01,118.3454818725586
2024-11-04,119.6675033569336
2024-11-05,121.2877197265625
2024-11-06,118.69338989257812
2024-11-07,119.26990509033203
2024-11-08,119.33948516845703
2024-11-11,118.8226089477539
2024-11-12,118.03734588623047
2024-11-13,118.78284454345703
2024-11-14,120.23408508300781
2024-11-15,119.43888854980469
2024-11-18,119.60786437988281
2024-11-19,117.32166290283203
2024-11-20,118.21626281738281
2024-11-21,119.97563934326172
2024-11-22,120.5919189453125
2024-11-25,121.65550231933594
2024-11-26,120.9199447631836
2024-11-27,120.52234649658203
2024-11-29,120.91000366210938
2024-12-02,121.47000122070312
2024-12-03,121.08000183105469
2024-12-04,121.19999694824219
2024-12-05,120.44999694824219
2024-12-06,119.27999877929688
2024-12-09,120.63999938964844
2024-12-10,121.0999984741211
2024-12-11,120.4000015258789
2024-12-12,119.75
2024-12-13,118.51000213623047
2024-12-16,117.77999877929688
2024-12-17,115.91999816894531
