,TJX
2021-06-03,62.547340393066406
2021-06-04,62.35734558105469
2021-06-07,62.053348541259766
2021-06-08,62.461849212646484
2021-06-09,61.777862548828125
2021-06-10,61.530853271484375
2021-06-11,62.471351623535156
2021-06-14,61.87284851074219
2021-06-15,62.12935256958008
2021-06-16,61.93934631347656
2021-06-17,61.46435546875
2021-06-18,60.20086669921875
2021-06-21,61.663848876953125
2021-06-22,62.61384582519531
2021-06-23,62.56633758544922
2021-06-24,63.6208381652832
2021-06-25,64.15283203125
2021-06-28,63.16484069824219
2021-06-29,63.36433410644531
2021-06-30,64.04833984375
2021-07-01,64.48532104492188
2021-07-02,64.83682250976562
2021-07-06,64.72282409667969
2021-07-07,64.26683807373047
2021-07-08,63.525840759277344
2021-07-09,64.94131469726562
2021-07-12,64.8083267211914
2021-07-13,64.25732421875
2021-07-14,65.20731353759766
2021-07-15,64.66580963134766
2021-07-16,64.03883361816406
2021-07-19,61.777862548828125
2021-07-20,63.174339294433594
2021-07-21,64.1053237915039
2021-07-22,63.90581130981445
2021-07-23,64.77033996582031
2021-07-26,65.28331756591797
2021-07-27,65.02682495117188
2021-07-28,64.48532104492188
2021-07-29,65.39730834960938
2021-07-30,65.36880493164062
2021-08-02,64.55183410644531
2021-08-03,65.53031158447266
2021-08-04,63.88683319091797
2021-08-05,65.15032196044922
2021-08-06,65.84380340576172
2021-08-09,65.48280334472656
2021-08-10,67.85780334472656
2021-08-11,68.37267303466797
2021-08-12,68.22010040283203
2021-08-13,67.20944213867188
2021-08-16,67.07594299316406
2021-08-17,65.93180847167969
2021-08-18,69.60261535644531
2021-08-19,70.16516876220703
2021-08-20,70.5942153930664
2021-08-23,71.63348388671875
2021-08-24,71.80510711669922
2021-08-25,72.28182983398438
2021-08-26,70.4035415649414
2021-08-27,70.21284484863281
2021-08-30,69.41193389892578
2021-08-31,69.33564758300781
2021-09-01,68.7254409790039
2021-09-02,68.52521514892578
2021-09-03,67.7624282836914
2021-09-07,66.59922790527344
2021-09-08,66.57061767578125
2021-09-09,66.21782684326172
2021-09-10,65.66484069824219
2021-09-13,65.50273132324219
2021-09-14,66.24645233154297
2021-09-15,66.24645233154297
2021-09-16,67.19989013671875
2021-09-17,67.13316345214844
2021-09-20,65.89366912841797
2021-09-21,66.0652847290039
2021-09-22,66.29412078857422
2021-09-23,67.40966033935547
2021-09-24,67.79104614257812
2021-09-27,67.82918548583984
2021-09-28,66.81853485107422
2021-09-29,66.64689636230469
2021-09-30,62.909332275390625
2021-10-01,63.510013580322266
2021-10-04,62.79490661621094
2021-10-05,62.07981491088867
2021-10-06,61.33611297607422
2021-10-07,61.95587921142578
2021-10-08,61.72703552246094
2021-10-11,60.08708953857422
2021-10-12,60.03941345214844
2021-10-13,60.54474639892578
2021-10-14,61.15495681762695
2021-10-15,61.355186462402344
2021-10-18,61.631690979003906
2021-10-19,60.92613220214844
2021-10-20,60.88798904418945
2021-10-21,61.66983413696289
2021-10-22,61.17403793334961
2021-10-25,62.22283935546875
2021-10-26,62.289581298828125
2021-10-27,61.555416107177734
2021-10-28,62.16562271118164
2021-10-29,62.442134857177734
2021-11-01,63.548152923583984
2021-11-02,64.18695831298828
2021-11-03,65.24530029296875
2021-11-04,66.49433898925781
2021-11-05,67.88639068603516
2021-11-08,66.63735961914062
2021-11-09,66.6852035522461
2021-11-10,65.99613952636719
2021-11-11,65.2879638671875
2021-11-12,65.8430404663086
2021-11-15,66.3406753540039
2021-11-16,66.512939453125
2021-11-17,70.38888549804688
2021-11-18,69.9582290649414
2021-11-19,67.96761322021484
2021-11-22,66.87660217285156
2021-11-23,67.90061950683594
2021-11-24,68.40784454345703
2021-11-26,66.37895965576172
2021-11-29,67.63265228271484
2021-11-30,66.41724395751953
2021-12-01,65.08698272705078
2021-12-02,67.23072052001953
2021-12-03,67.65180206298828
2021-12-06,69.51799011230469
2021-12-07,70.93439483642578
2021-12-08,71.1449203491211
2021-12-09,70.83868408203125
2021-12-10,71.51817321777344
2021-12-13,69.98692321777344
2021-12-14,69.80509185791016
2021-12-15,69.91993713378906
2021-12-16,70.31232452392578
2021-12-17,70.83868408203125
2021-12-20,69.3648681640625
2021-12-21,70.93439483642578
2021-12-22,70.81954193115234
2021-12-23,70.58029174804688
2021-12-27,71.09706115722656
2021-12-28,71.55644226074219
2021-12-29,72.21678924560547
2021-12-30,72.28377532958984
2021-12-31,72.65702819824219
2022-01-03,72.30291748046875
2022-01-04,73.42263793945312
2022-01-05,71.91053009033203
2022-01-06,72.22637176513672
2022-01-07,71.18319702148438
2022-01-10,69.37443542480469
2022-01-11,71.02051544189453
2022-01-12,70.25491333007812
2022-01-13,69.4892807006836
2022-01-14,68.1207504272461
2022-01-18,65.94831085205078
2022-01-19,65.56549835205078
2022-01-20,64.43621063232422
2022-01-21,64.56062316894531
2022-01-24,66.09185791015625
2022-01-25,65.72818756103516
2022-01-26,66.13013458251953
2022-01-27,66.62779998779297
2022-01-28,68.31212615966797
2022-01-31,68.87679290771484
2022-02-01,69.6711196899414
2022-02-02,68.93421173095703
2022-02-03,66.80961608886719
2022-02-04,66.20669555664062
2022-02-07,66.36940002441406
2022-02-08,67.41255187988281
2022-02-09,68.65168762207031
2022-02-10,67.85440063476562
2022-02-11,65.99089813232422
2022-02-14,65.30889892578125
2022-02-15,66.17341613769531
2022-02-16,64.4540023803711
2022-02-17,62.60010528564453
2022-02-18,63.54145812988281
2022-02-22,62.67695236206055
2022-02-23,60.035396575927734
2022-02-24,62.1390495300293
2022-02-25,64.14661407470703
2022-02-28,63.49342346191406
2022-03-01,61.38018798828125
2022-03-02,63.51265335083008
2022-03-03,63.118812561035156
2022-03-04,60.073822021484375
2022-03-07,56.02983474731445
2022-03-08,57.633975982666016
2022-03-09,58.77705001831055
2022-03-10,59.6031379699707
2022-03-11,59.00759506225586
2022-03-14,58.83469009399414
2022-03-15,59.28615188598633
2022-03-16,60.073822021484375
2022-03-17,59.79525375366211
2022-03-18,59.97775650024414
2022-03-21,58.58494186401367
2022-03-22,58.719425201416016
2022-03-23,57.134483337402344
2022-03-24,57.70122528076172
2022-03-25,58.87311553955078
2022-03-28,59.55511474609375
2022-03-29,61.774017333984375
2022-03-30,59.55511474609375
2022-03-31,58.19111633300781
2022-04-01,58.4888916015625
2022-04-04,59.62236022949219
2022-04-05,59.27655029296875
2022-04-06,58.1430778503418
2022-04-07,58.91153335571289
2022-04-08,59.13246536254883
2022-04-11,59.420631408691406
2022-04-12,60.35238265991211
2022-04-13,61.188072204589844
2022-04-14,60.237117767333984
2022-04-18,59.97775650024414
2022-04-19,62.84984588623047
2022-04-20,64.14661407470703
2022-04-21,63.33974075317383
2022-04-22,60.237117767333984
2022-04-25,60.890296936035156
2022-04-26,58.99797821044922
2022-04-27,59.04601287841797
2022-04-28,60.84226608276367
2022-04-29,58.863502502441406
2022-05-02,59.84327697753906
2022-05-03,59.57432174682617
2022-05-04,61.54348373413086
2022-05-05,59.27655029296875
2022-05-06,58.02781295776367
2022-05-09,56.80789566040039
2022-05-10,53.98382568359375
2022-05-11,53.10026931762695
2022-05-12,54.0755615234375
2022-05-13,55.224674224853516
2022-05-16,54.191436767578125
2022-05-17,54.259029388427734
2022-05-18,58.12157440185547
2022-05-19,59.29964828491211
2022-05-20,55.88129806518555
2022-05-23,58.237449645996094
2022-05-24,57.62909698486328
2022-05-25,59.11617660522461
2022-05-26,61.906864166259766
2022-05-27,62.370361328125
2022-05-31,61.38542175292969
2022-06-01,60.35219192504883
2022-06-02,61.578548431396484
2022-06-03,59.898338317871094
2022-06-06,59.60865020751953
2022-06-07,58.95201110839844
2022-06-08,59.31896209716797
2022-06-09,58.56576156616211
2022-06-10,56.943504333496094
2022-06-13,55.359859466552734
2022-06-14,55.359859466552734
2022-06-15,55.6495475769043
2022-06-16,54.79013442993164
2022-06-17,54.674251556396484
2022-06-21,55.51435852050781
2022-06-22,55.108787536621094
2022-06-23,55.33088302612305
2022-06-24,58.16985321044922
2022-06-27,57.754634857177734
2022-06-28,55.50469970703125
2022-06-29,55.12810134887695
2022-06-30,53.93070983886719
2022-07-01,54.11418914794922
2022-07-05,55.60126495361328
2022-07-06,55.97786331176758
2022-07-07,57.445621490478516
2022-07-08,56.914527893066406
2022-07-11,56.39308547973633
2022-07-12,56.953155517578125
2022-07-13,57.04971694946289
2022-07-14,56.731056213378906
2022-07-15,58.47886276245117
2022-07-18,58.4112663269043
2022-07-19,60.497039794921875
2022-07-20,60.873626708984375
2022-07-21,61.54957962036133
2022-07-22,61.56888961791992
2022-07-25,61.11504364013672
2022-07-26,58.57542037963867
2022-07-27,58.710601806640625
2022-07-28,59.08720779418945
2022-07-29,59.05824279785156
2022-08-01,60.497039794921875
2022-08-02,59.52174377441406
2022-08-03,61.04744338989258
2022-08-04,61.105384826660156
2022-08-05,60.661190032958984
2022-08-08,61.49163818359375
2022-08-09,60.545318603515625
2022-08-10,61.151695251464844
2022-08-11,62.49057388305664
2022-08-12,63.518978118896484
2022-08-15,63.421966552734375
2022-08-16,64.663818359375
2022-08-17,66.49750518798828
2022-08-18,65.98329162597656
2022-08-19,64.42127227783203
2022-08-22,62.47116470336914
2022-08-23,61.986061096191406
2022-08-24,62.45176315307617
2022-08-25,63.150306701660156
2022-08-26,61.015865325927734
2022-08-29,61.239013671875
2022-08-30,60.695701599121094
2022-08-31,60.4919548034668
2022-09-01,61.93754959106445
2022-09-02,61.62709045410156
2022-09-06,61.015865325927734
2022-09-07,63.877952575683594
2022-09-08,64.48918151855469
2022-09-09,64.63471221923828
2022-09-12,64.98397827148438
2022-09-13,62.6360969543457
2022-09-14,62.442054748535156
2022-09-15,62.94655990600586
2022-09-16,62.73311233520508
2022-09-19,63.58690643310547
2022-09-20,61.82112503051758
2022-09-21,61.08377456665039
2022-09-22,60.16208267211914
2022-09-23,59.44414138793945
2022-09-26,58.512752532958984
2022-09-27,58.76499938964844
2022-09-28,60.45314407348633
2022-09-29,59.51205825805664
2022-09-30,60.26880645751953
2022-10-03,61.02556610107422
2022-10-04,63.4704704284668
2022-10-05,63.83915328979492
2022-10-06,63.150306701660156
2022-10-07,62.665191650390625
2022-10-10,62.4129524230957
2022-10-11,62.442054748535156
2022-10-12,61.97636413574219
2022-10-13,63.23762130737305
2022-10-14,61.656192779541016
2022-10-17,63.92647171020508
2022-10-18,64.83845520019531
2022-10-19,64.13020324707031
2022-10-20,63.41225814819336
2022-10-21,65.59520721435547
2022-10-24,67.11842346191406
2022-10-25,68.36026000976562
2022-10-26,68.79686737060547
2022-10-27,69.76705932617188
2022-10-28,70.33948516845703
2022-10-31,69.9513931274414
2022-11-01,69.62152862548828
2022-11-02,68.19534301757812
2022-11-03,69.0782241821289
2022-11-04,69.06851959228516
2022-11-07,69.9708023071289
2022-11-08,69.35958862304688
2022-11-09,68.27333068847656
2022-11-10,72.0922622680664
2022-11-11,71.9948501586914
2022-11-14,71.17649841308594
2022-11-15,73.18338775634766
2022-11-16,76.98284912109375
2022-11-17,75.9793930053711
2022-11-18,76.14503479003906
2022-11-21,76.96337127685547
2022-11-22,78.04475402832031
2022-11-23,78.46366882324219
2022-11-25,78.9410171508789
2022-11-28,77.9668197631836
2022-11-29,78.09346771240234
2022-11-30,77.98629760742188
2022-12-01,77.68428802490234
2022-12-02,78.1226806640625
2022-12-05,77.41150665283203
2022-12-06,77.31407928466797
2022-12-07,77.3530502319336
2022-12-08,76.65162658691406
2022-12-09,76.047607421875
2022-12-12,76.72954559326172
2022-12-13,77.11924743652344
2022-12-14,77.24588775634766
2022-12-15,76.63214111328125
2022-12-16,75.6481704711914
2022-12-19,76.07682037353516
2022-12-20,75.58972930908203
2022-12-21,76.80748748779297
2022-12-22,76.3983154296875
2022-12-23,77.45046997070312
2022-12-27,76.99259185791016
2022-12-28,76.66136169433594
2022-12-29,77.29459381103516
2022-12-30,77.54789733886719
2023-01-03,76.97311401367188
2023-01-04,77.80119323730469
2023-01-05,78.57083129882812
2023-01-06,80.58746337890625
2023-01-09,79.40866088867188
2023-01-10,80.31468200683594
2023-01-11,80.14905548095703
2023-01-12,79.80809020996094
2023-01-13,79.42813873291016
2023-01-17,79.44762420654297
2023-01-18,77.75247955322266
2023-01-19,77.36280059814453
2023-01-20,77.48945617675781
2023-01-23,77.12897491455078
2023-01-24,79.20407104492188
2023-01-25,80.51927185058594
2023-01-26,80.33416748046875
2023-01-27,79.77886962890625
2023-01-30,79.40866088867188
2023-01-31,79.7496337890625
2023-02-01,80.29520416259766
2023-02-02,78.31752014160156
2023-02-03,78.44418334960938
2023-02-06,78.0837173461914
2023-02-07,77.80119323730469
2023-02-08,78.52967071533203
2023-02-09,78.9697036743164
2023-02-10,78.47100830078125
2023-02-13,78.77413177490234
2023-02-14,78.93058776855469
2023-02-15,78.86214447021484
2023-02-16,77.85496520996094
2023-02-17,78.0603256225586
2023-02-21,77.07270812988281
2023-02-22,75.74285125732422
2023-02-23,76.02642059326172
2023-02-24,75.47884368896484
2023-02-27,75.19527435302734
2023-02-28,74.90192413330078
2023-03-01,75.1561508178711
2023-03-02,75.00948333740234
2023-03-03,76.1828842163086
2023-03-06,76.51534271240234
2023-03-07,75.27349853515625
2023-03-08,75.46906280517578
2023-03-09,73.30805969238281
2023-03-10,72.65291595458984
2023-03-13,71.90975952148438
2023-03-14,73.10270690917969
2023-03-15,72.5160140991211
2023-03-16,72.94625854492188
2023-03-17,72.82891845703125
2023-03-20,73.728515625
2023-03-21,74.66724395751953
2023-03-22,73.46450805664062
2023-03-23,72.97559356689453
2023-03-24,73.21028137207031
2023-03-27,73.70895385742188
2023-03-28,74.52056121826172
2023-03-29,74.85303497314453
2023-03-30,75.20506286621094
2023-03-31,76.6229019165039
2023-04-03,77.11181640625
2023-04-04,76.8967056274414
2023-04-05,76.30999755859375
2023-04-06,76.31978607177734
2023-04-10,76.64246368408203
2023-04-11,76.60334777832031
2023-04-12,74.99969482421875
2023-04-13,75.48861694335938
2023-04-14,75.47884368896484
2023-04-17,75.88954162597656
2023-04-18,76.03620910644531
2023-04-19,76.2806625366211
2023-04-20,77.31716918945312
2023-04-21,76.69136047363281
2023-04-24,76.78913116455078
2023-04-25,75.13660430908203
2023-04-26,75.74285125732422
2023-04-27,77.1900634765625
2023-04-28,77.07270812988281
2023-05-01,76.58378601074219
2023-05-02,76.50556182861328
2023-05-03,76.11441802978516
2023-05-04,75.36149597167969
2023-05-05,76.75980377197266
2023-05-08,76.6229019165039
2023-05-09,76.8478012084961
2023-05-10,76.57579803466797
2023-05-11,76.65435028076172
2023-05-12,77.5676040649414
2023-05-15,77.82292938232422
2023-05-16,76.81147766113281
2023-05-17,77.52832794189453
2023-05-18,77.84255981445312
2023-05-19,77.9211196899414
2023-05-22,77.01769256591797
2023-05-23,76.09461212158203
2023-05-24,75.43668365478516
2023-05-25,74.5725326538086
2023-05-26,75.61344146728516
2023-05-30,75.37776184082031
2023-05-31,75.4072265625
2023-06-01,75.26974487304688
2023-06-02,76.70345306396484
2023-06-05,77.43994903564453
2023-06-06,77.25336456298828
2023-06-07,76.70345306396484
2023-06-08,76.35974884033203
2023-06-09,77.93093872070312
2023-06-12,78.58888244628906
2023-06-13,79.57087707519531
2023-06-14,78.46121978759766
2023-06-15,80.01277160644531
2023-06-16,79.7967300415039
2023-06-20,78.9424057006836
2023-06-21,79.41375732421875
2023-06-22,80.01277160644531
2023-06-23,80.58232116699219
2023-06-26,80.24844360351562
2023-06-27,81.30900573730469
2023-06-28,81.17152404785156
2023-06-29,82.23206329345703
2023-06-30,83.26316833496094
2023-07-03,82.72306823730469
2023-07-05,83.1747817993164
2023-07-06,81.9374771118164
2023-07-07,81.21080017089844
2023-07-10,82.06513214111328
2023-07-11,83.21405792236328
2023-07-12,83.71488189697266
2023-07-13,83.41046142578125
2023-07-14,83.39082336425781
2023-07-17,83.56757354736328
2023-07-18,83.62651062011719
2023-07-19,84.04875946044922
2023-07-20,83.89164733886719
2023-07-21,84.0389404296875
2023-07-24,85.03075408935547
2023-07-25,85.70832824707031
2023-07-26,85.84579467773438
2023-07-27,84.89327239990234
2023-07-28,85.28606414794922
2023-07-31,84.9718246459961
2023-08-01,84.8147201538086
2023-08-02,84.06840515136719
2023-08-03,84.47101593017578
2023-08-04,83.9112777709961
2023-08-07,84.73616027832031
2023-08-08,85.02092742919922
2023-08-09,84.99431610107422
2023-08-10,84.97460174560547
2023-08-11,84.66900634765625
2023-08-14,84.98445892333984
2023-08-15,84.55071258544922
2023-08-16,88.0403823852539
2023-08-17,87.0348892211914
2023-08-18,88.24739837646484
2023-08-21,88.34598541259766
2023-08-22,87.8333740234375
2023-08-23,88.7304458618164
2023-08-24,87.05460357666016
2023-08-25,87.5573501586914
2023-08-28,88.9966049194336
2023-08-29,89.67679595947266
2023-08-30,90.83016204833984
2023-08-31,91.16532897949219
2023-09-01,91.32305145263672
2023-09-05,90.31755065917969
2023-09-06,89.46978759765625
2023-09-07,90.14997100830078
2023-09-08,90.14997100830078
2023-09-11,90.27812194824219
2023-09-12,90.86959838867188
2023-09-13,91.59907531738281
2023-09-14,92.2595443725586
2023-09-15,91.12590026855469
2023-09-18,90.63301086425781
2023-09-19,89.70635986328125
2023-09-20,89.37120056152344
2023-09-21,87.90238189697266
2023-09-22,87.89253234863281
2023-09-25,87.00531768798828
2023-09-26,86.6208724975586
2023-09-27,86.85745239257812
2023-09-28,88.30655670166016
2023-09-29,87.61650085449219
2023-10-02,87.41934967041016
2023-10-03,86.60115051269531
2023-10-04,86.78843688964844
2023-10-05,86.58143615722656
2023-10-06,87.30104064941406
2023-10-09,87.44892120361328
2023-10-10,87.3897705078125
2023-10-11,87.98124694824219
2023-10-12,87.65593719482422
2023-10-13,87.3404769897461
2023-10-16,88.4051284790039
2023-10-17,89.32191467285156
2023-10-18,89.16417694091797
2023-10-19,88.5530014038086
2023-10-20,87.8333740234375
2023-10-23,87.0743179321289
2023-10-24,88.18826293945312
2023-10-25,87.68550109863281
2023-10-26,86.68000793457031
2023-10-27,85.95052337646484
2023-10-30,87.01517486572266
2023-10-31,86.81802368164062
2023-11-01,86.80815124511719
2023-11-02,88.64171600341797
2023-11-03,89.70635986328125
2023-11-06,89.55850219726562
2023-11-07,89.47962951660156
2023-11-08,89.46281433105469
2023-11-09,90.0960464477539
2023-11-10,90.23455810546875
2023-11-13,90.1751937866211
2023-11-14,91.52079772949219
2023-11-15,88.4832992553711
2023-11-16,87.43452453613281
2023-11-17,87.8995361328125
2023-11-20,88.59213256835938
2023-11-21,88.12710571289062
2023-11-22,88.99778747558594
2023-11-24,89.01758575439453
2023-11-27,88.15678405761719
2023-11-28,88.19635772705078
2023-11-29,87.1673812866211
2023-11-30,87.1772689819336
2023-12-01,88.09741973876953
2023-12-04,87.63239288330078
2023-12-05,87.06842803955078
2023-12-06,87.62249755859375
2023-12-07,87.94901275634766
2023-12-08,88.18646240234375
2023-12-11,89.8091049194336
2023-12-12,90.20487213134766
2023-12-13,90.91725158691406
2023-12-14,88.99778747558594
2023-12-15,88.34477233886719
2023-12-18,88.8691635131836
2023-12-19,90.31370544433594
2023-12-20,89.10662841796875
2023-12-21,90.41265106201172
2023-12-22,90.87767791748047
2023-12-26,91.80773162841797
2023-12-27,91.7879409790039
2023-12-28,92.25296020507812
2023-12-29,92.81692504882812
2024-01-02,92.29253387451172
2024-01-03,90.72926330566406
2024-01-04,91.7978286743164
2024-01-05,90.7391586303711
2024-01-08,91.83740234375
2024-01-09,92.09465789794922
2024-01-10,93.14344024658203
2024-01-11,94.24168395996094
2024-01-12,94.02400970458984
2024-01-16,94.85513305664062
2024-01-17,93.39079284667969
2024-01-18,93.74697875976562
2024-01-19,94.4890365600586
2024-01-22,94.12295532226562
2024-01-23,94.05369567871094
2024-01-24,93.94485473632812
2024-01-25,94.49893188476562
2024-01-26,95.3597183227539
2024-01-29,95.38941192626953
2024-01-30,95.7950668334961
2024-01-31,93.90528869628906
2024-02-01,96.03251647949219
2024-02-02,96.47776794433594
2024-02-05,95.62686157226562
2024-02-06,96.07209777832031
2024-02-07,96.79438018798828
2024-02-08,97.31876373291016
2024-02-09,97.70462799072266
2024-02-12,97.04173278808594
2024-02-13,96.9229965209961
2024-02-14,96.46929168701172
2024-02-15,97.2337417602539
2024-02-16,97.33302307128906
2024-02-20,96.65792846679688
2024-02-21,97.46208190917969
2024-02-22,98.39530944824219
2024-02-23,98.66336059570312
2024-02-26,98.51444244384766
2024-02-27,99.79513549804688
2024-02-28,100.37095642089844
2024-02-29,98.42509460449219
2024-03-01,97.79962921142578
2024-03-04,97.2337417602539
2024-03-05,96.68770599365234
2024-03-06,95.70484161376953
2024-03-07,95.06946563720703
2024-03-08,95.2183837890625
2024-03-11,95.77434539794922
2024-03-12,96.51893615722656
2024-03-13,97.35287475585938
2024-03-14,97.91876220703125
2024-03-15,96.8465576171875
2024-03-18,95.5261459350586
2024-03-19,97.71028137207031
2024-03-20,98.16696166992188
2024-03-21,98.46480560302734
2024-03-22,98.76264190673828
2024-03-25,97.47200775146484
2024-03-26,98.58393859863281
2024-03-27,100.35110473632812
2024-03-28,100.68864440917969
2024-04-01,98.98104858398438
2024-04-02,98.7527084350586
2024-04-03,96.57849884033203
2024-04-04,95.05953216552734
2024-04-05,96.11188507080078
2024-04-08,95.53607940673828
2024-04-09,96.39979553222656
2024-04-10,95.58570861816406
2024-04-11,95.16873931884766
2024-04-12,93.73912048339844
2024-04-15,92.30951690673828
2024-04-16,92.70661926269531
2024-04-17,92.45841979980469
2024-04-18,91.9918212890625
2024-04-19,92.686767578125
2024-04-22,93.40158081054688
2024-04-23,93.81854248046875
2024-04-24,94.5929183959961
2024-04-25,95.7247085571289
2024-04-26,95.66513061523438
2024-04-29,94.18588256835938
2024-04-30,93.4114990234375
2024-05-01,93.1434555053711
2024-05-02,94.22559356689453
2024-05-03,94.42415618896484
2024-05-06,96.74726867675781
2024-05-07,97.21388244628906
2024-05-08,97.78970336914062
2024-05-09,98.1967544555664
2024-05-10,98.09746551513672
2024-05-13,98.03790283203125
2024-05-14,98.3258056640625
2024-05-15,98.14144897460938
2024-05-16,98.57992553710938
2024-05-17,99.94522094726562
2024-05-20,97.45381927490234
2024-05-21,97.36412048339844
2024-05-22,100.77236938476562
2024-05-23,99.815673828125
2024-05-24,101.78886413574219
2024-05-28,101.07133483886719
2024-05-29,101.09127044677734
2024-05-30,103.01463317871094
2024-05-31,102.74555969238281
2024-06-03,105.07752227783203
2024-06-04,105.50604248046875
2024-06-05,107.41944122314453
2024-06-06,106.56239318847656
2024-06-07,107.07064056396484
2024-06-10,106.9510498046875
2024-06-11,106.71188354492188
2024-06-12,106.72183990478516
2024-06-13,107.88782501220703
2024-06-14,108.12699890136719
2024-06-17,109.8410873413086
2024-06-18,109.88095092773438
2024-06-20,110.00053405761719
2024-06-21,110.62837219238281
2024-06-24,110.6682357788086
2024-06-25,110.28953552246094
2024-06-26,110.15998840332031
2024-06-27,110.16995239257812
2024-06-28,109.72149658203125
2024-07-01,110.19984436035156
2024-07-02,109.82115173339844
2024-07-03,110.010498046875
2024-07-05,111.2562026977539
2024-07-08,111.8242416381836
2024-07-09,111.76445007324219
2024-07-10,112.58163452148438
2024-07-11,113.54829406738281
2024-07-12,113.90705871582031
2024-07-15,113.41873931884766
2024-07-16,114.62458038330078
2024-07-17,113.57819366455078
2024-07-18,112.64142608642578
2024-07-19,111.3658218383789
2024-07-22,112.82080078125
2024-07-23,113.03008270263672
2024-07-24,110.86754608154297
2024-07-25,110.8874740600586
2024-07-26,111.44554901123047
2024-07-29,112.17303466796875
2024-07-30,112.85070037841797
2024-07-31,112.63145446777344
2024-08-01,113.2692642211914
2024-08-02,112.75104522705078
2024-08-05,108.51565551757812
2024-08-06,109.03387451171875
2024-08-07,107.5589599609375
2024-08-08,109.5421142578125
2024-08-09,110.31942749023438
2024-08-12,111.0070571899414
2024-08-13,110.65826416015625
2024-08-14,108.70500183105469
2024-08-15,111.4800033569336
2024-08-16,111.44999694824219
2024-08-19,112.48999786376953
2024-08-20,113.30999755859375
2024-08-21,120.2300033569336
2024-08-22,119.0
2024-08-23,119.47000122070312
2024-08-26,120.12999725341797
2024-08-27,120.05999755859375
2024-08-28,119.27999877929688
2024-08-29,117.37000274658203
2024-08-30,117.2699966430664
2024-09-03,117.54000091552734
2024-09-04,117.5199966430664
2024-09-05,118.01000213623047
2024-09-06,115.62000274658203
2024-09-09,117.06999969482422
2024-09-10,117.83000183105469
2024-09-11,117.8499984741211
2024-09-12,118.22000122070312
2024-09-13,119.80999755859375
2024-09-16,119.61000061035156
2024-09-17,117.83999633789062
2024-09-18,117.25
2024-09-19,118.29000091552734
2024-09-20,117.93000030517578
2024-09-23,117.12999725341797
2024-09-24,117.6500015258789
2024-09-25,118.12999725341797
2024-09-26,118.08000183105469
2024-09-27,117.5
2024-09-30,117.54000091552734
2024-10-01,116.63999938964844
2024-10-02,116.44999694824219
2024-10-03,115.05999755859375
2024-10-04,114.69000244140625
2024-10-07,112.12999725341797
2024-10-08,113.44999694824219
2024-10-09,113.9800033569336
2024-10-10,112.58999633789062
2024-10-11,113.7300033569336
2024-10-14,115.23999786376953
2024-10-15,116.76000213623047
2024-10-16,117.4000015258789
2024-10-17,117.4800033569336
2024-10-18,117.70999908447266
2024-10-21,115.66000366210938
2024-10-22,115.19000244140625
2024-10-23,114.22000122070312
2024-10-24,114.19999694824219
2024-10-25,113.81999969482422
2024-10-28,114.16999816894531
2024-10-29,114.11000061035156
2024-10-30,112.94999694824219
2024-10-31,113.02999877929688
2024-11-01,112.38999938964844
2024-11-04,112.69000244140625
2024-11-05,113.75
2024-11-06,115.62999725341797
2024-11-07,116.8499984741211
2024-11-08,117.83000183105469
2024-11-11,118.05999755859375
2024-11-12,119.8499984741211
2024-11-13,121.12999725341797
2024-11-14,119.91000366210938
2024-11-15,119.97000122070312
2024-11-18,119.66999816894531
2024-11-19,119.55999755859375
2024-11-20,119.73999786376953
2024-11-21,119.7699966430664
2024-11-22,121.47000122070312
2024-11-25,124.79000091552734
2024-11-26,126.19999694824219
2024-11-27,126.36000061035156
2024-11-29,125.69000244140625
2024-12-02,126.19000244140625
2024-12-03,124.75
2024-12-04,125.5
2024-12-05,125.91999816894531
2024-12-06,126.08999633789062
2024-12-09,125.9000015258789
2024-12-10,127.19999694824219
2024-12-11,126.80999755859375
2024-12-12,126.41999816894531
2024-12-13,124.8499984741211
2024-12-16,123.72000122070312
2024-12-17,123.05999755859375
