,LYB
2019-08-19,53.92192077636719
2019-08-20,52.35206985473633
2019-08-21,52.66172409057617
2019-08-22,51.948814392089844
2019-08-23,49.709251403808594
2019-08-26,50.08373260498047
2019-08-27,50.22774887084961
2019-08-28,51.862403869628906
2019-08-29,54.2459716796875
2019-08-30,55.72218704223633
2019-09-03,54.619869232177734
2019-09-04,55.34988021850586
2019-09-05,56.649314880371094
2019-09-06,56.97781753540039
2019-09-09,59.4671745300293
2019-09-10,62.109840393066406
2019-09-11,62.56974792480469
2019-09-12,61.16082000732422
2019-09-13,62.97855758666992
2019-09-16,65.46062469482422
2019-09-17,64.97149658203125
2019-09-18,64.51160430908203
2019-09-19,64.67220306396484
2019-09-20,64.45320129394531
2019-09-23,64.40208435058594
2019-09-24,62.99317932128906
2019-09-25,63.4019660949707
2019-09-26,63.87648010253906
2019-09-27,64.75251007080078
2019-09-30,65.31462860107422
2019-10-01,63.058868408203125
2019-10-02,61.62074661254883
2019-10-03,62.233951568603516
2019-10-04,62.1828498840332
2019-10-07,61.43822479248047
2019-10-08,59.591278076171875
2019-10-09,60.043907165527344
2019-10-10,61.26301193237305
2019-10-11,64.2926025390625
2019-10-14,63.781585693359375
2019-10-15,63.65747833251953
2019-10-16,63.10995864868164
2019-10-17,63.08077621459961
2019-10-18,62.861751556396484
2019-10-21,64.23419952392578
2019-10-22,64.21958923339844
2019-10-23,64.39480590820312
2019-10-24,64.50430297851562
2019-10-25,66.30744171142578
2019-10-28,66.67975616455078
2019-10-29,66.89876556396484
2019-10-30,66.92794799804688
2019-10-31,65.48251342773438
2019-11-01,68.32958984375
2019-11-04,70.60724639892578
2019-11-05,71.08177185058594
2019-11-06,70.8554458618164
2019-11-07,71.16935729980469
2019-11-08,71.0963363647461
2019-11-11,70.95034790039062
2019-11-12,70.50506591796875
2019-11-13,69.54143524169922
2019-11-14,69.99403381347656
2019-11-15,70.08162689208984
2019-11-18,69.293212890625
2019-11-19,67.93538665771484
2019-11-20,67.3294677734375
2019-11-21,68.1397933959961
2019-11-22,68.1397933959961
2019-11-25,69.16910552978516
2019-11-26,68.37337493896484
2019-11-27,69.02310180664062
2019-11-29,68.3144302368164
2019-12-02,68.3956069946289
2019-12-03,67.73860168457031
2019-12-04,67.53191375732422
2019-12-05,67.75337982177734
2019-12-06,68.58016967773438
2019-12-09,67.9305419921875
2019-12-10,66.86750793457031
2019-12-11,67.31045532226562
2019-12-12,69.37007141113281
2019-12-13,68.37345886230469
2019-12-16,69.13383483886719
2019-12-17,70.03446197509766
2019-12-18,70.25593566894531
2019-12-19,70.37403869628906
2019-12-20,69.34791564941406
2019-12-23,69.76871490478516
2019-12-24,69.82777404785156
2019-12-26,69.81297302246094
2019-12-27,69.27409362792969
2019-12-30,69.45864868164062
2019-12-31,69.74658203125
2020-01-02,69.28886413574219
2020-01-03,67.58358001708984
2020-01-06,67.40641021728516
2020-01-07,67.11849975585938
2020-01-08,66.83799743652344
2020-01-09,66.86014556884766
2020-01-10,66.0185546875
2020-01-13,67.32520294189453
2020-01-14,67.86410522460938
2020-01-15,67.31783294677734
2020-01-16,67.5540542602539
2020-01-17,67.91578674316406
2020-01-21,65.98902893066406
2020-01-22,63.95895004272461
2020-01-23,63.66366958618164
2020-01-24,62.71138000488281
2020-01-27,60.61484909057617
2020-01-28,61.220176696777344
2020-01-29,61.89933395385742
2020-01-30,61.60405731201172
2020-01-31,57.4774284362793
2020-02-03,58.18611526489258
2020-02-04,60.32693862915039
2020-02-05,62.06911087036133
2020-02-06,61.5523681640625
2020-02-07,60.60744857788086
2020-02-10,60.481956481933594
2020-02-11,61.98792266845703
2020-02-12,63.19860076904297
2020-02-13,61.63356399536133
2020-02-14,60.97657012939453
2020-02-18,60.031639099121094
2020-02-19,60.4967155456543
2020-02-20,61.53022003173828
2020-02-21,61.20541763305664
2020-02-24,58.79883575439453
2020-02-25,55.66880416870117
2020-02-26,54.91582107543945
2020-02-27,52.33944320678711
2020-02-28,53.545841217041016
2020-03-02,55.838722229003906
2020-03-03,54.130306243896484
2020-03-04,56.37074279785156
2020-03-05,55.38165283203125
2020-03-06,53.94297409057617
2020-03-09,44.666500091552734
2020-03-10,44.76390075683594
2020-03-11,40.462852478027344
2020-03-12,34.520809173583984
2020-03-13,35.097774505615234
2020-03-16,26.1509952545166
2020-03-17,31.26130485534668
2020-03-18,30.39958953857422
2020-03-19,32.392765045166016
2020-03-20,31.47110939025879
2020-03-23,30.33964729309082
2020-03-24,33.93634033203125
2020-03-25,39.039161682128906
2020-03-26,40.410396575927734
2020-03-27,37.016014099121094
2020-03-30,37.1508903503418
2020-03-31,37.188358306884766
2020-04-01,33.741519927978516
2020-04-02,34.408409118652344
2020-04-03,34.543277740478516
2020-04-06,37.37568283081055
2020-04-07,38.70196533203125
2020-04-08,41.564334869384766
2020-04-09,44.15696716308594
2020-04-13,43.490074157714844
2020-04-14,43.93966293334961
2020-04-15,39.488746643066406
2020-04-16,37.05348205566406
2020-04-17,39.10659408569336
2020-04-20,36.27420425415039
2020-04-21,34.9404182434082
2020-04-22,36.04940414428711
2020-04-23,36.9935417175293
2020-04-24,37.5030632019043
2020-04-27,39.27143859863281
2020-04-28,41.714195251464844
2020-04-29,44.90626907348633
2020-04-30,43.422630310058594
2020-05-01,41.33205032348633
2020-05-04,40.725101470947266
2020-05-05,41.099769592285156
2020-05-06,39.04664993286133
2020-05-07,40.26053237915039
2020-05-08,42.298667907714844
2020-05-11,42.00644302368164
2020-05-12,41.8565788269043
2020-05-13,39.40632629394531
2020-05-14,39.93083953857422
2020-05-15,40.163124084472656
2020-05-18,44.486663818359375
2020-05-19,43.51254653930664
2020-05-20,45.25096130371094
2020-05-21,45.15354537963867
2020-05-22,45.27342987060547
2020-05-26,50.743408203125
2020-05-27,50.43619155883789
2020-05-28,48.255699157714844
2020-05-29,47.7761344909668
2020-06-01,48.960052490234375
2020-06-02,51.24545669555664
2020-06-03,52.82650375366211
2020-06-04,55.41162109375
2020-06-05,56.90903854370117
2020-06-08,58.064395904541016
2020-06-09,57.76795959472656
2020-06-10,55.920894622802734
2020-06-11,48.57068634033203
2020-06-12,50.63057327270508
2020-06-15,51.139835357666016
2020-06-16,52.49282455444336
2020-06-17,50.79779052734375
2020-06-18,50.881404876708984
2020-06-19,50.577354431152344
2020-06-22,50.706581115722656
2020-06-23,50.159297943115234
2020-06-24,46.09274673461914
2020-06-25,48.646697998046875
2020-06-26,48.16782760620117
2020-06-29,49.36879348754883
2020-06-30,49.954071044921875
2020-07-01,49.87046432495117
2020-07-02,50.896610260009766
2020-07-06,51.87713623046875
2020-07-07,51.299461364746094
2020-07-08,50.052894592285156
2020-07-09,47.97019958496094
2020-07-10,49.43720626831055
2020-07-13,49.66523361206055
2020-07-14,50.896610260009766
2020-07-15,52.35601043701172
2020-07-16,52.34081268310547
2020-07-17,52.06715774536133
2020-07-20,50.774986267089844
2020-07-21,51.740318298339844
2020-07-22,51.96834945678711
2020-07-23,52.36360168457031
2020-07-24,52.06715774536133
2020-07-27,53.03249740600586
2020-07-28,51.36786651611328
2020-07-29,51.67190933227539
2020-07-30,49.62723159790039
2020-07-31,47.52174377441406
2020-08-03,47.22529983520508
2020-08-04,49.26237487792969
2020-08-05,50.037689208984375
2020-08-06,49.74125289916992
2020-08-07,50.69137954711914
2020-08-10,53.35175323486328
2020-08-11,54.00543212890625
2020-08-12,53.12370681762695
2020-08-13,52.43961715698242
2020-08-14,52.45482635498047
2020-08-17,52.089969635009766
2020-08-18,52.02156448364258
2020-08-19,51.40587615966797
2020-08-20,50.1288948059082
2020-08-21,49.916072845458984
2020-08-24,52.89567947387695
2020-08-25,52.2571907043457
2020-08-26,52.682830810546875
2020-08-27,52.38640213012695
2020-08-28,52.602535247802734
2020-08-31,50.54165267944336
2020-09-01,52.84181594848633
2020-09-02,55.18057632446289
2020-09-03,54.37009811401367
2020-09-04,55.620521545410156
2020-09-08,54.09223175048828
2020-09-09,56.106807708740234
2020-09-10,54.756038665771484
2020-09-11,57.357208251953125
2020-09-14,59.03987503051758
2020-09-15,59.08619689941406
2020-09-16,59.387210845947266
2020-09-17,61.67193603515625
2020-09-18,60.97725296020508
2020-09-21,56.73200225830078
2020-09-22,56.73971939086914
2020-09-23,54.022762298583984
2020-09-24,54.20030212402344
2020-09-25,53.73717498779297
2020-09-28,54.964439392089844
2020-09-29,54.24660110473633
2020-09-30,54.40869140625
2020-10-01,52.59480667114258
2020-10-02,55.75944900512695
2020-10-05,58.19855880737305
2020-10-06,58.65393829345703
2020-10-07,61.29372787475586
2020-10-08,61.17794418334961
2020-10-09,61.62562561035156
2020-10-12,59.7808723449707
2020-10-13,59.19425582885742
2020-10-14,60.205379486083984
2020-10-15,59.42581558227539
2020-10-16,59.441253662109375
2020-10-19,59.47213363647461
2020-10-20,60.07417297363281
2020-10-21,59.117069244384766
2020-10-22,59.49527359008789
2020-10-23,59.35634231567383
2020-10-26,58.22171401977539
2020-10-27,56.63166809082031
2020-10-28,53.51332473754883
2020-10-29,55.73630142211914
2020-10-30,52.83409118652344
2020-11-02,55.50474166870117
2020-11-03,56.23801040649414
2020-11-04,53.690860748291016
2020-11-05,57.280029296875
2020-11-06,56.09135818481445
2020-11-09,61.27827835083008
2020-11-10,62.80657196044922
2020-11-11,59.557029724121094
2020-11-12,57.380374908447266
2020-11-13,59.1556510925293
2020-11-16,61.494407653808594
2020-11-17,62.54414367675781
2020-11-18,63.44721221923828
2020-11-19,63.470375061035156
2020-11-20,63.02268981933594
2020-11-23,65.73965454101562
2020-11-24,70.12384796142578
2020-11-25,68.95062255859375
2020-11-27,68.62257385253906
2020-11-30,66.46690368652344
2020-12-01,66.98238372802734
2020-12-02,67.10735321044922
2020-12-03,66.88084411621094
2020-12-04,69.71602630615234
2020-12-07,68.03678894042969
2020-12-08,68.6460189819336
2020-12-09,69.15367889404297
2020-12-10,68.89593505859375
2020-12-11,69.12244415283203
2020-12-14,68.02896881103516
2020-12-15,69.5207748413086
2020-12-16,69.57545471191406
2020-12-17,70.37210845947266
2020-12-18,71.02037811279297
2020-12-21,70.59861755371094
2020-12-22,70.14559936523438
2020-12-23,70.78606414794922
2020-12-24,70.77045440673828
2020-12-28,70.76261901855469
2020-12-29,69.89568328857422
2020-12-30,71.12973022460938
2020-12-31,71.59054565429688
2021-01-04,69.73946380615234
2021-01-05,72.12164306640625
2021-01-06,75.58169555664062
2021-01-07,76.12841796875
2021-01-08,75.56607055664062
2021-01-11,75.74571228027344
2021-01-12,77.48741912841797
2021-01-13,75.87066650390625
2021-01-14,77.22187042236328
2021-01-15,74.1289291381836
2021-01-19,73.277587890625
2021-01-20,73.7149887084961
2021-01-21,72.34033966064453
2021-01-22,71.449951171875
2021-01-25,70.27838134765625
2021-01-26,68.6460189819336
2021-01-27,67.2166976928711
2021-01-28,68.1461410522461
2021-01-29,66.98238372802734
2021-02-01,67.75559997558594
2021-02-02,69.38800048828125
2021-02-03,69.69261169433594
2021-02-04,70.99695587158203
2021-02-05,72.84021759033203
2021-02-08,74.60536193847656
2021-02-09,73.97273254394531
2021-02-10,74.56632995605469
2021-02-11,74.05864715576172
2021-02-12,75.0896224975586
2021-02-16,76.5345458984375
2021-02-17,76.39396667480469
2021-02-18,74.13674926757812
2021-02-19,78.27629089355469
2021-02-22,80.38510131835938
2021-02-23,80.44760131835938
2021-02-24,83.82950592041016
2021-02-25,81.54886627197266
2021-02-26,80.51787567138672
2021-03-01,83.05628967285156
2021-03-02,84.27470397949219
2021-03-03,84.20441436767578
2021-03-04,82.92349243164062
2021-03-05,85.10861206054688
2021-03-08,85.79489135742188
2021-03-09,84.54063415527344
2021-03-10,85.90534973144531
2021-03-11,86.37863159179688
2021-03-12,85.77123260498047
2021-03-15,84.90350341796875
2021-03-16,83.11283874511719
2021-03-17,85.76333618164062
2021-03-18,85.27424621582031
2021-03-19,84.22509765625
2021-03-22,83.6176986694336
2021-03-23,79.08970642089844
2021-03-24,80.5648422241211
2021-03-25,82.552734375
2021-03-26,83.27849578857422
2021-03-29,82.2214126586914
2021-03-30,82.85250091552734
2021-03-31,82.07942199707031
2021-04-01,83.26270294189453
2021-04-05,82.20565032958984
2021-04-06,82.66316986083984
2021-04-07,81.72444915771484
2021-04-08,81.25114440917969
2021-04-09,82.10309600830078
2021-04-12,83.12071228027344
2021-04-13,82.48963165283203
2021-04-14,84.35919189453125
2021-04-15,84.48542785644531
2021-04-16,84.84038543701172
2021-04-19,84.56429290771484
2021-04-20,82.54483795166016
2021-04-21,85.2900390625
2021-04-22,80.4623031616211
2021-04-23,82.36343383789062
2021-04-26,82.78150939941406
2021-04-27,82.75782775878906
2021-04-28,83.90165710449219
2021-04-29,84.79305267333984
2021-04-30,81.83488464355469
2021-05-03,85.09281921386719
2021-05-04,86.228759765625
2021-05-05,88.38230895996094
2021-05-06,90.03099060058594
2021-05-07,89.97578430175781
2021-05-10,89.48670959472656
2021-05-11,88.76884460449219
2021-05-12,86.82039642333984
2021-05-13,87.19903564453125
2021-05-14,89.9836654663086
2021-05-17,91.09595489501953
2021-05-18,89.37626647949219
2021-05-19,87.06495666503906
2021-05-20,86.61529541015625
2021-05-21,87.16749572753906
2021-05-24,88.03522491455078
2021-05-25,86.68629455566406
2021-05-26,87.51457214355469
2021-05-27,89.58136749267578
2021-05-28,88.83983612060547
2021-06-01,92.19244384765625
2021-06-02,91.4035873413086
2021-06-03,92.97340393066406
2021-06-04,92.5512466430664
2021-06-07,89.7317123413086
2021-06-08,90.60783386230469
2021-06-09,89.245849609375
2021-06-10,87.92369842529297
2021-06-11,87.6688232421875
2021-06-14,86.43426513671875
2021-06-15,86.65728759765625
2021-06-16,85.22361755371094
2021-06-17,81.57572937011719
2021-06-18,79.9270248413086
2021-06-21,81.87838745117188
2021-06-22,82.01380157470703
2021-06-23,82.30848693847656
2021-06-24,81.61556243896484
2021-06-25,81.17748260498047
2021-06-28,80.99429321289062
2021-06-29,81.4403305053711
2021-06-30,81.93415069580078
2021-07-01,82.39611053466797
2021-07-02,82.52354431152344
2021-07-06,79.71993255615234
2021-07-07,79.96683502197266
2021-07-08,78.85973358154297
2021-07-09,81.82263946533203
2021-07-12,81.4403305053711
2021-07-13,81.26510620117188
2021-07-14,80.77926635742188
2021-07-15,80.44474029541016
2021-07-16,76.57381439208984
2021-07-19,73.50737762451172
2021-07-20,75.66582489013672
2021-07-21,77.32251739501953
2021-07-22,76.4623031616211
2021-07-23,76.93223571777344
2021-07-26,78.49333953857422
2021-07-27,78.88360595703125
2021-07-28,78.81990051269531
2021-07-29,80.07038116455078
2021-07-30,79.11460876464844
2021-08-02,78.77212524414062
2021-08-03,79.80753326416016
2021-08-04,77.25879669189453
2021-08-05,76.99596405029297
2021-08-06,79.21017456054688
2021-08-09,79.36151123046875
2021-08-10,82.56336975097656
2021-08-11,84.37937927246094
2021-08-12,83.63065338134766
2021-08-13,83.68639373779297
2021-08-16,82.37222290039062
2021-08-17,81.06597900390625
2021-08-18,79.84735870361328
2021-08-19,77.4738540649414
2021-08-20,78.2225341796875
2021-08-23,79.68012237548828
2021-08-24,81.64742279052734
2021-08-25,82.02176666259766
2021-08-26,80.59606170654297
2021-08-27,82.86750793457031
2021-08-30,82.11035919189453
2021-08-31,80.82964324951172
2021-09-01,78.77568817138672
2021-09-02,78.36489868164062
2021-09-03,77.10834503173828
2021-09-07,76.23038482666016
2021-09-08,74.45832061767578
2021-09-09,73.7736587524414
2021-09-10,74.80467224121094
2021-09-13,76.05316925048828
2021-09-14,75.57794189453125
2021-09-15,76.35118865966797
2021-09-16,75.61015319824219
2021-09-17,74.2247314453125
2021-09-20,72.42850494384766
2021-09-21,72.41242218017578
2021-09-22,73.48369598388672
2021-09-23,75.18325805664062
2021-09-24,74.98993682861328
2021-09-27,77.3902587890625
2021-09-28,77.61579895019531
2021-09-29,77.21304321289062
2021-09-30,75.59404754638672
2021-10-01,77.18888854980469
2021-10-04,76.25453186035156
2021-10-05,77.913818359375
2021-10-06,77.14057159423828
2021-10-07,78.9045639038086
2021-10-08,78.89649963378906
2021-10-11,78.4615478515625
2021-10-12,78.0185317993164
2021-10-13,77.55136108398438
2021-10-14,79.20259094238281
2021-10-15,79.82279205322266
2021-10-18,79.27507019042969
2021-10-19,79.42811584472656
2021-10-20,80.11276245117188
2021-10-21,77.7768783569336
2021-10-22,78.4454345703125
2021-10-25,78.6226577758789
2021-10-26,78.64680480957031
2021-10-27,76.07733154296875
2021-10-28,77.59969329833984
2021-10-29,74.76439666748047
2021-11-01,75.94039916992188
2021-11-02,76.01289367675781
2021-11-03,75.3685073852539
2021-11-04,73.36288452148438
2021-11-05,74.88521575927734
2021-11-08,75.12686157226562
2021-11-09,74.75635528564453
2021-11-10,74.77246856689453
2021-11-11,76.27064514160156
2021-11-12,76.83448791503906
2021-11-15,76.69754791259766
2021-11-16,74.90938568115234
2021-11-17,74.09585571289062
2021-11-18,73.50787353515625
2021-11-19,72.00967407226562
2021-11-22,74.740234375
2021-11-23,75.26380157470703
2021-11-24,73.74950408935547
2021-11-26,72.94212341308594
2021-11-29,72.72191619873047
2021-11-30,71.05821228027344
2021-12-01,68.95410919189453
2021-12-02,69.79412841796875
2021-12-03,71.25393676757812
2021-12-06,72.51802825927734
2021-12-07,73.488525390625
2021-12-08,73.80657958984375
2021-12-09,73.35802459716797
2021-12-10,73.3254165649414
2021-12-13,71.48229217529297
2021-12-14,72.71375274658203
2021-12-15,70.98480987548828
2021-12-16,72.67296600341797
2021-12-17,71.572021484375
2021-12-20,70.87064361572266
2021-12-21,72.02869415283203
2021-12-22,71.78404998779297
2021-12-23,73.84736633300781
2021-12-27,74.7607650756836
2021-12-28,75.61710357666016
2021-12-29,75.5763168334961
2021-12-30,75.17670440673828
2021-12-31,75.21747589111328
2022-01-03,75.9759292602539
2022-01-04,79.07499694824219
2022-01-05,78.51226806640625
2022-01-06,78.86294555664062
2022-01-07,79.60511016845703
2022-01-10,79.76005554199219
2022-01-11,81.00782775878906
2022-01-12,81.46453094482422
2022-01-13,82.67153930664062
2022-01-14,83.84591674804688
2022-01-18,82.35347747802734
2022-01-19,82.27193450927734
2022-01-20,78.51226806640625
2022-01-21,76.7833251953125
2022-01-24,76.16351318359375
2022-01-25,76.01670837402344
2022-01-26,75.86991119384766
2022-01-27,78.16974639892578
2022-01-28,78.35731506347656
2022-01-31,78.88741302490234
2022-02-01,81.17094421386719
2022-02-02,81.83153533935547
2022-02-03,81.56239318847656
2022-02-04,81.73367309570312
2022-02-07,81.13016510009766
2022-02-08,82.61444091796875
2022-02-09,83.6664810180664
2022-02-10,83.25872802734375
2022-02-11,82.99775695800781
2022-02-14,81.67658233642578
2022-02-15,83.05482482910156
2022-02-16,84.12319946289062
2022-02-17,82.3290023803711
2022-02-18,81.42375183105469
2022-02-22,81.1954116821289
2022-02-23,80.29830932617188
2022-02-24,77.03614807128906
2022-02-25,79.92315673828125
2022-02-28,79.2951889038086
2022-03-01,76.18797302246094
2022-03-02,79.76819610595703
2022-03-03,81.4074478149414
2022-03-04,80.1206283569336
2022-03-07,78.18215942382812
2022-03-08,79.18851470947266
2022-03-09,81.14347839355469
2022-03-10,82.27357482910156
2022-03-11,85.31737518310547
2022-03-14,85.68032836914062
2022-03-15,81.37443542480469
2022-03-16,83.18092346191406
2022-03-17,85.96078491210938
2022-03-18,84.49250030517578
2022-03-21,86.56295776367188
2022-03-22,86.26598358154297
2022-03-23,85.94429016113281
2022-03-24,88.37767791748047
2022-03-25,88.83136749267578
2022-03-28,86.96712493896484
2022-03-29,86.50519561767578
2022-03-30,86.6289291381836
2022-03-31,84.81420135498047
2022-04-01,85.24312591552734
2022-04-04,84.56671905517578
2022-04-05,84.09654998779297
2022-04-06,82.2323226928711
2022-04-07,82.65300750732422
2022-04-08,83.7500991821289
2022-04-11,83.6346206665039
2022-04-12,85.39985656738281
2022-04-13,87.37132263183594
2022-04-14,88.74063873291016
2022-04-18,89.8707046508789
2022-04-19,91.24002075195312
2022-04-20,91.6854476928711
2022-04-21,91.6854476928711
2022-04-22,87.98999786376953
2022-04-25,86.78565216064453
2022-04-26,86.00202941894531
2022-04-27,86.87638854980469
2022-04-28,87.5197982788086
2022-04-29,87.46206665039062
2022-05-02,89.09532928466797
2022-05-03,91.49573516845703
2022-05-04,95.68612670898438
2022-05-05,91.91641235351562
2022-05-06,90.91831970214844
2022-05-09,87.93223571777344
2022-05-10,87.11561584472656
2022-05-11,88.5921630859375
2022-05-12,87.23934936523438
2022-05-13,88.0312271118164
2022-05-16,88.60040283203125
2022-05-17,91.89167785644531
2022-05-18,90.99254608154297
2022-05-19,89.93671417236328
2022-05-20,88.97984313964844
2022-05-23,88.0229721069336
2022-05-24,87.80025482177734
2022-05-25,89.92021179199219
2022-05-26,91.97415924072266
2022-05-27,96.57699584960938
2022-05-31,94.24258422851562
2022-06-01,94.29207611083984
2022-06-02,95.06745910644531
2022-06-03,93.79244995117188
2022-06-06,95.91456604003906
2022-06-07,98.07161712646484
2022-06-08,96.0455551147461
2022-06-09,94.508544921875
2022-06-10,89.57440185546875
2022-06-13,85.22534942626953
2022-06-14,85.12931823730469
2022-06-15,83.95907592773438
2022-06-16,79.66244506835938
2022-06-17,78.3612289428711
2022-06-21,79.64497375488281
2022-06-22,76.4399642944336
2022-06-23,73.79387664794922
2022-06-24,77.93329620361328
2022-06-27,77.04254150390625
2022-06-28,77.21720123291016
2022-06-29,76.7281494140625
2022-06-30,76.37884521484375
2022-07-01,76.5534896850586
2022-07-05,74.32657623291016
2022-07-06,75.1300048828125
2022-07-07,77.49666595458984
2022-07-08,76.39630126953125
2022-07-11,75.58413696289062
2022-07-12,75.04267883300781
2022-07-13,73.86373138427734
2022-07-14,73.00789642333984
2022-07-15,74.00345611572266
2022-07-18,75.47059631347656
2022-07-19,78.02936553955078
2022-07-20,77.72370910644531
2022-07-21,75.99458312988281
2022-07-22,75.80247497558594
2022-07-25,76.4399642944336
2022-07-26,76.13430786132812
2022-07-27,77.1997299194336
2022-07-28,77.33946990966797
2022-07-29,77.8285140991211
2022-08-01,75.9334487915039
2022-08-02,74.6409683227539
2022-08-03,74.79816436767578
2022-08-04,74.66715240478516
2022-08-05,74.76323699951172
2022-08-08,75.10382080078125
2022-08-09,76.20417022705078
2022-08-10,77.72370910644531
2022-08-11,79.82836151123047
2022-08-12,80.6318130493164
2022-08-15,79.06861114501953
2022-08-16,79.81962585449219
2022-08-17,78.43108367919922
2022-08-18,79.61004638671875
2022-08-19,77.95076751708984
2022-08-22,76.89407348632812
2022-08-23,78.78040313720703
2022-08-24,77.06874084472656
2022-08-25,79.22579193115234
2022-08-26,76.87193298339844
2022-08-29,75.9604721069336
2022-08-30,73.99597930908203
2022-08-31,73.44733428955078
2022-09-01,72.43856048583984
2022-09-02,71.48284149169922
2022-09-06,71.2970199584961
2022-09-07,72.11998748779297
2022-09-08,73.00489044189453
2022-09-09,74.44729614257812
2022-09-12,75.4914779663086
2022-09-13,71.7306137084961
2022-09-14,69.90772247314453
2022-09-15,69.63338470458984
2022-09-16,68.27063751220703
2022-09-19,69.04934692382812
2022-09-20,68.45646667480469
2022-09-21,66.98751831054688
2022-09-22,66.46542358398438
2022-09-23,64.66905975341797
2022-09-26,63.89033508300781
2022-09-27,64.8460464477539
2022-09-28,66.81053161621094
2022-09-29,66.199951171875
2022-09-30,66.61585998535156
2022-10-03,69.21747589111328
2022-10-04,71.73947143554688
2022-10-05,71.58019256591797
2022-10-06,70.89881134033203
2022-10-07,69.57145690917969
2022-10-10,69.47411346435547
2022-10-11,68.77503967285156
2022-10-12,68.34141540527344
2022-10-13,70.7926254272461
2022-10-14,68.84583282470703
2022-10-17,69.30597686767578
2022-10-18,70.98729705810547
2022-10-19,69.90772247314453
2022-10-20,69.943115234375
2022-10-21,72.70402526855469
2022-10-24,71.93417358398438
2022-10-25,72.47394561767578
2022-10-26,72.75711822509766
2022-10-27,73.01373291015625
2022-10-28,69.01396942138672
2022-10-31,67.65119934082031
2022-11-01,69.438720703125
2022-11-02,69.19978332519531
2022-11-03,68.85466766357422
2022-11-04,74.03137969970703
2022-11-07,73.99597930908203
2022-11-08,74.8366470336914
2022-11-09,70.88111114501953
2022-11-10,74.2968521118164
2022-11-11,78.80988311767578
2022-11-14,77.11970520019531
2022-11-15,75.46492767333984
2022-11-16,73.17302703857422
2022-11-17,72.3766098022461
2022-11-18,72.82791137695312
2022-11-21,73.67742919921875
2022-11-22,77.41173553466797
2022-11-23,77.95152282714844
2022-11-25,77.85285949707031
2022-11-28,75.1258773803711
2022-11-29,76.10365295410156
2022-11-30,76.25614929199219
2022-12-01,75.92424774169922
2022-12-02,76.15747833251953
2022-12-05,74.8747329711914
2022-12-06,73.82521057128906
2022-12-07,73.26008605957031
2022-12-08,73.17935943603516
2022-12-09,73.07171630859375
2022-12-12,74.41724395751953
2022-12-13,75.45779418945312
2022-12-14,75.0631103515625
2022-12-15,72.37202453613281
2022-12-16,72.2823257446289
2022-12-19,72.03115844726562
2022-12-20,72.43482971191406
2022-12-21,73.82521057128906
2022-12-22,73.08965301513672
2022-12-23,74.56973266601562
2022-12-27,75.1258773803711
2022-12-28,73.64579772949219
2022-12-29,74.3634262084961
2022-12-30,74.48003387451172
2023-01-03,75.34117889404297
2023-01-04,77.05450439453125
2023-01-05,77.97844696044922
2023-01-06,80.82200622558594
2023-01-09,81.93431854248047
2023-01-10,82.23931121826172
2023-01-11,83.22604370117188
2023-01-12,84.02438354492188
2023-01-13,84.0782241821289
2023-01-17,82.1585693359375
2023-01-18,81.4678726196289
2023-01-19,80.9924545288086
2023-01-20,82.79547119140625
2023-01-23,83.36956024169922
2023-01-24,83.19014739990234
2023-01-25,83.39646911621094
2023-01-26,85.09185028076172
2023-01-27,85.71080017089844
2023-01-30,84.73303985595703
2023-01-31,86.73341369628906
2023-02-01,87.16397857666016
2023-02-02,86.43738555908203
2023-02-03,88.04306030273438
2023-02-06,88.6171646118164
2023-02-07,90.02548217773438
2023-02-08,88.72480010986328
2023-02-09,88.48260498046875
2023-02-10,89.22713470458984
2023-02-13,90.60858154296875
2023-02-14,89.81916809082031
2023-02-15,89.80123138427734
2023-02-16,88.5812759399414
2023-02-17,87.29853057861328
2023-02-21,85.16361236572266
2023-02-22,85.11876678466797
2023-02-23,84.90347290039062
2023-02-24,86.73341369628906
2023-02-27,85.94403076171875
2023-02-28,86.1054916381836
2023-03-01,87.44207000732422
2023-03-02,87.63043975830078
2023-03-03,88.30242156982422
2023-03-06,86.68601989746094
2023-03-07,84.5247802734375
2023-03-08,85.1967544555664
2023-03-09,82.78125
2023-03-10,80.75621032714844
2023-03-13,78.80382537841797
2023-03-14,79.35774993896484
2023-03-15,76.42463684082031
2023-03-16,77.2237548828125
2023-03-17,76.89684295654297
2023-03-20,79.1307373046875
2023-03-21,80.34757995605469
2023-03-22,78.79473876953125
2023-03-23,77.85941314697266
2023-03-24,78.61312103271484
2023-03-27,79.4848861694336
2023-03-28,81.7823486328125
2023-03-29,83.14448547363281
2023-03-30,84.36132049560547
2023-03-31,85.26032257080078
2023-04-03,86.44992065429688
2023-04-04,84.84260559082031
2023-04-05,85.60540008544922
2023-04-06,85.67804718017578
2023-04-10,86.24105834960938
2023-04-11,86.68601989746094
2023-04-12,88.2751693725586
2023-04-13,87.23088073730469
2023-04-14,87.9482650756836
2023-04-17,88.32965850830078
2023-04-18,88.22068786621094
2023-04-19,87.5214614868164
2023-04-20,86.30463409423828
2023-04-21,85.2058334350586
2023-04-24,86.39543151855469
2023-04-25,82.63595581054688
2023-04-26,82.27271270751953
2023-04-27,82.92654418945312
2023-04-28,85.91414642333984
2023-05-01,84.92433166503906
2023-05-02,83.48955535888672
2023-05-03,81.25566864013672
