,DELL
2024-01-18,77.21566009521484
2024-01-19,81.92284393310547
2024-01-22,80.26104736328125
2024-01-23,81.53707885742188
2024-01-24,82.80320739746094
2024-01-25,82.14047241210938
2024-01-26,83.30768585205078
2024-01-29,82.50646209716797
2024-01-30,83.88140106201172
2024-01-31,81.9822006225586
2024-02-01,84.85077667236328
2024-02-02,85.38494110107422
2024-02-05,84.78154754638672
2024-02-06,81.78437042236328
2024-02-07,82.8328857421875
2024-02-08,83.88140106201172
2024-02-09,85.2662353515625
2024-02-12,85.68168640136719
2024-02-13,83.0702896118164
2024-02-14,85.10797882080078
2024-02-15,81.82393646240234
2024-02-16,83.29779815673828
2024-02-20,81.56674194335938
2024-02-21,80.50833892822266
2024-02-22,86.8390121459961
2024-02-23,89.37128448486328
2024-02-26,91.76506042480467
2024-02-27,90.56817626953124
2024-02-28,92.2398681640625
2024-02-29,93.63459777832033
2024-03-01,123.24037170410156
2024-03-04,120.4608154296875
2024-03-05,116.47447204589844
2024-03-06,117.21634674072266
2024-03-07,119.1946792602539
2024-03-08,114.99071502685548
2024-03-11,114.60494232177734
2024-03-12,112.31997680664062
2024-03-13,108.80842590332033
2024-03-14,105.29686737060548
2024-03-15,105.8409194946289
2024-03-18,105.47492218017578
2024-03-19,106.35528564453124
2024-03-20,109.86682891845705
2024-03-21,112.8046646118164
2024-03-22,111.0241470336914
2024-03-25,111.7759246826172
2024-03-26,113.40805053710938
2024-03-27,110.47022247314452
2024-03-28,112.8739013671875
2024-04-01,118.34400177001952
2024-04-02,117.15699768066406
2024-04-03,127.1871566772461
2024-04-04,125.78254699707033
2024-04-05,131.2823028564453
2024-04-08,125.77264404296876
2024-04-09,122.3896942138672
2024-04-10,122.0335922241211
2024-04-11,122.69632720947266
2024-04-12,116.48435974121094
2024-04-15,116.53382110595705
2024-04-16,119.76839447021484
2024-04-17,118.32421875
2024-04-18,117.08776092529295
2024-04-19,113.62567901611328
2024-04-22,114.73287963867188
2024-04-23,119.78731536865234
2024-04-24,119.36032104492188
2024-04-25,124.03742980957033
2024-04-26,124.18637084960938
2024-04-29,126.80792999267578
2024-04-30,123.7693099975586
2024-05-01,117.9502410888672
2024-05-02,122.52804565429688
2024-05-03,124.2260971069336
2024-05-06,128.4265594482422
2024-05-07,126.65898895263672
2024-05-08,130.69061279296875
2024-05-09,130.76011657714844
2024-05-10,131.84251403808594
2024-05-13,130.0948028564453
2024-05-14,133.18309020996094
2024-05-15,148.11802673339844
2024-05-16,145.2779998779297
2024-05-17,148.4755096435547
2024-05-20,144.43392944335938
2024-05-21,146.21144104003906
2024-05-22,146.74765014648438
2024-05-23,152.49722290039062
2024-05-24,159.06103515625
2024-05-28,164.91983032226562
2024-05-29,177.95809936523438
2024-05-30,168.73300170898438
2024-05-31,138.5850830078125
2024-06-03,131.10768127441406
2024-06-04,134.81161499023438
2024-06-05,136.6983642578125
2024-06-06,133.0242156982422
2024-06-07,129.0620880126953
2024-06-10,131.52474975585938
2024-06-11,130.72039794921875
2024-06-12,130.88922119140625
2024-06-13,134.07681274414062
2024-06-14,134.03707885742188
2024-06-17,141.03782653808594
2024-06-18,148.10809326171875
2024-06-20,147.4824981689453
2024-06-21,144.04666137695312
2024-06-24,136.5990447998047
2024-06-25,139.36956787109375
2024-06-26,137.27430725097656
2024-06-27,138.45599365234375
2024-06-28,136.9466094970703
2024-07-01,141.82232666015625
2024-07-02,142.4677734375
2024-07-03,141.67335510253906
2024-07-05,137.98927307128906
2024-07-08,144.95030212402344
2024-07-09,144.72190856933594
2024-07-10,144.751708984375
2024-07-11,139.7369842529297
2024-07-12,138.5950164794922
2024-07-15,136.2614288330078
2024-07-16,133.3220977783203
2024-07-17,124.29560089111328
2024-07-18,124.46441650390624
2024-07-19,124.9112777709961
2024-07-22,127.84066772460938
2024-07-23,125.40432739257812
2024-07-24,115.7087860107422
2024-07-25,111.03539276123048
2024-07-26,113.15785217285156
2024-07-29,110.80620574951172
2024-07-30,108.22537994384766
2024-07-31,113.27742767333984
2024-08-01,108.0460205078125
2024-08-02,101.92776489257812
2024-08-05,97.83231353759766
2024-08-06,94.33474731445312
2024-08-07,87.5787582397461
2024-08-08,91.13611602783205
2024-08-09,92.22225952148438
2024-08-12,94.9326171875
2024-08-13,99.5860824584961
2024-08-14,102.58541870117188
2024-08-15,109.81970977783205
2024-08-16,110.9058609008789
2024-08-19,111.47383880615234
2024-08-20,110.31793975830078
2024-08-21,111.30443572998048
2024-08-22,108.59407043457033
2024-08-23,111.61334228515624
2024-08-26,111.27454376220705
2024-08-27,111.46387481689452
2024-08-28,111.16493225097656
2024-08-29,110.34783172607422
2024-08-30,115.1308364868164
2024-09-03,110.3777313232422
2024-09-04,108.6737823486328
2024-09-05,106.780517578125
2024-09-06,101.63878631591795
2024-09-09,105.5150146484375
2024-09-10,106.26235961914062
2024-09-11,108.41471099853516
2024-09-12,111.75284576416016
2024-09-13,113.89523315429688
2024-09-16,114.9913330078125
2024-09-17,116.40630340576172
2024-09-18,115.5792465209961
2024-09-19,117.35293579101562
2024-09-20,117.08390045166016
2024-09-23,117.15364837646484
2024-09-24,116.89456939697266
2024-09-25,119.74443817138672
2024-09-26,126.04206085205078
2024-09-27,119.79426574707033
2024-09-30,118.1202163696289
2024-10-01,112.75926971435548
2024-10-02,113.0582046508789
2024-10-03,115.2603759765625
2024-10-04,119.9935531616211
2024-10-07,118.66826629638672
2024-10-08,121.49820709228516
2024-10-09,121.90675354003906
2024-10-10,124.35804748535156
2024-10-11,127.27767181396484
2024-10-14,127.8954849243164
2024-10-15,125.3843994140625
2024-10-16,126.28121185302734
2024-10-17,128.7225341796875
2024-10-18,126.01216888427734
2024-10-21,125.21500396728516
2024-10-22,120.4000015258789
2024-10-23,119.48999786376952
2024-10-24,120.56999969482422
2024-10-25,122.5500030517578
2024-10-28,120.66000366210938
2024-10-29,121.62999725341795
2024-10-30,129.39999389648438
2024-10-31,123.62999725341795
2024-11-01,130.8699951171875
2024-11-04,129.85000610351562
2024-11-05,133.4600067138672
2024-11-06,138.35000610351562
2024-11-07,137.8699951171875
2024-11-08,134.22999572753906
2024-11-11,138.50999450683594
2024-11-12,136.47000122070312
2024-11-13,134.52999877929688
2024-11-14,134.42999267578125
2024-11-15,131.63999938964844
2024-11-18,136.00999450683594
2024-11-19,135.89999389648438
2024-11-20,133.9600067138672
2024-11-21,138.9199981689453
2024-11-22,144.2100067138672
2024-11-25,144.16000366210938
2024-11-26,141.74000549316406
2024-11-27,124.37999725341795
2024-11-29,127.58999633789062
2024-12-02,125.83999633789062
2024-12-03,125.55999755859376
2024-12-04,126.0999984741211
2024-12-05,125.06999969482422
2024-12-06,123.4000015258789
2024-12-09,123.80999755859376
2024-12-10,116.79000091552734
2024-12-11,118.69000244140624
2024-12-12,119.18000030517578
2024-12-13,118.4499969482422
2024-12-16,119.2699966430664
2024-12-17,118.27999877929688
