,SYK
2021-06-09,243.82452392578125
2021-06-10,247.2247314453125
2021-06-11,246.38671875
2021-06-14,246.29039001464844
2021-06-15,247.2439727783203
2021-06-16,246.97430419921875
2021-06-17,250.0084991455078
2021-06-18,245.53909301757812
2021-06-21,250.18190002441406
2021-06-22,253.08120727539062
2021-06-23,252.98489379882812
2021-06-24,251.7809295654297
2021-06-25,253.33172607421875
2021-06-28,250.7887420654297
2021-06-29,251.47425842285156
2021-06-30,250.7887420654297
2021-07-01,253.65652465820312
2021-07-02,256.2828369140625
2021-07-06,255.7420654296875
2021-07-07,256.2055969238281
2021-07-08,254.85379028320312
2021-07-09,255.32693481445312
2021-07-12,255.800048828125
2021-07-13,252.59434509277344
2021-07-14,252.36260986328125
2021-07-15,248.2010040283203
2021-07-16,248.72239685058594
2021-07-19,240.33155822753906
2021-07-20,246.39537048339844
2021-07-21,249.7748565673828
2021-07-22,250.18043518066406
2021-07-23,253.6275177001953
2021-07-26,254.45791625976562
2021-07-27,259.11199951171875
2021-07-28,259.4306335449219
2021-07-29,259.9134216308594
2021-07-30,261.61279296875
2021-08-02,260.77276611328125
2021-08-03,258.7837219238281
2021-08-04,253.5406494140625
2021-08-05,255.4042510986328
2021-08-06,253.52125549316406
2021-08-09,248.6837615966797
2021-08-10,244.78286743164062
2021-08-11,248.65480041503906
2021-08-12,251.9184112548828
2021-08-13,254.0910186767578
2021-08-16,255.9255828857422
2021-08-17,258.3684997558594
2021-08-18,254.50616455078125
2021-08-19,255.22076416015625
2021-08-20,256.1476745605469
2021-08-23,256.1476745605469
2021-08-24,261.7673645019531
2021-08-25,262.14385986328125
2021-08-26,261.8155212402344
2021-08-27,264.00750732421875
2021-08-30,264.6446838378906
2021-08-31,267.560791015625
2021-09-01,267.1455383300781
2021-09-02,268.1207580566406
2021-09-03,267.1262512207031
2021-09-07,269.07666015625
2021-09-08,270.4478454589844
2021-09-09,267.3869323730469
2021-09-10,264.4322814941406
2021-09-13,261.506591796875
2021-09-14,265.7840576171875
2021-09-15,267.560791015625
2021-09-16,266.60479736328125
2021-09-17,263.630859375
2021-09-20,259.0926513671875
2021-09-21,259.0154724121094
2021-09-22,262.29840087890625
2021-09-23,266.6531677246094
2021-09-24,267.1166076660156
2021-09-27,264.0653991699219
2021-09-28,258.6098327636719
2021-09-29,259.2777404785156
2021-09-30,255.24179077148438
2021-10-01,259.59710693359375
2021-10-04,253.9061279296875
2021-10-05,254.05128479003906
2021-10-06,255.24179077148438
2021-10-07,257.4097900390625
2021-10-08,255.20309448242188
2021-10-11,250.4218292236328
2021-10-12,249.87986755371094
2021-10-13,248.25387573242188
2021-10-14,255.3676300048828
2021-10-15,257.7581787109375
2021-10-18,253.62545776367188
2021-10-19,262.1521911621094
2021-10-20,264.9590148925781
2021-10-21,267.5528259277344
2021-10-22,266.8656921386719
2021-10-25,264.2718505859375
2021-10-26,264.3975830078125
2021-10-27,259.8680419921875
2021-10-28,259.8100280761719
2021-10-29,257.5162353515625
2021-11-01,259.7713317871094
2021-11-02,263.8846740722656
2021-11-03,263.1201171875
2021-11-04,261.3779296875
2021-11-05,267.2818603515625
2021-11-08,266.6914367675781
2021-11-09,266.32366943359375
2021-11-10,262.3457946777344
2021-11-11,254.95140075683594
2021-11-12,255.84181213378906
2021-11-15,253.47059631347656
2021-11-16,253.867431640625
2021-11-17,253.6351776123047
2021-11-18,251.35098266601562
2021-11-19,255.2127685546875
2021-11-22,251.9316864013672
2021-11-23,246.3568878173828
2021-11-24,246.947265625
2021-11-26,235.6524658203125
2021-11-29,235.67176818847656
2021-11-30,229.0226593017578
2021-12-01,231.4132843017578
2021-12-02,239.44644165039062
2021-12-03,238.93344116210938
2021-12-06,246.23106384277344
2021-12-07,252.17369079589844
2021-12-08,252.88023376464844
2021-12-09,252.1640167236328
2021-12-10,251.83493041992188
2021-12-13,251.70913696289062
2021-12-14,246.5601348876953
2021-12-15,244.11146545410156
2021-12-16,243.3759307861328
2021-12-17,243.14364624023438
2021-12-20,239.80453491210938
2021-12-21,247.98289489746094
2021-12-22,255.5611572265625
2021-12-23,259.62615966796875
2021-12-27,261.72637939453125
2021-12-28,262.0845031738281
2021-12-29,262.3941955566406
2021-12-30,262.6610107421875
2021-12-31,259.4880676269531
2022-01-03,260.4583435058594
2022-01-04,269.531005859375
2022-01-05,264.1747741699219
2022-01-06,263.4469909667969
2022-01-07,255.7522430419922
2022-01-10,256.0239562988281
2022-01-11,260.21575927734375
2022-01-12,260.0799560546875
2022-01-13,259.9441223144531
2022-01-14,258.799072265625
2022-01-18,252.75390625
2022-01-19,250.63853454589844
2022-01-20,249.39646911621094
2022-01-21,247.1259002685547
2022-01-24,244.44778442382812
2022-01-25,241.87637329101562
2022-01-26,240.89633178710938
2022-01-27,238.05323791503906
2022-01-28,241.02247619628906
2022-01-31,240.6925811767578
2022-02-01,241.2262725830078
2022-02-02,246.92213439941406
2022-02-03,243.3221893310547
2022-02-04,243.5065155029297
2022-02-07,240.82839965820312
2022-02-08,247.533447265625
2022-02-09,252.50157165527344
2022-02-10,247.86337280273438
2022-02-11,244.18577575683594
2022-02-14,243.0213623046875
2022-02-15,251.0460662841797
2022-02-16,251.89027404785156
2022-02-17,244.1178741455078
2022-02-18,240.77987670898438
2022-02-22,242.7884979248047
2022-02-23,246.09735107421875
2022-02-24,250.0563507080078
2022-02-25,257.9063720703125
2022-02-28,255.53872680664062
2022-03-01,254.8303680419922
2022-03-02,260.5262451171875
2022-03-03,258.5661926269531
2022-03-04,259.17755126953125
2022-03-07,245.8936004638672
2022-03-08,238.42196655273438
2022-03-09,242.28392028808594
2022-03-10,241.00303649902344
2022-03-11,240.42086791992188
2022-03-14,238.55780029296875
2022-03-15,246.7959747314453
2022-03-16,254.38404846191406
2022-03-17,256.1694641113281
2022-03-18,259.410400390625
2022-03-21,257.9063720703125
2022-03-22,259.0513610839844
2022-03-23,247.89247131347656
2022-03-24,255.2088165283203
2022-03-25,258.1101379394531
2022-03-28,262.10797119140625
2022-03-29,264.8734130859375
2022-03-30,261.8236389160156
2022-03-31,260.0823059082031
2022-04-01,261.73602294921875
2022-04-04,257.9128723144531
2022-04-05,261.2010192871094
2022-04-06,260.9091796875
2022-04-07,262.8255920410156
2022-04-08,262.1446533203125
2022-04-11,256.1813049316406
2022-04-12,255.28627014160156
2022-04-13,256.4731750488281
2022-04-14,254.5858612060547
2022-04-18,251.9203643798828
2022-04-19,264.2848205566406
2022-04-20,268.8570556640625
2022-04-21,262.6894226074219
2022-04-22,241.55987548828125
2022-04-25,246.92982482910156
2022-04-26,242.1338348388672
2022-04-27,242.37701416015625
2022-04-28,245.24684143066406
2022-04-29,234.70152282714844
2022-05-02,230.5281219482422
2022-05-03,231.40367126464844
2022-05-04,239.28350830078125
2022-05-05,234.79881286621094
2022-05-06,233.5536346435547
2022-05-09,222.78453063964844
2022-05-10,221.32528686523438
2022-05-11,220.55677795410156
2022-05-12,221.80201721191406
2022-05-13,226.92872619628906
2022-05-16,227.49295043945312
2022-05-17,232.6294403076172
2022-05-18,225.89755249023438
2022-05-19,224.23402404785156
2022-05-20,225.9364471435547
2022-05-23,226.71470642089844
2022-05-24,226.93844604492188
2022-05-25,228.62142944335938
2022-05-26,228.5532989501953
2022-05-27,230.0709228515625
2022-05-31,228.12530517578125
2022-06-01,221.80201721191406
2022-06-02,228.01828002929688
2022-06-03,222.79428100585938
2022-06-06,221.94790649414062
2022-06-07,224.4285888671875
2022-06-08,220.5081329345703
2022-06-09,213.01744079589844
2022-06-10,210.51731872558594
2022-06-13,201.4701385498047
2022-06-14,195.12738037109375
2022-06-15,197.0049285888672
2022-06-16,190.3800506591797
2022-06-17,188.81381225585938
2022-06-21,190.3800506591797
2022-06-22,191.4014892578125
2022-06-23,194.62149047851562
2022-06-24,198.8726806640625
2022-06-27,197.6080780029297
2022-06-28,192.42295837402344
2022-06-29,194.69271850585938
2022-06-30,194.20460510253906
2022-07-01,199.01747131347656
2022-07-05,197.22120666503906
2022-07-06,195.9911346435547
2022-07-07,196.90879821777344
2022-07-08,196.10829162597656
2022-07-11,192.74021911621094
2022-07-12,191.07083129882812
2022-07-13,189.5674285888672
2022-07-14,187.81019592285156
2022-07-15,190.1336669921875
2022-07-18,184.7740478515625
2022-07-19,192.6133270263672
2022-07-20,193.3455047607422
2022-07-21,195.4834747314453
2022-07-22,194.68295288085938
2022-07-25,196.72332763671875
2022-07-26,199.55441284179688
2022-07-27,206.76889038085938
2022-07-28,213.82713317871094
2022-07-29,209.64878845214844
2022-08-01,208.41873168945312
2022-08-02,208.18443298339844
2022-08-03,210.77149963378906
2022-08-04,209.14114379882812
2022-08-05,210.6641082763672
2022-08-08,212.1577606201172
2022-08-09,209.8440704345703
2022-08-10,213.9930877685547
2022-08-11,212.83135986328125
2022-08-12,217.81997680664062
2022-08-15,219.23556518554688
2022-08-16,218.83531188964844
2022-08-17,216.17010498046875
2022-08-18,215.59414672851562
2022-08-19,212.95828247070312
2022-08-22,207.30581665039062
2022-08-23,204.1720733642578
2022-08-24,207.4522705078125
2022-08-25,211.542724609375
2022-08-26,202.08290100097656
2022-08-29,201.88766479492188
2022-08-30,200.3939971923828
2022-08-31,200.32566833496094
2022-09-01,201.77047729492188
2022-09-02,198.91986083984375
2022-09-06,197.91433715820312
2022-09-07,206.1929168701172
2022-09-08,215.0474395751953
2022-09-09,224.53656005859375
2022-09-12,226.3230743408203
2022-09-13,220.4851531982422
2022-09-14,220.8170623779297
2022-09-15,221.33447265625
2022-09-16,215.99440002441406
2022-09-19,215.63320922851562
2022-09-20,212.78256225585938
2022-09-21,207.42295837402344
2022-09-22,203.91824340820312
2022-09-23,202.0145721435547
2022-09-26,198.43174743652344
2022-09-27,197.8655242919922
2022-09-28,200.93092346191406
2022-09-29,201.27865600585938
2022-09-30,198.39878845214844
2022-10-03,205.54949951171875
2022-10-04,211.38766479492188
2022-10-05,211.7011260986328
2022-10-06,207.0972137451172
2022-10-07,204.25653076171875
2022-10-10,203.74716186523438
2022-10-11,207.13641357421875
2022-10-12,204.3838653564453
2022-10-13,209.72242736816406
2022-10-14,204.85403442382812
2022-10-17,211.22116088867188
2022-10-18,210.52565002441406
2022-10-19,212.25946044921875
2022-10-20,210.05548095703125
2022-10-21,213.84634399414062
2022-10-24,215.99156188964844
2022-10-25,220.02732849121094
2022-10-26,223.9161376953125
2022-10-27,223.6124725341797
2022-10-28,224.54307556152344
2022-10-31,224.5528564453125
2022-11-01,215.58995056152344
2022-11-02,207.63597106933594
2022-11-03,201.30804443359375
2022-11-04,206.6662139892578
2022-11-07,209.154296875
2022-11-08,205.54949951171875
2022-11-09,202.92434692382812
2022-11-10,214.48304748535156
2022-11-11,219.7040557861328
2022-11-14,214.512451171875
2022-11-15,217.4315185546875
2022-11-16,216.73602294921875
2022-11-17,214.50265502929688
2022-11-18,219.03799438476562
2022-11-21,220.05670166015625
2022-11-22,221.8884735107422
2022-11-23,225.5813751220703
2022-11-25,227.9813232421875
2022-11-28,222.62313842773438
2022-11-29,222.5546112060547
2022-11-30,229.1077880859375
2022-12-01,235.84713745117188
2022-12-02,238.1392822265625
2022-12-05,233.03579711914062
2022-12-06,230.7240447998047
2022-12-07,237.13034057617188
2022-12-08,242.77256774902344
2022-12-09,239.62820434570312
2022-12-12,244.0753631591797
2022-12-13,248.7576446533203
2022-12-14,248.6302947998047
2022-12-15,239.9906005859375
2022-12-16,234.93612670898438
2022-12-19,234.1427001953125
2022-12-20,233.7214813232422
2022-12-21,236.60134887695312
2022-12-22,236.82664489746094
2022-12-23,237.87478637695312
2022-12-27,239.0404510498047
2022-12-28,236.7189178466797
2022-12-29,241.2290802001953
2022-12-30,240.23663330078125
2023-01-03,241.74984741210938
2023-01-04,248.09747314453125
2023-01-05,245.4739227294922
2023-01-06,251.79205322265625
2023-01-09,256.4594421386719
2023-01-10,259.2205810546875
2023-01-11,254.30751037597656
2023-01-12,251.89035034179688
2023-01-13,255.2999267578125
2023-01-17,251.939453125
2023-01-18,247.63563537597656
2023-01-19,248.9031982421875
2023-01-20,251.7625732421875
2023-01-23,253.01046752929688
2023-01-24,251.30076599121094
2023-01-25,248.54945373535156
2023-01-26,248.01885986328125
2023-01-27,249.74826049804688
2023-01-30,245.1987762451172
2023-01-31,249.39450073242188
2023-02-01,274.09716796875
2023-02-02,277.5657653808594
2023-02-03,278.2142639160156
2023-02-06,266.75714111328125
2023-02-07,267.7102966308594
2023-02-08,263.5538330078125
2023-02-09,259.7609558105469
2023-02-10,259.74127197265625
2023-02-13,262.34521484375
2023-02-14,260.05572509765625
2023-02-15,260.6649475097656
2023-02-16,258.6309509277344
2023-02-17,258.5818786621094
2023-02-21,256.67559814453125
2023-02-22,257.09808349609375
2023-02-23,258.7685546875
2023-02-24,257.7466735839844
2023-02-27,258.0512390136719
2023-02-28,258.3067321777344
2023-03-01,255.4473419189453
2023-03-02,257.53045654296875
2023-03-03,266.80621337890625
2023-03-06,262.7480773925781
2023-03-07,260.08526611328125
2023-03-08,260.9696044921875
2023-03-09,263.68157958984375
2023-03-10,260.08526611328125
2023-03-13,262.070068359375
2023-03-14,270.89385986328125
2023-03-15,268.2801208496094
2023-03-16,270.4222412109375
2023-03-17,269.6656188964844
2023-03-20,272.0140075683594
2023-03-21,273.2816162109375
2023-03-22,267.6021728515625
2023-03-23,269.50836181640625
2023-03-24,271.87646484375
2023-03-27,273.2716979980469
2023-03-28,272.5839538574219
2023-03-29,274.1757507324219
2023-03-30,276.5699157714844
2023-03-31,281.2596740722656
2023-04-03,283.31884765625
2023-04-04,282.8656921386719
2023-04-05,283.781982421875
2023-04-06,283.43707275390625
2023-04-10,283.98883056640625
2023-04-11,286.2450866699219
2023-04-12,285.8214111328125
2023-04-13,287.3091125488281
2023-04-14,287.4569396972656
2023-04-17,288.4619140625
2023-04-18,286.62933349609375
2023-04-19,294.8955993652344
2023-04-20,297.64447021484375
2023-04-21,299.063232421875
2023-04-24,297.5853271484375
2023-04-25,295.07293701171875
2023-04-26,294.39312744140625
2023-04-27,293.8216552734375
2023-04-28,295.2305603027344
2023-05-01,295.467041015625
2023-05-02,289.5555419921875
2023-05-03,282.90509033203125
2023-05-04,280.43212890625
2023-05-05,280.51092529296875
2023-05-08,284.0184326171875
2023-05-09,279.4665832519531
2023-05-10,281.3878173828125
2023-05-11,280.91485595703125
2023-05-12,281.2596740722656
2023-05-15,284.65887451171875
2023-05-16,281.7227783203125
2023-05-17,279.7917175292969
2023-05-18,281.0528259277344
2023-05-19,281.1611633300781
2023-05-22,281.94940185546875
2023-05-23,270.11651611328125
2023-05-24,268.54010009765625
2023-05-25,268.3824462890625
2023-05-26,268.5598449707031
2023-05-30,267.4858703613281
2023-05-31,271.5155944824219
2023-06-01,274.46148681640625
2023-06-02,274.1954650878906
2023-06-05,273.8604736328125
2023-06-06,272.47125244140625
2023-06-07,273.87030029296875
2023-06-08,272.68798828125
2023-06-09,276.5009460449219
2023-06-12,275.79156494140625
2023-06-13,277.584716796875
2023-06-14,289.240234375
2023-06-15,291.2895812988281
2023-06-16,290.00872802734375
2023-06-20,293.4078674316406
2023-06-21,293.1812438964844
2023-06-22,293.49652099609375
2023-06-23,293.4866638183594
2023-06-26,292.4620361328125
2023-06-27,294.34381103515625
2023-06-28,295.8512878417969
2023-06-29,298.0637512207031
2023-06-30,301.3429870605469
2023-07-03,294.340087890625
2023-07-05,293.7178039550781
2023-07-06,292.0485534667969
2023-07-07,290.6558532714844
2023-07-10,291.6732482910156
2023-07-11,292.7696228027344
2023-07-12,294.36968994140625
2023-07-13,295.9599914550781
2023-07-14,298.7156982421875
2023-07-17,294.95245361328125
2023-07-18,292.996826171875
2023-07-19,290.86334228515625
2023-07-20,292.4041442871094
2023-07-21,291.9596862792969
2023-07-24,287.1593933105469
2023-07-25,287.337158203125
2023-07-26,286.5568542480469
2023-07-27,278.5464782714844
2023-07-28,279.5242614746094
2023-07-31,279.92926025390625
2023-08-01,275.840087890625
2023-08-02,271.1978454589844
2023-08-03,272.23492431640625
2023-08-04,280.2255554199219
2023-08-07,282.754150390625
2023-08-08,278.86248779296875
2023-08-09,278.5365905761719
2023-08-10,279.5341796875
2023-08-11,278.64520263671875
2023-08-14,281.2923278808594
2023-08-15,281.3614501953125
2023-08-16,278.1513366699219
2023-08-17,274.5165710449219
2023-08-18,274.496826171875
2023-08-21,272.8472900390625
2023-08-22,272.0966796875
2023-08-23,272.5707702636719
2023-08-24,270.08172607421875
2023-08-25,274.7042236328125
2023-08-28,274.89190673828125
2023-08-29,281.51947021484375
2023-08-30,283.61346435546875
2023-08-31,280.0675048828125
2023-09-01,280.95648193359375
2023-09-05,282.7738952636719
2023-09-06,285.54937744140625
2023-09-07,285.4703369140625
2023-09-08,285.9839782714844
2023-09-11,296.0389709472656
2023-09-12,291.1497497558594
2023-09-13,293.6684265136719
2023-09-14,291.37689208984375
2023-09-15,289.1742858886719
2023-09-18,289.6187744140625
2023-09-19,290.10272216796875
2023-09-20,285.4209899902344
2023-09-21,280.95648193359375
2023-09-22,281.7762756347656
2023-09-25,283.8504943847656
2023-09-26,270.19036865234375
2023-09-27,263.2664794921875
2023-09-28,270.8141174316406
2023-09-29,270.6754150390625
2023-10-02,271.2400207519531
2023-10-03,263.34564208984375
2023-10-04,263.6725769042969
2023-10-05,262.2957458496094
2023-10-06,263.3258972167969
2023-10-09,264.266845703125
2023-10-10,271.8343200683594
2023-10-11,257.5809326171875
2023-10-12,251.4398193359375
2023-10-13,255.4315643310547
2023-10-16,261.58258056640625
2023-10-17,266.2577819824219
2023-10-18,267.6147766113281
2023-10-19,265.87152099609375
2023-10-20,263.1673889160156
2023-10-23,261.0675354003906
2023-10-24,262.54339599609375
2023-10-25,256.6003112792969
2023-10-26,256.1248779296875
2023-10-27,259.4232482910156
2023-10-30,260.0869140625
2023-10-31,267.6544189453125
2023-11-01,269.46697998046875
2023-11-02,275.58837890625
2023-11-03,273.5974426269531
2023-11-06,274.2115173339844
2023-11-07,272.3890380859375
2023-11-08,272.17108154296875
2023-11-09,268.2684631347656
2023-11-10,271.0220947265625
2023-11-13,279.1640625
2023-11-14,280.3427734375
2023-11-15,280.9469909667969
2023-11-16,288.7818603515625
2023-11-17,285.6419677734375
2023-11-20,286.5433349609375
2023-11-21,290.8718566894531
2023-11-22,291.2581481933594
2023-11-24,290.85205078125
2023-11-27,291.1689758300781
2023-11-28,289.2672119140625
2023-11-29,291.5751037597656
2023-11-30,293.5164794921875
2023-12-01,294.962646484375
2023-12-04,288.18756103515625
2023-12-05,287.75177001953125
2023-12-06,285.13677978515625
2023-12-07,286.6324768066406
2023-12-08,286.3551330566406
2023-12-11,290.2478332519531
2023-12-12,291.73358154296875
2023-12-13,295.6955871582031
2023-12-14,294.2792053222656
2023-12-15,287.3951721191406
2023-12-18,288.70263671875
2023-12-19,289.2077941894531
2023-12-20,285.5726318359375
2023-12-21,293.2193298339844
2023-12-22,294.6753845214844
2023-12-26,296.2304992675781
2023-12-27,296.1710510253906
2023-12-28,297.0747985839844
2023-12-29,297.4124755859375
2024-01-02,294.20458984375
2024-01-03,291.93023681640625
2024-01-04,296.0121154785156
2024-01-05,293.3106994628906
2024-01-08,297.9289245605469
2024-01-09,301.17657470703125
2024-01-10,305.67559814453125
2024-01-11,306.8773193359375
2024-01-12,310.7605895996094
2024-01-16,312.1410827636719
2024-01-17,311.5352478027344
2024-01-18,312.5681457519531
2024-01-19,312.8958740234375
2024-01-22,311.1280517578125
2024-01-23,310.0455322265625
2024-01-24,305.64581298828125
2024-01-25,309.7773742675781
2024-01-26,309.2311096191406
2024-01-29,312.34967041015625
2024-01-30,314.4750671386719
2024-01-31,333.18621826171875
2024-02-01,338.2314453125
2024-02-02,339.71124267578125
2024-02-05,340.5653991699219
2024-02-06,337.44683837890625
2024-02-07,340.376708984375
2024-02-08,336.7119445800781
2024-02-09,339.62188720703125
2024-02-12,338.7578430175781
2024-02-13,337.4766540527344
2024-02-14,347.0309143066406
2024-02-15,346.40521240234375
2024-02-16,346.91168212890625
2024-02-20,345.69012451171875
2024-02-21,345.18359375
2024-02-22,350.7353820800781
2024-02-23,352.6025085449219
2024-02-26,350.0500793457031
2024-02-27,349.8017883300781
2024-02-28,349.39459228515625
2024-02-29,346.68328857421875
2024-03-01,350.8049011230469
2024-03-04,353.41693115234375
2024-03-05,349.9805908203125
2024-03-06,352.57275390625
2024-03-07,355.1748352050781
2024-03-08,355.4231262207031
2024-03-11,353.1587219238281
2024-03-12,355.9396057128906
2024-03-13,354.4498291015625
2024-03-14,353.2083740234375
2024-03-15,349.8216857910156
2024-03-18,351.65899658203125
2024-03-19,354.4498291015625
2024-03-20,350.775146484375
2024-03-21,351.0929260253906
2024-03-22,350.2090148925781
2024-03-25,348.6298828125
2024-03-26,347.98431396484375
2024-03-27,357.0726318359375
2024-03-28,356.2364807128906
2024-04-01,353.0511169433594
2024-04-02,347.7852478027344
2024-04-03,349.3978576660156
2024-04-04,345.79437255859375
2024-04-05,349.417724609375
2024-04-08,348.153564453125
2024-04-09,349.3082275390625
2024-04-10,345.74456787109375
2024-04-11,344.7093505859375
2024-04-12,340.4886779785156
2024-04-15,337.58203125
2024-04-16,336.11871337890625
2024-04-17,334.4961853027344
2024-04-18,325.9553527832031
2024-04-19,323.9445495605469
2024-04-22,326.1842956542969
2024-04-23,333.38128662109375
2024-04-24,335.31243896484375
2024-04-25,335.6110534667969
2024-04-26,334.07806396484375
2024-04-29,337.3232116699219
2024-04-30,334.96405029296875
2024-05-01,326.6222839355469
2024-05-02,325.13909912109375
2024-05-03,326.9507751464844
2024-05-06,324.01422119140625
2024-05-07,330.6239318847656
2024-05-08,327.7770080566406
2024-05-09,329.3497619628906
2024-05-10,329.0710144042969
2024-05-13,323.0785217285156
2024-05-14,322.8197021484375
2024-05-15,330.474609375
2024-05-16,332.4555358886719
2024-05-17,333.15234375
2024-05-20,328.2249450683594
2024-05-21,329.0013732910156
2024-05-22,333.88897705078125
2024-05-23,328.6131591796875
2024-05-24,334.0084228515625
2024-05-28,337.7611999511719
2024-05-29,339.5828857421875
2024-05-30,338.9656677246094
2024-05-31,339.5330505371094
2024-06-03,337.8408508300781
2024-06-04,340.43890380859375
2024-06-05,344.41070556640625
2024-06-06,348.0340881347656
2024-06-07,347.7354431152344
2024-06-10,346.58074951171875
2024-06-11,344.81884765625
2024-06-12,344.82879638671875
2024-06-13,341.4542541503906
2024-06-14,343.40533447265625
2024-06-17,343.1266174316406
2024-06-18,347.0784912109375
2024-06-20,339.7918701171875
2024-06-21,341.0760192871094
2024-06-24,337.5223083496094
2024-06-25,338.0000915527344
2024-06-26,338.9557189941406
2024-06-27,338.985595703125
2024-06-28,339.49444580078125
2024-07-01,335.7527770996094
2024-07-02,333.5576477050781
2024-07-03,331.28271484375
2024-07-05,336.5010986328125
2024-07-08,333.3680725097656
2024-07-09,334.8248596191406
2024-07-10,336.5909118652344
2024-07-11,337.3392333984375
2024-07-12,338.61639404296875
2024-07-15,327.8304138183594
2024-07-16,332.6895751953125
2024-07-17,333.89691162109375
2024-07-18,330.4944763183594
2024-07-19,340.1929016113281
2024-07-22,341.62969970703125
2024-07-23,340.9711608886719
2024-07-24,339.6640930175781
2024-07-25,326.712890625
2024-07-26,330.9335021972656
2024-07-29,332.5399169921875
2024-07-30,329.4867248535156
2024-07-31,326.722900390625
2024-08-01,332.43017578125
2024-08-02,330.82373046875
2024-08-05,315.2384338378906
2024-08-06,321.9534912109375
2024-08-07,318.89031982421875
2024-08-08,325.26611328125
2024-08-09,327.1020202636719
2024-08-12,324.4778747558594
2024-08-13,328.2594299316406
2024-08-14,331.9412536621094
2024-08-15,333.427978515625
2024-08-16,337.13970947265625
2024-08-19,340.3026428222656
2024-08-20,342.1684875488281
2024-08-21,344.5531921386719
2024-08-22,349.9411926269531
2024-08-23,352.5054931640625
2024-08-26,353.51324462890625
2024-08-27,357.7138977050781
2024-08-28,355.359130859375
2024-08-29,357.13519287109375
2024-08-30,359.61968994140625
2024-09-03,358.8214416503906
2024-09-04,359.4999084472656
2024-09-05,357.2050476074219
2024-09-06,358.1230163574219
2024-09-09,361.97442626953125
2024-09-10,364.2393798828125
2024-09-11,365.5364990234375
2024-09-12,366.9732971191406
2024-09-13,369.4278259277344
2024-09-16,371.134033203125
2024-09-17,363.141845703125
2024-09-18,360.55755615234375
2024-09-19,364.2393798828125
2024-09-20,363.9999084472656
2024-09-23,365.7160949707031
2024-09-24,360.1983642578125
2024-09-25,358.7016906738281
2024-09-26,360.547607421875
2024-09-27,359.469970703125
2024-09-30,361.260009765625
2024-10-01,357.2699890136719
2024-10-02,355.1099853515625
2024-10-03,351.6099853515625
2024-10-04,351.2200012207031
2024-10-07,345.1400146484375
2024-10-08,350.7900085449219
2024-10-09,353.9599914550781
2024-10-10,353.3699951171875
2024-10-11,355.6000061035156
2024-10-14,359.7099914550781
2024-10-15,358.9800109863281
2024-10-16,361.30999755859375
2024-10-17,359.7300109863281
2024-10-18,369.55999755859375
2024-10-21,367.25
2024-10-22,366.0199890136719
2024-10-23,363.239990234375
2024-10-24,359.8999938964844
2024-10-25,352.82000732421875
2024-10-28,356.010009765625
2024-10-29,359.010009765625
2024-10-30,363.42999267578125
2024-10-31,356.2799987792969
2024-11-01,367.1499938964844
2024-11-04,366.8999938964844
2024-11-05,369.8599853515625
2024-11-06,369.0199890136719
2024-11-07,369.8299865722656
2024-11-08,375.9599914550781
2024-11-11,378.8599853515625
2024-11-12,387.1099853515625
2024-11-13,388.3399963378906
2024-11-14,383.2799987792969
2024-11-15,390.0799865722656
2024-11-18,389.3999938964844
2024-11-19,388.67999267578125
2024-11-20,385.67999267578125
2024-11-21,390.1400146484375
2024-11-22,384.8500061035156
2024-11-25,384.9100036621094
2024-11-26,389.7099914550781
2024-11-27,388.1400146484375
2024-11-29,392.1499938964844
2024-12-02,389.6300048828125
2024-12-03,390.9700012207031
2024-12-04,389.760009765625
2024-12-05,382.45001220703125
2024-12-06,385.0199890136719
2024-12-09,381.1099853515625
2024-12-10,382.67999267578125
2024-12-11,376.1600036621094
2024-12-12,375.05999755859375
2024-12-13,374.6000061035156
2024-12-16,372.70001220703125
2024-12-17,370.80999755859375
