,GPC
2021-06-07,116.64509582519531
2021-06-08,118.05902862548828
2021-06-09,117.11943817138672
2021-06-10,116.49913787841797
2021-06-11,117.70327758789062
2021-06-14,116.40791320800781
2021-06-15,116.09777069091797
2021-06-16,114.80240631103516
2021-06-17,112.09312438964844
2021-06-18,110.48764038085938
2021-06-21,113.49794006347656
2021-06-22,113.9814224243164
2021-06-23,114.31893920898438
2021-06-24,115.085205078125
2021-06-25,116.44441986083984
2021-06-28,114.49227142333984
2021-06-29,115.58692169189453
2021-06-30,115.36798858642578
2021-07-01,117.04647827148438
2021-07-02,117.73062133789062
2021-07-06,116.25286102294922
2021-07-07,117.32925415039062
2021-07-08,115.98829650878906
2021-07-09,118.1502685546875
2021-07-12,118.13201141357422
2021-07-13,116.45353698730469
2021-07-14,117.48433685302734
2021-07-15,117.68502807617188
2021-07-16,116.40791320800781
2021-07-19,114.60172271728516
2021-07-20,117.06470489501953
2021-07-21,117.83097839355469
2021-07-22,115.27677154541016
2021-07-23,117.75798797607422
2021-07-26,117.411376953125
2021-07-27,117.56644439697266
2021-07-28,114.98485565185547
2021-07-29,116.6906967163086
2021-07-30,115.77849578857422
2021-08-02,115.35887145996094
2021-08-03,116.9096450805664
2021-08-04,113.92668151855469
2021-08-05,113.28814697265625
2021-08-06,113.37023162841797
2021-08-09,113.08745574951172
2021-08-10,113.81723022460938
2021-08-11,114.70207977294922
2021-08-12,114.2733383178711
2021-08-13,113.6986312866211
2021-08-16,114.87538146972656
2021-08-17,112.81377410888672
2021-08-18,112.64048767089844
2021-08-19,111.74649810791016
2021-08-20,112.95062255859375
2021-08-23,111.77384948730469
2021-08-24,112.41241455078125
2021-08-25,113.78986358642578
2021-08-26,111.94719696044922
2021-08-27,112.80465698242188
2021-08-30,112.78642272949219
2021-08-31,111.46370697021484
2021-09-01,112.16610717773438
2021-09-02,112.48292541503906
2021-09-03,112.19825744628906
2021-09-07,110.30655670166016
2021-09-08,110.03103637695312
2021-09-09,109.45252990722656
2021-09-10,108.70870208740234
2021-09-13,109.47089385986328
2021-09-14,110.19636535644531
2021-09-15,114.00730895996094
2021-09-16,114.0440444946289
2021-09-17,112.03295135498047
2021-09-20,110.68304443359375
2021-09-21,111.2156753540039
2021-09-22,112.34517669677734
2021-09-23,113.31857299804688
2021-09-24,112.9696273803711
2021-09-27,114.46644592285156
2021-09-28,113.13491821289062
2021-09-29,114.0165023803711
2021-09-30,111.32585906982422
2021-10-01,111.86766052246094
2021-10-04,112.37272644042969
2021-10-05,113.57569885253906
2021-10-06,113.10736846923828
2021-10-07,115.14599609375
2021-10-08,115.7428970336914
2021-10-11,115.87145233154297
2021-10-12,114.91642761230469
2021-10-13,114.02566528320312
2021-10-14,116.93669128417969
2021-10-15,116.7989501953125
2021-10-18,116.42244720458984
2021-10-19,117.34993743896484
2021-10-20,119.0579605102539
2021-10-21,123.52093505859375
2021-10-22,122.1618423461914
2021-10-25,122.63016510009766
2021-10-26,123.56684112548828
2021-10-27,121.61085510253906
2021-10-28,120.88539123535156
2021-10-29,120.3987045288086
2021-11-01,120.96805572509766
2021-11-02,122.97911834716797
2021-11-03,123.24542999267578
2021-11-04,122.81382751464844
2021-11-05,125.21979522705078
2021-11-08,124.08108520507812
2021-11-09,123.72296142578125
2021-11-10,123.2270736694336
2021-11-11,124.08108520507812
2021-11-12,124.81574249267578
2021-11-15,125.81666564941406
2021-11-16,125.66975402832031
2021-11-17,125.56873321533203
2021-11-18,124.91675567626953
2021-11-19,124.1913070678711
2021-11-22,125.67896270751953
2021-11-23,126.59723663330078
2021-11-24,125.21979522705078
2021-11-26,121.56493377685547
2021-11-29,122.05164337158203
2021-11-30,117.30401611328125
2021-12-01,116.05513000488281
2021-12-02,120.03407287597656
2021-12-03,119.39632415771484
2021-12-06,121.9657974243164
2021-12-07,123.65717315673828
2021-12-08,123.82356262207031
2021-12-09,124.01762390136719
2021-12-10,124.61842346191406
2021-12-13,122.47411346435547
2021-12-14,121.91034698486328
2021-12-15,122.94548797607422
2021-12-16,125.70904541015625
2021-12-17,123.1581039428711
2021-12-20,121.4112319946289
2021-12-21,124.17479705810547
2021-12-22,125.006591796875
2021-12-23,125.11751556396484
2021-12-27,127.28032684326172
2021-12-28,127.59455871582031
2021-12-29,129.02716064453125
2021-12-30,128.82382202148438
2021-12-31,129.5817108154297
2022-01-03,127.48365020751953
2022-01-04,129.71112060546875
2022-01-05,128.41712951660156
2022-01-06,129.6741485595703
2022-01-07,128.41712951660156
2022-01-10,127.58531188964844
2022-01-11,127.00300598144531
2022-01-12,128.3709259033203
2022-01-13,128.47259521484375
2022-01-14,127.6500244140625
2022-01-18,126.22663879394531
2022-01-19,124.17479705810547
2022-01-20,121.54059600830078
2022-01-21,120.6903076171875
2022-01-24,124.75706481933594
2022-01-25,121.68851470947266
2022-01-26,122.0304946899414
2022-01-27,120.05257415771484
2022-01-28,120.45924377441406
2022-01-31,123.13960266113281
2022-02-01,124.1100845336914
2022-02-02,124.99739074707031
2022-02-03,122.7052001953125
2022-02-04,119.98785400390625
2022-02-07,118.49981689453125
2022-02-08,120.26513671875
2022-02-09,122.09518432617188
2022-02-10,117.74188995361328
2022-02-11,117.09492492675781
2022-02-14,117.4368896484375
2022-02-15,119.23921966552734
2022-02-16,120.11729431152344
2022-02-17,117.94525909423828
2022-02-18,117.25204467773438
2022-02-22,114.22970581054688
2022-02-23,109.8394546508789
2022-02-24,111.70645904541016
2022-02-25,114.10955047607422
2022-02-28,112.90801239013672
2022-03-01,111.16114807128906
2022-03-02,115.45896911621094
2022-03-03,115.27742767333984
2022-03-04,114.12309265136719
2022-03-07,110.39936065673828
2022-03-08,111.48854064941406
2022-03-09,113.11768341064453
2022-03-10,114.28134155273438
2022-03-11,113.2852554321289
2022-03-14,113.66693115234375
2022-03-15,115.9291000366211
2022-03-16,119.224609375
2022-03-17,119.20599365234375
2022-03-18,120.09037017822266
2022-03-21,119.42008972167969
2022-03-22,119.30838775634766
2022-03-23,118.68466186523438
2022-03-24,119.24321746826172
2022-03-25,119.6621322631836
2022-03-28,118.82429504394531
2022-03-29,121.28195190429688
2022-03-30,119.9321060180664
2022-03-31,117.3161849975586
2022-04-01,117.23241424560547
2022-04-04,120.35102844238281
2022-04-05,118.13540649414062
2022-04-06,118.79637145996094
2022-04-07,120.27656555175781
2022-04-08,122.90177154541016
2022-04-11,121.63572692871094
2022-04-12,122.59458923339844
2022-04-13,122.43633270263672
2022-04-14,121.8963623046875
2022-04-18,122.08256530761719
2022-04-19,124.57747650146484
2022-04-20,128.1615753173828
2022-04-21,128.58978271484375
2022-04-22,124.40990447998047
2022-04-25,124.89399719238281
2022-04-26,124.68917846679688
2022-04-27,124.67986297607422
2022-04-28,123.9909896850586
2022-04-29,121.0678482055664
2022-05-02,121.47746276855469
2022-05-03,122.66905212402344
2022-05-04,125.8435287475586
2022-05-05,121.30059051513672
2022-05-06,121.7567367553711
2022-05-09,122.8272933959961
2022-05-10,121.90567016601562
2022-05-11,120.33240509033203
2022-05-12,123.53480529785156
2022-05-13,125.47114562988281
2022-05-16,126.85826110839844
2022-05-17,128.10572814941406
2022-05-18,122.39907836914062
2022-05-19,122.88317108154297
2022-05-20,119.6621322631836
2022-05-23,120.68616485595703
2022-05-24,121.88707733154297
2022-05-25,123.97235870361328
2022-05-26,126.6441421508789
2022-05-27,129.56727600097656
2022-05-31,127.28649139404297
2022-06-01,126.4393539428711
2022-06-02,128.1776580810547
2022-06-03,127.3998794555664
2022-06-06,130.8765411376953
2022-06-07,131.95419311523438
2022-06-08,130.68914794921875
2022-06-09,130.8109588623047
2022-06-10,127.38109588623047
2022-06-13,123.33282470703125
2022-06-14,124.1106185913086
2022-06-15,124.09186553955078
2022-06-16,120.24034881591797
2022-06-17,119.21891784667969
2022-06-21,122.5831069946289
2022-06-22,123.34217834472656
2022-06-23,124.90715026855469
2022-06-24,128.14955139160156
2022-06-27,128.51502990722656
2022-06-28,126.93130493164062
2022-06-29,125.11329650878906
2022-06-30,124.6353988647461
2022-07-01,124.96337890625
2022-07-05,126.73451232910156
2022-07-06,126.79076385498047
2022-07-07,129.29283142089844
2022-07-08,128.51502990722656
2022-07-11,128.95545959472656
2022-07-12,128.3369598388672
2022-07-13,128.6649932861328
2022-07-14,128.09332275390625
2022-07-15,129.82696533203125
2022-07-18,129.44277954101562
2022-07-19,132.87257385253906
2022-07-20,133.55667114257812
2022-07-21,133.5847930908203
2022-07-22,135.4027862548828
2022-07-25,135.4402313232422
2022-07-26,133.75347900390625
2022-07-27,137.16455078125
2022-07-28,140.20079040527344
2022-07-29,143.2557373046875
2022-08-01,143.31198120117188
2022-08-02,141.27841186523438
2022-08-03,141.5314483642578
2022-08-04,140.50062561035156
2022-08-05,141.48460388183594
2022-08-08,142.3467254638672
2022-08-09,142.5060577392578
2022-08-10,145.21432495117188
2022-08-11,146.76051330566406
2022-08-12,148.1568145751953
2022-08-15,148.51292419433594
2022-08-16,149.14076232910156
2022-08-17,150.49020385742188
2022-08-18,149.90921020507812
2022-08-19,149.7967529296875
2022-08-22,147.07911682128906
2022-08-23,147.81942749023438
2022-08-24,147.37901306152344
2022-08-25,149.67495727539062
2022-08-26,146.5824737548828
2022-08-29,147.2665557861328
2022-08-30,146.3856964111328
2022-08-31,146.19827270507812
2022-09-01,147.76756286621094
2022-09-02,148.21054077148438
2022-09-06,148.34246826171875
2022-09-07,152.64036560058594
2022-09-08,152.63092041015625
2022-09-09,153.4414825439453
2022-09-12,153.77139282226562
2022-09-13,148.86087036132812
2022-09-14,147.30569458007812
2022-09-15,145.53375244140625
2022-09-16,145.78823852539062
2022-09-19,149.4169464111328
2022-09-20,148.11627197265625
2022-09-21,146.6553955078125
2022-09-22,145.448974609375
2022-09-23,142.3574981689453
2022-09-26,140.55731201171875
2022-09-27,140.09548950195312
2022-09-28,143.89382934570312
2022-09-29,141.09454345703125
2022-09-30,140.73638916015625
2022-10-03,144.12002563476562
2022-10-04,147.47537231445312
2022-10-05,148.45558166503906
2022-10-06,147.81468200683594
2022-10-07,145.0248565673828
2022-10-10,145.61862182617188
2022-10-11,147.76756286621094
2022-10-12,146.0144805908203
2022-10-13,147.54135131835938
2022-10-14,145.6092071533203
2022-10-17,149.14364624023438
2022-10-18,151.396240234375
2022-10-19,149.83164978027344
2022-10-20,148.79489135742188
2022-10-21,153.01734924316406
2022-10-24,160.74600219726562
2022-10-25,161.78273010253906
2022-10-26,161.4340057373047
2022-10-27,164.92132568359375
2022-10-28,168.57827758789062
2022-10-31,167.63577270507812
2022-11-01,168.94586181640625
2022-11-02,165.0061492919922
2022-11-03,166.8723602294922
2022-11-04,167.95620727539062
2022-11-07,169.67160034179688
2022-11-08,170.1899871826172
2022-11-09,168.12586975097656
2022-11-10,171.72628784179688
2022-11-11,167.7300262451172
2022-11-14,169.43597412109375
2022-11-15,171.00051879882812
2022-11-16,169.55848693847656
2022-11-17,169.0872344970703
2022-11-18,170.2936553955078
2022-11-21,171.81112670898438
2022-11-22,173.4134063720703
2022-11-23,173.347412109375
2022-11-25,175.402099609375
2022-11-28,172.6970977783203
2022-11-29,170.171142578125
2022-11-30,172.7913360595703
2022-12-01,175.1260223388672
2022-12-02,177.3802490234375
2022-12-05,175.14498901367188
2022-12-06,173.0044403076172
2022-12-07,173.19386291503906
2022-12-08,175.81744384765625
2022-12-09,172.62557983398438
2022-12-12,172.3982696533203
2022-12-13,168.6381378173828
2022-12-14,169.61367797851562
2022-12-15,169.31057739257812
2022-12-16,167.4636688232422
2022-12-19,166.57333374023438
2022-12-20,166.34605407714844
2022-12-21,168.55288696289062
2022-12-22,165.73988342285156
2022-12-23,167.23635864257812
2022-12-27,167.91830444335938
2022-12-28,165.9293212890625
2022-12-29,165.9766845703125
2022-12-30,164.33810424804688
2023-01-03,160.83370971679688
2023-01-04,162.8511199951172
2023-01-05,159.6592559814453
2023-01-06,161.8092498779297
2023-01-09,161.40199279785156
2023-01-10,160.77685546875
2023-01-11,160.2180633544922
2023-01-12,160.01914978027344
2023-01-13,160.596923828125
2023-01-17,159.6308135986328
2023-01-18,157.4145050048828
2023-01-19,152.83982849121094
2023-01-20,153.19029235839844
2023-01-23,154.09954833984375
2023-01-24,156.69473266601562
2023-01-25,157.6702423095703
2023-01-26,159.1099090576172
2023-01-27,157.16827392578125
2023-01-30,157.8028564453125
2023-01-31,158.9488983154297
2023-02-01,159.6592559814453
2023-02-02,161.72402954101562
2023-02-03,159.39404296875
2023-02-06,160.23699951171875
2023-02-07,160.03810119628906
2023-02-08,160.50221252441406
2023-02-09,160.30328369140625
2023-02-10,163.89295959472656
2023-02-13,166.4976043701172
2023-02-14,167.27426147460938
2023-02-15,170.1819610595703
2023-02-16,169.67996215820312
2023-02-17,170.61764526367188
2023-02-21,165.12423706054688
2023-02-22,164.71697998046875
2023-02-23,170.2577362060547
2023-02-24,169.367431640625
2023-02-27,168.9127960205078
2023-02-28,167.51104736328125
2023-03-01,161.30726623535156
2023-03-02,162.80262756347656
2023-03-03,163.63124084472656
2023-03-06,165.35520935058594
2023-03-07,162.13589477539062
2023-03-08,160.69769287109375
2023-03-09,157.34506225585938
2023-03-10,155.2401580810547
2023-03-13,154.77345275878906
2023-03-14,156.01162719726562
2023-03-15,155.3734893798828
2023-03-16,156.8307647705078
2023-03-17,154.3638916015625
2023-03-20,156.9164581298828
2023-03-21,158.0308380126953
2023-03-22,154.8972625732422
2023-03-23,146.9537811279297
2023-03-24,149.42066955566406
2023-03-27,151.46844482421875
2023-03-28,153.66860961914062
2023-03-29,154.8115234375
2023-03-30,156.5545196533203
2023-03-31,159.35472106933594
2023-04-03,160.2786102294922
2023-04-04,157.00216674804688
2023-04-05,154.44961547851562
2023-04-06,154.5639190673828
2023-04-10,156.94503784179688
2023-04-11,157.50697326660156
2023-04-12,158.69754028320312
2023-04-13,156.42117309570312
2023-04-14,157.22125244140625
2023-04-17,158.39276123046875
2023-04-18,158.55465698242188
2023-04-19,158.583251953125
2023-04-20,160.60244750976562
2023-04-21,158.60227966308594
2023-04-24,159.24998474121094
2023-04-25,157.2879180908203
2023-04-26,155.64968872070312
2023-04-27,159.6405029296875
2023-04-28,160.3071746826172
2023-05-01,162.7930908203125
2023-05-02,162.83119201660156
2023-05-03,163.80270385742188
2023-05-04,163.16455078125
2023-05-05,165.469482421875
2023-05-08,164.40272521972656
2023-05-09,164.98373413085938
2023-05-10,165.431396484375
2023-05-11,163.47885131835938
2023-05-12,162.53591918945312
2023-05-15,160.4119415283203
2023-05-16,157.68795776367188
2023-05-17,158.44992065429688
2023-05-18,156.94503784179688
2023-05-19,156.93551635742188
2023-05-22,155.41159057617188
2023-05-23,152.8399658203125
2023-05-24,150.7921905517578
2023-05-25,151.01126098632812
2023-05-26,149.73500061035156
2023-05-30,150.20167541503906
2023-05-31,141.84866333007812
2023-06-01,143.03729248046875
2023-06-02,146.99618530273438
2023-06-05,145.7021026611328
2023-06-06,145.98968505859375
2023-06-07,147.00575256347656
2023-06-08,147.76303100585938
2023-06-09,149.36386108398438
2023-06-12,151.578125
2023-06-13,152.5366973876953
2023-06-14,152.1436767578125
2023-06-15,154.9522705078125
2023-06-16,154.7797393798828
2023-06-20,152.9776153564453
2023-06-21,154.7797393798828
2023-06-22,154.7989044189453
2023-06-23,153.0543212890625
2023-06-26,155.91082763671875
2023-06-27,158.1155548095703
2023-06-28,158.29766845703125
2023-06-29,159.1795654296875
2023-06-30,162.21820068359375
2023-07-03,161.02960205078125
2023-07-05,160.0518341064453
2023-07-06,158.23057556152344
2023-07-07,158.5660858154297
2023-07-10,159.965576171875
2023-07-11,161.74851989746094
2023-07-12,162.71665954589844
2023-07-13,157.94300842285156
2023-07-14,159.06451416015625
2023-07-17,159.7642822265625
2023-07-18,160.3394317626953
2023-07-19,161.1062774658203
2023-07-20,148.74073791503906
2023-07-21,149.83352661132812
2023-07-24,151.0221710205078
2023-07-25,151.29055786132812
2023-07-26,151.42474365234375
2023-07-27,149.354248046875
2023-07-28,149.8527069091797
2023-07-31,149.26797485351562
2023-08-01,150.27447509765625
2023-08-02,148.91331481933594
2023-08-03,149.23922729492188
2023-08-04,149.05709838867188
2023-08-07,149.98690795898438
2023-08-08,148.93247985839844
2023-08-09,150.0252227783203
2023-08-10,149.69931030273438
2023-08-11,151.4439239501953
2023-08-14,150.629150390625
2023-08-15,148.36691284179688
2023-08-16,149.9677276611328
2023-08-17,147.91641235351562
2023-08-18,148.4532012939453
2023-08-21,147.5042266845703
2023-08-22,146.7757110595703
2023-08-23,147.96432495117188
2023-08-24,146.2197265625
2023-08-25,146.69900512695312
2023-08-28,147.10162353515625
2023-08-29,148.57781982421875
2023-08-30,149.2775421142578
2023-08-31,147.3604278564453
2023-09-01,148.6544952392578
2023-09-05,146.02801513671875
2023-09-06,145.4912109375
2023-09-07,145.6648406982422
2023-09-08,144.68096923828125
2023-09-11,143.44625854492188
2023-09-12,142.06689453125
2023-09-13,143.2147674560547
2023-09-14,144.88352966308594
2023-09-15,143.56201171875
2023-09-18,142.82891845703125
2023-09-19,143.2822723388672
2023-09-20,143.976806640625
2023-09-21,140.4849395751953
2023-09-22,141.16981506347656
2023-09-25,141.7871551513672
2023-09-26,137.93838500976562
2023-09-27,137.2727813720703
2023-09-28,138.18917846679688
2023-09-29,139.26953125
2023-10-02,140.04122924804688
2023-10-03,135.5944061279297
2023-10-04,137.94802856445312
2023-10-05,137.63937377929688
2023-10-06,138.9608612060547
2023-10-09,141.4977569580078
2023-10-10,142.4141387939453
2023-10-11,141.57493591308594
2023-10-12,142.06689453125
2023-10-13,141.83535766601562
2023-10-16,144.3916015625
2023-10-17,144.89317321777344
2023-10-18,143.4655303955078
2023-10-19,125.51427459716797
2023-10-20,124.0770263671875
2023-10-23,123.72010803222656
2023-10-24,124.23135375976562
2023-10-25,123.88409423828125
2023-10-26,124.36638641357422
2023-10-27,122.62046813964844
2023-10-30,123.00630950927734
2023-10-31,124.29888153076172
2023-11-01,124.22171020507812
2023-11-02,126.0641098022461
2023-11-03,129.27622985839844
2023-11-06,128.94827270507812
2023-11-07,130.742431640625
2023-11-08,129.70065307617188
2023-11-09,130.26011657714844
2023-11-10,131.34048461914062
2023-11-13,130.59774780273438
2023-11-14,133.3661346435547
2023-11-15,132.98995971679688
2023-11-16,132.60411071777344
2023-11-17,132.54623413085938
2023-11-20,132.4883575439453
2023-11-21,132.60411071777344
2023-11-22,132.8935089111328
2023-11-24,132.5365753173828
2023-11-27,130.2794189453125
2023-11-28,129.6042022705078
2023-11-29,129.12188720703125
2023-11-30,128.99559020996094
2023-12-01,130.86087036132812
2023-12-04,133.4062042236328
2023-12-05,130.20997619628906
2023-12-06,132.6095733642578
2023-12-07,130.45285034179688
2023-12-08,129.18988037109375
2023-12-11,131.73524475097656
2023-12-12,131.76438903808594
2023-12-13,133.6879425048828
2023-12-14,135.88352966308594
2023-12-15,134.44570922851562
2023-12-18,135.6309356689453
2023-12-19,134.98974609375
2023-12-20,132.94961547851562
2023-12-21,134.52340698242188
2023-12-22,135.01889038085938
2023-12-26,134.6691436767578
2023-12-27,134.81488037109375
2023-12-28,134.44570922851562
2023-12-29,134.5525665283203
2024-01-02,134.1542510986328
2024-01-03,132.26953125
2024-01-04,132.27926635742188
2024-01-05,132.7261505126953
2024-01-08,134.51373291015625
2024-01-09,133.2896270751953
2024-01-10,133.74623107910156
2024-01-11,134.48455810546875
2024-01-12,134.84402465820312
2024-01-16,135.81552124023438
2024-01-17,134.04737854003906
2024-01-18,135.47549438476562
2024-01-19,138.04025268554688
2024-01-22,139.47808837890625
2024-01-23,138.94374084472656
2024-01-24,137.63221740722656
2024-01-25,138.4580078125
2024-01-26,138.56488037109375
2024-01-29,138.67172241210938
2024-01-30,139.1671905517578
2024-01-31,136.23324584960938
2024-02-01,138.60372924804688
2024-02-02,138.32199096679688
2024-02-05,136.1458282470703
2024-02-06,137.29220581054688
2024-02-07,138.71060180664062
2024-02-08,138.25396728515625
2024-02-09,139.09918212890625
2024-02-12,141.0033416748047
2024-02-13,138.35113525390625
2024-02-14,139.93466186523438
2024-02-15,139.61407470703125
2024-02-16,138.85630798339844
2024-02-20,140.16783142089844
2024-02-21,140.3426971435547
2024-02-22,141.9553985595703
2024-02-23,143.66522216796875
2024-02-26,144.18983459472656
2024-02-27,146.27857971191406
2024-02-28,147.42494201660156
2024-02-29,145.9677734375
2024-03-01,145.9188995361328
2024-03-04,146.66213989257812
2024-03-05,146.6328125
2024-03-06,146.52520751953125
2024-03-07,147.49339294433594
2024-03-08,147.6302947998047
2024-03-11,149.08743286132812
2024-03-12,150.61300659179688
2024-03-13,150.10450744628906
2024-03-14,148.5202178955078
2024-03-15,150.27073669433594
2024-03-18,150.08493041992188
2024-03-19,151.649658203125
2024-03-20,151.8843536376953
2024-03-21,153.90869140625
2024-03-22,152.4417724609375
2024-03-25,150.2218475341797
2024-03-26,149.1656494140625
2024-03-27,151.7670135498047
2024-03-28,151.51271057128906
2024-04-01,150.87705993652344
2024-04-02,150.3978729248047
2024-04-03,149.74264526367188
2024-04-04,145.5668487548828
2024-04-05,146.6816864013672
2024-04-08,147.09242248535156
2024-04-09,147.170654296875
2024-04-10,145.00941467285156
2024-04-11,142.8872833251953
2024-04-12,142.1733856201172
2024-04-15,141.55726623535156
2024-04-16,141.36167907714844
2024-04-17,140.89227294921875
2024-04-18,156.69583129882812
2024-04-19,158.8081817626953
2024-04-22,159.49273681640625
2024-04-23,159.7763671875
2024-04-24,158.231201171875
2024-04-25,157.51730346679688
2024-04-26,156.40245056152344
2024-04-29,157.81068420410156
2024-04-30,153.742431640625
2024-05-01,153.31214904785156
2024-05-02,152.87208557128906
2024-05-03,153.9380340576172
2024-05-06,153.23391723632812
2024-05-07,151.50296020507812
2024-05-08,150.94552612304688
2024-05-09,151.91368103027344
2024-05-10,151.84524536132812
2024-05-13,154.05538940429688
2024-05-14,152.1483917236328
2024-05-15,151.59095764160156
2024-05-16,150.7010498046875
2024-05-17,149.51773071289062
2024-05-20,148.57888793945312
2024-05-21,148.1681671142578
2024-05-22,146.29051208496094
2024-05-23,142.43740844726562
2024-05-24,142.01690673828125
2024-05-28,138.64300537109375
2024-05-29,136.16880798339844
2024-05-30,137.57704162597656
2024-05-31,140.96072387695312
2024-06-03,140.93138122558594
2024-06-04,141.5768280029297
2024-06-05,139.83609008789062
2024-06-06,141.4203643798828
2024-06-07,142.9762725830078
2024-06-10,140.29774475097656
2024-06-11,139.87428283691406
2024-06-12,140.61285400390625
2024-06-13,138.7615203857422
2024-06-14,134.61570739746094
2024-06-17,137.76690673828125
2024-06-18,137.2154541015625
2024-06-20,139.2637481689453
2024-06-21,139.27359008789062
2024-06-24,139.8841552734375
2024-06-25,136.9791259765625
2024-06-26,135.96482849121094
2024-06-27,135.30503845214844
2024-06-28,136.2110137939453
2024-07-01,131.80917358398438
2024-07-02,133.9066925048828
2024-07-03,131.34632873535156
2024-07-05,130.43051147460938
2024-07-08,130.8539581298828
2024-07-09,129.04200744628906
2024-07-10,130.46006774902344
2024-07-11,134.42860412597656
2024-07-12,136.18145751953125
2024-07-15,139.07664489746094
2024-07-16,139.55917358398438
2024-07-17,141.86349487304688
2024-07-18,138.12142944335938
2024-07-19,136.1519317626953
2024-07-22,136.26023864746094
2024-07-23,135.11795043945312
2024-07-24,133.67034912109375
2024-07-25,135.86634826660156
2024-07-26,139.80535888671875
2024-07-29,140.61285400390625
2024-07-30,144.8472900390625
2024-07-31,144.8669891357422
2024-08-01,141.29234313964844
2024-08-02,140.34698486328125
2024-08-05,136.24057006835938
2024-08-06,137.90478515625
2024-08-07,135.13763427734375
2024-08-08,136.37843322753906
2024-08-09,135.08839416503906
2024-08-12,133.56202697753906
2024-08-13,134.763427734375
2024-08-14,135.09825134277344
2024-08-15,136.44735717773438
2024-08-16,136.74278259277344
2024-08-19,136.56552124023438
2024-08-20,137.40255737304688
2024-08-21,141.46958923339844
2024-08-22,139.2046661376953
2024-08-23,140.04171752929688
2024-08-26,140.8196563720703
2024-08-27,140.53408813476562
2024-08-28,140.33712768554688
2024-08-29,140.1106414794922
2024-08-30,141.07568359375
2024-09-03,141.0067596435547
2024-09-04,139.04710388183594
2024-09-05,135.24595642089844
2024-09-06,133.22232055664062
2024-09-09,135.5137939453125
2024-09-10,134.6706085205078
2024-09-11,133.96630859375
2024-09-12,135.11700439453125
2024-09-13,136.2478485107422
2024-09-16,136.2478485107422
2024-09-17,136.22801208496094
2024-09-18,136.98190307617188
2024-09-19,138.0234832763672
2024-09-20,135.92050170898438
2024-09-23,136.6347198486328
2024-09-24,138.53932189941406
2024-09-25,137.40846252441406
2024-09-26,140.3645477294922
2024-09-27,140.1066436767578
2024-09-30,138.55914306640625
2024-10-01,138.52938842773438
2024-10-02,137.65646362304688
2024-10-03,135.47412109375
2024-10-04,135.60305786132812
2024-10-07,133.90679931640625
2024-10-08,132.59738159179688
2024-10-09,132.6866455078125
2024-10-10,132.36923217773438
2024-10-11,136.13873291015625
2024-10-14,138.32107543945312
2024-10-15,139.28329467773438
2024-10-16,142.01123046875
2024-10-17,142.4774627685547
2024-10-18,142.02114868164062
2024-10-21,141.97154235839844
2024-10-22,112.20236206054688
2024-10-23,115.30724334716797
2024-10-24,112.20236206054688
2024-10-25,113.32328796386719
2024-10-28,117.40031433105469
2024-10-29,116.33889770507812
2024-10-30,115.33699798583984
2024-10-31,113.77960205078125
2024-11-01,112.69834899902344
2024-11-04,115.1187744140625
2024-11-05,115.66435241699219
2024-11-06,122.2907485961914
2024-11-07,122.05268096923828
2024-11-08,121.427734375
2024-11-11,121.37813568115234
2024-11-12,121.71540069580078
2024-11-13,122.68754577636719
2024-11-14,122.8561782836914
2024-11-15,121.63605499267578
2024-11-18,123.19345092773438
2024-11-19,120.2869644165039
2024-11-20,119.79097747802734
2024-11-21,121.70549011230469
2024-11-22,123.7985610961914
2024-11-25,128.4310760498047
2024-11-26,126.8736801147461
2024-11-27,125.8519515991211
2024-11-29,125.71307373046875
2024-12-02,126.50664520263672
2024-12-03,126.34793853759766
2024-12-04,124.87980651855469
2024-12-05,123.62000274658203
2024-12-06,123.41999816894531
2024-12-09,125.91999816894531
2024-12-10,125.4000015258789
2024-12-11,122.98999786376953
2024-12-12,121.77999877929688
2024-12-13,121.22000122070312
2024-12-16,118.58000183105469
2024-12-17,118.48999786376953
