,NDSN
2021-06-08,214.92568969726562
2021-06-09,214.7130126953125
2021-06-10,215.7473907470703
2021-06-11,215.00302124023438
2021-06-14,213.929931640625
2021-06-15,215.6023712158203
2021-06-16,212.13180541992188
2021-06-17,210.5270233154297
2021-06-18,208.10049438476562
2021-06-21,212.25746154785156
2021-06-22,211.73541259765625
2021-06-23,210.65267944335938
2021-06-24,210.84600830078125
2021-06-25,213.33055114746094
2021-06-28,211.41639709472656
2021-06-29,212.29615783691406
2021-06-30,212.20913696289062
2021-07-01,211.145751953125
2021-07-02,212.8761749267578
2021-07-06,210.87501525878906
2021-07-07,213.71725463867188
2021-07-08,209.18325805664062
2021-07-09,213.93959045410156
2021-07-12,213.929931640625
2021-07-13,212.67320251464844
2021-07-14,213.4658966064453
2021-07-15,214.85801696777344
2021-07-16,214.4906463623047
2021-07-19,211.23272705078125
2021-07-20,216.47244262695312
2021-07-21,217.05252075195312
2021-07-22,215.27371215820312
2021-07-23,217.5068817138672
2021-07-26,216.83982849121094
2021-07-27,214.03627014160156
2021-07-28,215.2930145263672
2021-07-29,217.55520629882812
2021-07-30,218.6089630126953
2021-08-02,219.48870849609375
2021-08-03,220.5714569091797
2021-08-04,218.97628784179688
2021-08-05,217.9998779296875
2021-08-06,217.439208984375
2021-08-09,214.76132202148438
2021-08-10,214.2586212158203
2021-08-11,215.9407501220703
2021-08-12,219.02467346191406
2021-08-13,220.9871368408203
2021-08-16,221.9152069091797
2021-08-17,221.26748657226562
2021-08-18,219.51768493652344
2021-08-19,218.61862182617188
2021-08-20,222.60159301757812
2021-08-23,223.83209228515625
2021-08-24,226.0992889404297
2021-08-25,226.26397705078125
2021-08-26,225.26600646972656
2021-08-27,226.27366638183594
2021-08-30,231.38938903808594
2021-08-31,231.17625427246094
2021-09-01,233.44342041015625
2021-09-02,235.04208374023438
2021-09-03,233.9375762939453
2021-09-07,235.700927734375
2021-09-08,237.3092803955078
2021-09-09,235.54591369628906
2021-09-10,233.58877563476562
2021-09-13,232.61985778808594
2021-09-14,234.5189208984375
2021-09-15,236.09817504882812
2021-09-16,235.80752563476562
2021-09-17,234.31541442871094
2021-09-20,233.23997497558594
2021-09-21,233.23025512695312
2021-09-22,234.05381774902344
2021-09-23,236.92173767089844
2021-09-24,236.30165100097656
2021-09-27,237.19300842285156
2021-09-28,234.41233825683594
2021-09-29,235.3521270751953
2021-09-30,230.740234375
2021-10-01,232.04823303222656
2021-10-04,233.10430908203125
2021-10-05,233.88914489746094
2021-10-06,231.09872436523438
2021-10-07,233.55003356933594
2021-10-08,230.5755615234375
2021-10-11,230.52708435058594
2021-10-12,229.58729553222656
2021-10-13,231.0890350341797
2021-10-14,236.1175537109375
2021-10-15,237.1058349609375
2021-10-18,236.87330627441406
2021-10-19,240.1772003173828
2021-10-20,238.5010223388672
2021-10-21,243.51016235351562
2021-10-22,246.12612915039062
2021-10-25,248.1608123779297
2021-10-26,243.35511779785156
2021-10-27,241.47549438476562
2021-10-28,243.23887634277344
2021-10-29,246.30055236816406
2021-11-01,250.68960571289062
2021-11-02,251.39688110351562
2021-11-03,251.62939453125
2021-11-04,254.54576110839844
2021-11-05,253.15057373046875
2021-11-08,253.92567443847656
2021-11-09,254.7686309814453
2021-11-10,255.56312561035156
2021-11-11,256.7451171875
2021-11-12,259.12860107421875
2021-11-15,257.2586975097656
2021-11-16,259.46771240234375
2021-11-17,260.9501037597656
2021-11-18,260.1750183105469
2021-11-19,258.6538391113281
2021-11-22,259.1867370605469
2021-11-23,259.65179443359375
2021-11-24,260.6497497558594
2021-11-26,250.18577575683594
2021-11-29,253.9935302734375
2021-11-30,246.2811737060547
2021-12-01,243.7717742919922
2021-12-02,253.5865936279297
2021-12-03,252.00733947753906
2021-12-06,255.89254760742188
2021-12-07,256.6094665527344
2021-12-08,258.4407653808594
2021-12-09,257.9465637207031
2021-12-10,262.2484130859375
2021-12-13,259.57427978515625
2021-12-14,256.32855224609375
2021-12-15,260.74664306640625
2021-12-16,241.10731506347656
2021-12-17,240.70034790039062
2021-12-20,238.38970947265625
2021-12-21,243.5548095703125
2021-12-22,242.5935821533203
2021-12-23,246.2732391357422
2021-12-27,249.14703369140625
2021-12-28,249.117919921875
2021-12-29,249.33155822753906
2021-12-30,247.34121704101562
2021-12-31,247.8363494873047
2022-01-03,243.71983337402344
2022-01-04,242.85577392578125
2022-01-05,235.84600830078125
2022-01-06,233.41879272460938
2022-01-07,231.15663146972656
2022-01-10,231.3896484375
2022-01-11,233.1372528076172
2022-01-12,235.4867706298828
2022-01-13,232.04017639160156
2022-01-14,231.4673309326172
2022-01-18,227.49642944335938
2022-01-19,230.04013061523438
2022-01-20,226.4187774658203
2022-01-21,224.70030212402344
2022-01-24,227.79739379882812
2022-01-25,221.68087768554688
2022-01-26,219.32162475585938
2022-01-27,217.3604736328125
2022-01-28,221.13719177246094
2022-01-31,225.76824951171875
2022-02-01,227.593505859375
2022-02-02,229.60325622558594
2022-02-03,225.1857452392578
2022-02-04,223.97215270996094
2022-02-07,222.8070831298828
2022-02-08,226.15664672851562
2022-02-09,229.3896484375
2022-02-10,224.27310180664062
2022-02-11,211.37013244628906
2022-02-14,215.64199829101562
2022-02-15,223.23426818847656
2022-02-16,228.29254150390625
2022-02-17,222.21485900878906
2022-02-18,223.32412719726562
2022-02-22,221.25155639648438
2022-02-23,215.5786590576172
2022-02-24,215.68568420410156
2022-02-25,221.35858154296875
2022-02-28,220.3855438232422
2022-03-01,217.22315979003906
2022-03-02,220.9498748779297
2022-03-03,222.69163513183594
2022-03-04,220.3466033935547
2022-03-07,211.7740478515625
2022-03-08,209.45819091796875
2022-03-09,216.4544219970703
2022-03-10,209.26358032226562
2022-03-11,209.2538604736328
2022-03-14,208.77708435058594
2022-03-15,213.233642578125
2022-03-16,216.85336303710938
2022-03-17,220.45362854003906
2022-03-18,224.74478149414062
2022-03-21,223.294921875
2022-03-22,224.1707000732422
2022-03-23,222.7792205810547
2022-03-24,220.9693603515625
2022-03-25,221.27101135253906
2022-03-28,222.38999938964844
2022-03-29,226.3502655029297
2022-03-30,223.71337890625
2022-03-31,220.95965576171875
2022-04-01,221.7866973876953
2022-04-04,221.05691528320312
2022-04-05,217.02850341796875
2022-04-06,217.67074584960938
2022-04-07,218.63404846191406
2022-04-08,218.37132263183594
2022-04-11,215.94842529296875
2022-04-12,211.78379821777344
2022-04-13,212.9903564453125
2022-04-14,208.95223999023438
2022-04-18,210.86912536621094
2022-04-19,217.12579345703125
2022-04-20,220.41473388671875
2022-04-21,218.08914184570312
2022-04-22,214.44021606445312
2022-04-25,214.8683624267578
2022-04-26,208.59217834472656
2022-04-27,210.50909423828125
2022-04-28,214.69317626953125
2022-04-29,209.87660217285156
2022-05-02,211.6864776611328
2022-05-03,210.70372009277344
2022-05-04,216.4641571044922
2022-05-05,207.63858032226562
2022-05-06,204.16482543945312
2022-05-09,203.10421752929688
2022-05-10,202.82200622558594
2022-05-11,202.3160400390625
2022-05-12,204.17454528808594
2022-05-13,206.25689697265625
2022-05-16,205.00164794921875
2022-05-17,209.86685180664062
2022-05-18,200.27264404296875
2022-05-19,200.34075927734375
2022-05-20,199.70828247070312
2022-05-23,200.8495635986328
2022-05-24,205.68792724609375
2022-05-25,208.1265869140625
2022-05-26,210.194580078125
2022-05-27,214.43788146972656
2022-05-31,212.53573608398438
2022-06-01,210.06777954101562
2022-06-02,216.739990234375
2022-06-03,214.9744110107422
2022-06-06,215.83282470703125
2022-06-07,216.61317443847656
2022-06-08,213.78433227539062
2022-06-09,209.09231567382812
2022-06-10,202.54690551757812
2022-06-13,197.35739135742188
2022-06-14,195.89418029785156
2022-06-15,196.74282836914062
2022-06-16,191.64114379882812
2022-06-17,190.56809997558594
2022-06-21,193.1335906982422
2022-06-22,192.66539001464844
2022-06-23,194.31390380859375
2022-06-24,199.91310119628906
2022-06-27,199.3376007080078
2022-06-28,197.87437438964844
2022-06-29,196.9769287109375
2022-06-30,197.47445678710938
2022-07-01,197.66954040527344
2022-07-05,195.92344665527344
2022-07-06,199.1522674560547
2022-07-07,205.3757781982422
2022-07-08,202.34205627441406
2022-07-11,201.912841796875
2022-07-12,200.2154998779297
2022-07-13,199.55221557617188
2022-07-14,197.6988067626953
2022-07-15,202.576171875
2022-07-18,201.93235778808594
2022-07-19,209.4044647216797
2022-07-20,211.29685974121094
2022-07-21,214.74026489257812
2022-07-22,214.2817840576172
2022-07-25,212.36990356445312
2022-07-26,211.9894561767578
2022-07-27,216.34007263183594
2022-07-28,220.3687744140625
2022-07-29,225.3241729736328
2022-08-01,224.84619140625
2022-08-02,222.00755310058594
2022-08-03,224.55352783203125
2022-08-04,225.25587463378906
2022-08-05,225.87042236328125
2022-08-08,226.65081787109375
2022-08-09,224.58279418945312
2022-08-10,232.035400390625
2022-08-11,232.6499481201172
2022-08-12,237.09808349609375
2022-08-15,239.10757446289062
2022-08-16,239.75135803222656
2022-08-17,238.80514526367188
2022-08-18,240.34640502929688
2022-08-19,238.3076934814453
2022-08-22,228.16505432128906
2022-08-23,233.9259033203125
2022-08-24,234.5421142578125
2022-08-25,236.95794677734375
2022-08-26,227.72491455078125
2022-08-29,226.60992431640625
2022-08-30,222.98126220703125
2022-08-31,222.18902587890625
2022-09-01,221.22071838378906
2022-09-02,218.83424377441406
2022-09-06,220.6045379638672
2022-09-07,227.2163543701172
2022-09-08,227.05984497070312
2022-09-09,229.14312744140625
2022-09-12,230.11143493652344
2022-09-13,222.36508178710938
2022-09-14,221.74893188476562
2022-09-15,218.13002014160156
2022-09-16,214.1785888671875
2022-09-19,219.11788940429688
2022-09-20,216.7705078125
2022-09-21,214.1101531982422
2022-09-22,210.47169494628906
2022-09-23,208.3297119140625
2022-09-26,207.9776153564453
2022-09-27,205.36611938476562
2022-09-28,210.7357940673828
2022-09-29,209.0730438232422
2022-09-30,207.61573791503906
2022-10-03,213.80694580078125
2022-10-04,219.37216186523438
2022-10-05,218.33541870117188
2022-10-06,216.45750427246094
2022-10-07,210.99008178710938
2022-10-10,209.81639099121094
2022-10-11,209.80661010742188
2022-10-12,206.20729064941406
2022-10-13,210.315185546875
2022-10-14,205.84542846679688
2022-10-17,211.06832885742188
2022-10-18,213.8754119873047
2022-10-19,212.0072784423828
2022-10-20,206.87237548828125
2022-10-21,211.78231811523438
2022-10-24,214.06121826171875
2022-10-25,218.56039428710938
2022-10-26,217.6409912109375
2022-10-27,216.21299743652344
2022-10-28,221.04466247558594
2022-10-31,220.06661987304688
2022-11-01,220.8001708984375
2022-11-02,216.4966583251953
2022-11-03,213.2200927734375
2022-11-04,215.2251739501953
2022-11-07,217.27908325195312
2022-11-08,220.40895080566406
2022-11-09,218.79513549804688
2022-11-10,230.02340698242188
2022-11-11,231.36337280273438
2022-11-14,232.1947021484375
2022-11-15,229.84732055664062
2022-11-16,226.9131317138672
2022-11-17,224.1060791015625
2022-11-18,225.94480895996094
2022-11-21,226.0719757080078
2022-11-22,228.46823120117188
2022-11-23,229.26051330566406
2022-11-25,230.90365600585938
2022-11-28,226.54144287109375
2022-11-29,225.73944091796875
2022-11-30,231.3046875
2022-12-01,234.7474822998047
2022-12-02,236.61561584472656
2022-12-05,233.11410522460938
2022-12-06,228.46823120117188
2022-12-07,229.98426818847656
2022-12-08,229.49525451660156
2022-12-09,227.79339599609375
2022-12-12,233.15321350097656
2022-12-13,233.14344787597656
2022-12-14,230.73739624023438
2022-12-15,236.53736877441406
2022-12-16,231.62742614746094
2022-12-19,228.9107208251953
2022-12-20,228.29283142089844
2022-12-21,233.61837768554688
2022-12-22,230.16610717773438
2022-12-23,231.77455139160156
2022-12-27,233.0397186279297
2022-12-28,230.5976104736328
2022-12-29,235.16799926757812
2022-12-30,233.14761352539062
2023-01-03,233.45166015625
2023-01-04,233.17703247070312
2023-01-05,225.3211212158203
2023-01-06,231.23513793945312
2023-01-09,236.5999298095703
2023-01-10,236.80587768554688
2023-01-11,239.17933654785156
2023-01-12,237.49240112304688
2023-01-13,239.14988708496094
2023-01-17,237.39434814453125
2023-01-18,233.9224090576172
2023-01-19,223.9774627685547
2023-01-20,229.3226318359375
2023-01-23,233.52032470703125
2023-01-24,237.78663635253906
2023-01-25,230.4995574951172
2023-01-26,230.7447509765625
2023-01-27,234.9718475341797
2023-01-30,231.43128967285156
2023-01-31,238.62030029296875
2023-02-01,241.2781524658203
2023-02-02,246.16238403320312
2023-02-03,243.86740112304688
2023-02-06,239.28721618652344
2023-02-07,240.73875427246094
2023-02-08,238.71836853027344
2023-02-09,237.266845703125
2023-02-10,236.8843231201172
2023-02-13,239.434326171875
2023-02-14,238.10049438476562
2023-02-15,240.80740356445312
2023-02-16,237.81605529785156
2023-02-17,242.13320922851562
2023-02-21,208.39271545410156
2023-02-22,217.37115478515625
2023-02-23,218.9150848388672
2023-02-24,216.66311645507812
2023-02-27,216.48611450195312
2023-02-28,215.994384765625
2023-03-01,215.8173828125
2023-03-02,217.23348999023438
2023-03-03,219.28878784179688
2023-03-06,217.3514862060547
2023-03-07,215.96487426757812
2023-03-08,216.7220916748047
2023-03-09,214.55859375
2023-03-10,209.38592529296875
2023-03-13,207.22242736816406
2023-03-14,208.68771362304688
2023-03-15,202.9643096923828
2023-03-16,202.9741668701172
2023-03-17,200.63365173339844
2023-03-20,204.70494079589844
2023-03-21,205.324462890625
2023-03-22,204.29190063476562
2023-03-23,203.7018585205078
2023-03-24,206.46522521972656
2023-03-27,208.8450469970703
2023-03-28,210.44798278808594
2023-03-29,213.41787719726562
2023-03-30,215.17816162109375
2023-03-31,218.57089233398438
2023-04-03,216.6532745361328
2023-04-04,211.08721923828125
2023-04-05,208.19602966308594
2023-04-06,206.53404235839844
2023-04-10,210.03497314453125
2023-04-11,213.2605438232422
2023-04-12,213.17202758789062
2023-04-13,215.0404815673828
2023-04-14,214.25375366210938
2023-04-17,215.05032348632812
2023-04-18,214.9322967529297
2023-04-19,213.68336486816406
2023-04-20,215.08966064453125
2023-04-21,215.20767211914062
2023-04-24,214.70614624023438
2023-04-25,210.5955047607422
2023-04-26,207.3699493408203
2023-04-27,212.4934844970703
2023-04-28,212.7196502685547
2023-05-01,213.91940307617188
2023-05-02,214.30294799804688
2023-05-03,211.97227478027344
2023-05-04,212.5623016357422
2023-05-05,216.51559448242188
2023-05-08,214.2340850830078
2023-05-09,213.19168090820312
2023-05-10,212.8081512451172
2023-05-11,212.65081787109375
2023-05-12,212.7196502685547
2023-05-15,213.19168090820312
2023-05-16,210.625
2023-05-17,213.39820861816406
2023-05-18,213.9783935546875
2023-05-19,213.56536865234375
2023-05-22,213.28919982910156
2023-05-23,216.5836181640625
2023-05-24,210.88250732421875
2023-05-25,214.186767578125
2023-05-26,217.80673217773438
2023-05-30,217.69821166992188
2023-05-31,214.9561309814453
2023-06-01,218.74374389648438
2023-06-02,224.11935424804688
2023-06-05,221.4857940673828
2023-06-06,222.18609619140625
2023-06-07,230.10655212402344
2023-06-08,229.58375549316406
2023-06-09,228.98211669921875
2023-06-12,229.88955688476562
2023-06-13,231.43812561035156
2023-06-14,230.60958862304688
2023-06-15,233.35165405273438
2023-06-16,233.87442016601562
2023-06-20,232.2567901611328
2023-06-21,233.13465881347656
2023-06-22,233.29246520996094
2023-06-23,232.5231170654297
2023-06-26,238.5201416015625
2023-06-27,241.1142578125
2023-06-28,239.07249450683594
2023-06-29,243.3828582763672
2023-06-30,244.7933349609375
2023-07-03,243.6294403076172
2023-07-05,239.1316680908203
2023-07-06,237.44500732421875
2023-07-07,238.9837188720703
2023-07-10,242.90940856933594
2023-07-11,245.60215759277344
2023-07-12,244.32977294921875
2023-07-13,244.20155334472656
2023-07-14,243.09681701660156
2023-07-17,243.89576721191406
2023-07-18,244.04371643066406
2023-07-19,244.4382781982422
2023-07-20,241.13397216796875
2023-07-21,240.02926635742188
2023-07-24,241.56796264648438
2023-07-25,241.63702392578125
2023-07-26,243.7182159423828
2023-07-27,244.7144317626953
2023-07-28,246.84495544433594
2023-07-31,248.17652893066406
2023-08-01,247.239501953125
2023-08-02,244.4382781982422
2023-08-03,245.32598876953125
2023-08-04,243.057373046875
2023-08-07,244.82293701171875
2023-08-08,242.43597412109375
2023-08-09,241.67645263671875
2023-08-10,239.20071411132812
2023-08-11,239.25003051757812
2023-08-14,237.89874267578125
2023-08-15,233.79550170898438
2023-08-16,232.9669952392578
2023-08-17,230.3235321044922
2023-08-18,229.15963745117188
2023-08-21,228.2099609375
2023-08-22,233.16610717773438
2023-08-23,236.6977081298828
2023-08-24,234.14544677734375
2023-08-25,236.0349578857422
2023-08-28,239.9523468017578
2023-08-29,241.87149047851562
2023-08-30,243.05859375
2023-08-31,241.51536560058594
2023-09-01,242.87062072753906
2023-09-05,238.013427734375
2023-09-06,236.9747314453125
2023-09-07,231.34588623046875
2023-09-08,230.2972869873047
2023-09-11,232.3450164794922
2023-09-12,229.73341369628906
2023-09-13,228.75404357910156
2023-09-14,230.24781799316406
2023-09-15,228.3088836669922
2023-09-18,228.8826446533203
2023-09-19,228.2594451904297
2023-09-20,225.33123779296875
2023-09-21,221.3148956298828
2023-09-22,221.7699432373047
2023-09-25,221.84909057617188
2023-09-26,213.92520141601562
2023-09-27,217.71401977539062
2023-09-28,220.67189025878906
2023-09-29,220.77078247070312
2023-10-02,218.9901580810547
2023-10-03,218.03057861328125
2023-10-04,220.74111938476562
2023-10-05,219.47488403320312
2023-10-06,220.3751220703125
2023-10-09,222.9075927734375
2023-10-10,224.27276611328125
2023-10-11,225.449951171875
2023-10-12,225.05426025390625
2023-10-13,220.20693969726562
2023-10-16,222.0963897705078
2023-10-17,221.7699432373047
2023-10-18,215.132080078125
2023-10-19,213.8460693359375
2023-10-20,213.00521850585938
2023-10-23,210.69033813476562
2023-10-24,211.57077026367188
2023-10-25,208.4447784423828
2023-10-26,210.51229858398438
2023-10-27,209.84950256347656
2023-10-30,209.87918090820312
2023-10-31,210.30453491210938
2023-11-01,209.24606323242188
2023-11-02,214.8946533203125
2023-11-03,219.15830993652344
2023-11-06,218.84176635742188
2023-11-07,218.11961364746094
2023-11-08,219.2374725341797
2023-11-09,219.08908081054688
2023-11-10,222.68995666503906
2023-11-13,221.1566162109375
2023-11-14,229.79275512695312
2023-11-15,231.03921508789062
2023-11-16,229.22889709472656
2023-11-17,230.9501953125
2023-11-20,231.31622314453125
2023-11-21,230.94029235839844
2023-11-22,230.3170623779297
2023-11-24,232.68136596679688
2023-11-27,231.56353759765625
2023-11-28,229.15963745117188
2023-11-29,230.0994415283203
2023-11-30,232.80995178222656
2023-12-01,236.2327880859375
2023-12-04,237.7562255859375
2023-12-05,235.43148803710938
2023-12-06,238.5179443359375
2023-12-07,238.48826599121094
2023-12-08,236.5889129638672
2023-12-11,235.1050262451172
2023-12-12,235.28309631347656
2023-12-13,238.13214111328125
2023-12-14,247.3123779296875
2023-12-15,249.25131225585938
2023-12-18,252.72303771972656
2023-12-19,253.65545654296875
2023-12-20,252.99087524414062
2023-12-21,257.0776062011719
2023-12-22,259.2499084472656
2023-12-26,261.8487854003906
2023-12-27,262.05706787109375
2023-12-28,262.3843688964844
2023-12-29,262.0273132324219
2024-01-02,256.5617980957031
2024-01-03,249.55880737304688
2024-01-04,249.12234497070312
2024-01-05,247.71380615234375
2024-01-08,250.78878784179688
2024-01-09,248.29905700683594
2024-01-10,248.59661865234375
2024-01-11,248.58670043945312
2024-01-12,249.58856201171875
2024-01-16,248.5172576904297
2024-01-17,247.4459991455078
2024-01-18,249.50918579101562
2024-01-19,251.3740234375
2024-01-22,251.8600616455078
2024-01-23,252.2766876220703
2024-01-24,249.02316284179688
2024-01-25,251.9989471435547
2024-01-26,250.1638641357422
2024-01-29,252.951171875
2024-01-30,255.1532745361328
2024-01-31,249.687744140625
2024-02-01,255.28221130371094
2024-02-02,254.6275634765625
2024-02-05,250.58047485351562
2024-02-06,251.60215759277344
2024-02-07,253.74472045898438
2024-02-08,259.75579833984375
2024-02-09,261.5015869140625
2024-02-12,262.6224670410156
2024-02-13,258.2679138183594
2024-02-14,261.59088134765625
2024-02-15,263.57470703125
2024-02-16,262.6100769042969
2024-02-20,262.64984130859375
2024-02-21,260.2432556152344
2024-02-22,271.9481506347656
2024-02-23,272.19677734375
2024-02-26,269.3724670410156
2024-02-27,266.5183410644531
2024-02-28,265.4841003417969
2024-02-29,264.18133544921875
2024-03-01,264.618896484375
2024-03-04,263.8531799316406
2024-03-05,260.34271240234375
2024-03-06,263.71392822265625
2024-03-07,265.9117431640625
2024-03-08,263.2962646484375
2024-03-11,261.77471923828125
2024-03-12,262.41119384765625
2024-03-13,263.4852294921875
2024-03-14,262.7194519042969
2024-03-15,261.744873046875
2024-03-18,262.1924133300781
2024-03-19,261.13824462890625
2024-03-20,263.4852294921875
2024-03-21,268.64654541015625
2024-03-22,267.03546142578125
2024-03-25,265.67303466796875
2024-03-26,266.94598388671875
2024-03-27,272.2265930175781
2024-03-28,273.0221862792969
2024-04-01,270.1879577636719
2024-04-02,268.7757873535156
2024-04-03,271.4906921386719
2024-04-04,269.3028564453125
2024-04-05,269.63104248046875
2024-04-08,269.7503662109375
2024-04-09,272.24652099609375
2024-04-10,270.26751708984375
2024-04-11,267.4034423828125
2024-04-12,263.1868591308594
2024-04-15,261.6752624511719
2024-04-16,261.2078857421875
2024-04-17,259.358154296875
2024-04-18,257.68743896484375
2024-04-19,258.15484619140625
2024-04-22,259.0797119140625
2024-04-23,260.6310729980469
2024-04-24,258.62225341796875
2024-04-25,258.2244567871094
2024-04-26,258.9603576660156
2024-04-29,261.0387878417969
2024-04-30,256.7625732421875
2024-05-01,259.50732421875
2024-05-02,261.3470764160156
2024-05-03,264.14154052734375
2024-05-06,269.1536865234375
2024-05-07,270.555908203125
2024-05-08,269.50177001953125
2024-05-09,276.3039245605469
2024-05-10,277.34814453125
2024-05-13,272.24652099609375
2024-05-14,270.4862976074219
2024-05-15,273.04205322265625
2024-05-16,269.064208984375
2024-05-17,270.1481628417969
2024-05-20,267.595947265625
2024-05-21,242.40257263183594
2024-05-22,242.38262939453125
2024-05-23,237.178466796875
2024-05-24,237.21835327148438
2024-05-28,232.87156677246094
2024-05-29,229.30242919921875
2024-05-30,230.59849548339844
2024-05-31,234.00811767578125
2024-06-03,228.68431091308594
2024-06-04,227.35833740234375
2024-06-05,227.74716186523438
2024-06-06,225.82301330566406
2024-06-07,225.46409606933594
2024-06-10,224.59674072265625
2024-06-11,225.01547241210938
2024-06-12,232.02413940429688
2024-06-13,232.96128845214844
2024-06-14,228.02630615234375
2024-06-17,231.36614990234375
2024-06-18,231.49575805664062
2024-06-20,231.0969696044922
2024-06-21,230.61843872070312
2024-06-24,231.5655517578125
2024-06-25,228.12600708007812
2024-06-26,229.11300659179688
2024-06-27,229.61148071289062
2024-06-28,231.23654174804688
2024-07-01,226.9894561767578
2024-07-02,227.5178680419922
2024-07-03,226.8997344970703
2024-07-05,225.92271423339844
2024-07-08,225.82301330566406
2024-07-09,224.31759643554688
2024-07-10,229.18280029296875
2024-07-11,234.5564422607422
2024-07-12,236.4307403564453
2024-07-15,235.91232299804688
2024-07-16,242.6219024658203
2024-07-17,242.6119384765625
2024-07-18,238.92315673828125
2024-07-19,235.8923797607422
2024-07-22,239.8403778076172
2024-07-23,239.14248657226562
2024-07-24,235.27426147460938
2024-07-25,239.8204345703125
2024-07-26,245.2040557861328
2024-07-29,244.4762725830078
2024-07-30,247.85598754882812
2024-07-31,249.57077026367188
2024-08-01,242.60195922851562
2024-08-02,240.64791870117188
2024-08-05,234.08787536621094
2024-08-06,235.0848388671875
2024-08-07,231.99423217773438
2024-08-08,234.73590087890625
2024-08-09,233.7289581298828
2024-08-12,232.3332061767578
2024-08-13,236.68995666503906
2024-08-14,235.7727508544922
2024-08-15,239.69082641601562
2024-08-16,238.93313598632812
2024-08-19,238.92315673828125
2024-08-20,238.74371337890625
2024-08-21,247.02850341796875
2024-08-22,255.25347900390625
2024-08-23,256.61932373046875
2024-08-26,256.3999938964844
2024-08-27,255.89999389648438
2024-08-28,256.29998779296875
2024-08-29,255.16000366210938
2024-08-30,256.55999755859375
2024-09-03,250.17999267578125
2024-09-04,250.13999938964844
2024-09-05,246.60000610351562
2024-09-06,244.27000427246094
2024-09-09,247.36000061035156
2024-09-10,248.85000610351562
2024-09-11,247.92999267578125
2024-09-12,248.24000549316406
2024-09-13,251.80999755859375
2024-09-16,253.3699951171875
2024-09-17,255.17999267578125
2024-09-18,255.61000061035156
2024-09-19,260.0299987792969
2024-09-20,255.5800018310547
2024-09-23,255.38999938964844
2024-09-24,257.9200134277344
2024-09-25,255.58999633789062
2024-09-26,260.9599914550781
2024-09-27,261.6600036621094
2024-09-30,262.6300048828125
2024-10-01,260.8299865722656
2024-10-02,260.5899963378906
2024-10-03,255.30999755859375
2024-10-04,252.0
2024-10-07,252.7899932861328
2024-10-08,250.30999755859375
2024-10-09,253.19000244140625
2024-10-10,253.60000610351562
2024-10-11,256.6199951171875
2024-10-14,257.8699951171875
2024-10-15,257.17999267578125
2024-10-16,256.6499938964844
2024-10-17,256.1400146484375
2024-10-18,257.1700134277344
2024-10-21,253.35000610351562
2024-10-22,251.11000061035156
2024-10-23,249.97000122070312
2024-10-24,248.88999938964844
2024-10-25,248.10000610351562
2024-10-28,250.3699951171875
2024-10-29,249.13999938964844
2024-10-30,250.8800048828125
2024-10-31,247.88999938964844
2024-11-01,249.02999877929688
2024-11-04,247.55999755859375
2024-11-05,253.3800048828125
2024-11-06,264.3599853515625
2024-11-07,260.57000732421875
2024-11-08,261.44000244140625
2024-11-11,261.2099914550781
2024-11-12,257.6099853515625
2024-11-13,259.0400085449219
2024-11-14,256.55999755859375
2024-11-15,254.77999877929688
2024-11-18,253.4499969482422
2024-11-19,249.86000061035156
2024-11-20,252.55999755859375
2024-11-21,256.5799865722656
2024-11-22,261.2699890136719
2024-11-25,263.6199951171875
2024-11-26,258.7300109863281
2024-11-27,259.3599853515625
2024-11-29,260.989990234375
2024-12-02,259.1499938964844
2024-12-03,258.44000244140625
2024-12-04,256.5400085449219
2024-12-05,254.5800018310547
2024-12-06,254.39999389648438
2024-12-09,255.42999267578125
2024-12-10,252.8699951171875
2024-12-11,249.5500030517578
2024-12-12,229.11000061035156
2024-12-13,226.4600067138672
2024-12-16,224.0399932861328
2024-12-17,224.00999450683594
