,KKR
2018-04-24,19.25931739807129
2018-04-25,18.89508056640625
2018-04-26,19.02255630493164
2018-04-27,18.995243072509766
2018-04-30,19.068086624145508
2018-05-01,19.486970901489258
2018-05-02,19.578027725219727
2018-05-03,20.16082000732422
2018-05-04,20.943941116333008
2018-05-07,20.570587158203125
2018-05-08,20.64344024658203
2018-05-09,20.83466911315918
2018-05-10,20.497745513916016
2018-05-11,20.21331214904785
2018-05-14,19.95639419555664
2018-05-15,19.818769454956055
2018-05-16,20.479393005371094
2018-05-17,20.83722496032715
2018-05-18,20.55279541015625
2018-05-21,20.782180786132812
2018-05-22,20.70877456665039
2018-05-23,20.451868057250977
2018-05-24,20.64454460144043
2018-05-25,20.60784912109375
2018-05-29,20.103200912475586
2018-05-30,20.32341194152832
2018-05-31,20.396814346313477
2018-06-01,20.617021560668945
2018-06-04,20.662900924682617
2018-06-05,20.59867286682129
2018-06-06,20.791351318359375
2018-06-07,20.626195907592773
2018-06-08,21.08496856689453
2018-06-11,21.341876983642578
2018-06-12,21.32352638244629
2018-06-13,21.681367874145508
2018-06-14,21.80063819885254
2018-06-15,21.938274383544922
2018-06-18,21.984149932861328
2018-06-19,22.186012268066406
2018-06-20,22.27776336669922
2018-06-21,22.543848037719727
2018-06-22,22.800758361816406
2018-06-25,22.516321182250977
2018-06-26,22.938390731811523
2018-06-27,22.79157829284668
2018-06-28,22.433746337890625
2018-06-29,22.800758361816406
2018-07-02,23.79170036315918
2018-07-03,24.479848861694336
2018-07-05,24.63582420349121
2018-07-06,24.81015968322754
2018-07-09,24.874385833740234
2018-07-10,24.112838745117188
2018-07-11,24.122007369995117
2018-07-12,24.406444549560547
2018-07-13,24.342222213745117
2018-07-16,24.406444549560547
2018-07-17,24.68170738220215
2018-07-18,24.956968307495117
2018-07-19,24.828510284423828
2018-07-20,25.021190643310547
2018-07-23,25.085416793823242
2018-07-24,25.232229232788086
2018-07-25,25.45243263244629
2018-07-26,25.55337142944336
2018-07-27,25.3790340423584
2018-07-30,25.057893753051758
2018-07-31,25.12212562561035
2018-08-01,25.131296157836914
2018-08-02,24.892738342285156
2018-08-03,24.883506774902344
2018-08-06,24.59727668762207
2018-08-07,24.357208251953125
2018-08-08,24.135616302490234
2018-08-09,24.227941513061523
2018-08-10,23.75705337524414
2018-08-13,23.267696380615234
2018-08-14,23.489290237426758
2018-08-15,23.175357818603516
2018-08-16,23.42466163635254
2018-08-17,23.452354431152344
2018-08-20,23.590858459472656
2018-08-21,23.904783248901367
2018-08-22,24.20025062561035
2018-08-23,24.45878028869629
2018-08-24,24.643444061279297
2018-08-27,24.431076049804688
2018-08-28,24.301816940307617
2018-08-29,24.311046600341797
2018-08-30,24.06174659729004
2018-08-31,24.080217361450195
2018-09-04,23.96941375732422
2018-09-05,23.49852752685547
2018-09-06,23.2399959564209
2018-09-07,23.193828582763672
2018-09-10,24.329511642456055
2018-09-11,24.495718002319336
2018-09-12,24.809642791748047
2018-09-13,25.09587287902832
2018-09-14,25.409801483154297
2018-09-17,25.50213050842285
2018-09-18,25.548295974731445
2018-09-19,25.751426696777344
2018-09-20,25.871458053588867
2018-09-21,26.08382225036621
2018-09-24,26.08382225036621
2018-09-25,25.96379280090332
2018-09-26,25.852989196777344
2018-09-27,25.39133071899414
2018-09-28,25.178970336914062
2018-10-01,25.39133071899414
2018-10-02,25.409801483154297
2018-10-03,25.880693435668945
2018-10-04,25.57599449157715
2018-10-05,24.901966094970703
2018-10-08,24.3387451171875
2018-10-09,24.06174659729004
2018-10-10,22.547504425048828
2018-10-11,22.390539169311523
2018-10-12,22.61213493347168
2018-10-15,22.91683006286621
2018-10-16,23.68318748474121
2018-10-17,23.590858459472656
2018-10-18,22.77832794189453
2018-10-19,22.316673278808594
2018-10-22,22.076608657836914
2018-10-23,21.3748779296875
2018-10-24,20.423860549926758
2018-10-25,21.7072811126709
2018-10-26,21.18099021911621
2018-10-29,20.119173049926758
2018-10-30,21.365650177001953
2018-10-31,21.8365478515625
2018-11-01,22.685998916625977
2018-11-02,22.17093849182129
2018-11-05,22.27301788330078
2018-11-06,22.263744354248047
2018-11-07,22.959774017333984
2018-11-08,22.681360244750977
2018-11-09,22.0781307220459
2018-11-12,21.16864776611328
2018-11-13,21.224336624145508
2018-11-14,20.80671501159668
2018-11-15,20.695348739624023
2018-11-16,20.25916862487793
2018-11-19,19.581695556640625
2018-11-20,19.433210372924805
2018-11-21,20.17564582824707
2018-11-23,20.56542205810547
2018-11-26,21.04800796508789
2018-11-27,20.713911056518555
2018-11-28,21.344980239868164
2018-11-29,21.10369300842285
2018-11-30,21.270736694335938
2018-12-03,21.948205947875977
2018-12-04,20.6025390625
2018-12-06,20.05499839782715
2018-12-07,19.488893508911133
2018-12-10,19.59097671508789
2018-12-11,19.405364990234375
2018-12-12,19.628101348876953
2018-12-13,19.294004440307617
2018-12-14,18.67222023010254
2018-12-17,18.375244140625
2018-12-18,18.477325439453125
2018-12-19,17.957624435424805
2018-12-20,17.734893798828125
2018-12-21,17.651369094848633
2018-12-24,17.335834503173828
2018-12-26,18.208192825317383
2018-12-27,18.41236114501953
2018-12-28,18.226755142211914
2018-12-31,18.217477798461914
2019-01-02,18.208192825317383
2019-01-03,17.363677978515625
2019-01-04,18.560850143432617
2019-01-07,19.201200485229492
2019-01-08,19.609533309936523
2019-01-09,19.934358596801758
2019-01-10,19.60025978088379
2019-01-11,19.396089553833008
2019-01-14,19.266164779663086
2019-01-15,19.581695556640625
2019-01-16,20.648944854736328
2019-01-17,21.020170211791992
2019-01-18,21.177932739257812
2019-01-22,20.56542205810547
2019-01-23,20.686071395874023
2019-01-24,20.751033782958984
2019-01-25,21.187210083007812
2019-01-28,21.14080810546875
2019-01-29,20.84383773803711
2019-01-30,20.93663787841797
2019-01-31,20.834556579589844
2019-02-01,21.790437698364258
2019-02-04,22.003887176513672
2019-02-05,22.03173065185547
2019-02-06,21.567712783813477
2019-02-07,21.57698631286621
2019-02-08,21.618974685668945
2019-02-11,21.87090301513672
2019-02-12,22.029521942138672
2019-02-13,21.926889419555664
2019-02-14,21.824249267578125
2019-02-15,21.95487403869629
2019-02-19,22.11349868774414
2019-02-20,22.066852569580078
2019-02-21,22.076175689697266
2019-02-22,21.786930084228516
2019-02-25,21.264415740966797
2019-02-26,21.264415740966797
2019-02-27,21.301738739013672
2019-02-28,20.741901397705078
2019-03-01,21.049808502197266
2019-03-04,21.535003662109375
2019-03-05,21.33905601501465
2019-03-06,21.245752334594727
2019-03-07,21.199098587036133
2019-03-08,20.891189575195312
2019-03-11,21.42303466796875
2019-03-12,21.637638092041016
2019-03-13,22.225465774536133
2019-03-14,22.5240421295166
2019-03-15,22.54270362854004
2019-03-18,22.86927604675293
2019-03-19,22.58935546875
2019-03-20,22.468055725097656
2019-03-21,22.878602981567383
2019-03-22,22.076175689697266
2019-03-25,21.982872009277344
2019-03-26,22.104169845581055
2019-03-27,21.66562843322754
2019-03-28,21.702951431274414
2019-03-29,21.91754722595215
2019-04-01,22.51471710205078
2019-04-02,21.693618774414062
2019-04-03,22.010862350463867
2019-04-04,22.066852569580078
2019-04-05,22.206804275512695
2019-04-08,22.066852569580078
2019-04-09,21.36705207824707
2019-04-10,21.52567481994629
2019-04-11,21.43235969543457
2019-04-12,21.777599334716797
2019-04-15,21.786930084228516
2019-04-16,22.262786865234375
2019-04-17,21.898889541625977
2019-04-18,22.169479370117188
2019-04-22,21.85224151611328
2019-04-23,22.188140869140625
2019-04-24,22.23479461669922
2019-04-25,22.496051788330078
2019-04-26,22.915931701660156
2019-04-29,23.149192810058594
2019-04-30,22.81329345703125
2019-05-01,22.990575790405273
2019-05-02,22.59868812561035
2019-05-03,23.01856231689453
2019-05-06,22.54270362854004
2019-05-07,22.30944061279297
2019-05-08,22.169479370117188
2019-05-09,22.318771362304688
2019-05-10,22.65174674987793
2019-05-13,21.845102310180664
2019-05-14,22.595470428466797
2019-05-15,22.708023071289062
2019-05-16,23.130104064941406
2019-05-17,23.13948631286621
2019-05-20,22.98003578186035
2019-05-21,23.420873641967773
2019-05-22,23.35521697998047
2019-05-23,22.54857063293457
2019-05-24,22.50167465209961
2019-05-28,22.088972091674805
2019-05-29,21.760684967041016
2019-05-30,21.92951202392578
2019-05-31,20.897764205932617
2019-06-03,21.310462951660156
2019-06-04,22.107730865478516
2019-06-05,22.239042282104492
2019-06-06,22.3140811920166
2019-06-07,22.473533630371094
2019-06-10,22.473533630371094
2019-06-11,22.54857063293457
2019-06-12,22.604846954345703
2019-06-13,22.801820755004883
2019-06-14,22.3140811920166
2019-06-17,22.060836791992188
2019-06-18,21.92951202392578
2019-06-19,22.78306770324707
2019-06-20,23.11134910583496
2019-06-21,23.064453125
2019-06-24,22.595470428466797
2019-06-25,22.473533630371094
2019-06-26,23.0081729888916
2019-06-27,23.35521697998047
2019-06-28,23.7022647857666
2019-07-01,24.27442169189453
2019-07-02,24.24628257751465
2019-07-03,24.377593994140625
2019-07-05,24.33069610595703
2019-07-08,23.82419776916504
2019-07-09,24.471389770507812
2019-07-10,24.58394432067871
2019-07-11,24.81843376159668
2019-07-12,25.127965927124023
2019-07-15,24.893474578857422
2019-07-16,24.433870315551758
2019-07-17,23.8710994720459
2019-07-18,23.861717224121094
2019-07-19,23.580326080322266
2019-07-22,24.518291473388672
2019-07-23,25.062307357788086
2019-07-24,25.596940994262695
2019-07-25,25.690736770629883
2019-07-26,25.606325149536133
2019-07-29,25.240516662597656
2019-07-30,25.33431625366211
2019-07-31,25.09044647216797
2019-08-01,24.096206665039062
2019-08-02,23.686203002929688
2019-08-05,22.98871612548828
2019-08-06,23.648494720458984
2019-08-07,23.054691314697266
2019-08-08,23.742755889892578
2019-08-09,23.723901748657227
2019-08-12,23.064115524291992
2019-08-13,23.59194564819336
2019-08-14,22.91330909729004
2019-08-15,22.602270126342773
2019-08-16,23.064115524291992
2019-08-19,23.290328979492188
2019-08-20,23.497692108154297
2019-08-21,24.223453521728516
2019-08-22,24.195173263549805
2019-08-23,23.99724006652832
2019-08-26,24.223453521728516
2019-08-27,24.185749053955078
2019-08-28,24.20459747314453
2019-08-29,24.46851348876953
2019-08-30,24.35540771484375
2019-09-03,23.818157196044922
2019-09-04,24.30828094482422
2019-09-05,25.22254753112793
2019-09-06,25.279102325439453
2019-09-09,25.392213821411133
2019-09-10,25.34508514404297
2019-09-11,25.63726806640625
2019-09-12,26.43843650817871
2019-09-13,26.513843536376953
2019-09-16,26.62694549560547
2019-09-17,26.91913604736328
2019-09-18,26.39130973815918
2019-09-19,27.183048248291016
2019-09-20,27.47524070739746
2019-09-23,27.748577117919922
2019-09-24,27.578916549682617
2019-09-25,27.899383544921875
2019-09-26,27.701452255249023
2019-09-27,25.750375747680664
2019-09-30,25.30738067626953
2019-10-01,24.56276512145996
2019-10-02,23.921833038330078
2019-10-03,24.20459747314453
2019-10-04,24.39310646057129
2019-10-07,24.751279830932617
2019-10-08,24.223453521728516
2019-10-09,24.72300148010254
2019-10-10,24.666446685791016
2019-10-11,24.78897476196289
2019-10-14,24.628746032714844
2019-10-15,25.250825881958008
2019-10-16,25.231979370117188
2019-10-17,25.712671279907227
2019-10-18,25.87291145324707
2019-10-21,26.19337272644043
2019-10-22,25.891756057739258
2019-10-23,26.956832885742188
2019-10-24,26.306480407714844
2019-10-25,26.53269386291504
2019-10-28,27.05109214782715
2019-10-29,26.994537353515625
2019-10-30,27.16419792175293
2019-10-31,27.173625946044922
2019-11-01,27.767425537109375
2019-11-04,27.333858489990234
2019-11-05,27.673173904418945
2019-11-06,27.616621017456055
2019-11-07,27.4982967376709
2019-11-08,27.59295654296875
2019-11-11,27.69707679748535
2019-11-12,27.848535537719727
2019-11-13,27.82959747314453
2019-11-14,28.208234786987305
2019-11-15,28.2460994720459
2019-11-18,27.886394500732422
2019-11-19,27.57402229309082
2019-11-20,27.744403839111328
2019-11-21,27.507762908935547
2019-11-22,27.58348846435547
2019-11-25,27.962125778198242
2019-11-26,28.06624984741211
2019-11-27,28.17983627319336
2019-11-29,27.914794921875
2019-12-02,27.441503524780273
2019-12-03,26.75049591064453
2019-12-04,27.18592071533203
2019-12-05,27.555095672607422
2019-12-06,27.57402229309082
2019-12-09,27.441503524780273
2019-12-10,27.57402229309082
2019-12-11,27.58348846435547
2019-12-12,27.69707679748535
2019-12-13,27.59295654296875
2019-12-16,27.93372917175293
2019-12-17,27.839065551757812
2019-12-18,27.772802352905273
2019-12-19,28.189302444458008
2019-12-20,28.06624984741211
2019-12-23,27.48883056640625
2019-12-24,27.450971603393555
2019-12-26,27.71600914001465
2019-12-27,27.611888885498047
2019-12-30,27.4982967376709
2019-12-31,27.611888885498047
2020-01-02,27.801204681396484
2020-01-03,27.469898223876953
2020-01-06,27.4982967376709
2020-01-07,27.517227172851562
2020-01-08,28.075712203979492
2020-01-09,28.34075927734375
2020-01-10,28.378618240356445
2020-01-13,28.397552490234375
2020-01-14,27.725475311279297
2020-01-15,27.952659606933594
2020-01-16,28.880308151245117
2020-01-17,29.533456802368164
2020-01-21,29.08855628967285
2020-01-22,29.80796241760254
2020-01-23,29.533456802368164
2020-01-24,29.050695419311523
2020-01-27,28.69099235534668
2020-01-28,28.804584503173828
2020-01-29,29.363069534301758
2020-01-30,28.7667179107666
2020-01-31,30.196062088012695
2020-02-03,30.04460906982422
2020-02-04,30.858673095703125
2020-02-05,31.36983299255371
2020-02-06,31.890453338623047
2020-02-07,31.65767478942871
2020-02-10,31.923707962036133
2020-02-11,32.13273620605469
2020-02-12,31.695680618286133
2020-02-13,31.838193893432617
2020-02-14,31.8667049407959
2020-02-18,31.89520263671875
2020-02-19,32.23724365234375
2020-02-20,32.01871109008789
2020-02-21,31.458160400390625
2020-02-24,30.051986694335938
2020-02-25,28.6838321685791
2020-02-26,28.65532875061035
2020-02-27,27.410682678222656
2020-02-28,27.17314910888672
2020-03-02,28.49380874633789
2020-03-03,27.515188217163086
2020-03-04,27.961750030517578
2020-03-05,26.783607482910156
2020-03-06,25.60546875
2020-03-09,22.66012954711914
2020-03-10,24.151803970336914
2020-03-11,22.916662216186523
2020-03-12,20.921432495117188
2020-03-13,24.08530044555664
2020-03-16,20.78841209411621
2020-03-17,20.626893997192383
2020-03-18,18.565155029296875
2020-03-19,19.572267532348633
2020-03-20,18.118602752685547
2020-03-23,17.57703971862793
2020-03-24,20.750408172607422
2020-03-25,22.80264663696289
2020-03-26,24.32282829284668
2020-03-27,23.33470916748047
2020-03-30,23.296707153320312
2020-03-31,22.29908561706543
2020-04-01,20.826416015625
2020-04-02,20.864423751831055
2020-04-03,21.111452102661133
2020-04-06,23.14468765258789
2020-04-07,22.916662216186523
2020-04-08,23.45822525024414
2020-04-09,24.03778648376465
2020-04-13,22.755142211914062
2020-04-14,23.002172470092773
2020-04-15,22.090063095092773
2020-04-16,21.966548919677734
2020-04-17,22.726638793945312
2020-04-20,21.80503273010254
2020-04-21,20.750408172607422
2020-04-22,21.063947677612305
2020-04-23,21.947547912597656
2020-04-24,22.43210220336914
2020-04-27,23.714750289916992
2020-04-28,24.151803970336914
2020-04-29,25.168420791625977
2020-04-30,23.952281951904297
2020-05-01,23.163686752319336
2020-05-04,23.059179306030273
2020-05-05,23.372713088989258
2020-05-06,24.73137092590332
2020-05-07,25.548465728759766
2020-05-08,25.329940795898438
2020-05-11,25.08291244506836
2020-05-12,24.427331924438477
2020-05-13,23.154191970825195
2020-05-14,23.610240936279297
2020-05-15,23.62457275390625
2020-05-18,24.694509506225586
2020-05-19,24.713613510131836
2020-05-20,25.496957778930664
2020-05-21,25.363216400146484
2020-05-22,25.640254974365234
2020-05-26,27.28337287902832
2020-05-27,27.38845443725586
2020-05-28,27.006328582763672
2020-05-29,26.50957489013672
2020-06-01,27.025436401367188
2020-06-02,28.028501510620117
2020-06-03,28.830955505371094
2020-06-04,28.95514488220215
2020-06-05,29.002910614013672
2020-06-08,30.283016204833984
2020-06-09,30.139720916748047
2020-06-10,29.2703914642334
2020-06-11,26.70063591003418
2020-06-12,27.846996307373047
2020-06-15,28.76409149169922
2020-06-16,29.279945373535156
2020-06-17,29.451900482177734
2020-06-18,30.29256248474121
2020-06-19,30.3785457611084
2020-06-22,29.929553985595703
2020-06-23,30.082393646240234
2020-06-24,28.95514488220215
2020-06-25,30.06329345703125
2020-06-26,28.2673282623291
2020-06-29,28.8214054107666
2020-06-30,29.499664306640625
2020-07-01,29.47100830078125
2020-07-02,29.805362701416016
2020-07-06,30.16837501525879
2020-07-07,29.42323875427246
2020-07-08,32.36555862426758
2020-07-09,33.17756652832031
2020-07-10,33.330421447753906
2020-07-13,32.66171646118164
2020-07-14,32.948299407958984
2020-07-15,33.44505310058594
2020-07-16,33.120243072509766
2020-07-17,33.41639709472656
2020-07-20,33.44505310058594
2020-07-21,34.02777862548828
2020-07-22,33.980018615722656
2020-07-23,33.48326873779297
2020-07-24,33.13935470581055
2020-07-27,33.62656784057617
2020-07-28,33.39728546142578
2020-07-29,34.3048210144043
2020-07-30,33.827171325683594
2020-07-31,33.78895950317383
2020-08-03,34.199745178222656
2020-08-04,34.61052322387695
2020-08-05,34.68695068359375
2020-08-06,35.002193450927734
2020-08-07,35.250579833984375
2020-08-10,35.355655670166016
2020-08-11,33.43549728393555
2020-08-12,34.734710693359375
2020-08-13,34.744258880615234
2020-08-14,35.12301254272461
2020-08-17,34.54769515991211
2020-08-18,34.260040283203125
2020-08-19,34.29838943481445
2020-08-20,32.917640686035156
2020-08-21,33.387474060058594
2020-08-24,33.35871505737305
2020-08-25,33.291595458984375
2020-08-26,33.55049133300781
2020-08-27,33.387474060058594
2020-08-28,33.492950439453125
2020-08-31,34.346343994140625
2020-09-01,34.76823425292969
2020-09-02,35.26683807373047
2020-09-03,34.20250701904297
2020-09-04,34.23126983642578
2020-09-08,32.85051727294922
2020-09-09,33.5217170715332
2020-09-10,33.25324249267578
2020-09-11,33.2244758605957
2020-09-14,33.74225616455078
2020-09-15,34.54769515991211
