,DOC
2021-06-01,28.546512603759766
2021-06-02,28.638681411743164
2021-06-03,28.370561599731445
2021-06-04,28.228118896484375
2021-06-07,28.563270568847656
2021-06-08,28.71409034729004
2021-06-09,28.99897003173828
2021-06-10,29.275468826293945
2021-06-11,29.141408920288086
2021-06-14,29.577106475830078
2021-06-15,29.13302993774414
2021-06-16,28.680570602416992
2021-06-17,28.613548278808594
2021-06-18,27.725391387939453
2021-06-21,28.353801727294922
2021-06-22,28.21973991394043
2021-06-23,28.353801727294922
2021-06-24,28.370561599731445
2021-06-25,28.47948455810547
2021-06-28,28.110820770263672
2021-06-29,28.21973991394043
2021-06-30,27.892967224121094
2021-07-01,27.90972900390625
2021-07-02,27.993511199951172
2021-07-06,28.462724685668945
2021-07-07,28.77274513244629
2021-07-08,28.638681411743164
2021-07-09,29.124645233154297
2021-07-12,29.317363739013672
2021-07-13,28.89004135131836
2021-07-14,29.30060386657715
2021-07-15,29.56034278869629
2021-07-16,29.794952392578125
2021-07-19,29.275468826293945
2021-07-20,30.16362190246582
2021-07-21,30.27254295349121
2021-07-22,30.213895797729492
2021-07-23,30.389841079711914
2021-07-26,30.49039077758789
2021-07-27,30.976354598999023
2021-07-28,30.8674373626709
2021-07-29,31.118799209594727
2021-07-30,30.976354598999023
2021-08-02,30.71662139892578
2021-08-03,30.78365707397461
2021-08-04,30.95960235595703
2021-08-05,31.30313491821289
2021-08-06,30.703426361083984
2021-08-09,30.526044845581055
2021-08-10,29.87565803527832
2021-08-11,29.75740623474121
2021-08-12,29.7320613861084
2021-08-13,30.26420021057129
2021-08-16,30.09527015686035
2021-08-17,30.137502670288086
2021-08-18,29.824974060058594
2021-08-19,29.689834594726562
2021-08-20,29.698284149169922
2021-08-23,29.512454986572266
2021-08-24,29.689834594726562
2021-08-25,29.75740623474121
2021-08-26,29.698284149169922
2021-08-27,29.98546600341797
2021-08-30,30.238866806030273
2021-08-31,30.407798767089844
2021-09-01,30.855459213256836
2021-09-02,30.931480407714844
2021-09-03,30.703426361083984
2021-09-07,30.21352195739746
2021-09-08,30.703426361083984
2021-09-09,30.07837677001953
2021-09-10,29.8587646484375
2021-09-13,29.968568801879883
2021-09-14,29.87565803527832
2021-09-15,29.79119300842285
2021-09-16,29.816532135009766
2021-09-17,29.427988052368164
2021-09-20,29.33507537841797
2021-09-21,29.09857177734375
2021-09-22,29.242158889770508
2021-09-23,29.14080047607422
2021-09-24,28.752256393432617
2021-09-27,28.397497177124023
2021-09-28,28.397497177124023
2021-09-29,28.72691535949707
2021-09-30,28.279247283935547
2021-10-01,28.625566482543945
2021-10-04,28.819826126098633
2021-10-05,28.338375091552734
2021-10-06,28.600217819213867
2021-10-07,28.532649993896484
2021-10-08,28.397497177124023
2021-10-11,28.52419662475586
2021-10-12,28.498859405517578
2021-10-13,28.710025787353516
2021-10-14,29.08167266845703
2021-10-15,29.259056091308594
2021-10-18,29.233715057373047
2021-10-19,29.09012222290039
2021-10-20,29.461776733398438
2021-10-21,29.377302169799805
2021-10-22,29.326627731323242
2021-10-25,29.09012222290039
2021-10-26,29.622257232666016
2021-10-27,30.120607376098633
2021-10-28,30.526044845581055
2021-10-29,29.993907928466797
2021-11-01,30.053041458129883
2021-11-02,29.884103775024414
2021-11-03,29.520902633666992
2021-11-04,28.96342658996582
2021-11-05,29.176456451416016
2021-11-08,28.971946716308594
2021-11-09,28.95490264892578
2021-11-10,28.963422775268555
2021-11-11,29.125322341918945
2021-11-12,28.810039520263672
2021-11-15,29.1082820892334
2021-11-16,29.125322341918945
2021-11-17,29.8155460357666
2021-11-18,29.67919921875
2021-11-19,29.1508846282959
2021-11-22,28.869693756103516
2021-11-23,29.159414291381836
2021-11-24,29.559904098510742
2021-11-26,28.88673210144043
2021-11-29,29.023073196411133
2021-11-30,28.000532150268555
2021-12-01,27.702289581298828
2021-12-02,28.56292724609375
2021-12-03,28.537364959716797
2021-12-06,29.040117263793945
2021-12-07,29.125322341918945
2021-12-08,29.423564910888672
2021-12-09,29.091238021850586
2021-12-10,28.793001174926758
2021-12-13,29.329833984375
2021-12-14,28.9804630279541
2021-12-15,29.346874237060547
2021-12-16,29.61102867126465
2021-12-17,29.755887985229492
2021-12-20,29.730327606201172
2021-12-21,29.977436065673828
2021-12-22,30.18194007873535
2021-12-23,29.985965728759766
2021-12-27,30.420541763305664
2021-12-28,30.573923110961914
2021-12-29,30.761388778686523
2021-12-30,30.676179885864258
2021-12-31,30.75286293029785
2022-01-03,30.786949157714844
2022-01-04,31.23857307434082
2022-01-05,30.676179885864258
2022-01-06,30.642093658447266
2022-01-07,30.650611877441406
2022-01-10,30.53131675720215
2022-01-11,30.608003616333008
2022-01-12,30.676179885864258
2022-01-13,30.92328643798828
2022-01-14,30.74435043334961
2022-01-18,30.74435043334961
2022-01-19,30.420541763305664
2022-01-20,29.78145980834961
2022-01-21,29.85814666748047
2022-01-24,29.70476722717285
2022-01-25,29.960403442382812
2022-01-26,29.559904098510742
2022-01-27,29.261661529541016
2022-01-28,29.772933959960938
2022-01-31,30.13934326171875
2022-02-01,29.721811294555664
2022-02-02,29.568429946899414
2022-02-03,28.971946716308594
2022-02-04,28.136869430541992
2022-02-07,27.73637580871582
2022-02-08,27.796024322509766
2022-02-09,28.460676193237305
2022-02-10,27.661026000976562
2022-02-11,27.901779174804688
2022-02-14,27.6008358001709
2022-02-15,27.47186279296875
2022-02-16,27.53204917907715
2022-02-17,27.394474029541016
2022-02-18,27.282695770263672
2022-02-22,27.3256893157959
2022-02-23,26.551830291748047
2022-02-24,26.5604305267334
2022-02-25,27.20530891418457
2022-02-28,26.706602096557617
2022-03-01,26.440052032470703
2022-03-02,27.084932327270508
2022-03-03,27.695419311523438
2022-03-04,28.34029769897461
2022-03-07,27.652429580688477
2022-03-08,27.626632690429688
2022-03-09,27.712615966796875
2022-03-10,28.073747634887695
2022-03-11,27.86738395690918
2022-03-14,27.772802352905273
2022-03-15,28.073747634887695
2022-03-16,28.495067596435547
2022-03-17,28.59824562072754
2022-03-18,28.512266159057617
2022-03-21,28.529462814331055
2022-03-22,28.77881622314453
2022-03-23,28.65843963623047
2022-03-24,29.028165817260742
2022-03-25,29.466686248779297
2022-03-28,29.70744514465332
2022-03-29,30.343721389770508
2022-03-30,29.948198318481445
2022-03-31,29.518280029296875
2022-04-01,30.102962493896484
2022-04-04,30.309329986572266
2022-04-05,29.535472869873047
2022-04-06,30.403913497924805
2022-04-07,30.1115665435791
2022-04-08,30.283531188964844
2022-04-11,29.9567928314209
2022-04-12,30.163158416748047
2022-04-13,30.188947677612305
2022-04-14,30.12016487121582
2022-04-18,29.827817916870117
2022-04-19,29.982585906982422
2022-04-20,30.352323532104492
2022-04-21,30.438302993774414
2022-04-22,29.630056381225586
2022-04-25,29.47528076171875
2022-04-26,29.363506317138672
2022-04-27,29.03676414489746
2022-04-28,29.440895080566406
2022-04-29,28.211322784423828
2022-05-02,27.704017639160156
2022-05-03,28.40908432006836
2022-05-04,27.75560760498047
2022-05-05,27.067737579345703
2022-05-06,26.607633590698242
2022-05-09,26.060726165771484
2022-05-10,25.461729049682617
2022-05-11,25.678756713867188
2022-05-12,25.8784236907959
2022-05-13,26.112815856933594
2022-05-16,26.20830535888672
2022-05-17,26.81598472595215
2022-05-18,26.104129791259766
2022-05-19,25.418323516845703
2022-05-20,25.539857864379883
2022-05-23,25.54854393005371
2022-05-24,25.574583053588867
2022-05-25,25.60930824279785
2022-05-26,25.461729049682617
2022-05-27,26.112815856933594
2022-05-31,25.774250030517578
2022-06-01,25.461729049682617
2022-06-02,25.418323516845703
2022-06-03,24.906139373779297
2022-06-06,24.732515335083008
2022-06-07,24.958223342895508
2022-06-08,23.83835792541504
2022-06-09,22.536190032958984
2022-06-10,22.249711990356445
2022-06-13,20.869417190551758
2022-06-14,20.348546981811523
2022-06-15,21.155893325805664
2022-06-16,20.930185317993164
2022-06-17,21.025676727294922
2022-06-21,21.598628997802734
2022-06-22,21.85906219482422
2022-06-23,21.9719181060791
2022-06-24,22.657726287841797
2022-06-27,22.588279724121094
2022-06-28,22.110815048217773
2022-06-29,22.432016372680664
2022-06-30,22.49278450012207
2022-07-01,23.074420928955078
2022-07-05,22.874755859375
2022-07-06,23.02233123779297
2022-07-07,22.91815948486328
2022-07-08,22.761899948120117
2022-07-11,22.822669982910156
2022-07-12,22.90079689025879
2022-07-13,22.536190032958984
2022-07-14,22.423337936401367
2022-07-15,22.761899948120117
2022-07-18,22.57091522216797
2022-07-19,22.961566925048828
2022-07-20,22.848709106445312
2022-07-21,23.143869400024414
2022-07-22,23.265405654907227
2022-07-25,23.213319778442383
2022-07-26,23.22199821472168
2022-07-27,23.352214813232422
2022-07-28,23.86440086364746
2022-07-29,23.985939025878906
2022-08-01,23.916486740112305
2022-08-02,23.699462890625
2022-08-03,23.38694190979004
2022-08-04,23.33485221862793
2022-08-05,23.273405075073242
2022-08-08,23.896717071533203
2022-08-09,24.2127628326416
2022-08-10,24.739511489868164
2022-08-11,24.397127151489258
2022-08-12,24.906312942504883
2022-08-15,24.774625778198242
2022-08-16,24.80096435546875
2022-08-17,24.695615768432617
2022-08-18,24.678056716918945
2022-08-19,24.423460006713867
2022-08-22,24.414684295654297
2022-08-23,23.64212417602539
2022-08-24,23.7825870513916
2022-08-25,24.063520431518555
2022-08-26,23.55433464050293
2022-08-29,23.457761764526367
2022-08-30,23.08026123046875
2022-08-31,23.04514503479004
2022-09-01,23.08026123046875
2022-09-02,22.702760696411133
2022-09-06,22.97490882873535
2022-09-07,23.519216537475586
2022-09-08,23.405088424682617
2022-09-09,24.01962661743164
2022-09-12,24.177648544311523
2022-09-13,23.519216537475586
2022-09-14,23.19438934326172
2022-09-15,22.56229591369629
2022-09-16,22.579853057861328
2022-09-19,22.307697296142578
2022-09-20,21.64926528930664
2022-09-21,21.456127166748047
2022-09-22,21.55269432067871
2022-09-23,21.31566047668457
2022-09-26,20.578216552734375
2022-09-27,20.01634979248047
2022-09-28,20.49042320251465
2022-09-29,19.823211669921875
2022-09-30,20.121700286865234
2022-10-03,20.859146118164062
2022-10-04,20.96449851989746
2022-10-05,20.446531295776367
2022-10-06,19.831993103027344
2022-10-07,19.22623634338379
2022-10-10,18.971643447875977
2022-10-11,19.489608764648438
2022-10-12,19.45448875427246
2022-10-13,19.954896926879883
2022-10-14,19.551061630249023
2022-10-17,20.060251235961914
2022-10-18,20.332401275634766
2022-10-19,19.805654525756836
2022-10-20,19.709087371826172
2022-10-21,19.700305938720703
2022-10-24,19.515945434570312
2022-10-25,20.227052688598633
2022-10-26,20.191936492919922
2022-10-27,20.253393173217773
2022-10-28,20.8679256439209
2022-10-31,20.832809448242188
2022-11-01,20.89426612854004
2022-11-02,20.762575149536133
2022-11-03,21.061067581176758
2022-11-04,21.34555435180664
2022-11-07,21.51447296142578
2022-11-08,21.48780059814453
2022-11-09,21.247764587402344
2022-11-10,22.536853790283203
2022-11-11,22.599084854125977
2022-11-14,22.0123291015625
2022-11-15,22.403499603271484
2022-11-16,21.843412399291992
2022-11-17,21.69227409362793
2022-11-18,21.914533615112305
2022-11-21,22.394607543945312
2022-11-22,22.5813045501709
2022-11-23,22.45684051513672
2022-11-25,22.634645462036133
2022-11-28,22.0656681060791
2022-11-29,22.79467010498047
2022-11-30,23.345869064331055
2022-12-01,23.248077392578125
2022-12-02,23.27474594116211
2022-12-05,23.141393661499023
2022-12-06,22.9458065032959
2022-12-07,22.536853790283203
2022-12-08,22.68798828125
2022-12-09,22.536853790283203
2022-12-12,22.492399215698242
2022-12-13,22.78577995300293
2022-12-14,22.661319732666016
2022-12-15,22.670207977294922
2022-12-16,22.359050750732422
2022-12-19,22.136791229248047
2022-12-20,21.99454689025879
2022-12-21,22.252365112304688
2022-12-22,22.163461685180664
2022-12-23,22.3768253326416
2022-12-27,22.501291275024414
2022-12-28,21.96787452697754
2022-12-29,22.403499603271484
2022-12-30,22.287925720214844
2023-01-03,22.616865158081055
2023-01-04,23.461442947387695
2023-01-05,23.079158782958984
2023-01-06,23.772602081298828
2023-01-09,23.35475730895996
2023-01-10,23.248077392578125
2023-01-11,24.074871063232422
2023-01-12,24.288238525390625
2023-01-13,24.048200607299805
2023-01-17,24.021530151367188
2023-01-18,23.772602081298828
2023-01-19,23.657032012939453
2023-01-20,23.870397567749023
2023-01-23,24.279346466064453
2023-01-24,24.181554794311523
2023-01-25,24.074871063232422
2023-01-26,24.26156997680664
2023-01-27,24.474933624267578
2023-01-30,24.12821388244629
2023-01-31,24.430482864379883
2023-02-01,24.377140045166016
2023-02-02,25.106142044067383
2023-02-03,24.56383514404297
2023-02-06,24.377140045166016
2023-02-07,24.20822525024414
2023-02-08,24.01944923400879
2023-02-09,23.650888442993164
2023-02-10,23.96551513671875
2023-02-13,23.812692642211914
2023-02-14,23.31828498840332
2023-02-15,23.417165756225586
2023-02-16,23.336259841918945
2023-02-17,23.48908042907715
2023-02-21,23.012649536132812
2023-02-22,22.5541934967041
2023-02-23,22.518234252929688
2023-02-24,22.06876564025879
2023-02-27,21.871004104614258
2023-02-28,21.6282901763916
2023-03-01,21.2507381439209
2023-03-02,21.39457130432129
2023-03-03,21.8260555267334
2023-03-06,21.745153427124023
2023-03-07,20.97207260131836
2023-03-08,21.133880615234375
2023-03-09,20.63047981262207
2023-03-10,19.25511360168457
2023-03-13,19.300058364868164
2023-03-14,19.380962371826172
2023-03-15,19.35399627685547
2023-03-16,19.228147506713867
2023-03-17,18.643840789794922
2023-03-20,18.877561569213867
2023-03-21,18.787668228149414
2023-03-22,18.18538475036621
2023-03-23,18.248308181762695
2023-03-24,18.79665756225586
2023-03-27,18.706762313842773
2023-03-28,18.769689559936523
2023-03-29,19.201175689697266
2023-03-30,19.497825622558594
2023-03-31,19.74952507019043
2023-04-03,19.524791717529297
2023-04-04,19.488834381103516
2023-04-05,19.30904769897461
2023-04-06,19.27309226989746
2023-04-10,19.488834381103516
2023-04-11,19.76750373840332
2023-04-12,19.35399627685547
2023-04-13,19.29106903076172
2023-04-14,18.886550903320312
2023-04-17,19.3270263671875
2023-04-18,19.06633758544922
2023-04-19,19.210166931152344
2023-04-20,18.93149757385254
2023-04-21,18.994421005249023
2023-04-24,19.057350158691406
2023-04-25,18.976442337036133
2023-04-26,18.670806884765625
2023-04-27,19.06633758544922
2023-04-28,19.74952507019043
2023-05-01,19.452877044677734
2023-05-02,19.039369583129883
2023-05-03,19.129262924194336
2023-05-04,19.21915626525879
2023-05-05,19.583845138549805
2023-05-08,19.3467960357666
2023-05-09,19.200918197631836
2023-05-10,19.219158172607422
2023-05-11,19.219158172607422
2023-05-12,19.118867874145508
2023-05-15,19.091514587402344
2023-05-16,18.48978042602539
2023-05-17,18.608301162719727
2023-05-18,18.416837692260742
2023-05-19,18.143320083618164
2023-05-22,18.325664520263672
2023-05-23,18.371252059936523
2023-05-24,17.906272888183594
2023-05-25,17.57805061340332
2023-05-26,17.751279830932617
2023-05-30,18.161558151245117
2023-05-31,18.198022842407227
2023-06-01,18.36213493347168
2023-06-02,18.890933990478516
2023-06-05,18.754175186157227
2023-06-06,19.310331344604492
2023-06-07,19.45620346069336
2023-06-08,19.0823974609375
2023-06-09,18.86358642578125
2023-06-12,18.918289184570312
2023-06-13,18.9638729095459
2023-06-14,18.872703552246094
2023-06-15,18.927406311035156
2023-06-16,18.84535026550293
2023-06-20,18.398603439331055
2023-06-21,18.1159725189209
2023-06-22,17.815101623535156
2023-06-23,17.568933486938477
2023-06-26,18.1159725189209
2023-06-27,18.371252059936523
2023-06-28,18.070383071899414
2023-06-29,18.216259002685547
2023-06-30,18.325664520263672
2023-07-03,18.76329231262207
2023-07-05,18.9365234375
2023-07-06,18.890933990478516
2023-07-07,18.73594093322754
2023-07-10,18.772411346435547
2023-07-11,19.23739242553711
2023-07-12,19.118867874145508
2023-07-13,19.492673873901367
2023-07-14,19.510908126831055
2023-07-17,19.30121421813965
2023-07-18,19.05504608154297
2023-07-19,19.529144287109375
2023-07-20,19.738840103149414
2023-07-21,19.83001136779785
2023-07-24,20.1673526763916
2023-07-25,20.067062377929688
2023-07-26,20.249404907226562
2023-07-27,19.893831253051758
2023-07-28,19.811779022216797
2023-07-31,19.902950286865234
2023-08-01,19.77530860900879
2023-08-02,19.70237159729004
2023-08-03,19.620315551757812
2023-08-04,19.629560470581055
2023-08-07,19.86996078491211
2023-08-08,19.47237777709961
2023-08-09,19.564838409423828
2023-08-10,19.36142349243164
2023-08-11,19.324438095092773
2023-08-14,19.093284606933594
2023-08-15,18.797409057617188
2023-08-16,18.714191436767578
2023-08-17,18.751178741455078
2023-08-18,18.57550048828125
2023-08-21,18.372085571289062
2023-08-22,18.335102081298828
2023-08-23,18.723438262939453
2023-08-24,18.695701599121094
2023-08-25,18.70494842529297
2023-08-28,18.843639373779297
2023-08-29,18.92685317993164
2023-08-30,19.13027000427246
2023-08-31,19.028562545776367
2023-09-01,19.093284606933594
2023-09-05,18.862131118774414
2023-09-06,18.87137794494629
2023-09-07,18.612483978271484
2023-09-08,18.510778427124023
2023-09-11,18.27037811279297
2023-09-12,18.427560806274414
2023-09-13,18.362842559814453
2023-09-14,18.834394454956055
2023-09-15,18.85288429260254
2023-09-18,18.381330490112305
2023-09-19,18.43680763244629
2023-09-20,18.399824142456055
2023-09-21,17.62314796447754
2023-09-22,17.410486221313477
2023-09-25,17.308780670166016
2023-09-26,17.02214813232422
2023-09-27,16.689285278320312
2023-09-28,16.69853401184082
2023-09-29,16.97591781616211
2023-10-02,16.467378616333008
2023-10-03,16.014318466186523
2023-10-04,16.1715030670166
2023-10-05,16.07904052734375
2023-10-06,15.968088150024414
2023-10-09,16.217735290527344
2023-10-10,16.569089889526367
2023-10-11,16.772504806518555
2023-10-12,16.217735290527344
2023-10-13,16.07904052734375
2023-10-16,16.199243545532227
2023-10-17,16.097536087036133
2023-10-18,15.727689743041992
2023-10-19,15.422567367553711
2023-10-20,15.367091178894043
2023-10-23,15.256135940551758
2023-10-24,15.681455612182617
2023-10-25,15.163673400878906
2023-10-26,15.478041648864746
2023-10-27,15.18216609954834
2023-10-30,14.775335311889648
2023-10-31,14.377752304077148
2023-11-01,14.405489921569824
2023-11-02,15.561259269714355
2023-11-03,15.912610054016113
2023-11-06,15.780869483947754
2023-11-07,15.404462814331055
2023-11-08,15.51738452911377
2023-11-09,14.802210807800293
2023-11-10,14.999824523925781
2023-11-13,14.651647567749023
2023-11-14,15.94084358215332
2023-11-15,15.9502534866333
2023-11-16,15.573843955993652
2023-11-17,15.498563766479492
2023-11-20,15.658536911010742
2023-11-21,15.404462814331055
2023-11-22,15.649126052856445
2023-11-24,15.667945861816406
2023-11-27,15.771459579467773
2023-11-28,16.016124725341797
2023-11-29,16.129045486450195
2023-11-30,16.298429489135742
2023-12-01,17.126523971557617
2023-12-04,17.380599975585938
2023-12-05,17.277090072631836
2023-12-06,17.314727783203125
2023-12-07,17.662904739379883
2023-12-08,17.644084930419922
2023-12-11,17.662904739379883
2023-12-12,17.258268356323242
2023-12-13,18.05813217163086
2023-12-14,18.93328094482422
2023-12-15,18.39689826965332
2023-12-18,18.340436935424805
2023-12-19,18.65097427368164
2023-12-20,18.312206268310547
2023-12-21,18.255746841430664
2023-12-22,18.53805160522461
2023-12-26,18.78271484375
2023-12-27,18.83917808532715
2023-12-28,18.98973846435547
2023-12-29,18.63215446472168
2024-01-02,18.848588943481445
2024-01-03,18.42513084411621
2024-01-04,18.500410079956055
2024-01-05,18.47218132019043
2024-01-08,18.801536560058594
2024-01-09,18.726255416870117
2024-01-10,18.792125701904297
2024-01-11,19.093252182006836
2024-01-12,19.61081314086914
2024-01-16,19.507299423217773
2024-01-17,18.857999801635742
2024-01-18,18.443950653076172
2024-01-19,18.585102081298828
2024-01-22,18.547460556030273
2024-01-23,18.22751808166504
2024-01-24,18.001672744750977
2024-01-25,18.218107223510742
2024-01-26,18.274568557739258
2024-01-29,18.086362838745117
2024-01-30,17.521753311157227
2024-01-31,17.408830642700195
2024-02-01,17.7099552154541
2024-02-02,17.230037689208984
2024-02-05,16.759525299072266
2024-02-06,17.01360321044922
2024-02-07,16.815990447998047
2024-02-08,16.928911209106445
2024-02-09,16.317251205444336
2024-02-12,16.505455017089844
2024-02-13,16.065053939819336
2024-02-14,16.141645431518555
2024-02-15,16.716079711914062
2024-02-16,16.428861618041992
2024-02-20,16.19908905029297
2024-02-21,16.103347778320312
2024-02-22,16.074626922607422
2024-02-23,15.921442985534668
2024-02-26,15.490616798400879
2024-02-27,15.54806137084961
2024-02-28,15.84485149383545
2024-02-29,16.036331176757812
2024-03-01,16.37141990661621
2024-03-04,16.13207244873047
2024-03-05,16.313976287841797
2024-03-06,16.821393966674805
2024-03-07,16.792673110961914
2024-03-08,16.98415184020996
2024-03-11,16.859689712524414
2024-03-12,16.64906120300293
2024-03-13,16.505455017089844
2024-03-14,16.18951416015625
2024-03-15,16.505455017089844
2024-03-18,16.58204460144043
2024-03-19,16.754377365112305
2024-03-20,16.83096694946289
2024-03-21,17.060741424560547
2024-03-22,16.792673110961914
2024-03-25,16.792673110961914
2024-03-26,16.811817169189453
2024-03-27,17.529865264892578
2024-03-28,17.95111846923828
2024-04-01,17.750064849853516
2024-04-02,17.47241973876953
2024-04-03,17.596879959106445
2024-04-04,17.549013137817383
2024-04-05,17.836227416992188
2024-04-08,18.17131805419922
2024-04-09,18.515979766845703
2024-04-10,17.88409996032715
2024-04-11,17.88409996032715
2024-04-12,17.73091697692871
2024-04-15,17.510717391967773
2024-04-16,17.060741424560547
2024-04-17,17.300090789794922
2024-04-18,17.242645263671875
2024-04-19,17.213924407958984
2024-04-22,17.453271865844727
2024-04-23,17.663898468017578
2024-04-24,17.836227416992188
2024-04-25,17.55858612060547
2024-04-26,17.998987197875977
2024-04-29,18.13302230834961
2024-04-30,17.817081451416016
2024-05-01,18.075578689575195
2024-05-02,18.353221893310547
2024-05-03,18.450483322143555
2024-05-06,18.450483322143555
2024-05-07,18.674184799194336
2024-05-08,18.62555503845215
2024-05-09,18.917339324951172
2024-05-10,19.014598846435547
2024-05-13,19.0340518951416
2024-05-14,19.277204513549805
2024-05-15,19.6954288482666
2024-05-16,19.423095703125
2024-05-17,19.345287322998047
2024-05-20,19.248027801513672
2024-05-21,19.209121704101562
2024-05-22,18.985422134399414
2024-05-23,18.51856803894043
2024-05-24,18.576923370361328
2024-05-28,18.392126083374023
2024-05-29,18.44075584411621
2024-05-30,18.878433227539062
2024-05-31,19.355012893676758
2024-06-03,19.228574752807617
2024-06-04,19.19939422607422
2024-06-05,19.0340518951416
2024-06-06,18.995147705078125
2024-06-07,18.761720657348633
2024-06-10,18.70336151123047
2024-06-11,18.664457321166992
2024-06-12,18.86870765686035
2024-06-13,19.0340518951416
2024-06-14,19.111858367919922
2024-06-17,18.829803466796875
2024-06-18,18.946516036987305
2024-06-20,18.849254608154297
2024-06-21,18.713088989257812
2024-06-24,19.111858367919922
2024-06-25,18.664457321166992
2024-06-26,18.839529037475586
2024-06-27,18.713088989257812
2024-06-28,19.063230514526367
2024-07-01,18.936790466308594
2024-07-02,18.995147705078125
2024-07-03,18.946516036987305
2024-07-05,19.189668655395508
2024-07-08,19.092409133911133
2024-07-09,19.10213279724121
2024-07-10,19.277204513549805
2024-07-11,19.7829647064209
2024-07-12,19.977487564086914
2024-07-15,20.094200134277344
2024-07-16,20.50269889831543
2024-07-17,20.561054229736328
2024-07-18,20.3568058013916
2024-07-19,20.327627182006836
2024-07-22,20.434616088867188
2024-07-23,20.4443416595459
2024-07-24,20.19146156311035
2024-07-25,20.19146156311035
2024-07-26,21.300241470336914
2024-07-29,21.251611709594727
2024-07-30,21.241884231567383
2024-07-31,21.222431182861328
2024-08-01,21.134897232055664
2024-08-02,20.950101852416992
2024-08-05,20.456924438476562
2024-08-06,21.08818817138672
2024-08-07,20.940237045288086
2024-08-08,21.117780685424805
2024-08-09,21.334775924682617
2024-08-12,21.226280212402344
2024-08-13,21.640546798706055
2024-08-14,21.49259376525879
2024-08-15,21.285459518432617
2024-08-16,21.186824798583984
2024-08-19,21.403823852539062
2024-08-20,21.502456665039062
2024-08-21,21.591228485107422
2024-08-22,21.818090438842773
2024-08-23,22.1534481048584
2024-08-26,22.18303871154785
2024-08-27,21.975906372070312
2024-08-28,21.73918342590332
2024-08-29,21.827951431274414
2024-08-30,21.975906372070312
2024-09-03,21.89699935913086
2024-09-04,21.87727165222168
2024-09-05,21.78849983215332
2024-09-06,21.689863204956055
2024-09-09,21.827951431274414
2024-09-10,21.916723251342773
2024-09-11,21.847679138183594
2024-09-12,22.1041316986084
2024-09-13,22.27181053161621
2024-09-16,22.1041316986084
2024-09-17,21.640546798706055
2024-09-18,21.818090438842773
2024-09-19,21.601091384887695
2024-09-20,21.709590911865234
2024-09-23,22.261947631835938
2024-09-24,22.459218978881836
2024-09-25,22.488807678222656
2024-09-26,22.192903518676758
2024-09-27,22.29153823852539
2024-09-30,22.55785369873047
2024-10-01,22.36058235168457
2024-10-02,22.03508758544922
2024-10-03,21.916723251342773
2024-10-04,21.818090438842773
2024-10-07,21.709590911865234
2024-10-08,21.522184371948242
2024-10-09,21.482730865478516
2024-10-10,21.206552505493164
2024-10-11,21.374231338500977
2024-10-14,21.581363677978516
2024-10-15,22.01535987854004
2024-10-16,22.38031005859375
2024-10-17,22.005495071411133
2024-10-18,22.330991744995117
2024-10-21,21.87727165222168
2024-10-22,22.123859405517578
2024-10-23,22.804441452026367
2024-10-24,22.686079025268555
2024-10-25,21.98577117919922
2024-10-28,22.281675338745117
2024-10-29,22.212631225585938
2024-10-30,22.409900665283203
2024-10-31,22.143587112426758
2024-11-01,21.68000030517578
2024-11-04,21.989999771118164
2024-11-05,22.510000228881836
2024-11-06,22.329999923706055
2024-11-07,22.559999465942383
2024-11-08,22.760000228881836
2024-11-11,22.350000381469727
2024-11-12,21.790000915527344
2024-11-13,21.649999618530273
2024-11-14,21.25
2024-11-15,20.860000610351562
2024-11-18,20.8700008392334
2024-11-19,21.399999618530273
2024-11-20,21.43000030517578
2024-11-21,21.709999084472656
2024-11-22,21.6200008392334
2024-11-25,21.979999542236328
2024-11-26,22.31999969482422
2024-11-27,22.239999771118164
2024-11-29,21.989999771118164
2024-12-02,21.649999618530273
2024-12-03,21.510000228881836
2024-12-04,21.299999237060547
2024-12-05,21.489999771118164
2024-12-06,21.3799991607666
2024-12-09,21.700000762939453
2024-12-10,21.440000534057617
2024-12-11,21.270000457763672
2024-12-12,20.93000030517578
2024-12-13,20.760000228881836
2024-12-16,20.709999084472656
2024-12-17,20.8700008392334
