,HII
2023-07-24,223.89207458496094
2023-07-25,224.25035095214844
2023-07-26,227.02938842773438
2023-07-27,223.28204345703125
2023-07-28,223.14645385742188
2023-07-31,222.39120483398438
2023-08-01,222.6816864013672
2023-08-02,220.59983825683594
2023-08-03,219.08924865722656
2023-08-04,219.65089416503906
2023-08-07,223.2335968017578
2023-08-08,218.8568878173828
2023-08-09,220.4449005126953
2023-08-10,217.5690155029297
2023-08-11,219.6896209716797
2023-08-14,220.47393798828125
2023-08-15,215.71954345703125
2023-08-16,216.63943481445312
2023-08-17,213.3278350830078
2023-08-18,212.4853973388672
2023-08-21,212.94052124023438
2023-08-22,213.6280059814453
2023-08-23,213.24069213867188
2023-08-24,212.39349365234375
2023-08-25,212.8219451904297
2023-08-28,213.22122192382812
2023-08-29,213.2796630859375
2023-08-30,215.02273559570312
2023-08-31,214.54556274414062
2023-09-01,215.0714111328125
2023-09-05,211.42942810058594
2023-09-06,203.71701049804688
2023-09-07,203.89230346679688
2023-09-08,205.3140411376953
2023-09-11,205.5672149658203
2023-09-12,205.81068420410156
2023-09-13,204.02862548828125
2023-09-14,207.34922790527344
2023-09-15,206.10279846191406
2023-09-18,206.71629333496094
2023-09-19,203.44435119628906
2023-09-20,200.19189453125
2023-09-21,197.192626953125
2023-09-22,195.80984497070312
2023-09-25,196.05328369140625
2023-09-26,195.1573944091797
2023-09-27,197.86453247070312
2023-09-28,199.6855010986328
2023-09-29,199.2180938720703
2023-10-02,196.71543884277344
2023-10-03,196.9199676513672
2023-10-04,196.36488342285156
2023-10-05,195.04052734375
2023-10-06,197.21209716796875
2023-10-09,215.63621520996094
2023-10-10,213.59124755859375
2023-10-11,214.52609252929688
2023-10-12,213.0751495361328
2023-10-13,218.93736267089844
2023-10-16,219.2587127685547
2023-10-17,217.1163787841797
2023-10-18,217.16505432128906
2023-10-19,215.5290985107422
2023-10-20,213.34779357910156
2023-10-23,210.66989135742188
2023-10-24,208.7125701904297
2023-10-25,209.42343139648438
2023-10-26,212.31556701660156
2023-10-27,207.53428649902344
2023-10-30,211.65341186523438
2023-10-31,214.05868530273438
2023-11-01,215.19798278808594
2023-11-02,227.72096252441406
2023-11-03,227.8280792236328
2023-11-06,228.40261840820312
2023-11-07,226.15316772460938
2023-11-08,222.53062438964844
2023-11-09,222.16062927246094
2023-11-10,223.9036865234375
2023-11-13,227.24380493164062
2023-11-14,229.7366943359375
2023-11-15,228.74343872070312
2023-11-16,228.42208862304688
2023-11-17,230.5449676513672
2023-11-20,233.28131103515625
2023-11-21,233.0086212158203
2023-11-22,233.10653686523438
2023-11-24,233.36111450195312
2023-11-27,231.51058959960938
2023-11-28,231.7357940673828
2023-11-29,228.86700439453125
2023-11-30,232.06871032714844
2023-12-01,233.7527618408203
2023-12-04,237.53211975097656
2023-12-05,235.45640563964844
2023-12-06,238.50144958496094
2023-12-07,240.0680389404297
2023-12-08,241.73251342773438
2023-12-11,245.14959716796875
2023-12-12,249.16395568847656
2023-12-13,252.20896911621094
2023-12-14,250.4857635498047
2023-12-15,248.25338745117188
2023-12-18,249.6926727294922
2023-12-19,251.64111328125
2023-12-20,247.1567840576172
2023-12-21,248.71356201171875
2023-12-22,250.74029541015625
2023-12-26,252.44395446777344
2023-12-27,252.91392517089844
2023-12-28,253.07058715820312
2023-12-29,254.21617126464844
2024-01-02,254.6763153076172
2024-01-03,250.9459228515625
2024-01-04,250.9655303955078
2024-01-05,247.22531127929688
2024-01-08,250.02557373046875
2024-01-09,247.94985961914062
2024-01-10,247.53863525390625
2024-01-11,245.39437866210938
2024-01-12,249.35977172851562
2024-01-16,249.84933471679688
2024-01-17,249.487060546875
2024-01-18,254.75469970703125
2024-01-19,250.8773956298828
2024-01-22,251.40609741210938
2024-01-23,250.46617126464844
2024-01-24,248.34149169921875
2024-01-25,249.0856170654297
2024-01-26,250.3095245361328
2024-01-29,253.1881103515625
2024-01-30,254.88194274902344
2024-01-31,253.51119995117188
2024-02-01,262.2154846191406
2024-02-02,262.89105224609375
2024-02-05,260.3747253417969
2024-02-06,260.6587219238281
2024-02-07,269.0007019042969
2024-02-08,266.4452209472656
2024-02-09,268.1782531738281
2024-02-12,269.9798583984375
2024-02-13,269.3630065917969
2024-02-14,274.454345703125
2024-02-15,279.03656005859375
2024-02-16,279.1344909667969
2024-02-20,278.8505554199219
2024-02-21,282.11102294921875
2024-02-22,282.5634460449219
2024-02-23,283.39947509765625
2024-02-26,283.5863037109375
2024-02-27,284.72723388671875
2024-02-28,287.0484313964844
2024-02-29,286.8221740722656
2024-03-01,287.6484069824219
2024-03-04,291.55303955078125
2024-03-05,286.5369567871094
2024-03-06,289.1531677246094
2024-03-07,287.0484313964844
2024-03-08,288.4942626953125
2024-03-11,283.78302001953125
2024-03-12,285.38623046875
2024-03-13,285.1304931640625
2024-03-14,282.15032958984375
2024-03-15,284.26495361328125
2024-03-18,285.8091735839844
2024-03-19,285.90753173828125
2024-03-20,287.3927001953125
2024-03-21,289.09417724609375
2024-03-22,287.73687744140625
2024-03-25,286.0156555175781
2024-03-26,285.10101318359375
2024-03-27,284.98297119140625
2024-03-28,286.6746520996094
2024-04-01,282.86834716796875
2024-04-02,282.740478515625
2024-04-03,281.6782531738281
2024-04-04,281.5011901855469
2024-04-05,281.373291015625
2024-04-08,280.9798889160156
2024-04-09,270.9674072265625
2024-04-10,270.6231689453125
2024-04-11,271.7640686035156
2024-04-12,271.1838073730469
2024-04-15,270.4756164550781
2024-04-16,269.4920959472656
2024-04-17,266.7578430175781
2024-04-18,264.4169616699219
2024-04-19,267.19061279296875
2024-04-22,269.9740295410156
2024-04-23,269.954345703125
2024-04-24,271.30181884765625
2024-04-25,271.4395446777344
2024-04-26,272.4132080078125
2024-04-29,273.96722412109375
2024-04-30,272.3738708496094
2024-05-01,272.5017395019531
2024-05-02,241.1560821533203
2024-05-03,242.17897033691406
2024-05-06,242.5330352783203
2024-05-07,244.48046875
2024-05-08,242.85760498046875
2024-05-09,246.8409881591797
2024-05-10,247.883544921875
2024-05-13,249.7522735595703
2024-05-14,247.37208557128906
2024-05-15,247.49012756347656
2024-05-16,251.9456024169922
2024-05-17,251.3948211669922
2024-05-20,251.3849639892578
2024-05-21,249.5850830078125
2024-05-22,250.30307006835938
2024-05-23,248.7195587158203
2024-05-24,251.9849395751953
2024-05-28,248.59169006347656
2024-05-29,244.21490478515625
2024-05-30,247.0868682861328
2024-05-31,250.23081970214844
2024-06-03,247.5416717529297
2024-06-04,247.62075805664062
2024-06-05,248.70826721191406
2024-06-06,247.788818359375
2024-06-07,246.38491821289062
2024-06-10,245.1293182373047
2024-06-11,241.7777557373047
2024-06-12,240.53201293945312
2024-06-13,237.536376953125
2024-06-14,235.7567901611328
2024-06-17,239.28631591796875
2024-06-18,243.14208984375
2024-06-20,244.55589294433594
2024-06-21,246.0883331298828
2024-06-24,248.35235595703125
2024-06-25,248.66873168945312
2024-06-26,246.73095703125
2024-06-27,245.1095428466797
2024-06-28,243.53758239746094
2024-07-01,243.99234008789062
2024-07-02,244.67453002929688
2024-07-03,243.32994079589844
2024-07-05,240.31454467773438
2024-07-08,240.24533081054688
2024-07-09,239.18743896484375
2024-07-10,243.8835906982422
2024-07-11,248.84669494628906
2024-07-12,248.09530639648438
2024-07-15,252.62339782714844
2024-07-16,264.42803955078125
2024-07-17,264.1116943359375
2024-07-18,264.18084716796875
2024-07-19,260.433837890625
2024-07-22,263.1131286621094
2024-07-23,263.6667785644531
2024-07-24,262.2925109863281
2024-07-25,270.844482421875
2024-07-26,272.90087890625
2024-07-29,274.2157897949219
2024-07-30,276.5885925292969
2024-07-31,276.8061218261719
2024-08-01,263.9732666015625
2024-08-02,260.3646545410156
2024-08-05,253.1276092529297
2024-08-06,253.64169311523438
2024-08-07,250.5669708251953
2024-08-08,253.65159606933594
2024-08-09,256.4890441894531
2024-08-12,260.7403259277344
2024-08-13,259.79119873046875
2024-08-14,263.6074523925781
2024-08-15,266.5734558105469
2024-08-16,267.5027770996094
2024-08-19,267.82904052734375
2024-08-20,272.1099548339844
2024-08-21,268.3629150390625
2024-08-22,269.0252990722656
2024-08-23,271.39813232421875
2024-08-26,273.7016906738281
2024-08-27,273.7709045410156
2024-08-28,276.87530517578125
2024-08-29,279.6534423828125
2024-08-30,280.8552551269531
2024-09-03,273.5848388671875
2024-09-04,272.4128112792969
2024-09-05,269.0954284667969
2024-09-06,267.3870849609375
2024-09-09,265.9270324707031
2024-09-10,259.1035461425781
2024-09-11,255.8755645751953
2024-09-12,256.5310974121094
2024-09-13,259.7789611816406
2024-09-16,263.4141540527344
2024-09-17,263.6128234863281
2024-09-18,267.1983642578125
2024-09-19,266.215087890625
2024-09-20,265.6986083984375
2024-09-23,266.3144226074219
2024-09-24,255.57760620117188
2024-09-25,255.2796173095703
2024-09-26,258.5970153808594
2024-09-27,261.2886657714844
2024-09-30,262.5898132324219
2024-10-01,262.85797119140625
2024-10-02,259.7491455078125
2024-10-03,255.7067413330078
2024-10-04,256.55096435546875
2024-10-07,254.6439666748047
2024-10-08,256.1636047363281
2024-10-09,256.3324279785156
2024-10-10,251.13787841796875
2024-10-11,257.63360595703125
2024-10-14,259.0737609863281
2024-10-15,257.573974609375
2024-10-16,258.8949890136719
2024-10-17,260.0968017578125
2024-10-18,259.75909423828125
2024-10-21,259.4710388183594
2024-10-22,255.36900329589844
2024-10-23,254.26654052734375
2024-10-24,252.975341796875
2024-10-25,252.11123657226562
2024-10-28,253.43223571777344
2024-10-29,252.0417022705078
2024-10-30,248.79385375976562
2024-10-31,183.70758056640625
2024-11-01,187.9486541748047
2024-11-04,189.74639892578125
2024-11-05,191.9315185546875
2024-11-06,201.83399963378906
2024-11-07,196.48049926757812
2024-11-08,201.2877197265625
2024-11-11,205.23085021972656
2024-11-12,203.214599609375
2024-11-13,202.61865234375
2024-11-14,194.00735473632812
2024-11-15,192.2493438720703
2024-11-18,194.97079467773438
2024-11-19,190.3125457763672
2024-11-20,188.96176147460938
2024-11-21,193.97756958007812
2024-11-22,197.60284423828125
2024-11-25,197.5333251953125
2024-11-26,196.639404296875
2024-11-27,198.01998901367188
2024-11-29,197.9199981689453
2024-12-02,194.83999633789062
2024-12-03,191.8699951171875
2024-12-04,192.89999389648438
2024-12-05,188.8800048828125
2024-12-06,187.9499969482422
2024-12-09,193.25
2024-12-10,190.97999572753906
2024-12-11,191.52000427246094
2024-12-12,190.85000610351562
2024-12-13,192.13999938964844
2024-12-16,198.27000427246094
2024-12-17,193.49000549316406
