,LHX
2021-06-08,203.67869567871094
2021-06-09,202.23751831054688
2021-06-10,204.16217041015625
2021-06-11,207.62095642089844
2021-06-14,206.57960510253906
2021-06-15,208.01148986816406
2021-06-16,206.39364624023438
2021-06-17,204.90599060058594
2021-06-18,203.4927215576172
2021-06-21,207.0444793701172
2021-06-22,206.12400817871094
2021-06-23,205.90086364746094
2021-06-24,204.22723388671875
2021-06-25,205.5103759765625
2021-06-28,204.0970916748047
2021-06-29,200.27566528320312
2021-06-30,200.97299194335938
2021-07-01,203.30677795410156
2021-07-02,204.03199768066406
2021-07-06,204.0878143310547
2021-07-07,208.2718048095703
2021-07-08,206.69117736816406
2021-07-09,208.26251220703125
2021-07-12,208.50425720214844
2021-07-13,208.8111114501953
2021-07-14,208.2439422607422
2021-07-15,208.14166259765625
2021-07-16,208.0486602783203
2021-07-19,202.9069366455078
2021-07-20,209.67578125
2021-07-21,211.15414428710938
2021-07-22,210.24293518066406
2021-07-23,211.2936248779297
2021-07-26,210.1313934326172
2021-07-27,212.06533813476562
2021-07-28,211.6934356689453
2021-07-29,212.50233459472656
2021-07-30,210.81944274902344
2021-08-02,210.08486938476562
2021-08-03,215.1243438720703
2021-08-04,213.30194091796875
2021-08-05,215.0034942626953
2021-08-06,215.04998779296875
2021-08-09,212.9207305908203
2021-08-10,216.28656005859375
2021-08-11,216.53762817382812
2021-08-12,214.5664520263672
2021-08-13,213.69244384765625
2021-08-16,217.70912170410156
2021-08-17,217.4580841064453
2021-08-18,214.99417114257812
2021-08-19,213.96209716796875
2021-08-20,214.91049194335938
2021-08-23,216.16571044921875
2021-08-24,216.11920166015625
2021-08-25,216.88162231445312
2021-08-26,218.0345458984375
2021-08-27,215.89605712890625
2021-08-30,216.28656005859375
2021-08-31,216.649169921875
2021-09-01,216.36094665527344
2021-09-02,218.69564819335938
2021-09-03,216.41700744628906
2021-09-07,214.5398712158203
2021-09-08,215.58584594726562
2021-09-09,216.70651245117188
2021-09-10,216.3142547607422
2021-09-13,213.409912109375
2021-09-14,211.97171020507812
2021-09-15,213.57801818847656
2021-09-16,206.4151611328125
2021-09-17,207.7506103515625
2021-09-20,207.3583526611328
2021-09-21,205.4438934326172
2021-09-22,208.00274658203125
2021-09-23,206.6112518310547
2021-09-24,208.71249389648438
2021-09-27,208.42300415039062
2021-09-28,207.20895385742188
2021-09-29,208.2828826904297
2021-09-30,205.6773681640625
2021-10-01,204.9676055908203
2021-10-04,203.99639892578125
2021-10-05,207.62918090820312
2021-10-06,211.86895751953125
2021-10-07,215.3897247314453
2021-10-08,217.75242614746094
2021-10-11,219.8069610595703
2021-10-12,221.4412384033203
2021-10-13,219.06918334960938
2021-10-14,221.02101135253906
2021-10-15,223.2623291015625
2021-10-18,222.99147033691406
2021-10-19,225.9331817626953
2021-10-20,227.09121704101562
2021-10-21,225.7650909423828
2021-10-22,228.54808044433594
2021-10-25,228.1184844970703
2021-10-26,217.9578857421875
2021-10-27,213.3818817138672
2021-10-28,209.21676635742188
2021-10-29,215.29632568359375
2021-11-01,206.71400451660156
2021-11-02,203.97769165039062
2021-11-03,206.4805145263672
2021-11-04,207.45175170898438
2021-11-05,209.1607666015625
2021-11-08,209.0393524169922
2021-11-09,209.86117553710938
2021-11-10,208.68446350097656
2021-11-11,204.5006866455078
2021-11-12,205.7333984375
2021-11-15,206.60191345214844
2021-11-16,205.45323181152344
2021-11-17,206.5645294189453
2021-11-18,206.40505981445312
2021-11-19,206.40505981445312
2021-11-22,208.40342712402344
2021-11-23,207.82174682617188
2021-11-24,205.22293090820312
2021-11-26,201.82664489746094
2021-11-29,201.41378784179688
2021-11-30,196.1598663330078
2021-12-01,194.50865173339844
2021-12-02,198.1019744873047
2021-12-03,198.89939880371094
2021-12-06,201.99551391601562
2021-12-07,201.41378784179688
2021-12-08,203.2433319091797
2021-12-09,203.14010620117188
2021-12-10,203.40280151367188
2021-12-13,204.4723663330078
2021-12-14,199.837646484375
2021-12-15,199.837646484375
2021-12-16,197.7360382080078
2021-12-17,195.08091735839844
2021-12-20,189.53614807128906
2021-12-21,194.3303985595703
2021-12-22,193.97384643554688
2021-12-23,195.3905487060547
2021-12-27,197.3326416015625
2021-12-28,199.04957580566406
2021-12-29,199.24655151367188
2021-12-30,199.78135681152344
2021-12-31,200.06280517578125
2022-01-03,198.49600219726562
2022-01-04,200.7852020263672
2022-01-05,196.4413299560547
2022-01-06,204.10646057128906
2022-01-07,206.18927001953125
2022-01-10,209.63246154785156
2022-01-11,208.30023193359375
2022-01-12,206.489501953125
2022-01-13,208.8444366455078
2022-01-14,213.7793426513672
2022-01-18,214.80201721191406
2022-01-19,213.60110473632812
2022-01-20,210.58944702148438
2022-01-21,207.10873413085938
2022-01-24,211.1430206298828
2022-01-25,210.58006286621094
2022-01-26,208.87254333496094
2022-01-27,202.9055938720703
2022-01-28,205.15724182128906
2022-01-31,196.35687255859375
2022-02-01,196.94796752929688
2022-02-02,198.65550231933594
2022-02-03,200.37240600585938
2022-02-04,200.06280517578125
2022-02-07,204.02203369140625
2022-02-08,205.41058349609375
2022-02-09,206.9304656982422
2022-02-10,201.9204559326172
2022-02-11,209.1915283203125
2022-02-14,206.2362060546875
2022-02-15,203.6280059814453
2022-02-16,207.92495727539062
2022-02-17,207.34326171875
2022-02-18,204.17213439941406
2022-02-22,205.42935180664062
2022-02-23,202.92430114746094
2022-02-24,214.35166931152344
2022-02-25,219.08021545410156
2022-02-28,236.71847534179688
2022-03-01,239.31727600097656
2022-03-02,237.90060424804688
2022-03-03,239.6925811767578
2022-03-04,250.38812255859375
2022-03-07,254.00958251953125
2022-03-08,245.67831420898438
2022-03-09,239.73948669433594
2022-03-10,239.3531036376953
2022-03-11,235.5837860107422
2022-03-14,235.6874542236328
2022-03-15,243.2261199951172
2022-03-16,229.39260864257812
2022-03-17,234.44354248046875
2022-03-18,232.23846435546875
2022-03-21,239.22119140625
2022-03-22,237.4590301513672
2022-03-23,240.5404510498047
2022-03-24,242.06707763671875
2022-03-25,242.98109436035156
2022-03-28,235.0655059814453
2022-03-29,232.37986755371094
2022-03-30,237.28941345214844
2022-03-31,234.14199829101562
2022-04-01,238.5709991455078
2022-04-04,238.07154846191406
2022-04-05,241.6524200439453
2022-04-06,243.02821350097656
2022-04-07,245.76100158691406
2022-04-08,243.15074157714844
2022-04-11,241.7749481201172
2022-04-12,242.36859130859375
2022-04-13,239.58872985839844
2022-04-14,242.56646728515625
2022-04-18,244.75270080566406
2022-04-19,242.8680419921875
2022-04-20,242.9528350830078
2022-04-21,231.8992462158203
2022-04-22,233.58604431152344
2022-04-25,228.91204833984375
2022-04-26,226.490234375
2022-04-27,227.15931701660156
2022-04-28,225.30288696289062
2022-04-29,218.8667449951172
2022-05-02,221.64663696289062
2022-05-03,223.8328399658203
2022-05-04,227.85665893554688
2022-05-05,227.5550994873047
2022-05-06,229.7695770263672
2022-05-09,225.45367431640625
2022-05-10,223.97422790527344
2022-05-11,224.7280731201172
2022-05-12,221.97645568847656
2022-05-13,222.56069946289062
2022-05-16,225.18043518066406
2022-05-17,227.67759704589844
2022-05-18,224.13442993164062
2022-05-19,219.31907653808594
2022-05-20,216.1716766357422
2022-05-23,220.34622192382812
2022-05-24,223.9553680419922
2022-05-25,223.0035858154297
2022-05-26,223.13551330566406
2022-05-27,227.02735900878906
2022-05-31,227.00852966308594
2022-06-01,227.5645294189453
2022-06-02,227.8674774169922
2022-06-03,230.1869659423828
2022-06-06,228.25563049316406
2022-06-07,233.26380920410156
2022-06-08,231.43663024902344
2022-06-09,227.7727813720703
2022-06-10,227.62130737304688
2022-06-13,220.82382202148438
2022-06-14,214.8310546875
2022-06-15,214.62278747558594
2022-06-16,210.2489013671875
2022-06-17,209.76609802246094
2022-06-21,217.36827087402344
2022-06-22,217.40615844726562
2022-06-23,216.2227325439453
2022-06-24,221.10784912109375
2022-06-27,224.19418334960938
2022-06-28,223.25692749023438
2022-06-29,225.14089965820312
2022-06-30,228.8236541748047
2022-07-01,230.28158569335938
2022-07-05,218.65582275390625
2022-07-06,226.83554077148438
2022-07-07,225.8604278564453
2022-07-08,225.4817352294922
2022-07-11,225.85096740722656
2022-07-12,219.8203125
2022-07-13,214.92572021484375
2022-07-14,210.0879669189453
2022-07-15,211.91513061523438
2022-07-18,208.393310546875
2022-07-19,213.61923217773438
2022-07-20,212.41688537597656
2022-07-21,212.1518096923828
2022-07-22,213.1364288330078
2022-07-25,214.24407958984375
2022-07-26,211.82994079589844
2022-07-27,211.97193908691406
2022-07-28,219.4415740966797
2022-07-29,227.1858367919922
2022-08-01,228.1609649658203
2022-08-02,230.9727325439453
2022-08-03,228.50177001953125
2022-08-04,225.17877197265625
2022-08-05,222.08297729492188
2022-08-08,219.4037322998047
2022-08-09,221.06051635742188
2022-08-10,222.17762756347656
2022-08-11,218.96823120117188
2022-08-12,224.12789916992188
2022-08-15,227.2425994873047
2022-08-16,226.57992553710938
2022-08-17,227.10061645507812
2022-08-18,225.68051147460938
2022-08-19,225.72787475585938
2022-08-22,218.883056640625
2022-08-23,219.77294921875
2022-08-24,220.66290283203125
2022-08-25,225.7373504638672
2022-08-26,221.59068298339844
2022-08-29,220.85223388671875
2022-08-30,218.92092895507812
2022-08-31,216.0334014892578
2022-09-01,216.43299865722656
2022-09-02,216.1570587158203
2022-09-06,218.60218811035156
2022-09-07,221.81787109375
2022-09-08,222.3601837158203
2022-09-09,224.66253662109375
2022-09-12,223.34011840820312
2022-09-13,215.32936096191406
2022-09-14,222.5885009765625
2022-09-15,217.32728576660156
2022-09-16,218.83050537109375
2022-09-19,218.88760375976562
2022-09-20,217.36534118652344
2022-09-21,217.60317993164062
2022-09-22,215.02493286132812
2022-09-23,209.67808532714844
2022-09-26,205.1875
2022-09-27,202.22865295410156
2022-09-28,204.1409454345703
2022-09-29,199.17466735839844
2022-09-30,197.728515625
2022-10-03,206.83340454101562
2022-10-04,213.226806640625
2022-10-05,210.106201171875
2022-10-06,209.78273010253906
2022-10-07,213.4170684814453
2022-10-10,219.23959350585938
2022-10-11,220.248046875
2022-10-12,213.2743377685547
2022-10-13,216.4710693359375
2022-10-14,207.8894500732422
2022-10-17,212.69400024414062
2022-10-18,225.08119201660156
2022-10-19,226.06109619140625
2022-10-20,227.38352966308594
2022-10-21,235.1849822998047
2022-10-24,236.05075073242188
2022-10-25,236.16493225097656
2022-10-26,237.83938598632812
2022-10-27,240.5128173828125
2022-10-28,236.65013122558594
2022-10-31,234.490478515625
2022-11-01,229.42906188964844
2022-11-02,227.20278930664062
2022-11-03,223.55892944335938
2022-11-04,218.1835479736328
2022-11-07,219.37278747558594
2022-11-08,224.61500549316406
2022-11-09,226.11819458007812
2022-11-10,227.70701599121094
2022-11-11,213.826171875
2022-11-14,207.21395874023438
2022-11-15,210.4867706298828
2022-11-16,210.73411560058594
2022-11-17,211.8050994873047
2022-11-18,214.1956787109375
2022-11-21,215.48660278320312
2022-11-22,215.4579315185547
2022-11-23,216.5193328857422
2022-11-25,218.67083740234375
2022-11-28,215.97425842285156
2022-11-29,215.73519897460938
2022-11-30,217.14088439941406
2022-12-01,215.52484130859375
2022-12-02,219.93307495117188
2022-12-05,214.87461853027344
2022-12-06,209.1850128173828
2022-12-07,208.3722381591797
2022-12-08,208.276611328125
2022-12-09,206.09642028808594
2022-12-12,208.06625366210938
2022-12-13,206.6892852783203
2022-12-14,208.49652099609375
2022-12-15,207.00482177734375
2022-12-16,203.93531799316406
2022-12-19,196.55322265625
2022-12-20,196.60104370117188
2022-12-21,197.92062377929688
2022-12-22,195.8456268310547
2022-12-23,197.21302795410156
2022-12-27,197.41383361816406
2022-12-28,195.60655212402344
2022-12-29,197.61463928222656
2022-12-30,199.09678649902344
2023-01-03,197.87283325195312
2023-01-04,197.87283325195312
2023-01-05,197.1078338623047
2023-01-06,197.1556396484375
2023-01-09,192.26931762695312
2023-01-10,193.1107940673828
2023-01-11,191.1600799560547
2023-01-12,191.00709533691406
2023-01-13,188.5304718017578
2023-01-17,186.1302947998047
2023-01-18,184.52386474609375
2023-01-19,183.07037353515625
2023-01-20,184.083984375
2023-01-23,185.74783325195312
2023-01-24,186.19725036621094
2023-01-25,189.0277099609375
2023-01-26,187.93759155273438
2023-01-27,202.81655883789062
2023-01-30,202.63485717773438
2023-01-31,205.41751098632812
2023-02-01,206.4024200439453
2023-02-02,202.7591552734375
2023-02-03,201.7168426513672
2023-02-06,203.03646850585938
2023-02-07,203.132080078125
2023-02-08,202.66354370117188
2023-02-09,201.1527099609375
2023-02-10,206.22073364257812
2023-02-13,205.0923614501953
2023-02-14,203.55282592773438
2023-02-15,203.93531799316406
2023-02-16,202.1949920654297
2023-02-17,204.65252685546875
2023-02-21,203.132080078125
2023-02-22,202.77828979492188
2023-02-23,200.3781280517578
2023-02-24,200.95187377929688
2023-02-27,201.47779846191406
2023-02-28,201.9463653564453
2023-03-01,200.8849334716797
2023-03-02,202.89303588867188
2023-03-03,204.786376953125
2023-03-06,204.54730224609375
2023-03-07,202.5679168701172
2023-03-08,198.82907104492188
2023-03-09,196.5214385986328
2023-03-10,195.5407257080078
2023-03-13,193.59849548339844
2023-03-14,194.7907257080078
2023-03-15,193.05043029785156
2023-03-16,194.48306274414062
2023-03-17,187.73330688476562
2023-03-20,189.45440673828125
2023-03-21,190.18516540527344
2023-03-22,184.79115295410156
2023-03-23,183.43540954589844
2023-03-24,185.69493103027344
2023-03-27,187.05064392089844
2023-03-28,184.56036376953125
2023-03-29,187.1468048095703
2023-03-30,187.22372436523438
2023-03-31,188.68519592285156
2023-04-03,191.29086303710938
2023-04-04,189.51210021972656
2023-04-05,189.800537109375
2023-04-06,189.42555236816406
2023-04-10,191.5504913330078
2023-04-11,191.25242614746094
2023-04-12,191.93507385253906
2023-04-13,193.73309326171875
2023-04-14,192.7908172607422
2023-04-17,194.7041778564453
2023-04-18,196.55990600585938
2023-04-19,195.7041778564453
2023-04-20,195.0599822998047
2023-04-21,194.25228881835938
2023-04-24,194.35806274414062
2023-04-25,191.64663696289062
2023-04-26,187.05064392089844
2023-04-27,190.37747192382812
2023-04-28,187.6371612548828
2023-05-01,187.21412658691406
2023-05-02,182.27198791503906
2023-05-03,179.51248168945312
2023-05-04,178.57981872558594
2023-05-05,180.5028076171875
2023-05-08,180.05091857910156
2023-05-09,181.5989227294922
2023-05-10,181.74317932128906
2023-05-11,179.6759033203125
2023-05-12,179.56053161621094
2023-05-15,179.6759033203125
2023-05-16,176.8875732421875
2023-05-17,178.67596435546875
2023-05-18,178.68557739257812
2023-05-19,177.30101013183594
2023-05-22,179.03172302246094
2023-05-23,177.57984924316406
2023-05-24,175.66644287109375
2023-05-25,169.599365234375
2023-05-26,171.8781280517578
2023-05-30,169.5513153076172
2023-05-31,169.14749145507812
2023-06-01,171.20884704589844
2023-06-02,176.34771728515625
2023-06-05,176.63804626464844
2023-06-06,178.5736083984375
2023-06-07,181.1091766357422
2023-06-08,183.1511688232422
2023-06-09,182.51242065429688
2023-06-12,183.02532958984375
2023-06-13,183.01565551757812
2023-06-14,184.77700805664062
2023-06-15,187.14805603027344
2023-06-16,189.2675018310547
2023-06-20,189.00619506835938
2023-06-21,190.0513916015625
2023-06-22,187.84486389160156
2023-06-23,185.71575927734375
2023-06-26,185.5415802001953
2023-06-27,187.40936279296875
2023-06-28,185.56092834472656
2023-06-29,189.19007873535156
2023-06-30,189.46104431152344
2023-07-03,191.36756896972656
2023-07-05,190.8256072998047
2023-07-06,188.4739227294922
2023-07-07,188.38682556152344
2023-07-10,188.37713623046875
2023-07-11,191.01918029785156
2023-07-12,189.6255645751953
2023-07-13,192.0643768310547
2023-07-14,189.3836212158203
2023-07-17,191.5901336669922
2023-07-18,189.98365783691406
2023-07-19,192.4224395751953
2023-07-20,193.47732543945312
2023-07-21,193.52569580078125
2023-07-24,194.203125
2023-07-25,195.05479431152344
2023-07-26,196.03224182128906
2023-07-27,183.64471435546875
2023-07-28,186.0641632080078
2023-07-31,183.38343811035156
2023-08-01,181.6704559326172
2023-08-02,179.92848205566406
2023-08-03,179.21229553222656
2023-08-04,180.44140625
2023-08-07,181.864013671875
2023-08-08,179.5994415283203
2023-08-09,181.12852478027344
2023-08-10,180.40269470214844
2023-08-11,181.89305114746094
2023-08-14,180.45111083984375
2023-08-15,176.49288940429688
2023-08-16,176.6767578125
2023-08-17,175.8928680419922
2023-08-18,175.63157653808594
2023-08-21,175.089599609375
2023-08-22,174.4025115966797
2023-08-23,172.5250244140625
2023-08-24,172.1185302734375
2023-08-25,172.70889282226562
2023-08-28,172.35079956054688
2023-08-29,171.5378875732422
2023-08-30,172.07015991210938
2023-08-31,172.35079956054688
2023-09-01,172.6527557373047
2023-09-05,167.96775817871094
2023-09-06,165.7665252685547
2023-09-07,164.20809936523438
2023-09-08,163.57498168945312
2023-09-11,164.49057006835938
2023-09-12,164.70484924316406
2023-09-13,164.7535400390625
2023-09-14,167.1009063720703
2023-09-15,168.23074340820312
2023-09-18,170.57810974121094
2023-09-19,171.56185913085938
2023-09-20,170.11056518554688
2023-09-21,169.41905212402344
2023-09-22,169.05865478515625
2023-09-25,169.63333129882812
2023-09-26,168.97097778320312
2023-09-27,170.6462860107422
2023-09-28,167.8606414794922
2023-09-29,169.5943603515625
2023-10-02,167.1009063720703
2023-10-03,164.88014221191406
2023-10-04,159.5231170654297
2023-10-05,157.0880889892578
2023-10-06,159.63026428222656
2023-10-09,175.52609252929688
2023-10-10,172.95469665527344
2023-10-11,172.22418212890625
2023-10-12,169.2826690673828
2023-10-13,172.63327026367188
2023-10-16,174.3475341796875
2023-10-17,173.66571044921875
2023-10-18,174.88323974609375
2023-10-19,173.27610778808594
2023-10-20,171.5229034423828
2023-10-23,172.27288818359375
2023-10-24,168.52296447753906
2023-10-25,171.17227172851562
2023-10-26,170.65603637695312
2023-10-27,166.48727416992188
2023-10-30,169.82814025878906
2023-10-31,174.7468719482422
2023-11-01,174.07481384277344
2023-11-02,178.30198669433594
2023-11-03,180.8441619873047
2023-11-06,177.03578186035156
2023-11-07,178.13641357421875
2023-11-08,176.77281188964844
2023-11-09,176.06179809570312
2023-11-10,177.43515014648438
2023-11-13,179.07147216796875
2023-11-14,182.73373413085938
2023-11-15,182.56814575195312
2023-11-16,182.52894592285156
2023-11-17,181.9703826904297
2023-11-20,182.74453735351562
2023-11-21,184.78286743164062
2023-11-22,184.06752014160156
2023-11-24,187.18380737304688
2023-11-27,184.15570068359375
2023-11-28,185.3120880126953
2023-11-29,184.88087463378906
2023-11-30,186.98780822753906
2023-12-01,190.79010009765625
2023-12-04,195.28814697265625
2023-12-05,194.0435791015625
2023-12-06,194.96475219726562
2023-12-07,192.740234375
2023-12-08,191.8876495361328
2023-12-11,197.04229736328125
2023-12-12,196.29751586914062
2023-12-13,203.911865234375
2023-12-14,202.46153259277344
2023-12-15,204.196044921875
2023-12-18,205.59742736816406
2023-12-19,205.91099548339844
2023-12-20,202.4419403076172
2023-12-21,203.3826904296875
2023-12-22,204.3136749267578
2023-12-26,205.51901245117188
2023-12-27,205.68560791015625
2023-12-28,206.6949920654297
2023-12-29,206.4010009765625
2024-01-02,205.57781982421875
2024-01-03,205.6170196533203
2024-01-04,203.37289428710938
2024-01-05,201.099365234375
2024-01-08,202.2655029296875
2024-01-09,199.42361450195312
2024-01-10,199.3942108154297
2024-01-11,198.85523986816406
2024-01-12,203.6374969482422
2024-01-16,200.9817657470703
2024-01-17,200.44277954101562
2024-01-18,201.60894775390625
2024-01-19,200.71717834472656
2024-01-22,202.6771240234375
2024-01-23,201.9617462158203
2024-01-24,200.15858459472656
2024-01-25,200.54078674316406
2024-01-26,205.0192413330078
2024-01-29,206.0384063720703
2024-01-30,206.49899291992188
2024-01-31,204.24505615234375
2024-02-01,205.28382873535156
2024-02-02,202.85350036621094
2024-02-05,202.99070739746094
2024-02-06,203.54928588867188
2024-02-07,205.36221313476562
2024-02-08,205.10743713378906
2024-02-09,205.63661193847656
2024-02-12,207.02818298339844
2024-02-13,203.81387329101562
2024-02-14,205.96978759765625
2024-02-15,207.04776000976562
2024-02-16,207.73374938964844
2024-02-20,207.5867462158203
2024-02-21,209.5172882080078
2024-02-22,209.1448974609375
2024-02-23,210.15428161621094
2024-02-26,207.4985809326172
2024-02-27,207.4985809326172
2024-02-28,208.9195098876953
2024-02-29,207.420166015625
2024-03-01,205.60723876953125
2024-03-04,211.634033203125
2024-03-05,209.54669189453125
2024-03-06,211.28125
2024-03-07,209.8821563720703
2024-03-08,211.43890380859375
2024-03-11,211.44873046875
2024-03-12,210.45361328125
2024-03-13,212.54238891601562
2024-03-14,210.21713256835938
2024-03-15,209.72451782226562
2024-03-18,207.82293701171875
2024-03-19,208.30572509765625
2024-03-20,209.1234893798828
2024-03-21,210.01023864746094
2024-03-22,208.81805419921875
2024-03-25,208.57174682617188
2024-03-26,208.01998901367188
2024-03-27,209.36981201171875
2024-03-28,209.9609832763672
2024-04-01,205.4878387451172
2024-04-02,202.17733764648438
2024-04-03,201.26104736328125
2024-04-04,206.502685546875
2024-04-05,205.88197326660156
2024-04-08,205.42874145507812
2024-04-09,203.1133270263672
2024-04-10,202.4630889892578
2024-04-11,199.4087371826172
2024-04-12,199.6353302001953
2024-04-15,200.2265167236328
2024-04-16,197.38893127441406
2024-04-17,198.4333038330078
2024-04-18,199.10330200195312
2024-04-19,202.4236602783203
2024-04-22,205.07403564453125
2024-04-23,204.6208038330078
2024-04-24,204.65037536621094
2024-04-25,204.3055419921875
2024-04-26,211.3797607421875
2024-04-29,213.8626251220703
2024-04-30,210.89697265625
2024-05-01,208.63084411621094
2024-05-02,208.2268829345703
2024-05-03,209.1136474609375
2024-05-06,211.586669921875
2024-05-07,212.7295684814453
2024-05-08,212.6310577392578
2024-05-09,216.25685119628906
2024-05-10,216.365234375
2024-05-13,217.33078002929688
2024-05-14,217.87269592285156
2024-05-15,218.8185577392578
2024-05-16,218.8185577392578
2024-05-17,220.27676391601562
2024-05-20,220.32598876953125
2024-05-21,221.9320068359375
2024-05-22,222.00099182128906
2024-05-23,219.8235321044922
2024-05-24,219.96145629882812
2024-05-28,215.64596557617188
2024-05-29,212.0694580078125
2024-05-30,215.94155883789062
2024-05-31,221.5181884765625
2024-06-03,223.31137084960938
2024-06-04,224.49978637695312
2024-06-05,221.98431396484375
2024-06-06,219.8946990966797
2024-06-07,219.7560577392578
2024-06-10,219.28070068359375
2024-06-11,218.09230041503906
2024-06-12,216.8543701171875
2024-06-13,217.0821533203125
2024-06-14,215.36886596679688
2024-06-17,218.55775451660156
2024-06-18,220.30075073242188
2024-06-20,221.934814453125
2024-06-21,223.33119201660156
2024-06-24,223.31138610839844
2024-06-25,222.34085083007812
2024-06-26,221.32078552246094
2024-06-27,221.023681640625
2024-06-28,222.41017150878906
2024-07-01,219.81549072265625
2024-07-02,221.43963623046875
2024-07-03,222.41017150878906
2024-07-05,221.9051055908203
2024-07-08,223.81643676757812
2024-07-09,223.77684020996094
2024-07-10,225.07418823242188
2024-07-11,228.114501953125
2024-07-12,228.80775451660156
2024-07-15,232.27392578125
2024-07-16,238.0971221923828
2024-07-17,235.94808959960938
2024-07-18,235.4628143310547
2024-07-19,232.50172424316406
2024-07-22,235.8391571044922
2024-07-23,237.7010040283203
2024-07-24,234.8587188720703
2024-07-25,240.9196014404297
2024-07-26,227.19349670410156
2024-07-29,222.6082305908203
2024-07-30,225.53964233398438
2024-07-31,224.69784545898438
2024-08-01,227.00534057617188
2024-08-02,227.96595764160156
2024-08-05,224.9058380126953
2024-08-06,223.77684020996094
2024-08-07,224.638427734375
2024-08-08,228.39181518554688
2024-08-09,226.1239471435547
2024-08-12,226.61911010742188
2024-08-13,225.6782989501953
2024-08-14,223.87586975097656
2024-08-15,224.3017120361328
2024-08-16,226.29229736328125
2024-08-19,228.25315856933594
2024-08-20,227.42127990722656
2024-08-21,227.8273162841797
2024-08-22,228.9761199951172
2024-08-23,228.4512176513672
2024-08-26,226.73794555664062
2024-08-27,227.83721923828125
2024-08-28,229.70895385742188
2024-08-29,231.42222595214844
2024-08-30,234.38336181640625
2024-09-03,233.00677490234375
2024-09-04,234.21499633789062
2024-09-05,230.27346801757812
2024-09-06,226.162841796875
2024-09-09,228.19326782226562
2024-09-10,226.8197479248047
2024-09-11,225.94387817382812
2024-09-12,227.0984344482422
2024-09-13,228.69091796875
2024-09-16,230.62181091308594
2024-09-17,228.63121032714844
2024-09-18,228.63121032714844
2024-09-19,229.377685546875
2024-09-20,232.11476135253906
2024-09-23,236.613525390625
2024-09-24,233.6375732421875
2024-09-25,232.2242431640625
2024-09-26,230.47250366210938
2024-09-27,233.8863983154297
2024-09-30,236.75286865234375
2024-10-01,244.1380157470703
2024-10-02,243.510986328125
2024-10-03,241.96826171875
2024-10-04,242.51568603515625
2024-10-07,240.62460327148438
2024-10-08,240.14686584472656
2024-10-09,241.0824432373047
2024-10-10,241.2118377685547
2024-10-11,244.88450622558594
2024-10-14,247.064208984375
2024-10-15,244.14797973632812
2024-10-16,246.97463989257812
2024-10-17,247.11398315429688
2024-10-18,247.61163330078125
2024-10-21,246.98458862304688
2024-10-22,243.7797088623047
2024-10-23,244.66554260253906
2024-10-24,243.02328491210938
2024-10-25,251.62271118164062
2024-10-28,246.8651580810547
2024-10-29,243.9190673828125
2024-10-30,244.25746154785156
2024-10-31,246.3077850341797
2024-11-01,246.31773376464844
2024-11-04,245.90966796875
2024-11-05,249.7714385986328
2024-11-06,255.24562072753906
2024-11-07,253.61331176757812
2024-11-08,259.3761291503906
2024-11-11,262.9791259765625
2024-11-12,260.4908752441406
2024-11-13,260.42120361328125
2024-11-14,246.9945526123047
2024-11-15,245.83999633789062
2024-11-18,244.27000427246094
2024-11-19,243.5800018310547
2024-11-20,244.36000061035156
2024-11-21,246.60000610351562
2024-11-22,248.16000366210938
2024-11-25,240.60000610351562
2024-11-26,245.5800018310547
2024-11-27,245.3300018310547
2024-11-29,246.25
2024-12-02,242.82000732421875
2024-12-03,239.86000061035156
2024-12-04,240.47999572753906
2024-12-05,238.13999938964844
2024-12-06,234.63999938964844
2024-12-09,229.75999450683594
2024-12-10,230.67999267578125
2024-12-11,228.8699951171875
2024-12-12,224.35000610351562
2024-12-13,223.16000366210938
2024-12-16,222.0399932861328
2024-12-17,218.4499969482422
