,AMGN
2021-06-10,218.93978881835938
2021-06-11,217.2662353515625
2021-06-14,215.85220336914062
2021-06-15,214.65296936035156
2021-06-16,214.41134643554688
2021-06-17,215.46742248535156
2021-06-18,213.6058807373047
2021-06-21,215.00204467773438
2021-06-22,214.70668029785156
2021-06-23,213.63275146484375
2021-06-24,215.63743591308594
2021-06-25,217.18568420410156
2021-06-28,217.32887268066406
2021-06-29,216.9888153076172
2021-06-30,218.1432647705078
2021-07-01,220.96237182617188
2021-07-02,222.5732879638672
2021-07-06,218.05380249023438
2021-07-07,217.66896057128906
2021-07-08,218.61761474609375
2021-07-09,219.4409637451172
2021-07-12,218.69813537597656
2021-07-13,219.10984802246094
2021-07-14,218.9934844970703
2021-07-15,220.7207489013672
2021-07-16,221.91098022460938
2021-07-19,220.81021118164062
2021-07-20,220.9534454345703
2021-07-21,219.12770080566406
2021-07-22,219.02926635742188
2021-07-23,221.69622802734375
2021-07-26,219.33355712890625
2021-07-27,218.97557067871094
2021-07-28,218.5907440185547
2021-07-29,216.9888153076172
2021-07-30,216.1654052734375
2021-08-02,214.59927368164062
2021-08-03,218.43862915039062
2021-08-04,204.32530212402344
2021-08-05,209.40858459472656
2021-08-06,205.97201538085938
2021-08-09,203.94943237304688
2021-08-10,204.01210021972656
2021-08-11,204.16421508789062
2021-08-12,204.1820831298828
2021-08-13,205.55133056640625
2021-08-16,208.39224243164062
2021-08-17,208.50946044921875
2021-08-18,204.57736206054688
2021-08-19,202.3678436279297
2021-08-20,201.59222412109375
2021-08-23,203.49514770507812
2021-08-24,202.35879516601562
2021-08-25,199.84263610839844
2021-08-26,199.73440551757812
2021-08-27,200.9158172607422
2021-08-30,202.13333129882812
2021-08-31,203.39593505859375
2021-09-01,201.42990112304688
2021-09-02,203.7837371826172
2021-09-03,204.15350341796875
2021-09-07,199.6171417236328
2021-09-08,199.19326782226562
2021-09-09,194.42245483398438
2021-09-10,192.77206420898438
2021-09-13,195.45057678222656
2021-09-14,194.8372802734375
2021-09-15,196.7222137451172
2021-09-16,196.02774047851562
2021-09-17,197.8495330810547
2021-09-20,193.9985809326172
2021-09-21,194.2240753173828
2021-09-22,192.67286682128906
2021-09-23,193.94447326660156
2021-09-24,192.64581298828125
2021-09-27,192.1948699951172
2021-09-28,191.4373016357422
2021-09-29,193.80917358398438
2021-09-30,191.78004455566406
2021-10-01,192.9253692626953
2021-10-04,190.68878173828125
2021-10-05,191.0675506591797
2021-10-06,189.3720245361328
2021-10-07,188.59645080566406
2021-10-08,188.44314575195312
2021-10-11,186.4139404296875
2021-10-12,182.07601928710938
2021-10-13,183.62722778320312
2021-10-14,186.48609924316406
2021-10-15,187.44210815429688
2021-10-18,183.19435119628906
2021-10-19,186.48609924316406
2021-10-20,189.08348083496094
2021-10-21,188.47918701171875
2021-10-22,188.70469665527344
2021-10-25,187.252685546875
2021-10-26,188.19964599609375
2021-10-27,186.30572509765625
2021-10-28,186.83782958984375
2021-10-29,186.65744018554688
2021-11-01,189.20069885253906
2021-11-02,193.2320098876953
2021-11-03,196.7222137451172
2021-11-04,193.8362579345703
2021-11-05,192.79010009765625
2021-11-08,190.62564086914062
2021-11-09,190.93228149414062
2021-11-10,192.28504943847656
2021-11-11,190.79701232910156
2021-11-12,190.6436767578125
2021-11-15,188.61563110351562
2021-11-16,186.7876739501953
2021-11-17,187.17874145507812
2021-11-18,185.541748046875
2021-11-19,187.41519165039062
2021-11-22,184.3686065673828
2021-11-23,186.00558471679688
2021-11-24,185.49630737304688
2021-11-26,182.8771514892578
2021-11-29,185.0415802001953
2021-11-30,180.86729431152344
2021-12-01,182.61341857910156
2021-12-02,182.9498748779297
2021-12-03,184.1048583984375
2021-12-06,189.8797607421875
2021-12-07,192.1805877685547
2021-12-08,194.19044494628906
2021-12-09,193.31736755371094
2021-12-10,191.78953552246094
2021-12-13,192.24427795410156
2021-12-14,194.3814239501953
2021-12-15,199.3923797607422
2021-12-16,202.4207763671875
2021-12-17,202.3480224609375
2021-12-20,200.0653533935547
2021-12-21,200.91111755371094
2021-12-22,201.46588134765625
2021-12-23,203.52117919921875
2021-12-27,204.77621459960938
2021-12-28,205.3218536376953
2021-12-29,206.98609924316406
2021-12-30,205.9584503173828
2021-12-31,204.59429931640625
2022-01-03,206.15855407714844
2022-01-04,207.20437622070312
2022-01-05,204.7489013671875
2022-01-06,204.77621459960938
2022-01-07,206.7041778564453
2022-01-10,209.50521850585938
2022-01-11,211.33319091796875
2022-01-12,210.76931762695312
2022-01-13,209.9417724609375
2022-01-14,214.04327392578125
2022-01-18,212.65185546875
2022-01-19,210.3509979248047
2022-01-20,208.1683807373047
2022-01-21,207.09524536132812
2022-01-24,205.60377502441406
2022-01-25,204.65798950195312
2022-01-26,202.3843994140625
2022-01-27,203.71217346191406
2022-01-28,208.38662719726562
2022-01-31,206.5677947998047
2022-02-01,207.96826171875
2022-02-02,208.19566345214844
2022-02-03,203.74853515625
2022-02-04,201.99334716796875
2022-02-07,203.28475952148438
2022-02-08,219.18154907226562
2022-02-09,215.70751953125
2022-02-10,208.0956268310547
2022-02-11,207.53176879882812
2022-02-14,205.7064971923828
2022-02-15,205.40380859375
2022-02-16,204.22975158691406
2022-02-17,203.33087158203125
2022-02-18,202.4961700439453
2022-02-22,203.08322143554688
2022-02-23,202.70713806152344
2022-02-24,201.120361328125
2022-02-25,208.23802185058594
2022-02-28,207.73355102539062
2022-03-01,206.5686798095703
2022-03-02,209.66888427734375
2022-03-03,213.3836669921875
2022-03-04,213.63133239746094
2022-03-07,214.96128845214844
2022-03-08,211.9711151123047
2022-03-09,212.30136108398438
2022-03-10,208.16464233398438
2022-03-11,209.9073944091797
2022-03-14,210.2375946044922
2022-03-15,212.39306640625
2022-03-16,212.49395751953125
2022-03-17,216.33714294433594
2022-03-18,216.69485473632812
2022-03-21,216.75906372070312
2022-03-22,216.8966522216797
2022-03-23,214.7961883544922
2022-03-24,217.2635040283203
2022-03-25,219.0246124267578
2022-03-28,220.56553649902344
2022-03-29,221.5469970703125
2022-03-30,222.49176025390625
2022-03-31,221.8038330078125
2022-04-01,222.99618530273438
2022-04-04,224.6013641357422
2022-04-05,224.31703186035156
2022-04-06,229.2425079345703
2022-04-07,230.81100463867188
2022-04-08,231.15953063964844
2022-04-11,230.10472106933594
2022-04-12,229.34341430664062
2022-04-13,232.52621459960938
2022-04-14,232.99395751953125
2022-04-18,231.07696533203125
2022-04-19,232.3977813720703
2022-04-20,234.24142456054688
2022-04-21,234.31480407714844
2022-04-22,229.62774658203125
2022-04-25,231.2970733642578
2022-04-26,229.18748474121094
2022-04-27,228.19686889648438
2022-04-28,218.4192352294922
2022-04-29,213.88815307617188
2022-05-02,211.80604553222656
2022-05-03,212.97091674804688
2022-05-04,216.55728149414062
2022-05-05,214.95213317871094
2022-05-06,216.9241485595703
2022-05-09,219.43734741210938
2022-05-10,220.78570556640625
2022-05-11,220.7214813232422
2022-05-12,224.46377563476562
2022-05-13,223.25302124023438
2022-05-16,225.48130798339844
2022-05-17,226.84971618652344
2022-05-18,225.56451416015625
2022-05-19,226.31344604492188
2022-05-20,228.8375701904297
2022-05-23,230.26145935058594
2022-05-24,232.89654541015625
2022-05-25,233.93211364746094
2022-05-26,233.9691162109375
2022-05-27,236.012451171875
2022-05-31,237.38084411621094
2022-06-01,234.3112030029297
2022-06-02,229.55880737304688
2022-06-03,229.71595764160156
2022-06-06,226.93292236328125
2022-06-07,227.82977294921875
2022-06-08,226.96990966796875
2022-06-09,223.5211639404297
2022-06-10,221.91236877441406
2022-06-13,218.91665649414062
2022-06-14,217.92733764648438
2022-06-15,217.81640625
2022-06-16,213.31362915039062
2022-06-17,217.02127075195312
2022-06-21,220.4329833984375
2022-06-22,222.03257751464844
2022-06-23,224.76011657714844
2022-06-24,226.8682098388672
2022-06-27,226.3874053955078
2022-06-28,225.14842224121094
2022-06-29,226.92369079589844
2022-06-30,224.9542694091797
2022-07-01,227.03465270996094
2022-07-05,228.12564086914062
2022-07-06,226.75723266601562
2022-07-07,228.76361083984375
2022-07-08,229.7436981201172
2022-07-11,229.09649658203125
2022-07-12,228.34756469726562
2022-07-13,228.45852661132812
2022-07-14,227.07159423828125
2022-07-15,229.93785095214844
2022-07-18,225.45355224609375
2022-07-19,228.67115783691406
2022-07-20,228.033203125
2022-07-21,227.24728393554688
2022-07-22,227.40444946289062
2022-07-25,229.96559143066406
2022-07-26,232.20310974121094
2022-07-27,232.73936462402344
2022-07-28,230.91795349121094
2022-07-29,228.80984497070312
2022-08-01,227.11782836914062
2022-08-02,225.51829528808594
2022-08-03,228.50473022460938
2022-08-04,228.35678100585938
2022-08-05,227.68185424804688
2022-08-08,228.6434326171875
2022-08-09,229.6327362060547
2022-08-10,233.0814971923828
2022-08-11,229.62350463867188
2022-08-12,229.66049194335938
2022-08-15,232.1476287841797
2022-08-16,234.0615692138672
2022-08-17,233.47454833984375
2022-08-18,232.65463256835938
2022-08-19,233.73544311523438
2022-08-22,230.04574584960938
2022-08-23,227.7816619873047
2022-08-24,227.80027770996094
2022-08-25,228.9090576171875
2022-08-26,224.22239685058594
2022-08-29,223.03909301757812
2022-08-30,222.79684448242188
2022-08-31,223.8963165283203
2022-09-01,228.74134826660156
2022-09-02,225.8250274658203
2022-09-06,225.6852569580078
2022-09-07,228.0797882080078
2022-09-08,228.69476318359375
2022-09-09,230.7818603515625
2022-09-12,221.3992462158203
2022-09-13,211.37379455566406
2022-09-14,212.54774475097656
2022-09-15,212.11917114257812
2022-09-16,215.36160278320312
2022-09-19,215.0075225830078
2022-09-20,212.16574096679688
2022-09-21,209.13760375976562
2022-09-22,212.20298767089844
2022-09-23,211.4762725830078
2022-09-26,211.38308715820312
2022-09-27,210.56317138671875
2022-09-28,215.21250915527344
2022-09-29,212.81796264648438
2022-09-30,210.01341247558594
2022-10-03,214.70936584472656
2022-10-04,217.11326599121094
2022-10-05,217.85867309570312
2022-10-06,215.17526245117188
2022-10-07,213.39564514160156
2022-10-10,216.30262756347656
2022-10-11,228.6854248046875
2022-10-12,229.61715698242188
2022-10-13,234.48085021972656
2022-10-14,234.1826629638672
2022-10-17,235.66415405273438
2022-10-18,234.90940856933594
2022-10-19,231.2477264404297
2022-10-20,230.55821228027344
2022-10-21,234.74171447753906
2022-10-24,243.48141479492188
2022-10-25,242.2421875
2022-10-26,248.45687866210938
2022-10-27,248.98800659179688
2022-10-28,255.11880493164062
2022-10-31,251.89498901367188
2022-11-01,253.48825073242188
2022-11-02,250.6464385986328
2022-11-03,247.73013305664062
2022-11-04,250.67442321777344
2022-11-07,258.109619140625
2022-11-08,272.43048095703125
2022-11-09,269.8774719238281
2022-11-10,271.1446533203125
2022-11-11,265.56353759765625
2022-11-14,265.824462890625
2022-11-15,264.2405090332031
2022-11-16,266.2200012207031
2022-11-17,269.5317077636719
2022-11-18,269.5223083496094
2022-11-21,270.3384704589844
2022-11-22,269.2971496582031
2022-11-23,265.8728942871094
2022-11-25,266.1918640136719
2022-11-28,265.14111328125
2022-11-29,264.5500793457031
2022-11-30,268.6873779296875
2022-12-01,268.2557678222656
2022-12-02,267.8524169921875
2022-12-05,267.28955078125
2022-12-06,265.76971435546875
2022-12-07,268.0869445800781
2022-12-08,267.90869140625
2022-12-09,261.4166259765625
2022-12-12,259.6623229980469
2022-12-13,255.42185974121094
2022-12-14,254.36175537109375
2022-12-15,249.6803436279297
2022-12-16,250.871826171875
2022-12-19,249.267578125
2022-12-20,248.37635803222656
2022-12-21,249.7929229736328
2022-12-22,248.85479736328125
2022-12-23,247.59768676757812
2022-12-27,247.10043334960938
2022-12-28,245.2522735595703
2022-12-29,246.88467407226562
2022-12-30,246.39682006835938
2023-01-03,245.46804809570312
2023-01-04,248.03858947753906
2023-01-05,250.3557891845703
2023-01-06,258.1800231933594
2023-01-09,253.4142303466797
2023-01-10,256.941650390625
2023-01-11,256.03167724609375
2023-01-12,254.1647186279297
2023-01-13,254.9246368408203
2023-01-17,252.75750732421875
2023-01-18,248.03858947753906
2023-01-19,245.8245391845703
2023-01-20,246.95968627929688
2023-01-23,244.83009338378906
2023-01-24,243.638671875
2023-01-25,240.67405700683594
2023-01-26,239.11671447753906
2023-01-27,237.96279907226562
2023-01-30,236.0301971435547
2023-01-31,236.79013061523438
2023-02-01,231.1705780029297
2023-02-02,231.2831573486328
2023-02-03,230.00726318359375
2023-02-06,228.7689208984375
2023-02-07,228.9096221923828
2023-02-08,225.34463500976562
2023-02-09,225.15701293945312
2023-02-10,227.50238037109375
2023-02-13,228.5906524658203
2023-02-14,228.11741638183594
2023-02-15,227.2088623046875
2023-02-16,221.67225646972656
2023-02-17,227.64422607421875
2023-02-21,225.47689819335938
2023-02-22,223.50831604003906
2023-02-23,224.89012145996094
2023-02-24,221.14227294921875
2023-02-27,221.8899383544922
2023-02-28,219.24942016601562
2023-03-01,223.53672790527344
2023-03-02,222.1644287109375
2023-03-03,222.23065185546875
2023-03-06,222.51458740234375
2023-03-07,216.46690368652344
2023-03-08,216.1924285888672
2023-03-09,213.69386291503906
2023-03-10,215.66244506835938
2023-03-13,220.68797302246094
2023-03-14,218.22727966308594
2023-03-15,222.31582641601562
2023-03-16,222.00350952148438
2023-03-17,217.4795684814453
2023-03-20,222.14549255371094
2023-03-21,220.4702911376953
2023-03-22,217.51742553710938
2023-03-23,220.61227416992188
2023-03-24,225.2781219482422
2023-03-27,224.076171875
2023-03-28,225.7040252685547
2023-03-29,228.11741638183594
2023-03-30,228.562255859375
2023-03-31,228.7988739013672
2023-04-03,231.34475708007812
2023-04-04,234.2692108154297
2023-04-05,239.7963409423828
2023-04-06,239.74905395507812
2023-04-10,237.45867919921875
2023-04-11,237.9602508544922
2023-04-12,236.13368225097656
2023-04-13,237.9697265625
2023-04-14,236.60690307617188
2023-04-17,234.78030395507812
2023-04-18,232.90634155273438
2023-04-19,233.01992797851562
2023-04-20,230.41726684570312
2023-04-21,230.7958221435547
2023-04-24,231.3542022705078
2023-04-25,231.751708984375
2023-04-26,226.0069122314453
2023-04-27,227.4644012451172
2023-04-28,226.89654541015625
2023-05-01,226.10154724121094
2023-05-02,223.32850646972656
2023-05-03,217.0253143310547
2023-05-04,219.4670867919922
2023-05-05,223.85850524902344
2023-05-08,222.05084228515625
2023-05-09,221.8710174560547
2023-05-10,221.56814575195312
2023-05-11,219.84564208984375
2023-05-12,220.4702911376953
2023-05-15,221.01922607421875
2023-05-16,215.67189025878906
2023-05-17,214.97450256347656
2023-05-18,214.21975708007812
2023-05-19,213.44590759277344
2023-05-22,213.99049377441406
2023-05-23,214.42039489746094
2023-05-24,211.439697265625
2023-05-25,207.7519989013672
2023-05-26,207.24566650390625
2023-05-30,208.7742462158203
2023-05-31,210.799560546875
2023-06-01,204.70440673828125
2023-06-02,208.33477783203125
2023-06-05,211.9746856689453
2023-06-06,211.34413146972656
2023-06-07,211.37278747558594
2023-06-08,210.90469360351562
2023-06-09,208.99395751953125
2023-06-12,207.6564483642578
2023-06-13,212.0797882080078
2023-06-14,212.35682678222656
2023-06-15,218.2418212890625
2023-06-16,219.40736389160156
2023-06-20,218.38511657714844
2023-06-21,216.90432739257812
2023-06-22,219.40736389160156
2023-06-23,216.97120666503906
2023-06-26,214.6974639892578
2023-06-27,212.6720733642578
2023-06-28,211.4301300048828
2023-06-29,211.28683471679688
2023-06-30,212.10842895507812
2023-07-03,214.96495056152344
2023-07-05,215.7960968017578
2023-07-06,213.02557373046875
2023-07-07,208.8888702392578
2023-07-10,214.6974639892578
2023-07-11,213.86627197265625
2023-07-12,215.6050262451172
2023-07-13,217.49664306640625
2023-07-14,217.2769012451172
2023-07-17,217.66860961914062
2023-07-18,222.1874542236328
2023-07-19,221.69065856933594
2023-07-20,222.8179931640625
2023-07-21,224.33700561523438
2023-07-24,224.91021728515625
2023-07-25,224.8051300048828
2023-07-26,224.7095947265625
2023-07-27,225.51210021972656
2023-07-28,225.8177947998047
2023-07-31,223.6968994140625
2023-08-01,221.75755310058594
2023-08-02,220.12387084960938
2023-08-03,220.4009246826172
2023-08-04,232.4193115234375
2023-08-07,241.6480712890625
2023-08-08,249.1571807861328
2023-08-09,247.7432403564453
2023-08-10,250.36093139648438
2023-08-11,250.79086303710938
2023-08-14,249.319580078125
2023-08-15,254.1345977783203
2023-08-16,253.1887969970703
2023-08-17,254.11337280273438
2023-08-18,252.15830993652344
2023-08-21,251.0796356201172
2023-08-22,248.11328125
2023-08-23,247.86285400390625
2023-08-24,247.15017700195312
2023-08-25,246.9190216064453
2023-08-28,247.08273315429688
2023-08-29,250.05873107910156
2023-08-30,248.3636932373047
2023-08-31,246.8804931640625
2023-09-01,247.23683166503906
2023-09-05,244.63648986816406
2023-09-06,239.82098388671875
2023-09-07,245.00247192382812
2023-09-08,249.85647583007812
2023-09-11,252.06198120117188
2023-09-12,250.70401000976562
2023-09-13,247.7376708984375
2023-09-14,252.6205596923828
2023-09-15,251.098876953125
2023-09-18,253.43917846679688
2023-09-19,254.55636596679688
2023-09-20,261.4425048828125
2023-09-21,259.4681701660156
2023-09-22,257.8212890625
2023-09-25,257.0122985839844
2023-09-26,259.1119079589844
2023-09-27,259.0540771484375
2023-09-28,260.8261413574219
2023-09-29,258.8421936035156
2023-10-02,256.48260498046875
2023-10-03,251.378173828125
2023-10-04,255.6446990966797
2023-10-05,255.2979736328125
2023-10-06,257.5998229980469
2023-10-09,261.51959228515625
2023-10-10,261.24029541015625
2023-10-11,273.1345520019531
2023-10-12,274.52142333984375
2023-10-13,273.6161193847656
2023-10-16,276.2934875488281
2023-10-17,273.9242858886719
2023-10-18,273.11529541015625
2023-10-19,270.2452697753906
2023-10-20,268.5213317871094
2023-10-23,262.9834899902344
2023-10-24,265.9305725097656
2023-10-25,262.1166687011719
2023-10-26,259.757080078125
2023-10-27,251.91751098632812
2023-10-30,253.47769165039062
2023-10-31,246.26412963867188
2023-11-01,251.2144317626953
2023-11-02,256.75225830078125
2023-11-03,259.9015808105469
2023-11-06,262.761962890625
2023-11-07,261.1054382324219
2023-11-08,263.1761169433594
2023-11-09,254.31564331054688
2023-11-10,257.4456787109375
2023-11-13,256.84857177734375
2023-11-14,260.0556640625
2023-11-15,262.9546203613281
2023-11-16,261.1103515625
2023-11-17,257.6062316894531
2023-11-20,257.5674133300781
2023-11-21,255.1116180419922
2023-11-22,256.8296813964844
2023-11-24,257.6741638183594
2023-11-27,256.51904296875
2023-11-28,257.7323913574219
2023-11-29,258.7807312011719
2023-11-30,261.7315979003906
2023-12-01,264.4591979980469
2023-12-04,264.5465393066406
2023-12-05,262.92547607421875
2023-12-06,261.4500732421875
2023-12-07,263.3525695800781
2023-12-08,261.226806640625
2023-12-11,264.15826416015625
2023-12-12,265.9539489746094
2023-12-13,273.3601989746094
2023-12-14,268.21563720703125
2023-12-15,267.37115478515625
2023-12-18,267.4002990722656
2023-12-19,270.2734680175781
2023-12-20,267.1090393066406
2023-12-21,271.1373596191406
2023-12-22,275.8257141113281
2023-12-26,275.5733642578125
2023-12-27,278.1261901855469
2023-12-28,279.9996032714844
2023-12-29,279.5724792480469
2024-01-02,288.6676940917969
2024-01-03,291.8708801269531
2024-01-04,294.27813720703125
2024-01-05,294.1131286621094
2024-01-08,301.7619934082031
2024-01-09,298.2481994628906
2024-01-10,295.6370849609375
2024-01-11,294.210205078125
2024-01-12,297.5201721191406
2024-01-16,294.57904052734375
2024-01-17,295.1614074707031
2024-01-18,295.5594482421875
2024-01-19,298.78204345703125
2024-01-22,301.0631408691406
2024-01-23,300.8204650878906
2024-01-24,296.539794921875
2024-01-25,301.16021728515625
2024-01-26,302.6258850097656
2024-01-29,304.25665283203125
2024-01-30,305.3923034667969
2024-01-31,305.0428771972656
2024-02-01,315.040771484375
2024-02-02,313.7109680175781
2024-02-05,312.5267639160156
2024-02-06,306.7998352050781
2024-02-07,287.1922607421875
2024-02-08,286.2021789550781
2024-02-09,282.5815734863281
2024-02-12,285.7944641113281
2024-02-13,281.9603271484375
2024-02-14,281.5623779296875
2024-02-15,282.78521728515625
2024-02-16,277.531982421875
2024-02-20,277.3460693359375
2024-02-21,277.2971496582031
2024-02-22,278.97979736328125
2024-02-23,282.8927917480469
2024-02-26,280.1438903808594
2024-02-27,272.4352111816406
2024-02-28,271.4276123046875
2024-02-29,267.87652587890625
2024-03-01,274.2351989746094
2024-03-04,273.315673828125
2024-03-05,270.63519287109375
2024-03-06,270.5765380859375
2024-03-07,266.9276123046875
2024-03-08,267.79827880859375
2024-03-11,269.3732604980469
2024-03-12,270.5276184082031
2024-03-13,269.98956298828125
2024-03-14,265.6363525390625
2024-03-15,263.0243835449219
2024-03-18,265.0102233886719
2024-03-19,265.82220458984375
2024-03-20,267.11346435546875
2024-03-21,270.9286804199219
2024-03-22,270.1656799316406
2024-03-25,274.7145690917969
2024-03-26,275.6438903808594
2024-03-27,280.075439453125
2024-03-28,278.1384582519531
2024-04-01,276.88629150390625
2024-04-02,270.2048034667969
2024-04-03,268.4537048339844
2024-04-04,262.2613525390625
2024-04-05,264.0809020996094
2024-04-08,263.3471984863281
2024-04-09,264.48193359375
2024-04-10,260.6570129394531
2024-04-11,264.12982177734375
2024-04-12,261.46893310546875
2024-04-15,259.7374267578125
2024-04-16,259.8645935058594
2024-04-17,258.3287353515625
2024-04-18,257.0374450683594
2024-04-19,263.08306884765625
2024-04-22,265.9982604980469
2024-04-23,267.5928649902344
2024-04-24,267.07440185546875
2024-04-25,263.5232849121094
2024-04-26,264.1102294921875
2024-04-29,270.37109375
2024-04-30,267.984130859375
2024-05-01,271.3395690917969
2024-05-02,272.33740234375
2024-05-03,304.5221252441406
2024-05-06,292.9688720703125
2024-05-07,293.7710266113281
2024-05-08,300.6286315917969
2024-05-09,306.0579528808594
2024-05-10,303.4068908691406
2024-05-13,301.7438659667969
2024-05-14,304.6394958496094
2024-05-15,312.1036071777344
2024-05-16,310.064208984375
2024-05-17,307.8475036621094
2024-05-20,309.88690185546875
2024-05-21,310.19232177734375
2024-05-22,304.8327941894531
2024-05-23,301.9658203125
2024-05-24,301.3155822753906
2024-05-28,295.7491760253906
2024-05-29,291.9856872558594
2024-05-30,296.54718017578125
2024-05-31,301.325439453125
2024-06-03,302.8722229003906
2024-06-04,302.82293701171875
2024-06-05,302.83282470703125
2024-06-06,301.1678161621094
2024-06-07,300.5077209472656
2024-06-10,300.212158203125
2024-06-11,296.25164794921875
2024-06-12,296.6259765625
2024-06-13,294.08416748046875
2024-06-14,294.202392578125
2024-06-17,298.79345703125
2024-06-18,301.46337890625
2024-06-20,305.3056945800781
2024-06-21,303.6012878417969
2024-06-24,313.4434814453125
2024-06-25,314.5863037109375
2024-06-26,308.19232177734375
2024-06-27,309.0494689941406
2024-06-28,307.82781982421875
2024-07-01,306.40911865234375
2024-07-02,306.1726379394531
2024-07-03,304.8032531738281
2024-07-05,306.2810363769531
2024-07-08,306.8524475097656
2024-07-09,311.23663330078125
2024-07-10,316.91143798828125
2024-07-11,320.28082275390625
2024-07-12,325.9358825683594
2024-07-15,325.2659606933594
2024-07-16,328.2117614746094
2024-07-17,330.7043151855469
2024-07-18,326.0738220214844
2024-07-19,326.3891296386719
2024-07-22,330.9998779296875
2024-07-23,328.31024169921875
2024-07-24,330.6451721191406
2024-07-25,329.35455322265625
2024-07-26,329.89642333984375
2024-07-29,327.591064453125
2024-07-30,328.34967041015625
2024-07-31,327.5516357421875
2024-08-01,330.5663757324219
2024-08-02,329.0491638183594
2024-08-05,320.4089050292969
2024-08-06,324.083740234375
2024-08-07,307.8770751953125
2024-08-08,319.8867492675781
2024-08-09,317.71929931640625
2024-08-12,315.26611328125
2024-08-13,318.66510009765625
2024-08-14,317.95574951171875
2024-08-15,320.576416015625
2024-08-16,318.889892578125
2024-08-19,325.3680725097656
2024-08-20,325.9434509277344
2024-08-21,326.5386962890625
2024-08-22,321.9553527832031
2024-08-23,326.19146728515625
2024-08-26,324.1875
2024-08-27,324.3363037109375
2024-08-28,326.8760070800781
2024-08-29,328.38397216796875
2024-08-30,331.18157958984375
2024-09-03,327.887939453125
2024-09-04,328.01690673828125
2024-09-05,321.78668212890625
2024-09-06,318.016845703125
2024-09-09,323.3343505859375
2024-09-10,326.3204345703125
2024-09-11,327.36212158203125
2024-09-12,327.4414978027344
2024-09-13,329.8125305175781
2024-09-16,332.6002502441406
2024-09-17,330.15972900390625
2024-09-18,330.27880859375
2024-09-19,333.2847595214844
2024-09-20,334.70343017578125
2024-09-23,332.94744873046875
2024-09-24,328.294677734375
2024-09-25,310.3779296875
2024-09-26,316.5684509277344
2024-09-27,320.1101379394531
2024-09-30,319.65374755859375
2024-10-01,317.7787780761719
2024-10-02,317.1934509277344
2024-10-03,314.9613037109375
2024-10-04,317.1239929199219
2024-10-07,314.9315490722656
2024-10-08,315.1596984863281
2024-10-09,319.8521728515625
2024-10-10,318.4632873535156
2024-10-11,325.74505615234375
2024-10-14,322.0446472167969
2024-10-15,322.51092529296875
2024-10-16,319.078369140625
2024-10-17,318.7807312011719
2024-10-18,319.1081237792969
2024-10-21,314.2271423339844
2024-10-22,317.1239929199219
2024-10-23,312.4017639160156
2024-10-24,313.18548583984375
2024-10-25,314.46527099609375
2024-10-28,314.6537780761719
2024-10-29,313.4930419921875
2024-10-30,313.03668212890625
2024-10-31,317.6200256347656
2024-11-01,316.6875
2024-11-04,314.39581298828125
2024-11-05,316.7569274902344
2024-11-06,319.23712158203125
2024-11-07,319.35614013671875
2024-11-08,322.69940185546875
2024-11-11,319.2569274902344
2024-11-12,296.46917724609375
2024-11-13,299.0485534667969
2024-11-14,293.5822448730469
2024-11-15,281.3599853515625
2024-11-18,278.760009765625
2024-11-19,279.95001220703125
2024-11-20,287.8699951171875
2024-11-21,289.8999938964844
2024-11-22,294.5299987792969
2024-11-25,294.0
2024-11-26,280.010009765625
2024-11-27,280.07000732421875
2024-11-29,282.8699951171875
2024-12-02,278.1000061035156
2024-12-03,278.32000732421875
2024-12-04,278.260009765625
2024-12-05,274.3299865722656
2024-12-06,272.5799865722656
2024-12-09,277.6300048828125
2024-12-10,275.75
2024-12-11,273.4100036621094
2024-12-12,274.05999755859375
2024-12-13,270.6199951171875
2024-12-16,266.5
2024-12-17,265.95001220703125
