,ATO
2018-10-10,82.46324920654297
2018-10-11,80.17024230957031
2018-10-12,79.53471374511719
2018-10-15,80.2732925415039
2018-10-16,81.52714538574219
2018-10-17,81.26952362060547
2018-10-18,81.92220306396484
2018-10-19,83.36502075195312
2018-10-22,82.88409423828125
2018-10-23,82.17127227783203
2018-10-24,83.42511749267578
2018-10-25,82.12832641601562
2018-10-26,80.402099609375
2018-10-29,81.14928436279297
2018-10-30,81.41551971435547
2018-10-31,79.93836212158203
2018-11-01,79.81813049316406
2018-11-02,79.13106536865234
2018-11-05,80.11869812011719
2018-11-06,81.98233032226562
2018-11-07,83.04727935791016
2018-11-08,82.30865478515625
2018-11-09,83.03866577148438
2018-11-12,83.02149963378906
2018-11-13,82.78961181640625
2018-11-14,83.553955078125
2018-11-15,84.94522094726562
2018-11-16,85.04830169677734
2018-11-19,85.31452178955078
2018-11-20,84.33546447753906
2018-11-21,83.9232406616211
2018-11-23,83.8843994140625
2018-11-26,84.45426177978516
2018-11-27,84.9809799194336
2018-11-28,84.29884338378906
2018-11-29,80.68962860107422
2018-11-30,82.60647583007812
2018-12-03,84.28157043457031
2018-12-04,84.23841094970703
2018-12-06,85.09322357177734
2018-12-07,85.30044555664062
2018-12-10,85.00686645507812
2018-12-11,85.05004119873047
2018-12-12,85.12779235839844
2018-12-13,85.91350555419922
2018-12-14,85.02415466308594
2018-12-17,82.5114974975586
2018-12-18,81.6135025024414
2018-12-19,81.96751403808594
2018-12-20,82.11432647705078
2018-12-21,81.56168365478516
2018-12-24,77.13220977783203
2018-12-26,77.81432342529297
2018-12-27,78.74684143066406
2018-12-28,79.14404296875
2018-12-31,80.05931091308594
2019-01-02,77.5811767578125
2019-01-03,78.1683349609375
2019-01-04,79.16993713378906
2019-01-07,78.59142303466797
2019-01-08,79.61894226074219
2019-01-09,78.31512451171875
2019-01-10,79.80023956298828
2019-01-11,79.35127258300781
2019-01-14,78.86772155761719
2019-01-15,79.96434020996094
2019-01-16,81.4753646850586
2019-01-17,82.01934051513672
2019-01-18,82.39926147460938
2019-01-22,82.2006607055664
2019-01-23,83.02957153320312
2019-01-24,83.46991729736328
2019-01-25,81.88118743896484
2019-01-28,81.44947052001953
2019-01-29,81.83799743652344
2019-01-30,82.45106506347656
2019-01-31,84.29884338378906
2019-02-01,83.94483947753906
2019-02-04,83.27135467529297
2019-02-05,83.3922119140625
2019-02-06,82.77915954589844
2019-02-07,83.78076934814453
2019-02-08,84.59242248535156
2019-02-11,83.62535858154297
2019-02-12,82.76190185546875
2019-02-13,83.40086364746094
2019-02-14,82.85688781738281
2019-02-15,83.79806518554688
2019-02-19,84.0138931274414
2019-02-20,84.61831665039062
2019-02-21,85.59400177001953
2019-02-22,86.35358428955078
2019-02-25,85.32927703857422
2019-02-26,85.31190490722656
2019-02-27,85.81537628173828
2019-02-28,85.80670166015625
2019-03-01,85.8501205444336
2019-03-04,86.69210052490234
2019-03-05,86.25811004638672
2019-03-06,86.36224365234375
2019-03-07,86.3362045288086
2019-03-08,86.94385528564453
2019-03-11,87.29103088378906
2019-03-12,88.02022552490234
2019-03-13,88.37612915039062
2019-03-14,88.10702514648438
2019-03-15,88.11572265625
2019-03-18,88.54106140136719
2019-03-19,88.08966064453125
2019-03-20,88.02890014648438
2019-03-21,89.10528564453125
2019-03-22,89.24417877197266
2019-03-25,89.34835052490234
2019-03-26,90.03409576416016
2019-03-27,89.35702514648438
2019-03-28,88.95771026611328
2019-03-29,89.34835052490234
2019-04-01,88.601806640625
2019-04-02,86.95250701904297
2019-04-03,88.11572265625
2019-04-04,87.3604965209961
2019-04-05,88.13306427001953
2019-04-08,87.60357666015625
2019-04-09,87.30844116210938
2019-04-10,87.17822265625
2019-04-11,87.40391540527344
2019-04-12,87.83792877197266
2019-04-15,87.76848602294922
2019-04-16,86.95250701904297
2019-04-17,86.31885528564453
2019-04-18,86.09314727783203
2019-04-22,85.99766540527344
2019-04-23,86.43168640136719
2019-04-24,86.88308715820312
2019-04-25,87.6556396484375
2019-04-26,87.6556396484375
2019-04-29,87.22162628173828
2019-04-30,88.83617401123047
2019-05-01,88.53236389160156
2019-05-02,88.61048889160156
2019-05-03,89.35702514648438
2019-05-06,89.46118927001953
2019-05-07,88.74069213867188
2019-05-08,87.44730377197266
2019-05-09,87.4125747680664
2019-05-10,88.47160339355469
2019-05-13,88.97506713867188
2019-05-14,88.0549545288086
2019-05-15,87.44730377197266
2019-05-16,88.23722076416016
2019-05-17,89.11396789550781
2019-05-20,89.27889251708984
2019-05-21,88.59313201904297
2019-05-22,89.3136215209961
2019-05-23,89.72159576416016
2019-05-24,89.69978332519531
2019-05-28,88.56556701660156
2019-05-29,87.89373779296875
2019-05-30,87.8064956665039
2019-05-31,88.81857299804688
2019-06-03,89.75214385986328
2019-06-04,88.60044860839844
2019-06-05,90.59843444824219
2019-06-06,90.92998504638672
2019-06-07,90.92127990722656
2019-06-10,89.97025299072266
2019-06-11,89.53401947021484
2019-06-12,91.02596282958984
2019-06-13,91.20919036865234
2019-06-14,91.60177612304688
2019-06-17,91.39240264892578
2019-06-18,91.3313217163086
2019-06-19,92.20382690429688
2019-06-20,92.39574432373047
2019-06-21,93.75682830810547
2019-06-24,93.37294006347656
2019-06-25,94.16690063476562
2019-06-26,90.80784606933594
2019-06-27,91.46218872070312
2019-06-28,92.09910583496094
2019-07-01,91.84607696533203
2019-07-02,92.95413208007812
2019-07-03,93.63468933105469
2019-07-05,93.45146179199219
2019-07-08,93.18973541259766
2019-07-09,93.33802032470703
2019-07-10,93.18973541259766
2019-07-11,93.35548400878906
2019-07-12,92.88434600830078
2019-07-15,93.58232879638672
2019-07-16,93.44273376464844
2019-07-17,94.15815734863281
2019-07-18,94.585693359375
2019-07-19,93.59104919433594
2019-07-22,93.73938751220703
2019-07-23,93.9051284790039
2019-07-24,93.91387176513672
2019-07-25,93.45146179199219
2019-07-26,94.34140014648438
2019-07-29,94.98703002929688
2019-07-30,94.98703002929688
2019-07-31,95.13534545898438
2019-08-01,96.0078353881836
2019-08-02,95.6501235961914
2019-08-05,93.30313873291016
2019-08-06,94.53333282470703
2019-08-07,94.16690063476562
2019-08-08,95.47561645507812
2019-08-09,94.71656036376953
2019-08-12,95.03065490722656
2019-08-13,95.1789779663086
2019-08-14,94.48970794677734
2019-08-15,95.42327117919922
2019-08-16,96.35684204101562
2019-08-19,96.74070739746094
2019-08-20,96.15614318847656
2019-08-21,96.91520690917969
2019-08-22,97.01990509033203
2019-08-23,95.2271957397461
2019-08-26,95.7707290649414
2019-08-27,94.71002197265625
2019-08-28,94.92039489746094
2019-08-29,96.41064453125
2019-08-30,96.62981414794922
2019-09-03,97.97980499267578
2019-09-04,97.26973724365234
2019-09-05,96.14766693115234
2019-09-06,95.6304702758789
2019-09-09,94.4470443725586
2019-09-10,95.37625122070312
2019-09-11,96.05122375488281
2019-09-12,95.93728637695312
2019-09-13,96.19152069091797
2019-09-16,96.52462005615234
2019-09-17,97.26973724365234
2019-09-18,98.00611877441406
2019-09-19,98.4268798828125
2019-09-20,99.04052734375
2019-09-23,98.6986312866211
2019-09-24,100.18889617919922
2019-09-25,100.30284118652344
2019-09-26,100.50447082519531
2019-09-27,99.9784927368164
2019-09-30,99.83824920654297
2019-10-01,99.04052734375
2019-10-02,97.74311065673828
2019-10-03,97.99732971191406
2019-10-04,99.1807632446289
2019-10-07,98.78630065917969
2019-10-08,97.51519775390625
2019-10-09,97.58531951904297
2019-10-10,97.17330169677734
2019-10-11,97.62039947509766
2019-10-14,97.62039947509766
2019-10-15,96.41941833496094
2019-10-16,97.4012222290039
2019-10-17,98.0411605834961
2019-10-18,97.83078002929688
2019-10-21,98.07624053955078
2019-10-22,98.4707260131836
2019-10-23,99.06681060791016
2019-10-24,99.42621612548828
2019-10-25,98.44441986083984
2019-10-28,97.25223541259766
2019-10-29,97.79570007324219
2019-10-30,98.4707260131836
2019-10-31,98.60221862792969
2019-11-01,97.91844177246094
2019-11-04,95.98111724853516
2019-11-05,94.60480499267578
2019-11-06,95.34994506835938
2019-11-07,94.83273315429688
2019-11-08,94.07884216308594
2019-11-11,94.24540710449219
2019-11-12,93.79832458496094
2019-11-13,95.65676879882812
2019-11-14,96.05122375488281
2019-11-15,95.98111724853516
2019-11-18,95.80577850341797
2019-11-19,95.23599243164062
2019-11-20,95.36747741699219
2019-11-21,94.71002197265625
2019-11-22,94.58222961425781
2019-11-25,94.08868408203125
2019-11-26,94.5557861328125
2019-11-27,94.22969055175781
2019-11-29,94.26494598388672
2019-12-02,93.20738220214844
2019-12-03,92.9518051147461
2019-12-04,94.29138946533203
2019-12-05,94.08868408203125
2019-12-06,93.8771743774414
2019-12-09,93.69210052490234
2019-12-10,94.0798568725586
2019-12-11,94.4764633178711
2019-12-12,93.86836242675781
2019-12-13,94.34426879882812
2019-12-16,95.56048583984375
2019-12-17,95.75437927246094
2019-12-18,97.07633972167969
2019-12-19,97.65800476074219
2019-12-20,98.93590545654297
2019-12-23,97.92237854003906
2019-12-24,97.45528411865234
2019-12-26,97.38479614257812
2019-12-27,97.05870056152344
2019-12-30,97.35833740234375
2019-12-31,98.58336639404297
2020-01-02,97.2790298461914
2020-01-03,97.92237854003906
2020-01-06,97.79017639160156
2020-01-07,98.44237518310547
2020-01-08,97.5962905883789
2020-01-09,97.91356658935547
2020-01-10,98.1691665649414
2020-01-13,99.18265533447266
2020-01-14,99.42061614990234
2020-01-15,100.2490463256836
2020-01-16,101.09510803222656
2020-01-17,101.33306121826172
2020-01-21,102.16149139404297
2020-01-22,102.31132507324219
2020-01-23,103.00755310058594
2020-01-24,103.44818878173828
2020-01-27,102.57571411132812
2020-01-28,102.50519561767578
2020-01-29,102.50519561767578
2020-01-30,103.44818878173828
2020-01-31,103.13973999023438
2020-02-03,104.58506774902344
2020-02-04,103.30718994140625
2020-02-05,104.24137115478516
2020-02-06,103.69496154785156
2020-02-07,103.63328552246094
2020-02-10,104.26781463623047
2020-02-11,105.1932144165039
2020-02-12,103.94172668457031
2020-02-13,105.31658935546875
2020-02-14,106.15382385253906
2020-02-18,106.25957489013672
2020-02-19,105.40470886230469
2020-02-20,105.07862854003906
2020-02-21,105.11846923828125
2020-02-24,102.92222595214844
2020-02-25,100.72598266601562
2020-02-26,99.26477813720703
2020-02-27,94.9343032836914
2020-02-28,91.4362564086914
2020-03-02,95.54535675048828
2020-03-03,94.34980010986328
2020-03-04,99.98210906982422
2020-03-05,98.41462707519531
2020-03-06,98.52090454101562
2020-03-09,93.10113525390625
2020-03-10,93.3668212890625
2020-03-11,91.0820083618164
2020-03-12,83.84681701660156
2020-03-13,89.15144348144531
2020-03-16,82.96124267578125
2020-03-17,95.72245788574219
2020-03-18,93.72991943359375
2020-03-19,87.23860931396484
2020-03-20,76.33708190917969
2020-03-23,71.28929138183594
2020-03-24,78.4536361694336
2020-03-25,79.96797180175781
2020-03-26,85.2548828125
2020-03-27,86.26445770263672
2020-03-30,91.05543518066406
2020-03-31,87.876220703125
2020-04-01,83.8114013671875
2020-04-02,86.22905731201172
2020-04-03,83.38632202148438
2020-04-06,91.77277374267578
2020-04-07,87.15890502929688
2020-04-08,90.90489959716797
2020-04-09,93.16313934326172
2020-04-13,91.45394897460938
2020-04-14,95.74017333984375
2020-04-15,94.1815414428711
2020-04-16,93.06571960449219
2020-04-17,98.03382110595703
2020-04-20,90.79862976074219
2020-04-21,89.25770568847656
2020-04-22,90.61266326904297
2020-04-23,89.73593139648438
2020-04-24,92.46353149414062
2020-04-27,93.47306823730469
2020-04-28,94.89002227783203
2020-04-29,92.86203002929688
2020-04-30,90.30269622802734
2020-05-01,88.64666748046875
2020-05-04,89.22228240966797
2020-05-05,90.1255874633789
2020-05-06,85.50284576416016
2020-05-07,85.3523178100586
2020-05-08,86.193603515625
2020-05-11,85.70653533935547
2020-05-12,85.34346771240234
2020-05-13,85.40544891357422
2020-05-14,84.03279876708984
2020-05-15,84.22763061523438
2020-05-18,87.2474365234375
2020-05-19,85.2814712524414
2020-05-20,88.03562927246094
2020-05-21,86.59212493896484
2020-05-22,87.59429931640625
2020-05-26,86.9439926147461
2020-05-27,88.35149383544922
2020-05-28,90.57855224609375
2020-05-29,91.55842590332031
2020-06-01,91.70988464355469
2020-06-02,91.97714233398438
2020-06-03,93.322265625
2020-06-04,92.84122467041016
2020-06-05,93.11737823486328
2020-06-08,94.4535903930664
2020-06-09,92.9302978515625
2020-06-10,92.41362762451172
2020-06-11,88.43165588378906
2020-06-12,89.46501159667969
2020-06-15,90.04405212402344
2020-06-16,91.09521484375
2020-06-17,90.13314056396484
2020-06-18,90.37364959716797
2020-06-19,88.83251953125
2020-06-22,89.18885803222656
2020-06-23,88.0486068725586
2020-06-24,88.15550231933594
2020-06-25,86.47186279296875
2020-06-26,86.81927490234375
2020-06-29,87.63883209228516
2020-06-30,88.70783233642578
2020-07-01,89.6966323852539
2020-07-02,90.13314056396484
2020-07-06,90.18656921386719
2020-07-07,89.14429473876953
2020-07-08,88.52963256835938
2020-07-09,87.02417755126953
2020-07-10,88.27131652832031
2020-07-13,88.8058090209961
2020-07-14,89.46501159667969
2020-07-15,89.6520767211914
2020-07-16,89.5719223022461
2020-07-17,90.02621459960938
2020-07-20,88.91270446777344
2020-07-21,90.99722290039062
2020-07-22,92.6719741821289
2020-07-23,92.37797546386719
2020-07-24,91.75443267822266
2020-07-27,91.37136840820312
2020-07-28,93.17972564697266
2020-07-29,94.1240005493164
2020-07-30,93.91019439697266
2020-07-31,94.41796112060547
2020-08-03,93.81220245361328
2020-08-04,93.36680603027344
2020-08-05,92.36907958984375
2020-08-06,93.26880645751953
2020-08-07,94.16854095458984
2020-08-10,94.4625244140625
2020-08-11,92.22655487060547
2020-08-12,93.50043487548828
2020-08-13,93.19755554199219
2020-08-14,93.09065246582031
2020-08-17,92.75214385986328
2020-08-18,91.75443267822266
2020-08-19,91.4337158203125
2020-08-20,90.59635162353516
2020-08-21,90.34101104736328
2020-08-24,91.29965209960938
2020-08-25,89.98267364501953
2020-08-26,88.96136474609375
2020-08-27,88.67467498779297
2020-08-28,89.21221923828125
2020-08-31,89.42723083496094
2020-09-01,87.28607177734375
2020-09-02,88.18193817138672
2020-09-03,87.87733459472656
2020-09-04,87.09791564941406
2020-09-08,86.1124496459961
2020-09-09,86.58726501464844
2020-09-10,84.45506286621094
2020-09-11,83.50542449951172
2020-09-14,83.60397338867188
2020-09-15,82.73494720458984
2020-09-16,84.11463165283203
2020-09-17,83.69356536865234
2020-09-18,82.42139434814453
2020-09-21,82.66329193115234
2020-09-22,83.96234893798828
2020-09-23,83.20081329345703
2020-09-24,83.84586334228516
2020-09-25,85.33302307128906
2020-09-28,85.1448745727539
2020-09-29,85.19864654541016
2020-09-30,85.63761138916016
2020-10-01,85.53013610839844
2020-10-02,86.02284240722656
2020-10-05,85.30613708496094
2020-10-06,86.88292694091797
2020-10-07,86.34538269042969
2020-10-08,86.71270751953125
2020-10-09,86.46183013916016
2020-10-12,86.55143737792969
2020-10-13,85.47637939453125
2020-10-14,85.1448745727539
2020-10-15,84.66111755371094
2020-10-16,84.65214538574219
2020-10-19,84.42818450927734
2020-10-20,84.4640121459961
2020-10-21,85.59282684326172
2020-10-22,86.57829284667969
2020-10-23,87.51898956298828
2020-10-26,87.33085632324219
2020-10-27,86.96354675292969
2020-10-28,83.03956604003906
2020-10-29,82.49307250976562
2020-10-30,82.12577056884766
2020-11-02,85.56594848632812
2020-11-03,87.46524047851562
2020-11-04,85.63761138916016
2020-11-05,85.12696838378906
2020-11-06,83.89066314697266
2020-11-09,87.60857391357422
2020-11-10,91.78341674804688
2020-11-11,90.25143432617188
2020-11-12,88.44175720214844
2020-11-13,91.5235824584961
2020-11-16,90.73522186279297
2020-11-17,89.63328552246094
2020-11-18,86.15724182128906
2020-11-19,85.19864654541016
2020-11-20,85.70929718017578
2020-11-23,86.775390625
2020-11-24,89.8393325805664
2020-11-25,89.05992126464844
2020-11-27,87.28836059570312
2020-11-30,86.44990539550781
2020-12-01,87.12606048583984
2020-12-02,86.72037506103516
2020-12-03,87.01790618896484
2020-12-04,87.69405364990234
2020-12-07,87.67601776123047
2020-12-08,87.9825439453125
2020-12-09,88.12680053710938
2020-12-10,88.50544738769531
2020-12-11,89.31684875488281
2020-12-14,89.71354675292969
2020-12-15,91.66991424560547
2020-12-16,89.56928253173828
2020-12-17,89.33489227294922
2020-12-18,85.74671936035156
2020-12-21,82.96090698242188
2020-12-22,83.24040222167969
2020-12-23,82.96991729736328
2020-12-24,83.6370849609375
2020-12-28,84.21405792236328
2020-12-29,83.98867797851562
2020-12-30,84.30421447753906
2020-12-31,86.03520202636719
2021-01-04,84.77301025390625
2021-01-05,83.49282836914062
2021-01-06,84.48455047607422
2021-01-07,80.93240356445312
2021-01-08,80.47261810302734
2021-01-11,79.03914642333984
2021-01-12,78.99407196044922
2021-01-13,79.75138854980469
2021-01-14,79.01211547851562
2021-01-15,81.16680908203125
2021-01-19,81.21189880371094
2021-01-20,81.22090911865234
2021-01-21,80.64390563964844
2021-01-22,80.3193359375
2021-01-25,81.53644561767578
2021-01-26,81.99623107910156
2021-01-27,81.88806915283203
2021-01-28,79.85055541992188
2021-01-29,80.23821258544922
2021-02-01,79.92269134521484
2021-02-02,79.93167877197266
2021-02-03,78.48017120361328
2021-02-04,80.03987121582031
2021-02-05,80.28327941894531
2021-02-08,80.31033325195312
2021-02-09,80.77914428710938
2021-02-10,82.80764770507812
2021-02-11,82.07738494873047
2021-02-12,82.08641052246094
2021-02-16,82.15851593017578
2021-02-17,83.33053588867188
2021-02-18,84.46649932861328
2021-02-19,84.91576385498047
2021-02-22,81.1491928100586
2021-02-23,81.348876953125
2021-02-24,80.4775390625
2021-02-25,80.07821655273438
2021-02-26,76.79269409179688
2021-03-01,77.82733917236328
2021-03-02,79.17967224121094
2021-03-03,80.27788543701172
2021-03-04,80.68631744384766
2021-03-05,83.2366943359375
2021-03-08,83.17317199707031
2021-03-09,81.08565521240234
2021-03-10,82.41984558105469
2021-03-11,81.57576751708984
2021-03-12,82.97348022460938
2021-03-15,84.57996368408203
2021-03-16,85.13359832763672
2021-03-17,83.8901596069336
2021-03-18,84.88853454589844
2021-03-19,85.39678955078125
2021-03-22,84.89761352539062
2021-03-23,85.47847747802734
2021-03-24,86.99419403076172
2021-03-25,88.11054229736328
2021-03-26,88.25575256347656
2021-03-29,89.71701049804688
2021-03-30,89.75331115722656
2021-03-31,89.71701049804688
2021-04-01,89.16337585449219
2021-04-05,89.50825500488281
2021-04-06,89.1815185546875
2021-04-07,89.154296875
2021-04-08,89.23600006103516
2021-04-09,89.97115325927734
2021-04-12,90.17988586425781
2021-04-13,89.93484497070312
2021-04-14,90.87874603271484
2021-04-15,91.95880126953125
2021-04-16,92.41259765625
2021-04-19,92.43074798583984
2021-04-20,94.92666625976562
2021-04-21,93.83755493164062
2021-04-22,93.84662628173828
2021-04-23,93.80123901367188
2021-04-26,92.94808959960938
2021-04-27,92.1040267944336
2021-04-28,91.03304290771484
2021-04-29,92.73933410644531
2021-04-30,94.0190658569336
2021-05-03,94.20059204101562
2021-05-04,93.98275756835938
2021-05-05,93.05699920654297
2021-05-06,93.80123901367188
2021-05-07,93.48356628417969
2021-05-10,93.94646453857422
2021-05-11,91.94972229003906
2021-05-12,90.08004760742188
2021-05-13,91.31439971923828
2021-05-14,91.17826080322266
2021-05-17,89.40843200683594
2021-05-18,89.98021697998047
2021-05-19,89.04537963867188
2021-05-20,89.23600006103516
2021-05-21,89.67898559570312
2021-05-24,89.90733337402344
2021-05-25,89.77945709228516
2021-05-26,90.08088684082031
2021-05-27,90.57413482666016
2021-05-28,90.58326721191406
2021-06-01,90.82988739013672
2021-06-02,91.77069091796875
2021-06-03,92.42835235595703
2021-06-04,91.98991394042969
2021-06-07,92.22742462158203
2021-06-08,91.60628509521484
2021-06-09,92.39183807373047
2021-06-10,92.45575714111328
2021-06-11,92.97639465332031
2021-06-14,92.34613800048828
2021-06-15,92.2182846069336
2021-06-16,91.86205291748047
2021-06-17,91.61542510986328
2021-06-18,89.40494537353516
2021-06-21,90.46451568603516
2021-06-22,89.88906860351562
2021-06-23,88.92085266113281
2021-06-24,89.02132415771484
2021-06-25,90.3640365600586
2021-06-28,90.19961547851562
2021-06-29,88.06224822998047
2021-06-30,87.7882080078125
2021-07-01,88.5828857421875
2021-07-02,88.70162200927734
2021-07-06,88.67424011230469
2021-07-07,89.46890258789062
2021-07-08,89.20401000976562
2021-07-09,89.99868774414062
2021-07-12,90.82988739013672
2021-07-13,90.24530029296875
2021-07-14,90.83902740478516
2021-07-15,92.09037780761719
2021-07-16,92.47401428222656
2021-07-19,90.38228607177734
2021-07-20,90.87554931640625
2021-07-21,89.742919921875
2021-07-22,89.20401000976562
2021-07-23,90.83902740478516
2021-07-26,90.90294647216797
2021-07-27,92.34613800048828
2021-07-28,91.66109466552734
2021-07-29,91.51495361328125
2021-07-30,90.05348205566406
2021-08-02,90.92122650146484
2021-08-03,91.0490951538086
2021-08-04,90.78422546386719
2021-08-05,92.5379638671875
2021-08-06,92.15433502197266
2021-08-09,92.36442565917969
2021-08-10,92.15433502197266
2021-08-11,92.38267517089844
2021-08-12,91.86205291748047
2021-08-13,92.68411254882812
2021-08-16,92.31876373291016
2021-08-17,92.20912170410156
2021-08-18,90.41883850097656
2021-08-19,90.09915161132812
2021-08-20,90.79316711425781
2021-08-23,89.91989135742188
2021-08-24,90.19566345214844
2021-08-25,89.61656188964844
2021-08-26,88.89035034179688
2021-08-27,89.51543426513672
2021-08-30,89.59815979003906
2021-08-31,89.63494873046875
2021-09-01,90.31517791748047
2021-09-02,90.36114501953125
2021-09-03,89.625732421875
2021-09-07,88.36640167236328
2021-09-08,89.76363372802734
2021-09-09,88.4215316772461
2021-09-10,85.59947967529297
2021-09-13,84.73539733886719
2021-09-14,83.9080810546875
2021-09-15,82.32698822021484
2021-09-16,82.5108413696289
2021-09-17,81.89494323730469
2021-09-20,81.93172454833984
2021-09-21,81.60997772216797
2021-09-22,81.58241271972656
2021-09-23,81.0124740600586
2021-09-24,81.09520721435547
2021-09-27,80.50690460205078
2021-09-28,79.68876647949219
2021-09-29,81.72948455810547
2021-09-30,81.07682037353516
2021-10-01,81.60997772216797
2021-10-04,83.23704528808594
2021-10-05,82.74063873291016
2021-10-06,82.87854766845703
2021-10-07,82.5108413696289
2021-10-08,82.69468688964844
2021-10-11,81.913330078125
2021-10-12,81.7938232421875
2021-10-13,84.75377655029297
2021-10-14,86.35325622558594
2021-10-15,85.48917388916016
2021-10-18,83.74263000488281
2021-10-19,85.37886047363281
2021-10-20,86.88641357421875
2021-10-21,85.90282440185547
2021-10-22,86.44518280029297
2021-10-25,86.59224700927734
2021-10-26,86.43598175048828
2021-10-27,84.36770629882812
2021-10-28,85.38805389404297
2021-10-29,84.68023681640625
2021-11-01,85.52593994140625
2021-11-02,86.21537017822266
2021-11-03,85.82010650634766
2021-11-04,86.06827545166016
2021-11-05,86.39920043945312
2021-11-08,85.46158599853516
2021-11-09,85.61786651611328
2021-11-10,86.47276306152344
2021-11-11,87.11620330810547
2021-11-12,87.7229232788086
2021-11-15,88.4399185180664
2021-11-16,86.932373046875
2021-11-17,86.27052307128906
2021-11-18,85.13066101074219
2021-11-19,87.2357406616211
2021-11-22,87.89757537841797
2021-11-23,87.61259460449219
2021-11-24,87.32765197753906
2021-11-26,86.45734405517578
2021-11-29,86.84619903564453
2021-11-30,83.62417602539062
2021-12-01,82.8001708984375
2021-12-02,83.95748901367188
2021-12-03,85.88329315185547
2021-12-06,87.54984283447266
2021-12-07,87.84613037109375
2021-12-08,87.41098022460938
2021-12-09,88.17020416259766
2021-12-10,88.64237976074219
2021-12-13,90.1330337524414
2021-12-14,89.9385757446289
2021-12-15,91.21627807617188
2021-12-16,92.91061401367188
2021-12-17,91.50330352783203
2021-12-20,91.96623992919922
2021-12-21,92.08660125732422
2021-12-22,94.5494155883789
2021-12-23,95.11417388916016
2021-12-27,96.34558868408203
2021-12-28,95.76229095458984
2021-12-29,97.0584945678711
2021-12-30,96.74370574951172
2021-12-31,97.00294494628906
2022-01-03,97.22514343261719
2022-01-04,98.38248443603516
2022-01-05,98.69727325439453
2022-01-06,97.92880249023438
2022-01-07,97.48441314697266
2022-01-10,97.35477447509766
2022-01-11,96.88257598876953
2022-01-12,96.47520446777344
2022-01-13,98.13250732421875
2022-01-14,98.18804931640625
2022-01-18,97.59549713134766
2022-01-19,97.53067779541016
2022-01-20,97.23441314697266
2022-01-21,96.8362808227539
2022-01-24,94.73458099365234
2022-01-25,96.2159423828125
2022-01-26,95.96598815917969
2022-01-27,97.0584945678711
2022-01-28,98.24359893798828
2022-01-31,99.27131652832031
2022-02-01,98.40100860595703
2022-02-02,98.8731918334961
2022-02-03,98.86393737792969
2022-02-04,97.91954040527344
2022-02-07,98.0862045288086
2022-02-08,98.66949462890625
2022-02-09,100.78047180175781
2022-02-10,98.09547424316406
2022-02-11,98.77134704589844
2022-02-14,98.12324523925781
2022-02-15,97.70659637451172
2022-02-16,98.2250747680664
2022-02-17,99.38987731933594
2022-02-18,98.81214904785156
2022-02-22,99.01715087890625
2022-02-23,98.2064437866211
2022-02-24,97.61006927490234
2022-02-25,101.65425109863281
2022-02-28,102.32518005371094
2022-03-01,102.43700408935547
2022-03-02,103.56452178955078
2022-03-03,105.98729705810547
2022-03-04,108.23302459716797
2022-03-07,108.10256958007812
2022-03-08,105.67047882080078
2022-03-09,104.53363037109375
2022-03-10,105.56797790527344
2022-03-11,105.98729705810547
2022-03-14,105.16728210449219
2022-03-15,106.33207702636719
2022-03-16,106.55571746826172
2022-03-17,106.66754150390625
2022-03-18,105.046142578125
2022-03-21,107.38504791259766
2022-03-22,106.37867736816406
2022-03-23,106.51844787597656
2022-03-24,107.78573608398438
2022-03-25,110.44148254394531
2022-03-28,109.7612533569336
2022-03-29,111.0564956665039
2022-03-30,112.1653823852539
2022-03-31,111.34537506103516
2022-04-01,113.13450622558594
2022-04-04,111.0564956665039
2022-04-05,112.0349349975586
2022-04-06,113.73088073730469
2022-04-07,112.62200164794922
2022-04-08,113.41404724121094
2022-04-11,112.29585266113281
2022-04-12,112.0069808959961
2022-04-13,111.7274169921875
2022-04-14,111.57833862304688
2022-04-18,111.4478759765625
2022-04-19,112.3890380859375
2022-04-20,114.32726287841797
2022-04-21,112.90155029296875
2022-04-22,110.6092300415039
2022-04-25,109.67737579345703
2022-04-26,109.0716781616211
2022-04-27,108.14916229248047
2022-04-28,108.84803771972656
2022-04-29,105.67047882080078
2022-05-02,104.14225769042969
2022-05-03,104.93431854248047
2022-05-04,107.45028686523438
2022-05-05,107.19869232177734
2022-05-06,107.0682373046875
2022-05-09,105.88480377197266
2022-05-10,105.4002456665039
2022-05-11,104.94363403320312
2022-05-12,104.44975280761719
2022-05-13,105.26046752929688
2022-05-16,105.44682312011719
2022-05-17,105.99662017822266
2022-05-18,104.22612762451172
2022-05-19,103.77883911132812
2022-05-20,104.72577667236328
2022-05-23,106.57278442382812
2022-05-24,108.78543090820312
2022-05-25,108.68230438232422
2022-05-26,109.45109558105469
2022-05-27,110.2948989868164
2022-05-31,109.0479507446289
2022-06-01,109.16045379638672
2022-06-02,109.31982421875
2022-06-03,108.86044311523438
2022-06-06,109.46985626220703
2022-06-07,110.0979995727539
2022-06-08,108.02600860595703
2022-06-09,105.89773559570312
2022-06-10,104.97891235351562
2022-06-13,100.32862854003906
2022-06-14,98.95040893554688
2022-06-15,99.46605682373047
2022-06-16,98.05033111572266
2022-06-17,97.04713439941406
2022-06-21,98.88475799560547
2022-06-22,99.06290435791016
2022-06-23,100.35673522949219
2022-06-24,102.41937255859375
2022-06-27,103.83509826660156
2022-06-28,103.74134063720703
