,META
2018-03-28,152.44764709472656
2018-03-29,159.1819305419922
2018-04-02,154.7986602783203
2018-04-03,155.5159454345703
2018-04-04,154.50979614257812
2018-04-05,158.733642578125
2018-04-06,156.601806640625
2018-04-09,157.32901000976562
2018-04-10,164.4119415283203
2018-04-11,165.6870880126953
2018-04-12,163.2463836669922
2018-04-13,163.89393615722656
2018-04-16,164.2027587890625
2018-04-17,168.0181884765625
2018-04-18,165.7269287109375
2018-04-19,167.4603271484375
2018-04-20,165.64723205566406
2018-04-23,165.2089080810547
2018-04-24,159.08230590820312
2018-04-25,159.08230590820312
2018-04-26,173.49725341796875
2018-04-27,172.92941284179688
2018-04-30,171.34547424316406
2018-05-01,173.19839477539062
2018-05-02,175.39999389648438
2018-05-03,173.3577880859375
2018-05-04,175.93792724609375
2018-05-07,177.2927703857422
2018-05-08,178.2391357421875
2018-05-09,181.96490478515625
2018-05-10,184.82398986816406
2018-05-11,186.27842712402344
2018-05-14,185.9297637939453
2018-05-15,183.61859130859375
2018-05-16,182.50283813476562
2018-05-17,183.0607147216797
2018-05-18,181.98483276367188
2018-05-21,183.78794860839844
2018-05-22,183.10057067871094
2018-05-23,186.1887664794922
2018-05-24,185.2224578857422
2018-05-25,184.21630859375
2018-05-29,185.03318786621094
2018-05-30,186.95582580566406
2018-05-31,191.0502166748047
2018-06-01,193.2517852783203
2018-06-04,192.54449462890625
2018-06-05,192.20578002929688
2018-06-06,190.6118621826172
2018-06-07,187.46389770507812
2018-06-08,188.38040161132812
2018-06-11,190.81109619140625
2018-06-12,191.66783142089844
2018-06-13,191.6778106689453
2018-06-14,196.06105041503906
2018-06-15,195.10472106933594
2018-06-18,197.55535888671875
2018-06-19,196.7384796142578
2018-06-20,201.23130798339844
2018-06-21,200.73321533203125
2018-06-22,200.9722900390625
2018-06-25,195.60281372070312
2018-06-26,198.24270629882812
2018-06-27,195.09475708007812
2018-06-28,195.48326110839844
2018-06-29,193.58053588867188
2018-07-02,196.60897827148438
2018-07-03,191.99658203125
2018-07-05,197.69480895996094
2018-07-06,202.45663452148438
2018-07-09,203.9608917236328
2018-07-10,202.76544189453125
2018-07-11,201.76925659179688
2018-07-12,206.132568359375
2018-07-13,206.53106689453125
2018-07-16,206.44140625
2018-07-17,209.19091796875
2018-07-18,208.5633087158203
2018-07-19,207.2981414794922
2018-07-20,209.14109802246094
2018-07-23,210.10740661621094
2018-07-24,213.8531036376953
2018-07-25,216.6723175048828
2018-07-26,175.58924865722656
2018-07-27,174.22447204589844
2018-07-30,170.4090576171875
2018-07-31,171.9232635498047
2018-08-01,170.99681091308594
2018-08-02,175.69882202148438
2018-08-03,177.1034698486328
2018-08-06,184.98338317871094
2018-08-07,183.1105194091797
2018-08-08,184.47531127929688
2018-08-09,182.39324951171875
2018-08-10,179.57403564453125
2018-08-13,179.36485290527344
2018-08-14,180.42080688476562
2018-08-15,178.84681701660156
2018-08-16,174.0352020263672
2018-08-17,173.1386260986328
2018-08-20,171.84356689453125
2018-08-21,171.96311950683594
2018-08-22,172.97923278808594
2018-08-23,172.24203491210938
2018-08-24,173.9853973388672
2018-08-27,176.78469848632812
2018-08-28,175.58924865722656
2018-08-29,175.2306365966797
2018-08-30,176.96400451660156
2018-08-31,175.061279296875
2018-09-04,170.5086669921875
2018-09-05,166.5438232421875
2018-09-06,161.91151428222656
2018-09-07,162.4195556640625
2018-09-10,163.5552215576172
2018-09-11,165.30853271484375
2018-09-12,161.38352966308594
2018-09-13,160.74595642089844
2018-09-14,161.7023162841797
2018-09-17,159.9689483642578
2018-09-18,159.6899871826172
2018-09-19,162.4394989013672
2018-09-20,165.3882293701172
2018-09-21,162.3099822998047
2018-09-24,164.78053283691406
2018-09-25,164.28245544433594
2018-09-26,166.31466674804688
2018-09-27,168.19749450683594
2018-09-28,163.83416748046875
2018-10-01,161.82186889648438
2018-10-02,158.72369384765625
2018-10-03,161.81187438964844
2018-10-04,158.2455291748047
2018-10-05,156.73130798339844
2018-10-08,156.65159606933594
2018-10-09,157.29913330078125
2018-10-10,150.803955078125
2018-10-11,152.76644897460938
2018-10-12,153.1549530029297
2018-10-15,152.935791015625
2018-10-16,158.17576599121094
2018-10-17,158.8133544921875
2018-10-18,154.33047485351562
2018-10-19,153.46377563476562
2018-10-22,154.19100952148438
2018-10-23,153.802490234375
2018-10-24,145.4842529296875
2018-10-25,150.37557983398438
2018-10-26,144.81680297851562
2018-10-29,141.5492706298828
2018-10-30,145.66357421875
2018-10-31,151.21237182617188
2018-11-01,151.17254638671875
2018-11-02,149.77786254882812
2018-11-05,148.1142120361328
2018-11-06,149.3694305419922
2018-11-07,150.953369140625
2018-11-08,147.3072967529297
2018-11-09,144.4083709716797
2018-11-12,141.0113525390625
2018-11-13,141.61903381347656
2018-11-14,143.67117309570312
2018-11-15,143.3026123046875
2018-11-16,138.9990234375
2018-11-19,131.0493927001953
2018-11-20,131.92604064941406
2018-11-21,134.3069610595703
2018-11-23,131.2287139892578
2018-11-26,135.8610382080078
2018-11-27,134.4862823486328
2018-11-28,136.2395782470703
2018-11-29,138.15225219726562
2018-11-30,140.07492065429688
2018-12-03,140.5531005859375
2018-12-04,137.4051055908203
2018-12-06,139.09866333007812
2018-12-07,136.89706420898438
2018-12-10,141.31021118164062
2018-12-11,141.53933715820312
2018-12-12,143.9501190185547
2018-12-13,144.4581756591797
2018-12-14,143.51177978515625
2018-12-17,139.65650939941406
2018-12-18,143.11331176757812
2018-12-19,132.73297119140625
2018-12-20,132.89236450195312
2018-12-21,124.47451782226562
2018-12-24,123.58790588378906
2018-12-26,133.6693878173828
2018-12-27,134.0081024169922
2018-12-28,132.693115234375
2018-12-31,130.59115600585938
2019-01-02,135.16368103027344
2019-01-03,131.23867797851562
2019-01-04,137.425048828125
2019-01-07,137.524658203125
2019-01-08,141.9876251220703
2019-01-09,143.68115234375
2019-01-10,143.65126037597656
2019-01-11,143.25279235839844
2019-01-14,144.83673095703125
2019-01-15,148.3831787109375
2019-01-16,146.97854614257812
2019-01-17,147.73565673828125
2019-01-18,149.46902465820312
2019-01-22,147.00845336914062
2019-01-23,143.75088500976562
2019-01-24,145.2750701904297
2019-01-25,148.44296264648438
2019-01-28,146.90882873535156
2019-01-29,143.64129638671875
2019-01-30,149.8476104736328
2019-01-31,166.05567932128906
2019-02-01,165.0794219970703
2019-02-04,168.60594177246094
2019-02-05,170.5086669921875
2019-02-06,169.8412322998047
2019-02-07,165.74685668945312
2019-02-08,166.6932373046875
2019-02-11,165.1591033935547
2019-02-12,164.4119415283203
2019-02-13,163.44566345214844
2019-02-14,163.3260955810547
2019-02-15,161.88162231445312
2019-02-19,161.67242431640625
2019-02-20,161.94137573242188
2019-02-21,159.43096923828125
2019-02-22,161.27395629882812
2019-02-25,163.99356079101562
2019-02-26,163.5054168701172
2019-02-27,162.19044494628906
2019-02-28,160.8356170654297
2019-03-01,161.66246032714844
2019-03-04,166.7330780029297
2019-03-05,170.6082763671875
2019-03-06,171.853515625
2019-03-07,168.48638916015625
2019-03-08,168.95462036132812
2019-03-11,171.4152069091797
2019-03-12,171.26576232910156
2019-03-13,172.71026611328125
2019-03-14,169.52244567871094
2019-03-15,165.34837341308594
2019-03-18,159.85935974121094
2019-03-19,160.9551544189453
2019-03-20,164.8104248046875
2019-03-21,165.447998046875
2019-03-22,163.71463012695312
2019-03-25,165.6571807861328
2019-03-26,167.0419158935547
2019-03-27,165.23880004882812
2019-03-28,164.92002868652344
2019-03-29,166.05567932128906
2019-04-01,168.0580291748047
2019-04-02,173.53709411621094
2019-04-03,172.87960815429688
2019-04-04,175.35015869140625
2019-04-05,175.05130004882812
2019-04-08,174.26431274414062
2019-04-09,176.90423583984375
2019-04-10,177.14332580566406
2019-04-11,176.83448791503906
2019-04-12,178.41845703125
2019-04-15,178.9663543701172
2019-04-16,178.18931579589844
2019-04-17,178.09967041015625
2019-04-18,177.6015625
2019-04-22,180.74954223632812
2019-04-23,183.0806427001953
2019-04-24,181.8852081298828
2019-04-25,192.5245819091797
2019-04-26,190.7613067626953
2019-04-29,194.03878784179688
2019-04-30,192.66403198242188
2019-05-01,192.2954559326172
2019-05-02,191.79734802246094
2019-05-03,194.7261505126953
2019-05-06,193.1422119140625
2019-05-07,189.04783630371094
2019-05-08,188.81871032714844
2019-05-09,187.93209838867188
2019-05-10,187.62330627441406
2019-05-13,180.8491668701172
2019-05-14,180.04222106933594
2019-05-15,185.56118774414062
2019-05-16,186.27842712402344
2019-05-17,184.59486389160156
2019-05-20,182.02467346191406
2019-05-21,184.11668395996094
2019-05-22,184.6147918701172
2019-05-23,180.1817169189453
2019-05-24,180.37098693847656
2019-05-28,183.60862731933594
2019-05-29,181.4967041015625
2019-05-30,182.31356811523438
2019-05-31,176.79466247558594
2019-06-03,163.5253448486328
2019-06-04,166.8625946044922
2019-06-05,167.53004455566406
2019-06-06,167.68943786621094
2019-06-07,172.69033813476562
2019-06-10,174.15475463867188
2019-06-11,177.42225646972656
2019-06-12,174.3739013671875
2019-06-13,176.79466247558594
2019-06-14,180.63998413085938
2019-06-17,188.2907257080078
2019-06-18,187.75279235839844
2019-06-19,186.7665557861328
2019-06-20,188.8087615966797
2019-06-21,190.41262817382812
2019-06-24,191.86708068847656
2019-06-25,188.12136840820312
2019-06-26,186.9458770751953
2019-06-27,188.7788848876953
2019-06-28,192.2655487060547
2019-07-01,192.2655487060547
2019-07-02,194.25794982910156
2019-07-03,196.44956970214844
2019-07-05,195.65261840820312
2019-07-08,195.01504516601562
2019-07-09,198.45193481445312
2019-07-10,201.95852661132812
2019-07-11,200.4642333984375
2019-07-12,204.0903778076172
2019-07-15,203.13404846191406
2019-07-16,203.0642852783203
2019-07-17,201.03208923339844
2019-07-18,200.01596069335938
2019-07-19,197.60516357421875
2019-07-22,201.5500946044922
2019-07-23,201.58993530273438
2019-07-24,203.8811798095703
2019-07-25,199.9462127685547
2019-07-26,198.98988342285156
2019-07-29,195.19436645507812
2019-07-30,196.29017639160156
2019-07-31,193.4908905029297
2019-08-01,191.99658203125
2019-08-02,188.3007049560547
2019-08-05,181.0384521484375
2019-08-06,183.807861328125
2019-08-07,184.4454345703125
2019-08-08,189.43637084960938
2019-08-09,187.13516235351562
2019-08-12,184.66458129882812
2019-08-13,187.73287963867188
2019-08-14,179.02613830566406
2019-08-15,181.89515686035156
2019-08-16,183.00094604492188
2019-08-19,185.4615478515625
2019-08-20,183.1105194091797
2019-08-21,182.8515167236328
2019-08-22,181.3472442626953
2019-08-23,177.07357788085938
2019-08-26,179.67364501953125
2019-08-27,180.61009216308594
2019-08-28,181.06832885742188
2019-08-29,184.86383056640625
2019-08-30,184.96343994140625
2019-09-03,181.69593811035156
2019-09-04,186.4278564453125
2019-09-05,190.17355346679688
2019-09-06,186.7765350341797
2019-09-09,188.0417022705078
2019-09-10,185.4615478515625
2019-09-11,187.77272033691406
2019-09-12,186.75660705566406
2019-09-13,186.4776611328125
2019-09-16,185.5113525390625
2019-09-17,187.36428833007812
2019-09-18,187.42405700683594
2019-09-19,189.41644287109375
2019-09-20,189.2072296142578
2019-09-23,186.10906982421875
2019-09-24,180.59014892578125
2019-09-25,182.1043701171875
2019-09-26,179.4246063232422
2019-09-27,176.4260711669922
2019-09-30,177.40232849121094
2019-10-01,175.14097595214844
2019-10-02,173.93557739257812
2019-10-03,178.69740295410156
2019-10-04,179.76332092285156
2019-10-07,178.99624633789062
2019-10-08,177.07357788085938
2019-10-09,179.1656036376953
2019-10-10,179.34490966796875
2019-10-11,183.4890899658203
2019-10-14,182.58253479003906
2019-10-15,188.17120361328125
2019-10-16,188.8286895751953
2019-10-17,189.66549682617188
2019-10-18,185.1427764892578
2019-10-21,189.0378875732422
2019-10-22,181.6461181640625
2019-10-23,185.44161987304688
2019-10-24,185.67076110839844
2019-10-25,187.1750030517578
2019-10-28,188.6792449951172
2019-10-29,188.589599609375
2019-10-30,187.53363037109375
2019-10-31,190.92068481445312
2019-11-01,192.88319396972656
2019-11-04,193.97901916503906
2019-11-05,193.58053588867188
2019-11-06,190.8210906982422
2019-11-07,189.69537353515625
2019-11-08,190.11378479003906
2019-11-11,188.88845825195312
2019-11-12,193.72996520996094
2019-11-13,192.454833984375
2019-11-14,192.41497802734375
2019-11-15,194.35757446289062
2019-11-18,196.6488037109375
2019-11-19,198.56149291992188
2019-11-20,196.75839233398438
2019-11-21,197.1768035888672
2019-11-22,198.0634307861328
2019-11-25,199.0297088623047
2019-11-26,198.21282958984375
2019-11-27,201.23130798339844
2019-11-29,200.8726806640625
2019-12-02,198.9400634765625
2019-12-03,198.0634307861328
2019-12-04,197.95384216308594
2019-12-05,198.60134887695312
2019-12-06,200.28492736816406
2019-12-09,200.5738067626953
2019-12-10,200.10560607910156
2019-12-11,201.49032592773438
2019-12-12,196.0012969970703
2019-12-13,193.371337890625
2019-12-16,197.1668243408203
2019-12-17,197.6350555419922
2019-12-18,201.72940063476562
2019-12-19,205.27586364746094
2019-12-20,205.51495361328125
2019-12-23,205.3953857421875
2019-12-24,204.3394317626953
2019-12-26,206.999267578125
2019-12-27,207.30810546875
2019-12-30,203.6321258544922
2019-12-31,204.46893310546875
2020-01-02,208.98170471191406
2020-01-03,207.8759307861328
2020-01-06,211.79098510742188
2020-01-07,212.2492218017578
2020-01-08,214.4010009765625
2020-01-09,217.4692840576172
2020-01-10,217.23019409179688
2020-01-13,221.0655517578125
2020-01-14,218.2263946533203
2020-01-15,220.3084259033203
2020-01-16,220.92608642578125
2020-01-17,221.294677734375
2020-01-21,220.5973358154297
2020-01-22,220.47779846191406
2020-01-23,218.9237060546875
2020-01-24,217.1106719970703
2020-01-27,214.05233764648438
2020-01-28,216.96121215820312
2020-01-29,222.38050842285156
2020-01-30,208.73265075683594
2020-01-31,201.1416473388672
2020-02-03,203.41299438476562
2020-02-04,209.03152465820312
2020-02-05,209.31045532226562
2020-02-06,210.04763793945312
2020-02-07,211.52198791503906
2020-02-10,212.2492218017578
2020-02-11,206.40155029296875
2020-02-12,209.9579620361328
2020-02-13,212.32891845703125
2020-02-14,213.3649444580078
2020-02-18,216.97117614746094
2020-02-19,216.66238403320312
2020-02-20,213.76344299316406
2020-02-21,209.38018798828125
2020-02-24,199.95619201660156
2020-02-25,196.02122497558594
2020-02-26,196.44956970214844
2020-02-27,189.02792358398438
2020-02-28,191.73757934570312
2020-03-02,195.6924591064453
2020-03-03,185.1826171875
2020-03-04,191.0302734375
2020-03-05,184.46534729003906
2020-03-06,180.40086364746094
2020-03-09,168.85498046875
2020-03-10,177.5119171142578
2020-03-11,169.59217834472656
2020-03-12,153.88217163085938
2020-03-13,169.6320037841797
2020-03-16,145.45437622070312
2020-03-17,148.8513946533203
2020-03-18,146.4007568359375
2020-03-19,152.54727172851562
2020-03-20,149.1602325439453
2020-03-23,147.5364227294922
2020-03-24,160.36741638183594
2020-03-25,155.61557006835938
2020-03-26,162.71841430664062
2020-03-27,156.19334411621094
2020-03-30,165.31849670410156
2020-03-31,166.16526794433594
2020-04-01,158.99266052246094
2020-04-02,157.58802795410156
2020-04-03,153.59329223632812
2020-04-06,164.92002868652344
2020-04-07,168.18753051757812
2020-04-08,173.61679077148438
2020-04-09,174.52333068847656
2020-04-13,174.12484741210938
2020-04-14,177.4919891357422
2020-04-15,176.29653930664062
2020-04-16,175.5792999267578
2020-04-17,178.55792236328125
2020-04-20,177.56173706054688
2020-04-21,170.15003967285156
2020-04-22,181.58636474609375
2020-04-23,184.42552185058594
2020-04-24,189.34674072265625
2020-04-27,186.78648376464844
2020-04-28,182.21395874023438
2020-04-29,193.45103454589844
2020-04-30,203.93101501464844
2020-05-01,201.50027465820312
2020-05-04,204.47889709472656
2020-05-05,206.2820281982422
2020-05-06,207.67669677734375
2020-05-07,210.45606994628906
2020-05-08,211.5419158935547
2020-05-11,212.36875915527344
2020-05-12,209.3004913330078
2020-05-13,204.3195343017578
2020-05-14,206.02301025390625
2020-05-15,210.07752990722656
2020-05-18,212.3787384033203
2020-05-19,216.0546875
2020-05-20,229.09486389160156
2020-05-21,230.50946044921875
2020-05-22,234.01608276367188
2020-05-26,231.31637573242188
2020-05-27,228.26803588867188
2020-05-28,224.60203552246094
2020-05-29,224.2334442138672
2020-06-01,231.02748107910156
2020-06-02,231.83441162109375
2020-06-03,229.28414916992188
2020-06-04,225.4288787841797
2020-06-05,229.89181518554688
2020-06-08,230.51942443847656
2020-06-09,237.7617645263672
2020-06-10,235.8291473388672
2020-06-11,223.57595825195312
2020-06-12,227.71017456054688
2020-06-15,231.615234375
2020-06-16,234.75326538085938
2020-06-17,234.6337127685547
2020-06-18,235.0421600341797
2020-06-19,237.8813018798828
2020-06-22,238.30967712402344
2020-06-23,241.31817626953125
2020-06-24,233.12945556640625
2020-06-25,234.78314208984375
2020-06-26,215.2577362060547
2020-06-29,219.8003692626953
2020-06-30,226.20591735839844
2020-07-01,236.64602661132812
2020-07-02,232.53173828125
2020-07-06,239.36563110351562
2020-07-07,239.94345092773438
2020-07-08,242.65309143066406
2020-07-09,243.569580078125
2020-07-10,244.13742065429688
2020-07-13,238.09051513671875
2020-07-14,238.81771850585938
2020-07-15,239.36563110351562
2020-07-16,240.01315307617188
2020-07-17,241.10897827148438
2020-07-20,244.486083984375
2020-07-21,240.83004760742188
2020-07-22,238.95718383789062
2020-07-23,231.71487426757812
2020-07-24,229.83206176757812
2020-07-27,232.61143493652344
2020-07-28,229.24429321289062
2020-07-29,232.40223693847656
2020-07-30,233.6076202392578
2020-07-31,252.70468139648438
2020-08-03,251.00120544433594
2020-08-04,248.8793182373047
2020-08-05,248.1719970703125
2020-08-06,264.2705078125
2020-08-07,267.4184875488281
2020-08-10,261.9991760253906
2020-08-11,255.15533447265625
2020-08-12,258.9010314941406
2020-08-13,260.3056335449219
2020-08-14,260.245849609375
2020-08-17,260.1661682128906
2020-08-18,261.3417053222656
2020-08-19,261.5907287597656
2020-08-20,267.986328125
2020-08-21,265.9939270019531
2020-08-24,270.35723876953125
2020-08-25,279.7513732910156
2020-08-26,302.7535095214844
2020-08-27,292.1041564941406
2020-08-28,292.54254150390625
2020-08-31,292.08428955078125
2020-09-01,294.31573486328125
2020-09-02,301.348876953125
2020-09-03,290.0121765136719
2020-09-04,281.65411376953125
2020-09-08,270.1281433105469
2020-09-09,272.67840576171875
2020-09-10,267.0697937011719
2020-09-11,265.5954284667969
2020-09-14,265.1371765136719
2020-09-15,271.38336181640625
2020-09-16,262.5171813964844
2020-09-17,253.85032653808594
2020-09-18,251.5690155029297
2020-09-21,247.2056884765625
2020-09-22,253.78057861328125
2020-09-23,248.07237243652344
2020-09-24,248.58042907714844
2020-09-25,253.85032653808594
2020-09-28,255.8427276611328
2020-09-29,260.7937927246094
2020-09-30,260.9033508300781
2020-10-01,265.6153564453125
2020-10-02,258.9508361816406
2020-10-05,263.6429443359375
2020-10-06,257.6756896972656
2020-10-07,257.1376953125
2020-10-08,262.75628662109375
2020-10-09,263.4436950683594
2020-10-12,274.7006530761719
2020-10-13,275.0892028808594
2020-10-14,270.78564453125
2020-10-15,265.7050476074219
2020-10-16,264.91802978515625
2020-10-19,260.4052429199219
2020-10-20,266.5418395996094
2020-10-21,277.6693420410156
2020-10-22,277.0616455078125
2020-10-23,283.70623779296875
2020-10-26,276.05548095703125
2020-10-27,282.21197509765625
2020-10-28,266.65142822265625
2020-10-29,279.7613220214844
2020-10-30,262.1087646484375
2020-11-02,260.3653869628906
2020-11-03,264.2904052734375
2020-11-04,286.2864074707031
2020-11-05,293.55865478515625
2020-11-06,292.29345703125
2020-11-09,277.70916748046875
2020-11-10,271.3932800292969
2020-11-11,275.42791748046875
2020-11-12,274.0331726074219
2020-11-13,275.8961181640625
2020-11-16,277.8984375
2020-11-17,273.9535217285156
2020-11-18,270.9350280761719
2020-11-19,271.9013671875
2020-11-20,268.6737060546875
2020-11-23,267.40850830078125
2020-11-24,275.8662109375
2020-11-25,274.541259765625
2020-11-27,276.7528381347656
2020-11-30,275.916015625
2020-12-01,285.45953369140625
2020-12-02,286.42584228515625
2020-12-03,280.7774658203125
2020-12-04,278.6356201171875
2020-12-07,284.4932556152344
2020-12-08,282.321533203125
2020-12-09,276.8624267578125
2020-12-10,276.0654296875
2020-12-11,272.5090026855469
2020-12-14,273.1465759277344
2020-12-15,274.5014343261719
2020-12-16,274.6209716796875
2020-12-17,273.4355163574219
2020-12-18,275.3481750488281
2020-12-21,271.751953125
2020-12-22,266.0736083984375
2020-12-23,267.0896911621094
2020-12-24,266.3824157714844
2020-12-28,275.9458923339844
2020-12-29,275.7267150878906
2020-12-30,270.83538818359375
2020-12-31,272.1205139160156
2021-01-04,267.9166259765625
2021-01-05,269.9388427734375
2021-01-06,262.3079833984375
2021-01-07,267.71734619140625
2021-01-08,266.55181884765625
2021-01-11,255.86260986328125
2021-01-12,250.13449096679688
2021-01-13,250.68240356445312
2021-01-14,244.7052459716797
2021-01-15,250.40345764160156
2021-01-19,260.1064147949219
2021-01-20,266.4621276855469
2021-01-21,271.83160400390625
2021-01-22,273.45538330078125
2021-01-25,276.95208740234375
2021-01-26,280.9766540527344
2021-01-27,271.1044006347656
2021-01-28,263.9915466308594
2021-01-29,257.3469543457031
2021-02-01,261.012939453125
2021-02-02,266.06365966796875
2021-02-03,265.6352844238281
2021-02-04,265.47589111328125
2021-02-05,267.0798034667969
2021-02-08,265.5655517578125
2021-02-09,268.4246520996094
2021-02-10,270.83538818359375
2021-02-11,269.3610534667969
2021-02-12,269.4706115722656
2021-02-16,272.92742919921875
2021-02-17,272.5289611816406
2021-02-18,268.3648986816406
2021-02-19,260.5646667480469
2021-02-22,259.3393249511719
2021-02-23,264.8482971191406
2021-02-24,263.3041687011719
2021-02-25,253.72080993652344
2021-02-26,256.6396789550781
2021-03-01,263.9019470214844
2021-03-02,258.014404296875
2021-03-03,254.43807983398438
2021-03-04,256.6595764160156
2021-03-05,263.2742919921875
2021-03-08,254.33843994140625
2021-03-09,264.728759765625
2021-03-10,263.8919677734375
2021-03-11,272.8377685546875
2021-03-12,267.3786315917969
2021-03-15,272.7082824707031
2021-03-16,278.2171936035156
2021-03-17,282.92926025390625
2021-03-18,277.55975341796875
2021-03-19,289.0059814453125
2021-03-22,292.4229736328125
2021-03-23,289.5240173339844
2021-03-24,281.06634521484375
2021-03-25,277.6792907714844
2021-03-26,281.9430236816406
2021-03-29,289.71331787109375
2021-03-30,286.904052734375
2021-03-31,293.4091796875
2021-04-01,297.5234680175781
2021-04-05,307.7344665527344
2021-04-06,305.09454345703125
2021-04-07,311.8985290527344
2021-04-08,311.828857421875
