,VRSK
2021-06-08,165.5624542236328
2021-06-09,165.9727020263672
2021-06-10,166.851806640625
2021-06-11,168.19972229003906
2021-06-14,169.5303497314453
2021-06-15,168.8455047607422
2021-06-16,167.2115478515625
2021-06-17,169.25645446777344
2021-06-18,167.3974151611328
2021-06-21,171.135009765625
2021-06-22,171.4774169921875
2021-06-23,167.9942626953125
2021-06-24,169.5695037841797
2021-06-25,170.92953491210938
2021-06-28,170.2250518798828
2021-06-29,170.5675048828125
2021-06-30,170.94911193847656
2021-07-01,172.98419189453125
2021-07-02,173.66908264160156
2021-07-06,173.77670288085938
2021-07-07,178.16000366210938
2021-07-08,177.2989959716797
2021-07-09,177.78823852539062
2021-07-12,176.1347198486328
2021-07-13,177.25991821289062
2021-07-14,178.3948516845703
2021-07-15,180.7724151611328
2021-07-16,182.95428466796875
2021-07-19,180.3321075439453
2021-07-20,183.384765625
2021-07-21,183.05210876464844
2021-07-22,183.15977478027344
2021-07-23,184.3240509033203
2021-07-26,182.78797912597656
2021-07-27,182.67050170898438
2021-07-28,181.27137756347656
2021-07-29,183.756591796875
2021-07-30,185.84060668945312
2021-08-02,185.8992919921875
2021-08-03,184.4219207763672
2021-08-04,183.43370056152344
2021-08-05,185.81124877929688
2021-08-06,184.0697021484375
2021-08-09,183.41412353515625
2021-08-10,183.45327758789062
2021-08-11,186.26132202148438
2021-08-12,186.02650451660156
2021-08-13,187.112548828125
2021-08-16,187.2691192626953
2021-08-17,188.83457946777344
2021-08-18,186.6429443359375
2021-08-19,190.47830200195312
2021-08-20,192.15142822265625
2021-08-23,193.24720764160156
2021-08-24,192.91458129882812
2021-08-25,193.55050659179688
2021-08-26,193.51141357421875
2021-08-27,195.21385192871094
2021-08-30,196.4466552734375
2021-08-31,197.40548706054688
2021-09-01,198.6774444580078
2021-09-02,200.18421936035156
2021-09-03,200.65383911132812
2021-09-07,198.72634887695312
2021-09-08,201.8866424560547
2021-09-09,200.43858337402344
2021-09-10,201.1137237548828
2021-09-13,200.59512329101562
2021-09-14,201.4083709716797
2021-09-15,200.42857360839844
2021-09-16,198.3611602783203
2021-09-17,197.03843688964844
2021-09-20,197.62632751464844
2021-09-21,198.85110473632812
2021-09-22,201.4083709716797
2021-09-23,204.74949645996094
2021-09-24,203.7696990966797
2021-09-27,199.61532592773438
2021-09-28,197.66552734375
2021-09-29,198.2827911376953
2021-09-30,196.22523498535156
2021-10-01,195.9508514404297
2021-10-04,194.794677734375
2021-10-05,197.55772399902344
2021-10-06,199.61532592773438
2021-10-07,202.56455993652344
2021-10-08,203.27978515625
2021-10-11,202.3587646484375
2021-10-12,203.5541534423828
2021-10-13,204.16162109375
2021-10-14,207.27740478515625
2021-10-15,206.37596130371094
2021-10-18,206.77767944335938
2021-10-19,207.76730346679688
2021-10-20,207.6497344970703
2021-10-21,208.8352813720703
2021-10-22,209.63870239257812
2021-10-25,207.73793029785156
2021-10-26,207.05203247070312
2021-10-27,203.6815185546875
2021-10-28,205.0924530029297
2021-10-29,206.02325439453125
2021-11-01,204.7200927734375
2021-11-02,205.08267211914062
2021-11-03,209.96206665039062
2021-11-04,212.2254180908203
2021-11-05,210.25601196289062
2021-11-08,210.5695343017578
2021-11-09,211.921630859375
2021-11-10,209.50157165527344
2021-11-11,208.6883087158203
2021-11-12,211.902099609375
2021-11-15,213.62652587890625
2021-11-16,218.10421752929688
2021-11-17,219.96583557128906
2021-11-18,222.14097595214844
2021-11-19,225.38417053222656
2021-11-22,223.91441345214844
2021-11-23,224.6885223388672
2021-11-24,223.6009063720703
2021-11-26,221.2493896484375
2021-11-29,224.53172302246094
2021-11-30,220.32838439941406
2021-12-01,215.20396423339844
2021-12-02,221.30816650390625
2021-12-03,217.17340087890625
2021-12-06,217.42816162109375
2021-12-07,220.88687133789062
2021-12-08,224.4239501953125
2021-12-09,219.96583557128906
2021-12-10,222.0822296142578
2021-12-13,224.31617736816406
2021-12-14,220.53916931152344
2021-12-15,224.23770141601562
2021-12-16,224.85574340820312
2021-12-17,217.9295654296875
2021-12-20,217.11529541015625
2021-12-21,217.7824249267578
2021-12-22,219.60714721679688
2021-12-23,221.2552947998047
2021-12-27,223.0996856689453
2021-12-28,223.75698852539062
2021-12-29,224.95382690429688
2021-12-30,223.76678466796875
2021-12-31,224.39466857910156
2022-01-03,217.4586944580078
2022-01-04,217.52731323242188
2022-01-05,210.2479705810547
2022-01-06,208.63905334472656
2022-01-07,202.73316955566406
2022-01-10,202.76258850097656
2022-01-11,204.7246856689453
2022-01-12,203.45916748046875
2022-01-13,199.26025390625
2022-01-14,194.39427185058594
2022-01-18,194.68861389160156
2022-01-19,196.0718536376953
2022-01-20,194.27655029296875
2022-01-21,192.37330627441406
2022-01-24,193.6388702392578
2022-01-25,186.99720764160156
2022-01-26,184.20118713378906
2022-01-27,184.73095703125
2022-01-28,189.62637329101562
2022-01-31,192.41258239746094
2022-02-01,192.84420776367188
2022-02-02,196.317138671875
2022-02-03,193.2072296142578
2022-02-04,194.0018310546875
2022-02-07,193.29550170898438
2022-02-08,194.4335174560547
2022-02-09,195.2870330810547
2022-02-10,190.99986267089844
2022-02-11,189.25360107421875
2022-02-14,188.1744384765625
2022-02-15,190.58782958984375
2022-02-16,190.39161682128906
2022-02-17,186.6930389404297
2022-02-18,185.71200561523438
2022-02-22,182.90626525878906
2022-02-23,174.25335693359375
2022-02-24,175.82305908203125
2022-02-25,176.13699340820312
2022-02-28,173.9786834716797
2022-03-01,175.96043395996094
2022-03-02,178.28550720214844
2022-03-03,179.2174835205078
2022-03-04,184.14234924316406
2022-03-07,183.9461212158203
2022-03-08,181.52294921875
2022-03-09,183.7205047607422
2022-03-10,181.3365478515625
2022-03-11,178.58963012695312
2022-03-14,182.7366943359375
2022-03-15,187.61099243164062
2022-03-16,192.05287170410156
2022-03-17,198.9122314453125
2022-03-18,204.6415252685547
2022-03-21,206.685546875
2022-03-22,207.50123596191406
2022-03-23,204.0616912841797
2022-03-24,204.6415252685547
2022-03-25,204.40565490722656
2022-03-28,207.9434356689453
2022-03-29,211.08815002441406
2022-03-30,213.22067260742188
2022-03-31,210.92108154296875
2022-04-01,210.41993713378906
2022-04-04,213.25994873046875
2022-04-05,215.6184844970703
2022-04-06,216.4439697265625
2022-04-07,216.41448974609375
2022-04-08,215.72657775878906
2022-04-11,212.7096405029297
2022-04-12,210.930908203125
2022-04-13,210.4101104736328
2022-04-14,209.61404418945312
2022-04-18,207.56019592285156
2022-04-19,211.60899353027344
2022-04-20,213.64321899414062
2022-04-21,211.7269287109375
2022-04-22,206.9607391357422
2022-04-25,210.15457153320312
2022-04-26,204.6415252685547
2022-04-27,204.81837463378906
2022-04-28,209.01463317871094
2022-04-29,200.52394104003906
2022-05-02,198.69607543945312
2022-05-03,196.6618194580078
2022-05-04,190.18569946289062
2022-05-05,184.67263793945312
2022-05-06,182.21588134765625
2022-05-09,174.9044189453125
2022-05-10,175.77903747558594
2022-05-11,171.38629150390625
2022-05-12,170.65908813476562
2022-05-13,173.1649932861328
2022-05-16,169.01792907714844
2022-05-17,171.55332946777344
2022-05-18,163.6129913330078
2022-05-19,165.31309509277344
2022-05-20,165.9715118408203
2022-05-23,167.9664306640625
2022-05-24,167.98611450195312
2022-05-25,167.76988220214844
2022-05-26,170.7082061767578
2022-05-27,175.56283569335938
2022-05-31,171.8972930908203
2022-06-01,168.2710418701172
2022-06-02,172.95863342285156
2022-06-03,170.65908813476562
2022-06-06,171.32733154296875
2022-06-07,172.41810607910156
2022-06-08,167.40626525878906
2022-06-09,163.90780639648438
2022-06-10,161.2642822265625
2022-06-13,158.87628173828125
2022-06-14,155.79443359375
2022-06-15,157.72425842285156
2022-06-16,156.1390380859375
2022-06-17,159.32916259765625
2022-06-21,162.58824157714844
2022-06-22,163.73037719726562
2022-06-23,168.33831787109375
2022-06-24,170.3272705078125
2022-06-27,171.420166015625
2022-06-28,166.33956909179688
2022-06-29,168.6829376220703
2022-06-30,170.42568969726562
2022-07-01,172.60169982910156
2022-07-05,172.7198486328125
2022-07-06,175.37828063964844
2022-07-07,175.28964233398438
2022-07-08,175.32907104492188
2022-07-11,175.10256958007812
2022-07-12,171.40048217773438
2022-07-13,172.020751953125
2022-07-14,173.22198486328125
2022-07-15,176.07736206054688
2022-07-18,172.79861450195312
2022-07-19,177.22935485839844
2022-07-20,179.07052612304688
2022-07-21,181.86683654785156
2022-07-22,181.935791015625
2022-07-25,179.95669555664062
2022-07-26,180.19302368164062
2022-07-27,181.6896209716797
2022-07-28,185.60836791992188
2022-07-29,187.32156372070312
2022-08-01,186.11050415039062
2022-08-02,186.0711212158203
2022-08-03,194.3418426513672
2022-08-04,196.21258544921875
2022-08-05,195.32643127441406
2022-08-08,195.9664306640625
2022-08-09,195.70059204101562
2022-08-10,199.0384063720703
2022-08-11,197.80763244628906
2022-08-12,199.74732971191406
2022-08-15,202.50421142578125
2022-08-16,201.34239196777344
2022-08-17,200.4267120361328
2022-08-18,200.79100036621094
2022-08-19,197.4827423095703
2022-08-22,195.17872619628906
2022-08-23,191.46676635742188
2022-08-24,191.68338012695312
2022-08-25,192.30368041992188
2022-08-26,186.9671173095703
2022-08-29,186.61265563964844
2022-08-30,184.95851135253906
2022-08-31,184.27914428710938
2022-09-01,185.99234008789062
2022-09-02,181.92593383789062
2022-09-06,183.81634521484375
2022-09-07,188.44403076171875
2022-09-08,188.15850830078125
2022-09-09,189.08399963378906
2022-09-12,189.86184692382812
2022-09-13,183.38314819335938
2022-09-14,183.35354614257812
2022-09-15,181.45008850097656
2022-09-16,181.89390563964844
2022-09-19,181.71640014648438
2022-09-20,179.82278442382812
2022-09-21,177.83058166503906
2022-09-22,172.65272521972656
2022-09-23,172.7908477783203
2022-09-26,171.03529357910156
2022-09-27,168.67819213867188
2022-09-28,171.3410186767578
2022-09-29,171.1634979248047
2022-09-30,168.18505859375
2022-10-03,171.96237182617188
2022-10-04,177.2190704345703
2022-10-05,177.4557647705078
2022-10-06,173.2740936279297
2022-10-07,168.21463012695312
2022-10-10,167.33685302734375
2022-10-11,167.169189453125
2022-10-12,165.78848266601562
2022-10-13,167.40591430664062
2022-10-14,164.54576110839844
2022-10-17,169.08250427246094
2022-10-18,171.46925354003906
2022-10-19,167.0311279296875
2022-10-20,163.41160583496094
2022-10-21,164.6937255859375
2022-10-24,167.1297607421875
2022-10-25,171.42979431152344
2022-10-26,171.1339569091797
2022-10-27,173.9842071533203
2022-10-28,178.62940979003906
2022-10-31,180.31591796875
2022-11-01,178.974609375
2022-11-02,167.0015411376953
2022-11-03,163.0959930419922
2022-11-04,164.2301788330078
2022-11-07,166.17311096191406
2022-11-08,168.25408935546875
2022-11-09,167.53414916992188
2022-11-10,178.61953735351562
2022-11-11,175.81863403320312
2022-11-14,171.58758544921875
2022-11-15,174.5660858154297
2022-11-16,172.1103057861328
2022-11-17,167.88917541503906
2022-11-18,171.1536407470703
2022-11-21,177.47547912597656
2022-11-22,176.19337463378906
2022-11-23,177.5741424560547
2022-11-25,180.35533142089844
2022-11-28,175.09864807128906
2022-11-29,174.49703979492188
2022-11-30,181.18380737304688
2022-12-01,183.5803680419922
2022-12-02,182.89002990722656
2022-12-05,180.63148498535156
2022-12-06,179.53675842285156
2022-12-07,180.44412231445312
2022-12-08,179.67481994628906
2022-12-09,180.00030517578125
2022-12-12,179.398681640625
2022-12-13,182.16017150878906
2022-12-14,180.75735473632812
2022-12-15,174.46441650390625
2022-12-16,172.90350341796875
2022-12-19,171.12525939941406
2022-12-20,170.10772705078125
2022-12-21,173.99017333984375
2022-12-22,172.37002563476562
2022-12-23,173.48638916015625
2022-12-27,173.4369659423828
2022-12-28,172.12306213378906
2022-12-29,175.90673828125
2022-12-30,174.2865753173828
2023-01-03,175.1954345703125
2023-01-04,178.07025146484375
2023-01-05,175.4918212890625
2023-01-06,180.66847229003906
2023-01-09,179.84848022460938
2023-01-10,181.32044982910156
2023-01-11,184.2150421142578
2023-01-12,180.7474822998047
2023-01-13,181.72552490234375
2023-01-17,179.37429809570312
2023-01-18,178.50494384765625
2023-01-19,176.15371704101562
2023-01-20,179.41380310058594
2023-01-23,183.1184539794922
2023-01-24,181.13275146484375
2023-01-25,177.93197631835938
2023-01-26,178.8013153076172
2023-01-27,177.97146606445312
2023-01-30,177.24041748046875
2023-01-31,179.59164428710938
2023-02-01,181.93296813964844
2023-02-02,184.75839233398438
2023-02-03,177.93197631835938
2023-02-06,174.7904052734375
2023-02-07,175.7190399169922
2023-02-08,175.5609893798828
2023-02-09,174.0889892578125
2023-02-10,174.64222717285156
2023-02-13,176.904541015625
2023-02-14,174.68173217773438
2023-02-15,175.2744903564453
2023-02-16,174.0889892578125
2023-02-17,174.9879913330078
2023-02-21,172.57749938964844
2023-02-22,172.3897705078125
2023-02-23,171.79705810546875
2023-02-24,169.6038818359375
2023-02-27,169.91014099121094
2023-02-28,169.040771484375
2023-03-01,174.58294677734375
2023-03-02,179.39404296875
2023-03-03,184.65960693359375
2023-03-06,185.43014526367188
2023-03-07,181.92308044433594
2023-03-08,182.63436889648438
2023-03-09,180.95492553710938
2023-03-10,177.9615936279297
2023-03-13,178.7716827392578
2023-03-14,179.04881286621094
2023-03-15,178.12831115722656
2023-03-16,179.01910400390625
2023-03-17,178.227294921875
2023-03-20,183.60171508789062
2023-03-21,184.1956024169922
2023-03-22,181.06790161132812
2023-03-23,179.9593963623047
2023-03-24,184.779541015625
2023-03-27,183.34439086914062
2023-03-28,185.7693328857422
2023-03-29,188.30311584472656
2023-03-30,189.00587463378906
2023-03-31,189.89662170410156
2023-04-03,189.6195068359375
2023-04-04,188.63966369628906
2023-04-05,189.500732421875
2023-04-06,188.47137451171875
2023-04-10,188.31300354003906
2023-04-11,189.49082946777344
2023-04-12,190.20347595214844
2023-04-13,192.61851501464844
2023-04-14,189.89662170410156
2023-04-17,190.20347595214844
2023-04-18,191.16354370117188
2023-04-19,190.84681701660156
2023-04-20,192.5690155029297
2023-04-21,194.77618408203125
2023-04-24,193.79632568359375
2023-04-25,190.73794555664062
2023-04-26,188.27345275878906
2023-04-27,190.13421630859375
2023-04-28,192.1236114501953
2023-05-01,190.59939575195312
2023-05-02,187.0460968017578
2023-05-03,201.88270568847656
2023-05-04,203.65440368652344
2023-05-05,208.72198486328125
2023-05-08,207.9697723388672
2023-05-09,209.23667907714844
2023-05-10,212.2752685546875
2023-05-11,213.12644958496094
2023-05-12,212.80972290039062
2023-05-15,212.78994750976562
2023-05-16,215.87802124023438
2023-05-17,216.877685546875
2023-05-18,218.37225341796875
2023-05-19,219.84698486328125
2023-05-22,216.01658630371094
2023-05-23,213.55206298828125
2023-05-24,214.44285583496094
2023-05-25,216.4421844482422
2023-05-26,214.8486785888672
2023-05-30,216.40257263183594
2023-05-31,216.8677978515625
2023-06-01,217.718994140625
2023-06-02,219.10464477539062
2023-06-05,220.84664916992188
2023-06-06,219.05519104003906
2023-06-07,216.25413513183594
2023-06-08,217.65960693359375
2023-06-09,217.115234375
2023-06-12,216.877685546875
2023-06-13,214.91795349121094
2023-06-14,218.36773681640625
2023-06-15,222.62051391601562
2023-06-16,222.5709228515625
2023-06-20,224.0083465576172
2023-06-21,225.24749755859375
2023-06-22,226.0306396484375
2023-06-23,222.40240478515625
2023-06-26,221.0641326904297
2023-06-27,222.6799774169922
2023-06-28,221.23265075683594
2023-06-29,221.331787109375
2023-06-30,224.0678253173828
2023-07-03,220.56845092773438
2023-07-05,224.087646484375
2023-07-06,225.039306640625
2023-07-07,223.01702880859375
2023-07-10,225.0095672607422
2023-07-11,224.98977661132812
2023-07-12,224.54364013671875
2023-07-13,224.63287353515625
2023-07-14,226.80384826660156
2023-07-17,227.97361755371094
2023-07-18,226.99220275878906
2023-07-19,226.22889709472656
2023-07-20,228.85589599609375
2023-07-21,232.07766723632812
2023-07-24,232.12725830078125
2023-07-25,234.86328125
2023-07-26,234.95249938964844
2023-07-27,229.45068359375
2023-07-28,230.1446075439453
2023-07-31,226.9525604248047
2023-08-01,227.23013305664062
2023-08-02,230.40235900878906
2023-08-03,228.39987182617188
2023-08-04,227.7654571533203
2023-08-07,231.50271606445312
2023-08-08,230.51141357421875
2023-08-09,232.9897003173828
2023-08-10,231.06654357910156
2023-08-11,232.63282775878906
2023-08-14,235.08139038085938
2023-08-15,232.74188232421875
2023-08-16,233.28707885742188
2023-08-17,228.67742919921875
2023-08-18,228.93521118164062
2023-08-21,230.36268615722656
2023-08-22,229.72825622558594
2023-08-23,233.30690002441406
2023-08-24,232.63282775878906
2023-08-25,235.13095092773438
2023-08-28,235.8744354248047
2023-08-29,237.0640106201172
2023-08-30,239.57203674316406
2023-08-31,240.11724853515625
2023-09-01,240.7318878173828
2023-09-05,238.52125549316406
2023-09-06,241.35643005371094
2023-09-07,243.03175354003906
2023-09-08,242.25852966308594
2023-09-11,242.88307189941406
2023-09-12,242.3972930908203
2023-09-13,243.42828369140625
2023-09-14,246.6743927001953
2023-09-15,243.85511779785156
2023-09-18,244.42098999023438
2023-09-19,244.51031494140625
2023-09-20,244.53016662597656
2023-09-21,239.16961669921875
2023-09-22,240.1821746826172
2023-09-25,240.91677856445312
2023-09-26,239.6461181640625
2023-09-27,237.879150390625
2023-09-28,238.782470703125
2023-09-29,234.51390075683594
2023-10-02,234.6230926513672
2023-10-03,233.0347900390625
2023-10-04,238.17694091796875
2023-10-05,236.88644409179688
2023-10-06,238.2166290283203
2023-10-09,242.2866973876953
2023-10-10,242.66390991210938
2023-10-11,243.71617126464844
2023-10-12,244.18272399902344
2023-10-13,245.79090881347656
2023-10-16,240.74803161621094
2023-10-17,238.15708923339844
2023-10-18,236.3900909423828
2023-10-19,232.7369842529297
2023-10-20,232.7369842529297
2023-10-23,229.18312072753906
2023-10-24,228.45848083496094
2023-10-25,226.46316528320312
2023-10-26,225.03369140625
2023-10-27,222.21441650390625
2023-10-30,222.84976196289062
2023-10-31,225.69879150390625
2023-11-01,220.62611389160156
2023-11-02,228.1904296875
2023-11-03,228.93496704101562
2023-11-06,229.12359619140625
2023-11-07,231.48619079589844
2023-11-08,234.2855682373047
2023-11-09,233.77931213378906
2023-11-10,236.19155883789062
2023-11-13,236.76730346679688
2023-11-14,236.3206024169922
2023-11-15,236.0525665283203
2023-11-16,235.81434631347656
2023-11-17,235.387451171875
2023-11-20,237.53167724609375
2023-11-21,238.0379638671875
2023-11-22,238.27621459960938
2023-11-24,237.789794921875
2023-11-27,239.23912048339844
2023-11-28,238.31591796875
2023-11-29,236.51913452148438
2023-11-30,239.6659698486328
2023-12-01,240.9564666748047
2023-12-04,237.55154418945312
2023-12-05,236.856689453125
2023-12-06,233.14398193359375
2023-12-07,232.04208374023438
2023-12-08,231.21817016601562
2023-12-11,238.3556365966797
2023-12-12,241.50245666503906
2023-12-13,245.42359924316406
2023-12-14,234.0316619873047
2023-12-15,233.60421752929688
2023-12-18,235.92039489746094
2023-12-19,233.06744384765625
2023-12-20,232.08331298828125
2023-12-21,233.61415100097656
2023-12-22,234.79710388183594
2023-12-26,235.6221466064453
2023-12-27,235.81103515625
2023-12-28,236.19871520996094
2023-12-29,237.44129943847656
2024-01-02,236.56651306152344
2024-01-03,235.29412841796875
2024-01-04,236.5366973876953
2024-01-05,232.31195068359375
2024-01-08,231.3278350830078
2024-01-09,233.3258819580078
2024-01-10,232.57040405273438
2024-01-11,232.8189239501953
2024-01-12,235.3637237548828
2024-01-16,235.6221466064453
2024-01-17,235.26431274414062
2024-01-18,236.1390838623047
2024-01-19,238.69383239746094
2024-01-22,242.0139923095703
2024-01-23,242.3917236328125
2024-01-24,243.19691467285156
2024-01-25,242.03387451171875
2024-01-26,242.69985961914062
2024-01-29,243.11740112304688
2024-01-30,244.62835693359375
2024-01-31,240.09542846679688
2024-02-01,245.1551971435547
2024-02-02,246.3083038330078
2024-02-05,245.13534545898438
2024-02-06,246.99423217773438
2024-02-07,249.1712188720703
2024-02-08,247.77952575683594
2024-02-09,249.12152099609375
2024-02-12,245.66217041015625
2024-02-13,243.47525024414062
2024-02-14,244.6780548095703
2024-02-15,245.18502807617188
2024-02-16,243.24659729003906
2024-02-20,247.0339813232422
2024-02-21,236.25836181640625
2024-02-22,238.58444213867188
2024-02-23,243.37583923339844
2024-02-26,241.6660614013672
2024-02-27,241.47718811035156
2024-02-28,240.56265258789062
2024-02-29,240.46322631835938
2024-03-01,240.21473693847656
2024-03-04,238.50494384765625
2024-03-05,236.3279571533203
2024-03-06,234.1708526611328
2024-03-07,234.73744201660156
2024-03-08,235.1251220703125
2024-03-11,236.06948852539062
2024-03-12,236.66592407226562
2024-03-13,234.85671997070312
2024-03-14,231.8497314453125
2024-03-15,233.51255798339844
2024-03-18,234.71734619140625
2024-03-19,236.42001342773438
2024-03-20,235.3844757080078
2024-03-21,234.89657592773438
2024-03-22,233.85108947753906
2024-03-25,231.0033721923828
2024-03-26,230.21678161621094
2024-03-27,232.92506408691406
2024-03-28,234.71734619140625
2024-04-01,231.78001403808594
2024-04-02,230.99342346191406
2024-04-03,230.0176239013672
2024-04-04,225.54690551757812
2024-04-05,226.67205810546875
2024-04-08,225.40753173828125
2024-04-09,228.37472534179688
2024-04-10,224.94949340820312
2024-04-11,222.40048217773438
2024-04-12,221.5740509033203
2024-04-15,221.22555541992188
2024-04-16,221.1459197998047
2024-04-17,221.29525756835938
2024-04-18,222.37062072753906
2024-04-19,221.56410217285156
2024-04-22,222.2113037109375
2024-04-23,221.29525756835938
2024-04-24,221.29525756835938
2024-04-25,221.83291625976562
2024-04-26,220.1900177001953
2024-04-29,220.89697265625
2024-04-30,217.02369689941406
2024-05-01,231.80987548828125
2024-05-02,232.75579833984375
2024-05-03,236.31048583984375
2024-05-06,240.82101440429688
2024-05-07,245.93893432617188
2024-05-08,243.51939392089844
2024-05-09,243.9276123046875
2024-05-10,247.24331665039062
2024-05-13,245.28175354003906
2024-05-14,245.86923217773438
2024-05-15,246.7753143310547
2024-05-16,250.39968872070312
2024-05-17,250.53907775878906
2024-05-20,251.32571411132812
2024-05-21,250.4196014404297
2024-05-22,252.5504150390625
2024-05-23,248.1792755126953
2024-05-24,250.49925231933594
2024-05-28,247.8009033203125
2024-05-29,245.85926818847656
2024-05-30,248.2987518310547
2024-05-31,251.69410705566406
2024-06-03,252.65994262695312
2024-06-04,257.1405944824219
2024-06-05,260.1575927734375
2024-06-06,258.8830871582031
2024-06-07,262.86590576171875
2024-06-10,262.3481750488281
2024-06-11,263.5330505371094
2024-06-12,262.42779541015625
2024-06-13,261.1134338378906
2024-06-14,263.6263732910156
2024-06-17,266.9370422363281
2024-06-18,268.0439147949219
2024-06-20,267.3359069824219
2024-06-21,269.5596618652344
2024-06-24,271.00555419921875
2024-06-25,271.504150390625
2024-06-26,269.1009216308594
2024-06-27,270.0881652832031
2024-06-28,268.79180908203125
2024-07-01,267.3558654785156
2024-07-02,271.5939025878906
2024-07-03,272.5113220214844
2024-07-05,273.6780700683594
2024-07-08,272.43157958984375
2024-07-09,274.60540771484375
2024-07-10,276.7393798828125
2024-07-11,274.31622314453125
2024-07-12,276.59979248046875
2024-07-15,276.7194519042969
2024-07-16,280.3492431640625
2024-07-17,278.3747863769531
2024-07-18,280.1298522949219
2024-07-19,276.05133056640625
2024-07-22,277.8262939453125
2024-07-23,277.33770751953125
2024-07-24,275.7721252441406
2024-07-25,275.12396240234375
2024-07-26,279.1824951171875
2024-07-29,282.9817810058594
2024-07-30,285.1855773925781
2024-07-31,261.01373291015625
2024-08-01,260.6347961425781
2024-08-02,265.90997314453125
2024-08-05,261.5422668457031
2024-08-06,260.2060546875
2024-08-07,259.5777893066406
2024-08-08,263.8557434082031
2024-08-09,263.3770751953125
2024-08-12,261.62200927734375
2024-08-13,264.892822265625
2024-08-14,267.8345031738281
2024-08-15,265.39141845703125
2024-08-16,265.8800354003906
2024-08-19,268.4228515625
2024-08-20,267.9342346191406
2024-08-21,268.622314453125
2024-08-22,269.1707458496094
2024-08-23,267.395751953125
2024-08-26,267.2262268066406
2024-08-27,268.16357421875
2024-08-28,270.7064208984375
2024-08-29,270.9457092285156
2024-08-30,272.0526428222656
2024-09-03,273.5882873535156
2024-09-04,273.3190612792969
2024-09-05,272.730712890625
2024-09-06,270.8959045410156
2024-09-09,272.48138427734375
2024-09-10,272.8304443359375
2024-09-11,270.865966796875
2024-09-12,268.6123046875
2024-09-13,268.4225769042969
2024-09-16,269.03173828125
2024-09-17,266.65496826171875
2024-09-18,264.3981018066406
2024-09-19,265.596435546875
2024-09-20,264.48797607421875
2024-09-23,264.9073791503906
2024-09-24,264.42803955078125
2024-09-25,264.79754638671875
2024-09-26,264.62774658203125
2024-09-27,263.8887634277344
2024-09-30,267.59368896484375
2024-10-01,268.2528076171875
2024-10-02,267.59368896484375
2024-10-03,270.3000183105469
2024-10-04,265.3068542480469
2024-10-07,265.57647705078125
2024-10-08,271.8478698730469
2024-10-09,276.6812744140625
2024-10-10,267.91326904296875
2024-10-11,267.86334228515625
2024-10-14,268.8619689941406
2024-10-15,269.2015075683594
2024-10-16,270.2301025390625
2024-10-17,266.9046325683594
2024-10-18,267.2541809082031
2024-10-21,267.7235107421875
2024-10-22,267.2242126464844
2024-10-23,266.2255859375
2024-10-24,264.6077880859375
2024-10-25,264.2882385253906
2024-10-28,262.50067138671875
2024-10-29,263.2895812988281
2024-10-30,275.25323486328125
2024-10-31,274.3444519042969
2024-11-01,275.1034240722656
2024-11-04,276.8410339355469
2024-11-05,279.29766845703125
2024-11-06,278.7484436035156
2024-11-07,279.956787109375
2024-11-08,284.5904541015625
2024-11-11,284.62042236328125
2024-11-12,287.52642822265625
2024-11-13,289.6435241699219
2024-11-14,285.7388610839844
2024-11-15,280.4161376953125
2024-11-18,279.97674560546875
2024-11-19,281.2550354003906
2024-11-20,283.8115234375
2024-11-21,287.1669006347656
2024-11-22,290.33258056640625
2024-11-25,291.0915222167969
2024-11-26,294.3470764160156
2024-11-27,294.1573486328125
2024-11-29,293.80780029296875
2024-12-02,292.2998962402344
2024-12-03,288.6548767089844
2024-12-04,291.291259765625
2024-12-05,288.50506591796875
2024-12-06,286.6676025390625
2024-12-09,284.5205383300781
2024-12-10,286.2881164550781
2024-12-11,284.63037109375
2024-12-12,284.9100036621094
2024-12-13,283.3500061035156
2024-12-16,281.3599853515625
2024-12-17,280.2200012207031
