,HST
2018-04-04,15.174443244934082
2018-04-05,15.037302017211914
2018-04-06,14.884024620056152
2018-04-09,14.714614868164062
2018-04-10,14.72268295288086
2018-04-11,14.90822696685791
2018-04-12,15.513270378112793
2018-04-13,15.440664291381836
2018-04-16,15.690749168395996
2018-04-17,15.8682279586792
2018-04-18,15.956965446472168
2018-04-19,15.69881534576416
2018-04-20,15.666544914245605
2018-04-23,15.69881534576416
2018-04-24,15.569740295410156
2018-04-25,15.827888488769531
2018-04-26,15.811758041381836
2018-04-27,15.932766914367676
2018-04-30,15.779489517211914
2018-05-01,15.755287170410156
2018-05-02,15.674614906311035
2018-05-03,15.674614906311035
2018-05-04,16.005369186401367
2018-05-07,16.23125648498535
2018-05-08,16.158649444580078
2018-05-09,16.62654685974121
2018-05-10,16.87663459777832
2018-05-11,16.723350524902344
2018-05-14,16.8443660736084
2018-05-15,16.40873146057129
2018-05-16,16.30385971069336
2018-05-17,16.38452911376953
2018-05-18,16.53780746459961
2018-05-21,17.029905319213867
2018-05-22,17.1186466217041
2018-05-23,17.27192497253418
2018-05-24,17.473604202270508
2018-05-25,17.392934799194336
2018-05-29,17.36066246032715
2018-05-30,17.60267448425293
2018-05-31,17.449403762817383
2018-06-01,17.675289154052734
2018-06-04,17.868898391723633
2018-06-05,17.699487686157227
2018-06-06,17.949569702148438
2018-06-07,17.82049560546875
2018-06-08,17.82049560546875
2018-06-11,17.400999069213867
2018-06-12,17.312257766723633
2018-06-13,17.005704879760742
2018-06-14,17.207386016845703
2018-06-15,17.17511749267578
2018-06-18,17.086376190185547
2018-06-19,17.029905319213867
2018-06-20,17.33646011352539
2018-06-21,17.449403762817383
2018-06-22,17.279991149902344
2018-06-25,16.97343635559082
2018-06-26,16.90083122253418
2018-06-27,16.981504440307617
2018-06-28,16.989652633666992
2018-06-29,17.16068458557129
2018-07-02,16.973360061645508
2018-07-03,17.119964599609375
2018-07-05,17.193262100219727
2018-07-06,17.364301681518555
2018-07-09,17.380586624145508
2018-07-10,17.40502166748047
2018-07-11,17.209552764892578
2018-07-12,17.24213218688965
2018-07-13,17.250274658203125
2018-07-16,17.119964599609375
2018-07-17,17.128108978271484
2018-07-18,17.193262100219727
2018-07-19,17.486465454101562
2018-07-20,17.331724166870117
2018-07-23,17.57605743408203
2018-07-24,17.209552764892578
2018-07-25,17.144393920898438
2018-07-26,17.16068458557129
2018-07-27,16.948923110961914
2018-07-30,16.851186752319336
2018-07-31,17.05480194091797
2018-08-01,17.5190486907959
2018-08-02,17.86927032470703
2018-08-03,17.61678123474121
2018-08-06,17.624929428100586
2018-08-07,17.413169860839844
2018-08-08,16.737165451049805
2018-08-09,16.68830108642578
2018-08-10,16.50911521911621
2018-08-13,16.370656967163086
2018-08-14,16.52540397644043
2018-08-15,16.93263816833496
2018-08-16,17.022228240966797
2018-08-17,17.046661376953125
2018-08-20,17.022228240966797
2018-08-21,17.15254020690918
2018-08-22,17.348011016845703
2018-08-23,17.005939483642578
2018-08-24,17.071094512939453
2018-08-27,17.046661376953125
2018-08-28,17.42945671081543
2018-08-29,17.633073806762695
2018-08-30,17.714515686035156
2018-08-31,17.53533935546875
2018-09-04,17.282854080200195
2018-09-05,17.299142837524414
2018-09-06,17.323577880859375
2018-09-07,17.437606811523438
2018-09-10,17.331724166870117
2018-09-11,17.339866638183594
2018-09-12,17.380586624145508
2018-09-13,17.486465454101562
2018-09-14,17.567914962768555
2018-09-17,17.42945671081543
2018-09-18,17.50275993347168
2018-09-19,17.21769905090332
2018-09-20,17.282854080200195
2018-09-21,17.20140838623047
2018-09-24,17.014083862304688
2018-09-25,17.24213218688965
2018-09-26,17.119964599609375
2018-09-27,17.415983200073242
2018-09-28,17.350202560424805
2018-10-01,17.243305206298828
2018-10-02,17.029510498046875
2018-10-03,17.09529685974121
2018-10-04,16.659482955932617
2018-10-05,16.527917861938477
2018-10-08,16.815717697143555
2018-10-09,16.569032669067383
2018-10-10,16.273006439208984
2018-10-11,15.82075023651123
2018-10-12,15.771417617797852
2018-10-15,15.771417617797852
2018-10-16,15.976985931396484
2018-10-17,15.894755363464355
2018-10-18,15.680964469909668
2018-10-19,15.705631256103516
2018-10-22,15.516509056091309
2018-10-23,15.384941101074219
2018-10-24,15.088919639587402
2018-10-25,15.384941101074219
2018-10-26,15.154704093933105
2018-10-29,15.360272407531738
2018-10-30,15.598737716674805
2018-10-31,15.71385383605957
2018-11-01,15.894755363464355
2018-11-02,15.360272407531738
2018-11-05,15.828972816467285
2018-11-06,15.212262153625488
2018-11-07,15.615179061889648
2018-11-08,15.639851570129395
2018-11-09,15.54117202758789
2018-11-12,15.45895004272461
2018-11-13,15.491841316223145
2018-11-14,15.483614921569824
2018-11-15,15.664518356323242
2018-11-16,15.837199211120605
2018-11-19,15.746744155883789
2018-11-20,15.771417617797852
2018-11-21,15.656296730041504
2018-11-23,15.56584644317627
2018-11-26,15.763193130493164
2018-11-27,15.746744155883789
2018-11-28,15.796082496643066
2018-11-29,15.870088577270508
2018-11-30,15.623403549194336
2018-12-03,15.911205291748047
2018-12-04,15.393162727355957
2018-12-06,15.500060081481934
2018-12-07,15.121810913085938
2018-12-10,14.891572952270508
2018-12-11,14.776451110839844
2018-12-12,14.677777290344238
2018-12-13,14.620219230651855
2018-12-14,14.620219230651855
2018-12-17,14.241965293884277
2018-12-18,14.463984489440918
2018-12-19,14.159737586975098
2018-12-20,13.584138870239258
2018-12-21,13.6005859375
2018-12-24,13.107213020324707
2018-12-26,13.847270011901855
2018-12-27,13.847270011901855
2018-12-28,13.922390937805176
2018-12-31,13.914046287536621
2019-01-02,13.680333137512207
2019-01-03,13.646947860717773
2019-01-04,14.08098030090332
2019-01-07,14.1727933883667
2019-01-08,14.523356437683105
2019-01-09,14.573433876037598
2019-01-10,14.75706958770752
2019-01-11,14.807145118713379
2019-01-14,14.606823921203613
2019-01-15,14.573433876037598
2019-01-16,14.58178424835205
2019-01-17,14.631864547729492
2019-01-18,14.623520851135254
2019-01-22,14.406502723693848
2019-01-23,14.231221199035645
2019-01-24,14.348077774047852
2019-01-25,14.598475456237793
2019-01-28,14.75706958770752
2019-01-29,14.932348251342773
2019-01-30,15.157711029052734
2019-01-31,15.074244499206543
2019-02-01,15.057548522949219
2019-02-04,15.207792282104492
2019-02-05,15.291258811950684
2019-02-06,15.199440956115723
2019-02-07,15.18275260925293
2019-02-08,14.99912166595459
2019-02-11,14.940694808959961
2019-02-12,15.007468223571777
2019-02-13,15.324645042419434
2019-02-14,15.307950973510742
2019-02-15,15.558356285095215
2019-02-19,15.458196640014648
2019-02-20,16.426416397094727
2019-02-21,16.518230438232422
2019-02-22,16.81036949157715
2019-02-25,16.526578903198242
2019-02-26,16.443113327026367
2019-02-27,16.27617645263672
2019-02-28,16.367992401123047
2019-03-01,16.317909240722656
2019-03-04,16.526578903198242
2019-03-05,16.559965133666992
2019-03-06,16.468154907226562
2019-03-07,16.17601203918457
2019-03-08,16.100894927978516
2019-03-11,16.226099014282227
2019-03-12,15.992387771606445
2019-03-13,16.000736236572266
2019-03-14,16.042463302612305
2019-03-15,15.992387771606445
2019-03-18,16.025774002075195
2019-03-19,15.933961868286133
2019-03-20,15.959000587463379
2019-03-21,15.984038352966309
2019-03-22,15.691904067993164
2019-03-25,15.60843563079834
2019-03-26,15.933961868286133
2019-03-27,15.85883903503418
2019-03-28,16.00224494934082
2019-03-29,15.94318962097168
2019-04-01,16.26374626159668
2019-04-02,16.39871597290039
2019-04-03,16.280614852905273
2019-04-04,16.23843765258789
2019-04-05,16.30592155456543
2019-04-08,16.356534957885742
2019-04-09,15.985373497009277
2019-04-10,16.162519454956055
2019-04-11,16.086599349975586
2019-04-12,16.21312713623047
2019-04-15,16.044422149658203
2019-04-16,16.027549743652344
2019-04-17,15.867274284362793
2019-04-18,15.94318962097168
2019-04-22,15.766047477722168
2019-04-23,15.960064888000488
2019-04-24,15.985373497009277
2019-04-25,15.94318962097168
2019-04-26,16.179391860961914
2019-04-29,16.22156524658203
2019-04-30,16.229999542236328
2019-05-01,16.43245506286621
2019-05-02,16.5336856842041
2019-05-03,16.769874572753906
2019-05-06,16.769874572753906
2019-05-07,16.33123207092285
2019-05-08,16.086599349975586
2019-05-09,16.03598403930664
2019-05-10,16.204694747924805
2019-05-13,15.88414478302002
2019-05-14,16.01911163330078
2019-05-15,16.26374626159668
2019-05-16,16.31435775756836
2019-05-17,16.179391860961914
2019-05-20,16.00224494934082
2019-05-21,16.179391860961914
2019-05-22,16.12877655029297
2019-05-23,16.145645141601562
2019-05-24,16.246875762939453
2019-05-28,15.926322937011719
2019-05-29,15.67325496673584
2019-05-30,15.521414756774902
2019-05-31,15.276786804199219
2019-06-03,15.226170539855957
2019-06-04,15.268351554870605
2019-06-05,15.361136436462402
2019-06-06,15.293656349182129
2019-06-07,15.47080135345459
2019-06-10,15.588899612426758
2019-06-11,15.67325496673584
2019-06-12,15.546724319458008
2019-06-13,15.639516830444336
2019-06-14,15.445497512817383
2019-06-17,15.639516830444336
2019-06-18,15.732306480407715
2019-06-19,15.580465316772461
2019-06-20,15.732306480407715
2019-06-21,15.327400207519531
2019-06-24,15.074332237243652
2019-06-25,15.01528263092041
2019-06-26,15.032149314880371
2019-06-27,15.364875793457031
2019-06-28,15.544031143188477
2019-07-01,15.501375198364258
2019-07-02,15.561094284057617
2019-07-03,15.748781204223633
2019-07-05,15.706127166748047
2019-07-08,15.646406173706055
2019-07-09,15.424592018127441
2019-07-10,15.646406173706055
2019-07-11,15.492843627929688
2019-07-12,15.52696704864502
2019-07-15,15.467249870300293
2019-07-16,15.612282752990723
2019-07-17,15.27103042602539
2019-07-18,15.185714721679688
2019-07-19,15.074810028076172
2019-07-22,14.904183387756348
2019-07-23,15.228372573852539
2019-07-24,15.228372573852539
2019-07-25,15.117465019226074
2019-07-26,15.023621559143066
2019-07-29,14.92977523803711
2019-07-30,15.083344459533691
2019-07-31,14.83593463897705
2019-08-01,14.554399490356445
2019-08-02,14.562931060791016
2019-08-05,14.16196060180664
2019-08-06,14.298460960388184
2019-08-07,14.179024696350098
2019-08-08,14.332586288452148
2019-08-09,14.196084976196289
2019-08-12,13.923083305358887
2019-08-13,14.076647758483887
2019-08-14,13.496517181396484
2019-08-15,13.308829307556152
2019-08-16,13.522113800048828
2019-08-19,13.64155101776123
2019-08-20,13.607426643371582
2019-08-21,13.598894119262695
2019-08-22,13.7268648147583
2019-08-23,13.385612487792969
2019-08-26,13.453863143920898
2019-08-27,13.428269386291504
2019-08-28,13.462393760681152
2019-08-29,13.633018493652344
2019-08-30,13.684209823608398
2019-09-03,13.675678253173828
2019-09-04,13.94014835357666
2019-09-05,14.264334678649902
2019-09-06,14.21314811706543
2019-09-09,14.622651100158691
2019-09-10,14.870059967041016
2019-09-11,14.86152458190918
2019-09-12,14.571459770202637
2019-09-13,14.776212692260742
2019-09-16,14.852997779846191
2019-09-17,14.7164945602417
2019-09-18,14.759151458740234
2019-09-19,14.733561515808105
2019-09-20,14.707962989807129
2019-09-23,14.690901756286621
2019-09-24,14.588526725769043
2019-09-25,14.554399490356445
2019-09-26,14.417898178100586
2019-09-27,14.77187442779541
2019-09-30,14.927276611328125
2019-10-01,14.659635543823242
2019-10-02,14.322932243347168
2019-10-03,14.374730110168457
2019-10-04,14.348834991455078
2019-10-07,14.50423526763916
2019-10-08,14.20206356048584
2019-10-09,14.184798240661621
2019-10-10,14.253864288330078
2019-10-11,14.3833646774292
2019-10-14,14.081194877624512
2019-10-15,14.167529106140137
2019-10-16,14.115728378295898
2019-10-17,14.176162719726562
2019-10-18,14.19343090057373
2019-10-21,14.50423526763916
2019-10-22,14.486967086791992
2019-10-23,14.547402381896973
2019-10-24,14.495603561401367
2019-10-25,14.400632858276367
2019-10-28,14.417901039123535
2019-10-29,14.340200424194336
2019-10-30,14.3833646774292
2019-10-31,14.150260925292969
2019-11-01,14.469700813293457
2019-11-04,14.789137840270996
2019-11-05,15.030877113342285
2019-11-06,15.048144340515137
2019-11-07,14.633736610412598
2019-11-08,14.823673248291016
2019-11-11,14.71143913269043
2019-11-12,14.495603561401367
2019-11-13,14.547402381896973
2019-11-14,14.728703498840332
2019-11-15,14.797772407531738
2019-11-18,14.866843223571777
2019-11-19,14.840941429138184
2019-11-20,14.547402381896973
2019-11-21,14.469700813293457
2019-11-22,14.599203109741211
2019-11-25,14.797772407531738
2019-11-26,15.091309547424316
2019-11-27,15.32441520690918
2019-11-29,15.099943161010742
2019-12-02,15.108575820922852
2019-12-03,15.143111228942871
2019-12-04,15.15174674987793
2019-12-05,15.298511505126953
2019-12-06,15.445281982421875
2019-12-09,15.49708366394043
2019-12-10,15.453916549682617
2019-12-11,15.462553977966309
2019-12-12,15.419381141662598
2019-12-13,15.49708366394043
2019-12-16,15.773354530334473
2019-12-17,15.833788871765137
2019-12-18,15.980558395385742
2019-12-19,16.09279441833496
2019-12-20,16.153230667114258
2019-12-23,16.144596099853516
2019-12-24,16.161861419677734
2019-12-26,16.248193740844727
2019-12-27,16.282732009887695
2019-12-30,16.300228118896484
2019-12-31,16.230234146118164
2020-01-02,15.950255393981934
2020-01-03,15.784010887145996
2020-01-06,15.372787475585938
2020-01-07,15.32904052734375
2020-01-08,15.43403148651123
2020-01-09,15.250297546386719
2020-01-10,15.32904052734375
2020-01-13,15.460281372070312
2020-01-14,15.469033241271973
2020-01-15,15.43403148651123
2020-01-16,15.644020080566406
2020-01-17,15.644020080566406
2020-01-21,15.390287399291992
2020-01-22,15.32904052734375
2020-01-23,15.267797470092773
2020-01-24,14.944064140319824
2020-01-27,14.57658576965332
2020-01-28,14.777823448181152
2020-01-29,14.672831535339355
2020-01-30,14.48034381866455
2020-01-31,14.296606063842773
2020-02-03,14.3053560256958
2020-02-04,14.734078407287598
2020-02-05,14.90906810760498
2020-02-06,14.874067306518555
2020-02-07,14.61158561706543
2020-02-10,14.602837562561035
2020-02-11,14.812823295593262
2020-02-12,14.952815055847168
2020-02-13,14.76032829284668
2020-02-14,14.79532241821289
2020-02-18,14.742827415466309
2020-02-19,14.620335578918457
2020-02-20,15.031559944152832
2020-02-21,15.206547737121582
2020-02-24,14.375350952148438
2020-02-25,13.465407371520996
2020-02-26,13.027935028076172
2020-02-27,12.93169116973877
2020-02-28,12.669207572937012
2020-03-02,13.097929954528809
2020-03-03,12.397974967956543
2020-03-04,12.485468864440918
2020-03-05,11.505532264709473
2020-03-06,11.776762962341309
2020-03-09,10.560588836669922
2020-03-10,11.04180908203125
2020-03-11,10.10561752319336
2020-03-12,9.195673942565918
2020-03-13,9.983125686645508
2020-03-16,8.416972160339355
2020-03-17,8.810699462890625
2020-03-18,8.145740509033203
2020-03-19,9.055684089660645
2020-03-20,9.309417724609375
2020-03-23,9.344415664672852
2020-03-24,9.720640182495117
2020-03-25,10.621835708618164
2020-03-26,10.901817321777344
2020-03-27,9.869382858276367
2020-03-30,10.172234535217285
2020-03-31,9.833752632141113
2020-04-01,9.156790733337402
2020-04-02,8.506552696228027
2020-04-03,8.070091247558594
2020-04-06,9.281494140625
2020-04-07,9.521994590759277
2020-04-08,10.02971363067627
2020-04-09,10.608694076538086
2020-04-13,10.163325309753418
2020-04-14,10.190047264099121
2020-04-15,10.038620948791504
2020-04-16,9.79812240600586
2020-04-17,10.127696990966797
2020-04-20,9.619975090026855
2020-04-21,9.40619945526123
2020-04-22,9.459643363952637
2020-04-23,9.62888240814209
2020-04-24,9.887198448181152
2020-04-27,10.3058443069458
2020-04-28,10.412732124328613
2020-04-29,11.19658088684082
2020-04-30,10.96498966217041
2020-05-01,10.190047264099121
2020-05-04,9.89610481262207
2020-05-05,9.77139949798584
2020-05-06,9.379476547241211
2020-05-07,9.842660903930664
2020-05-08,9.851568222045898
2020-05-11,9.058810234069824
2020-05-12,8.755958557128906
2020-05-13,8.41747760772705
2020-05-14,8.943015098571777
2020-05-15,8.96082878112793
2020-05-18,10.492898941040039
2020-05-19,10.288028717041016
2020-05-20,10.279123306274414
2020-05-21,10.181140899658203
2020-05-22,10.002992630004883
2020-05-26,10.840287208557129
2020-05-27,11.152045249938965
2020-05-28,10.715583801269531
2020-05-29,10.635416984558105
2020-06-01,10.911545753479004
2020-06-02,10.93826675415039
2020-06-03,11.232213020324707
2020-06-04,11.633045196533203
2020-06-05,12.479247093200684
2020-06-08,13.200742721557617
2020-06-09,12.871170043945312
2020-06-10,11.837912559509277
2020-06-11,10.840287208557129
2020-06-12,11.25893497467041
2020-06-15,11.089693069458008
2020-06-16,11.410360336303711
2020-06-17,10.96498966217041
2020-06-18,10.867009162902832
2020-06-19,10.394917488098145
2020-06-22,10.056435585021973
2020-06-23,10.0118989944458
2020-06-24,9.78030776977539
2020-06-25,9.673418998718262
2020-06-26,9.566533088684082
2020-06-29,9.762493133544922
2020-06-30,9.611067771911621
2020-07-01,9.700140953063965
2020-07-02,9.753585815429688
2020-07-06,9.985177993774414
2020-07-07,9.655604362487793
2020-07-08,9.557623863220215
2020-07-09,9.361661911010742
2020-07-10,9.655604362487793
2020-07-13,9.637788772583008
2020-07-14,9.45073413848877
2020-07-15,10.350380897521973
2020-07-16,10.0208101272583
2020-07-17,9.80703067779541
2020-07-20,9.441826820373535
2020-07-21,9.700140953063965
2020-07-22,9.68232536315918
2020-07-23,9.557623863220215
2020-07-24,9.352754592895508
2020-07-27,9.19242000579834
2020-07-28,9.370569229125977
2020-07-29,9.815937042236328
2020-07-30,9.655604362487793
2020-07-31,9.60215950012207
2020-08-03,9.183513641357422
2020-08-04,9.717955589294434
2020-08-05,9.700140953063965
2020-08-06,9.584344863891602
2020-08-07,10.243491172790527
2020-08-10,10.5819730758667
2020-08-11,10.394917488098145
2020-08-12,10.3058443069458
2020-08-13,10.038620948791504
2020-08-14,10.0208101272583
2020-08-17,9.700140953063965
2020-08-18,9.60215950012207
2020-08-19,9.611067771911621
2020-08-20,9.566533088684082
2020-08-21,9.441826820373535
2020-08-24,9.878288269042969
2020-08-25,10.065343856811523
2020-08-26,9.80703067779541
2020-08-27,10.092065811157227
2020-08-28,10.412732124328613
2020-08-31,10.002992630004883
2020-09-01,10.047530174255371
2020-09-02,10.172234535217285
2020-09-03,10.3058443069458
2020-09-04,10.635416984558105
2020-09-08,10.368196487426758
2020-09-09,10.377103805541992
2020-09-10,10.154417991638184
2020-09-11,9.913919448852539
2020-09-14,10.61760139465332
2020-09-15,10.706677436828613
2020-09-16,10.742305755615234
2020-09-17,10.377103805541992
2020-09-18,9.931734085083008
2020-09-21,9.343844413757324
2020-09-22,9.263678550720215
2020-09-23,9.121161460876465
2020-09-24,9.076623916625977
2020-09-25,9.477457046508789
2020-09-28,9.735771179199219
2020-09-29,9.557623863220215
2020-09-30,9.611067771911621
2020-10-01,9.922826766967773
2020-10-02,10.056435585021973
2020-10-05,10.136602401733398
2020-10-06,10.065343856811523
2020-10-07,10.341473579406738
2020-10-08,10.555251121520996
2020-10-09,10.314750671386719
2020-10-12,10.234585762023926
2020-10-13,9.949548721313477
2020-10-14,9.753585815429688
2020-10-15,9.815937042236328
2020-10-16,9.753585815429688
2020-10-19,9.504179000854492
2020-10-20,9.60215950012207
2020-10-21,9.833752632141113
2020-10-22,10.225677490234375
2020-10-23,10.368196487426758
2020-10-26,9.967364311218262
2020-10-27,9.673418998718262
2020-10-28,9.30821704864502
2020-10-29,9.370569229125977
2020-10-30,9.334939002990723
2020-11-02,9.74467945098877
2020-11-03,10.136602401733398
2020-11-04,9.789216041564941
2020-11-05,9.735771179199219
2020-11-06,9.343844413757324
2020-11-09,12.149673461914062
2020-11-10,11.91808032989502
2020-11-11,11.419267654418945
2020-11-12,10.87591552734375
2020-11-13,11.802285194396973
2020-11-16,12.229837417602539
2020-11-17,12.59504222869873
2020-11-18,12.603948593139648
2020-11-19,12.871170043945312
2020-11-20,12.603948593139648
2020-11-23,13.102762222290039
2020-11-24,13.209650993347168
2020-11-25,13.12057876586914
2020-11-27,13.022595405578613
2020-11-30,12.497058868408203
2020-12-01,12.924615859985352
2020-12-02,13.272004127502441
2020-12-03,13.459056854248047
2020-12-04,13.940056800842285
2020-12-07,13.512503623962402
2020-12-08,13.4857816696167
2020-12-09,13.521409034729004
2020-12-10,13.209650993347168
2020-12-11,12.924615859985352
2020-12-14,12.497058868408203
2020-12-15,12.924615859985352
2020-12-16,12.844449996948242
2020-12-17,12.728652000427246
2020-12-18,12.550504684448242
2020-12-21,12.265469551086426
2020-12-22,12.13185977935791
2020-12-23,12.50596809387207
2020-12-24,12.648486137390137
2020-12-28,12.969152450561523
2020-12-29,12.782097816467285
2020-12-30,13.004782676696777
2020-12-31,13.03150463104248
2021-01-04,12.603948593139648
2021-01-05,12.425801277160645
2021-01-06,13.138392448425293
2021-01-07,13.076041221618652
2021-01-08,13.111671447753906
2021-01-11,12.799912452697754
2021-01-12,12.995874404907227
2021-01-13,13.138392448425293
2021-01-14,13.369985580444336
2021-01-15,13.084948539733887
2021-01-19,13.147298812866211
2021-01-20,13.316539764404297
2021-01-21,13.040410995483398
2021-01-22,12.844449996948242
2021-01-25,12.372358322143555
2021-01-26,12.024969100952148
2021-01-27,12.114042282104492
2021-01-28,12.693023681640625
2021-01-29,12.06950569152832
2021-02-01,12.149673461914062
2021-02-02,12.639578819274902
2021-02-03,12.639578819274902
2021-02-04,12.58613395690918
2021-02-05,12.648486137390137
2021-02-08,12.737560272216797
2021-02-09,12.354541778564453
2021-02-10,12.550504684448242
2021-02-11,13.004782676696777
2021-02-12,13.272004127502441
2021-02-16,13.904427528381348
2021-02-17,13.948963165283203
2021-02-18,14.278536796569824
2021-02-19,14.910961151123047
2021-02-22,14.866426467895508
2021-02-23,14.777352333068848
2021-02-24,15.249443054199219
2021-02-25,14.572481155395508
2021-02-26,14.777352333068848
2021-03-01,14.625925064086914
2021-03-02,14.260723114013672
2021-03-03,14.456686019897461
2021-03-04,14.109296798706055
2021-03-05,14.073668479919434
2021-03-08,14.6437406539917
2021-03-09,14.652649879455566
2021-03-10,14.73281478881836
2021-03-11,15.08020305633545
2021-03-12,15.347424507141113
2021-03-15,16.03329086303711
2021-03-16,15.783884048461914
2021-03-17,16.407400131225586
2021-03-18,16.024385452270508
2021-03-19,15.87295913696289
2021-03-22,15.641368865966797
2021-03-23,15.017850875854492
2021-03-24,15.20490550994873
2021-03-25,15.151458740234375
2021-03-26,15.311795234680176
2021-03-29,15.071294784545898
2021-03-30,15.409774780273438
2021-03-31,15.008943557739258
2021-04-01,15.240533828735352
2021-04-05,15.409774780273438
2021-04-06,15.436495780944824
2021-04-07,15.60573959350586
2021-04-08,15.623549461364746
2021-04-09,15.445403099060059
2021-04-12,15.365238189697266
2021-04-13,15.311795234680176
2021-04-14,15.525572776794434
2021-04-15,15.641368865966797
2021-04-16,15.570107460021973
2021-04-19,15.498848915100098
2021-04-20,15.089111328125
2021-04-21,15.454313278198242
2021-04-22,15.222722053527832
2021-04-23,15.40086841583252
2021-04-26,15.525572776794434
2021-04-27,15.988753318786621
2021-04-28,16.28270149230957
2021-04-29,16.416311264038086
2021-04-30,16.175811767578125
2021-05-03,16.09564208984375
2021-05-04,15.650275230407715
2021-05-05,15.614645957946777
2021-05-06,15.249443054199219
2021-05-07,15.65918254852295
2021-05-10,15.240533828735352
2021-05-11,15.133647918701172
2021-05-12,14.70609188079834
2021-05-13,14.875333786010742
2021-05-14,15.436495780944824
2021-05-17,15.481036186218262
2021-05-18,15.454313278198242
2021-05-19,15.151458740234375
2021-05-20,15.115829467773438
2021-05-21,15.089111328125
2021-05-24,15.151458740234375
2021-05-25,14.955498695373535
2021-05-26,15.195996284484863
2021-05-27,15.25834846496582
2021-05-28,15.293980598449707
2021-06-01,15.739350318908691
2021-06-02,15.766071319580078
2021-06-03,15.525572776794434
2021-06-04,15.570107460021973
2021-06-07,15.855142593383789
2021-06-08,16.122365951538086
2021-06-09,15.86405086517334
2021-06-10,16.04220199584961
2021-06-11,15.95312786102295
2021-06-14,15.739350318908691
2021-06-15,15.810606002807617
2021-06-16,15.997662544250488
2021-06-17,15.855142593383789
2021-06-18,15.267256736755371
2021-06-21,15.703715324401855
2021-06-22,15.587924003601074
2021-06-23,15.685904502868652
2021-06-24,15.703715324401855
2021-06-25,15.650275230407715
2021-06-28,15.098017692565918
2021-06-29,15.071294784545898
2021-06-30,15.222722053527832
2021-07-01,15.427590370178223
2021-07-02,15.365238189697266
2021-07-06,14.902053833007812
2021-07-07,14.768444061279297
2021-07-08,14.795166015625
2021-07-09,15.240533828735352
2021-07-12,15.222722053527832
2021-07-13,14.750627517700195
2021-07-14,14.750627517700195
2021-07-15,14.572481155395508
2021-07-16,14.234000205993652
2021-07-19,13.708464622497559
2021-07-20,14.073668479919434
2021-07-21,14.581388473510742
2021-07-22,14.171648979187012
2021-07-23,14.055850982666016
2021-07-26,14.412150382995605
2021-07-27,14.296351432800293
2021-07-28,14.331979751586914
2021-07-29,14.50122356414795
2021-07-30,14.189464569091797
2021-08-02,14.073668479919434
2021-08-03,14.064760208129883
2021-08-04,13.503594398498535
2021-08-05,14.055850982666016
2021-08-06,14.376517295837402
2021-08-09,14.136018753051758
2021-08-10,14.429962158203125
2021-08-11,14.661552429199219
2021-08-12,14.403241157531738
2021-08-13,14.171648979187012
2021-08-16,13.868796348571777
2021-08-17,13.655019760131836
2021-08-18,13.655019760131836
2021-08-19,13.236371040344238
2021-08-20,13.503594398498535
2021-08-23,13.744095802307129
2021-08-24,14.198369979858398
2021-08-25,14.403241157531738
2021-08-26,14.136018753051758
2021-08-27,14.625925064086914
2021-08-30,14.572481155395508
2021-08-31,14.750627517700195
2021-09-01,14.608108520507812
2021-09-02,14.70609188079834
2021-09-03,14.403241157531738
2021-09-07,14.519035339355469
2021-09-08,14.367610931396484
2021-09-09,14.331979751586914
2021-09-10,14.242907524108887
2021-09-13,14.866426467895508
2021-09-14,14.812978744506836
2021-09-15,14.73281478881836
2021-09-16,14.617016792297363
2021-09-17,14.483406066894531
2021-09-20,14.403241157531738
2021-09-21,14.438870429992676
2021-09-22,14.714999198913574
2021-09-23,15.071294784545898
2021-09-24,15.10692310333252
2021-09-27,15.142550468444824
2021-09-28,15.071294784545898
2021-09-29,14.839701652526855
2021-09-30,14.545759201049805
2021-10-01,14.93768310546875
2021-10-04,14.821887016296387
2021-10-05,14.777352333068848
2021-10-06,14.581388473510742
2021-10-07,14.670461654663086
2021-10-08,14.661552429199219
2021-10-11,14.714999198913574
2021-10-12,14.750627517700195
2021-10-13,14.456686019897461
2021-10-14,14.679368019104004
2021-10-15,14.946590423583984
2021-10-18,15.044572830200195
2021-10-19,14.768444061279297
2021-10-20,14.893146514892578
2021-10-21,14.919869422912598
2021-10-22,15.044572830200195
2021-10-25,14.991127014160156
2021-10-26,14.991127014160156
2021-10-27,14.910961151123047
2021-10-28,15.026758193969727
2021-10-29,14.991127014160156
2021-11-01,15.365238189697266
2021-11-02,15.472125053405762
2021-11-03,15.855142593383789
2021-11-04,15.962034225463867
2021-11-05,16.362865447998047
2021-11-08,16.371774673461914
2021-11-09,16.327238082885742
2021-11-10,16.060012817382812
2021-11-11,15.86405086517334
2021-11-12,15.917495727539062
2021-11-15,15.962034225463867
2021-11-16,15.51666259765625
2021-11-17,15.472125053405762
2021-11-18,15.418681144714355
2021-11-19,15.187088966369629
2021-11-22,15.213813781738281
2021-11-23,15.543387413024902
2021-11-24,15.60573959350586
2021-11-26,14.634833335876465
2021-11-29,14.625925064086914
2021-11-30,13.98459529876709
2021-12-01,13.681741714477539
2021-12-02,14.064760208129883
2021-12-03,13.761907577514648
2021-12-06,14.625925064086914
2021-12-07,14.768444061279297
2021-12-08,15.089111328125
2021-12-09,15.00003433227539
2021-12-10,14.812978744506836
2021-12-13,14.42105484008789
2021-12-14,14.314166069030762
