,AIG
2021-06-03,49.11701965332031
2021-06-04,49.0069465637207
2021-06-07,48.68585205078125
2021-06-08,48.83262634277344
2021-06-09,47.85103225708008
2021-06-10,47.30976867675781
2021-06-11,47.72258758544922
2021-06-14,47.16875076293945
2021-06-15,47.565670013427734
2021-06-16,47.704132080078125
2021-06-17,45.01800537109375
2021-06-18,43.24571228027344
2021-06-21,44.076473236083984
2021-06-22,43.89186096191406
2021-06-23,44.058021545410156
2021-06-24,44.5010871887207
2021-06-25,45.24877166748047
2021-06-28,44.270320892333984
2021-06-29,43.7534065246582
2021-06-30,43.938011169433594
2021-07-01,44.55646514892578
2021-07-02,44.3533935546875
2021-07-06,43.0241813659668
2021-07-07,43.19033432006836
2021-07-08,41.40880584716797
2021-07-09,43.26417541503906
2021-07-12,43.79032516479492
2021-07-13,43.134944915771484
2021-07-14,42.839561462402344
2021-07-15,44.371864318847656
2021-07-16,43.291873931884766
2021-07-19,41.473426818847656
2021-07-20,43.59648513793945
2021-07-21,44.57493209838867
2021-07-22,43.901100158691406
2021-07-23,43.670326232910156
2021-07-26,44.03955078125
2021-07-27,43.77185821533203
2021-07-28,43.338016510009766
2021-07-29,44.1872444152832
2021-07-30,43.70724868774414
2021-08-02,43.725711822509766
2021-08-03,44.06724548339844
2021-08-04,43.467254638671875
2021-08-05,44.916465759277344
2021-08-06,47.03028869628906
2021-08-09,47.86105728149414
2021-08-10,49.05181121826172
2021-08-11,49.919490814208984
2021-08-12,49.7348747253418
2021-08-13,50.408721923828125
2021-08-16,50.408721923828125
2021-08-17,49.85487365722656
2021-08-18,49.624107360839844
2021-08-19,48.885658264160156
2021-08-20,49.448726654052734
2021-08-23,49.993343353271484
2021-08-24,50.17795181274414
2021-08-25,50.7041015625
2021-08-26,49.864105224609375
2021-08-27,50.7779426574707
2021-08-30,49.864105224609375
2021-08-31,50.3625602722168
2021-09-01,50.381019592285156
2021-09-02,50.981021881103516
2021-09-03,50.86102294921875
2021-09-07,50.46409606933594
2021-09-08,50.59333038330078
2021-09-09,50.4825553894043
2021-09-10,50.25179672241211
2021-09-13,50.87948226928711
2021-09-14,50.24257278442383
2021-09-15,50.55826187133789
2021-09-16,50.46540832519531
2021-09-17,49.96401596069336
2021-09-20,49.42546463012695
2021-09-21,49.17476272583008
2021-09-22,49.87115478515625
2021-09-23,50.62325668334961
2021-09-24,50.89253234863281
2021-09-27,52.95387268066406
2021-09-28,51.988197326660156
2021-09-29,51.848915100097656
2021-09-30,50.96681594848633
2021-10-01,51.514652252197266
2021-10-04,51.83034896850586
2021-10-05,53.343841552734375
2021-10-06,53.22313690185547
2021-10-07,53.11171340942383
2021-10-08,53.49241256713867
2021-10-11,53.75239562988281
2021-10-12,53.297420501708984
2021-10-13,52.19246292114258
2021-10-14,53.640968322753906
2021-10-15,54.1145133972168
2021-10-18,53.75239562988281
2021-10-19,54.448787689208984
2021-10-20,55.34946060180664
2021-10-21,55.02448272705078
2021-10-22,55.72087097167969
2021-10-25,55.3773078918457
2021-10-26,54.99661636352539
2021-10-27,54.36522674560547
2021-10-28,55.61874008178711
2021-10-29,54.86662292480469
2021-11-01,55.88800811767578
2021-11-02,55.693016052246094
2021-11-03,56.714393615722656
2021-11-04,56.07371139526367
2021-11-05,54.745914459228516
2021-11-08,54.9316291809082
2021-11-09,54.560211181640625
2021-11-10,54.65306091308594
2021-11-11,54.65306091308594
2021-11-12,54.04952621459961
2021-11-15,53.938106536865234
2021-11-16,53.10242462158203
2021-11-17,52.87958526611328
2021-11-18,52.1088981628418
2021-11-19,51.02252960205078
2021-11-22,52.87028884887695
2021-11-23,54.690208435058594
2021-11-24,53.75239562988281
2021-11-26,52.043907165527344
2021-11-29,51.02252960205078
2021-11-30,48.840484619140625
2021-12-01,48.02338790893555
2021-12-02,50.10328674316406
2021-12-03,49.50902557373047
2021-12-06,50.85539627075195
2021-12-07,51.2453727722168
2021-12-08,51.04109191894531
2021-12-09,50.89253234863281
2021-12-10,50.5025520324707
2021-12-13,49.99186706542969
2021-12-14,50.753257751464844
2021-12-15,50.77193069458008
2021-12-16,51.63121032714844
2021-12-17,50.53843307495117
2021-12-20,49.41763687133789
2021-12-21,51.50044631958008
2021-12-22,51.62186813354492
2021-12-23,52.8360595703125
2021-12-27,53.14427947998047
2021-12-28,52.9294548034668
2021-12-29,53.032203674316406
2021-12-30,52.994850158691406
2021-12-31,53.1069221496582
2022-01-03,53.6019401550293
2022-01-04,55.10567092895508
2022-01-05,54.349124908447266
2022-01-06,55.28313064575195
2022-01-07,56.73081970214844
2022-01-10,57.35659408569336
2022-01-11,57.692832946777344
2022-01-12,57.31922912597656
2022-01-13,57.78622817993164
2022-01-14,57.82359313964844
2022-01-18,56.8802604675293
2022-01-19,54.95623016357422
2022-01-20,54.95623016357422
2022-01-21,53.53656005859375
2022-01-24,53.66731262207031
2022-01-25,54.36780548095703
2022-01-26,53.82609558105469
2022-01-27,52.69595718383789
2022-01-28,53.200321197509766
2022-01-31,53.93817138671875
2022-02-01,55.20840835571289
2022-02-02,56.27315902709961
2022-02-03,55.563331604003906
2022-02-04,56.96432113647461
2022-02-07,57.71151351928711
2022-02-08,58.56144714355469
2022-02-09,58.29058837890625
2022-02-10,58.11313247680664
2022-02-11,56.73081970214844
2022-02-14,55.09632873535156
2022-02-15,56.394588470458984
2022-02-16,56.35721969604492
2022-02-17,57.328575134277344
2022-02-18,57.65547561645508
2022-02-22,57.54339599609375
2022-02-23,57.47801971435547
2022-02-24,56.394588470458984
2022-02-25,58.991085052490234
2022-02-28,57.19781494140625
2022-03-01,54.068939208984375
2022-03-02,57.011016845703125
2022-03-03,56.4225959777832
2022-03-04,53.685997009277344
2022-03-07,51.06147003173828
2022-03-08,51.79933166503906
2022-03-09,54.43319320678711
2022-03-10,53.218997955322266
2022-03-11,53.237674713134766
2022-03-14,53.714019775390625
2022-03-15,54.685367584228516
2022-03-16,56.14101028442383
2022-03-17,57.230403900146484
2022-03-18,57.31492233276367
2022-03-21,57.9817008972168
2022-03-22,58.86448669433594
2022-03-23,58.08500671386719
2022-03-24,59.315269470214844
2022-03-25,60.55491256713867
2022-03-28,59.850563049316406
2022-03-29,59.21195983886719
2022-03-30,59.62517547607422
2022-03-31,58.94900894165039
2022-04-01,59.906917572021484
2022-04-04,58.733001708984375
2022-04-05,58.64848327636719
2022-04-06,58.047447204589844
2022-04-07,57.90656661987305
2022-04-08,59.29648208618164
2022-04-11,58.770572662353516
2022-04-12,58.64848327636719
2022-04-13,59.14622497558594
2022-04-14,59.193180084228516
2022-04-18,60.01021957397461
2022-04-19,59.737876892089844
2022-04-20,60.48917770385742
2022-04-21,59.28709030151367
2022-04-22,56.76083755493164
2022-04-25,56.04710006713867
2022-04-26,54.15007019042969
2022-04-27,55.52119445800781
2022-04-28,56.385189056396484
2022-04-29,54.94832229614258
2022-05-02,55.46484375
2022-05-03,55.90623092651367
2022-05-04,60.047786712646484
2022-05-05,58.33857345581055
2022-05-06,58.4418830871582
2022-05-09,55.98136901855469
2022-05-10,55.11736297607422
2022-05-11,55.042232513427734
2022-05-12,54.85441207885742
2022-05-13,54.99527359008789
2022-05-16,55.07040786743164
2022-05-17,56.61058044433594
2022-05-18,54.7511100769043
2022-05-19,54.37546157836914
2022-05-20,52.234256744384766
2022-05-23,53.46450424194336
2022-05-24,53.070068359375
2022-05-25,53.22032928466797
2022-05-26,54.2158088684082
2022-05-27,55.40849685668945
2022-05-31,55.10797882080078
2022-06-01,54.3191032409668
2022-06-02,54.6290168762207
2022-06-03,53.80258560180664
2022-06-06,55.399105072021484
2022-06-07,55.793540954589844
2022-06-08,54.22520065307617
2022-06-09,52.47842025756836
2022-06-10,50.177555084228516
2022-06-13,48.48713302612305
2022-06-14,48.8533935546875
2022-06-15,49.18411636352539
2022-06-16,47.21864700317383
2022-06-17,48.62660217285156
2022-06-21,49.27861404418945
2022-06-22,48.5510139465332
2022-06-23,46.869014739990234
2022-06-24,49.864479064941406
2022-06-27,49.06127166748047
2022-06-28,48.95733642578125
2022-06-29,48.00293731689453
2022-06-30,48.31477355957031
2022-07-01,49.15576934814453
2022-07-05,48.31477355957031
2022-07-06,48.17302703857422
2022-07-07,48.93843078613281
2022-07-08,48.636051177978516
2022-07-11,48.617164611816406
2022-07-12,48.30532455444336
2022-07-13,47.87065124511719
2022-07-14,45.75398254394531
2022-07-15,47.322593688964844
2022-07-18,47.14305114746094
2022-07-19,48.89118957519531
2022-07-20,48.68330001831055
2022-07-21,48.78724670410156
2022-07-22,48.50376510620117
2022-07-25,49.18411636352539
2022-07-26,48.881744384765625
2022-07-27,49.62824249267578
2022-07-28,47.71002197265625
2022-07-29,48.91953659057617
2022-08-01,48.229732513427734
2022-08-02,47.91790008544922
2022-08-03,48.74000549316406
2022-08-04,48.30532455444336
2022-08-05,48.97623825073242
2022-08-08,49.392005920410156
2022-08-09,50.601524353027344
2022-08-10,51.896095275878906
2022-08-11,53.22846221923828
2022-08-12,54.248992919921875
2022-08-15,53.63479232788086
2022-08-16,54.13561248779297
2022-08-17,53.568641662597656
2022-08-18,54.17340087890625
2022-08-19,53.0111198425293
2022-08-22,51.06455612182617
2022-08-23,51.281890869140625
2022-08-24,51.32913589477539
2022-08-25,52.217376708984375
2022-08-26,50.081809997558594
2022-08-29,49.892818450927734
2022-08-30,49.50539779663086
2022-08-31,48.900638580322266
2022-09-01,49.458152770996094
2022-09-02,49.5243034362793
2022-09-06,49.477054595947266
2022-09-07,50.7432746887207
2022-09-08,51.338584899902344
2022-09-09,52.009490966796875
2022-09-12,53.417442321777344
2022-09-13,51.348026275634766
2022-09-14,51.21574020385742
2022-09-15,51.500911712646484
2022-09-16,50.99711990356445
2022-09-19,51.89063262939453
2022-09-20,50.76898193359375
2022-09-21,49.704368591308594
2022-09-22,48.677764892578125
2022-09-23,47.30897521972656
2022-09-26,46.0162239074707
2022-09-27,46.1588134765625
2022-09-28,46.35842514038086
2022-09-29,45.303306579589844
2022-09-30,45.132205963134766
2022-10-03,46.74814987182617
2022-10-04,49.15304183959961
2022-10-05,48.76331329345703
2022-10-06,48.25001525878906
2022-10-07,47.25193786621094
2022-10-10,46.044734954833984
2022-10-11,45.67402648925781
2022-10-12,46.539024353027344
2022-10-13,48.42111587524414
2022-10-14,48.202491760253906
2022-10-17,49.172054290771484
2022-10-18,49.99903106689453
2022-10-19,50.1416130065918
2022-10-20,49.28612518310547
2022-10-21,50.61689758300781
2022-10-24,51.66249465942383
2022-10-25,51.605464935302734
2022-10-26,51.538936614990234
2022-10-27,51.91914367675781
2022-10-28,53.99134826660156
2022-10-31,54.18146514892578
2022-11-01,54.24800109863281
2022-11-02,54.44761276245117
2022-11-03,54.76130294799805
2022-11-04,55.055965423583984
2022-11-07,56.24415588378906
2022-11-08,56.20614242553711
2022-11-09,55.56926727294922
2022-11-10,57.59394073486328
2022-11-11,57.403831481933594
2022-11-14,57.261260986328125
2022-11-15,57.54642105102539
2022-11-16,56.9095458984375
2022-11-17,56.50080871582031
2022-11-18,56.86201858520508
2022-11-21,57.1376838684082
2022-11-22,57.869606018066406
2022-11-23,57.945648193359375
2022-11-25,58.05971908569336
2022-11-28,57.736534118652344
2022-11-29,58.40191650390625
2022-11-30,59.98933792114258
2022-12-01,59.97983169555664
2022-12-02,59.64714431762695
2022-12-05,58.48746109008789
2022-12-06,58.639549255371094
2022-12-07,58.962745666503906
2022-12-08,59.181365966796875
2022-12-09,59.419002532958984
2022-12-12,60.36955642700195
2022-12-13,60.41708755493164
2022-12-14,59.862972259521484
2022-12-15,59.433067321777344
2022-12-16,59.77699279785156
2022-12-19,58.72608947753906
2022-12-20,59.996726989746094
2022-12-21,60.50306701660156
2022-12-22,59.61458206176758
2022-12-23,60.34065246582031
2022-12-27,60.50306701660156
2022-12-28,60.08271026611328
2022-12-29,60.789676666259766
2022-12-30,60.41708755493164
2023-01-03,60.12092590332031
2023-01-04,61.0094108581543
2023-01-05,60.67503356933594
2023-01-06,61.66861343383789
2023-01-09,61.018959045410156
2023-01-10,60.61771011352539
2023-01-11,60.62726593017578
2023-01-12,60.83744430541992
2023-01-13,61.53486251831055
2023-01-17,60.932979583740234
2023-01-18,59.433067321777344
2023-01-19,58.964942932128906
2023-01-20,59.681461334228516
2023-01-23,60.283329010009766
2023-01-24,60.34065246582031
2023-01-25,60.66548156738281
2023-01-26,61.12405014038086
2023-01-27,60.50306701660156
2023-01-30,60.35020446777344
2023-01-31,60.39798355102539
2023-02-01,58.49680709838867
2023-02-02,56.39501190185547
2023-02-03,56.12751007080078
2023-02-06,57.28349685668945
2023-02-07,57.904483795166016
2023-02-08,58.24842071533203
2023-02-09,58.15287780761719
2023-02-10,58.58279037475586
2023-02-13,59.19422149658203
2023-02-14,58.773860931396484
2023-02-15,59.070030212402344
2023-02-16,59.38529586791992
2023-02-17,58.1051025390625
2023-02-21,57.0542106628418
2023-02-22,57.952247619628906
2023-02-23,57.61787796020508
2023-02-24,57.48412322998047
2023-02-27,57.94270324707031
2023-02-28,58.38216781616211
2023-03-01,58.23885726928711
2023-03-02,57.350372314453125
2023-03-03,57.512786865234375
2023-03-06,57.64653015136719
2023-03-07,55.87912368774414
2023-03-08,54.790000915527344
2023-03-09,53.30918884277344
2023-03-10,50.77748489379883
2023-03-13,47.834964752197266
2023-03-14,48.83810043334961
2023-03-15,45.819149017333984
2023-03-16,48.271690368652344
2023-03-17,45.4344482421875
2023-03-20,46.982906341552734
2023-03-21,49.29117965698242
2023-03-22,46.8867301940918
2023-03-23,45.35750198364258
2023-03-24,45.5306282043457
2023-03-27,45.64603042602539
2023-03-28,45.684505462646484
2023-03-29,46.83864212036133
2023-03-30,47.91583251953125
2023-03-31,48.43519973754883
2023-04-03,48.492897033691406
2023-04-04,47.963924407958984
2023-04-05,48.31978225708008
2023-04-06,49.127681732177734
2023-04-10,49.15652847290039
2023-04-11,49.24309158325195
2023-04-12,49.35850143432617
2023-04-13,49.64703369140625
2023-04-14,49.47391128540039
2023-04-17,49.93556213378906
2023-04-18,50.45492935180664
2023-04-19,51.13779067993164
2023-04-20,50.339515686035156
2023-04-21,49.57970428466797
2023-04-24,49.83938980102539
2023-04-25,49.002647399902344
2023-04-26,48.86800003051758
2023-04-27,50.14716339111328
2023-04-28,51.01276779174805
2023-05-01,51.06085205078125
2023-05-02,49.9451904296875
2023-05-03,49.387351989746094
2023-05-04,47.97353744506836
2023-05-05,51.73409652709961
2023-05-08,51.69562911987305
2023-05-09,51.070465087890625
2023-05-10,50.59919738769531
2023-05-11,50.79155349731445
2023-05-12,50.483787536621094
2023-05-15,50.5318717956543
2023-05-16,50.310665130615234
2023-05-17,51.686012268066406
2023-05-18,52.23422622680664
2023-05-19,51.79180145263672
2023-05-22,51.8975944519043
2023-05-23,53.6384162902832
2023-05-24,52.484291076660156
2023-05-25,51.6283073425293
2023-05-26,52.003395080566406
2023-05-30,52.6285514831543
2023-05-31,50.810794830322266
2023-06-01,51.686012268066406
2023-06-02,53.0902099609375
2023-06-05,52.15727615356445
2023-06-06,53.79230499267578
2023-06-07,54.561729431152344
2023-06-08,54.465553283691406
2023-06-09,54.705997467041016
2023-06-12,54.07121658325195
2023-06-13,54.465553283691406
2023-06-14,53.70574188232422
2023-06-15,54.80928039550781
2023-06-16,55.4675407409668
2023-06-20,54.28656005859375
2023-06-21,54.65440368652344
2023-06-22,54.18007278442383
2023-06-23,53.45405960083008
2023-06-26,53.88966369628906
2023-06-27,54.64472579956055
2023-06-28,54.65440368652344
2023-06-29,55.3707389831543
2023-06-30,55.69986343383789
2023-07-03,56.087074279785156
2023-07-05,55.86442565917969
2023-07-06,55.7579460144043
2023-07-07,56.33876037597656
2023-07-10,56.22260284423828
2023-07-11,56.87116622924805
2023-07-12,56.77437210083008
2023-07-13,57.006690979003906
2023-07-14,55.80634689331055
2023-07-17,57.20997619628906
2023-07-18,57.471343994140625
2023-07-19,57.22933578491211
2023-07-20,58.31352233886719
2023-07-21,58.03279495239258
2023-07-24,58.3328742980957
2023-07-25,57.974708557128906
2023-07-26,58.89433288574219
2023-07-27,58.70072555541992
2023-07-28,58.2360725402832
2023-07-31,58.352237701416016
2023-08-01,58.44904708862305
2023-08-02,59.31058120727539
2023-08-03,59.18473815917969
2023-08-04,58.74912643432617
2023-08-07,59.930110931396484
2023-08-08,59.533226013183594
2023-08-09,58.41032028198242
2023-08-10,58.48775863647461
2023-08-11,58.594242095947266
2023-08-14,57.90694808959961
2023-08-15,56.90020751953125
2023-08-16,56.73564529418945
2023-08-17,56.20323944091797
2023-08-18,56.09675598144531
2023-08-21,55.94187545776367
2023-08-22,55.506263732910156
2023-08-23,55.77730941772461
2023-08-24,56.23227310180664
2023-08-25,55.99995040893555
2023-08-28,56.01931381225586
2023-08-29,56.48395919799805
2023-08-30,56.474281311035156
2023-08-31,56.64852523803711
2023-09-01,57.345497131347656
2023-09-05,56.7259635925293
2023-09-06,57.297096252441406
2023-09-07,57.74238967895508
2023-09-08,57.752071380615234
2023-09-11,57.781105041503906
2023-09-12,58.63296890258789
2023-09-13,58.71041488647461
2023-09-14,59.59656524658203
2023-09-15,59.577083587646484
2023-09-18,60.06398391723633
2023-09-19,60.726173400878906
2023-09-20,60.68722152709961
2023-09-21,59.7231559753418
2023-09-22,59.96660614013672
2023-09-25,60.502201080322266
2023-09-26,59.654991149902344
2023-09-27,59.41154479980469
2023-09-28,59.67446517944336
2023-09-29,59.01228332519531
2023-10-02,58.47669219970703
2023-10-03,57.1036376953125
2023-10-04,57.804771423339844
2023-10-05,58.574073791503906
2023-10-06,59.27520751953125
2023-10-09,59.48944854736328
2023-10-10,59.567344665527344
2023-10-11,59.91791534423828
2023-10-12,59.53813552856445
2023-10-13,59.48944854736328
2023-10-16,60.96962356567383
2023-10-17,61.524688720703125
2023-10-18,60.95988464355469
2023-10-19,59.567344665527344
2023-10-20,57.96057891845703
2023-10-23,57.43472671508789
2023-10-24,58.30140686035156
2023-10-25,59.362850189208984
2023-10-26,59.255733489990234
2023-10-27,57.97031784057617
2023-10-30,59.40180587768555
2023-10-31,59.70368576049805
2023-11-01,60.424293518066406
2023-11-02,62.67377471923828
2023-11-03,62.07001495361328
2023-11-06,62.2647705078125
2023-11-07,61.44678497314453
2023-11-08,60.940406799316406
2023-11-09,61.203330993652344
2023-11-10,62.14791488647461
2023-11-13,62.060279846191406
2023-11-14,62.52770233154297
2023-11-15,61.81682586669922
2023-11-16,62.4400634765625
2023-11-17,62.79063034057617
2023-11-20,62.67377471923828
2023-11-21,63.26779556274414
2023-11-22,63.26779556274414
2023-11-24,63.50149917602539
2023-11-27,63.54045486450195
2023-11-28,62.946434020996094
2023-11-29,63.13146209716797
2023-11-30,64.08577728271484
2023-12-01,64.24159240722656
2023-12-04,64.27080535888672
2023-12-05,64.17343139648438
2023-12-06,63.657310485839844
2023-12-07,63.6962776184082
2023-12-08,63.813106536865234
2023-12-11,64.44609069824219
2023-12-12,65.19591522216797
2023-12-13,65.82251739501953
2023-12-14,65.09800720214844
2023-12-15,64.62806701660156
2023-12-18,65.06863403320312
2023-12-19,66.02812194824219
2023-12-20,65.22528839111328
2023-12-21,65.17633056640625
2023-12-22,65.52880096435547
2023-12-26,65.724609375
2023-12-27,65.74420166015625
2023-12-28,66.44912719726562
2023-12-29,66.33163452148438
2024-01-02,67.39881134033203
2024-01-03,67.17362213134766
2024-01-04,67.19320678710938
2024-01-05,67.56524658203125
2024-01-08,66.79179382324219
2024-01-09,66.40995788574219
2024-01-10,66.17498016357422
2024-01-11,65.88126373291016
2024-01-12,66.08686065673828
2024-01-16,65.8127212524414
2024-01-17,65.3525619506836
2024-01-18,65.83231353759766
2024-01-19,67.38902282714844
2024-01-22,67.81002807617188
2024-01-23,67.55546569824219
2024-01-24,67.71211242675781
2024-01-25,67.535888671875
2024-01-26,68.0743637084961
2024-01-29,67.91771697998047
2024-01-30,68.90657043457031
2024-01-31,68.0547866821289
2024-02-01,67.37922668457031
2024-02-02,68.1722640991211
2024-02-05,67.48693084716797
2024-02-06,67.33027648925781
2024-02-07,68.34850311279297
2024-02-08,66.97781372070312
2024-02-09,67.67294311523438
2024-02-12,68.27017211914062
2024-02-13,68.62264251708984
2024-02-14,67.7219009399414
2024-02-15,68.82825469970703
2024-02-16,68.57369232177734
2024-02-20,66.70368194580078
2024-02-21,67.24217224121094
2024-02-22,69.39610290527344
2024-02-23,69.82688903808594
2024-02-26,69.82688903808594
2024-02-27,70.4437026977539
2024-02-28,70.91365814208984
2024-02-29,71.36402130126953
2024-03-01,71.31507110595703
2024-03-04,71.6381607055664
2024-03-05,72.3724594116211
2024-03-06,73.28298950195312
2024-03-07,73.15570831298828
2024-03-08,72.8521957397461
2024-03-11,73.34172821044922
2024-03-12,74.30121612548828
2024-03-13,74.2618637084961
2024-03-14,74.61601257324219
2024-03-15,75.0291748046875
2024-03-18,74.11430358886719
2024-03-19,74.2618637084961
2024-03-20,75.49153137207031
2024-03-21,76.150634765625
2024-03-22,75.13739013671875
2024-03-25,75.3439712524414
2024-03-26,76.13095092773438
2024-03-27,77.06550598144531
2024-03-28,76.89826202392578
2024-04-01,76.37688446044922
2024-04-02,76.75070190429688
2024-04-03,76.53428649902344
2024-04-04,75.37348175048828
2024-04-05,76.44574737548828
2024-04-08,76.58346557617188
2024-04-09,74.2913818359375
2024-04-10,74.09463500976562
2024-04-11,72.96334075927734
2024-04-12,72.48130798339844
2024-04-15,71.861572265625
2024-04-16,72.60919952392578
2024-04-17,71.39921569824219
2024-04-18,71.80253601074219
2024-04-19,73.02236938476562
2024-04-22,73.74048614501953
2024-04-23,73.71098327636719
2024-04-24,73.75032806396484
2024-04-25,73.41585540771484
2024-04-26,73.3174819946289
2024-04-29,74.50779724121094
2024-04-30,74.08480072021484
2024-05-01,74.57666015625
2024-05-02,76.82939910888672
2024-05-03,77.20323181152344
2024-05-06,78.66898345947266
2024-05-07,78.97393798828125
2024-05-08,78.59027862548828
2024-05-09,78.5804443359375
2024-05-10,78.80670166015625
2024-05-13,77.70492553710938
2024-05-14,78.1476058959961
2024-05-15,77.61639404296875
2024-05-16,77.45899963378906
2024-05-17,79.2297134399414
2024-05-20,77.50818634033203
2024-05-21,77.39997100830078
2024-05-22,77.62622833251953
2024-05-23,76.31786346435547
2024-05-24,76.76054382324219
2024-05-28,76.10144805908203
2024-05-29,76.30802917480469
2024-05-30,76.97695922851562
2024-05-31,77.53768920898438
2024-06-03,77.04582977294922
2024-06-04,75.40299987792969
2024-06-05,74.66519927978516
2024-06-06,74.38976287841797
2024-06-07,74.78324127197266
2024-06-10,74.78324127197266
2024-06-11,73.002685546875
2024-06-12,73.46504211425781
2024-06-13,72.9043197631836
2024-06-14,72.61748504638672
2024-06-17,73.17137145996094
2024-06-18,73.3197250366211
2024-06-20,74.0615234375
2024-06-21,74.07141876220703
2024-06-24,75.17918395996094
2024-06-25,73.69557189941406
2024-06-26,73.67579650878906
2024-06-27,74.15054321289062
2024-06-28,73.42852020263672
2024-07-01,73.67579650878906
2024-07-02,74.5066146850586
2024-07-03,74.32858276367188
2024-07-05,73.07245635986328
2024-07-08,73.9922866821289
2024-07-09,74.9220199584961
2024-07-10,75.12972259521484
2024-07-11,76.11878967285156
2024-07-12,76.29682922363281
2024-07-15,76.7715835571289
2024-07-16,77.43425750732422
2024-07-17,77.7210922241211
2024-07-18,77.20677185058594
2024-07-19,73.60655975341797
2024-07-22,75.24842071533203
2024-07-23,76.03966522216797
2024-07-24,74.4373779296875
2024-07-25,74.427490234375
2024-07-26,76.3957290649414
2024-07-29,77.12765502929688
2024-07-30,78.14639282226562
2024-07-31,78.36398315429688
2024-08-01,74.09120178222656
2024-08-02,71.18334197998047
2024-08-05,69.39312744140625
2024-08-06,70.46131134033203
2024-08-07,69.80853271484375
2024-08-08,71.35147857666016
2024-08-09,71.27235412597656
2024-08-12,70.82727813720703
2024-08-13,70.8470458984375
2024-08-14,72.1130599975586
2024-08-15,72.61748504638672
2024-08-16,72.7559585571289
2024-08-19,73.61644744873047
2024-08-20,73.07245635986328
2024-08-21,73.53731536865234
2024-08-22,73.94284057617188
2024-08-23,74.49671936035156
2024-08-26,73.79447937011719
2024-08-27,73.61644744873047
2024-08-28,74.69453430175781
2024-08-29,75.28797912597656
2024-08-30,76.20781707763672
2024-09-03,75.19895935058594
2024-09-04,75.85175323486328
2024-09-05,73.03289031982422
2024-09-06,71.1240005493164
2024-09-09,72.0240478515625
2024-09-10,71.51961517333984
2024-09-11,71.37126159667969
2024-09-12,72.38011169433594
2024-09-13,72.31087493896484
2024-09-16,72.59928894042969
2024-09-17,73.19599151611328
2024-09-18,72.89764404296875
2024-09-19,73.4843978881836
2024-09-20,73.35511779785156
2024-09-23,73.89215087890625
2024-09-24,73.01697540283203
2024-09-25,72.61917114257812
2024-09-26,72.7186279296875
2024-09-27,72.93741607666016
2024-09-30,72.8280258178711
2024-10-01,72.3208236694336
2024-10-02,72.05229949951172
2024-10-03,71.94290924072266
2024-10-04,75.6325454711914
2024-10-07,73.23577117919922
2024-10-08,74.2203369140625
2024-10-09,75.18501281738281
2024-10-10,76.10990905761719
2024-10-11,76.80606842041016
2024-10-14,77.19393157958984
2024-10-15,76.55744171142578
2024-10-16,76.71656036376953
2024-10-17,78.75531005859375
2024-10-18,78.11882781982422
2024-10-21,77.12431335449219
2024-10-22,76.60716247558594
2024-10-23,77.00496673583984
2024-10-24,77.25359344482422
2024-10-25,76.3983154296875
2024-10-28,77.05469512939453
2024-10-29,76.23919677734375
2024-10-30,76.41820526123047
2024-10-31,75.4634780883789
2024-11-01,75.30435943603516
2024-11-04,75.9110107421875
2024-11-05,74.97616577148438
2024-11-06,76.59721374511719
2024-11-07,76.1695785522461
2024-11-08,75.16512298583984
2024-11-11,74.96621704101562
2024-11-12,74.4490737915039
2024-11-13,75.67231750488281
2024-11-14,75.33419036865234
2024-11-15,75.35408020019531
2024-11-18,75.89111328125
2024-11-19,74.88666534423828
2024-11-20,74.25017547607422
2024-11-21,75.56293487548828
2024-11-22,75.64248657226562
2024-11-25,75.53308868408203
2024-11-26,75.88117218017578
2024-11-27,76.71656036376953
2024-11-29,76.4579849243164
2024-12-02,75.59276580810547
2024-12-03,74.68775939941406
2024-12-04,75.54303741455078
2024-12-05,75.7220458984375
2024-12-06,75.14523315429688
2024-12-09,73.6733627319336
2024-12-10,72.59928894042969
2024-12-11,73.23577117919922
2024-12-12,72.06224822998047
2024-12-13,72.47000122070312
2024-12-16,72.08999633789062
2024-12-17,71.22000122070312
