,BBY
2021-06-03,98.9749526977539
2021-06-04,99.34324645996094
2021-06-07,100.29393768310547
2021-06-08,101.2531967163086
2021-06-09,98.48677062988281
2021-06-10,96.38838958740234
2021-06-11,98.02428436279297
2021-06-14,97.66455078125
2021-06-15,97.00505828857422
2021-06-16,94.71265411376953
2021-06-17,94.36791229248047
2021-06-18,92.75634002685547
2021-06-21,93.66124725341797
2021-06-22,95.69510650634766
2021-06-23,95.87608337402344
2021-06-24,95.98812103271484
2021-06-25,97.42732238769531
2021-06-28,98.96134948730469
2021-06-29,99.08200073242188
2021-06-30,99.09061431884766
2021-07-01,100.28854370117188
2021-07-02,99.66802978515625
2021-07-06,95.2728042602539
2021-07-07,94.58336639404297
2021-07-08,93.21310424804688
2021-07-09,95.53997802734375
2021-07-12,95.87608337402344
2021-07-13,94.68679809570312
2021-07-14,94.72128295898438
2021-07-15,96.5224380493164
2021-07-16,95.30729675292969
2021-07-19,93.4888916015625
2021-07-20,95.32451629638672
2021-07-21,95.47103881835938
2021-07-22,94.78158569335938
2021-07-23,97.62554931640625
2021-07-26,98.96134948730469
2021-07-27,98.5562973022461
2021-07-28,97.43596649169922
2021-07-29,98.47013092041016
2021-07-30,96.8240737915039
2021-08-02,96.94471740722656
2021-08-03,98.80623626708984
2021-08-04,97.61693572998047
2021-08-05,99.42675018310547
2021-08-06,98.969970703125
2021-08-09,96.9878158569336
2021-08-10,99.12507629394531
2021-08-11,101.74498748779297
2021-08-12,101.8053207397461
2021-08-13,98.05646514892578
2021-08-16,99.41812896728516
2021-08-17,95.4451904296875
2021-08-18,94.88500213623047
2021-08-19,94.59197998046875
2021-08-20,97.06536865234375
2021-08-23,96.66034698486328
2021-08-24,104.70099639892578
2021-08-25,105.04572296142578
2021-08-26,101.77084350585938
2021-08-27,101.26238250732422
2021-08-30,101.99491119384766
2021-08-31,100.40918731689453
2021-09-01,100.64189147949219
2021-09-02,100.19374084472656
2021-09-03,98.26329803466797
2021-09-07,96.09154510498047
2021-09-08,95.65201568603516
2021-09-09,96.85855102539062
2021-09-10,95.96226501464844
2021-09-13,97.19377899169922
2021-09-14,95.54597473144531
2021-09-15,94.76545715332031
2021-09-16,95.01696014404297
2021-09-17,95.06898498535156
2021-09-20,92.51057434082031
2021-09-21,92.70136260986328
2021-09-22,92.6233139038086
2021-09-23,92.07693481445312
2021-09-24,90.83675384521484
2021-09-27,95.55465698242188
2021-09-28,94.8695297241211
2021-09-29,94.90421295166016
2021-09-30,91.67799377441406
2021-10-01,91.33110809326172
2021-10-04,91.48721313476562
2021-10-05,92.25040435791016
2021-10-06,91.73004150390625
2021-10-07,93.3084487915039
2021-10-08,93.01359558105469
2021-10-11,94.42720794677734
2021-10-12,94.80880737304688
2021-10-13,96.07501220703125
2021-10-14,97.7054672241211
2021-10-15,98.55535888671875
2021-10-18,100.26387023925781
2021-10-19,98.8155517578125
2021-10-20,99.32723236083984
2021-10-21,101.9897232055664
2021-10-22,102.67485046386719
2021-10-25,104.4874267578125
2021-10-26,105.13787078857422
2021-10-27,102.98707580566406
2021-10-28,105.04247283935547
2021-10-29,106.0137939453125
2021-11-01,107.4621353149414
2021-11-02,107.39274597167969
2021-11-03,108.49417114257812
2021-11-04,111.53825378417969
2021-11-05,111.93718719482422
2021-11-08,112.8218002319336
2021-11-09,115.29347229003906
2021-11-10,113.82781982421875
2021-11-11,115.25878143310547
2021-11-12,117.62640380859375
2021-11-15,114.79047393798828
2021-11-16,117.01933288574219
2021-11-17,115.22407531738281
2021-11-18,117.60906982421875
2021-11-19,118.06004333496094
2021-11-22,119.68181610107422
2021-11-23,104.94707489013672
2021-11-24,101.20052337646484
2021-11-26,99.53538513183594
2021-11-29,96.22244262695312
2021-11-30,92.67534637451172
2021-12-01,88.67728424072266
2021-12-02,90.12560272216797
2021-12-03,91.8167724609375
2021-12-06,90.76737976074219
2021-12-07,92.51925659179688
2021-12-08,92.7360610961914
2021-12-09,90.5245361328125
2021-12-10,90.03888702392578
2021-12-13,87.52421569824219
2021-12-14,88.51087951660156
2021-12-15,89.48880004882812
2021-12-16,87.50676727294922
2021-12-17,87.34085845947266
2021-12-20,83.6212387084961
2021-12-21,85.11434173583984
2021-12-22,85.01829528808594
2021-12-23,85.63822174072266
2021-12-27,86.51136779785156
2021-12-28,86.89554595947266
2021-12-29,88.0655746459961
2021-12-30,88.66804504394531
2021-12-31,88.7116928100586
2022-01-03,89.16574096679688
2022-01-04,91.80262756347656
2022-01-05,89.9341049194336
2022-01-06,89.82931518554688
2022-01-07,89.4975357055664
2022-01-10,89.7158203125
2022-01-11,90.88581848144531
2022-01-12,89.65470123291016
2022-01-13,89.58484649658203
2022-01-14,87.3495864868164
2022-01-18,86.12718200683594
2022-01-19,86.74711608886719
2022-01-20,82.86161041259766
2022-01-21,84.21499633789062
2022-01-24,88.51959991455078
2022-01-25,85.59455871582031
2022-01-26,84.62537384033203
2022-01-27,83.90940856933594
2022-01-28,85.25403594970703
2022-01-31,86.68598937988281
2022-02-01,87.70758056640625
2022-02-02,86.48518371582031
2022-02-03,84.78253936767578
2022-02-04,84.54679107666016
2022-02-07,85.2016372680664
2022-02-08,86.84317016601562
2022-02-09,89.25304412841797
2022-02-10,87.72504425048828
2022-02-11,87.81237030029297
2022-02-14,87.87348175048828
2022-02-15,89.22685241699219
2022-02-16,86.99160766601562
2022-02-17,86.11844635009766
2022-02-18,85.31517028808594
2022-02-22,79.06344604492188
2022-02-23,77.38699340820312
2022-02-24,79.96278381347656
2022-02-25,83.67364501953125
2022-02-28,84.38087463378906
2022-03-01,84.8523941040039
2022-03-02,88.04810333251953
2022-03-03,96.16836547851562
2022-03-04,92.6408462524414
2022-03-07,91.42717742919922
2022-03-08,88.30131530761719
2022-03-09,88.83394622802734
2022-03-10,86.1446533203125
2022-03-11,82.59093475341797
2022-03-14,82.63459014892578
2022-03-15,86.49390411376953
2022-03-16,86.30180358886719
2022-03-17,86.69474029541016
2022-03-18,88.92124938964844
2022-03-21,86.4764404296875
2022-03-22,86.70347595214844
2022-03-23,85.09131622314453
2022-03-24,85.197021484375
2022-03-25,84.83583068847656
2022-03-28,85.21465301513672
2022-03-29,88.75607299804688
2022-03-30,84.95036315917969
2022-03-31,80.07868957519531
2022-04-01,79.62059020996094
2022-04-04,83.10916900634766
2022-04-05,81.50582885742188
2022-04-06,80.21963500976562
2022-04-07,81.10940551757812
2022-04-08,82.24583435058594
2022-04-11,82.95060729980469
2022-04-12,82.13131713867188
2022-04-13,83.89322662353516
2022-04-14,82.66869354248047
2022-04-18,82.3515396118164
2022-04-19,84.19274139404297
2022-04-20,83.16202545166016
2022-04-21,82.49250030517578
2022-04-22,80.41345977783203
2022-04-25,81.99036407470703
2022-04-26,81.77892303466797
2022-04-27,81.95512390136719
2022-04-28,82.43965148925781
2022-04-29,79.22416687011719
2022-05-02,82.64225769042969
2022-05-03,83.38226318359375
2022-05-04,86.1484603881836
2022-05-05,81.23274230957031
2022-05-06,80.52798461914062
2022-05-09,80.23725891113281
2022-05-10,78.17581176757812
2022-05-11,73.81510925292969
2022-05-12,76.96012115478516
2022-05-13,76.07916259765625
2022-05-16,74.6784439086914
2022-05-17,74.44058227539062
2022-05-18,66.61773681640625
2022-05-19,64.59152221679688
2022-05-20,63.74580383300781
2022-05-23,63.94842529296875
2022-05-24,64.72367858886719
2022-05-25,70.5291519165039
2022-05-26,72.28225708007812
2022-05-27,73.99127960205078
2022-05-31,72.29106140136719
2022-06-01,70.54676818847656
2022-06-02,71.58629608154297
2022-06-03,70.81985473632812
2022-06-06,69.83319854736328
2022-06-07,69.0227279663086
2022-06-08,67.93914794921875
2022-06-09,66.00985717773438
2022-06-10,63.95723342895508
2022-06-13,61.93293762207031
2022-06-14,62.94953918457031
2022-06-15,63.992916107177734
2022-06-16,61.06792068481445
2022-06-17,62.878204345703125
2022-06-21,62.842533111572266
2022-06-22,62.31638717651367
2022-06-23,63.57378387451172
2022-06-24,66.60575866699219
2022-06-27,64.3317642211914
2022-06-28,61.39787673950195
2022-06-29,59.88188171386719
2022-06-30,58.13402557373047
2022-07-01,59.54301071166992
2022-07-05,62.405582427978516
2022-07-06,61.10359191894531
2022-07-07,63.217071533203125
2022-07-08,63.46675491333008
2022-07-11,62.3431510925293
2022-07-12,62.79794692993164
2022-07-13,63.57378387451172
2022-07-14,63.44001770019531
2022-07-15,64.62606048583984
2022-07-18,65.40188598632812
2022-07-19,67.74722290039062
2022-07-20,69.66452026367188
2022-07-21,69.73585510253906
2022-07-22,68.48738861083984
2022-07-25,67.63129425048828
2022-07-26,64.21585083007812
2022-07-27,66.42742156982422
2022-07-28,69.54859161376953
2022-07-29,68.65682220458984
2022-08-01,68.64791870117188
2022-08-02,66.53443908691406
2022-08-03,67.49752807617188
2022-08-04,68.0325927734375
2022-08-05,68.11284637451172
2022-08-08,70.03905487060547
2022-08-09,68.07718658447266
2022-08-10,70.0123062133789
2022-08-11,71.715576171875
2022-08-12,71.60855865478516
2022-08-15,72.52708435058594
2022-08-16,75.75526428222656
2022-08-17,73.35641479492188
2022-08-18,73.49909210205078
2022-08-19,70.92191314697266
2022-08-22,69.040283203125
2022-08-23,70.30658721923828
2022-08-24,69.2275619506836
2022-08-25,69.7269515991211
2022-08-26,66.12422180175781
2022-08-29,65.7229232788086
2022-08-30,66.78411865234375
2022-08-31,63.038719177246094
2022-09-01,64.07316589355469
2022-09-02,63.44001770019531
2022-09-06,63.6540412902832
2022-09-07,65.31271362304688
2022-09-08,66.61469268798828
2022-09-09,67.98799896240234
2022-09-12,69.39698791503906
2022-09-13,65.7140121459961
2022-09-14,65.58916473388672
2022-09-15,64.58147430419922
2022-09-16,64.76873779296875
2022-09-19,66.7727279663086
2022-09-20,64.01950073242188
2022-09-21,63.17097473144531
2022-09-22,61.898155212402344
2022-09-23,62.08771896362305
2022-09-26,58.964378356933594
2022-09-27,59.04562759399414
2022-09-28,60.878108978271484
2022-09-29,58.74773406982422
2022-09-30,57.17702865600586
2022-10-03,57.474918365478516
2022-10-04,60.84199905395508
2022-10-05,61.29334259033203
2022-10-06,60.30939865112305
2022-10-07,58.251251220703125
2022-10-10,57.17702865600586
2022-10-11,57.63740921020508
2022-10-12,57.05065155029297
2022-10-13,58.233192443847656
2022-10-14,57.18605422973633
2022-10-17,59.208091735839844
2022-10-18,60.08372497558594
2022-10-19,57.53811264038086
2022-10-20,56.734703063964844
2022-10-21,57.56519317626953
2022-10-24,57.5922737121582
2022-10-25,59.298377990722656
2022-10-26,59.56917953491211
2022-10-27,59.43377685546875
2022-10-28,61.69955062866211
2022-10-31,61.75372314453125
2022-11-01,62.17799377441406
2022-11-02,59.58724594116211
2022-11-03,60.544097900390625
2022-11-04,61.564151763916016
2022-11-07,61.979400634765625
2022-11-08,62.12382125854492
2022-11-09,60.75172424316406
2022-11-10,65.02149200439453
2022-11-11,67.29630279541016
2022-11-14,67.0345230102539
2022-11-15,68.24413299560547
2022-11-16,62.39463806152344
2022-11-17,63.21609115600586
2022-11-18,65.03955078125
2022-11-21,63.93825149536133
2022-11-22,72.10770416259766
2022-11-23,74.37348175048828
2022-11-25,73.32634735107422
2022-11-28,74.10265350341797
2022-11-29,75.97125244140625
2022-11-30,77.00032806396484
2022-12-01,78.05648803710938
2022-12-02,78.17384338378906
2022-12-05,76.11568450927734
2022-12-06,75.17687225341797
2022-12-07,73.45272064208984
2022-12-08,75.28520202636719
2022-12-09,73.84990692138672
2022-12-12,75.25517272949219
2022-12-13,76.71520233154297
2022-12-14,73.7495346069336
2022-12-15,73.71302032470703
2022-12-16,72.5267562866211
2022-12-19,72.81876373291016
2022-12-20,72.30775451660156
2022-12-21,73.57613372802734
2022-12-22,73.4210205078125
2022-12-23,74.233154296875
2022-12-27,74.69853973388672
2022-12-28,73.15637969970703
2022-12-29,74.13278198242188
2022-12-30,73.19290161132812
2023-01-03,73.37539672851562
2023-01-04,74.77154541015625
2023-01-05,74.379150390625
2023-01-06,75.77531433105469
2023-01-09,74.88105010986328
2023-01-10,76.89769744873047
2023-01-11,78.3394775390625
2023-01-12,78.84136199951172
2023-01-13,78.27559661865234
2023-01-17,77.03457641601562
2023-01-18,75.70231628417969
2023-01-19,74.3882827758789
2023-01-20,75.43766784667969
2023-01-23,76.87033081054688
2023-01-24,76.3136978149414
2023-01-25,76.65131378173828
2023-01-26,76.6056900024414
2023-01-27,77.72808837890625
2023-01-30,78.82310485839844
2023-01-31,80.95841217041016
2023-02-01,81.80704498291016
2023-02-02,83.42219543457031
2023-02-03,82.41842651367188
2023-02-06,80.27401733398438
2023-02-07,80.1097640991211
2023-02-08,78.84136199951172
2023-02-09,77.52734375
2023-02-10,78.03834533691406
2023-02-13,79.62612915039062
2023-02-14,80.58427429199219
2023-02-15,81.16827392578125
2023-02-16,80.48388671875
2023-02-17,79.3341293334961
2023-02-21,75.85743713378906
2023-02-22,75.90306854248047
2023-02-23,75.73881530761719
2023-02-24,76.48706817626953
2023-02-27,75.40118408203125
2023-02-28,75.83919525146484
2023-03-01,75.31905364990234
2023-03-02,73.72213745117188
2023-03-03,75.97607421875
2023-03-06,75.10005187988281
2023-03-07,75.06356048583984
2023-03-08,74.05065155029297
2023-03-09,72.0887451171875
2023-03-10,71.73287200927734
2023-03-13,69.14131164550781
2023-03-14,68.29267883300781
2023-03-15,68.9405746459961
2023-03-16,70.34583282470703
2023-03-17,70.017333984375
2023-03-20,71.29485321044922
2023-03-21,70.96634674072266
2023-03-22,70.12602233886719
2023-03-23,68.8793716430664
2023-03-24,68.63004302978516
2023-03-27,68.19602966308594
2023-03-28,67.70660400390625
2023-03-29,69.12870025634766
2023-03-30,69.55348205566406
2023-03-31,72.27763366699219
2023-04-03,72.49925994873047
2023-04-04,71.88055419921875
2023-04-05,70.43997955322266
2023-04-06,69.33186340332031
2023-04-10,69.22105407714844
2023-04-11,69.48885345458984
2023-04-12,67.5680923461914
2023-04-13,67.5865707397461
2023-04-14,67.76201629638672
2023-04-17,67.69737243652344
2023-04-18,68.31609344482422
2023-04-19,67.14331817626953
2023-04-20,67.02325439453125
2023-04-21,67.18948364257812
2023-04-24,67.91899871826172
2023-04-25,65.90589141845703
2023-04-26,66.03518676757812
2023-04-27,67.90052795410156
2023-04-28,68.81473541259766
2023-05-01,68.01134490966797
2023-05-02,67.59578704833984
2023-05-03,67.20794677734375
2023-05-04,66.11829376220703
2023-05-05,67.93746948242188
2023-05-08,66.91243743896484
2023-05-09,67.08790588378906
2023-05-10,66.6908187866211
2023-05-11,66.13675689697266
2023-05-12,66.23834228515625
2023-05-15,67.13407135009766
2023-05-16,65.3241195678711
2023-05-17,68.2791519165039
2023-05-18,67.44804382324219
2023-05-19,65.13021087646484
2023-05-22,64.93628692626953
2023-05-23,64.16983032226562
2023-05-24,63.85586929321289
2023-05-25,65.82279205322266
2023-05-26,68.63928985595703
2023-05-30,67.78047943115234
2023-05-31,67.10636901855469
2023-06-01,67.31875610351562
2023-06-02,67.60502624511719
2023-06-05,67.25411987304688
2023-06-06,68.65774536132812
2023-06-07,69.88593292236328
2023-06-08,69.59042358398438
2023-06-09,69.4796142578125
2023-06-12,70.55079650878906
2023-06-13,71.43730163574219
2023-06-14,71.62422180175781
2023-06-15,73.81107330322266
2023-06-16,74.56805419921875
2023-06-20,73.66153717041016
2023-06-21,73.84844970703125
2023-06-22,73.87649536132812
2023-06-23,73.95125579833984
2023-06-26,76.07268524169922
2023-06-27,77.4838638305664
2023-06-28,76.89510345458984
2023-06-29,77.76423645019531
2023-06-30,76.5866928100586
2023-07-03,76.79229736328125
2023-07-05,75.74559783935547
2023-07-06,75.3156967163086
2023-07-07,74.1101303100586
2023-07-10,74.65216827392578
2023-07-11,76.40913391113281
2023-07-12,75.77362823486328
2023-07-13,75.979248046875
2023-07-14,74.9792709350586
2023-07-17,76.88574981689453
2023-07-18,78.10067749023438
2023-07-19,78.7081298828125
2023-07-20,78.14739990234375
2023-07-21,77.34369659423828
2023-07-24,79.24082946777344
2023-07-25,79.3903579711914
2023-07-26,78.7081298828125
2023-07-27,78.0726318359375
2023-07-28,77.47452545166016
2023-07-31,77.61471557617188
2023-08-01,77.35301971435547
2023-08-02,75.92314910888672
2023-08-03,75.98857116699219
2023-08-04,74.6054458618164
2023-08-07,74.8297348022461
2023-08-08,73.97930145263672
2023-08-09,73.87649536132812
2023-08-10,75.1474838256836
2023-08-11,74.10079193115234
2023-08-14,73.99798583984375
2023-08-15,73.34379577636719
2023-08-16,73.30641174316406
2023-08-17,72.63352966308594
2023-08-18,73.44659423828125
2023-08-21,73.71760559082031
2023-08-22,69.37193298339844
2023-08-23,69.8111801147461
2023-08-24,68.34392547607422
2023-08-25,67.91403198242188
2023-08-28,69.222412109375
2023-08-29,71.89523315429688
2023-08-30,70.9606704711914
2023-08-31,71.44664764404297
2023-09-01,70.34387969970703
2023-09-05,69.11026000976562
2023-09-06,68.91400909423828
2023-09-07,67.91403198242188
2023-09-08,68.43738555908203
2023-09-11,67.89533996582031
2023-09-12,68.01683807373047
2023-09-13,67.54020690917969
2023-09-14,68.64298248291016
2023-09-15,67.65235137939453
2023-09-18,66.86669921875
2023-09-19,67.62396240234375
2023-09-20,66.9708251953125
2023-09-21,66.68684387207031
2023-09-22,65.55094909667969
2023-09-25,66.06210327148438
2023-09-26,64.39611053466797
2023-09-27,64.71795654296875
2023-09-28,65.21964263916016
2023-09-29,65.75920104980469
2023-10-02,65.39949035644531
2023-10-03,63.99855041503906
2023-10-04,64.89779663085938
2023-10-05,64.01747131347656
2023-10-06,65.08712768554688
2023-10-09,66.49752807617188
2023-10-10,66.62057495117188
2023-10-11,67.16014099121094
2023-10-12,66.62057495117188
2023-10-13,65.77812194824219
2023-10-16,66.98028564453125
2023-10-17,67.23587036132812
2023-10-18,66.45020294189453
2023-10-19,65.78759002685547
2023-10-20,65.01139831542969
2023-10-23,64.5570297241211
2023-10-24,64.35824584960938
2023-10-25,63.979610443115234
2023-10-26,62.57867431640625
2023-10-27,60.969482421875
2023-10-30,61.04520797729492
2023-10-31,63.25074005126953
2023-11-01,62.44615173339844
2023-11-02,62.805850982666016
2023-11-03,63.600975036621094
2023-11-06,63.38326644897461
2023-11-07,62.0675163269043
2023-11-08,60.52458572387695
2023-11-09,59.521209716796875
2023-11-10,60.69497299194336
2023-11-13,60.429927825927734
2023-11-14,62.928916931152344
2023-11-15,65.2007064819336
2023-11-16,63.184478759765625
2023-11-17,64.57595825195312
2023-11-20,64.47183990478516
2023-11-21,64.00801849365234
2023-11-22,64.39611053466797
2023-11-24,65.79705810546875
2023-11-27,65.65506744384766
2023-11-28,67.22639465332031
2023-11-29,66.99922180175781
2023-11-30,67.15067291259766
2023-12-01,69.49820709228516
2023-12-04,70.70035552978516
2023-12-05,70.04722595214844
2023-12-06,71.07898712158203
2023-12-07,70.57730102539062
2023-12-08,70.03775787353516
2023-12-11,71.0633544921875
2023-12-12,70.17194366455078
2023-12-13,69.3667984008789
2023-12-14,74.28392791748047
2023-12-15,74.11138153076172
2023-12-18,74.11138153076172
2023-12-19,74.22640991210938
2023-12-20,72.47235107421875
2023-12-21,72.67363739013672
2023-12-22,72.98035430908203
2023-12-26,74.64814758300781
2023-12-27,74.71524047851562
2023-12-28,75.2040786743164
2023-12-29,75.03154754638672
2024-01-02,74.05387878417969
2024-01-03,72.29981994628906
2024-01-04,72.17522430419922
2024-01-05,72.68321990966797
2024-01-08,72.40525817871094
2024-01-09,72.04103088378906
2024-01-10,72.6257095336914
2024-01-11,71.55218505859375
2024-01-12,70.79497528076172
2024-01-16,68.87796020507812
2024-01-17,68.18785095214844
2024-01-18,67.99614715576172
2024-01-19,68.05365753173828
2024-01-22,70.44032287597656
2024-01-23,70.03775787353516
2024-01-24,70.28697204589844
2024-01-25,72.08894348144531
2024-01-26,71.71514129638672
2024-01-29,70.29655456542969
2024-01-30,70.27737426757812
2024-01-31,69.48181915283203
2024-02-01,72.1176986694336
2024-02-02,72.54903411865234
2024-02-05,71.13044738769531
2024-02-06,71.73429870605469
2024-02-07,72.34774780273438
2024-02-08,72.3573226928711
2024-02-09,72.46276092529297
2024-02-12,72.76948547363281
2024-02-13,69.87480926513672
2024-02-14,71.50426483154297
2024-02-15,71.55218505859375
2024-02-16,70.68953704833984
2024-02-20,70.22945404052734
2024-02-21,71.04418182373047
2024-02-22,72.08894348144531
2024-02-23,73.11454772949219
2024-02-26,73.27748107910156
2024-02-27,75.77918243408203
2024-02-28,76.37345123291016
2024-02-29,77.52365112304688
2024-03-01,74.68648529052734
2024-03-04,74.32225799560547
2024-03-05,72.80783081054688
2024-03-06,74.9644546508789
2024-03-07,76.22008514404297
2024-03-08,75.31910705566406
2024-03-11,73.22956848144531
2024-03-12,74.13056182861328
2024-03-13,74.3030776977539
2024-03-14,74.2455825805664
2024-03-15,74.78234100341797
2024-03-18,73.92926788330078
2024-03-19,74.98362731933594
2024-03-20,76.24483489990234
2024-03-21,78.03963470458984
2024-03-22,79.22322845458984
2024-03-25,78.311279296875
2024-03-26,77.67096710205078
2024-03-27,79.42696380615234
2024-03-28,79.58218383789062
2024-04-01,79.20381927490234
2024-04-02,77.7776870727539
2024-04-03,76.94335174560547
2024-04-04,76.64259338378906
2024-04-05,77.2343978881836
2024-04-08,77.74857330322266
2024-04-09,80.08667755126953
2024-04-10,77.50604248046875
2024-04-11,77.6224594116211
2024-04-12,75.67243957519531
2024-04-15,74.01347351074219
2024-04-16,72.92688751220703
2024-04-17,73.95526123046875
2024-04-18,73.73211669921875
2024-04-19,73.87765502929688
2024-04-22,72.87837982177734
2024-04-23,72.80077362060547
2024-04-24,72.20896911621094
2024-04-25,72.99480438232422
2024-04-26,72.81047821044922
2024-04-29,72.76195526123047
2024-04-30,71.44255065917969
2024-05-01,69.88058471679688
2024-05-02,70.27835845947266
2024-05-03,72.2477798461914
2024-05-06,72.17986297607422
2024-05-07,70.87985229492188
2024-05-08,71.04478454589844
2024-05-09,71.94703674316406
2024-05-10,71.95672607421875
2024-05-13,72.47091674804688
2024-05-14,72.13135528564453
2024-05-15,71.1514892578125
2024-05-16,71.44255065917969
2024-05-17,71.16119384765625
2024-05-20,71.7044906616211
2024-05-21,70.50149536132812
2024-05-22,68.39624786376953
2024-05-23,67.55220794677734
2024-05-24,69.36640930175781
2024-05-28,70.38507843017578
2024-05-29,69.75447082519531
2024-05-30,79.11651611328125
2024-05-31,82.28893280029297
2024-06-03,84.34566497802734
2024-06-04,85.22850799560547
2024-06-05,86.2859878540039
2024-06-06,85.52926635742188
2024-06-07,85.29642486572266
2024-06-10,84.54940795898438
2024-06-11,84.5105972290039
2024-06-12,83.80237579345703
2024-06-13,85.11209869384766
2024-06-14,84.60761260986328
2024-06-17,88.53675842285156
2024-06-18,90.83602905273438
2024-06-20,90.5224380493164
2024-06-21,88.59183502197266
2024-06-24,87.54324340820312
2024-06-25,84.78943634033203
2024-06-26,82.57465362548828
2024-06-27,82.6334457397461
2024-06-28,82.60404968261719
2024-07-01,80.64405059814453
2024-07-02,80.52645111083984
2024-07-03,80.68325805664062
2024-07-05,80.80084991455078
2024-07-08,83.79965209960938
2024-07-09,84.69144439697266
2024-07-10,83.85844421386719
2024-07-11,84.2896499633789
2024-07-12,84.54444122314453
2024-07-15,83.78984069824219
2024-07-16,85.50484466552734
2024-07-17,87.37664794921875
2024-07-18,86.33783721923828
2024-07-19,86.82784271240234
2024-07-22,87.1806411743164
2024-07-23,87.17083740234375
2024-07-24,85.9752426147461
2024-07-25,85.60284423828125
2024-07-26,85.60284423828125
2024-07-29,83.77024841308594
2024-07-30,83.6428451538086
2024-07-31,84.78943634033203
2024-08-01,83.9564437866211
2024-08-02,80.71265411376953
2024-08-05,78.62525939941406
2024-08-06,80.35985565185547
2024-08-07,79.08584594726562
2024-08-08,80.90865325927734
2024-08-09,82.05525207519531
2024-08-12,79.57585144042969
2024-08-13,81.47705078125
2024-08-14,81.25165557861328
2024-08-15,82.37864685058594
2024-08-16,83.53504180908203
2024-08-19,83.33904266357422
2024-08-20,83.0450439453125
2024-08-21,85.29904174804688
2024-08-22,84.03485107421875
2024-08-23,86.38684844970703
2024-08-26,87.1120376586914
2024-08-27,87.10223388671875
2024-08-28,86.03404998779297
2024-08-29,98.17621612548828
2024-08-30,98.3918228149414
2024-09-03,98.9210205078125
2024-09-04,97.96061706542969
2024-09-05,97.42162322998047
2024-09-06,96.52982330322266
2024-09-09,96.12802124023438
2024-09-10,94.44242858886719
2024-09-11,95.6478271484375
2024-09-12,95.7948226928711
2024-09-13,96.48081970214844
2024-09-16,96.81402587890625
2024-09-17,97.49022674560547
2024-09-18,97.08841705322266
2024-09-19,97.4149169921875
2024-09-20,96.2672348022461
2024-09-23,96.8212890625
2024-09-24,97.92940521240234
2024-09-25,96.80149841308594
2024-09-26,98.9385757446289
2024-09-27,101.1745834350586
2024-09-30,102.20354461669922
2024-10-01,100.27423858642578
2024-10-02,98.65164947509766
2024-10-03,97.14778900146484
2024-10-04,98.5527114868164
2024-10-07,96.78170776367188
2024-10-08,97.28630065917969
2024-10-09,97.59300994873047
2024-10-10,96.48489379882812
2024-10-11,96.40574645996094
2024-10-14,95.8813705444336
2024-10-15,96.53436279296875
2024-10-16,97.63258361816406
2024-10-17,95.258056640625
2024-10-18,95.11954498291016
2024-10-21,92.18106842041016
2024-10-22,92.77469635009766
2024-10-23,92.3591537475586
2024-10-24,93.12098693847656
2024-10-25,91.6962661743164
2024-10-28,90.56836700439453
2024-10-29,89.0150375366211
2024-10-30,89.45036315917969
2024-10-31,89.47015380859375
2024-11-01,89.93516540527344
2024-11-04,91.83478546142578
2024-11-05,91.85456848144531
2024-11-06,88.45108795166016
2024-11-07,89.15354919433594
2024-11-08,88.25320434570312
2024-11-11,88.34225463867188
2024-11-12,89.24259185791016
2024-11-13,89.7372817993164
2024-11-14,90.60794830322266
2024-11-15,91.67648315429688
2024-11-18,88.05532836914062
2024-11-19,86.09634399414062
2024-11-20,85.8489990234375
2024-11-21,85.59175872802734
2024-11-22,88.589599609375
2024-11-25,92.04254913330078
2024-11-26,87.54085540771484
2024-11-27,87.23413848876953
2024-11-29,89.04471588134766
2024-12-02,89.96484375
2024-12-03,88.02565002441406
2024-12-04,89.52951049804688
2024-12-05,88.84683990478516
2024-12-06,87.23413848876953
2024-12-09,86.39315795898438
2024-12-10,85.78963470458984
2024-12-11,86.14581298828125
2024-12-12,87.46170043945312
2024-12-13,86.6701889038086
2024-12-16,87.6199951171875
2024-12-17,87.4800033569336
